Orthogroup	Arabidopsis_thaliana	Eutrema_salsugineum
OG0015751	AT5G11300	EUTSA_v10013593mg
OG0015752	AT1G05910	EUTSA_v10006586mg
OG0015753	AT3G21295	EUTSA_v10020246mg
OG0015754	AT5G24318	EUTSA_v10004182mg
OG0015755	AT1G11200	EUTSA_v10008344mg
OG0015756	AT1G06190	EUTSA_v10007829mg
OG0015757	AT5G11280	EUTSA_v10014677mg
OG0015758	AT5G08320	EUTSA_v10014924mg
OG0015759	AT4G16670	EUTSA_v10025212mg
OG0015760	AT3G28030	EUTSA_v10003517mg
OG0015761	AT4G26770	EUTSA_v10025118mg
OG0015762	AT4G13630	EUTSA_v10024808mg
OG0015763	AT1G22460	EUTSA_v10007232mg
OG0015764	AT2G15820	EUTSA_v10022548mg
OG0015765	AT1G73770	EUTSA_v10019822mg
OG0015766	AT5G02740	EUTSA_v10014568mg
OG0015767	AT4G36770	EUTSA_v10025160mg
OG0015768	AT5G45480	EUTSA_v10000764mg
OG0015769	AT2G16390	EUTSA_v10022532mg
OG0015770	AT3G08660	EUTSA_v10020370mg
OG0015771	AT2G36980	EUTSA_v10016383mg
OG0015772	AT2G16405	EUTSA_v10022667mg
OG0015773	AT1G25470	EUTSA_v10009619mg
OG0015774	AT1G50120	EUTSA_v10011376mg
OG0015775	AT1G33340	EUTSA_v10007834mg
OG0015776	AT5G54850	EUTSA_v10014809mg
OG0015777	AT5G03640	EUTSA_v10012602mg
OG0015778	AT3G48540	EUTSA_v10010696mg
OG0015779	AT4G06599	EUTSA_v10025663mg
OG0015780	AT2G05170	EUTSA_v10002393mg
OG0015781	AT1G17630	EUTSA_v10009551mg
OG0015782	AT2G44990	EUTSA_v10001733mg
OG0015783	AT1G16970	EUTSA_v10007085mg
OG0015785	AT5G03280	EUTSA_v10012456mg
OG0015786	AT2G34960	EUTSA_v10016446mg
OG0015787	AT1G27480	EUTSA_v10007681mg
OG0015788	AT1G61770	EUTSA_v10023612mg
OG0015789	AT4G37010	EUTSA_v10026403mg
OG0015790	AT1G15980	EUTSA_v10007586mg
OG0015792	AT2G04515, AT2G04495	EUTSA_v10003003mg
OG0015793	AT3G11220	EUTSA_v10021017mg
OG0015794	AT1G58180	EUTSA_v10023626mg
OG0015795	AT5G47940	EUTSA_v10003674mg
OG0015796	AT5G17360	EUTSA_v10014812mg
OG0015797	AT5G06830	EUTSA_v10013160mg
OG0015798	AT4G28706	EUTSA_v10025355mg
OG0015799	AT2G35380	EUTSA_v10016900mg
OG0015800	AT5G50320	EUTSA_v10013124mg
OG0015801	AT2G20870	EUTSA_v10002109mg
OG0015802	AT5G55690	EUTSA_v10015661mg
OG0015804	AT4G16210	EUTSA_v10026021mg
OG0015805	AT4G20870	EUTSA_v10026120mg
OG0015806	AT5G19020	EUTSA_v10012849mg
OG0015807	AT2G46735	EUTSA_v10001667mg
OG0015808	AT5G49340	EUTSA_v10005359mg
OG0015809	AT3G16270	EUTSA_v10020187mg
OG0015810	AT5G18660	EUTSA_v10013668mg
OG0015811	AT3G56170	EUTSA_v10006101mg
OG0015812	AT2G32250	EUTSA_v10017871mg
OG0015813	AT1G15330	EUTSA_v10008048mg
OG0015814	AT2G26870	EUTSA_v10001963mg
OG0015815	AT2G04540	EUTSA_v10002523mg
OG0015816	AT4G29860	EUTSA_v10025433mg
OG0015817	AT5G48540	EUTSA_v10005717mg
OG0015818	AT5G01300	EUTSA_v10014869mg
OG0015819	AT3G58480	EUTSA_v10005868mg
OG0015820	AT2G35920	EUTSA_v10016179mg
OG0015821	AT1G60160	EUTSA_v10023273mg
OG0015822	AT2G27580	EUTSA_v10017328mg
OG0015824	AT4G27670	EUTSA_v10026184mg
OG0015825	AT1G35420	EUTSA_v10001825mg
OG0015826	AT1G64570	EUTSA_v10023221mg
OG0015827	AT5G38310	EUTSA_v10027932mg
OG0015828	AT1G69330	EUTSA_v10019012mg
OG0015829	AT1G65060	EUTSA_v10022462mg
OG0015830	AT1G68765	EUTSA_v10019748mg
OG0015831	AT1G35330	EUTSA_v10001823mg
OG0015832	AT1G56230	EUTSA_v10023302mg
OG0015833	AT4G26400	EUTSA_v10025560mg
OG0015834	AT3G09670	EUTSA_v10020687mg
OG0015835	AT1G14687	EUTSA_v10008930mg
OG0015836	AT1G50240	EUTSA_v10011182mg
OG0015837	AT1G19670	EUTSA_v10008201mg
OG0015838	AT3G20440	EUTSA_v10020019mg
OG0015840	AT4G16070	EUTSA_v10024634mg
OG0015841	AT1G66430	EUTSA_v10018694mg
OG0015842	AT5G13520	EUTSA_v10012982mg
OG0015843	AT4G09680	EUTSA_v10029299mg
OG0015845	AT2G46380	EUTSA_v10001333mg
OG0015846	AT1G56350	EUTSA_v10023424mg
OG0015847	AT1G67120	EUTSA_v10017991mg
OG0015848	AT3G13782	EUTSA_v10021213mg
OG0015849	AT1G64150	EUTSA_v10023558mg
OG0015850	AT5G14510	EUTSA_v10014090mg
OG0015851	AT1G01720	EUTSA_v10008371mg
OG0015852	AT3G03900	EUTSA_v10021488mg
OG0015853	AT1G73040	EUTSA_v10019210mg
OG0015854	AT3G42630	EUTSA_v10003041mg
OG0015855	AT5G62320	EUTSA_v10004868mg
OG0015856	AT1G14310	EUTSA_v10008537mg
OG0015857	AT1G22630	EUTSA_v10009125mg
OG0015858	AT2G30720	EUTSA_v10017006mg, EUTSA_v10016640mg
OG0015859	AT3G29810	EUTSA_v10004232mg
OG0015860	AT5G41870	EUTSA_v10027765mg
OG0015861	AT1G31920	EUTSA_v10010030mg
OG0015862	AT1G73160	EUTSA_v10019571mg
OG0015863	AT1G79770	EUTSA_v10019197mg
OG0015864	AT1G10180	EUTSA_v10006875mg
OG0015865	AT3G56770	EUTSA_v10006410mg
OG0015866	AT3G02820	EUTSA_v10021242mg
OG0015867	AT3G62450	EUTSA_v10006352mg
OG0015868	AT2G37730	EUTSA_v10017530mg
OG0015870	AT5G63710	EUTSA_v10003898mg
OG0015871	AT3G14570	EUTSA_v10019876mg
OG0015872	AT5G07380	EUTSA_v10012911mg
OG0015873	AT1G68875	EUTSA_v10019292mg
OG0015874	AT2G01120	EUTSA_v10000894mg
OG0015875	AT5G01960	EUTSA_v10013616mg
OG0015876	AT1G68450	EUTSA_v10019299mg
OG0015877	AT4G01690	EUTSA_v10028544mg
OG0015878	AT1G73875	EUTSA_v10018567mg
OG0015879	AT5G15720	EUTSA_v10015627mg
OG0015880	AT2G27220	EUTSA_v10002247mg
OG0015881	AT1G13310	EUTSA_v10023040mg, EUTSA_v10009351mg
OG0015882	AT1G70480	EUTSA_v10019595mg
OG0015883	AT2G27660	EUTSA_v10016319mg
OG0015884	AT4G14605	EUTSA_v10025001mg
OG0015885	AT1G48550	EUTSA_v10012210mg
OG0015886	AT2G34440	EUTSA_v10017825mg
OG0015887	AT4G39120	EUTSA_v10025644mg
OG0015888	AT1G10865	EUTSA_v10009851mg
OG0015889	AT2G05260	EUTSA_v10027806mg
OG0015890	AT3G04520	EUTSA_v10021036mg
OG0015891	AT3G17890	EUTSA_v10021642mg
OG0015892	AT3G08010	EUTSA_v10020943mg
OG0015893	AT1G79790	EUTSA_v10019052mg
OG0015894	AT2G21280	EUTSA_v10000221mg
OG0015895	AT1G33420	EUTSA_v10006958mg
OG0015896	AT2G36960	EUTSA_v10016298mg
OG0015897	AT4G00420	EUTSA_v10009652mg
OG0015898	AT5G43880	EUTSA_v10003146mg
OG0015899	AT1G60650	EUTSA_v10023624mg
OG0015900	AT4G18180	EUTSA_v10027030mg
OG0015901	AT1G55000	EUTSA_v10023646mg
OG0015902	AT1G56430	EUTSA_v10024166mg
OG0015903	AT3G30460	EUTSA_v10005099mg
OG0015904	AT5G48340	EUTSA_v10003907mg
OG0015905	AT5G52540	EUTSA_v10013447mg
OG0015906	AT1G03380	EUTSA_v10006706mg
OG0015907	AT4G34540	EUTSA_v10025756mg
OG0015908	AT4G00950	EUTSA_v10028866mg
OG0015909	AT3G09660	EUTSA_v10020112mg
OG0015910	AT4G08160	EUTSA_v10028466mg
OG0015911	AT3G06100	EUTSA_v10021311mg
OG0015913	AT5G24790	EUTSA_v10004847mg
OG0015914	AT1G67300	EUTSA_v10018450mg
OG0015915	AT4G01940	EUTSA_v10028839mg
OG0015916	AT1G27510	EUTSA_v10007043mg
OG0015917	AT5G62610	EUTSA_v10004734mg
OG0015918	AT1G09190	EUTSA_v10009682mg
OG0015919	AT1G08600	EUTSA_v10006555mg
OG0015920	AT5G52280	EUTSA_v10012668mg
OG0015921	AT4G03090	EUTSA_v10028409mg
OG0015922	AT1G69540	EUTSA_v10019726mg, EUTSA_v10018691mg
OG0015923	AT2G15320	EUTSA_v10022724mg
OG0015924	AT1G05800	EUTSA_v10009478mg
OG0015925	AT1G01760	EUTSA_v10007725mg
OG0015926	AT2G20690	EUTSA_v10002078mg
OG0015927	AT1G29630	EUTSA_v10006968mg
OG0015928	AT1G68400	EUTSA_v10018235mg
OG0015929	AT2G20400	EUTSA_v10002005mg
OG0015930	AT4G10955	EUTSA_v10028954mg
OG0015931	AT1G48100	EUTSA_v10011452mg
OG0015932	AT1G29690	EUTSA_v10007234mg
OG0015933	AT5G43910	EUTSA_v10003370mg
OG0015934	AT4G14147	EUTSA_v10026384mg
OG0015935	AT5G14710	EUTSA_v10015025mg
OG0015936	AT2G35030	EUTSA_v10016379mg
OG0015937	AT1G36310	EUTSA_v10004311mg
OG0015938	AT4G26455	EUTSA_v10024990mg, EUTSA_v10010857mg
OG0015939	AT1G27435	EUTSA_v10009236mg
OG0015940	AT1G05894	EUTSA_v10009329mg
OG0015941	AT5G13340	EUTSA_v10014512mg
OG0015942	AT1G22015	EUTSA_v10009382mg
OG0015943	AT4G21705	EUTSA_v10024998mg
OG0015944	AT2G30170	EUTSA_v10016997mg
OG0015946	AT2G22730	EUTSA_v10000128mg
OG0015947	AT5G10300	EUTSA_v10014451mg
OG0015948	AT5G25270	EUTSA_v10003804mg
OG0015949	AT5G15170	EUTSA_v10012972mg
OG0015950	AT5G11860	EUTSA_v10014204mg
OG0015951	AT4G31080	EUTSA_v10025341mg
OG0015952	AT2G36720	EUTSA_v10016173mg
OG0015953	AT4G29980	EUTSA_v10026388mg
OG0015954	AT1G73560	EUTSA_v10019626mg
OG0015955	AT4G38270	EUTSA_v10024734mg
OG0015956	AT1G45474	EUTSA_v10011725mg
OG0015957	AT5G19610	EUTSA_v10012445mg
OG0015958	AT2G39620	EUTSA_v10016248mg
OG0015959	AT2G02540	EUTSA_v10004643mg
OG0015960	AT3G21600	EUTSA_v10020930mg
OG0015961	AT5G40020	EUTSA_v10027894mg
OG0015962	AT5G65890	EUTSA_v10004129mg
OG0015963	AT1G47389	EUTSA_v10019475mg
OG0015964	AT1G30974, AT1G30972	EUTSA_v10016034mg
OG0015965	AT2G21465, AT1G47317	EUTSA_v10023994mg, EUTSA_v10000382mg
OG0015967	AT2G25460	EUTSA_v10000627mg
OG0015968	AT2G26410	EUTSA_v10002022mg
OG0015969	AT1G48040	EUTSA_v10011569mg
OG0015970	AT3G50845	EUTSA_v10010765mg
OG0015971	AT3G50990	EUTSA_v10011077mg
OG0015972	AT5G19030	EUTSA_v10014796mg
OG0015974	AT4G01130	EUTSA_v10028725mg
OG0015975	AT4G38070	EUTSA_v10027500mg, EUTSA_v10017944mg
OG0015977	AT5G44150	EUTSA_v10003234mg
OG0015979	AT2G23640	EUTSA_v10000566mg
OG0015980	AT5G53320	EUTSA_v10013013mg
OG0015981	AT1G43020	EUTSA_v10004335mg
OG0015982	AT1G53345	EUTSA_v10011996mg
OG0015983	AT1G71690	EUTSA_v10018938mg
OG0015984	AT1G74340	EUTSA_v10019650mg
OG0015985	AT1G76952	EUTSA_v10019319mg
OG0015986	AT3G15130	EUTSA_v10022068mg
OG0015987	AT5G11020	EUTSA_v10013829mg
OG0015988	AT4G11670	EUTSA_v100283710mg, EUTSA_v100283711mg
OG0015989	AT4G20900	EUTSA_v10025164mg
OG0015990	AT5G48945	EUTSA_v10005194mg, EUTSA_v10023920mg
OG0015992	AT1G16445	EUTSA_v10008448mg
OG0015993	AT1G21065	EUTSA_v10008709mg
OG0015994	AT1G32930	EUTSA_v10007803mg
OG0015996	AT1G52330	EUTSA_v10011771mg
OG0015997	AT1G08210	EUTSA_v10007475mg
OG0015998	AT1G09230	EUTSA_v10007645mg
OG0016000	AT1G76450	EUTSA_v10019042mg
OG0016001	AT1G77810	EUTSA_v10018693mg
OG0016002	AT1G77980	EUTSA_v10019686mg
OG0016003	AT1G66890	EUTSA_v10019248mg
OG0016004	AT3G13160	EUTSA_v10020883mg
OG0016005	AT3G18510	EUTSA_v10021890mg
OG0016006	AT3G20530	EUTSA_v10020863mg
OG0016007	AT3G05260	EUTSA_v10022134mg
OG0016008	AT2G34925	EUTSA_v10017483mg
OG0016009	AT2G35990	EUTSA_v10017792mg
OG0016010	AT2G37100	EUTSA_v10016942mg
OG0016011	AT2G40390	EUTSA_v10016559mg
OG0016012	AT3G46750	EUTSA_v10002567mg
OG0016013	AT3G52200	EUTSA_v10010192mg
OG0016014	AT2G01240	EUTSA_v10001131mg
OG0016015	AT2G03830	EUTSA_v10005500mg
OG0016017	AT3G44820	EUTSA_v10002437mg
OG0016018	AT5G11580	EUTSA_v10013150mg
OG0016019	AT5G12990	EUTSA_v10015931mg
OG0016020	AT5G13410	EUTSA_v10014743mg
OG0016021	AT5G22420	EUTSA_v10015841mg, EUTSA_v10013371mg
OG0016022	AT5G03455	EUTSA_v10014956mg
OG0016023	AT4G01870	EUTSA_v10029172mg, EUTSA_v10029281mg
OG0016024	AT4G01720	EUTSA_v10028616mg
OG0016025	AT4G01110	EUTSA_v10028895mg
OG0016026	AT4G38980	EUTSA_v10027283mg
OG0016027	AT4G28730	EUTSA_v10026359mg
OG0016028	AT4G25100	EUTSA_v10026218mg
OG0016029	AT4G21610	EUTSA_v10026412mg
OG0016030	AT4G38000	EUTSA_v10027236mg
OG0016031	AT4G14365	EUTSA_v10026740mg, EUTSA_v10025615mg, EUTSA_v10026129mg
OG0016032	AT4G37410	EUTSA_v10024979mg, EUTSA_v10026880mg
OG0016033	AT5G40410	EUTSA_v10027699mg
OG0016034	AT4G35590	EUTSA_v10027037mg
OG0016035	AT5G46295	EUTSA_v10001093mg
OG0016036	AT5G58005	EUTSA_v10015049mg
OG0016037	AT1G08190	EUTSA_v10006697mg
OG0016039	AT1G79200	EUTSA_v10019257mg
OG0016040	AT1G79915	EUTSA_v10018901mg
OG0016041	AT3G01830	EUTSA_v10021726mg
OG0016042	AT3G10400	EUTSA_v10021363mg
OG0016043	AT2G43550	EUTSA_v10001701mg, EUTSA_v10001696mg
OG0016044	AT3G52230	EUTSA_v10010807mg
OG0016045	AT3G52260	EUTSA_v10010446mg
OG0016046	AT3G57620	EUTSA_v10023396mg
OG0016047	AT5G04930	EUTSA_v10012494mg
OG0016049	AT5G16150	EUTSA_v10013176mg
OG0016050	AT4G38020	EUTSA_v10025567mg
OG0016051	AT4G37460	EUTSA_v100242861mg
OG0016052	AT5G33370	EUTSA_v10003456mg
OG0016054	AT5G42130	EUTSA_v10018646mg
OG0016055	AT1G12100	EUTSA_v10009083mg
OG0016056	AT3G05725	EUTSA_v10021773mg
OG0016057	AT1G32310	EUTSA_v10009436mg
OG0016079	AT1G08560	EUTSA_v10008289mg
OG0016080	AT1G74990	EUTSA_v10019588mg
OG0016082	AT1G21670	EUTSA_v10006965mg
OG0016083	AT2G33760	EUTSA_v10016424mg
OG0016084	AT2G38152	EUTSA_v10016818mg
OG0016085	AT2G14820	EUTSA_v10023006mg
OG0016086	AT2G14660	EUTSA_v10023010mg
OG0016087	AT3G48010	EUTSA_v10010934mg
OG0016089	AT3G05620	EUTSA_v10020457mg
OG0016090	AT4G02070	EUTSA_v10028364mg
OG0016091	AT5G10820	EUTSA_v10013335mg
OG0016092	AT1G06923	EUTSA_v10009633mg
OG0016093	AT4G01240	EUTSA_v10028611mg
OG0016094	AT5G54060	EUTSA_v10013471mg
OG0016095	AT3G07720	EUTSA_v10021130mg
OG0016096	AT3G53090	EUTSA_v10010078mg
OG0016097	AT1G80090	EUTSA_v10019455mg
OG0016098	AT2G47115	EUTSA_v10001786mg
OG0016099	AT5G46870	EUTSA_v10001235mg
OG0016100	AT1G10385	EUTSA_v10009913mg
OG0016101	AT2G17442	EUTSA_v10022918mg
OG0016103	AT5G35460	EUTSA_v10003454mg
OG0016104	AT5G01810	EUTSA_v10013601mg
OG0016107	AT1G57770	EUTSA_v10023380mg
OG0016108	AT2G39930	EUTSA_v10016275mg
OG0016109	AT5G57655	EUTSA_v10013406mg
OG0016110	AT1G06330	EUTSA_v10009000mg
OG0016111	AT1G07460	EUTSA_v10009305mg
OG0016112	AT5G11610	EUTSA_v10013187mg
OG0016113	AT3G43230	EUTSA_v10002509mg
OG0016114	AT1G55320	EUTSA_v10011267mg
OG0016115	AT3G48810	EUTSA_v10010184mg
OG0016116	AT5G59830	EUTSA_v10013844mg
OG0016117	AT1G65430	EUTSA_v10018351mg
OG0016119	AT2G04270	EUTSA_v10002385mg
OG0016120	AT3G30725	EUTSA_v10005496mg
OG0016121	AT1G05950	EUTSA_v10007042mg
OG0016122	AT1G73000	EUTSA_v10019704mg
OG0016123	AT3G45160	EUTSA_v10002745mg
OG0016125	AT1G70820	EUTSA_v100183050mg
OG0016126	AT1G45130	EUTSA_v10011265mg
OG0016128	AT1G64480	EUTSA_v10023688mg
OG0016129	AT1G72600	EUTSA_v10019311mg
OG0016131	AT5G64710	EUTSA_v10005625mg
OG0016132	AT3G44960	EUTSA_v10002903mg
OG0016133	AT1G31020	EUTSA_v10008976mg
OG0016134	AT5G23930	EUTSA_v10004187mg
OG0016135	AT3G01550	EUTSA_v10020920mg
OG0016136	AT3G45020	EUTSA_v10002715mg
OG0016137	AT5G06410	EUTSA_v10014422mg
OG0016138	AT1G35340	EUTSA_v10001819mg
OG0016139	AT4G00200	EUTSA_v10028822mg
OG0016140	AT5G03910	EUTSA_v10012955mg
OG0016141	AT5G56380	EUTSA_v10013624mg
OG0016142	AT1G29100	EUTSA_v10009052mg
OG0016143	AT4G29440	EUTSA_v10027451mg
OG0016144	AT3G25730	EUTSA_v10004508mg
OG0016146	AT2G31740	EUTSA_v10016302mg
OG0016147	AT1G71150	EUTSA_v10018995mg
OG0016148	AT3G15070	EUTSA_v10020603mg
OG0016149	AT2G27610	EUTSA_v10017649mg
OG0016150	AT5G65990	EUTSA_v10009790mg
OG0016152	AT4G33280	EUTSA_v10027291mg
OG0016153	AT3G46355, AT3G46410	EUTSA_v10003046mg
OG0016154	AT2G19280	EUTSA_v10023028mg
OG0016155	AT1G55870	EUTSA_v10011283mg
OG0016156	AT4G22830	EUTSA_v10026321mg, EUTSA_v10027121mg
OG0016157	AT5G18940	EUTSA_v10014002mg
OG0016158	AT5G38640	EUTSA_v10027687mg
OG0016159	AT1G76050	EUTSA_v10018588mg
OG0016160	AT2G46920	EUTSA_v10001308mg
OG0016161	AT3G13700	EUTSA_v10021259mg
OG0016162	AT3G62360	EUTSA_v10005752mg
OG0016163	AT5G25480	EUTSA_v10004397mg
OG0016164	AT1G53110	EUTSA_v100115361mg
OG0016165	AT3G03305	EUTSA_v10020144mg
OG0016166	AT1G18560	EUTSA_v10006990mg
OG0016167	AT2G28105	EUTSA_v10017338mg
OG0016169	AT5G65840	EUTSA_v10004770mg
OG0016170	AT2G41990	EUTSA_v10000260mg
OG0016171	AT5G53220	EUTSA_v10013960mg
OG0016172	AT4G17690	EUTSA_v10025673mg
OG0016173	AT1G02150	EUTSA_v10007383mg
OG0016174	AT5G58890	EUTSA_v10015500mg
OG0016176	AT1G08840	EUTSA_v10006571mg, EUTSA_v10015727mg
OG0016178	AT1G33475	EUTSA_v10008489mg
OG0016179	AT1G22690	EUTSA_v10009167mg
OG0016180	AT1G03180	EUTSA_v10008478mg
OG0016181	AT3G44830	EUTSA_v10002852mg
OG0016182	AT3G26680	EUTSA_v10004102mg
OG0016184	AT4G30310	EUTSA_v10024769mg
OG0016186	AT4G30720	EUTSA_v10024548mg
OG0016187	AT1G24290	EUTSA_v10009719mg
OG0016188	AT5G66970	EUTSA_v10009400mg
OG0016189	AT1G54840	EUTSA_v10023555mg
OG0016190	AT5G48740	EUTSA_v10003630mg
OG0016191	AT3G02260	EUTSA_v10019869mg
OG0016192	AT3G59790	EUTSA_v10006460mg
OG0016194	AT2G31970	EUTSA_v10016151mg
OG0016195	AT1G48280	EUTSA_v10012201mg
OG0016196	AT5G52030	EUTSA_v10013712mg
OG0016197	AT3G14710	EUTSA_v10022020mg
OG0016198	AT1G63930	EUTSA_v10023488mg
OG0016200	AT1G30515	EUTSA_v10009012mg
OG0016201	AT3G55230	EUTSA_v10010565mg
OG0016203	AT5G52410	EUTSA_v10012763mg
OG0016204	AT4G03150	EUTSA_v10029006mg
OG0016205	AT4G28650	EUTSA_v10024302mg
OG0016207	AT5G59250	EUTSA_v10013139mg
OG0016208	AT4G36630	EUTSA_v10024305mg
OG0016209	AT1G01940	EUTSA_v10008970mg
OG0016211	AT3G06430	EUTSA_v10020626mg
OG0016212	AT1G69210	EUTSA_v10018935mg
OG0016213	AT2G29630	EUTSA_v10016370mg
OG0016214	AT2G03470	EUTSA_v10005386mg
OG0016215	AT1G75530	EUTSA_v10019439mg
OG0016216	AT1G25530	EUTSA_v10007653mg
OG0016218	AT5G66960	EUTSA_v10003673mg
OG0016219	AT2G25730	EUTSA_v10000005mg
OG0016220	AT1G35830	EUTSA_v10001873mg
OG0016221	AT3G45740	EUTSA_v10002577mg
OG0016222	AT1G10220	EUTSA_v10008760mg
OG0016223	AT3G12590	EUTSA_v10019927mg
OG0016224	AT4G25280	EUTSA_v10026032mg
OG0016225	AT4G39270	EUTSA_v100244350mg
OG0016227	AT3G43240	EUTSA_v10002415mg
OG0016228	AT5G14430	EUTSA_v10013004mg
OG0016230	AT3G21450	EUTSA_v10021237mg
OG0016231	AT2G28560	EUTSA_v10017710mg
OG0016232	AT3G13420	EUTSA_v10021458mg
OG0016233	AT4G38480	EUTSA_v10025111mg
OG0016234	AT1G62720	EUTSA_v10023806mg
OG0016235	AT1G31360	EUTSA_v10006954mg
OG0016239	AT2G22640	EUTSA_v10000402mg
OG0016240	AT3G29970	EUTSA_v10005671mg
OG0016241	AT3G49850	EUTSA_v10010562mg
OG0016242	AT1G58370	EUTSA_v10023244mg
OG0016243	AT4G16460	EUTSA_v10026833mg
OG0016244	AT1G09150	EUTSA_v10008886mg
OG0016245	AT3G07568	EUTSA_v10021850mg
OG0016246	AT1G17970	EUTSA_v10007935mg
OG0016247	AT4G28703	EUTSA_v10026608mg
OG0016248	AT5G51660	EUTSA_v10012441mg
OG0016249	AT3G46930	EUTSA_v10010300mg
OG0016250	AT4G31790	EUTSA_v10025950mg
OG0016251	AT1G02100	EUTSA_v10008126mg
OG0016252	AT3G51480	EUTSA_v10010111mg
OG0016253	AT1G01453	EUTSA_v10009686mg
OG0016255	AT5G15820	EUTSA_v10013685mg
OG0016256	AT4G22370	EUTSA_v10027004mg
OG0016258	AT1G77290	EUTSA_v10019613mg
OG0016259	AT2G04340	EUTSA_v10002687mg
OG0016260	AT2G01140	EUTSA_v10000915mg
OG0016261	AT4G17140	EUTSA_v10024176mg
OG0016264	AT4G24730	EUTSA_v10025788mg
OG0016265	AT1G29041	EUTSA_v10009545mg
OG0016266	AT5G15300	EUTSA_v10015396mg
OG0016267	AT1G01220	EUTSA_v10006637mg
OG0016268	AT2G45610	EUTSA_v10001767mg
OG0016269	AT5G01670	EUTSA_v10016020mg
OG0016270	AT1G13620	EUTSA_v10023099mg, EUTSA_v10010000mg
OG0016271	AT5G01350	EUTSA_v10015199mg
OG0016272	AT3G26085	EUTSA_v10004665mg
OG0016273	AT1G62250	EUTSA_v10023639mg
OG0016275	AT3G03650	EUTSA_v10020580mg
OG0016276	AT3G49290	EUTSA_v10010561mg
OG0016277	AT1G43190	EUTSA_v10004261mg
OG0016278	AT5G07330	EUTSA_v10015935mg
OG0016280	AT5G58150	EUTSA_v10012745mg
OG0016281	AT5G37570	EUTSA_v10028034mg
OG0016282	AT5G08750	EUTSA_v10013926mg
OG0016283	AT5G24740	EUTSA_v10003500mg
OG0016284	AT1G58220	EUTSA_v10024079mg
OG0016285	AT3G16785	EUTSA_v10019948mg
OG0016286	AT3G49320	EUTSA_v10010489mg
OG0016287	AT2G02150	EUTSA_v10003688mg
OG0016288	AT1G79460	EUTSA_v10018144mg
OG0016289	AT3G09530	EUTSA_v10020272mg
OG0016290	AT5G12880	EUTSA_v10015981mg
OG0016291	AT2G20515	EUTSA_v10002113mg
OG0016292	AT3G12200	EUTSA_v10020364mg
OG0016294	AT1G26960	EUTSA_v10008487mg
OG0016295	AT3G61660	EUTSA_v10006386mg
OG0016296	AT3G13860	EUTSA_v10020386mg
OG0016297	AT1G55040	EUTSA_v10023272mg
OG0016299	AT4G04470	EUTSA_v10028993mg
OG0016300	AT1G09195	EUTSA_v10007209mg
OG0016301	AT5G64540	EUTSA_v10004118mg, EUTSA_v10005066mg
OG0016302	AT1G61600	EUTSA_v10023469mg
OG0016303	AT5G02620	EUTSA_v10013246mg
OG0016304	AT3G07700	EUTSA_v10020179mg
OG0016306	AT1G15080	EUTSA_v10008246mg
OG0016307	AT3G16510	EUTSA_v10021044mg
OG0016308	AT2G13360	EUTSA_v10022711mg
OG0016309	AT3G50808	EUTSA_v10011020mg
OG0016310	AT4G37280	EUTSA_v10025747mg
OG0016311	AT4G02075	EUTSA_v10029217mg
OG0016313	AT1G47710	EUTSA_v10011558mg
OG0016314	AT2G34170	EUTSA_v10016475mg
OG0016315	AT1G71090	EUTSA_v10018516mg
OG0016317	AT4G38500	EUTSA_v10024983mg
OG0016318	AT1G64355	EUTSA_v10023703mg
OG0016319	AT3G19200	EUTSA_v10022052mg
OG0016320	AT3G02010	EUTSA_v10027641mg
OG0016321	AT2G24690	EUTSA_v10000010mg
OG0016322	AT2G35770	EUTSA_v10016610mg
OG0016323	AT1G11760	EUTSA_v10008721mg
OG0016324	AT3G09270	EUTSA_v10021472mg
OG0016325	AT2G28650	EUTSA_v10017781mg
OG0016326	AT3G49470	EUTSA_v10010701mg
OG0016327	AT1G06540	EUTSA_v10009408mg
OG0016328	AT5G12890	EUTSA_v10015476mg
OG0016329	AT3G49950	EUTSA_v10010981mg
OG0016330	AT1G16720	EUTSA_v10007626mg
OG0016331	AT5G21970	EUTSA_v10013576mg
OG0016333	AT4G04350	EUTSA_v10028396mg
OG0016334	AT3G24070	EUTSA_v10011070mg, EUTSA_v10002589mg
OG0016335	AT3G25740	EUTSA_v10004848mg
OG0016336	AT2G01918	EUTSA_v10019189mg
OG0016337	AT4G10020	EUTSA_v10029315mg
OG0016338	AT1G28070	EUTSA_v10008849mg
OG0016339	AT3G44680	EUTSA_v10002540mg
OG0016340	AT3G51080	EUTSA_v10010566mg
OG0016341	AT1G55265	EUTSA_v10011815mg
OG0016342	AT5G38320	EUTSA_v10028178mg
OG0016343	AT2G33820	EUTSA_v10016989mg
OG0016344	AT5G55100	EUTSA_v10015403mg
OG0016345	AT4G35980	EUTSA_v10026680mg
OG0016346	AT3G59060	EUTSA_v10005929mg
OG0016348	AT4G29750	EUTSA_v10024391mg
OG0016349	AT3G23570	EUTSA_v10021426mg
OG0016351	AT5G24350	EUTSA_v10003502mg
OG0016352	AT3G13190	EUTSA_v10020999mg
OG0016353	AT5G18760	EUTSA_v10013823mg
OG0016354	AT5G52620	EUTSA_v10015881mg, EUTSA_v10015343mg, EUTSA_v10015706mg
OG0016355	AT5G23610	EUTSA_v10003991mg
OG0016356	AT2G44710	EUTSA_v10001313mg
OG0016357	AT4G11640	EUTSA_v10028795mg
