Orthogroup	Arabidopsis_thaliana	Thellungiella_parvula
OG0015571	AT1G67350	Sp5g22300.1
OG0015572	AT3G17680	Sp3g15820.1
OG0015573	AT1G34640	Sp1g29760.1
OG0015574	AT4G11440	Sp6g06000.1
OG0015575	AT4G31500	Sp1g31900.1
OG0015576	AT5G40510	Sp7g01370.1
OG0015577	AT1G75860	Sp5g31000.1
OG0015578	AT3G59470	Sp5g03690.1
OG0015579	AT1G55880	Sp1g41480.1
OG0015580	AT1G68350	Sp5g23400.1
OG0015581	AT1G72440	Sp5g27520.1
OG0015582	AT1G29000	Sp1g24930.1
OG0015583	AT5G04710	Sp6g38110.1
OG0015584	AT3G16840	Sp3g15080.1
OG0015585	AT4G15030	Sp7g13213.1
OG0015586	AT2G01735	Sp2g13185.1
OG0015587	AT3G50360	Sp5g11820.1
OG0015589	AT4G17905	Sp7g16200.1
OG0015590	AT2G06050	Sp3g24630.1
OG0015591	AT1G74400	Sp5g29560.1
OG0015592	AT1G34770	Sp1g29820.1
OG0015593	AT3G50700	Sp5g11530.1
OG0015594	AT1G10130	Sp1g08760.1
OG0015595	AT2G46640	Sp4g28690.1
OG0015596	AT1G52200	Sp1g38750.1
OG0015597	AT1G52770	Sp1g39340.1
OG0015598	AT4G14170	Sp5g13510.1
OG0015599	AT2G19620	Sp3g32990.1
OG0015600	AT5G03180	Sp6g39540.1
OG0015601	AT3G11530	Sp3g09770.1
OG0015602	AT3G20810	Sp3g18830.1
OG0015603	AT3G23255	Sp3g20930.1
OG0015604	AT2G23670	Sp4g02640.1
OG0015605	AT3G46760	Sp5g14960.1
OG0015606	AT4G11140	Sp6g06270.1
OG0015607	AT4G40090	Sp7g35760.1
OG0015608	AT5G58800	Sp6g20500.1
OG0015609	AT5G51160	Sp6g13370.1
OG0015610	AT4G33080	Sp7g30830.1
OG0015611	AT1G69060	Sp5g24160.1
OG0015612	AT3G02450	Sp3g01480.1
OG0015613	AT3G01970	Sp3g00140.1
OG0015614	AT4G15830	Sp7g14230.1
OG0015615	AT5G35940, AT5G35950, AT1G52100	Sp1g38650.1
OG0015616	AT4G11290	Sp6g06140.1
OG0015617	AT5G26240	Sp2g21510.1
OG0015618	AT3G02210	Sp3g01280.1
OG0015619	AT4G09620	Sp6g07990.1
OG0015620	AT5G66010	Sp2g30680.1
OG0015621	AT3G24750	Sp3g22490.1
OG0015622	AT2G33170	Sp4g15470.1
OG0015623	AT5G26880	Sp5g00020.1, Sp1g00030.1
OG0015625	AT1G28210	Sp1g24410.1
OG0015626	AT4G14920	Sp7g13060.1
OG0015627	AT4G17150	Sp7g17040.1
OG0015628	AT2G23890	Sp4g02790.1
OG0015629	AT2G17972	Sp3g31390.1
OG0015630	AT5G42310	Sp7g08260.1
OG0015631	AT5G04180	Sp6g38570.1
OG0015632	AT1G47900	Sp1g34850.1
OG0015633	AT5G52790	Sp6g14940.1
OG0015634	AT5G33280	Sp7g07410.1
OG0015635	AT3G42960	Sp3g21300.1
OG0015636	AT4G02670	Sp6g02590.1
OG0015637	AT2G45600	Sp4g27650.1
OG0015638	AT5G52170	Sp6g14420.1
OG0015639	AT1G76200	Sp5g31350.1
OG0015640	AT1G69440	Sp5g24490.1
OG0015641	AT4G29070	Sp7g27010.1
OG0015642	AT5G58300	Sp6g19960.1
OG0015643	AT1G71220	Sp5g26380.1
OG0015644	AT2G30600	Sp4g13150.1
OG0015645	AT2G17033	Sp3g30330.1
OG0015646	AT1G25360	Sp1g22860.1
OG0015647	AT5G64320	Sp2g27380.1
OG0015648	AT2G30105	Sp4g12670.1
OG0015649	AT4G01395	Sp6g01350.1
OG0015650	AT1G26230	Sp1g22430.1
OG0015651	AT1G32900	Sp1g28110.1
OG0015652	AT1G16590	Sp1g14740.1
OG0015653	AT5G56850	Sp6g18570.1
OG0015654	AT5G54090	Sp6g16120.1
OG0015655	AT5G38865	Sp7g03040.1
OG0015656	AT4G16310	Sp7g14830.1
OG0015657	AT5G40400	Sp7g01520.1
OG0015658	AT5G14450	Sp6g29570.1
OG0015659	AT5G10190	Sp6g33210.1
OG0015660	AT4G34140	Sp7g31890.1
OG0015661	AT3G08570	Sp1g26430.1
OG0015662	AT1G09710	Sp1g08300.1
OG0015663	AT4G15420	Sp7g13620.1
OG0015664	AT2G19870	Sp3g33210.1
OG0015665	AT1G55150	Sp1g40810.1
OG0015666	AT5G18580	Sp6g25750.1
OG0015667	AT2G38660	Sp4g21000.1
OG0015668	AT1G45160	Sp1g33960.1
OG0015669	AT3G25130	Sp3g22720.1
OG0015670	AT3G62000	Sp5g01360.1
OG0015671	AT2G20250	Sp3g33480.1
OG0015672	AT1G80630	Sp5g35130.1
OG0015673	AT2G27060	Sp4g08210.1
OG0015674	AT3G61670	Sp5g01740.1
OG0015675	AT1G30570	Sp1g26470.1
OG0015676	AT4G21780	Sp7g19950.1
OG0015677	AT3G62130	Sp5g01240.1
OG0015678	AT5G19670	Sp6g24710.1
OG0015679	AT1G53270	Sp1g39850.1
OG0015680	AT5G06140	Sp6g36750.1
OG0015681	AT3G01180	Sp3g00920.1
OG0015682	AT3G25210	Sp3g22830.1
OG0015683	AT4G24370	Sp7g22350.1
OG0015684	AT5G14660	Sp6g29380.1
OG0015685	AT1G53910	Sp1g40390.1
OG0015686	AT5G03660	Sp6g39070.1
OG0015687	AT4G35170	Sp7g32930.1
OG0015688	AT5G53460	Sp6g15593.1
OG0015689	AT1G56423	Sp2g06420.1
OG0015690	AT5G22510	Sp6g22750.1
OG0015691	AT3G28150	Sp2g17080.1
OG0015692	AT4G38890	Sp7g36950.1
OG0015693	AT5G57700	Sp6g19390.1
OG0015694	AT5G35580	Sp7g06710.1
OG0015695	AT1G09910	Sp1g08540.1
OG0015696	AT3G24630	Sp3g22410.1
OG0015697	AT5G14530	Sp6g29480.1
OG0015698	AT5G45850	Sp2g10770.1
OG0015699	AT5G35170	Sp7g07210.1
OG0015700	AT3G24495	Sp3g22270.1
OG0015701	AT3G17930	Sp3g16050.1
OG0015702	AT1G04100	Sp1g02917.1
OG0015703	AT5G41960	Sp7g00170.1
OG0015704	AT1G14440	Sp1g12810.1
OG0015705	AT4G02610	Sp6g02520.1
OG0015706	AT3G21060	Sp3g19020.1
OG0015707	AT3G19870	Sp3g17890.1
OG0015708	AT4G03200	Sp6g03230.1
OG0015709	AT2G22530	Sp4g01570.1
OG0015710	AT5G11030	Sp6g32460.1
OG0015711	AT4G02090	Sp6g01980.1
OG0015712	AT5G57140	Sp6g18870.1
OG0015713	AT1G79810	Sp5g35950.1
OG0015714	AT3G52520	Sp5g09790.1
OG0015715	AT2G04160	Sp3g23100.1
OG0015716	AT4G39150	Sp7g36670.1
OG0015717	AT3G57910	Sp5g04810.1
OG0015719	AT4G38530	Sp7g37240.1
OG0015720	AT5G19950	Sp6g24430.1
OG0015721	AT2G29560	Sp4g12290.1
OG0015723	AT2G37025	Sp4g19310.1
OG0015724	AT5G66985	Sp2g29680.1
OG0015725	AT3G10405	Sp3g08680.1
OG0015726	AT1G66900	Sp5g21890.1
OG0015727	AT4G33470	Sp7g31180.1
OG0015728	AT1G77960	Sp1g20050.1, Sp5g33110.1
OG0015729	AT1G56590	Sp2g06150.1
OG0015730	AT2G37310	Sp4g19630.1
OG0015731	AT1G42990	Sp1g32200.1
OG0015732	AT4G36120	Sp7g33900.1
OG0015733	AT2G28290	Sp4g21400.1
OG0015736	AT5G09580	Sp6g33790.1
OG0015737	AT4G02550	Sp6g02460.1
OG0015738	AT5G41970	Sp7g00160.1
OG0015739	AT3G60970, AT3G60160	Sp5g03050.1
OG0015742	AT4G22740	Sp7g20770.1
OG0015743	AT5G20080	Sp6g24330.1
OG0015744	AT1G27752	Sp1g23990.1
OG0015745	AT3G01810	Sp3g00250.1
OG0015746	AT5G37850	Sp7g04170.1
OG0015747	AT1G23000	Sp1g20460.1
OG0015748	AT5G58910	Sp6g20610.1
OG0015749	AT5G18570	Sp6g25760.1
OG0015750	AT3G18110	Sp3g16230.1
OG0015751	AT5G11300	Sp6g32270.1
OG0015752	AT1G05910	Sp1g04750.1
OG0015753	AT3G21295	Sp3g19340.1
OG0015754	AT5G24318	Sp2g23010.1
OG0015755	AT1G11200	Sp1g09870.1
OG0015756	AT1G06190	Sp1g05000.1
OG0015757	AT5G11280	Sp6g32280.1
OG0015758	AT5G08320	Sp6g34630.1
OG0015759	AT4G16670	Sp7g15280.1
OG0015760	AT3G28030	Sp2g17030.1
OG0015761	AT4G26770	Sp7g24750.1
OG0015762	AT4G13630	Sp7g11340.1
OG0015763	AT1G22460	Sp1g19940.1
OG0015764	AT2G15820	Sp3g29130.1
OG0015765	AT1G73770	Sp5g28960.1
OG0015767	AT4G36770	Sp7g34430.1
OG0015769	AT2G16390	Sp3g29660.1
OG0015770	AT3G08660	Sp3g07100.1
OG0015771	AT2G36980	Sp4g19260.1
OG0015772	AT2G16405	Sp3g29690.1
OG0015773	AT1G25470	Sp1g22740.1
OG0015774	AT1G50120	Sp1g37000.1
OG0015775	AT1G33340	Sp1g28810.1
OG0015776	AT5G54850	Sp6g16810.1
OG0015777	AT5G03640	Sp6g39110.1
OG0015778	AT3G48540	Sp5g13440.1
OG0015779	AT4G06599	Sp7g16990.1
OG0015780	AT2G05170	SpUn0142_0010.1, Sp3g23690.1
OG0015781	AT1G17630	Sp1g15740.1
OG0015782	AT2G44990	Sp4g27060.1
OG0015783	AT1G16970	Sp1g15110.1
OG0015784	AT5G63580	Sp2g26670.1
OG0015785	AT5G03280	Sp6g39460.1
OG0015786	AT2G34960	Sp4g17250.1
OG0015787	AT1G27480	Sp1g23730.1
OG0015788	AT1G61770	Sp2g02780.1
OG0015789	AT4G37010	Sp7g34750.1
OG0015790	AT1G15980	Sp1g14290.1
OG0015791	AT3G60480	Sp5g02740.1
OG0015792	AT2G04515, AT2G04495	Sp3g23290.1
OG0015793	AT3G11220	Sp3g09500.1
OG0015794	AT1G58180	Sp2g05430.1
OG0015795	AT5G47940	Sp2g18440.1
OG0015796	AT5G17360	Sp6g26860.1
OG0015797	AT5G06830	Sp6g36030.1
OG0015798	AT4G28706	Sp7g26690.1
OG0015799	AT2G35380	Sp4g17600.1
OG0015800	AT5G50320	Sp6g12400.1
OG0015801	AT2G20870	Sp3g34120.1
OG0015802	AT5G55690	Sp6g17600.1
OG0015803	AT2G46480	Sp4g28480.1
OG0015804	AT4G16210	Sp7g14710.1
OG0015805	AT4G20870	Sp7g18960.1
OG0015806	AT5G19020	Sp6g25370.1
OG0015808	AT5G49340	Sp2g19690.1
OG0015809	AT3G16270	Sp3g14640.1
OG0015810	AT5G18660	Sp6g25680.1
OG0015811	AT3G56170	Sp5g06330.1
OG0015812	AT2G32250	Sp4g14640.1
OG0015813	AT1G15330	Sp1g13650.1
OG0015814	AT2G26870	Sp4g08610.1
OG0015815	AT2G04540	Sp3g23320.1
OG0015816	AT4G29860	Sp7g27670.1
OG0015817	AT5G48540	Sp2g18900.1
OG0015818	AT5G01300	Sp6g40620.1
OG0015819	AT3G58480	Sp5g04400.1
OG0015820	AT2G35920	Sp4g18170.1
OG0015821	AT1G60160	Sp2g04500.1
OG0015822	AT2G27580	Sp4g10400.1
OG0015824	AT4G27670	Sp7g25650.1
OG0015825	AT1G35420	Sp1g30140.1
OG0015826	AT1G64570	Sp2g00190.1
OG0015827	AT5G38310	Sp7g03710.1
OG0015828	AT1G69330	Sp5g24390.1
OG0015829	AT1G65060	Sp5g19590.1
OG0015830	AT1G68765	Sp5g23880.1
OG0015831	AT1G35330	Sp1g30080.1
OG0015832	AT1G56230	Sp2g06680.1
OG0015833	AT4G26400	Sp7g24300.1
OG0015834	AT3G09670	Sp3g08010.1
OG0015835	AT1G14687	Sp1g13090.1
OG0015836	AT1G50240	Sp1g37070.1
OG0015837	AT1G19670	Sp1g17510.1
OG0015838	AT3G20440	Sp3g18450.1
OG0015840	AT4G16070	Sp7g14540.1
OG0015841	AT1G66430	Sp5g21500.1
OG0015842	AT5G13520	Sp6g30500.1
OG0015843	AT4G09680	Sp6g07920.1
OG0015844	AT1G25422	Sp1g22790.1
OG0015845	AT2G46380	Sp4g28410.1
OG0015846	AT1G56350	Sp2g06480.1
OG0015847	AT1G67120	Sp5g22050.1
OG0015848	AT3G13782	Sp3g11990.1
OG0015849	AT1G64150	Sp2g00580.1
OG0015850	AT5G14510	Sp6g29500.1
OG0015851	AT1G01720	Sp1g00590.1
OG0015852	AT3G03900	Sp3g02870.1
OG0015853	AT1G73040	Sp5g28000.1
OG0015854	AT3G42630	Sp5g14950.1
OG0015855	AT5G62320	Sp2g25510.1
OG0015856	AT1G14310	Sp1g12660.1
OG0015857	AT1G22630	Sp1g20140.1
OG0015858	AT2G30720	Sp4g13240.1
OG0015859	AT3G29810	Sp2g18070.1
OG0015860	AT5G41870	Sp7g00240.1
OG0015861	AT1G31920	Sp1g27640.1
OG0015862	AT1G73160	Sp5g28120.1
OG0015863	AT1G79770	Sp5g36000.1
OG0015864	AT1G10180	Sp1g08810.1
OG0015865	AT3G56770	Sp5g05800.1
OG0015866	AT3G02820	Sp3g01850.1
OG0015867	AT3G62450	Sp5g00970.1
OG0015868	AT2G37730	Sp4g20100.1
OG0015869	AT4G37780	Sp7g35430.1
OG0015870	AT5G63710	Sp2g26810.1
OG0015871	AT3G14570	Sp3g12840.1
OG0015872	AT5G07380	Sp6g35490.1
OG0015873	AT1G68875	Sp5g23980.1
OG0015874	AT2G01120	Sp2g12590.1
OG0015875	AT5G01960	Sp6g41200.1
OG0015876	AT1G68450	Sp5g23520.1
OG0015877	AT4G01690	Sp6g01580.1
OG0015878	AT1G73875	Sp5g29070.1
OG0015879	AT5G15720	Sp6g28410.1
OG0015880	AT2G27220	Sp4g10020.1
OG0015881	AT1G13310	Sp1g11820.1
OG0015882	AT1G70480	Sp5g25550.1
OG0015883	AT2G27660	Sp4g10440.1
OG0015884	AT4G14605	Sp7g12700.1
OG0015885	AT1G48550	Sp1g35490.1
OG0015886	AT2G34440	Sp6g13190.1, Sp4g16710.1
OG0015887	AT4G39120	Sp7g36700.1
OG0015888	AT1G10865	Sp1g09560.1
OG0015889	AT2G05260	Sp7g04520.1
OG0015890	AT3G04520	Sp3g03370.1
OG0015891	AT3G17890	Sp3g16010.1
OG0015892	AT3G08010	Sp3g06920.1
OG0015893	AT1G79790	Sp5g35980.1
OG0015894	AT2G21280	Sp4g00470.1
OG0015895	AT1G33420	Sp1g28880.1
OG0015896	AT2G36960	Sp4g19240.1
OG0015897	AT4G00420	Sp1g14150.1
OG0015898	AT5G43880	Sp2g08680.1
OG0015899	AT1G60650	Sp2g04070.1
OG0015900	AT4G18180	Sp7g15940.1
OG0015901	AT1G55000	SpUn0004_0090.1
OG0015902	AT1G56430	Sp2g06380.1
OG0015903	AT3G30460	Sp2g18190.1
OG0015904	AT5G48340	Sp2g18700.1
OG0015905	AT5G52540	Sp6g14740.1
OG0015906	AT1G03380	Sp1g02380.1
OG0015907	AT4G34540	Sp7g32330.1
OG0015908	AT4G00950	Sp6g01185.1
OG0015909	AT3G09660	Sp3g07990.1
OG0015910	AT4G08160	Sp6g10020.1
OG0015911	AT3G06100	Sp3g05050.1
OG0015912	AT2G39500	Sp4g21800.1
OG0015913	AT5G24790	Sp2g22660.1
OG0015914	AT1G67300	Sp5g22240.1
OG0015915	AT4G01940	Sp6g01820.1
OG0015916	AT1G27510	Sp1g23750.1
OG0015917	AT5G62610	Sp2g25790.1
OG0015918	AT1G09190	Sp1g07790.1
OG0015919	AT1G08600	Sp1g07260.1
OG0015920	AT5G52280	Sp6g14540.1
OG0015921	AT4G03090	Sp6g03120.1
OG0015922	AT1G69540	Sp5g24670.1
OG0015923	AT2G15320	SpUn0368_0010.1
OG0015924	AT1G05800	Sp1g04600.1
OG0015925	AT1G01760	Sp1g00540.1
OG0015926	AT2G20690	Sp3g33940.1
OG0015927	AT1G29630	Sp1g25530.1
OG0015928	AT1G68400	Sp5g23460.1
OG0015930	AT4G10955	Sp6g06530.1
OG0015931	AT1G48100	Sp1g35060.1
OG0015932	AT1G29690	Sp1g25570.1
OG0015934	AT4G14147	Sp7g12000.1
OG0015935	AT5G14710	Sp6g29330.1
OG0015936	AT2G35030	SpUn0157_0020.1, Sp4g17310.1, SpUn0026_0010.1
OG0015937	AT1G36310	Sp1g30710.1
OG0015938	AT4G26455	Sp7g24370.1
OG0015939	AT1G27435	Sp1g23670.1
OG0015940	AT1G05894	Sp1g04730.1
OG0015941	AT5G13340	Sp6g30650.1
OG0015942	AT1G22015	Sp1g19520.1
OG0015943	AT4G21705	Sp7g19840.1
OG0015944	AT2G30170	Sp4g12770.1
OG0015946	AT2G22730	Sp4g01720.1
OG0015947	AT5G10300	Sp6g33130.1
OG0015948	AT5G25270	Sp2g22260.1
OG0015949	AT5G15170	Sp6g28900.1
OG0015950	AT5G11860	Sp6g31740.1
OG0015951	AT4G31080	Sp7g28960.1
OG0015952	AT2G36720	Sp4g19000.1
OG0015953	AT4G29980	Sp7g27780.1
OG0015954	AT1G73560	Sp5g28720.1
OG0015955	AT4G38270	Sp7g37450.1
OG0015956	AT1G45474	Sp1g34140.1
OG0015957	AT5G19610	Sp6g24780.1
OG0015958	AT2G39620	Sp4g21880.1
OG0015959	AT2G02540	Sp2g13770.1
OG0015960	AT3G21600	Sp3g19620.1
OG0015961	AT5G40020	Sp7g02040.1
OG0015962	AT5G65890	Sp2g28970.1
OG0015967	AT2G25460	Sp4g04680.1
OG0015968	AT2G26410	Sp4g07160.1
OG0015970	AT3G50845	Sp5g11370.1
OG0015971	AT3G50990	Sp5g11220.1
OG0015972	AT5G19030	Sp6g25350.1
OG0015974	AT4G01130	Sp6g00980.1
OG0015975	AT4G38070	Sp4g20590.1
OG0015976	AT4G16140	Sp7g14600.1
OG0015977	AT5G44150	Sp2g08980.1
OG0015978	AT1G76770	Sp5g31920.1
OG0015979	AT2G23640	Sp4g02610.1
OG0015980	AT5G53320	Sp6g15470.1
OG0015981	AT1G43020	Sp1g32260.1
OG0015982	AT1G53345	Sp1g39920.1
OG0015983	AT1G71690	Sp5g26680.1
OG0015984	AT1G74340	Sp5g29500.1
OG0015985	AT1G76952	Sp5g32080.1
OG0015986	AT3G15130	Sp3g13340.1
OG0015987	AT5G11020	Sp6g32470.1
OG0015988	AT4G11670	Sp6g05800.1
OG0015989	AT4G20900	Sp7g18990.1
OG0015990	AT5G48945	Sp2g19320.1
OG0015991	AT4G13380	Sp7g13850.1
OG0015992	AT1G16445	Sp1g14600.1
OG0015994	AT1G32930	Sp1g28070.1
OG0015996	AT1G52330	Sp1g38910.1
OG0015997	AT1G08210	Sp1g06860.1
OG0015998	AT1G09230	Sp1g07840.1
OG0015999	AT1G63535, AT1G63522	Sp2g01090.1
OG0016000	AT1G76450	Sp5g31620.1
OG0016001	AT1G77810	Sp5g32990.1
OG0016002	AT1G77980	Sp5g33120.1
OG0016003	AT1G66890	Sp7g03820.1, Sp5g21880.1
OG0016004	AT3G13160	Sp3g11330.1
OG0016005	AT3G18510	Sp3g16600.1
OG0016006	AT3G20530	Sp3g18530.1
OG0016007	AT3G05260	Sp3g04110.1
OG0016009	AT2G35990	Sp4g18250.1
OG0016010	AT2G37100	Sp4g19420.1
OG0016011	AT2G40390	Sp4g22710.1
OG0016012	AT3G46750	Sp5g14970.1
OG0016013	AT3G52200	Sp5g10070.1
OG0016014	AT2G01240	Sp2g12690.1
OG0016015	AT2G03830	Sp2g14640.1
OG0016016	AT3G26934	Sp2g16040.1
OG0016017	AT3G44820	Sp5g16380.1
OG0016018	AT5G11580	Sp6g32030.1
OG0016019	AT5G12990	Sp6g30980.1
OG0016020	AT5G13410	Sp6g30610.1
OG0016021	AT5G22420	Sp6g22830.1
OG0016022	AT5G03455	Sp6g39280.1
OG0016023	AT4G01870	Sp6g01710.1
OG0016024	AT4G01720	Sp6g01610.1
OG0016025	AT4G01110	Sp6g01000.1
OG0016026	AT4G38980	Sp7g36860.1
OG0016027	AT4G28730	Sp7g26740.1
OG0016028	AT4G25100	Sp7g23090.1
OG0016029	AT4G21610	Sp7g19740.1
OG0016030	AT4G38000	Sp7g35640.1
OG0016031	AT4G14365	Sp7g12440.1
OG0016032	AT4G37410	Sp6g18660.1, Sp7g35070.1
OG0016033	AT5G40410	Sp7g01510.1
OG0016034	AT4G35590	Sp7g33360.1
OG0016036	AT5G58005	Sp6g19680.1
OG0016037	AT1G08190	Sp1g06840.1
OG0016039	AT1G79200	Sp5g34250.1
OG0016040	AT1G79915	Sp5g35850.1
OG0016041	AT3G01830	Sp3g00230.1
OG0016042	AT3G10400	Sp3g08670.1
OG0016043	AT2G43550	Sp4g25660.1
OG0016044	AT3G52230	Sp5g10030.1
OG0016045	AT3G52260	Sp5g10000.1
OG0016046	AT3G57620	SpUn0557_0010.1
OG0016047	AT5G04930	Sp6g37870.1
OG0016049	AT5G16150	Sp6g27990.1
OG0016050	AT4G38020	Sp7g35660.1
OG0016051	AT4G37460	Sp7g35120.1
OG0016052	AT5G33370	Sp7g07670.1
OG0016054	AT5G42130	Sp5g25580.1, Sp1g03830.1
OG0016055	AT1G12100	Sp1g10780.1
OG0016056	AT3G05725	Sp3g04610.1
OG0016057	AT1G32310	Sp1g27980.1
OG0016079	AT1G08560	Sp1g07220.1
OG0016080	AT1G74990	Sp5g30120.1
OG0016081	AT1G52415, AT4G28405	Sp7g26380.1
OG0016082	AT1G21670	Sp1g19210.1
OG0016083	AT2G33760	Sp4g16110.1
OG0016085	AT2G14820	Sp3g27980.1
OG0016086	AT2G14660	Sp3g27770.1
OG0016087	AT3G48010	Sp5g13970.1
OG0016089	AT3G05620	Sp3g04500.1
OG0016090	AT4G02070	Sp6g01950.1
OG0016091	AT5G10820	Sp6g32640.1
OG0016092	AT1G06923	Sp1g05630.1
OG0016093	AT4G01240	Sp6g00880.1
OG0016094	AT5G54060	Sp6g16090.1
OG0016095	AT3G07720	Sp3g06650.1
OG0016096	AT3G53090	Sp5g09230.1
OG0016097	AT1G80090	Sp5g35710.1
OG0016098	AT2G47115	Sp4g29100.1
OG0016099	AT5G46870	Sp2g11670.1
OG0016100	AT1G10385	Sp1g08990.1
OG0016101	AT2G17442	Sp3g30800.1, Sp3g30790.1
OG0016103	AT5G35460	Sp7g06850.1
OG0016104	AT5G01810	Sp6g41060.1
OG0016107	AT1G57770	Sp2g05740.1
OG0016108	AT2G39930	Sp4g22240.1
OG0016109	AT5G57655	Sp6g19340.1
OG0016110	AT1G06330	Sp1g05120.1
OG0016111	AT1G07460	Sp1g06190.1
OG0016112	AT5G11610	Sp6g32010.1
OG0016113	AT3G43230	Sp5g18460.1
OG0016114	AT1G55320	Sp1g40980.1
OG0016115	AT3G48810	Sp5g13220.1
OG0016116	AT5G59830	Sp6g21510.1
OG0016117	AT1G65430	Sp5g20190.1
OG0016118	AT5G66100	Sp2g30590.1
OG0016119	AT2G04270	Sp3g23150.1
OG0016120	AT3G30725	Sp2g18220.1
OG0016121	AT1G05950	Sp1g04770.1
OG0016122	AT1G73000	Sp5g27960.1
OG0016123	AT3G45160	Sp5g16150.1
OG0016125	AT1G70820	Sp5g26000.1
OG0016126	AT1G45130	Sp1g33890.1
OG0016128	AT1G64480	Sp2g00270.1
OG0016129	AT1G72600	Sp5g27660.1
OG0016131	AT5G64710	Sp2g27780.1
OG0016132	AT3G44960	Sp5g16280.1
OG0016133	AT1G31020	Sp1g26880.1
OG0016134	AT5G23930	Sp2g23340.1
OG0016135	AT3G01550	Sp3g00500.1
OG0016136	AT3G45020	Sp5g16240.1
OG0016137	AT5G06410	Sp6g36440.1
OG0016138	AT1G35340	Sp1g30100.1
OG0016139	AT4G00200	Sp6g00260.1
OG0016140	AT5G03910	Sp6g38810.1
OG0016141	AT5G56380	Sp6g18210.1
OG0016142	AT1G29100	Sp1g25050.1
OG0016143	AT4G29440	Sp7g27320.1
OG0016144	AT3G25730	Sp2g14980.1
OG0016146	AT2G31740	Sp4g14180.1
OG0016147	AT1G71150	Sp5g26320.1
OG0016148	AT3G15070	Sp3g13270.1
OG0016149	AT2G27610	Sp4g10430.1
OG0016150	AT5G65990	Sp2g30700.1
OG0016151	AT5G42610	SpUn0029_0020.1, SpUn0261_0010.1, Sp2g06990.1
OG0016152	AT4G33280	Sp7g31020.1
OG0016153	AT3G46355, AT3G46410	Sp5g15260.1
OG0016154	AT2G19280	Sp3g32660.1
OG0016155	AT1G55870	Sp1g41470.1
OG0016157	AT5G18940	Sp6g25450.1
OG0016158	AT5G38640	Sp7g03280.1
OG0016159	AT1G76050	Sp5g31160.1
OG0016160	AT2G46920	Sp4g28950.1
OG0016161	AT3G13700	Sp3g11900.1
OG0016162	AT3G62360	Sp5g01040.1
OG0016163	AT5G25480	Sp2g22050.1
OG0016164	AT1G53110	Sp1g39660.1
OG0016165	AT3G03305	Sp3g02330.1
OG0016166	AT1G18560	Sp1g16510.1
OG0016167	AT2G28105	Sp4g10910.1
OG0016169	AT5G65840	Sp2g28930.1
OG0016171	AT5G53220	Sp6g15400.1
OG0016172	AT4G17690	Sp7g16450.1
OG0016173	AT1G02150	Sp1g00100.1
OG0016174	AT5G58890	Sp6g20590.1
OG0016176	AT1G08840	Sp1g07480.1
OG0016177	AT4G05200	Sp6g03790.1
OG0016178	AT1G33475	Sp1g28920.1
OG0016179	AT1G22690	Sp1g20200.1
OG0016180	AT1G03180	Sp1g02200.1
OG0016181	AT3G44830	Sp5g16360.1
OG0016182	AT3G26680	Sp2g15800.1
OG0016184	AT4G30310	Sp7g28180.1
OG0016186	AT4G30720	Sp7g28630.1
OG0016187	AT1G24290	Sp1g23470.1
OG0016189	AT1G54840	SpUn0002_0620.1
OG0016190	AT5G48740	Sp2g19150.1
OG0016191	AT3G02260	Sp3g01330.1
OG0016192	AT3G59790	Sp5g03350.1
OG0016193	AT4G36230	Sp7g33970.1
OG0016194	AT2G31970	Sp4g14350.1
OG0016195	AT1G48280	Sp1g35240.1
OG0016196	AT5G52030	Sp6g14270.1
OG0016197	AT3G14710	Sp3g12940.1
OG0016198	AT1G63930	Sp2g00760.1
OG0016200	AT1G30515	Sp1g26360.1
OG0016201	AT3G55230	Sp5g07230.1
OG0016203	AT5G52410	Sp6g14630.1
OG0016204	AT4G03150	Sp6g03190.1
OG0016205	AT4G28650	Sp7g26620.1
OG0016207	AT5G59250	Sp6g20750.1
OG0016208	AT4G36630	Sp7g34290.1
OG0016209	AT1G01940	Sp1g00360.1
OG0016211	AT3G06430	Sp3g05350.1
OG0016213	AT2G29630	Sp4g12340.1
OG0016214	AT2G03470	Sp2g14380.1
OG0016215	AT1G75530	Sp5g30660.1
OG0016216	AT1G25530	Sp1g22680.1
OG0016218	AT5G66960	Sp2g29700.1
OG0016219	AT2G25730	Sp4g05330.1
OG0016220	AT1G35830	Sp1g30500.1
OG0016221	AT3G45740	Sp5g15770.1
OG0016222	AT1G10220	Sp1g08830.1
OG0016223	AT3G12590	Sp3g10730.1
OG0016224	AT4G25280	Sp7g23300.1
OG0016225	AT4G39270	Sp7g02900.1
OG0016227	AT3G43240	Sp5g18450.1
OG0016228	AT5G14430	Sp6g29590.1
OG0016229	AT1G75190	Sp5g30350.1
OG0016230	AT3G21450	Sp3g19470.1, Sp3g19460.1
OG0016231	AT2G28560	Sp4g11390.1
OG0016232	AT3G13420	Sp3g11610.1
OG0016233	AT4G38480	Sp7g37300.1
OG0016234	AT1G62720	Sp2g01920.1
OG0016235	AT1G31360	Sp1g27200.1
OG0016239	AT2G22640	Sp4g01675.1
OG0016240	AT3G29970	Sp2g18080.1
OG0016241	AT3G49850	Sp5g12250.1
OG0016242	AT1G58370	Sp2g05190.1
OG0016244	AT1G09150	Sp1g07730.1
OG0016245	AT3G07568	Sp3g06500.1
