Orthogroup	Arabidopsis_thaliana	Camelina_sativa
OG0012809	AT2G46040	Csa04g065080, Csa05g003160
OG0012810	AT1G11650	Csa03g015300, Csa14g014430, Csa17g015720, Csa20544s010
OG0012811	AT5G21080	Csa13g025090, Csa20g033140, Csa08g014910
OG0012812	AT5G02060	Csa20g002140, Csa08g062580, Csa13g001920
OG0012813	AT2G04560	Csa15g055710, Csa01g031850, Csa19g039800
OG0012814	AT5G39865	Csa10g046610, Csa11g055930
OG0012815	AT3G44890	Csa09g035880, Csa04g024710, Csa06g018530
OG0012816	AT1G11303, AT1G11300	Csa03g014940
OG0012817	AT1G31470	Csa17g060990, Csa03g034920, Csa14g039480
OG0012819	AT1G18600	Csa14g023930, Csa03g022480, Csa17g024400
OG0012820	AT5G62930	Csa18g036380, Csa02g071930, Csa11g099780, Csa02g071130
OG0012821	AT3G44990	Csa09g037050, Csa06g018710, Csa04g025810
OG0012822	AT5G57810	Csa18g030900, Csa11g091420, Csa02g062370
OG0012823	AT1G72970	Csa16g035660
OG0012824	AT3G10150	Csa19g013700, Csa15g012630, Csa01g011000
OG0012825	AT2G41380	Csa04g055820, Csa02g007780, Csa06g047300
OG0012826	AT5G49830	Csa11g081170, Csa18g020350
OG0012827	AT3G23430	Csa19g033930
OG0012828	AT4G10890	Csa13g048000, Csa08g042970, Csa02g024740
OG0012830	AT1G76730	Csa16g040900, Csa07g048300, Csa09g081480
OG0012831	AT3G16070	Csa19g022910, Csa15g020890, Csa01g018700
OG0012832	AT4G32320	Csa10g010150, Csa12g013720, Csa11g010990
OG0012833	AT4G32900	Csa10g009410, Csa11g010280, Csa12g012970, Csa10g009400
OG0012834	AT2G42060	Csa06g048080, Csa04g057900
OG0012835	AT3G60840	Csa07g004040, Csa05g092710, Csa16g004050
OG0012836	AT2G15020	Csa19g046260, Csa01g035740, Csa15g071160
OG0012837	AT1G54475	Csa07g023350
OG0012838	AT3G25700	Csa06g005260, Csa04g009920, Csa09g008750
OG0012839	AT5G65980	Csa18g042540, Csa02g076880
OG0012840	AT3G25440	Csa01g031360, Csa15g054150, Csa19g039300
OG0012841	AT2G19710	Csa00441s270, Csa01g044780, Csa05237s010, Csa19g049160
OG0012842	AT3G14730	Csa19g021360, Csa15g019090, Csa01g017250
OG0012843	AT2G16860	Csa01g033090, Csa19845s010, Csa19g053570, Csa15g073740
OG0012844	AT1G49870	Csa03g055830, Csa17g085720, Csa14g057210
OG0012845	AT4G33020	Csa12g011840, Csa10g009250, Csa11g010140
OG0012846	AT5G67170	Csa02g075530, Csa11g103770, Csa18g040300
OG0012847	AT3G09210	Csa19g012660, Csa15g010570, Csa01g009930
OG0012848	AT2G01590	Csa06g001490, Csa09g002830, Csa04g002740
OG0012849	AT5G44170	Csa20g071200, Csa11g070520, Csa18g009610
OG0012850	AT2G34910	Csa04g047190, Csa05g020320, Csa06g037400
OG0012851	AT3G27320	Csa09g014200, Csa04g015210
OG0012852	AT4G37420	Csa12g003930, Csa11g004190, Csa10g003730
OG0012853	AT1G06280	Csa17g009710, Csa14g007690, Csa03g009730
OG0012854	AT5G53920	Csa11g085850, Csa18g025190, Csa02g051400, Csa02g051540
OG0012855	AT3G11920	Csa15g015740, Csa19g016060, Csa01g013000
OG0012856	AT2G36610	Csa06g039230, Csa05g017440, Csa04g050130
OG0012857	AT2G17640	Csa15g075930, Csa01g032090
OG0012858	AT2G31310	Csa16g010970, Csa07g011560, Csa05g029910
OG0012859	AT2G21960	Csa16g043740, Csa07g052090, Csa09g086340
OG0012860	AT1G25230	Csa14g034290, Csa03g029970, Csa17g035370
OG0012861	AT5G15240	Csa20g021730, Csa13g018080, Csa08g007320
OG0012862	AT2G27480	Csa05g041440, Csa03208s020, Csa07g060930, Csa16g051540
OG0012864	AT1G22860	Csa17g029800, Csa03g026700, Csa14g028060
OG0012865	AT5G26749	Csa20g053990, Csa13g034710, Csa08g027490
OG0012866	AT4G13230	Csa11g043400, Csa10g033670, Csa12g066010
OG0012867	AT2G39630	Csa06g043670, Csa04g053730
OG0012868	AT3G54280	Csa09g062770, Csa04g040360
OG0012869	AT4G27860	Csa12g022800, Csa11g016150, Csa10g014920
OG0012870	AT3G15240	Csa19g021950, Csa15g019720, Csa01g017780
OG0012871	AT1G48170	Csa17g076650, Csa03g052900, Csa14g053110
OG0012872	AT4G15510	Csa02g017630, Csa11g034970, Csa10g030610
OG0012873	AT5G14920	Csa20g021420, Csa08g006980, Csa13g017740
OG0012874	AT4G04955	Csa13g052850, Csa02g011020, Csa08g049020
OG0012875	AT1G18680	Csa14g024010, Csa03g022550, Csa17g024480
OG0012876	AT5G62520	Csa11g099370, Csa02g070650, Csa18g035970
OG0012877	AT3G54490	Csa06g028960, Csa09g064200, Csa04g040600
OG0012878	AT5G55750	Csa11g089000, Csa18g028310, Csa11g089010, Csa02g058420
OG0012879	AT2G39120	Csa05g014170, Csa04g053080, Csa06g043060
OG0012880	AT1G65590	Csa07g029470, Csa00485s060, Csa16g022920
OG0012881	AT4G14090	Csa12g060030, Csa12g061260, Csa10g032640
OG0012882	AT3G26730	Csa09g011330, Csa04g012330, Csa06g006510
OG0012883	AT5G22430	Csa13g025910, Csa20g036080, Csa08g015640
OG0012884	AT1G77490	Csa16g041670, Csa09g084250, Csa07g050150
OG0012885	AT3G04760	Csa01g005510, Csa15g005750, Csa19g006950
OG0012886	AT2G20790	Csa01g044950, Csa19g049340, Csa15g084310
OG0012887	AT2G26050	Csa16g047650, Csa16g047640, Csa16g047630, Csa09g092220, Csa07g057030
OG0012888	AT4G14220	Csa10g032450, Csa12g058850, Csa11g040100
OG0012889	AT5G11850	Csa13g014710
OG0012890	AT3G05680	Csa01g006570, Csa15g007040
OG0012891	AT2G34450	Csa05g020820, Csa04g046700, Csa06g036890
OG0012892	AT3G01820	Csa10g042660, Csa19g001100, Csa00555s250
OG0012893	AT1G30540	Csa14g038300, Csa17g044790, Csa03g033790
OG0012894	AT4G37190	Csa11g004730, Csa10g004240, Csa12g004480
OG0012895	AT1G64660	Csa00619s040, Csa16g057400, Csa09g099530
OG0012896	AT2G34580	Csa06g037030, Csa05g020690, Csa04g046830
OG0012897	AT4G14050	Csa12g060060, Csa12g061300, Csa10g032680
OG0012898	AT3G55760	Csa09g067820, Csa06g030420, Csa04g042120
OG0012899	AT1G55910	Csa14g067790, Csa03g062550
OG0012900	AT2G21630	Csa16g043430, Csa07g051780
OG0012901	AT1G78930	Csa09g093130, Csa07g057970, Csa16g048500
OG0012902	AT3G09060	Csa01g009800, Csa15g010420, Csa19g012500
OG0012903	AT2G24790	Csa09g090020, Csa16g046500, Csa07g054870
OG0012904	AT1G52750	Csa17g092820, Csa14g062010, Csa03g059750
OG0012905	AT1G78610	Csa09g092710, Csa07g057610
OG0012906	AT1G52640	Csa14g061900, Csa17g092670
OG0012907	AT4G21500	Csa12g036800, Csa10g021890, Csa11g024890
OG0012908	AT4G12230	Csa13g050450, Csa02g015690
OG0012909	AT5G51400	Csa02g043180, Csa18g022220, Csa11g082920
OG0012910	AT5G24100	Csa20g039340, Csa13g028590, Csa08g018410
OG0012911	AT1G45233	Csa03g047430, Csa14g049820, Csa17g071420
OG0012912	AT4G33360	Csa11g009780, Csa10g008880, Csa12g011470
OG0012913	AT5G52290	Csa02g045330, Csa18g023190
OG0012914	AT3G20490	Csa01g023570, Csa15g030740, Csa19g028400
OG0012915	AT3G48770	Csa04g033990, Csa09g050940
OG0012916	AT2G22300	Csa16g044040, Csa07g052400
OG0012917	AT3G26580	Csa04g012140, Csa09g010030, Csa06g006280
OG0012918	AT1G11000	Csa14g013700, Csa17g014890, Csa03g014630
OG0012919	AT2G33260	Csa05g023190, Csa16g008030, Csa07g008210
OG0012920	AT5G61540	Csa02g068510, Csa11g097350, Csa10647s010, Csa18g034880
OG0012921	AT5G47390	Csa11g064360
OG0012922	AT1G08390	Csa09g099470, Csa14g009860, Csa17g011840, Csa03g011840
OG0012923	AT1G01470	Csa03g001760, Csa17g001940, Csa14g001670
OG0012924	AT5G40790	Csa11g059290, Csa12g078050
OG0012925	AT1G07725	Csa03g011190, Csa17g011160, Csa14g009140
OG0012926	AT5G61090	Csa11g094930, Csa18g034440, Csa02g068030
OG0012927	AT2G29530	Csa16g015420
OG0012928	AT5G44160	Csa20g071190, Csa18g009620, Csa11g070530
OG0012929	AT1G30475	Csa14g038210, Csa03g033690, Csa17g043650
OG0012930	AT3G52870	Csa09g061100, Csa04g038790, Csa06g027260
OG0012931	AT4G34030	Csa12g009670
OG0012932	AT2G23460	Csa07g053510, Csa09g087730, Csa16g045200
OG0012933	AT4G13990	Csa12g060140, Csa10g032770, Csa12g061380
OG0012934	AT4G37040	Csa11g004590, Csa12g004330, Csa10g004080
OG0012935	AT5G10080	Csa08g054520, Csa20g015340, Csa13g011830
OG0012936	AT3G47800	Csa04g030710, Csa06g021410, Csa09g048180
OG0012937	AT5G66500	Csa02g076280, Csa05745s010, Csa11g104490
OG0012938	AT5G23050	Csa13g027660, Csa20g037970
OG0012939	AT5G61040	Csa02g068020, Csa18g034430, Csa11g094890
OG0012940	AT3G24010	Csa01g030040, Csa19g035980, Csa15g048610
OG0012941	AT4G36720	Csa12g004750, Csa11g005060, Csa10g004510
OG0012942	AT1G18440	Csa03g022270, Csa14g023750, Csa17g024220
OG0012943	AT1G01280	Csa14g001860, Csa17g001740
OG0012944	AT5G02520	Csa08g062120, Csa13g002420, Csa20g002600
OG0012945	AT4G35870	Csa12g007530, Csa10g006180
OG0012946	AT1G76040	Csa07g047530, Csa09g080730, Csa16g040150
OG0012947	AT3G09920	Csa15g011390, Csa19g013410, Csa01g010730
OG0012948	AT2G38340	Csa37329s010, Csa05g015120, Csa06g041140, Csa04g052070
OG0012949	AT5G55580	Csa18g027100, Csa02g058200, Csa11g088810
OG0012950	AT1G05610	Csa03g006990, Csa14g006930, Csa14g006950
OG0012951	AT3G23210	Csa15g044150, Csa01g027740, Csa19g033630
OG0012952	AT4G19220	Csa10g024930, Csa11g028130, Csa12g042360
OG0012953	AT5G16380	Csa20g024220, Csa08g008540, Csa13g019180
OG0012954	AT5G53750	Csa18g024970, Csa02g051110, Csa11g085610
OG0012955	AT1G11530	Csa03g015160, Csa17g015590, Csa14g014270
OG0012956	AT2G35130	Csa05g020120, Csa04g047430, Csa06g037600
OG0012957	AT3G19180	Csa19g026680, Csa01g022180, Csa15g026890
OG0012958	AT5G08660	Csa20g012230
OG0012959	AT5G17070	Csa13g019870, Csa20g024940, Csa08g009260
OG0012960	AT2G37640	Csa06g040400, Csa04g051270
OG0012961	AT1G27840, AT1G19750	Csa14g035390, Csa03g031070
OG0012962	AT5G59010	Csa11g092820
OG0012963	AT1G49620	Csa17g083360, Csa14g055860, Csa03g055490
OG0012964	AT1G50710	Csa03g056710, Csa14g059060
OG0012965	AT1G04290	Csa14g005440, Csa03g005530
OG0012966	AT2G41450	Csa04g055890, Csa06g047380, Csa05g011190
OG0012967	AT5G53660	Csa18g024910, Csa11g085560, Csa02g051050
OG0012969	AT1G18140	Csa03g021960, Csa17g023910, Csa14g023380
OG0012970	AT1G05880	Csa03g007320, Csa14g007270, Csa17g009290
OG0012971	AT5G52910	Csa18g023870, Csa11g084720, Csa02g049180
OG0012972	AT4G10090	Csa02g026790, Csa08g038970, Csa08g038980, Csa13g047130
OG0012973	AT5G20370	Csa13g023320, Csa20g032320
OG0012974	AT4G01897	Csa13g055370, Csa08g052620, Csa02g005040
OG0012975	AT2G26040	Csa16g047620, Csa09g092210, Csa07g057020, Csa12667s010
OG0012976	AT1G22450	Csa14g027650
OG0012977	AT1G28815	Csa14g036470, Csa03g032050
OG0012978	AT2G20616, AT2G20815	Csa15g081150, Csa19g047810, Csa15g082620
OG0012979	AT3G09220	Csa15g010580, Csa19g012670, Csa01g009940
OG0012980	AT4G17470	Csa11g031250, Csa12g047200, Csa11g031220, Csa11g031240, Csa10g027950, Csa12g048250, Csa12g048240, Csa12g047220, Csa11g031230, Csa10g027940
OG0012981	AT5G50915	Csa18g021620, Csa11g082280, Csa02g040630
OG0012982	AT3G63400	Csa05g095750, Csa07g001220, Csa16g001130
OG0012983	AT4G23120, AT2G25120	Csa09g090330, Csa16g046750, Csa07g055160
OG0012984	AT1G68240	Csa05g083540, Csa07g033860, Csa16g028280
OG0012985	AT5G51820	Csa02g044730, Csa18g022680, Csa11g083410
OG0012986	AT4G23440	Csa10g019760
OG0012987	AT3G08490	Csa01g009120, Csa19g011840, Csa15g009790
OG0012988	AT1G15030	Csa17g020600, Csa14g018180, Csa03g018830
OG0012989	AT2G42820	Csa05g008740, Csa06g048970, Csa04g059410
OG0012990	AT5G59400	Csa11g093230, Csa18g032700, Csa02g065110
OG0012991	AT4G27800	Csa11g016200, Csa12g022850, Csa10g014960
OG0012992	AT5G22620	Csa13g026160, Csa08g015890, Csa20g036340
OG0012993	AT1G15540	Csa17g021150, Csa03g019360, Csa14g018690
OG0012994	AT5G60190	Csa11g094120, Csa02g067120, Csa18g033530
OG0012995	AT2G45380	Csa05g003900, Csa04g063300, Csa06g051760
OG0012996	AT5G25860	Csa05g005650, Csa06g050980, Csa04g062480
OG0012997	AT2G18480	Csa19g058100, Csa15g078100, Csa01g041610
OG0012998	AT2G47990	Csa04g068100, Csa05g001170, Csa06g054490
OG0012999	AT5G52560	Csa18g023510, Csa11g084320, Csa02g047740
OG0013000	AT1G62830	Csa07g064170, Csa16g055580, Csa09g097510
OG0013002	AT4G04885	Csa13g052760, Csa08g048920, Csa02g011130
OG0013003	AT1G11360	Csa14g014110, Csa17g015440, Csa03g015010
OG0013004	AT2G04842	Csa19g040050
OG0013005	AT4G30390	Csa10g012130, Csa11g013010, Csa12g016770
OG0013006	AT2G24130	Csa09g088250, Csa16g045730, Csa07g054050
OG0013007	AT2G04650	Csa15g056830, Csa01g036510, Csa19g039900
OG0013008	AT1G18197	Csa03g022020
OG0013009	AT3G01570	Csa26607s010, Csa00532s200, Csa10g042420, Csa19g001360
OG0013010	AT5G01200	Csa20g001930, Csa08g062830, Csa13g001700
OG0013011	AT5G10500	Csa20g015820, Csa08g054020, Csa13g012270
OG0013012	AT5G66530	Csa18g042040, Csa11g104460, Csa02g076250
OG0013013	AT5G50130	Csa11g081520, Csa02g037570, Csa08581s010
OG0013014	AT4G32140	Csa10g010350, Csa11g011160, Csa12g013890
OG0013015	AT4G31390	Csa12g014710, Csa10g011140
OG0013016	AT1G04970	Csa03g006290, Csa17g008220, Csa14g006200
OG0013017	AT5G23080	Csa20g038000
OG0013018	AT4G15610	Csa11g034820, Csa10g030440, Csa12g054200
OG0013019	AT4G17430	Csa10g028010, Csa11g031290, Csa12g048280
OG0013020	AT5G63770	Csa02g072460, Csa11g100840, Csa18g037360
OG0013021	AT4G34190	Csa11g008790, Csa10g008020
OG0013022	AT3G11720	Csa19g015890, Csa01g012840, Csa15g015560
OG0013023	AT5G52230	Csa11g083900, Csa02g045250, Csa18g023120
OG0013024	AT5G20250	Csa20g032180
OG0013025	AT2G19950	Csa15g084420, Csa01g044600, Csa19g048940
OG0013026	AT1G51140	Csa17g089910, Csa14g059500, Csa03g058050
OG0013027	AT4G16330	Csa12g051910, Csa11g033720, Csa10g029440
OG0013028	AT1G13635	Csa14g016590, Csa03g017410, Csa17g018950
OG0013029	AT2G37130	Csa05g016720
OG0013030	AT4G16700	Csa11g033050, Csa12g051070, Csa10g028850
OG0013031	AT5G27690	Csa20g055500, Csa08g028000, Csa13g036180
OG0013032	AT5G66460	Csa02g076330, Csa15307s010, Csa18g042110, Csa11g104530
OG0013033	AT1G70750	Csa09g072070, Csa16g032340, Csa07g037640
OG0013034	AT2G34090	Csa05g021210, Csa16g007070, Csa07g007260
OG0013035	AT4G33355	Csa11g009790, Csa10g008890, Csa12g011480
OG0013036	AT2G04740	Csa15g056920, Csa19g039970, Csa01g036590
OG0013037	AT3G01370	Csa15g001080, Csa19g003190, Csa01g001080
OG0013038	AT1G52510	Csa06g024040, Csa03g059490, Csa17g092500, Csa14g061760
OG0013039	AT1G48580	Csa03g053380, Csa14g055280
OG0013040	AT1G16730	Csa03g020460, Csa14g020820, Csa17g022300, Csa17g022310
OG0013041	AT5G39900	Csa12g081430, Csa11g055970, Csa10g047870
OG0013042	AT3G47830	Csa06g021440, Csa04g030750
OG0013043	AT1G71740	Csa09g074010, Csa07g038620, Csa16g034360
OG0013044	AT3G52570	Csa06g026930, Csa09g059700, Csa04g038460
OG0013045	AT2G32295	Csa07g010340, Csa07g010360, Csa16g009100, Csa05g024580
OG0013046	AT2G22410	Csa07g052500, Csa09g086740, Csa16g044160
OG0013047	AT2G17580	Csa15g075880
OG0013048	AT5G17780	Csa13g020600, Csa20g025960, Csa08g010030
OG0013049	AT2G44020	Csa05g006270, Csa04g061860
OG0013050	AT5G65110	Csa11g102300
OG0013051	AT2G33620	Csa16g007610, Csa05g021740, Csa07g007760
OG0013052	AT1G04110	Csa17g007210, Csa14g005230, Csa03g005300
OG0013053	AT4G00310	Csa02g001370, Csa08g001400, Csa13g057090
OG0013054	AT2G01510	Csa09g002760, Csa06g001430, Csa04g002620
OG0013055	AT2G03730	Csa04g009310
OG0013056	AT1G32220	Csa17g051570, Csa14g042130, Csa03g036570
OG0013057	AT3G55830	Csa04g042200, Csa06g030490
OG0013059	AT2G42750	Csa06g048900, Csa04g059330, Csa05g008820
OG0013060	AT1G52590	Csa14g061860, Csa17g092630, Csa03g059580
OG0013061	AT2G23945	Csa09g088060, Csa16g045570, Csa07g053880
OG0013062	AT2G24390	Csa16g046030, Csa07g054340, Csa09g088560
OG0013063	AT1G69400	Csa07g036080, Csa05g086120, Csa16g030760
OG0013064	AT1G12080	Csa17g016270, Csa14g014950
OG0013065	AT5G61830	Csa02g069870, Csa11g098680, Csa18g035250
OG0013066	AT3G21540	Csa01g024650, Csa15g031960, Csa19g029620
OG0013067	AT1G31175	Csa17g048720, Csa03g034610
OG0013068	AT1G02560	Csa03g002590, Csa17g001360, Csa14g002610
OG0013069	AT1G47410	Csa14g051310, Csa03g051160, Csa17g072930
OG0013070	AT2G39910	Csa04g054070, Csa06g044090, Csa05g013050
OG0013071	AT2G33540	Csa07g007840, Csa16g007700
OG0013072	AT1G19490	Csa17g025310, Csa14g024800, Csa03g023300
OG0013073	AT4G40010	Csa11g003170, Csa12g003060, Csa10g002850
OG0013074	AT2G42990	Csa06g049180, Csa05g007470, Csa04g060590
OG0013075	AT5G64380	Csa11g101490, Csa18g038010, Csa02g073090
OG0013076	AT3G16560	Csa15g021440, Csa19g023400
OG0013077	AT4G09970	Csa02g026970, Csa13g044960, Csa08g038810
OG0013078	AT5G23630	Csa08g017940
OG0013079	AT1G44000	Csa14g049080, Csa03g046790, Csa17g070760
OG0013080	AT5G01840	Csa20g001160, Csa08g063480, Csa13g001080
OG0013081	AT1G04310	Csa03g005570, Csa14g005460, Csa17g007470
OG0013082	AT4G31910	Csa11g011400, Csa12g014100, Csa10g010580
OG0013083	AT5G65710	Csa02g074770, Csa18g039540, Csa11g102960
OG0013084	AT2G46050	Csa05g003150, Csa06g052490, Csa04g065090
OG0013085	AT2G29090	Csa05g035160
OG0013086	AT5G26340	Csa20g052750
OG0013087	AT2G26340	Csa09g092470, Csa07g057300, Csa16g047910, Csa12268s010
OG0013088	AT1G75150	Csa09g079740, Csa16g039050, Csa07g046580
OG0013089	AT5G50290	Csa18g020880, Csa16842s010, Csa02g037740
OG0013090	AT5G38840	Csa00595s040, Csa10g044990, Csa11g053860
OG0013091	AT1G65260	Csa13g038010, Csa20g057510, Csa08g029940
OG0013092	AT1G31910	Csa14g041880, Csa17g050170
OG0013093	AT5G16280	Csa13g019090
OG0013094	AT2G38465	Csa06g041310, Csa04g052250, Csa05g014640
OG0013095	AT2G02750	Csa06g002760, Csa04g008240, Csa09g004990
OG0013096	AT5G38660	Csa12g083830, Csa10g044840, Csa11g053680
OG0013097	AT2G28250	Csa16g016930, Csa05g038460, Csa07g016360
OG0013098	AT5G44000	Csa20g069020, Csa11g070740
OG0013099	AT1G66230	Csa16g023660, Csa05g075080, Csa07g030280, Csa16g027570
OG0013100	AT5G56120	Csa18g028810, Csa02g059010, Csa10765s010, Csa11g089440
OG0013101	AT2G23370	Csa07g053410, Csa16g045110, Csa09g087650
OG0013102	AT5G07590	Csa08g056800
OG0013103	AT3G20790	Csa19g028760, Csa01g023860, Csa15g031150
OG0013104	AT4G11240	Csa02g020440, Csa13g048410
OG0013105	AT3G03310	Csa15g003110, Csa19g005470, Csa01g003020
OG0013106	AT4G39100	Csa12g001930, Csa11g002040, Csa10g001850
OG0013107	AT4G33540	Csa12g010280, Csa11g009570, Csa10g008700
OG0013108	AT1G77630	Csa16g041820, Csa09g084430, Csa07g050310
OG0013109	AT3G07410	Csa19g011130, Csa15g009140, Csa01g008420
OG0013110	AT5G22875	Csa13g027490, Csa08g017200, Csa20g037660
OG0013111	AT3G55140	Csa09g066100, Csa06g029700, Csa04g041370
OG0013112	AT2G37585	Csa05g016240, Csa04g051200, Csa06g040330
OG0013113	AT5G46350	Csa20g079490, Csa18g003680, Csa11g065620
OG0013114	AT3G43540	Csa04g022440, Csa06g015400, Csa09g031740
OG0013115	AT3G01510	Csa00532s280, Csa10g042350, Csa19g001440
OG0013116	AT3G06520	Csa15g008130, Csa19g010190, Csa01g007560
OG0013117	AT4G13110	Csa12g065880, Csa00462s020, Csa11g043290
OG0013118	AT2G05620	Csa01g038050, Csa15g058430, Csa19g040530
OG0013119	AT2G29650	Csa05g034250, Csa07g014740
OG0013120	AT3G04950	Csa01g005710, Csa15g005960, Csa19g007160
OG0013121	AT3G14910	Csa15g019310, Csa19g021580, Csa01g017450
OG0013122	AT1G76760	Csa07g048330, Csa16g040930, Csa09g081510
OG0013123	AT3G24500	Csa01g030490, Csa19g036400, Csa15g050130
OG0013124	AT1G17190	Csa17g022880, Csa14g021420, Csa03g020960
OG0013125	AT1G30845	Csa03g034210, Csa14g038720, Csa17g047300
OG0013126	AT4G04920	Csa13g052800
OG0013127	AT5G58750	Csa02g064400, Csa18g031930, Csa11g092480
OG0013128	AT2G41330	Csa04g055750, Csa05g011320, Csa06g047230
OG0013129	AT4G38600	Csa11g001530
OG0013130	AT5G20935	Csa13g024920, Csa08g014750, Csa20g032970
OG0013131	AT2G33630	Csa16g007600, Csa07g007750
OG0013132	AT1G06420	Csa14g007810, Csa03g009850, Csa17g009810
OG0013133	AT3G05510	Csa19g007920, Csa15g006830, Csa01g006360
OG0013134	AT1G19150	Csa03g022990, Csa14g024490, Csa17g024960
OG0013135	AT4G02940	Csa13g054030, Csa08g050410, Csa02g006260
OG0013136	AT1G72650	Csa09g077200, Csa07g039750, Csa16g035330
OG0013137	AT1G22770	Csa14g027970, Csa03g026630, Csa17g029700
OG0013138	AT2G47600	Csa04g067750
OG0013139	AT3G61360	Csa05g093300, Csa16g003340, Csa07g003500
OG0013140	AT1G70630	Csa07g037500, Csa09g071900, Csa16g032230
OG0013141	AT1G04620	Csa17g007850, Csa14g005830
OG0013142	AT4G14020	Csa10g032710, Csa12g061330, Csa12g060090
OG0013143	AT3G28210	Csa04g016350, Csa09g017380, Csa06g009400
OG0013144	AT3G04740	Csa15g005730
OG0013145	AT3G48420	Csa06g022190, Csa04g033530
OG0013146	AT1G72190	Csa09g075650, Csa07g021980, Csa07g039210
OG0013147	AT4G17020	Csa11g032690, Csa12g049760
OG0013148	AT1G32560	Csa17g051980, Csa14g042570, Csa03g036940
OG0013149	AT5G64813	Csa02g073910, Csa18g038510
OG0013150	AT3G10840	Csa19g014550, Csa01g011790, Csa15g014420
OG0013151	AT5G62050	Csa02g070100, Csa11g099180, Csa18g035770
OG0013152	AT4G24780	Csa12g029470
OG0013153	AT1G51460	Csa03g058330, Csa14g059710, Csa17g090330
OG0013154	AT1G18265	Csa14g023530, Csa17g024030, Csa03g022080
OG0013155	AT1G73110	Csa09g077670, Csa16g035830
OG0013156	AT4G00295	Csa08g001350, Csa13g057140
OG0013157	AT5G12860	Csa13g015410, Csa20g018160, Csa08g004710
OG0013158	AT5G44250	Csa20g071300, Csa11g070420
OG0013159	AT5G43280	Csa20g067180, Csa18g010580, Csa11g071650
OG0013160	AT2G18900	Csa15g079640, Csa01g042090, Csa19g058640
OG0013161	AT3G48610	Csa06g022410
OG0013162	AT5G22300	Csa13g025760, Csa08g015470, Csa20g035880
OG0013163	AT1G15700	Csa14g018790, Csa03g019460, Csa17g021260
OG0013164	AT4G29250	Csa11g014270, Csa12g019230, Csa10g013330
OG0013165	AT4G10620	Csa02g026010, Csa13g047770, Csa08g040610
OG0013166	AT1G64710	Csa24620s010, Csa16g057440
OG0013167	AT5G51545	Csa02g043380, Csa11g083100, Csa18g022370
OG0013168	AT3G10815	Csa15g014400, Csa19g014510, Csa01g011750
OG0013169	AT2G33350	Csa07g008100, Csa16g007940, Csa05g023110
OG0013170	AT5G42380	Csa20g063120, Csa18g012600, Csa11g073590
OG0013171	AT3G61950	Csa05g094160, Csa07g002650, Csa16g002710
OG0013172	AT3G03320	Csa19g005480, Csa15g003120, Csa01g003030
OG0013173	AT1G79780	Csa16g050740, Csa09g095250, Csa07g060100
OG0013174	AT1G58470	Csa05g052340, Csa16g018160, Csa07g017810
OG0013175	AT3G62590	Csa16g002110, Csa07g002090
OG0013176	AT5G24820	Csa13g030580, Csa16g030250, Csa08g022390
OG0013177	AT5G35730	Csa12g069850, Csa11g045080, Csa10g039980
OG0013178	AT5G61510	Csa02g068480, Csa18g034850, Csa11g097320
OG0013179	AT2G47960	Csa05g001200, Csa04g068080, Csa06g054470
OG0013180	AT5G12140	Csa20g017760, Csa13g014990
OG0013181	AT1G49180	Csa17g080820, Csa03g055010
OG0013182	AT5G64600	Csa11g101720, Csa02g073360, Csa18g038240
