Orthogroup	Arabidopsis_thaliana	Arabidopsis_halleri
OG0016757	AT3G12810	g05749
OG0016758	AT5G64940	g07472
OG0016759	AT5G42290	g26429
OG0016760	AT5G61530	g10793
OG0016762	AT1G67500	g21061
OG0016763	AT5G42110	g30260
OG0016764	AT2G43980	g18073
OG0016765	AT5G20990	g12019
OG0016766	AT3G21570	g11265
OG0016767	AT2G21730, AT2G21890	g23982
OG0016768	AT2G18470	g21990
OG0016769	AT2G16050	g26960
OG0016770	AT3G54090	g11423
OG0016771	AT3G10880	g05958
OG0016772	AT1G54730	g29690
OG0016773	AT3G63370	g30190
OG0016774	AT4G37230	g03031
OG0016775	AT1G51350	g21909
OG0016776	AT3G20220	g11092
OG0016777	AT1G43790	g31678, g31448
OG0016778	AT5G23110	g27315
OG0016779	AT4G19060	g15396
OG0016780	AT5G45120	g29369
OG0016781	AT5G06970	g15636
OG0016782	AT5G55640	g09261
OG0016783	AT2G38720	g18434
OG0016784	AT5G07540	g23886
OG0016785	AT1G74410	g00981
OG0016786	AT3G06480	g06451
OG0016787	AT5G41780	g28538
OG0016788	AT3G20430	g11116
OG0016789	AT5G12360	g10709
OG0016790	AT3G12950	g05734
OG0016791	AT5G25330	g14117
OG0016792	AT5G49580	g27700
OG0016793	AT5G41070	g22412
OG0016794	AT3G01080	g02583
OG0016795	AT5G61750	g30995
OG0016796	AT3G66652	g06470
OG0016797	AT1G79120	g01476
OG0016798	AT5G05480	g26019
OG0016799	AT5G42120	g28318
OG0016800	AT2G36370	g03540
OG0016801	AT5G58540	g16960
OG0016802	AT2G21550	g23963
OG0016803	AT5G66030	g07178
OG0016804	AT3G59960	g29829
OG0016805	AT5G43170	g23762
OG0016806	AT2G26510	g18619
OG0016807	AT3G22670	g22746
OG0016808	AT1G74420	g00982
OG0016809	AT4G21690	g21762
OG0016810	AT2G37650	g03694
OG0016811	AT1G47240	g18983
OG0016812	AT2G25420	g28674
OG0016813	AT1G14350	g10165
OG0016814	AT1G21722	g13384
OG0016815	AT2G46360	g09694
OG0016816	AT2G35110	g03402
OG0016817	AT5G64580	g07521, g07531
OG0016818	AT3G49160	g16774
OG0016819	AT1G03390	g01969
OG0016820	AT5G05490	g26018
OG0016821	AT1G55350	g27949
OG0016822	AT1G56310	g24790
OG0016823	AT5G16940	g00076
OG0016824	AT1G56200	g24619
OG0016825	AT2G23680	g08720, g08721
OG0016826	AT5G45030	g28492
OG0016827	AT4G30670	g04156
OG0016828	AT3G51140	g14914
OG0016829	AT2G35010	g03392
OG0016830	AT2G22200	g21658
OG0016831	AT5G51200	g08431
OG0016832	AT4G39610	g02837
OG0016833	AT1G08035	g18296
OG0016834	AT1G43630	g23488
OG0016835	AT4G03510	g08989
OG0016836	AT5G23120	g27316
OG0016837	AT3G27750	g28197
OG0016838	AT3G43300	g27333
OG0016839	AT2G22270	g21672
OG0016840	AT1G54095	g24889
OG0016841	AT3G12370	g05795
OG0016842	AT3G14380	g06808
OG0016843	AT4G20325	g05182
OG0016844	AT1G74030	g00937
OG0016845	AT3G19240	g22494
OG0016846	AT5G64060	g12423
OG0016847	AT5G10950	g10558
OG0016848	AT2G25920	g29252
OG0016849	AT1G02420	g01854
OG0016850	AT1G73240	g04076
OG0016851	AT3G20865	g11175
OG0016852	AT3G45150	g29486
OG0016853	AT1G32180	g16043
OG0016854	AT5G12370	g10710
OG0016855	AT4G28680	g04378
OG0016856	AT1G11630	g04919
OG0016857	AT1G67940	g14786
OG0016858	AT4G16745	g17195
OG0016859	AT2G38680	g18427
OG0016860	AT1G77890	g01351
OG0016861	AT1G27460	g26731
OG0016862	AT4G25120	g10308
OG0016863	AT1G68585	g14729
OG0016864	AT5G18540	g13233
OG0016865	AT5G10710	g10536
OG0016866	AT1G43130	g26113
OG0016867	AT3G42180	g30481
OG0016868	AT1G71340	g03888
OG0016869	AT5G62370	g12228
OG0016870	AT2G43350	g17999
OG0016871	AT3G15605	g06665
OG0016872	AT3G07550	g11811
OG0016873	AT3G06810	g06491
OG0016874	AT2G40720	g12653
OG0016875	AT1G30640	g18797
OG0016878	AT2G13440	g21309
OG0016879	AT4G08570	g20346
OG0016880	AT5G40730	g26886
OG0016881	AT1G03905	g02019
OG0016882	AT2G41342	g24483
OG0016883	AT1G26590	g08082
OG0016884	AT1G78150	g01375
OG0016885	AT5G08010	g23845
OG0016886	AT1G07860	g02451
OG0016887	AT1G53560	g30781
OG0016888	AT3G24255, AT3G23910	g24034
OG0016889	AT2G32030	g07971
OG0016890	AT5G62065	g12197
OG0016891	AT5G46580	g07721
OG0016892	AT5G61610	g10784
OG0016893	AT4G32040	g00770
OG0016894	AT2G39640	g12523
OG0016895	AT1G10890	g05012
OG0016896	AT2G14890	g14199
OG0016897	AT3G18870	g21640
OG0016898	AT1G19620	g13886
OG0016899	AT5G18525	g13234
OG0016900	AT4G37490	g02968
OG0016901	AT2G29890	g06914
OG0016902	AT1G67100	g23325
OG0016903	AT4G24805	g10341
OG0016904	AT5G34850	g24837
OG0016905	AT4G35030	g00425
OG0016906	AT5G38860	g25017, g32004
OG0016907	AT1G75640	g01108
OG0016908	AT1G16510	g09943
OG0016909	AT2G30120	g24245
OG0016910	AT3G59010	g22899
OG0016911	AT2G26420	g18635
OG0016912	AT4G34419	g00489
OG0016913	AT5G44240	g29124
OG0016914	AT2G13650	g21296
OG0016915	AT1G69710	g10773
OG0016916	AT4G19180	g15411
OG0016917	AT3G52115	g28337
OG0016918	AT5G09680	g19141
OG0016919	AT1G68890	g14690
OG0016920	AT1G67700	g21093
OG0016921	AT5G56230	g23460
OG0016922	AT3G06145	g06411
OG0016923	AT5G01920	g27898
OG0016924	AT2G18800	g22664
OG0016925	AT4G23950	g10432
OG0016926	AT5G27860	g17906
OG0016928	AT1G25375	g08159
OG0016929	AT3G55630	g11594
OG0016930	AT5G43050	g23787
OG0016931	AT2G45210	g09826
OG0016932	AT1G27110	g08008
OG0016933	AT5G17380	g00032
OG0016934	AT5G49665	g27057
OG0016935	AT2G41550	g24461
OG0016936	AT1G11740	g04909
OG0016937	AT3G01960	g25826
OG0016938	AT3G15120	g06730
OG0016939	AT5G65970	g07172
OG0016940	AT1G16916	g09900
OG0016941	AT1G07240	g02379
OG0016942	AT1G69350	g25218
OG0016943	AT1G31240	g27547
OG0016944	AT4G14870	g20129
OG0016945	AT3G25570	g19611
OG0016946	AT5G19910	g12163
OG0016947	AT3G01100	g02586
OG0016948	AT1G22940	g13711
OG0016949	AT5G22750	g27113
OG0016950	AT5G47630	g07858
OG0016951	AT2G35460	g32089
OG0016952	AT3G62040	g05390
OG0016953	AT1G75000	g01038
OG0016954	AT1G22790	g13727
OG0016955	AT3G27670	g28190
OG0016956	AT2G23380	g29933
OG0016957	AT1G10880	g05013
OG0016958	AT3G02050	g02684
OG0016959	AT4G22000	g21811
OG0016960	AT5G47510	g07845
OG0016961	AT1G69280	g25228
OG0016962	AT1G13410	g04724
OG0016963	AT4G12840	g29552
OG0016964	AT1G17510	g31853
OG0016965	AT2G36145	g03514
OG0016966	AT5G60820	g10871
OG0016967	AT5G44635	g23651
OG0016968	AT4G22550	g14418
OG0016969	AT5G16510	g00124
OG0016970	AT1G32410	g16012
OG0016971	AT4G14970	g20143
OG0016972	AT5G20300	g12087
OG0016973	AT2G17860	g24999
OG0016974	AT1G25500	g08145
OG0016975	AT3G16710	g06534
OG0016976	AT5G01900	g27900
OG0016977	AT2G01660	g14552
OG0016978	AT5G38290	g20806
OG0016979	AT3G45300	g29886
OG0016981	AT4G17860	g22651
OG0016982	AT1G12600	g04820
OG0016983	AT4G11130	g20647
OG0016984	AT1G15530	g10026
OG0016985	AT1G03457	g01974
OG0016986	AT2G36740	g03582
OG0016987	AT1G78180	g01379
OG0016988	AT1G66340	g22069
OG0016989	AT2G34930	g03386
OG0016990	AT1G67900	g14816
OG0016991	AT1G52880	g15090
OG0016992	AT2G37140	g20230, g21012
OG0016993	AT3G08980	g11698
OG0016994	AT4G00060	g28744
OG0016995	AT4G10930	g27779
OG0016996	AT4G32510	g00718
OG0016997	AT2G01490	g14532
OG0016998	AT5G53490	g23056
OG0016999	AT3G26490	g20741
OG0017000	AT5G63180	g12325
OG0017001	AT3G63310	g30195
OG0017002	AT2G20240	g20866
OG0017003	AT5G40280	g29004
OG0017004	AT3G53840	g11394
OG0017005	AT4G08300	g20307
OG0017006	AT1G31780	g16087
OG0017007	AT1G63295	g22908
OG0017008	AT5G57960	g16889
OG0017009	AT3G05630	g06339
OG0017010	AT5G16850	g00084
OG0017011	AT5G67600	g07351
OG0017012	AT3G56350	g21232
OG0017013	AT2G14825	g19629
OG0017014	AT5G64190	g12437
OG0017015	AT4G00690	g30255
OG0017016	AT2G33680	g03266
OG0017017	AT3G24690	g20085
OG0017018	AT5G39970	g29854
OG0017019	AT5G27390	g29583
OG0017020	AT3G09870	g06073
OG0017021	AT1G67720	g21095
OG0017022	AT1G31430	g27576
OG0017023	AT1G09240	g18173
OG0017024	AT5G53140	g23013
OG0017025	AT5G14650	g19230
OG0017026	AT4G34310	g00502
OG0017027	AT1G68940	g14686
OG0017028	AT3G06450	g06448
OG0017029	AT3G07150	g11852
OG0017030	AT2G35480	g03442
OG0017031	AT5G08070	g23836
OG0017032	AT5G48970	g27460
OG0017033	AT5G13770	g19322
OG0017034	AT5G46180	g07671
OG0017035	AT2G34680	g03368
OG0017036	AT5G22810	g27104
OG0017037	AT5G22410	g11925
OG0017183	AT1G15580	g10020
OG0017185	AT1G18590	g13992
OG0017186	AT3G13226	g20551
OG0017187	AT4G17380	g17131
OG0017188	AT2G46915	g09633
OG0017189	AT1G07710	g02432
OG0017190	AT1G35220	g24405
OG0017191	AT5G49350	g25126
OG0017194	AT1G02290	g01839
OG0017195	AT3G52540	g20475
OG0017196	AT2G26920	g29606
OG0017197	AT1G18640	g13985
OG0017198	AT5G40340	g29532
OG0017199	AT5G11390	g10604
OG0017200	AT4G00190	g28756
OG0017201	AT5G58210	g16918
OG0017202	AT1G45150	g17017
OG0017203	AT1G31460	g27579
OG0017204	AT1G67210	g21026
OG0017207	AT3G61840	g05415
OG0017208	AT3G23580	g27169
OG0017209	AT3G61490	g05460
OG0017210	AT4G08290	g20304
OG0017211	AT2G34585	g03354
OG0017213	AT3G20500	g11130
OG0017214	AT3G13672	g06909
OG0017216	AT4G05270	g22028, g08935
OG0017217	AT5G21120	g12005
OG0017219	AT1G75125	g01050
OG0017220	AT1G60430	g25404
OG0017222	AT3G12940	g05735
OG0017224	AT5G48590	g15954
OG0017225	AT3G50110	g22238
OG0017227	AT1G04150	g02045
OG0017228	AT1G31840	g16077
OG0017229	AT5G66110	g07187
OG0017230	AT3G27415	g20566
OG0017231	AT4G27740	g04481
OG0017232	AT4G26090	g10210
OG0017233	AT3G22150	g11331
OG0017235	AT1G55640	g24538
OG0017236	AT3G29330	g24166, g30971
OG0017237	AT4G35930	g00311
OG0017238	AT5G56430	g23424
OG0017239	AT3G19190	g22489
OG0017240	AT5G14760	g19214
OG0017241	AT2G21110	g23916
OG0017242	AT2G21230	g23930
OG0017243	AT4G12710	g30146
OG0017244	AT3G15395	g06687
OG0017245	AT5G62400	g12231
OG0017246	AT4G31070	g00884
OG0017248	AT1G26761	g08063
OG0017249	AT4G12670	g30151
OG0017250	AT1G23201	g13677, g13679, g13675
OG0017251	AT3G27770	g28198
OG0017252	AT4G28690	g04377
OG0017253	AT1G43560	g23484
OG0017254	AT2G03930	g32507, g05298
OG0017255	AT4G28170	g04434
OG0017256	AT3G58300	g16563
OG0017257	AT4G14780	g20118
OG0017258	AT5G24316	g25302
OG0017259	AT3G59040	g22896
OG0017261	AT3G60310	g05595
OG0017262	AT4G09420, AT1G72850	g04043
OG0017263	AT3G46970	g12778
OG0017264	AT1G63460	g22920
OG0017265	AT3G54880	g11511
OG0017266	AT5G64820	g07489
OG0017267	AT1G03340	g01961
OG0017268	AT5G66150	g07191
OG0017269	AT1G13050	g04767
OG0017270	AT1G11920	g04890
OG0017271	AT3G50240	g15018
OG0017272	AT4G19590	g15462
OG0017273	AT5G16710	g00099
OG0017274	AT1G01800	g01728, g01712
OG0017275	AT3G52120	g28338
OG0017276	AT1G74000	g00934
OG0017277	AT2G19320	g29402
OG0017278	AT5G44780	g23661
OG0017279	AT3G01630	g02646
OG0017280	AT1G15125	g10072
OG0017281	AT4G24090	g10417
OG0017282	AT5G01110	g19511
OG0017283	AT3G29590	g24189
OG0017284	AT5G01730	g27918
OG0017285	AT1G10460	g05062
OG0017286	AT5G04050	g15783
OG0017287	AT2G42640	g17346
OG0017288	AT2G13370	g21313
OG0017289	AT3G01860	g02665
OG0017290	AT3G62880	g05304
OG0017291	AT5G44230	g29125
OG0017292	AT3G27730	g28194
OG0017293	AT2G48000	g09521
OG0017294	AT2G20880	g25789
OG0017295	AT5G17460	g00024
OG0017296	AT1G53640	g30769, g30770
OG0017297	AT1G66000, AT1G66060	g30298, g30294
OG0017298	AT3G55860	g11619, g11596
OG0017299	AT5G22210	g11949
OG0017300	AT5G42785	g22131
OG0017302	AT5G35660	g16347
OG0017303	AT1G63710	g22943
OG0017304	AT4G35680	g00346
OG0017305	AT5G56050	g23481, g23480
OG0017306	AT4G01023	g19745
OG0017308	AT2G22000	g28080
OG0017309	AT5G38890	g25014
OG0017310	AT1G09550	g28831
OG0017311	AT5G24940	g14159
OG0017312	AT1G53100	g15068
OG0017313	AT3G01030	g02574
OG0017314	AT1G49420	g15218
OG0017315	AT3G18640	g21614
OG0017316	AT1G69080	g14674
OG0017317	AT5G41320	g22444
OG0017318	AT1G10050	g05112
OG0017319	AT2G25900	g29258
OG0017320	AT5G09630	g19136
OG0017321	AT3G56470	g21214
OG0017322	AT4G26160	g10203
OG0017324	AT4G34550	g00474
OG0017325	AT1G70100	g03749
OG0017326	AT5G41170	g22430
OG0017327	AT1G68520	g14737
OG0017329	AT5G42690	g22109
OG0017330	AT5G37180	g26621
OG0017331	AT1G26660	g08075
OG0017332	AT2G22010	g28079
OG0017333	AT2G02910	g13807
OG0017334	AT5G14980	g00280
OG0017335	AT5G06620	g15595
OG0017336	AT5G01880	g27903
OG0017337	AT1G10330	g05079
OG0017338	AT5G37860	g20627
OG0017339	AT1G77930	g01353
OG0017340	AT5G63930	g12408
OG0017341	AT5G09978	g19173
OG0017343	AT1G34580	g27492
OG0017344	AT5G15260	g00247
OG0017345	AT1G63105	g18708
OG0017346	AT5G06780	g15612
OG0017347	AT1G52290	g15165
OG0017348	AT5G66270	g07204
OG0017349	AT4G34430	g00486
OG0017351	AT1G77855	g01343
OG0017352	AT1G52520	g15135
OG0017353	AT5G42910	g29780
OG0017354	AT3G55040	g11531
OG0017355	AT5G63660	g12377
OG0017357	AT1G50590	g25617
OG0017358	AT5G65370	g07429
OG0017359	AT2G23470	g08694
OG0017360	AT5G40620	g26899
OG0017361	AT5G50080	g30390
OG0017362	AT1G17145	g09877
OG0017363	AT2G26490	g18621
OG0017364	AT1G62680	g18774
OG0017365	AT5G55040	g09327
OG0017366	AT1G10400	g05070
OG0017367	AT1G43640	g23489, g23498
OG0017368	AT3G29455, AT5G35050, AT5G25000	g25843, g25842, g29652, g29469
OG0017369	AT5G36300	g28377
OG0017370	AT4G27360	g04528
OG0017371	AT1G66750	g29438
OG0017372	AT3G63290	g05249
OG0017373	AT5G40050	g29025
OG0017374	AT5G37450	g28450
OG0017375	AT2G28050	g07156
OG0017376	AT1G16630	g09930
OG0017377	AT1G69520	g25200
OG0017378	AT5G48210	g15881
OG0017379	AT4G00165	g28753
OG0017380	AT2G35780	g03479
OG0017381	AT4G18940	g15377
OG0017382	AT5G41860	g28526
OG0017383	AT3G53770	g11384
OG0017384	AT1G02190	g01685
OG0017385	AT2G17140	g30028
OG0017386	AT1G67140	g23329
OG0017387	AT1G24095	g13594
OG0017388	AT4G23520	g10477
OG0017389	AT3G12570	g05775
OG0017390	AT4G27900	g04463
OG0017391	AT5G46600	g07722
OG0017392	AT5G05130	g26056
OG0017393	AT1G31490	g27582
OG0017394	AT5G45150	g29364
OG0017396	AT2G03270	g23617
OG0017397	AT1G34065	g27262
OG0017398	AT1G10380	g05073
OG0017399	AT2G30870	g25734
OG0017400	AT1G76610	g01213
OG0017401	AT4G35970	g00307
OG0017402	AT4G16350	g23104
OG0017403	AT5G48790	g28951
OG0017404	AT2G29525	g06954
OG0017405	AT2G21185	g23924
OG0017406	AT1G67030	g23312
OG0017407	AT1G29270	g13079
OG0017408	AT5G59200	g11052
OG0017409	AT1G11840	g04900
OG0017410	AT2G31150	g25774
OG0017411	AT2G46375	g09692
OG0017412	AT1G09610	g28838
OG0017413	AT4G00030	g28741
OG0017414	AT5G56310	g23448
OG0017415	AT3G42860	g29795
OG0017416	AT5G19660	g12136
OG0017418	AT5G55390	g09285
OG0017419	AT1G09360	g18161
OG0017420	AT5G02250	g19474
OG0017421	AT1G60760	g25454
OG0017422	AT5G45420	g07577
OG0017423	AT5G47970	g28268
OG0017424	AT1G70070	g03746
OG0017425	AT1G78530	g01413
OG0017426	AT5G65613	g07404
OG0017427	AT3G43210	g27325
OG0017428	AT3G53210	g20397
OG0017429	AT2G25200	g27527
OG0017430	AT1G60570	g25430
OG0017431	AT4G30490	g04177
OG0017432	AT3G58770	g16510
OG0017434	AT1G07280	g02385
OG0017435	AT5G65960	g07171
OG0017436	AT4G12680	g30150
OG0017437	AT3G17250	g16193
OG0017438	AT5G20410	g12076
OG0017439	AT1G75770	g01123
OG0017440	AT4G01030	g19744
OG0017441	AT3G05327	g06298
OG0017442	AT1G77655, AT1G77650	g20435
OG0017443	AT5G36670, AT5G36740	g30521
OG0017444	AT3G51960	g14829
OG0017445	AT5G22190	g11956
OG0017446	AT1G61097	g19894
OG0017446	AT1G61093, AT1G61095	g19895
OG0017446	AT1G61090	g19896
OG0017447	AT3G45110	g11870
OG0017449	AT5G53130	g23012
OG0017450	AT3G57740	g16615
OG0017451	AT1G76190	g01172
OG0017452	AT1G65540	g24338
OG0017453	AT4G10120	g28398
OG0017454	AT5G17650	g00004
OG0017455	AT1G32585	g15986
OG0017456	AT2G42670	g17349
OG0017457	AT2G26520	g18618
OG0017458	AT1G19720	g13875
OG0017459	AT5G56990	g17858, g17855
OG0017460	AT1G18400	g14015
OG0017462	AT5G62030	g12193
OG0017465	AT5G61920	g12184
OG0017466	AT2G23740	g08726
OG0017467	AT3G12550	g05777
OG0017468	AT2G36660	g03571
OG0017470	AT3G51230	g14906
OG0017471	AT2G23140	g20999
OG0017472	AT3G53100	g20408
OG0017473	AT2G47350	g31909
OG0017474	AT5G04780	g15699
OG0017475	AT4G27530	g04510
OG0017476	AT1G70220	g03760
OG0017477	AT1G03770	g02006
OG0017478	AT1G01150	g01813
OG0017479	AT2G25640	g21524
OG0017480	AT2G40300	g12617
OG0017481	AT5G27400	g29582
OG0017482	AT5G48430	g15923
OG0017483	AT2G20500	g25837
OG0017484	AT1G05750	g02218
OG0017485	AT5G09610	g19134
OG0017486	AT1G14680	g10124
OG0017487	AT1G09890	g05129
OG0017488	AT1G04940	g02124
OG0017490	AT2G26640	g28714
OG0017491	AT2G44490	g18131
OG0017492	AT1G09680	g28848
OG0017493	AT1G52790	g15102
OG0017494	AT3G04370	g06179
OG0017495	AT2G40840	g12674
OG0017496	AT4G21510	g21742
OG0017498	AT3G63360	g30191
OG0017500	AT5G16310	g00145
OG0017501	AT4G24420	g00345
OG0017502	AT4G26940	g04571
OG0017503	AT1G56460	g24762
OG0017505	AT4G04710	g21478
OG0017506	AT4G25430	g10281
OG0017507	AT1G16420	g09955
OG0017508	AT3G08820	g11720
OG0017509	AT1G25330	g08164
OG0017510	AT1G62700	g18773
OG0017511	AT3G04450	g06182
OG0017513	AT5G66631	g07239
OG0017514	AT1G73140	g04065
OG0017515	AT5G24080	g25269
OG0017516	AT1G54490	g30794
OG0017517	AT1G26260	g13819, g31427
OG0017518	AT2G14160	g23407
OG0017519	AT4G34380	g00495
OG0017520	AT1G32320	g16029
OG0017521	AT1G66830	g23285
OG0017522	AT3G22070	g11322
OG0017523	AT4G13020	g29211
OG0017524	AT3G58470	g16542
OG0017525	AT5G18140	g13282
OG0017526	AT1G51620	g21941
OG0017527	AT2G02795	g25400
OG0017528	AT2G15310	g14232
OG0017529	AT5G54070	g09444
OG0017530	AT4G29780	g04247
OG0017531	AT4G39745	g02857
OG0017532	AT1G24130	g13590
OG0017533	AT1G79370	g01504
OG0017534	AT2G16790	g23252
OG0017535	AT4G22755	g14396
OG0017536	AT4G38460	g02717
OG0017537	AT3G04430	g01829
OG0017538	AT5G01970	g27894
OG0017539	AT4G38130	g02689
OG0017540	AT5G18950	g13184
OG0017541	AT1G78550	g01415
OG0017542	AT2G02980	g13815
OG0017543	AT2G04890	g16403
OG0017544	AT4G30840	g00915
OG0017546	AT4G01190	g19734
OG0017547	AT3G21430	g11247
OG0017548	AT5G19473	g13119
OG0017549	AT3G30350	g30625
OG0017550	AT1G23060	g31498
OG0017552	AT3G26040	g19543
OG0017553	AT3G02070	g02687
OG0017554	AT3G50260	g15016
OG0017555	AT1G71420	g03896
OG0017556	AT5G60040	g10947
OG0017557	AT2G26650	g28715
OG0017558	AT1G43000	g26120
OG0017559	AT4G28150	g04437
OG0017561	AT1G68120	g14807
OG0017562	AT5G01420	g28634
OG0017563	AT1G14345	g10167
OG0017564	AT1G01520	g01769
OG0017565	AT4G26950	g04570
OG0017566	AT1G78980	g01460
OG0017567	AT1G13810	g04678
OG0017568	AT5G40500	g26915
OG0017569	AT5G13700	g19329
OG0017570	AT5G65910	g07358
OG0017571	AT2G41340	g24484
OG0017572	AT1G80330	g01620
OG0017573	AT4G30900	g00905
OG0017574	AT4G34830	g00444
OG0017575	AT2G32740	g03164
OG0017576	AT1G69085	g14673
OG0017577	AT4G24570	g10365
OG0017578	AT4G39675	g02849
OG0017579	AT1G03740	g02003
OG0017582	AT2G27389	g26224
OG0017583	AT1G52490, AT1G52495	g12262
OG0017584	AT5G64280	g07568
OG0017585	AT5G20430, AT5G20440	g12074
OG0017586	AT5G66595	g07235
OG0017587	AT5G07530	g23887
OG0017588	AT1G66730	g29436
OG0017589	AT3G12770	g05753
OG0017590	AT1G65710	g24370
OG0017591	AT3G46960	g12777
OG0017592	AT5G56450	g31388
OG0017593	AT2G18120	g24956
OG0017594	AT2G06510	g18478
OG0017595	AT3G03880	g06128
OG0017596	AT5G49900	g27087
OG0017597	AT5G65510	g07414
OG0017598	AT5G39580	g24690
OG0017599	AT3G02040	g02683
OG0017601	AT3G53790	g11386
OG0017602	AT5G11690	g10638
OG0017603	AT5G25970	g14041
OG0017604	AT4G33585	g00588
OG0017605	AT3G59845	g22808
OG0017606	AT5G59470	g11013
OG0017607	AT5G40900	g22395
OG0017608	AT1G48000	g17479
OG0017609	AT1G18630	g13986
OG0017610	AT5G44060	g17517
OG0017611	AT3G01210	g02598
OG0017613	AT1G69430	g25210
OG0017614	AT3G56500	g21211
OG0017615	AT1G49110	g24323
OG0017616	AT4G11400	g20678
OG0017617	AT5G07820	g23860
OG0017619	AT3G55160	g11543
OG0017620	AT3G09040	g11690
OG0017621	AT5G12010	g10673
OG0017622	AT5G63440	g12350
OG0017623	AT3G15770	g06647
OG0017624	AT4G33150	g00638
OG0017625	AT1G09450	g18151
OG0017626	AT1G54570	g30103
OG0017627	AT5G03580	g15836
OG0017628	AT1G78172	g01378
OG0017629	AT2G02020	g14596
OG0017630	AT1G27900	g12935
OG0017631	AT5G18240	g13272
OG0017632	AT2G01630	g14549
OG0017633	AT1G42540	g26132
OG0017634	AT1G18485	g14005
OG0017635	AT1G17460	g25943
OG0017636	AT4G31470	g00850
OG0017637	AT5G06930	g15631
OG0017638	AT5G48090	g29239
OG0017639	AT3G17630	g16147
OG0017640	AT2G24140	g08777
OG0017641	AT3G12880	g05743
OG0017642	AT5G67370	g07324
OG0017643	AT4G13300, AT4G13280	g19978
OG0017644	AT3G13677	g06907
OG0017645	AT1G51380	g21913
OG0017646	AT1G22740	g13732
OG0017647	AT3G15250	g06717
OG0017648	AT1G20120	g13564
OG0017649	AT2G04865	g16405
OG0017650	AT5G24210	g25289
OG0017777	AT5G53810	g09474
OG0017778	AT2G05645	g18958, g32249, g09420
OG0017779	AT2G33780	g03280
OG0017780	AT1G22140	g30983
OG0017781	AT1G68410	g14754
OG0017782	AT5G57970	g16890
OG0017783	AT3G12510	g05781
OG0017785	AT5G44690	g23657
OG0017786	AT5G16920	g00078
OG0017787	AT5G20165	g12100
OG0017789	AT5G39880	g29868
OG0017790	AT5G49800	g27078
OG0017791	AT3G25540	g19617
OG0017792	AT2G42455	g17322
OG0017793	AT5G47800	g07782
OG0017795	AT3G43833	g08425, g31836, g30371, g19848, g24499, g08529
OG0017796	AT3G24093	g24059, g24061, g29206
OG0017797	AT5G04730	g15706, g15705
OG0017798	AT3G50730	g14966
OG0017798	AT3G50720	g14967
OG0017800	AT3G04000	g06140
OG0017801	AT1G48980	g11071, g24310
OG0017802	AT3G06000	g06392
OG0017803	AT2G26480	g18622
OG0017804	AT2G39850	g12553
OG0017806	AT1G22090	g13341
OG0017808	AT5G11360	g10602
OG0017812	AT3G60870	g05531
OG0017814	AT1G01810	g01711, g01727
OG0017815	AT5G50120	g25506
OG0017817	AT3G45730	g27997
OG0017819	AT4G19990	g05143
OG0017820	AT2G15180, AT2G15185, AT3G43470, AT3G43480	g09403, g15419, g27991
OG0017821	AT5G41660	g21709, g20201
OG0017822	AT2G05810	g18512
OG0017823	AT3G17160	g16205
OG0017824	AT1G27045	g08015
OG0017825	AT1G68050	g14800
OG0017826	AT5G38800	g25023
OG0017827	AT1G22210	g13791
OG0017828	AT5G49015	g27475
OG0017829	AT1G63055, AT1G63057	g18720
OG0017830	AT3G03272	g26847
OG0017831	AT1G14160	g04646
OG0017833	AT5G51451	g08395
OG0017835	AT4G29620	g08505
OG0017835	AT4G29630, AT4G29600	g32379
OG0017836	AT2G42030	g17270
OG0017837	AT3G59150	g22885
OG0017839	AT1G54260	g24867, g24869
OG0017840	AT4G35580	g00355
OG0017843	AT2G32140, AT1G65390	g08513
OG0017844	AT5G41030	g22408
OG0017845	AT3G15790	g06645
OG0017846	AT3G24225	g24041
OG0017847	AT2G20960	g23902
OG0017848	AT3G20280	g11101
OG0017849	AT5G01680	g27923
OG0017850	AT5G02950	g19409
OG0017851	AT3G53160	g20402
OG0017852	AT2G46390	g09690
OG0017853	AT4G22820	g14387
OG0017854	AT5G28650	g30348
