Orthogroup	Arabidopsis_thaliana	Brassica_oleracea
OG0012830	AT1G76730	Bo6g083760
OG0012831	AT3G16070	Bo5g126450
OG0012832	AT4G32320	Bo7g115720
OG0012833	AT4G32900	Bo1g008650
OG0012834	AT2G42060	Bo3g035930
OG0012835	AT3G60840	Bo4g103630
OG0012836	AT2G15020	Bo3g088580
OG0012837	AT1G54475	Bo6g087150, Bo1g051770
OG0012838	AT3G25700	Bo7g081970, Bo2g138610
OG0012839	AT5G65980	Bo9g022250, Bo2g167580
OG0012840	AT3G25440	Bo7g031030
OG0012841	AT2G19710	Bo7g005580
OG0012842	AT3G14730	Bo1g130030
OG0012843	AT2G16860	Bo7g016280
OG0012844	AT1G49870	Bo8g011100
OG0012845	AT4G33020	Bo1g008510
OG0012846	AT5G67170	Bo9g020390
OG0012847	AT3G09210	Bo1g144690
OG0012848	AT2G01590	Bo2g134400
OG0012849	AT5G44170	Bo9g059650
OG0012850	AT2G34910	Bo4g039180, Bo4g182990
OG0012851	AT3G27320	Bo2g140580
OG0012852	AT4G37420	Bo1g003730
OG0012853	AT1G06280	Bo8g114670, Bo8g006050
OG0012854	AT5G53920	Bo2g043300
OG0012855	AT3G11920	Bo1g139750
OG0012856	AT2G36610	Bo4g034490
OG0012857	AT2G17640	Bo3g093600
OG0012858	AT2G31310	Bo4g052270
OG0012859	AT2G21960	Bo4g148250
OG0012860	AT1G25230	Bo7g050420
OG0012861	AT5G15240	Bo9g164060, Bo2g012500
OG0012864	AT1G22860	Bo5g038950
OG0012865	AT5G26749	Bo9g010810
OG0012866	AT4G13230	Bo8g033780
OG0012867	AT2G39630	Bo4g026110
OG0012868	AT3G54280	Bo4g120070, Bo8g083550
OG0012869	AT4G27860	Bo1g050940
OG0012870	AT3G15240	Bo5g127360
OG0012871	AT1G48170	Bo6g011030
OG0012872	AT4G15510	Bo1g056710
OG0012873	AT5G14920	Bo9g165550, Bo3g009970
OG0012874	AT4G04955	Bo9g076560
OG0012875	AT1G18680	Bo8g104240
OG0012876	AT5G62520	Bo2g164210
OG0012877	AT3G54490	Bo4g119900
OG0012878	AT5G55750	Bo3g021370, Bo9g121010, Bo2g037700
OG0012880	AT1G65590	Bo6g099400
OG0012881	AT4G14090	Bo8g036810
OG0012882	AT3G26730	Bo00285s420
OG0012883	AT5G22430	Bo9g148470, Bo2g023930
OG0012884	AT1G77490	Bo6g121330
OG0012885	AT3G04760	Bo5g147000
OG0012886	AT2G20790	Bo3g012280
OG0012888	AT4G14220	Bo3g149190
OG0012889	AT5G11850	Bo2g010680
OG0012890	AT3G05680	Bo3g060150
OG0012891	AT2G34450	Bo4g182600
OG0012893	AT1G30540	Bo5g063130
OG0012894	AT4G37190	Bo7g118260
OG0012895	AT1G64660	Bo9g031100
OG0012896	AT2G34580	Bo4g182740
OG0012897	AT4G14050	Bo8g036780
OG0012898	AT3G55760	Bo1g103590
OG0012899	AT1G55910	Bo3g185690
OG0012900	AT2G21630	Bo8g101610
OG0012901	AT1G78930	Bo6g122430
OG0012902	AT3G09060	Bo3g062200
OG0012903	AT2G24790	Bo4g156090
OG0012904	AT1G52750	Bo6g030690
OG0012906	AT1G52640	Bo6g030600
OG0012907	AT4G21500	Bo1g024210
OG0012908	AT4G12230	Bo3g045620
OG0012909	AT5G51400	Bo9g101080
OG0012910	AT5G24100	Bo9g013800
OG0012911	AT1G45233	Bo6g006960
OG0012912	AT4G33360	Bo7g116100
OG0012913	AT5G52290	Bo3g023250
OG0012914	AT3G20490	Bo4g136250
OG0012915	AT3G48770	Bo8g077300, Bo7g075480
OG0012916	AT2G22300	Bo4g149510
OG0012917	AT3G26580	Bo7g082730
OG0012918	AT1G11000	Bo8g109160
OG0012919	AT2G33260	Bo04709s010, Bo4g043920
OG0012920	AT5G61540	Bo7g098780
OG0012921	AT5G47390	Bo2g132340
OG0012923	AT1G01470	Bo3g001020
OG0012924	AT5G40790	Bo4g140510
OG0012925	AT1G07725	Bo5g008490
OG0012926	AT5G61090	Bo2g161310, Bo7g098320
OG0012927	AT2G29530	Bo4g061430
OG0012928	AT5G44160	Bo7g067160
OG0012929	AT1G30475	Bo3g149060, Bo7g043540
OG0012930	AT3G52870	Bo6g066930, Bo4g124010
OG0012931	AT4G34030	Bo3g169220, Bo7g116580
OG0012932	AT2G23460	Bo4g151620
OG0012933	AT4G13990	Bo8g030980
OG0012934	AT4G37040	Bo3g153720
OG0012935	AT5G10080	Bo9g173510, Bo9g173470
OG0012937	AT5G66500	Bo7g064900
OG0012938	AT5G23050	Bo00751s060, Bo7g097970
OG0012939	AT5G61040	Bo7g098300
OG0012940	AT3G24010	Bo7g036450
OG0012941	AT4G36720	Bo3g153940
OG0012942	AT1G18440	Bo5g025440
OG0012943	AT1G01280	Bo5g002580
OG0012944	AT5G02520	Bo2g002600
OG0012945	AT4G35870	Bo3g156790
OG0012946	AT1G76040	Bo6g120040
OG0012947	AT3G09920	Bo5g137880
OG0012948	AT2G38340	Bo4g027470
OG0012949	AT5G55580	Bo3g021450
OG0012950	AT1G05610	Bo5g006840
OG0012951	AT3G23210	Bo1g102270, Bo7g040830
OG0012952	AT4G19220	Bo7g106530
OG0012953	AT5G16380	Bo3g012000
OG0012954	AT5G53750	Bo6g037140, Bo3g022470
OG0012955	AT1G11530	Bo8g108880
OG0012956	AT2G35130	Bo4g039000
OG0012957	AT3G19180	Bo5g115530
OG0012958	AT5G08660	Bo9g174280, Bo2g009180
OG0012959	AT5G17070	Bo2g013420
OG0012960	AT2G37640	Bo4g030310
OG0012961	AT1G27840, AT1G19750	Bo5g052350
OG0012962	AT5G59010	Bo2g028230, Bo9g136920
OG0012963	AT1G49620	Bo6g018640
OG0012964	AT1G50710	Bo6g022470
OG0012965	AT1G04290	Bo8g002840, Bo5g004440
OG0012966	AT2G41450	Bo4g013280
OG0012967	AT5G53660	Bo2g044580
OG0012969	AT1G18140	Bo8g067670
OG0012970	AT1G05880	Bo5g007070
OG0012971	AT5G52910	Bo9g108640
OG0012972	AT4G10090	Bo9g088090
OG0012973	AT5G20370	Bo3g015170, Bo2g021820
OG0012974	AT4G01897	Bo3g052990
OG0012976	AT1G22450	Bo7g057990, Bo5g038530
OG0012977	AT1G28815	Bo3g143720, Bo5g057210
OG0012978	AT2G20616, AT2G20815	Bo7g003130
OG0012979	AT3G09220	Bo5g139440
OG0012981	AT5G50915	Bo3g024010, Bo3g024020
OG0012982	AT3G63400	Bo4g097010
OG0012984	AT1G68240	Bo2g057720
OG0012985	AT5G51820	Bo9g103620
OG0012986	AT4G23440	Bo7g108760, Bo1g034550, Bo2g026790
OG0012987	AT3G08490	Bo5g139820
OG0012988	AT1G15030	Bo5g020500, Bo8g106280
OG0012989	AT2G42820	Bo4g192780, Bo4g017300
OG0012990	AT5G59400	Bo9g139350
OG0012991	AT4G27800	Bo7g111640
OG0012992	AT5G22620	Bo2g024120
OG0012993	AT1G15540	Bo5g021050
OG0012994	AT5G60190	Bo3g017530
OG0012995	AT2G45380	Bo4g024570
OG0012996	AT2G33796, AT5G25860	Bo6g095260
OG0012997	AT2G18480	Bo9g025960
OG0012998	AT2G47990	Bo3g003720
OG0012999	AT5G52560	Bo8g099170
OG0013000	AT1G62830	Bo9g036780
OG0013002	AT4G04885	Bo9g077680
OG0013003	AT1G11360	Bo5g014690
OG0013004	AT2G04842	Bo3g085520
OG0013005	AT4G30390	Bo7g114440
OG0013006	AT2G24130	Bo8g100060
OG0013007	AT2G04650	Bo4g145420
OG0013010	AT5G01200	Bo2g002350
OG0013011	AT5G10500	Bo9g172000
OG0013013	AT5G50130	Bo9g095780
OG0013014	AT4G32140	Bo3g173480
OG0013015	AT4G31390	Bo1g011360
OG0013016	AT1G04970	Bo5g005070
OG0013017	AT5G23080	Bo7g097930, Bo9g014330
OG0013018	AT4G15610	Bo7g103860
OG0013019	AT4G17430	Bo1g051580
OG0013020	AT5G63770	Bo2g165870, Bo3g103080
OG0013021	AT4G34190	Bo1g007560
OG0013022	AT3G11720	Bo5g136170, Bo3g064510
OG0013023	AT5G52230	Bo9g104940
OG0013024	AT5G20250	Bo9g152070, Bo2g020750
OG0013025	AT2G19950	Bo9g027990
OG0013026	AT1G51140	Bo6g024810
OG0013027	AT4G16330	Bo1g054890
OG0013028	AT1G13635	Bo5g017690
OG0013029	AT2G37130	Bo3g031520, Bo4g186670
OG0013030	AT4G16700	Bo1g053350
OG0013031	AT5G27690	Bo2g155390
OG0013033	AT1G70750	Bo6g112340
OG0013034	AT2G34090	Bo4g041190
OG0013035	AT4G33355	Bo3g170820
OG0013036	AT2G04740	Bo3g084360
OG0013037	AT3G01370	Bo5g155210
OG0013039	AT1G48580	Bo6g014420
OG0013040	AT1G16730	Bo8g066780
OG0013041	AT5G39900	Bo6g063210
OG0013042	AT3G47830	Bo1g072450
OG0013043	AT1G71740	Bo6g113220
OG0013044	AT3G52570	Bo8g082060
OG0013045	AT2G32295	Bo3g026640
OG0013046	AT2G22410	Bo5g082380
OG0013047	AT2G17580	Bo3g093560
OG0013048	AT5G17780	Bo9g159860
OG0013049	AT2G44020	Bo4g021230
OG0013050	AT5G65110	Bo3g100490, Bo9g018520
OG0013051	AT2G33620	Bo4g182080
OG0013052	AT1G04110	Bo5g004320
OG0013053	AT4G00310	Bo9g002220
OG0013054	AT2G01510	Bo7g078430
OG0013055	AT2G03730	Bo7g081490, Bo2g137080
OG0013056	AT1G32220	Bo5g048810
OG0013057	AT3G55830	Bo8g090240
OG0013059	AT2G42750	Bo4g017340
OG0013060	AT1G52590	Bo3g180980
OG0013061	AT2G23945	Bo4g154100
OG0013062	AT2G24390	Bo4g154550
OG0013063	AT1G69400	Bo2g063050
OG0013064	AT1G12080	Bo5g017220, Bo8g062530, Bo8g108420
OG0013065	AT5G61830	Bo3g109290
OG0013066	AT3G21540	Bo1g056730
OG0013067	AT1G31175	Bo23991s010
OG0013068	AT1G02560	Bo5g003220
OG0013069	AT1G47410	Bo6g009380
OG0013070	AT2G39910	Bo3g034560
OG0013071	AT2G33540	Bo4g043610
OG0013072	AT1G19490	Bo5g027510
OG0013073	AT4G40010	Bo1g003060
OG0013074	AT2G42990	Bo4g018480
OG0013075	AT5G64380	Bo3g101360
OG0013076	AT3G16560	Bo5g124860
OG0013077	AT4G09970	Bo2g111870
OG0013078	AT5G23630	Bo9g014030, Bo2g160820
OG0013079	AT1G44000	Bo6g002180
OG0013080	AT5G01840	Bo2g001000
OG0013081	AT1G04310	Bo8g002860, Bo5g004460
OG0013082	AT4G31910	Bo7g115510
OG0013083	AT5G65710	Bo9g018870
OG0013084	AT2G46050	Bo4g025180
OG0013085	AT2G29090	Bo4g065810, Bo4g168080
OG0013086	AT5G26340	Bo9g010960
OG0013088	AT1G75150	Bo6g119280
OG0013089	AT5G50290	Bo3g042780
OG0013090	AT5G38840	Bo4g137540
OG0013091	AT1G65260	Bo2g051200
OG0013092	AT1G31910	Bo8g030280
OG0013093	AT5G16280	Bo3g011930, Bo9g163270
OG0013094	AT2G38465	Bo4g187620
OG0013095	AT2G02750	Bo9g072780
OG0013096	AT5G38660	Bo6g061050
OG0013097	AT2G28250	Bo4g071770
OG0013098	AT5G44000	Bo7g066920
OG0013099	AT1G66230	Bo6g099800
OG0013100	AT5G56120	Bo9g123450
OG0013101	AT2G23370	Bo8g100480
OG0013102	AT5G07590	Bo9g175620
OG0013103	AT3G20790	Bo5g106260
OG0013105	AT3G03370, AT3G03310	Bo5g150010
OG0013106	AT4G39100	Bo3g149870
OG0013107	AT4G33540	Bo1g008030
OG0013108	AT1G77630	Bo2g092750
OG0013109	AT3G07410	Bo1g147340
OG0013110	AT5G22875	Bo2g024520, Bo9g148130
OG0013111	AT3G55140	Bo4g117040
OG0013112	AT2G37585	Bo4g030410
OG0013113	AT5G46350	Bo9g064180, Bo7g075300
OG0013114	AT3G43540	Bo3g127440
OG0013115	AT3G01510	Bo3g055120
OG0013117	AT4G13110	Bo4g133280
OG0013119	AT2G29650	Bo4g061270
OG0013120	AT3G04950	Bo3g058750
OG0013121	AT3G14910	Bo5g127610
OG0013122	AT1G76760	Bo6g120810
OG0013123	AT3G24500	Bo7g033020
OG0013124	AT1G17190	Bo8g066990, Bo5g023570
OG0013125	AT1G30845	Bo5g064490
OG0013126	AT4G04920	Bo9g076620
OG0013127	AT5G58750	Bo9g135540
OG0013128	AT2G41330	Bo3g035580, Bo4g190820
OG0013129	AT4G38600	Bo3g149420
OG0013130	AT5G20935	Bo3g015450
OG0013131	AT2G33630	Bo3g027400
OG0013132	AT1G06420	Bo5g007500, Bo8g114600
OG0013133	AT3G05510	Bo3g058960
OG0013134	AT1G19150	Bo8g068320
OG0013135	AT4G02940	Bo9g006150
OG0013136	AT1G72650	Bo6g091360
OG0013137	AT1G22770	Bo5g038860
OG0013138	AT2G47600	Bo4g001210
OG0013139	AT3G61360	Bo8g095880
OG0013140	AT1G70630	Bo6g112220
OG0013141	AT1G04620	Bo5g004750
OG0013142	AT4G14020	Bo8g036700
OG0013143	AT3G28210	Bo7g091210
OG0013144	AT3G04740	Bo5g147020
OG0013145	AT3G48420	Bo8g076880, Bo3g113440
OG0013146	AT1G72190	Bo6g092620
OG0013147	AT4G17020	Bo1g053040
OG0013148	AT1G32560	Bo5g049220, Bo8g028750
OG0013149	AT5G64813	Bo3g100850
OG0013150	AT3G10840	Bo5g137110
OG0013151	AT5G62050	Bo3g108050
OG0013152	AT4G24780	Bo8g050440, Bo7g109750, Bo1g039310
OG0013153	AT1G51460	Bo6g026020
OG0013154	AT1G18265	Bo5g025230
OG0013155	AT1G73110	Bo6g116470
OG0013156	AT4G00295	Bo2g097600, Bo9g002200
OG0013157	AT5G12860	Bo9g169290
OG0013158	AT5G44250	Bo9g059730
OG0013159	AT5G43280	Bo9g058980
OG0013160	AT2G18900	Bo7g009410
OG0013161	AT3G48610	Bo8g077160
OG0013162	AT5G22300	Bo2g023830
OG0013163	AT1G15700	Bo8g066550
OG0013164	AT4G29250	Bo1g010330
OG0013165	AT4G10620	Bo9g088560
OG0013166	AT1G64710	Bo8g101600
OG0013167	AT5G51545	Bo3g023650
OG0013168	AT3G10815	Bo5g137120, Bo01023s020, Bo3g064570
OG0013169	AT2G33350	Bo4g181850, Bo4g043780
OG0013170	AT5G42380	Bo9g058250
OG0013171	AT3G61950	Bo4g099050
OG0013172	AT3G03320	Bo5g150000
OG0013173	AT1G79780	Bo6g079950
OG0013174	AT1G58470	Bo1g090160, Bo9g048780
OG0013175	AT3G62590	Bo8g097900
OG0013176	AT5G24820	Bo7g096520
OG0013177	AT5G35730	Bo4g134740
OG0013178	AT5G61510	Bo9g014630
OG0013180	AT5G12140	Bo9g169600, Bo2g010840
OG0013181	AT1G49180	Bo00641s010
OG0013182	AT5G64600	Bo9g018190
OG0013183	AT2G39180	Bo3g034130
OG0013184	AT1G70910	Bo2g132300
OG0013185	AT2G21860	Bo4g148160
OG0013186	AT1G49975	Bo6g018760
OG0013187	AT1G08135	Bo01028s010, Bo8g112660
OG0013188	AT3G09650	Bo5g138160
OG0013189	AT5G36210	Bo3g185730
OG0013190	AT4G24200	Bo7g109390, Bo7g109460
OG0013191	AT3G50310	Bo8g079690
OG0013192	AT3G06850	Bo3g060860
OG0013193	AT1G11915	Bo5g017440
OG0013194	AT1G03260	Bo8g116080
OG0013195	AT5G22020	Bo9g149770
OG0013196	AT3G27150	Bo7g084220, Bo2g140400
OG0013197	AT1G05440	Bo5g005610
OG0013198	AT4G02680	Bo3g052410
OG0013199	AT1G59530	Bo9g048720
OG0013200	AT5G60370	Bo2g024970
OG0013201	AT1G65650	Bo6g099420
OG0013202	AT1G43580	Bo00792s020, Bo2g056140
OG0013203	AT2G27330	Bo3g040570
OG0013204	AT3G14980	Bo5g127560
OG0013205	AT5G01850	Bo2g001010
OG0013206	AT5G61240	Bo7g098440
OG0013207	AT3G61890	Bo8g097390, Bo4g100070
OG0013208	AT2G32640	Bo3g026720
OG0013209	AT1G03110	Bo8g116110
OG0013210	AT1G70200	Bo6g094880
OG0013211	AT1G55250	Bo3g184890
OG0013212	AT2G46630	Bo4g197230, Bo4g007100
OG0013213	AT4G39970	Bo3g152820
OG0013214	AT5G47860	Bo7g088900
OG0013215	AT3G27960	Bo7g091030
OG0013216	AT4G29590	Bo7g113790
OG0013217	AT1G01080	Bo5g002730
OG0013218	AT3G11950	Bo5g135010, Bo3g064710
OG0013219	AT5G49570	Bo7g092840
OG0013220	AT3G63120	Bo8g098470
OG0013221	AT2G30390	Bo8g098670
OG0013223	AT3G08920	Bo5g139670
OG0013224	AT1G18330, AT3G10113	Bo5g025310
OG0013225	AT5G59230	Bo9g136960
OG0013226	AT5G51800	Bo2g048230, Bo9g103570
OG0013227	AT3G59380	Bo1g056660
OG0013228	AT5G48840	Bo7g089540
OG0013229	AT4G28100	Bo1g051210
OG0013230	AT4G02630	Bo9g005960
OG0013231	AT1G32090	Bo5g091620
OG0013232	AT2G14110	Bo9g028380
OG0013233	AT1G65080	Bo2g051070
OG0013234	AT5G44330	Bo7g067350
OG0013235	AT2G21510	Bo3g042400, Bo8g101690
OG0013236	AT1G62050	Bo4g091410
OG0013237	AT1G04960	Bo5g005050
OG0013238	AT3G14360	Bo5g130380
OG0013239	AT1G74055	Bo6g118340
OG0013240	AT1G76130	Bo6g120160
OG0013241	AT4G34240	Bo1g007480
OG0013242	AT5G25580	Bo7g095810
OG0013243	AT5G26960	Bo9g010680
OG0013244	AT5G14800	Bo3g009940, Bo9g165620
OG0013245	AT1G32160	Bo5g090560
OG0013246	AT2G14530	Bo3g088340
OG0013247	AT5G51540	Bo3g023660
OG0013248	AT1G10657	Bo5g012200, Bo8g059600
OG0013249	AT1G51990	Bo8g028590, Bo1g056600, Bo1g056580
OG0013250	AT5G02860	Bo7g022780
OG0013251	AT1G13570	Bo5g017550
OG0013252	AT2G37370	Bo4g030650, Bo4g186870
OG0013253	AT5G11720	Bo3g007220
OG0013254	AT2G13620	Bo9g022490, Bo7g025380
OG0013255	AT3G50370	Bo8g079750
OG0013256	AT3G53830	Bo4g120530
OG0013257	AT1G70610	Bo6g094660
OG0013258	AT1G22230	Bo7g058290, Bo5g037430
OG0013259	AT5G65930	Bo2g167560, Bo9g022270
OG0013260	AT5G19740, AT4G07670	Bo9g152520, Bo2g018320
OG0013261	AT1G56320	Bo00581s010
OG0013262	AT4G12450	Bo9g079550
OG0013263	AT5G11870	Bo9g169820
OG0013264	AT3G09370	Bo1g144510, Bo5g139340
OG0013265	AT5G57250	Bo9g132980
OG0013266	AT2G04940	Bo3g085580
OG0013267	AT5G35370	Bo9g057190
OG0013268	AT2G48060	Bo4g001020, Bo4g200840
OG0013269	AT4G31450	Bo7g115170
OG0013270	AT1G12410	Bo5g016900
OG0013271	AT3G54930	Bo6g068370, Bo8g087220
OG0013272	AT1G51700	Bo6g042440, Bo3g181400
OG0013273	AT4G35740	Bo3g155720
OG0013274	AT5G42770	Bo4g078760
OG0013275	AT1G66360	Bo6g099900, Bo6g099870, Bo6g100930
OG0013276	AT1G65380	Bo2g051250
OG0013277	AT2G39080	Bo3g034120
OG0013278	AT3G56370	Bo8g090800
OG0013280	AT5G05960	Bo9g176690
OG0013281	AT3G27470	Bo9g008280
OG0013282	AT4G38210	Bo1g001050
OG0013283	AT1G34160	Bo6g045440
OG0013284	AT5G57410	Bo3g019330
OG0013285	AT3G48330	Bo3g113570
OG0013286	AT5G45920	Bo4g161250
OG0013287	AT5G28470	Bo7g093210, Bo2g152950
OG0013288	AT1G26440	Bo5g042830
OG0013289	AT5G42520	Bo6g076850
OG0013290	AT1G31930	Bo5g048360, Bo5g091740
OG0013291	AT1G64065	Bo9g027450, Bo9g033760
OG0013292	AT5G64880	Bo3g100800, Bo3g100770
OG0013293	AT3G04260	Bo1g152120
OG0013295	AT1G09140	Bo5g009470
OG0013296	AT5G55500	Bo3g021510
OG0013297	AT3G57480	Bo6g072950, Bo8g091910
OG0013298	AT5G51710	Bo4g092700
OG0013299	AT5G23400	Bo7g097660, Bo9g014150
OG0013300	AT1G19990	Bo5g029110
OG0013301	AT3G19810	Bo5g113540
OG0013302	AT2G04845	Bo3g085530
OG0013303	AT1G09280	Bo5g009690
OG0013304	AT1G44608	Bo6g003470
OG0013305	AT1G66250	Bo2g052770
OG0013306	AT3G29130	Bo7g087260
OG0013307	AT3G14950	Bo1g129860, Bo5g127580
OG0013308	AT4G00940	Bo9g003870
OG0013309	AT1G76065	Bo8g030210
OG0013310	AT5G39410	Bo4g137880
OG0013311	AT5G05760	Bo3g003490
OG0013312	AT1G73010	Bo6g116410, Bo2g079210
OG0013313	AT3G62370	Bo6g079420
OG0013314	AT5G23340	Bo2g160960
OG0013315	AT5G40740	Bo6g064720, Bo4g140460
OG0013316	AT1G73400	Bo6g116790
OG0013317	AT1G20575	Bo5g030420
OG0013318	AT1G08610	Bo8g112390
OG0013319	AT5G51760	Bo00946s060
OG0013320	AT5G12300	Bo9g169490
OG0013321	AT1G52343	Bo6g028010
OG0013322	AT3G03773	Bo1g153540
OG0013323	AT1G01900	Bo5g001210
OG0013324	AT5G13825	Bo9g166390, Bo2g011580
OG0013325	AT5G05160	Bo9g177350
OG0013326	AT4G01080	Bo9g003730
OG0013327	AT1G01510	Bo5g002440
OG0013328	AT2G28070	Bo4g071970, Bo4g164980
OG0013329	AT4G00740	Bo9g002490, Bo3g054620
OG0013330	AT2G20270	Bo7g003790, Bo5g120130
OG0013331	AT4G37030	Bo3g153700
OG0013332	AT5G23880	Bo7g097400
OG0013333	AT4G29150	Bo7g113580
OG0013334	AT3G15180	Bo5g127390
OG0013335	AT1G05970	Bo5g007140
OG0013336	AT1G05420	Bo5g005590, Bo8g115080
OG0013337	AT4G18810	Bo1g019960
OG0013338	AT1G72670	Bo6g116090
OG0013339	AT1G61780	Bo9g040900
OG0013340	AT1G49190	Bo00904s040, Bo00641s030
OG0013341	AT3G12720	Bo1g138990, Bo5g133210
OG0013342	AT1G27695	Bo5g052270
OG0013343	AT1G71697	Bo6g113160
OG0013344	AT1G02870	Bo8g001170, Bo5g003440
OG0013345	AT1G42430	Bo8g024520
OG0013346	AT1G08940	Bo5g009370
OG0013347	AT3G46780	Bo1g070980
OG0013348	AT1G54390	Bo4g134590
OG0013349	AT4G37970	Bo1g003240
OG0013350	AT1G78915	Bo6g081450
OG0013351	AT1G65920	Bo3g126160
OG0013352	AT5G19640	Bo9g152610
OG0013353	AT1G78800	Bo6g122320
OG0013354	AT3G21870	Bo01691s010
OG0013355	AT5G50450	Bo2g050810
OG0013356	AT4G10760	Bo9g089640
OG0013357	AT3G02125	Bo5g152860
OG0013358	AT4G17100	Bo7g104970
OG0013359	AT3G03750	Bo5g148740
OG0013360	AT1G04650	Bo8g004140
OG0013361	AT3G03560	Bo3g057110
OG0013362	AT1G64800	Bo3g126190
OG0013363	AT1G65900	Bo6g099580
OG0013364	AT2G35720	Bo4g184560
OG0013365	AT3G05600	Bo5g145210
OG0013366	AT5G23240	Bo7g097830
OG0013367	AT1G52620	Bo6g030580
OG0013368	AT4G19191	Bo3g158670
OG0013369	AT5G26930	Bo9g010700, Bo2g155610
OG0013370	AT1G29940	Bo7g044890
OG0013371	AT1G31320	Bo7g041000
OG0013372	AT5G37690	Bo4g136730
OG0013373	ATCG00790, AT2G28815	Bo6g115820
OG0013374	AT5G36170	Bo6g056410
OG0013375	AT1G61667	Bo4g087130, Bo1g098440
OG0013376	AT3G28450	Bo2g146310
OG0013377	AT4G18501	Bo1g019640, Bo7g106030, Bo3g157020
OG0013378	AT1G71695	Bo6g113130
OG0013379	AT2G42660	Bo3g036170
OG0013380	AT3G08840	Bo1g094360, Bo3g062430
OG0013382	AT1G09815	Bo5g010250
OG0013383	AT5G42320	Bo9g057200
OG0013384	AT1G63940	Bo9g029590
OG0013385	AT1G80170	Bo6g080200
OG0013386	AT2G32810	Bo4g179470
OG0013387	AT5G01890	Bo2g001040
OG0013388	AT5G63960	Bo3g102830
OG0013389	AT5G24590	Bo7g096710, Bo9g012590
OG0013390	AT4G02560	Bo2g100790
OG0013391	AT1G66670	Bo6g101090, Bo6g101110
OG0013392	AT5G65165	Bo00615s230
OG0013394	AT5G11620	Bo9g170040
OG0013395	AT4G14410	Bo4g126940
OG0013396	AT1G27385	Bo5g052000, Bo7g049920
OG0013397	AT3G01660	Bo5g154020
OG0013398	AT5G48370	Bo9g009360
OG0013399	AT5G46400	Bo7g075330
OG0013400	AT4G02820	Bo2g101960
OG0013401	AT3G54260	Bo4g120090
OG0013402	AT5G24520	Bo7g096780
OG0013403	AT5G54830	Bo2g041450
OG0013404	AT4G33490	Bo1g008100
OG0013405	AT1G48300	Bo8g016200
OG0013406	AT2G30933	Bo4g173710
OG0013407	AT3G61080	Bo6g077420
OG0013408	AT1G80080	Bo6g080150
OG0013409	AT5G53850	Bo9g112780, Bo2g043400
OG0013410	AT1G18340	Bo5g025320
OG0013411	AT5G51600	Bo3g023600, Bo9g102380
OG0013412	AT1G76080	Bo6g120110
OG0013413	AT3G24450	Bo3g083230
OG0013414	AT1G33440	Bo6g047990
OG0013415	AT1G32361	Bo5g048990, Bo8g028620
OG0013416	AT5G04360	Bo9g181130
OG0013417	AT5G49970	Bo00935s070
OG0013418	AT1G21695	Bo7g059860, Bo5g034710
OG0013420	AT5G64510	Bo3g101230
OG0013421	AT3G11050	Bo5g136910
OG0013422	AT2G03150	Bo9g072900
OG0013423	AT1G06440	Bo5g007480, Bo5g007520
OG0013424	AT5G09310	Bo3g005140
OG0013425	AT5G50640, AT5G50530	Bo2g050770
OG0013426	AT3G06920	Bo3g060910
OG0013427	AT4G20010	Bo7g106910
OG0013428	AT1G80860	Bo2g095630
OG0013429	AT3G20930	Bo5g105100
OG0013430	AT1G26170	Bo7g052770
OG0013431	AT4G39710	Bo1g002770
OG0013432	AT1G80550	Bo6g124440
OG0013433	AT2G26580	Bo3g041840
OG0013434	AT1G06790	Bo8g007210
OG0013435	AT2G17695	Bo3g093630
OG0013436	AT3G01380	Bo5g155200
OG0013437	AT2G18650	Bo9g025800, Bo7g009800
OG0013438	AT2G38450	Bo3g032490
OG0013439	AT1G62981	Bo4g095420
OG0013440	AT1G61100	Bo1g094680
OG0013441	AT5G06400	Bo9g176210
OG0013443	AT5G10380	Bo9g172200
OG0013444	AT4G10050	Bo3g044560
OG0013445	AT5G11560	Bo9g170090, Bo2g010500
OG0013446	AT5G50900	Bo2g050650
OG0013447	AT1G02330	Bo5g003020
OG0013448	AT2G24120	Bo4g154270, Bo8g100090
OG0013449	AT1G70210	Bo6g110850, Bo2g067990
OG0013450	AT3G16280	Bo5g126280
OG0013452	AT4G36950	Bo1g004980
OG0013453	AT5G23395	Bo7g097670
OG0013454	AT5G64170	Bo3g101560
OG0013455	AT5G40660	Bo4g140410
OG0013456	AT1G03560	Bo5g003940
OG0013457	AT1G23440	Bo7g056170
OG0013459	AT1G49380	Bo8g011680
OG0013460	AT3G20480	Bo2g124300
OG0013461	AT5G20170	Bo3g014060
OG0013462	AT3G18670	Bo00679s180, Bo5g117220
OG0013463	AT2G47540	Bo4g001160
OG0013464	AT1G05690	Bo5g006910, Bo8g005750
OG0013465	AT1G49540	Bo6g018350, Bo8g011440
OG0013466	AT5G54690	Bo9g117640, Bo2g041570
OG0013467	AT4G15980	Bo8g042230
OG0013468	AT3G25690	Bo7g081960
OG0013469	AT4G24175	Bo1g037660
OG0013470	AT1G02160	Bo5g001360
OG0013471	AT3G48380	Bo8g076860
OG0013472	AT3G43860	Bo3g123580, Bo3g127530
OG0013473	AT2G14050	Bo01374s010
OG0013474	AT1G32860	Bo5g049430
OG0013475	AT4G32010	Bo7g115560, Bo7g115570
OG0013476	AT1G04330	Bo5g004470
OG0013477	AT3G51710	Bo7g101120
