Orthogroup	Arabidopsis_thaliana	Capsella_rubella
OG0017855	AT1G21651	Carub.0001s2108.1.p
OG0017856	AT1G59560	Carub.0002s0588.1.p
OG0017857	AT4G38240	Carub.0007s0018.1.p
OG0017858	AT3G02440	Carub.0003s0153.1.p
OG0017859	AT4G08930	Carub.0006s2753.1.p
OG0017860	AT4G24670	Carub.0007s1639.1.p
OG0017861	AT1G11850	Carub.0001s1150.1.p
OG0017863	AT1G76320	Carub.0002s2322.1.p
OG0017864	AT1G65481	Carub.0002s1122.1.p
OG0017865	AT4G35640	Carub.0007s0466.1.p
OG0017867	AT1G01530, AT1G65360	Carub.0001s0071.1.p
OG0017868	AT1G56280	Carub.0002s0789.1.p
OG0017869	AT4G23610	Carub.0007s1755.1.p, Carub.0007s1753.1.p
OG0017870	AT3G21470	Carub.0003s2150.1.p
OG0017871	AT1G79820	Carub.0002s2768.1.p
OG0017872	AT1G78130	Carub.0002s2502.1.p
OG0017873	AT5G22690	Carub.0006s2040.1.p
OG0017874	AT2G31035	Carub.0004s1224.1.p
OG0017875	AT5G42860	Carub.0008s0606.1.p
OG0017876	AT1G65780	Carub.0002s1165.1.p
OG0017878	AT1G75300	Carub.0002s2212.1.p, Carub.0002s2213.1.p, Carub.0002s2214.1.p
OG0017879	AT5G67640	Carub.0008s2683.1.p
OG0017880	AT4G38730	Carub.0007s0059.1.p
OG0017881	AT3G27290	Carub.0005s0556.1.p
OG0017882	AT2G12900, AT2G12940, AT2G13150	Carub.0003s2784.1.p, Carub.0003s2786.1.p
OG0017883	AT4G01200	Carub.0006s3624.1.p
OG0017886	AT3G20470	Carub.0003s2041.1.p
OG0017888	AT1G30350	Carub.0007s3180.1.p
OG0017889	AT3G43990	Carub.0005s0975.1.p, Carub.0005s0919.1.p, Carub.0005s0921.1.p, Carub.0005s0922.1.p
OG0017890	AT3G57760	Carub.0005s2462.1.p
OG0017891	AT1G73130	Carub.0002s1990.1.p
OG0017892	AT5G54360, AT5G54350	Carub.0008s1468.1.p
OG0017893	AT4G19850	Carub.0007s2136.1.p
OG0017894	AT1G51520	Carub.0001s4037.1.p
OG0017896	AT1G48510	Carub.0001s3763.1.p, Carub.0001s3764.1.p
OG0017897	AT1G55865	Carub.0001s4444.1.p
OG0017898	AT3G21590	Carub.0003s2163.1.p
OG0017899	AT5G52545	Carub.0008s1267.1.p
OG0017900	AT3G23140	Carub.0003s2334.1.p
OG0017901	AT3G01990	Carub.0003s0010.1.p
OG0017903	AT5G57360	Carub.0008s1788.1.p
OG0017905	AT4G00670	Carub.0006s3654.1.p
OG0017906	AT3G16470	Carub.0003s1621.1.p
OG0017907	AT5G41110	Carub.0007s3438.1.p
OG0017908	AT4G09840	Carub.0006s2831.1.p
OG0017909	AT5G04395, AT5G04400	Carub.0006s0334.1.p
OG0017910	AT1G05460	Carub.0001s0479.1.p
OG0017913	AT1G62530	Carub.0002s0245.1.p
OG0017918	AT4G00250, AT4G00238, AT1G44810	Carub.0003s3455.1.p, Carub.0007s2897.1.p
OG0017919	AT4G00870	Carub.0006s3589.1.p
OG0017920	AT4G26820	Carub.0007s1402.1.p
OG0017921	AT5G04000	Carub.0006s0293.1.p
OG0017923	AT1G56170	Carub.0001s4479.1.p
OG0017924	AT1G14380	Carub.0001s1408.1.p
OG0017926	AT3G21825	Carub.0003s2191.1.p
OG0017927	AT1G68725	Carub.0002s1527.1.p
OG0017929	AT3G14930	Carub.0003s1459.1.p
OG0017930	AT4G29658	Carub.0007s1088.1.p
OG0017932	AT3G04640	Carub.0003s0380.1.p
OG0017934	AT1G11810, AT3G13830	Carub.0003s1337.1.p
OG0017935	AT1G02850	Carub.0001s0197.1.p
OG0017936	AT1G55775	Carub.0001s4434.1.p
OG0017937	AT2G25000	Carub.0004s0456.1.p
OG0017938	AT5G44990	Carub.0008s0331.1.p
OG0017941	AT5G23480	Carub.0006s2126.1.p
OG0017942	AT3G09470	Carub.0003s0857.1.p
OG0017944	AT1G69480	Carub.0002s1609.1.p
OG0017945	AT5G58690	Carub.0008s1931.1.p
OG0017946	AT5G11400	Carub.0006s0984.1.p
OG0017948	AT3G49845	Carub.0005s1620.1.p
OG0017949	AT1G25300	Carub.0001s2522.1.p
OG0017950	AT3G07430	Carub.0003s0698.1.p
OG0017951	AT4G00890	Carub.0006s3592.1.p
OG0017952	AT1G54920	Carub.0002s0845.1.p
OG0017953	AT1G64330	Carub.0002s0048.1.p
OG0017954	AT1G57560	Carub.0002s0708.1.p
OG0017955	AT2G48010	Carub.0004s3073.1.p
OG0017957	AT5G63905	Carub.0008s2472.1.p
OG0017958	AT1G12860	Carub.0001s1262.1.p
OG0017959	AT1G60970	Carub.0002s0428.1.p
OG0017960	AT3G10160	Carub.0003s0931.1.p
OG0017961	AT3G46940	Carub.0005s1316.1.p
OG0017962	AT3G02245	Carub.0003s0136.1.p
OG0017963	AT1G77410	Carub.0002s2431.1.p
OG0017964	AT1G74150	Carub.0002s2096.1.p
OG0017966	AT3G10116	Carub.0003s0928.1.p
OG0017968	AT2G24100	Carub.0004s0327.1.p
OG0017969	AT3G03510	Carub.0003s0265.1.p
OG0017970	AT3G27355	Carub.0005s0566.1.p
OG0017971	AT5G17180	Carub.0006s1537.1.p, Carub.0008s0724.1.p
OG0017972	AT5G27370	Carub.0006s2518.1.p
OG0017973	AT1G47610	Carub.0001s3640.1.p
OG0017974	AT1G18060	Carub.0001s1773.1.p
OG0017976	AT4G31615, AT4G31620	Carub.0007s0895.1.p
OG0017978	AT3G47600	Carub.0005s1373.1.p
OG0017979	AT1G50180	Carub.0001s3931.1.p
OG0017980	AT5G07050	Carub.0006s0597.1.p
OG0017983	AT5G63595, AT5G43935	Carub.0008s0463.1.p, Carub.0008s0462.1.p, Carub.0008s0464.1.p
OG0017984	AT3G13140	Carub.0003s1248.1.p
OG0017985	AT2G40160	Carub.0004s2237.1.p
OG0017986	AT4G09190	Carub.0006s2780.1.p
OG0017987	AT2G35200	Carub.0004s1689.1.p
OG0017988	AT5G51585	Carub.0008s1162.1.p
OG0017989	AT1G54510	Carub.0002s0933.1.p
OG0017990	AT4G18580	Carub.0007s2266.1.p
OG0017992	AT5G15725	Carub.0006s1387.1.p
OG0017993	AT1G20803	Carub.0001s2025.1.p
OG0017996	AT1G77270	Carub.0002s2415.1.p
OG0017998	AT1G09415	Carub.0001s0875.1.p
OG0017999	AT5G48680	Carub.0008s0842.1.p
OG0018000	AT4G08910	Carub.0006s2748.1.p
OG0018002	AT5G58575	Carub.0008s1918.1.p
OG0018004	AT4G18335	Carub.0007s2296.1.p
OG0018005	AT2G18870	Carub.0003s2553.1.p, Carub.0003s3310.1.p
OG0018006	AT2G35035	Carub.0004s1673.1.p
OG0018009	AT1G01320	Carub.0001s0090.1.p
OG0018010	AT5G55980	Carub.0008s1632.1.p
OG0018011	AT5G52550	Carub.0008s1268.1.p
OG0018014	AT3G28630	Carub.0005s0717.1.p
OG0018015	AT1G03290	Carub.0001s0240.1.p
OG0018019	AT4G01890	Carub.0006s3534.1.p
OG0018020	AT3G50390	Carub.0005s1672.1.p
OG0018021	AT5G46460	Carub.0008s0145.1.p
OG0018023	AT5G50140	Carub.0005s0574.1.p, Carub.0008s1496.1.p
OG0018025	AT5G50230	Carub.0008s1023.1.p
OG0018026	AT4G01810	Carub.0006s3541.1.p
OG0018028	AT1G54830	Carub.0002s0860.1.p
OG0018030	AT1G69510	Carub.0002s1613.1.p
OG0018033	AT2G17850	Carub.0003s3200.1.p
OG0018034	AT3G48230	Carub.0005s1439.1.p
OG0018036	AT2G34740	Carub.0004s1643.1.p
OG0018040	AT5G11990	Carub.0006s1053.1.p
OG0018041	AT4G04360	Carub.0006s3220.1.p
OG0018042	AT4G28397	Carub.0007s1232.1.p
OG0018043	AT5G32460	Carub.0007s3053.1.p
OG0018044	AT5G38400	Carub.0007s3761.1.p
OG0018045	AT5G48905	Carub.0008s0863.1.p
OG0018046	AT5G48953	Carub.0008s0870.1.p
OG0018047	AT5G50345	Carub.0008s1042.1.p
OG0018049	AT5G46200	Carub.0008s0172.1.p
OG0018051	AT2G29260	Carub.0004s1026.1.p
OG0018053	AT1G02940	Carub.0001s0207.1.p
OG0018054	AT1G19086	Carub.0001s1870.1.p
OG0018055	AT1G74630	Carub.0002s2142.1.p
OG0018059	AT1G05291	Carub.0001s0459.1.p
OG0018060	AT3G16610	Carub.0003s1634.1.p
OG0018061	AT2G34100	Carub.0004s1573.1.p
OG0018062	AT5G48605, AT5G48595, AT5G48515	Carub.0008s0823.1.p, Carub.0008s0824.1.p, Carub.0008s0825.1.p
OG0018063	AT3G26140	Carub.0005s0406.1.p
OG0018064	AT5G01881	Carub.0024s0017.1.p
OG0018065	AT2G22940	Carub.0005s1141.1.p
OG0018066	AT5G07100	Carub.0006s0602.1.p
OG0018068	AT4G13060	Carub.0007s1445.1.p
OG0018069	AT4G38140	Carub.0007s0003.1.p
OG0018070	AT4G37380	Carub.0007s0292.1.p
OG0018071	AT4G13968	Carub.0007s2848.1.p
OG0018072	AT1G80133	Carub.0002s2738.1.p
OG0018073	AT3G11405	Carub.0003s1072.1.p
OG0018074	AT2G34730	Carub.0004s1642.1.p
OG0018075	AT2G03210	Carub.0005s0213.1.p
OG0018076	AT3G43930	Carub.0005s0971.1.p
OG0018077	AT5G10570	Carub.0006s0905.1.p
OG0018078	AT5G02440	Carub.0006s0124.1.p
OG0018080	AT5G07225	Carub.0006s0616.1.p
OG0018082	AT5G44750	Carub.0008s0351.1.p
OG0018083	AT5G43770	Carub.0008s0487.1.p
OG0018084	AT1G16515	Carub.0001s1627.1.p
OG0018085	AT1G30740	Carub.0001s2903.1.p
OG0018087	AT4G11402	Carub.0006s3034.1.p
OG0018088	AT1G08985	Carub.0006s2732.1.p, Carub.0006s2735.1.p
OG0018090	AT1G66145	Carub.0002s1145.1.p, Carub.0002s1213.1.p, Carub.0002s1146.1.p
OG0018091	AT1G78220	Carub.0002s2512.1.p
OG0018094	AT2G16592, AT2G16594	Carub.0141s0001.1.p
OG0018098	AT3G63480	Carub.0005s3009.1.p
OG0018100	AT5G07110	Carub.0006s0603.1.p
OG0018101	AT5G20045	Carub.0006s1842.1.p
OG0018102	AT4G28775	Carub.0007s1186.1.p
OG0018104	AT4G25380	Carub.0007s1563.1.p
OG0018106	AT5G67265	Carub.0008s2724.1.p
OG0018107	AT1G05835	Carub.0001s0519.1.p
OG0018108	AT1G53650	Carub.0001s4292.1.p
OG0018109	AT2G05580	Carub.0001s3413.1.p
OG0018110	AT3G25717	Carub.0005s0354.1.p
OG0018113	AT1G74620	Carub.0002s2141.1.p, Carub.0002s2140.1.p
OG0018114	AT1G03660	Carub.0001s0277.1.p
OG0018115	AT5G01895	Carub.0004s1663.1.p, Carub.0002s1984.1.p
OG0018116	AT1G09794	Carub.0001s0914.1.p
OG0018117	AT3G12955	Carub.0003s1229.1.p
OG0018118	AT1G78922	Carub.0002s2577.1.p
OG0018119	AT5G60810	Carub.0008s2151.1.p
OG0018167	AT1G78370	Carub.0002s2526.1.p
OG0018168	AT3G47720	Carub.0005s1385.1.p
OG0018172	AT1G13650	Carub.0001s1338.1.p
OG0018173	AT5G43000	Carub.0008s0575.1.p
OG0018174	AT1G13910	Carub.0001s1361.1.p
OG0018175	AT4G19070	Carub.0007s2207.1.p
OG0018176	AT1G80060	Carub.0002s2746.1.p
OG0018177	AT1G06710	Carub.0001s0604.1.p
OG0018178	AT3G49840	Carub.0005s1619.1.p
OG0018179	AT1G79985	Carub.0002s2753.1.p
OG0018180	AT3G19790	Carub.0003s1967.1.p
OG0018182	AT1G31140	Carub.0001s2954.1.p
OG0018183	AT3G03930	Carub.0003s0317.1.p
OG0018186	AT3G20180	Carub.0003s2011.1.p
OG0018187	AT4G28580	Carub.0007s1209.1.p
OG0018192	AT4G00335	Carub.0006s3691.1.p
OG0018193	AT3G06360	Carub.0003s0580.1.p
OG0018197	AT5G50010	Carub.0008s0992.1.p
OG0018198	AT2G03770	Carub.0005s0292.1.p
OG0018201	AT3G07500	Carub.0003s0704.1.p
OG0018202	AT1G54360	Carub.0001s4481.1.p
OG0018205	AT5G41530	Carub.0007s3398.1.p
OG0018206	AT5G02510	Carub.0006s0131.1.p
OG0018207	AT5G02150	Carub.0006s0099.1.p
OG0018210	AT4G30845	Carub.0007s0971.1.p
OG0018211	AT5G62100	Carub.0008s2278.1.p
OG0018212	AT5G36810, AT5G36722	Carub.0002s1907.1.p
OG0018213	AT1G55740	Carub.0001s4424.1.p
OG0018220	AT2G35730	Carub.0004s1746.1.p
OG0018225	AT4G09990	Carub.0006s2854.1.p
OG0018226	AT1G13540, AT1G13510	Carub.0001s1322.1.p
OG0018230	AT3G59290	Carub.0005s2603.1.p
OG0018231	AT5G38980	Carub.0007s3687.1.p
OG0018233	AT1G74820	Carub.0002s2160.1.p
OG0018234	AT4G24650	Carub.0007s1641.1.p
OG0018235	AT1G33280	Carub.0001s3148.1.p
OG0018239	AT5G08141	Carub.0006s0704.1.p
OG0018240	AT2G41225	Carub.0004s2354.1.p
OG0018241	AT5G51730	Carub.0008s1175.1.p
OG0018243	AT5G52460	Carub.0008s1256.1.p, Carub.0008s1257.1.p
OG0018247	AT5G11570	Carub.0006s1004.1.p
OG0018248	AT1G10110	Carub.0005s0756.1.p
OG0018251	AT5G57887	Carub.0008s1842.1.p
OG0018252	AT5G62860	Carub.0008s2357.1.p
OG0018253	AT2G36120	Carub.0004s1789.1.p
OG0018255	AT2G44250	Carub.0004s2684.1.p
OG0018256	AT1G04800	Carub.0001s0405.1.p
OG0018257	AT1G70870	Carub.0002s1764.1.p
OG0018258	AT3G05935	Carub.0003s0531.1.p
OG0018260	AT1G78320	Carub.0002s2522.1.p
OG0018261	AT1G49810	Carub.0001s3900.1.p
OG0018262	AT5G01305	Carub.0006s0051.1.p
OG0018263	AT3G46920	Carub.0005s1314.1.p
OG0018265	AT3G43790	Carub.0005s0955.1.p, Carub.0005s0945.1.p
OG0018266	AT3G22900	Carub.0003s2303.1.p
OG0018268	AT2G40085	Carub.0004s2224.1.p
OG0018270	AT3G14620	Carub.0003s1433.1.p
OG0018271	AT3G48020	Carub.0005s1413.1.p
OG0018274	AT1G72070	Carub.0002s1885.1.p
OG0018277	AT2G47340	Carub.0004s3006.1.p
OG0018278	AT3G11160	Carub.0003s1046.1.p
OG0018282	AT5G65390	Carub.0008s2624.1.p
OG0018285	AT1G12750	Carub.0001s1245.1.p
OG0018286	AT1G54740	Carub.0002s0866.1.p
OG0018288	AT3G50510	Carub.0005s1684.1.p
OG0018289	AT3G26800, AT2G24945, AT4G36925	Carub.0101s0001.1.p
OG0018290	AT5G49630	Carub.0008s0949.1.p
OG0018291	AT1G43970	Carub.0003s2810.1.p, Carub.0003s2700.1.p, Carub.0002s0999.1.p, Carub.0211s0001.1.p, Carub.0004s0578.1.p, Carub.0005s1694.1.p, Carub.0001s2793.1.p
OG0018292	AT3G52905	Carub.0005s1938.1.p
OG0018293	AT4G02710	Carub.0006s3441.1.p
OG0018295	AT4G37820	Carub.0007s0242.1.p
OG0018296	AT3G58310	Carub.0005s2512.1.p
OG0018298	AT1G50880	Carub.0001s3982.1.p, Carub.0001s3983.1.p
OG0018299	AT4G03380	Carub.0006s3369.1.p, Carub.0006s3370.1.p
OG0018300	AT1G52550	Carub.0001s4151.1.p
OG0018302	AT1G79130	Carub.0002s2601.1.p
OG0018303	AT1G15050	Carub.0001s1482.1.p
OG0018305	AT4G32342	Carub.0007s0823.1.p
OG0018307	AT4G30540	Carub.0007s1003.1.p
OG0018308	AT3G57270	Carub.0005s2412.1.p
OG0018309	AT5G18690	Carub.0006s1699.1.p
OG0018310	AT4G28930	Carub.0007s1169.1.p, Carub.0007s1172.1.p, Carub.0007s1171.1.p
OG0018311	AT1G05785	Carub.0001s0512.1.p
OG0018312	AT1G64360	Carub.0002s0042.1.p
OG0018313	AT3G09490	Carub.0003s0859.1.p
OG0018318	AT1G15590	Carub.0001s1536.1.p
OG0018319	AT4G26800	Carub.0007s1404.1.p
OG0018320	AT5G59865	Carub.0008s2059.1.p
OG0018321	AT3G25655	Carub.0005s0347.1.p
OG0018322	AT1G23300	Carub.0001s2289.1.p
OG0018323	AT4G26415	Carub.0007s1454.1.p
OG0018324	AT5G52740	Carub.0008s1288.1.p
OG0018325	AT5G07260	Carub.0006s0622.1.p
OG0018328	AT1G58450	Carub.0002s0606.1.p
OG0018330	AT3G50550	Carub.0005s1687.1.p
OG0018331	AT1G80990	Carub.0006s3726.1.p
OG0018331	AT1G80970	Carub.0006s3725.1.p
OG0018332	AT3G60470	Carub.0005s2720.1.p
OG0018334	AT5G40170	Carub.0007s3548.1.p
OG0018336	AT5G53880	Carub.0008s1417.1.p
OG0018337	AT3G56070	Carub.0005s2282.1.p
OG0018338	AT2G44400	Carub.0004s2698.1.p
OG0018339	AT3G07710	Carub.0003s0729.1.p
OG0018340	AT4G14490	Carub.0007s2773.1.p
OG0018342	AT5G54990	Carub.0008s1528.1.p
OG0018345	AT1G51920	Carub.0001s4085.1.p
OG0018347	AT2G35950	Carub.0004s1770.1.p
OG0018348	AT5G18810	Carub.0006s1711.1.p
OG0018350	AT2G03230	Carub.0005s0215.1.p
OG0018351	AT4G25845	Carub.0007s1510.1.p
OG0018352	AT4G00760	Carub.0006s3644.1.p
OG0018354	AT1G02510	Carub.0001s0157.1.p
OG0018355	AT5G19230, AT5G19240	Carub.0006s1757.1.p
OG0018360	AT3G23350	Carub.0003s2360.1.p
OG0018366	AT3G45170	Carub.0005s1097.1.p
OG0018368	AT4G13955	Carub.0007s2850.1.p, Carub.0007s2851.1.p
OG0018370	AT5G40645	Carub.0007s3484.1.p
OG0018371	AT5G56369	Carub.0008s1673.1.p
OG0018372	AT5G59510	Carub.0008s2019.1.p
OG0018375	AT1G62410	Carub.0002s0257.1.p
OG0018378	AT1G15900	Carub.0001s1570.1.p
OG0018379	AT1G16705	Carub.0001s1644.1.p
OG0018380	AT1G26140	Carub.0001s2482.1.p
OG0018382	AT1G65845	Carub.0002s1173.1.p
OG0018383	AT3G17660	Carub.0003s1737.1.p
OG0018384	AT1G56233	Carub.0002s0797.1.p
OG0018384	AT2G04425	Carub.0003s2607.1.p
OG0018385	AT4G01420	Carub.0006s3577.1.p
OG0018386	AT4G37720	Carub.0007s0253.1.p
OG0018388	AT5G42530	Carub.0006s2662.1.p, Carub.0008s1511.1.p
OG0018389	AT1G19115	Carub.0001s1874.1.p
OG0018391	AT1G47485	Carub.0001s3625.1.p
OG0018393	AT2G20770	Carub.0003s3534.1.p
OG0018394	AT2G23096	Carub.0004s0231.1.p
OG0018395	AT2G25270	Carub.0004s0489.1.p
OG0018397	AT4G21865	Carub.0007s1951.1.p
OG0018398	AT5G39870	Carub.0007s3585.1.p
OG0018399	AT5G60615	Carub.0008s2129.1.p
OG0018400	AT5G62830	Carub.0001s3652.1.p, Carub.0001s3649.1.p, Carub.0001s3655.1.p, Carub.0001s3656.1.p
OG0018403	AT1G35183	Carub.0001s3284.1.p, Carub.0001s3281.1.p, Carub.0001s3282.1.p
OG0018405	AT1G68877	Carub.0002s1547.1.p
OG0018406	AT3G02493	Carub.0003s0160.1.p
OG0018406	AT5G16023	Carub.0006s1421.1.p
OG0018407	AT3G11591	Carub.0003s1092.1.p
OG0018414	AT5G04030	Carub.0006s0296.1.p
OG0018416	AT4G16195	Carub.0007s2534.1.p
OG0018419	AT4G18422	Carub.0007s2284.1.p
OG0018420	AT1G56700	Carub.0002s0719.1.p
OG0018422	AT5G43822	Carub.0008s0481.1.p
OG0018424	AT1G11570	Carub.0001s1118.1.p
OG0018425	AT5G58570	Carub.0008s1917.1.p
OG0018426	AT3G19615	Carub.0003s1948.1.p
OG0018427	AT3G46860	Carub.0003s2826.1.p
OG0018476	AT5G34870, AT5G29070, AT3G31950, AT4G06526, AT4G06479	Carub.0006s2641.1.p
OG0018477	AT3G54550	Carub.0005s2117.1.p
OG0018483	AT2G35670	Carub.0004s1740.1.p
OG0018485	AT2G47930	Carub.0004s3065.1.p
OG0018489	AT3G04800	Carub.0003s0397.1.p
OG0018490	AT1G44890	Carub.0001s3539.1.p
OG0018491	AT1G53265	Carub.0004s2998.1.p
OG0018492	AT3G59640	Carub.0005s2635.1.p
OG0018495	AT3G21390	Carub.0003s2142.1.p
OG0018496	AT3G14362	Carub.0003s1407.1.p
OG0018498	AT1G31150	Carub.0001s2955.1.p
OG0018500	AT2G35090, AT2G35070	Carub.0004s1677.1.p
OG0018504	AT1G04050	Carub.0001s0321.1.p
OG0018506	AT1G50270	Carub.0001s3938.1.p
OG0018510	AT1G35625, AT1G35630	Carub.0001s3322.1.p
OG0018512	AT2G32830	Carub.0004s1426.1.p
OG0018515	AT1G54215	Carub.0001s4345.1.p
OG0018516	AT3G28950	Carub.0005s0752.1.p
OG0018518	AT4G16000	Carub.0007s2561.1.p
OG0018520	AT3G23172	Carub.0003s2330.1.p
OG0018521	AT2G23445	Carub.0004s0267.1.p
OG0018522	AT2G20520	Carub.0003s3498.1.p
OG0018524	AT2G25780	Carub.0004s0557.1.p
OG0018525	AT4G31875	Carub.0007s0867.1.p
OG0018532	AT5G62340	Carub.0008s2302.1.p
OG0018534	AT1G64780	Carub.0002s0969.1.p
OG0018536	AT1G34140	Carub.0001s3221.1.p
OG0018538	AT4G16680	Carub.0007s2472.1.p
OG0018541	AT1G73870	Carub.0002s2063.1.p
OG0018546	AT5G48130	Carub.0008s0771.1.p
OG0018547	AT1G54230, AT1G54240	Carub.0001s4348.1.p
OG0018548	AT4G01735	Carub.0006s3547.1.p
OG0018549	AT5G64910	Carub.0008s2574.1.p
OG0018550	AT5G47250	Carub.0008s0048.1.p
OG0018552	AT2G18880	Carub.0003s3312.1.p
OG0018556	AT1G58210	Carub.0002s0640.1.p
OG0018557	AT3G60000	Carub.0005s2673.1.p
OG0018558	AT4G12950	Carub.0007s1174.1.p
OG0018559	AT5G25440	Carub.0006s2329.1.p
OG0018561	AT2G24696	Carub.0004s0416.1.p
OG0018566	AT4G29370	Carub.0007s1118.1.p
OG0018568	AT1G58225	Carub.0002s0635.1.p
OG0018570	AT2G04430	Carub.0003s2608.1.p
OG0018571	AT2G27520	Carub.0004s0830.1.p
OG0018572	AT5G66220	Carub.0008s2828.1.p
OG0018574	AT4G25020	Carub.0007s1601.1.p
OG0018575	AT5G46810, AT5G46820	Carub.0008s0110.1.p
OG0018576	AT4G25530	Carub.0007s1546.1.p
OG0018578	AT3G46770	Carub.0004s2748.1.p
OG0018582	AT1G22420	Carub.0001s2195.1.p
OG0018583	AT5G25380	Carub.0006s2322.1.p
OG0018585	AT1G25310	Carub.0001s2521.1.p
OG0018588	AT1G54575	Carub.0002s0905.1.p
OG0018589	AT3G51325	Carub.0005s1770.1.p
OG0018590	AT4G00610, AT4G08263	Carub.0007s3523.1.p
OG0018591	AT1G56060	Carub.0001s4465.1.p
OG0018594	AT1G03445	Carub.0001s0258.1.p
OG0018595	AT2G01920	Carub.0005s0094.1.p
OG0018596	AT4G26288	Carub.0007s1466.1.p
OG0018599	AT1G22010	Carub.0001s2160.1.p, Carub.0001s2152.1.p
OG0018602	AT3G46110	Carub.0005s1196.1.p
OG0018606	AT3G29800	Carub.0006s1596.1.p
OG0018608	AT3G16750	Carub.0003s1758.1.p
OG0018609	AT4G06598	Carub.0006s2629.1.p
OG0018611	AT4G25930	Carub.0007s1502.1.p
OG0018612	AT1G28000	Carub.0001s2645.1.p
OG0018613	AT3G59900	Carub.0005s2664.1.p
OG0018616	AT5G02000	Carub.0024s0004.1.p
OG0018619	AT5G36730, AT5G36820	Carub.0007s3209.1.p
OG0018619	AT5G36200	Carub.0001s3510.1.p
OG0018621	AT1G21395	Carub.0001s2081.1.p
OG0018622	AT4G19720, AT4G19740	Carub.0007s2143.1.p
OG0018623	AT5G09520	Carub.0006s0809.1.p
OG0018625	AT2G22080	Carub.0004s0122.1.p
OG0018627	AT2G33270	Carub.0004s1474.1.p
OG0018628	AT1G53060	Carub.0001s4222.1.p
OG0018631	AT2G39975	Carub.0004s2211.1.p
OG0018632	AT3G24600	Carub.0003s2498.1.p
OG0018634	AT2G39030	Carub.0004s2109.1.p
OG0018635	AT4G31240	Carub.0007s0931.1.p
OG0018636	AT2G19550	Carub.0003s3384.1.p
OG0018638	AT2G41230	Carub.0004s2355.1.p
OG0018639	AT2G32780	Carub.0004s1415.1.p
OG0018640	AT3G16600	Carub.0003s1633.1.p
OG0018641	AT3G61340	Carub.0005s2801.1.p
OG0018643	AT5G65830	Carub.0008s2672.1.p
OG0018646	AT1G48070	Carub.0001s3718.1.p
OG0018655	AT1G23660	Carub.0001s2318.1.p
OG0018655	AT1G23640	Carub.0001s2317.1.p
OG0018659	AT1G16640	Carub.0001s1638.1.p
OG0018660	ATCG00270	Carub.0006s0538.1.p
OG0018662	AT3G19620	Carub.0003s1949.1.p
OG0018663	AT5G18290	Carub.0006s1658.1.p
OG0018664	AT4G00467	Carub.0006s3679.1.p
OG0018665	AT5G54225	Carub.0008s1456.1.p
OG0018666	AT1G14755	Carub.0001s1455.1.p
OG0018668	AT1G04490	Carub.0001s0369.1.p
OG0018669	AT1G49005	Carub.0001s3819.1.p
OG0018670	AT1G56660	Carub.0002s0724.1.p
OG0018672	AT2G40960	Carub.0004s2328.1.p
OG0018673	AT2G27050	Carub.0004s0754.1.p
OG0018674	AT2G03130	Carub.0005s0196.1.p
OG0018675	AT3G61940	Carub.0005s2870.1.p
OG0018676	AT5G26790	Carub.0006s2444.1.p
OG0018678	AT4G01160	Carub.0006s3622.1.p
OG0018680	AT5G56368	Carub.0008s1672.1.p
OG0018681	AT1G26310	Carub.0001s2469.1.p
OG0018682	AT1G30750	Carub.0001s2904.1.p
OG0018683	AT1G43800	Carub.0001s3478.1.p
OG0018686	AT1G68700	Carub.0002s1524.1.p
OG0018688	AT1G35467, AT4G11653	Carub.0006s3080.1.p
OG0018696	AT3G52550	Carub.0005s1896.1.p
OG0018697	AT4G38213	Carub.0007s0013.1.p
OG0018698	AT4G34780	Carub.0007s0551.1.p
OG0018700	AT4G15953	Carub.0007s2569.1.p, Carub.0007s2542.1.p
OG0018701	AT5G35698	Carub.0002s1662.1.p, Carub.0002s1663.1.p
OG0018703	AT5G43185	Carub.0008s0549.1.p
OG0018704	AT5G50510, AT5G50620	Carub.0008s1061.1.p
OG0018705	AT5G59305	Carub.0008s1997.1.p
OG0018708	AT1G64105	Carub.0005s2099.1.p, Carub.0005s2100.1.p
OG0018709	AT1G20130	Carub.0001s1966.1.p
OG0018710	AT1G24996, AT1G24822, AT1G25097	Carub.0003s1363.1.p
OG0018711	AT5G27020	Carub.0006s2524.1.p, Carub.0006s2463.1.p
OG0018712	AT4G21326	Carub.0007s2010.1.p
OG0018714	AT4G19920, AT4G19925	Carub.0007s2128.1.p
OG0018715	AT5G32619	Carub.0003s0646.1.p, Carub.0007s3057.1.p, Carub.0007s3060.1.p, Carub.0007s3056.1.p
OG0018716	AT1G75930	Carub.0002s2283.1.p, Carub.0002s2284.1.p
OG0018717	AT5G39493	Carub.0007s2927.1.p, Carub.0007s2936.1.p, Carub.0007s2940.1.p, Carub.0007s2938.1.p
OG0018720	AT4G37435	Carub.0007s0286.1.p
OG0018721	AT4G32200	Carub.0108s0001.1.p, Carub.0009s0003.1.p, Carub.0073s0002.1.p, Carub.0006s2612.1.p, Carub.0008s1221.1.p, Carub.0007s3091.1.p, Carub.0003s2394.1.p, Carub.0003s2886.1.p
OG0018725	AT2G34990	Carub.0004s1668.1.p
OG0018726	AT4G19620	Carub.0007s2156.1.p
