Orthogroup	Arabidopsis_thaliana	Brassica_rapa
OG0016898	AT1G19620	Bra025752, Bra016500
OG0016899	AT5G18525	Bra002166
OG0016900	AT4G37490	Bra011769
OG0016901	AT2G29890	Bra018356
OG0016903	AT4G24805	Bra013837
OG0016904	AT5G34850	Bra038946
OG0016905	AT4G35030	Bra011579
OG0016907	AT1G75640	Bra015829
OG0016908	AT1G16510	Bra026717, Bra026044
OG0016909	AT2G30120	Bra018336
OG0016910	AT3G59010	Bra007425, Bra014550
OG0016911	AT2G26420	Bra007756
OG0016912	AT4G34419	Bra034625, Bra011531
OG0016913	AT5G44240	Bra033730
OG0016914	AT2G13650	Bra027909
OG0016915	AT1G69710	Bra007876
OG0016916	AT4G19180	Bra013379, Bra012554
OG0016917	AT3G52115	Bra033455
OG0016918	AT5G09680	Bra028622
OG0016919	AT1G68890	Bra038340
OG0016920	AT1G67700	Bra004077
OG0016921	AT5G56230	Bra002833
OG0016922	AT3G06145	Bra020772
OG0016923	AT5G01920	Bra005663
OG0016924	AT2G18800	Bra038819
OG0016926	AT5G27860	Bra009939
OG0016928	AT1G25375	Bra024757
OG0016930	AT5G43050	Bra027471
OG0016931	AT2G45210	Bra000380
OG0016932	AT1G27110	Bra016307
OG0016933	AT5G17380	Bra013983
OG0016934	AT5G49665	Bra040498
OG0016935	AT2G41550	Bra016927
OG0016936	AT1G11740	Bra019833
OG0016937	AT3G01960	Bra040555
OG0016938	AT3G15120	Bra001584
OG0016940	AT1G16916	Bra026699
OG0016941	AT1G07240	Bra015567
OG0016942	AT1G69350	Bra004374
OG0016943	AT1G31240	Bra023170
OG0016944	AT4G14870	Bra036909
OG0016946	AT5G19910	Bra002273, Bra020074
OG0016947	AT3G01100	Bra001021, Bra039145
OG0016948	AT1G22940	Bra024550
OG0016949	AT5G22750	Bra006634
OG0016950	AT5G47630	Bra022146
OG0016951	AT2G35460	Bra005340
OG0016952	AT3G62040	Bra007656
OG0016953	AT1G75000	Bra015876
OG0016954	AT1G22790	Bra024537
OG0016955	AT3G27670	Bra025295
OG0016956	AT2G23380	Bra032169
OG0016957	AT1G10880	Bra019894
OG0016958	AT3G02050	Bra040706
OG0016959	AT4G22000	Bra013580
OG0016960	AT5G47510	Bra024938
OG0016961	AT1G69280	Bra004369
OG0016962	AT1G13410	Bra016730
OG0016963	AT4G12840	Bra032675
OG0016964	AT1G17510	Bra025968
OG0016966	AT5G60820	Bra013006
OG0016967	AT5G44635	Bra033756
OG0016968	AT4G22550	Bra013625
OG0016969	AT5G16510	Bra008616
OG0016970	AT1G32410	Bra023265
OG0016971	AT4G14970	Bra039704
OG0016972	AT5G20300	Bra002291
OG0016973	AT2G17860	Bra002098
OG0016974	AT1G25500	Bra010997
OG0016975	AT3G16710	Bra021192
OG0016976	AT5G01900	Bra028918, Bra023211
OG0016977	AT2G01660	Bra024865
OG0016978	AT5G38290	Bra028404
OG0016979	AT3G45300	Bra038291
OG0016982	AT1G12600	Bra016764
OG0016983	AT4G11130	Bra035249
OG0016984	AT1G15530	Bra026758
OG0016985	AT1G03457	Bra033400
OG0016987	AT1G78180	Bra003653
OG0016988	AT1G66340	Bra004160
OG0016989	AT2G34930	Bra005378
OG0016990	AT1G67900	Bra004064
OG0016991	AT1G52880	Bra018997
OG0016992	AT2G37140	Bra002967
OG0016993	AT3G08980	Bra034045, Bra029738
OG0016994	AT4G00060	Bra000561
OG0016995	AT4G10930	Bra000729
OG0016996	AT4G32510	Bra037053
OG0016997	AT2G01490	Bra026659
OG0016998	AT5G53490	Bra003053
OG0016999	AT3G26490	Bra025208
OG0017000	AT5G63180	Bra038614, Bra035852
OG0017001	AT3G63310	Bra040445
OG0017003	AT5G40280	Bra030335, Bra025593
OG0017004	AT3G53840	Bra007030
OG0017005	AT4G08300	Bra010139
OG0017006	AT1G31780	Bra023203
OG0017007	AT1G63295	Bra027633
OG0017008	AT5G57960	Bra020401
OG0017009	AT3G05630	Bra040531
OG0017010	AT5G16850	Bra008588
OG0017011	AT5G67600	Bra024436
OG0017012	AT3G56350	Bra007239
OG0017013	AT2G14825	Bra039821
OG0017014	AT5G64190	Bra024275
OG0017015	AT4G00690	Bra035361
OG0017016	AT2G33680	Bra005482
OG0017017	AT3G24690	Bra029489, Bra000790
OG0017018	AT5G39970	Bra028447
OG0017019	AT5G27390	Bra009965
OG0017020	AT3G09870	Bra029798
OG0017021	AT1G67720	Bra004249
OG0017022	AT1G31430	Bra038423
OG0017023	AT1G09240	Bra018573
OG0017024	AT5G53140	Bra029095
OG0017025	AT5G14650	Bra008748
OG0017026	AT4G34310	Bra011520
OG0017027	AT1G68940	Bra004351
OG0017028	AT3G06450	Bra001198
OG0017029	AT3G07150	Bra029626
OG0017030	AT2G35480	Bra005338
OG0017031	AT5G08070	Bra005967
OG0017032	AT5G48970	Bra036153
OG0017033	AT5G13770	Bra023434
OG0017034	AT5G46180	Bra025033
OG0017035	AT2G34680	Bra022984
OG0017036	AT5G22810	Bra020216
OG0017037	AT5G22410	Bra020191
OG0017039	AT1G20150	Bra012215, Bra012217
OG0017041	ATCG01310, ATCG00830	Bra040982
OG0017042	AT3G14580	Bra027327
OG0017043	AT2G20142	Bra025057
OG0017045	AT2G38050	Bra017142
OG0017046	AT2G39880	Bra005006
OG0017047	AT3G45280	Bra038292
OG0017050	AT4G04500	Bra000800
OG0017051	AT4G01120	Bra037382
OG0017052	AT5G01190	Bra028891
OG0017053	AT5G44265	Bra036017
OG0017056	AT1G32127	Bra023241, Bra033853
OG0017057	AT3G08790	Bra040059
OG0017058	AT2G17090	Bra037282, Bra013030
OG0017059	AT2G32790	Bra022904
OG0017060	AT4G08690	Bra000655
OG0017063	AT1G47271	Bra015623
OG0017065	AT3G10620	Bra029857
OG0017068	AT4G31350	Bra011262
OG0017071	AT1G19025	Bra031062
OG0017073	AT1G25460	Bra024747, Bra024744
OG0017074	AT1G30755	Bra023130
OG0017075	AT1G36060	Bra040381
OG0017076	AT1G43620	Bra036926
OG0017079	AT1G67950	Bra004270
OG0017080	AT1G68250	Bra004043, Bra004044
OG0017081	AT1G75550	Bra003747, Bra008205, Bra015834
OG0017082	AT1G61630	Bra031417
OG0017083	AT3G12685	Bra038743
OG0017084	AT3G19610	Bra001755
OG0017085	AT2G22090	Bra031230
OG0017086	AT2G34520	Bra005418, Bra021918
OG0017088	AT2G40765	Bra000204
OG0017089	AT2G21450	Bra021841, Bra000888
OG0017090	AT3G52210	Bra006911
OG0017091	AT3G53800	Bra007027
OG0017092	AT3G54430	Bra014818, Bra007072
OG0017093	AT3G29000	Bra039037, Bra033077
OG0017094	AT5G11830	Bra006120, Bra023346
OG0017095	AT5G14105	Bra008778
OG0017096	AT5G16140	Bra008642
OG0017097	AT5G16160	Bra023554
OG0017098	AT5G21910	Bra002372
OG0017099	AT5G22830	Bra002432
OG0017100	AT4G08240	Bra000642
OG0017101	AT4G08685	Bra000654
OG0017102	AT4G10950	Bra035264
OG0017103	AT4G01140	Bra037381
OG0017104	AT5G06550	Bra009205
OG0017105	AT5G07150	Bra009289
OG0017106	AT5G07160	Bra009288
OG0017107	AT4G28780	Bra011060
OG0017108	AT4G25780	Bra010447, Bra013919
OG0017109	AT4G25330	Bra019173
OG0017110	AT4G38090	Bra032684
OG0017111	AT4G17483	Bra012662, Bra021051
OG0017112	AT5G41560	Bra025491
OG0017113	AT5G41470	Bra028497
OG0017114	AT4G36980	Bra011736
OG0017115	AT5G52270	Bra029128
OG0017116	AT5G64480	Bra024302
OG0017117	AT5G64980	Bra024352
OG0017118	AT5G44740	Bra025107
OG0017119	AT5G50710, AT5G50610	Bra022524
OG0017120	AT1G05010	Bra015380
OG0017124	ATCG00900, ATCG01240	Bra041145
OG0017125	AT1G65032	Bra004231
OG0017126	AT2G18540	Bra024462
OG0017128	AT2G38830	Bra017097
OG0017129	AT2G43390	Bra037716, Bra037717
OG0017130	AT2G03140	Bra008599
OG0017131	AT3G43270	Bra034960
OG0017132	AT3G46540	Bra018209
OG0017133	AT3G50980	Bra036843
OG0017134	AT5G04045	Bra005791
OG0017136	AT5G22470	Bra002414
OG0017138	AT4G04370	Bra029490
OG0017140	AT5G55650	Bra002881
OG0017142	AT5G57760	Bra006805
OG0017143	AT5G02720	Bra009573
OG0017145	AT5G57570, AT5G57567, AT5G57640	Bra002711
OG0017146	AT3G10185	Bra029820, Bra034095
OG0017147	AT2G38160	Bra017135
OG0017148	AT3G15140	Bra027276
OG0017149	AT1G74640	Bra008159
OG0017150	AT1G50720	Bra018871
OG0017151	AT5G65685	Bra024412
OG0017152	AT1G70895	Bra016177
OG0017153	AT5G42655	Bra035323
OG0017154	AT1G20132	Bra016475, Bra025794
OG0017155	AT1G32120	Bra023240, Bra005330
OG0017183	AT1G15580	Bra026755
OG0017185	AT1G18590	Bra025668
OG0017186	AT3G13226	Bra039382
OG0017187	AT4G17380	Bra021052
OG0017188	AT2G46915	Bra004496
OG0017189	AT1G07710	Bra018683
OG0017190	AT1G35220	Bra030137
OG0017191	AT5G49350	Bra010039
OG0017195	AT3G52540	Bra006930
OG0017197	AT1G18640	Bra025675
OG0017198	AT5G40340	Bra028455
OG0017199	AT5G11390	Bra008966
OG0017201	AT5G58210	Bra006779
OG0017202	AT1G45150	Bra014040
OG0017203	AT1G31460	Bra023188
OG0017204	AT1G67210	Bra034014
OG0017207	AT3G61840	Bra003477
OG0017208	AT3G23580	Bra014962
OG0017209	AT3G61490	Bra007609
OG0017210	AT4G08290	Bra010143
OG0017211	AT2G34585	Bra021922
OG0017213	AT3G20500	Bra035776
OG0017214	AT3G13672	Bra001519
OG0017217	AT5G21120	Bra002358
OG0017219	AT1G75125	Bra003771
OG0017222	AT3G12940	Bra034715
OG0017224	AT5G48590	Bra037475
OG0017225	AT3G50110	Bra012908
OG0017227	AT1G04150	Bra032527
OG0017229	AT5G66110	Bra009662
OG0017230	AT3G27415	Bra025276
OG0017232	AT4G26090	Bra013947
OG0017233	AT3G22150	Bra041034
OG0017235	AT1G55640	Bra038009
OG0017237	AT4G35930	Bra017738
OG0017238	AT5G56430	Bra021894
OG0017239	AT3G19190	Bra022393
OG0017240	AT5G14760	Bra008739
OG0017241	AT2G21110	Bra031162
OG0017242	AT2G21230	Bra030314
OG0017246	AT4G31070	Bra024025
OG0017248	AT1G26761	Bra024687
OG0017249	AT4G12670	Bra026070
OG0017251	AT3G27770	Bra033026
OG0017252	AT4G28690	Bra011050
OG0017254	AT2G03930	Bra019038, Bra004815
OG0017255	AT4G28170	Bra026278
OG0017256	AT3G58300	Bra014576
OG0017257	AT4G14780	Bra037067
OG0017261	AT3G60310	Bra014498
OG0017262	AT4G09420, AT1G72850	Bra003866
OG0017263	AT3G46970	Bra018180
OG0017265	AT3G54880	Bra007108
OG0017266	AT5G64820	Bra031899
OG0017267	AT1G03340	Bra033390
OG0017268	AT5G66150	Bra037183
OG0017269	AT1G13050	Bra019806
OG0017270	AT1G11920	Bra019730
OG0017271	AT3G50240	Bra036060
OG0017272	AT4G19590	Bra013404
OG0017273	AT5G16710	Bra023579
OG0017274	AT1G01800	Bra033230
OG0017275	AT3G52120	Bra006900
OG0017276	AT1G74000	Bra008125, Bra008124
OG0017277	AT2G19320	Bra038856
OG0017278	AT5G44780	Bra025105
OG0017279	AT3G01630	Bra039106
OG0017280	AT1G15125	Bra026163
OG0017281	AT4G24090	Bra013761
OG0017282	AT5G01110	Bra005695
OG0017283	AT3G29590	Bra036208
OG0017285	AT1G10460	Bra031713
OG0017286	AT5G04050	Bra009490
OG0017287	AT2G42640	Bra016863
OG0017288	AT2G13370	Bra037208
OG0017289	AT3G01860	Bra000984
OG0017290	AT3G62880	Bra014386
OG0017291	AT5G44230	Bra027535
OG0017292	AT3G27730	Bra033025
OG0017294	AT2G20880	Bra031146
OG0017295	AT5G17460	Bra023620
OG0017299	AT5G22210	Bra002397
OG0017302	AT5G35660	Bra035528
OG0017304	AT4G35680	Bra011629
OG0017305	AT5G56050	Bra002853
OG0017306	AT4G01023	Bra008536
OG0017308	AT2G22000	Bra031224
OG0017309	AT5G38890	Bra004139
OG0017310	AT1G09550	Bra030784
OG0017311	AT5G24940	Bra020479
OG0017313	AT3G01030	Bra001026
OG0017314	AT1G49420	Bra018788
OG0017315	AT3G18640	Bra037572
OG0017316	AT1G69080	Bra004360
OG0017317	AT5G41320	Bra025507
OG0017318	AT1G10050	Bra031698
OG0017320	AT5G09630	Bra006028
OG0017321	AT3G56470	Bra007247
OG0017322	AT4G26160	Bra026460
OG0017324	AT4G34550	Bra034637
OG0017325	AT1G70100	Bra016236
OG0017326	AT5G41170	Bra025516
OG0017327	AT1G68520	Bra004035, Bra033925
OG0017329	AT5G42690	Bra027445
OG0017330	AT5G37180	Bra039502
OG0017332	AT2G22010	Bra031225
OG0017333	AT2G02910	Bra026573
OG0017335	AT5G06620	Bra028726
OG0017336	AT5G01880	Bra028915
OG0017337	AT1G10330	Bra019943
OG0017338	AT5G37860	Bra028156
OG0017339	AT1G77930	Bra003663
OG0017340	AT5G63930	Bra008505
OG0017341	AT5G09978	Bra028606
OG0017343	AT1G34580	Bra036755
OG0017344	AT5G15260	Bra008710
OG0017345	AT1G63105	Bra006935
OG0017346	AT5G06780	Bra009226
OG0017347	AT1G52290	Bra014321
OG0017348	AT5G66270	Bra012068
OG0017349	AT4G34430	Bra011533
OG0017351	AT1G77855	Bra015650
OG0017353	AT5G42910	Bra033649
OG0017354	AT3G55040	Bra007130
OG0017355	AT5G63660	Bra029208
OG0017357	AT1G50590	Bra018859
OG0017358	AT5G65370	Bra031861
OG0017359	AT2G23470	Bra032165
OG0017360	AT5G40620	Bra025560
OG0017362	AT1G17145	Bra025999
OG0017363	AT2G26490	Bra034310, Bra007751
OG0017364	AT1G62680	Bra027026, Bra027029, Bra036651
OG0017366	AT1G10400	Bra018440
OG0017369	AT5G36300	Bra035352
OG0017370	AT4G27360	Bra026356
OG0017372	AT3G63290	Bra040443
OG0017374	AT5G37450	Bra005660
OG0017375	AT2G28050	Bra011984
OG0017376	AT1G16630	Bra026035
OG0017378	AT5G48210	Bra037505, Bra020712, Bra020711
OG0017379	AT4G00165	Bra018544
OG0017380	AT2G35780	Bra017293
OG0017381	AT4G18940	Bra020983
OG0017382	AT5G41860	Bra028510
OG0017383	AT3G53770	Bra014864
OG0017385	AT2G17140	Bra002024
OG0017386	AT1G67140	Bra004206
OG0017387	AT1G24095	Bra024633
OG0017388	AT4G23520	Bra013705
OG0017389	AT3G12570	Bra038733
OG0017390	AT4G27900	Bra010391
OG0017391	AT5G46600	Bra022048
OG0017392	AT5G05130	Bra009089
OG0017393	AT1G31490	Bra023191
OG0017396	AT2G03270	Bra017392
OG0017397	AT1G34065	Bra028031
OG0017398	AT1G10380	Bra019939
OG0017399	AT2G30870	Bra022816
OG0017400	AT1G76610	Bra003713
OG0017403	AT5G48790	Bra037462
OG0017405	AT2G21185	Bra031169
OG0017406	AT1G67030	Bra004200
OG0017407	AT1G29270	Bra030132
OG0017408	AT5G59200	Bra002593
OG0017409	AT1G11840	Bra016811
OG0017410	AT2G31150	Bra022830
OG0017411	AT2G46375	Bra004542, Bra000422
OG0017412	AT1G09610	Bra030789
OG0017413	AT4G00030	Bra037309
OG0017414	AT5G56310	Bra028936
OG0017415	AT3G42860	Bra002850
OG0017416	AT5G19660	Bra006513
OG0017418	AT5G55390	Bra035572
OG0017419	AT1G09360	Bra020029
OG0017420	AT5G02250	Bra009603
OG0017421	AT1G60760	Bra027132
OG0017422	AT5G45420	Bra025078
OG0017423	AT5G47970	Bra037517
OG0017424	AT1G70070	Bra016240
OG0017425	AT1G78530	Bra035044
OG0017427	AT3G43210	Bra019444
OG0017428	AT3G53210	Bra012063
OG0017429	AT2G25200	Bra007811
OG0017431	AT4G30490	Bra024072
OG0017432	AT3G58770	Bra007418
OG0017434	AT1G07280	Bra015570
OG0017435	AT5G65960	Bra037194
OG0017438	AT5G20410	Bra020104
OG0017439	AT1G75770	Bra015816
OG0017440	AT4G01030	Bra037391
OG0017443	AT5G36670, AT5G36740	Bra035350
OG0017444	AT3G51960	Bra033464
OG0017449	AT5G53130	Bra022632, Bra003081
OG0017450	AT3G57740	Bra007357
OG0017451	AT1G76190	Bra015778
OG0017452	AT1G65540	Bra004118
OG0017453	AT4G10120	Bra033195
OG0017454	AT5G17650	Bra006416
OG0017455	AT1G32585	Bra035492
OG0017456	AT2G42670	Bra004726
OG0017458	AT1G19720	Bra025761
OG0017460	AT1G18400	Bra025910
OG0017462	AT5G62030	Bra010051
OG0017465	AT5G61920	Bra010043
OG0017466	AT2G23740	Bra032148
OG0017467	AT3G12550	Bra034752
OG0017470	AT3G51230	Bra038889
OG0017471	AT2G23140	Bra039185
OG0017472	AT3G53100	Bra040686
OG0017473	AT2G47350	Bra004463
OG0017474	AT5G04780	Bra005821
OG0017475	AT4G27530	Bra010399
OG0017476	AT1G70220	Bra007903
OG0017478	AT1G01150	Bra009591
OG0017479	AT2G25640	Bra034265
OG0017481	AT5G27400	Bra009964
OG0017482	AT5G48430	Bra036172
OG0017484	AT1G05750	Bra030624
OG0017486	AT1G14680	Bra026814
OG0017487	AT1G09890	Bra019978
OG0017488	AT1G04940	Bra015367
OG0017490	AT2G26640	Bra009413
OG0017491	AT2G44490	Bra004839
OG0017492	AT1G09680	Bra020001
OG0017493	AT1G52790	Bra018989
OG0017495	AT2G40840	Bra004590
OG0017496	AT4G21510	Bra013532
OG0017502	AT4G26940	Bra019081, Bra010422
OG0017503	AT1G56460	Bra038161
OG0017505	AT4G04710	Bra029513
OG0017506	AT4G25430	Bra010466
OG0017508	AT3G08820	Bra029722
OG0017509	AT1G25330	Bra010993
OG0017510	AT1G62700	Bra027024
OG0017511	AT3G04450	Bra040196
OG0017513	AT5G66631	Bra012087
OG0017514	AT1G73140	Bra008073
OG0017515	AT5G24080	Bra009730
OG0017516	AT1G54490	Bra027972
OG0017519	AT4G34380	Bra011525, Bra034622, Bra017646
OG0017520	AT1G32320	Bra023257
OG0017521	AT1G66830	Bra004191
OG0017523	AT4G13020	Bra038825
OG0017524	AT3G58470	Bra007395
OG0017525	AT5G18140	Bra002137
OG0017526	AT1G51620	Bra018919
OG0017527	AT2G02795	Bra031677, Bra032418, Bra032417
OG0017528	AT2G15310	Bra036410
OG0017532	AT1G24130	Bra024637
OG0017534	AT2G16790	Bra037288
OG0017536	AT4G38460	Bra011898
OG0017537	AT3G04430	Bra033297
OG0017539	AT4G38130	Bra040131
OG0017540	AT5G18950	Bra002196
OG0017541	AT1G78550	Bra035046
OG0017542	AT2G02980	Bra026571
OG0017543	AT2G04890	Bra015156
OG0017544	AT4G30840	Bra024040
OG0017546	AT4G01190	Bra037379
OG0017547	AT3G21430	Bra031282
OG0017548	AT5G19473	Bra006506
OG0017549	AT3G30350	Bra020739
OG0017550	AT1G23060	Bra012357
OG0017552	AT3G26040	Bra017337
OG0017553	AT3G02070	Bra040709
OG0017554	AT3G50260	Bra036061
OG0017555	AT1G71420	Bra016139
OG0017556	AT5G60040	Bra020267
OG0017557	AT2G26650	Bra032037
OG0017559	AT4G28150	Bra024221
OG0017561	AT1G68120	Bra033959
OG0017562	AT5G01420	Bra028902
OG0017563	AT1G14345	Bra019659
OG0017564	AT1G01520	Bra033257
OG0017565	AT4G26950	Bra019080
OG0017566	AT1G78980	Bra035080
OG0017567	AT1G13810	Bra026881
OG0017569	AT5G13700	Bra006210
OG0017570	AT5G65910	Bra024429
OG0017571	AT2G41340	Bra016940
OG0017572	AT1G80330	Bra008481
OG0017573	AT4G30900	Bra011231
OG0017574	AT4G34830	Bra011565
OG0017575	AT2G32740	Bra021811
OG0017576	AT1G69085	Bra004008
OG0017577	AT4G24570	Bra013815
OG0017578	AT4G39675	Bra010669
OG0017579	AT1G03740	Bra015260
OG0017582	AT2G27389	Bra000513, Bra000512
OG0017583	AT1G52490, AT1G52495	Bra041140
OG0017584	AT5G64280	Bra031926
OG0017588	AT1G66730	Bra004185
OG0017589	AT3G12770	Bra034733
OG0017590	AT1G65710	Bra030877
OG0017591	AT3G46960	Bra018181
OG0017592	AT5G56450	Bra002816
OG0017593	AT2G18120	Bra039917
OG0017595	AT3G03880	Bra031967
OG0017596	AT5G49900	Bra000598
OG0017597	AT5G65510	Bra024394
OG0017598	AT5G39580	Bra028436
OG0017599	AT3G02040	Bra040704
OG0017602	AT5G11690	Bra006109
OG0017603	AT5G25970	Bra009874
OG0017605	AT3G59845	Bra007482
OG0017606	AT5G59470	Bra020316
OG0017607	AT5G40900	Bra028479
OG0017609	AT1G18630	Bra025674
OG0017610	AT5G44060	Bra027524
OG0017611	AT3G01210	Bra001017
OG0017613	AT1G69430	Bra004384
OG0017614	AT3G56500	Bra014688
OG0017616	AT4G11400	Bra035227
OG0017617	AT5G07820	Bra009309
OG0017619	AT3G55160	Bra025360
OG0017621	AT5G12010	Bra023359
OG0017622	AT5G63440	Bra038630
OG0017624	AT4G33150	Bra011422
OG0017626	AT1G54570	Bra027967
OG0017627	AT5G03580	Bra028827, Bra005772
OG0017628	AT1G78172	Bra008352
OG0017629	AT2G02020	Bra026620
OG0017630	AT1G27900	Bra010915
OG0017631	AT5G18240	Bra002145
OG0017632	AT2G01630	Bra026644
OG0017633	AT1G42540	Bra034931
OG0017634	AT1G18485	Bra025902
OG0017635	AT1G17460	Bra025973
OG0017636	AT4G31470	Bra024006
OG0017637	AT5G06930	Bra009239
OG0017638	AT5G48090	Bra037511
OG0017639	AT3G17630	Bra001672
OG0017640	AT2G24140	Bra039233
OG0017641	AT3G12880	Bra034722
OG0017642	AT5G67370	Bra036805
OG0017645	AT1G51380	Bra014267
OG0017647	AT3G15250	Bra027267
OG0017648	AT1G20120	Bra012211
OG0017649	AT2G04865	Bra013189
OG0017651	AT1G19200	Bra025715
OG0017657	AT3G22961	Bra023779, Bra033897
OG0017660	AT3G01311	Bra039128
OG0017661	AT2G33250	Bra021837
OG0017664	AT5G16330	Bra023561
OG0017665	AT5G16960	Bra023591
OG0017667	AT4G01280	Bra037365
OG0017668	AT4G25433	Bra013892
OG0017669	AT5G37730	Bra028146
OG0017670	AT5G38060	Bra028397
OG0017672	AT1G05040	Bra015383
OG0017675	AT2G24700	Bra007835
OG0017680	AT1G15920	Bra026093
OG0017682	AT1G36380	Bra030474
OG0017684	ATCG00280	Bra041123
OG0017685	AT1G76965	Bra015705
OG0017686	AT3G10195	Bra034097
OG0017689	AT5G07130	Bra009290
OG0017690	AT5G09980	Bra006041
OG0017691	AT4G30380	Bra011188
OG0017692	AT4G15960	Bra012747
OG0017693	AT5G54890	Bra035543
OG0017696	AT1G28630	Bra030109
OG0017697	AT1G03990	Bra015283
OG0017699	AT1G52530	Bra030379
OG0017700	AT1G05055	Bra030602
OG0017701	AT1G56710	Bra027926
OG0017702	AT3G10460	Bra034115
OG0017703	AT3G02960	Bra032026
OG0017704	AT3G22690	Bra040828
OG0017705	AT3G09640	Bra034076
OG0017706	AT2G22190	Bra030256
OG0017707	AT2G36325	Bra023062
OG0017708	AT2G38823	Bra017098, Bra000099
OG0017710	AT3G48970	Bra018022
OG0017711	AT3G50350	Bra036073
OG0017713	AT5G14410	Bra008759
OG0017714	AT4G11655	Bra035207
OG0017715	AT4G17486	Bra012661
OG0017716	AT5G39930	Bra030348
OG0017717	AT5G52780	Bra022608
OG0017719	AT5G48520	Bra037482
OG0017722	AT3G07450	Bra001252, Bra029649
OG0017726	AT2G37760	Bra005163
OG0017727	AT2G47020	Bra004482
OG0017729	AT5G10460	Bra028585
OG0017731	AT4G04614	Bra029506
OG0017732	AT4G38050	Bra011804
OG0017733	AT5G50770	Bra022525
OG0017736	AT4G04972	Bra029542
OG0017737	AT4G38062	Bra010633
OG0017738	AT2G01870	Bra024846
OG0017739	AT3G63095	Bra003523
OG0017740	AT1G01695	Bra032647
OG0017780	AT1G22140	Bra031367
OG0017781	AT1G68410	Bra033938
OG0017783	AT3G12510	Bra038728
OG0017786	AT5G16920	Bra023589
OG0017789	AT5G39880	Bra025540
OG0017791	AT3G25540	Bra026522
OG0017792	AT2G42455	Bra000258
OG0017793	AT5G47800	Bra024915
OG0017797	AT5G04730	Bra005815
OG0017800	AT3G04000	Bra031956
OG0017801	AT1G48980	Bra018769
OG0017802	AT3G06000	Bra020788
OG0017803	AT2G26480	Bra000542
OG0017815	AT5G50120	Bra000611
OG0017824	AT1G27045	Bra024665
OG0017828	AT5G49015	Bra037441
OG0017831	AT1G14160	Bra026853
OG0017836	AT2G42030	Bra004666
OG0017842	AT4G02310	Bra003424
OG0017844	AT5G41030	Bra025528
OG0017845	AT3G15790	Bra027207, Bra021136
OG0017847	AT2G20960	Bra031153, Bra000586
OG0017848	AT3G20280	Bra035795
OG0017850	AT5G02950	Bra028857
OG0017851	AT3G53160	Bra006973
OG0017853	AT4G22820	Bra019354
OG0017854	AT5G28650	Bra010005, Bra020617
OG0017855	AT1G21651	Bra017935
OG0017856	AT1G59560	Bra007725, Bra040424
OG0017858	AT3G02440	Bra021459
OG0017860	AT4G24670	Bra013823
OG0017861	AT1G11850	Bra031784
OG0017862	AT1G30010	Bra032352
OG0017869	AT4G23610	Bra013715
OG0017870	AT3G21470	Bra031285
OG0017872	AT1G78130	Bra008347
OG0017873	AT5G22690	Bra034079
OG0017874	AT2G31035	Bra022821, Bra022822
OG0017875	AT5G42860	Bra027460
OG0017876	AT1G65780	Bra004128
OG0017879	AT5G67640	Bra024432
OG0017880	AT4G38730	Bra010729
OG0017881	AT3G27290	Bra039085
OG0017886	AT3G20470	Bra035778
OG0017888	AT1G30350	Bra012756
OG0017890	AT3G57760	Bra003299
OG0017891	AT1G73130	Bra008072
OG0017893	AT4G19850	Bra013429
OG0017897	AT1G55865	Bra037097
OG0017898	AT3G21590	Bra001835
OG0017899	AT5G52545	Bra022599
OG0017900	AT3G23140	Bra001904
OG0017901	AT3G01990	Bra000981
OG0017905	AT4G00670	Bra000964
OG0017906	AT3G16470	Bra022161
OG0017909	AT5G04395, AT5G04400	Bra008980
OG0017910	AT1G05460	Bra015427
OG0017920	AT4G26820	Bra019085
OG0017923	AT1G56170	Bra003334
OG0017924	AT1G14380	Bra019653
OG0017926	AT5G46297, AT3G21825	Bra020602, Bra022031
OG0017928	AT4G32450	Bra011348
OG0017930	AT4G29658	Bra011125
OG0017932	AT3G04640	Bra040129
OG0017935	AT1G02850	Bra033352
OG0017936	AT1G55775	Bra037101
OG0017938	AT5G44990	Bra025096
OG0017941	AT5G23480	Bra029374
OG0017942	AT3G09470	Bra029770
OG0017944	AT1G69480	Bra004383
OG0017945	AT5G58690	Bra002626
OG0017947	AT2G42440	Bra016876
OG0017948	AT3G49845	Bra029977, Bra036034
OG0017949	AT1G25300	Bra010988
OG0017951	AT4G00890	Bra008544
OG0017952	AT1G54920	Bra027956
OG0017953	AT1G64330	Bra027741
OG0017955	AT2G48010	Bra023063
OG0017956	AT1G16940	Bra026697
OG0017958	AT1G12860	Bra019794, Bra016749
