Orthogroup	Arabidopsis_thaliana	Arabis_alpina
OG0012961	AT1G27840, AT1G19750	AALP_AA1G287500
OG0012962	AT5G59010	AALP_AA8G383000
OG0012963	AT1G49620	AALP_AA4G064400
OG0012964	AT1G50710	AALP_AA4G052600
OG0012965	AT1G04290	AALP_AA1G037200
OG0012966	AT2G41450	AALP_AA4G198400
OG0012967	AT5G53660	AALP_AA8G320000
OG0012969	AT1G18140	AALP_AA1G197700
OG0012970	AT1G05880	AALP_AA1G055600, AALP_AA1G055700
OG0012971	AT5G52910	AALP_AA8G307700
OG0012973	AT5G20370	AALP_AA8G225800
OG0012974	AT4G01897	AALP_AA6G021000
OG0012975	AT2G26040	AALP_AA6G255100
OG0012976	AT1G22450	AALP_AA1G245300
OG0012977	AT1G28815	AALP_AA1G296000
OG0012978	AT2G20616, AT2G20815	AALP_AA3G375300
OG0012979	AT3G09220	AALP_AA3G097100
OG0012983	AT4G23120, AT2G25120	AALP_AA7G024500
OG0012984	AT1G68240	AALP_AA2G103700, AALP_AA2G103400
OG0012985	AT5G51820	AALP_AA8G294200
OG0012988	AT1G15030	AALP_AA1G169700
OG0012989	AT2G42820	AALP_AA4G216400
OG0012990	AT5G59400	AALP_AA8G387300
OG0012991	AT4G27800	AALP_AA7G115500
OG0012992	AT5G22620	AALP_AA3G304200
OG0012997	AT2G18480	AALP_AA3G345800
OG0012998	AT2G47990	AALP_AA4G271500
OG0012999	AT5G52560	AALP_AA1G308700
OG0013000	AT1G62830	AALP_AA2G056800, AALP_AA2G011700
OG0013002	AT4G04885	AALP_AA6G055300
OG0013004	AT2G04842	AALP_AA6G156900
OG0013005	AT4G30390	AALP_AA7G156700
OG0013006	AT2G24130	AALP_AA6G275300
OG0013007	AT2G04650	AALP_AA6G340300
OG0013008	AT1G18197	AALP_AAs54686U000400, AALP_AA3G147700
OG0013009	AT3G01570	AALP_AA3G007200
OG0013010	AT5G01200	AALP_AA8G003400
OG0013011	AT5G10500	AALP_AA8G097900
OG0013013	AT5G50130	AALP_AA8G275000
OG0013014	AT4G32140	AALP_AA7G183600
OG0013015	AT4G31390	AALP_AA7G172400
OG0013016	AT1G04970	AALP_AA1G046400
OG0013017	AT5G23080	AALP_AA8G408400
OG0013018	AT4G15610	AALP_AA7G207300
OG0013019	AT4G17430	AALP_AA6G207600
OG0013021	AT4G34190	AALP_AA7G211000
OG0013023	AT5G52230	AALP_AA8G299600
OG0013024	AT5G20250	AALP_AA8G224800
OG0013025	AT2G19950	AALP_AA3G364100
OG0013027	AT4G16330	AALP_AA8G263500
OG0013028	AT1G13635	AALP_AA1G149800
OG0013029	AT2G37130	AALP_AA4G145000
OG0013030	AT4G16700	AALP_AAs51321U000300
OG0013031	AT5G27690	AALP_AA8G256100
OG0013032	AT5G66460	AALP_AA8G500900
OG0013034	AT2G34090	AALP_AA4G106400
OG0013035	AT4G33355	AALP_AA7G198800
OG0013036	AT2G04740	AALP_AA6G157900
OG0013037	AT3G01370	AALP_AA3G003800
OG0013038	AT1G52510	AALP_AA4G037800
OG0013041	AT5G39900	AALP_AA6G340800
OG0013042	AT3G47830	AALP_AA5G100200
OG0013043	AT1G71740	AALP_AA2G149000
OG0013044	AT3G52570	AALP_AA5G154600
OG0013046	AT2G22410	AALP_AA4G047000
OG0013047	AT2G17580	AALP_AA2G231600, AALP_AA2G231700
OG0013048	AT5G17780	AALP_AA8G190200
OG0013049	AT2G44020	AALP_AA4G229700
OG0013050	AT5G65110	AALP_AA8G484800
OG0013052	AT1G04110	AALP_AA1G035200
OG0013054	AT2G01510	AALP_AA5G003400
OG0013056	AT1G32220	AALP_AA1G327800
OG0013057	AT3G55830	AALP_AA5G196800
OG0013059	AT2G42750	AALP_AA4G215500
OG0013060	AT1G52590	AALP_AA4G035400
OG0013061	AT2G23945	AALP_AA6G276400
OG0013062	AT2G24390	AALP_AA6G269300
OG0013063	AT1G69400	AALP_AA2G119600
OG0013064	AT1G12080	AALP_AA1G129600, AALP_AA7G134600
OG0013065	AT5G61830	AALP_AA8G447200
OG0013066	AT3G21540	AALP_AA3G248000
OG0013067	AT1G31175	AALP_AA1G319600
OG0013068	AT1G02560	AALP_AA1G018300
OG0013070	AT2G39910	AALP_AA4G184300
OG0013071	AT2G33540	AALP_AA6G057100
OG0013072	AT1G19490	AALP_AA1G213700
OG0013073	AT4G40010	AALP_AA7G278600
OG0013074	AT2G42990	AALP_AA4G218400
OG0013075	AT5G64380	AALP_AA8G476300
OG0013077	AT4G09970	AALP_AA6G192000
OG0013079	AT1G44000	AALP_AAs55143U000200
OG0013080	AT5G01840	AALP_AA8G010900
OG0013082	AT4G31910	AALP_AA5G225500
OG0013083	AT5G65710	AALP_AA8G513400
OG0013085	AT2G29090	AALP_AA6G216000
OG0013086	AT5G26340	AALP_AA8G245100
OG0013087	AT2G26340	AALP_AA6G252700
OG0013089	AT5G50290	AALP_AA8G276800
OG0013090	AT5G38840	AALP_AA6G346500
OG0013091	AT1G65260	AALP_AA2G070100
OG0013093	AT5G16280	AALP_AA8G171200
OG0013094	AT2G38465	AALP_AA4G163300
OG0013095	AT2G02750	AALP_AA5G016100
OG0013096	AT5G38660	AALP_AA6G348200
OG0013101	AT2G23370	AALP_AA6G283600
OG0013102	AT5G07590	AALP_AA8G071800
OG0013103	AT3G20790	AALP_AA3G239500
OG0013104	AT4G11240	AALP_AA7G056200
OG0013105	AT3G03370, AT3G03310	AALP_AA3G027500
OG0013106	AT4G39100	AALP_AA7G268700
OG0013107	AT4G33540	AALP_AA7G200400
OG0013108	AT1G77630	AALP_AA2G218000
OG0013109	AT3G07410	AALP_AA3G082000
OG0013111	AT3G55140	AALP_AA5G191700
OG0013112	AT2G37585	AALP_AA4G152000
OG0013113	AT5G46350	AALP_AA6G116700
OG0013114	AT3G43540	AALP_AA5G068600
OG0013115	AT3G01510	AALP_AA3G006400
OG0013116	AT3G06520	AALP_AA3G071100, AALP_AA2G186200, AALP_AA3G071200
OG0013117	AT4G13110	AALP_AAs39056U000200
OG0013118	AT2G05620	AALP_AA3G299800
OG0013119	AT2G29650	AALP_AAs50253U001100
OG0013120	AT3G04950	AALP_AA3G044400
OG0013121	AT3G14910	AALP_AA3G167200
OG0013122	AT1G76760	AALP_AA2G209900
OG0013124	AT1G17190	AALP_AA8G077600
OG0013125	AT1G30845	AALP_AA2G157800
OG0013126	AT4G04920	AALP_AA6G055700
OG0013127	AT5G58750	AALP_AA8G378100
OG0013128	AT2G41330	AALP_AA4G197400
OG0013129	AT4G38600	AALP_AA7G264200
OG0013130	AT5G20935	AALP_AA8G230200
OG0013131	AT2G33630	AALP_AA6G058800
OG0013132	AT1G06420	AALP_AA1G061500
OG0013133	AT3G05510	AALP_AA3G049400
OG0013134	AT1G19150	AALP_AA1G210000
OG0013135	AT4G02940	AALP_AA6G039900
OG0013137	AT1G22770	AALP_AA1G248200
OG0013139	AT3G61360	AALP_AA5G270300
OG0013140	AT1G70630	AALP_AA2G135900
OG0013141	AT1G04620	AALP_AA1G040700
OG0013142	AT4G14020	AALP_AA4G105400
OG0013143	AT3G28210	AALP_AA5G051900
OG0013144	AT3G04740	AALP_AA3G042200
OG0013145	AT3G48420	AALP_AA8G196300
OG0013146	AT1G72190	AALP_AA2G154000
OG0013147	AT4G17020	AALP_AA8G290200
OG0013148	AT1G32560	AALP_AA1G330500
OG0013149	AT5G64813	AALP_AA8G481400
OG0013150	AT3G10840	AALP_AA3G117400
OG0013152	AT4G24780	AALP_AA7G078200
OG0013153	AT1G51460	AALP_AA4G044900
OG0013154	AT1G18265	AALP_AA1G200700
OG0013155	AT1G73110	AALP_AA2G167400
OG0013156	AT4G00295	AALP_AA6G004400
OG0013157	AT5G12860	AALP_AA8G126300
OG0013158	AT5G44250	AALP_AA6G141400
OG0013159	AT5G43280	AALP_AA6G060200
OG0013160	AT2G18900	AALP_AA8G211700
OG0013161	AT3G48610	AALP_AA5G109100
OG0013162	AT5G22300	AALP_AAs64104U000900
OG0013163	AT1G15700	AALP_AA1G177200
OG0013164	AT4G29250	AALP_AA7G188600
OG0013165	AT4G10620	AALP_AA6G167500
OG0013166	AT1G64710	AALP_AA5G085900
OG0013167	AT5G51545	AALP_AA8G288900
OG0013169	AT2G33350	AALP_AA6G062400
OG0013170	AT5G42380	AALP_AA6G307400
OG0013171	AT3G61950	AALP_AA5G277900
OG0013172	AT3G03320	AALP_AA3G027600
OG0013173	AT1G79780	AALP_AA2G249100
OG0013175	AT3G62590	AALP_AA5G283200
OG0013176	AT5G24820	AALP_AA8G424600
OG0013177	AT5G35730	AALP_AAs58048U000100
OG0013178	AT5G61510	AALP_AA8G445400
OG0013181	AT1G49180	AALP_AA4G069800
OG0013182	AT5G64600	AALP_AA8G479000
OG0013183	AT2G39180	AALP_AA4G174600
OG0013185	AT2G21860	AALP_AA6G296200
OG0013186	AT1G49975	AALP_AA4G060300
OG0013188	AT3G09650	AALP_AA3G103300
OG0013191	AT3G50310	AALP_AA5G125300
OG0013192	AT3G06850	AALP_AA3G075500
OG0013193	AT1G11915	AALP_AA1G127600
OG0013194	AT1G03260	AALP_AA1G026700
OG0013195	AT5G22020	AALP_AA8G236100
OG0013197	AT1G05440	AALP_AA1G051400
OG0013198	AT4G02680	AALP_AA6G036800
OG0013200	AT5G60370	AALP_AA8G401200
OG0013201	AT1G65650	AALP_AA2G073100
OG0013202	AT1G43580	AALP_AA7G093400, AALP_AAs73735U000600
OG0013203	AT2G27330	AALP_AA3G062000
OG0013206	AT5G61240	AALP_AA8G442600
OG0013207	AT3G61890	AALP_AA5G277200
OG0013208	AT2G32640	AALP_AA6G075400
OG0013209	AT1G03110	AALP_AA1G024800
OG0013210	AT1G70200	AALP_AA2G130800
OG0013211	AT1G55250	AALP_AA3G147100
OG0013212	AT2G46630	AALP_AA4G255800
OG0013213	AT4G39970	AALP_AA7G279600
OG0013214	AT5G47860	AALP_AA6G206200
OG0013216	AT4G29590	AALP_AA7G144200
OG0013217	AT1G01080	AALP_AA1G001400
OG0013219	AT5G49570	AALP_AA8G270100
OG0013221	AT2G30390	AALP_AA6G170300
OG0013223	AT3G08920	AALP_AA3G093500
OG0013225	AT5G59230	AALP_AA8G382000
OG0013227	AT3G59380	AALP_AA3G349500
OG0013229	AT4G28100	AALP_AA7G120700
OG0013230	AT4G02630	AALP_AA6G035000
OG0013231	AT1G32090	AALP_AA1G327200
OG0013232	AT2G14110	AALP_AA3G310900
OG0013234	AT5G44330	AALP_AA6G140200
OG0013236	AT1G62050	AALP_AA2G021000
OG0013238	AT3G14360	AALP_AA3G161800
OG0013239	AT1G74055	AALP_AA2G178600
OG0013241	AT4G34240	AALP_AA7G211500
OG0013242	AT5G25580	AALP_AA8G433000
OG0013243	AT5G26960	AALP_AA8G250700
OG0013244	AT5G14800	AALP_AA8G150400
OG0013245	AT1G32160	AALP_AA1G325800
OG0013246	AT2G14530	AALP_AA3G312100
OG0013247	AT5G51540	AALP_AA8G289400
OG0013250	AT5G02860	AALP_AA3G315500
OG0013253	AT5G11720	AALP_AA8G114300
OG0013254	AT2G13620	AALP_AA3G309700
OG0013255	AT3G50370	AALP_AA2G031000
OG0013256	AT3G53830	AALP_AA5G171100
OG0013257	AT1G70610	AALP_AA2G135700
OG0013258	AT1G22230	AALP_AA1G243400
OG0013259	AT5G65930	AALP_AA8G493000
OG0013260	AT5G19740, AT4G07670	AALP_AA8G217000
OG0013261	AT1G56320	AALP_AA4G000600
OG0013262	AT4G12450	AALP_AA6G184500
OG0013263	AT5G11870	AALP_AA8G116500
OG0013265	AT5G57250	AALP_AA8G361400
OG0013266	AT2G04940	AALP_AA3G197100
OG0013267	AT5G35370	AALP_AA4G090000
OG0013270	AT1G12410	AALP_AA1G133700
OG0013272	AT1G51700	AALP_AA4G042500
OG0013273	AT4G35740	AALP_AA7G233000
OG0013274	AT5G42770	AALP_AA6G162400
OG0013275	AT1G66360	AALP_AA2G080100
OG0013276	AT1G65380	AALP_AA2G071000
OG0013277	AT2G39080	AALP_AA4G172200
OG0013278	AT3G56370	AALP_AA5G205000
OG0013279	AT3G52860	AALP_AA5G158100
OG0013280	AT5G05960	AALP_AA8G052300
OG0013282	AT4G38210	AALP_AA7G260200
OG0013283	AT1G34160	AALP_AA1G346900
OG0013284	AT5G57410	AALP_AA8G363000
OG0013285	AT3G48330	AALP_AA5G104400
OG0013286	AT5G45920	AALP_AA6G121500
OG0013291	AT1G64065	AALP_AA2G000400
OG0013292	AT5G64880	AALP_AA8G482200
OG0013293	AT3G04260	AALP_AA3G037600
OG0013294	AT4G20030	AALP_AA7G026800
OG0013295	AT1G09140	AALP_AA1G094800
OG0013296	AT5G55500	AALP_AA8G339700
OG0013297	AT3G57480	AALP_AA5G220800
OG0013298	AT5G51710	AALP_AA8G292500
OG0013299	AT5G23400	AALP_AA8G410600
OG0013300	AT1G19990	AALP_AA1G218900
OG0013303	AT1G09280	AALP_AA1G096600
OG0013304	AT1G44608	AALP_AA4G090900
OG0013305	AT1G66250	AALP_AA2G079300
OG0013307	AT3G14950	AALP_AA3G167800
OG0013309	AT1G76065	AALP_AA2G204300
OG0013310	AT5G39410	AALP_AA6G343600
OG0013311	AT5G05760	AALP_AA8G054800
OG0013312	AT1G73010	AALP_AA2G166400
OG0013313	AT3G62370	AALP_AA5G281900
OG0013314	AT5G23340	AALP_AA3G212400
OG0013316	AT1G73400	AALP_AA2G171300
OG0013317	AT1G20575	AALP_AA1G224000
OG0013319	AT5G51760	AALP_AA8G293100
OG0013320	AT5G12300	AALP_AA8G123300
OG0013321	AT1G52343	AALP_AA4G036400
OG0013322	AT3G03773	AALP_AA3G032300
OG0013323	AT1G01900	AALP_AA1G010500
OG0013325	AT5G05160	AALP_AA8G045400
OG0013326	AT4G01080	AALP_AA6G014500
OG0013327	AT1G01510	AALP_AA1G007400
OG0013330	AT2G20270	AALP_AA3G367200
OG0013331	AT4G37030	AALP_AA7G247400
OG0013332	AT5G23880	AALP_AA8G414300
OG0013333	AT4G29150	AALP_AA7G138200
OG0013334	AT3G15180	AALP_AA3G170300
OG0013336	AT1G05420	AALP_AA1G051100
OG0013337	AT4G18810	AALP_AA7G011200
OG0013338	AT1G72670	AALP_AA2G160100
OG0013339	AT1G61780	AALP_AA2G023800
OG0013340	AT1G49190	AALP_AA4G069700
OG0013342	AT1G27695	AALP_AA1G286500
OG0013343	AT1G71697	AALP_AA2G148600
OG0013344	AT1G02870	AALP_AA1G021500
OG0013345	AT1G42430	AALP_AA7G094800
OG0013346	AT1G08940	AALP_AA1G093200
OG0013348	AT1G54390	AALP_AA6G355300, AALP_AA6G356700
OG0013349	AT4G37970	AALP_AAs44027U000100
OG0013350	AT1G78915	AALP_AA2G234800
OG0013351	AT1G65920	AALP_AA2G075500
OG0013353	AT1G78800	AALP_AA2G229700
OG0013354	AT3G21870	AALP_AA3G252300
OG0013355	AT5G50450	AALP_AA8G281800
OG0013356	AT4G10760	AALP_AA6G168400
OG0013358	AT4G17100	AALP_AA1G331900
OG0013359	AT3G03750	AALP_AA3G031200
OG0013361	AT3G03560	AALP_AA3G029100
OG0013362	AT1G64800	AALP_AA2G034800
OG0013363	AT1G65900	AALP_AA2G075300
OG0013364	AT2G35720	AALP_AA4G128700
OG0013365	AT3G05600	AALP_AA3G053200
OG0013366	AT5G23240	AALP_AA8G410200
OG0013367	AT1G52620	AALP_AA4G035200
OG0013368	AT4G19191	AALP_AA7G016600
OG0013370	AT1G29940	AALP_AA1G306900
OG0013372	AT5G37690	AALP_AA6G354100
OG0013374	AT5G36170	AALP_AA6G008900
OG0013375	AT1G61667	AALP_AA2G026900
OG0013376	AT3G28450	AALP_AA5G053600
OG0013377	AT4G18501	AALP_AA7G007600
OG0013378	AT1G71695	AALP_AA2G148400
OG0013379	AT2G42660	AALP_AA4G214700
OG0013380	AT3G08840	AALP_AA5G100700
OG0013381	AT2G41670	AALP_AA4G200400
OG0013382	AT1G09815	AALP_AA1G103800
OG0013383	AT5G42320	AALP_AA6G308100
OG0013384	AT1G63940	AALP_AA2G001500
OG0013385	AT1G80170	AALP_AA2G253800
OG0013386	AT2G32810	AALP_AA6G066000, AALP_AA6G069300
OG0013387	AT5G01890	AALP_AA8G011600
OG0013388	AT5G63960	AALP_AA8G470600, AALP_AA8G178000
OG0013389	AT5G24590	AALP_AA8G422400
OG0013390	AT4G02560	AALP_AA6G034300
OG0013391	AT1G66670	AALP_AA2G081700
OG0013394	AT5G11620	AALP_AA8G113000
OG0013395	AT4G14410	AALP_AAs74096U000300
OG0013397	AT3G01660	AALP_AA3G008000
OG0013398	AT5G48370	AALP_AA6G095500
OG0013399	AT5G46400	AALP_AA6G116200
OG0013400	AT4G02820	AALP_AA6G038700
OG0013401	AT3G54260	AALP_AA5G177300
OG0013402	AT5G24520	AALP_AA8G421800
OG0013404	AT4G33490	AALP_AA7G201200
OG0013405	AT1G48300	AALP_AA4G077800
OG0013406	AT2G30933	AALP_AA6G087600
OG0013407	AT3G61080	AALP_AA5G267700
OG0013408	AT1G80080	AALP_AA2G252800
OG0013409	AT5G53850	AALP_AA8G321500
OG0013412	AT1G76080	AALP_AA5G147200
OG0013413	AT3G24450	AALP_AA3G282800
OG0013414	AT1G33440	AALP_AA1G340600
OG0013416	AT5G04360	AALP_AA8G037300
OG0013417	AT5G49970	AALP_AA8G273600
OG0013418	AT1G21695	AALP_AA1G237300
OG0013419	AT5G66360	AALP_AA8G499600
OG0013420	AT5G64510	AALP_AA8G478600
OG0013421	AT3G11050	AALP_AA3G119700
OG0013423	AT1G06440	AALP_AA1G061700
OG0013424	AT5G09310	AALP_AA8G085600
OG0013427	AT4G20010	AALP_AA7G026600
OG0013428	AT1G80860	AALP_AA2G261500
OG0013430	AT1G26170	AALP_AA1G272600
OG0013431	AT4G39710	AALP_AA7G275600
OG0013432	AT1G80550	AALP_AA2G256500
OG0013435	AT2G17695	AALP_AA3G336700
OG0013436	AT3G01380	AALP_AA3G004600
OG0013437	AT2G18650	AALP_AA3G350500
OG0013438	AT2G38450	AALP_AA4G163100
OG0013439	AT1G62981	AALP_AA2G010800
OG0013440	AT1G61100	AALP_AA8G232800
OG0013441	AT5G06400	AALP_AA8G058900
OG0013443	AT5G10380	AALP_AA8G099200
OG0013444	AT4G10050	AALP_AA6G191300
OG0013445	AT5G11560	AALP_AA8G112000
OG0013446	AT5G50900	AALP_AA8G284000
OG0013447	AT1G02330	AALP_AA1G016700
OG0013448	AT2G24120	AALP_AA6G274400
OG0013449	AT1G70210	AALP_AA2G130900
OG0013450	AT3G16280	AALP_AA3G184500
OG0013451	AT3G56840	AALP_AA5G211000
OG0013453	AT5G23395	AALP_AA8G410500
OG0013455	AT5G40660	AALP_AA6G327700
OG0013456	AT1G03560	AALP_AA1G029500
OG0013458	AT3G02700	AALP_AA3G021400
OG0013459	AT1G49380	AALP_AA4G067100
OG0013460	AT3G20480	AALP_AA3G234100
OG0013461	AT5G20170	AALP_AA8G224100
OG0013463	AT2G47540	AALP_AA4G267700
OG0013465	AT1G49540	AALP_AA4G065100
OG0013466	AT5G54690	AALP_AA8G331600
OG0013467	AT4G15980	AALP_AAs39369U000100
OG0013469	AT4G24175	AALP_AA7G171800
OG0013470	AT1G02160	AALP_AA1G015200
OG0013471	AT3G48380	AALP_AA5G106400
OG0013473	AT2G14050	AALP_AA3G310700
OG0013474	AT1G32860	AALP_AA1G335200
OG0013475	AT4G32010	AALP_AA8G011400
OG0013476	AT1G04330	AALP_AA1G037500
OG0013477	AT3G51710	AALP_AAs55493U000100, AALP_AA5G141500
OG0013478	AT5G19540	AALP_AA8G215400
OG0013479	AT1G51450	AALP_AA4G044800
OG0013480	AT3G11670	AALP_AA3G126500
OG0013481	AT3G03790	AALP_AA3G032000
OG0013482	AT1G12810	AALP_AA1G140900
OG0013483	AT4G27870	AALP_AA7G116000
OG0013484	AT2G26790	AALP_AA6G247400
OG0013485	AT5G07360	AALP_AA8G069000
OG0013487	AT4G26980	AALP_AA7G102900
OG0013488	AT1G34110	AALP_AA1G345600
OG0013491	AT1G79890, AT1G09995	AALP_AA2G250200
OG0013492	AT5G28080	AALP_AA8G264100
OG0013494	AT5G13970	AALP_AA8G139800
OG0013495	AT5G13890	AALP_AA8G139200
OG0013496	AT5G03250	AALP_AA8G023400
OG0013497	AT1G23360	AALP_AA1G255200
OG0013499	AT3G16760	AALP_AA3G190400
OG0013500	AT5G54290	AALP_AA8G327400
OG0013501	AT1G23400	AALP_AA1G255500
OG0013502	AT1G09270	AALP_AA1G096500
OG0013504	AT3G03520	AALP_AA3G064100
OG0013505	AT4G33640	AALP_AA7G203000
OG0013507	AT1G28530	AALP_AA1G294300
OG0013508	AT4G14480	AALP_AA6G248800
OG0013510	AT5G63950	AALP_AA8G470500
OG0013511	AT4G14805	AALP_AA1G166400
OG0013512	AT1G09420	AALP_AA1G098100
OG0013513	AT5G11840	AALP_AA8G115800
OG0013514	AT3G63230	AALP_AA5G286900
OG0013516	AT3G48200	AALP_AA5G103800
OG0013517	AT1G50480	AALP_AA4G057100
OG0013519	AT4G36660	AALP_AA7G241900
OG0013520	AT3G47620	AALP_AA5G097600
OG0013522	AT1G09850	AALP_AA1G104100
OG0013524	AT3G55190	AALP_AA5G191300
OG0013526	AT1G66350	AALP_AA2G079000
OG0013527	AT1G17830	AALP_AA2G239500
OG0013528	AT5G63380	AALP_AA8G465100
OG0013529	AT5G37260	AALP_AA6G359200
OG0013530	AT1G30250	AALP_AA1G309900
OG0013532	AT5G14550	AALP_AA8G147100
OG0013533	AT3G07060	AALP_AA3G076900
OG0013534	AT2G36990	AALP_AA4G141800
OG0013535	AT5G01580	AALP_AA8G008600
OG0013536	AT5G08710	AALP_AA8G086300
OG0013537	AT5G59210	AALP_AA8G385100
OG0013538	AT1G62780	AALP_AA2G012800
OG0013539	AT1G64700	AALP_AA5G085800
OG0013541	AT5G53860	AALP_AA8G321600
OG0013542	AT5G40850	AALP_AA6G326400, AALP_AA6G326300
OG0013543	AT2G42700	AALP_AA4G215300
OG0013544	AT1G75790	AALP_AA2G201000
OG0013546	AT4G17760	AALP_AAs42556U000600
OG0013547	AT4G04850	AALP_AA6G054600
OG0013550	AT1G08490	AALP_AA1G088700
OG0013553	AT3G14860	AALP_AA3G166700
OG0013555	AT1G29680	AALP_AA1G304400
OG0013556	AT5G22320	AALP_AAs64104U000700
OG0013557	AT1G67960	AALP_AA2G099900
OG0013558	AT1G67840	AALP_AA2G098500
OG0013559	AT3G06020	AALP_AA3G059300
OG0013560	AT5G01830	AALP_AA8G010800
OG0013561	AT3G13800	AALP_AAs60760U000100
OG0013563	AT5G56300	AALP_AA8G349700
OG0013564	AT5G61660	AALP_AA8G447000
OG0013565	AT4G20060	AALP_AA7G027200
OG0013566	AT3G12290	AALP_AA3G133300
OG0013568	AT1G03650	AALP_AA1G030100
OG0013569	AT5G04810	AALP_AA8G042000
OG0013570	AT5G39710	AALP_AA8G310300
OG0013571	AT2G35500	AALP_AA4G121700
OG0013572	AT3G56120	AALP_AA5G201900
OG0013573	AT4G10280	AALP_AA6G187700
OG0013574	AT4G22770	AALP_AA7G056900
OG0013576	AT1G11230, AT1G11220	AALP_AA1G123100
OG0013578	AT4G16440	AALP_AA8G262300
OG0013579	AT3G03210	AALP_AA3G026700
OG0013580	AT4G27640	AALP_AA7G112200
OG0013583	AT5G11650	AALP_AA8G113300
OG0013584	AT4G00880	AALP_AA6G012500
OG0013586	AT5G03210	AALP_AA8G022700
OG0013587	AT2G40280	AALP_AA4G189700
OG0013588	AT5G24300	AALP_AA8G418500
OG0013591	AT5G47760	AALP_AA6G100700
OG0013592	AT3G15095	AALP_AA3G169400
OG0013593	AT5G48730	AALP_AA6G093800
OG0013594	AT5G45820	AALP_AA6G121600
OG0013595	AT2G20050	AALP_AA3G365600
OG0013596	AT1G15215	AALP_AA1G171400
OG0013597	AT5G10700	AALP_AA8G102200
OG0013599	AT1G74250	AALP_AA2G182300
OG0013600	AT5G59900	AALP_AA8G395400
OG0013601	AT2G30340	AALP_AAs65934U001000
OG0013602	AT1G01770	AALP_AA1G009500
OG0013604	AT2G40630	AALP_AA4G191500
OG0013605	AT1G20300	AALP_AA1G221400
OG0013606	AT1G01840	AALP_AA1G010200
OG0013607	AT1G22620	AALP_AA1G246700
OG0013608	AT1G12244	AALP_AA1G131700
OG0013609	AT5G42765	AALP_AA6G162500
OG0013610	AT2G21710	AALP_AA6G297600
OG0013611	AT3G01060	AALP_AA3G000400
OG0013612	AT4G37110	AALP_AA7G248900
OG0013613	AT5G44650	AALP_AA6G136700
OG0013615	AT1G09860	AALP_AA1G104200
OG0013617	AT4G34360	AALP_AA7G212900
OG0013618	AT2G43790	AALP_AA4G227200
OG0013619	AT5G08640	AALP_AA8G087000
OG0013620	AT5G25550	AALP_AA8G435400
OG0013621	AT2G15630	AALP_AA3G320600
OG0013622	AT5G08770	AALP_AA8G084400
OG0013625	AT5G18820	AALP_AA8G206100
OG0013626	AT5G19300	AALP_AA8G212400
OG0013627	AT3G11900	AALP_AA3G128900
OG0013628	AT5G65720	AALP_AA8G513300
OG0013630	AT2G18850	AALP_AA3G352500
OG0013631	AT5G52970	AALP_AA8G025800
OG0013635	AT5G13650	AALP_AA8G134500
OG0013636	AT5G24680	AALP_AA8G424000
OG0013639	AT4G19985	AALP_AA7G026400
OG0013640	AT2G41020	AALP_AA4G194400
OG0013641	AT5G13120	AALP_AA8G128900
OG0013642	AT3G27050	AALP_AA5G038100
OG0013645	AT1G03150	AALP_AA1G025200
OG0013646	AT1G52155	AALP_AA4G039200
OG0013649	AT5G40330	AALP_AA5G059000
OG0013650	AT5G11740	AALP_AA8G114500
OG0013651	AT3G61540	AALP_AA5G273500
OG0013652	AT4G33910	AALP_AA7G207100
OG0013653	AT3G57170	AALP_AA5G213500
OG0013654	AT5G49270	AALP_AA8G266700
OG0013655	AT5G24760	AALP_AA8G423300
OG0013656	AT3G47440	AALP_AA5G094300
OG0013657	AT1G71720	AALP_AA2G148800
OG0013658	AT5G01450	AALP_AA8G007200
OG0013659	AT1G28680	AALP_AA1G296500
OG0013660	AT5G60950	AALP_AA8G440100, AALP_AA8G440000
OG0013661	AT5G49000	AALP_AA6G002100
OG0013662	AT2G25830	AALP_AA6G259800
OG0013663	AT4G25600	AALP_AA7G083300
OG0013666	AT3G55530	AALP_AA5G195200
OG0013667	AT1G64550	AALP_AA6G205900
OG0013669	AT3G10280, AT2G46720	AALP_AA4G257000
OG0013671	AT5G03070	AALP_AA8G021400
OG0013672	AT5G13270	AALP_AA8G131100
OG0013674	AT4G16550, AT4G16560	AALP_AA6G332700, AALP_AA8G260700
OG0013675	AT5G52800	AALP_AA8G305600
OG0013676	AT5G03700	AALP_AA8G031000
OG0013678	AT4G01180, AT5G59390	AALP_AA4G107500
OG0013679	AT4G21210	AALP_AA7G035200
OG0013680	AT3G01800	AALP_AA3G009500
OG0013681	AT2G44420	AALP_AA4G233100
OG0013682	AT2G22460	AALP_AA6G291300
OG0013683	AT2G47910	AALP_AA4G270700
OG0013684	AT3G05625	AALP_AA3G053600
OG0013686	AT5G40300	AALP_AA6G333800
OG0013688	AT1G47870	AALP_AA7G085200
OG0013691	AT5G16260	AALP_AA8G171000
OG0013692	AT1G64890	AALP_AA5G179400
OG0013693	AT2G26600	AALP_AA6G250000
OG0013694	AT4G15120	AALP_AAs62136U000100
OG0013695	AT5G63310	AALP_AA8G464500
OG0013696	AT1G21370	AALP_AA1G232700
OG0013698	AT2G44310	AALP_AA4G232300
OG0013699	AT4G34412	AALP_AA7G213800
OG0013700	AT2G34190	AALP_AA4G108100
OG0013701	AT5G13880	AALP_AA8G139100
OG0013702	AT5G47730	AALP_AA6G101000
OG0013703	AT3G15353	AALP_AA3G172400
