Orthogroup	Thellungiella_parvula	Brassica_oleracea
OG0011048	Sp2g14500.1	Bo2g137060, Bo9g074380
OG0011049	Sp3g10310.1	Bo5g134770
OG0011050	Sp4g20220.1	Bo3g032060
OG0011051	Sp6g32110.1	Bo9g171150, Bo3g007050
OG0011052	Sp7g29390.1	Bo1g011190, Bo7g115260
OG0011053	Sp7g16870.1	Bo1g051790, Bo8g047260
OG0011054	Sp1g17140.1	Bo5g027260, Bo8g102860
OG0011055	Sp2g14360.1	Bo7g081180, Bo2g136960
OG0011056	Sp4g14290.1	Bo4g048350
OG0011057	Sp6g21440.1	Bo2g025420
OG0011058	Sp7g36070.1	Bo3g152620
OG0011059	Sp6g35790.1	Bo9g175150
OG0011060	Sp4g11560.1	Bo4g069280
OG0011061	Sp5g11540.1	Bo5g008840
OG0011062	Sp1g37440.1	Bo5g080030
OG0011063	Sp2g14900.1	Bo7g081850, Bo2g138520
OG0011064	Sp6g03930.1	Bo9g076460, Bo3g048300
OG0011065	Sp4g20420.1	Bo4g029800
OG0011067	Sp7g33530.1	Bo1g006240
OG0011068	Sp3g07870.1	Bo1g144430, Bo01678s010
OG0011069	Sp3g10420.1	Bo5g133590, Bo1g139520
OG0011070	Sp1g24420.1	Bo7g048400
OG0011071	Sp3g14120.1	Bo5g126630, Bo1g126010
OG0011072	Sp3g03900.1	Bo3g058770
OG0011073	Sp6g22050.1	Bo9g143600, Bo3g017360
OG0011074	Sp2g07930.1	Bo7g065170
OG0011075	Sp1g37800.1	Bo6g024730
OG0011076	Sp6g30050.1	Bo3g009450, Bo9g166280
OG0011077	Sp1g27320.1	Bo8g032280
OG0011078	Sp1g03020.1	Bo5g004360, Bo8g002780
OG0011079	Sp6g37970.1	Bo9g177650
OG0011080	Sp1g18550.1	Bo8g070430, Bo7g061340
OG0011081	Sp5g28930.1	Bo6g118040
OG0011082	Sp3g04550.1	Bo3g060070, Bo3g060120, Bo9g160370, Bo3g060110
OG0011083	Sp7g30010.1	Bo1g010600
OG0011084	Sp3g19570.1	Bo3g078660
OG0011085	Sp6g13140.1	Bo3g023960
OG0011086	Sp2g08370.1	Bo9g059250, Bo7g065530
OG0011087	Sp2g07460.1	Bo9g058630
OG0011088	Sp1g01100.1	Bo5g002640, Bo8g117730
OG0011089	Sp4g13280.1	Bo4g053940, Bo4g173420
OG0011090	Sp6g18630.1	Bo2g032940
OG0011091	Sp2g26880.1	Bo3g103050
OG0011092	Sp3g00130.1	Bo3g182650
OG0011093	Sp5g10540.1	Bo1g059020
OG0011094	Sp5g04030.1	Bo6g076110
OG0011095	Sp6g16260.1	Bo3g022250, Bo9g115150
OG0011096	Sp5g24420.1	Bo6g095580
OG0011097	Sp6g40980.1	Bo3g001280
OG0011098	Sp3g19890.1	Bo5g098470
OG0011099	Sp4g21590.1, SpUn0018_0080.1	Bo4g026630
OG0011100	Sp6g20450.1	Bo2g028390
OG0011101	Sp1g35960.1	Bo5g072950
OG0011102	Sp6g06250.1	Bo3g045180, Bo2g108960
OG0011103	Sp1g02300.1	Bo8g001360, Bo5g003740
OG0011104	Sp6g01090.1	Bo3g016930, Bo9g003760
OG0011105	Sp5g34750.1	Bo6g124070, Bo6g080820
OG0011106	Sp6g19170.1	Bo9g133170, Bo3g019310
OG0011107	Sp4g29560.1	Bo4g002420, Bo3g039720
OG0011108	Sp5g08800.1	Bo8g082910, Bo6g067540
OG0011109	Sp6g22890.1	Bo9g148560, Bo2g023850
OG0011110	Sp5g32180.1	Bo6g121040
OG0011111	Sp6g30680.1	Bo9g167840
OG0011112	Sp5g03720.1	Bo8g093250
OG0011113	Sp5g28970.1	Bo2g080770, Bo6g118080
OG0011114	Sp5g24270.1	Bo2g062870, Bo6g108650
OG0011115	Sp1g25170.1	Bo5g058520
OG0011116	Sp1g40490.1	Bo3g184440
OG0011117	Sp5g03730.1	Bo8g093240
OG0011118	Sp5g16820.1	Bo3g122180
OG0011119	Sp5g07780.1	Bo3g083460, Bo8g084830
OG0011120	Sp5g24140.1	Bo2g062570
OG0011121	Sp6g09250.1	Bo3g047240
OG0011122	Sp1g33690.1	Bo6g004620
OG0011123	Sp4g17710.1	Bo4g038590
OG0011124	Sp1g02190.1	Bo8g001290, Bo5g003670
OG0011125	Sp6g10130.1	Bo3g043050
OG0011126	Sp1g23110.1	Bo3g139990
OG0011128	Sp5g30070.1	Bo6g086740, Bo6g119120
OG0011129	Sp6g20090.1	Bo9g135060, Bo3g018740
OG0011130	Sp3g05460.1	Bo5g143430
OG0011133	Sp3g21410.1	Bo7g039140
OG0011134	Sp5g33790.1	Bo6g122280, Bo3g185230
OG0011135	Sp1g04270.1	Bo5g005580
OG0011136	Sp5g33930.1	Bo6g122410
OG0011137	Sp1g41820.1	Bo3g185840
OG0011138	Sp3g25340.1, Sp4g14680.1	Bo4g045870
OG0011139	Sp3g15680.1	Bo3g068940, Bo5g122890
OG0011140	Sp4g25570.1	Bo4g194360
OG0011141	Sp6g30170.1	Bo9g166380
OG0011143	Sp2g11480.1	Bo7g075590, Bo9g065450
OG0011144	Sp4g18440.1	Bo4g186070, Bo4g034960
OG0011145	Sp6g17670.1	Bo3g021360
OG0011146	Sp7g36770.1	Bo1g002330, Bo3g149790
OG0011147	Sp3g16610.1	Bo5g118460
OG0011148	Sp6g30060.1	Bo2g011610
OG0011149	Sp1g05730.1	Bo5g007880
OG0011150	Sp2g02800.1	Bo4g088170, Bo1g098560
OG0011151	Sp7g20560.1	Bo1g028370
OG0011152	Sp3g17020.1	Bo3g071860, Bo5g116850
OG0011153	Sp7g34880.1	Bo1g004930
OG0011154	Sp5g22330.1	Bo2g055830
OG0011155	Sp7g34100.1	Bo1g005660
OG0011156	Sp6g32590.1	Bo2g010140
OG0011157	Sp2g17330.1	Bo9g008560, Bo2g146380
OG0011158	Sp5g15960.1	Bo3g129890
OG0011159	SpUn0651_0010.1, Sp3g24440.1	Bo7g113310
OG0011160	Sp2g21360.1	Bo7g095220, Bo2g156260
OG0011161	Sp2g26610.1	Bo2g165730
OG0011162	Sp4g21990.1	Bo4g188450
OG0011163	Sp3g33250.1	Bo00795s030
OG0011164	Sp5g10190.1	Bo4g125650, Bo8g080970, Bo7g101430
OG0011165	Sp1g15450.1	Bo5g023680
OG0011166	Sp6g41230.1	Bo3g001170, Bo2g001090
OG0011167	Sp3g08090.1	Bo5g138120, Bo1g144290
OG0011168	Sp3g31490.1	Bo9g026260
OG0011169	Sp2g12100.1	Bo9g069500
OG0011170	Sp7g33300.1	Bo7g117460
OG0011171	Sp6g24480.1	Bo9g152240
OG0011172	SpUn1114_0010.1	Bo2g116880
OG0011174	Sp5g13000.1	Bo8g077510
OG0011175	Sp6g34330.1	Bo9g174340, Bo3g005010
OG0011176	Sp6g11350.1, Sp4g17050.1	Bo3g042570
OG0011177	Sp6g12390.1	Bo3g042790
OG0011178	Sp3g04930.1	Bo1g150140, Bo5g144880
OG0011179	Sp3g18010.1	Bo1g110190, Bo00969s020
OG0011180	Sp2g22180.1	Bo7g096030, Bo2g158710
OG0011182	Sp7g05800.1	Bo4g136070
OG0011183	Sp7g20740.1	Bo1g028580
OG0011185	Sp1g07740.1	Bo8g058190, Bo5g009500
OG0011186	Sp3g18880.1	Bo5g105160
OG0011187	Sp5g24170.1	Bo2g062630, Bo2g062610
OG0011188	Sp6g34280.1	Bo9g174330
OG0011189	Sp1g14890.1	Bo5g022140
OG0011190	Sp2g26130.1	Bo3g105820
OG0011191	Sp3g05650.1	Bo1g147780, Bo3g060750
OG0011192	Sp2g12740.1	Bo7g078160, Bo2g134040
OG0011194	Sp1g09400.1	Bo5g013240
OG0011195	Sp6g29920.1	Bo4g183160, Bo9g166180
OG0011196	Sp6g03350.1	Bo9g007500
OG0011197	Sp1g07330.1	Bo8g112360
OG0011198	Sp6g30630.1	Bo2g011240, Bo9g166790
OG0011201	Sp6g24040.1	Bo2g021830
OG0011202	Sp4g29600.1	Bo4g199750
OG0011203	Sp2g25120.1	Bo9g014760
OG0011204	Sp5g07970.1	Bo8g083690
OG0011205	Sp3g19930.1	Bo5g098410
OG0011206	Sp4g22410.1	Bo4g025550
OG0011207	Sp6g00680.1	Bo2g098730, Bo3g054670
OG0011208	Sp7g31880.1	Bo1g007610, Bo3g169050
OG0011209	Sp7g15300.1, Sp7g15330.1	Bo7g104690, Bo1g053360
OG0011210	Sp3g00170.1	Bo1g078580
OG0011211	Sp7g20620.1	Bo1g028400
OG0011212	Sp1g01020.1	Bo5g002590
OG0011214	Sp6g19380.1	Bo3g019170
OG0011215	Sp3g01420.1	Bo1g157400, Bo5g152690
OG0011216	Sp5g07730.1	Bo4g118450, Bo8g084870
OG0011217	Sp4g12640.1	Bo4g059830
OG0011218	Sp5g06270.1	Bo6g070040, Bo8g090650
OG0011220	Sp4g22940.1	Bo3g035060, Bo4g012690
OG0011221	Sp4g22500.1	Bo3g034760
OG0011222	Sp3g08710.1	Bo1g143880
OG0011223	Sp4g03420.1	Bo4g154560
OG0011225	Sp6g32050.1	Bo9g170100, Bo3g007100, Bo2g010490
OG0011226	Sp6g31480.1	Bo9g169590
OG0011227	Sp2g11240.1	Bo9g064210
OG0011228	Sp5g22260.1	Bo2g055730
OG0011229	Sp4g25380.1	Bo4g194160
OG0011230	Sp6g13810.1	Bo3g023630
OG0011231	Sp3g07670.1	Bo3g062110, Bo1g144600
OG0011232	Sp5g35680.1	Bo6g125730, Bo2g097320
OG0011233	Sp3g28920.1	Bo9g023880
OG0011234	SpUn1121_0010.1	Bo2g129760
OG0011235	Sp2g26790.1	Bo2g165850, Bo3g103160
OG0011236	Sp1g39670.1	Bo6g029270
OG0011237	Sp3g16420.1	Bo5g118870, Bo1g117680
OG0011238	Sp4g14730.1	Bo4g177890, Bo3g026670
OG0011239	Sp1g40310.1	Bo6g050650
OG0011240	Sp5g34800.1	Bo6g124120
OG0011241	Sp1g10290.1	Bo01001s020, Bo5g014910
OG0011242	Sp3g15260.1	Bo5g123520
OG0011243	Sp7g28510.1	Bo1g012050
OG0011244	Sp4g04940.1	Bo4g158630
OG0011245	Sp1g04200.1	Bo5g005530
OG0011246	Sp1g22640.1	Bo5g043110
OG0011247	Sp1g10610.1	Bo00957s050
OG0011248	Sp4g25780.1	Bo4g020990, Bo3g036780
OG0011249	Sp6g13260.1	Bo9g098940, Bo3g023900
OG0011250	Sp6g29710.1	Bo3g009730, Bo2g011790, Bo4g101470, Bo9g166000
OG0011251	Sp5g17440.1	Bo3g127490
OG0011252	Sp7g27640.1	Bo3g175970, Bo1g014920
OG0011253	Sp1g35040.1	Bo8g016460, Bo6g010880
OG0011254	Sp4g25050.1	Bo4g018440
OG0011255	Sp1g04910.1	Bo8g005980
OG0011256	Sp2g30570.1	Bo9g022160
OG0011257	Sp7g18370.1	Bo7g106830
OG0011258	Sp3g31170.1	Bo7g014080
OG0011259	Sp6g01100.1	Bo3g054420
OG0011260	Sp2g25530.1	Bo9g014930, Bo3g107720
OG0011261	Sp1g19130.1	Bo8g070950, Bo5g034610
OG0011262	Sp5g26990.1	Bo2g075120, Bo6g114420
OG0011264	Sp4g02320.1	Bo4g151440
OG0011265	Sp2g12540.1	Bo7g078000
OG0011266	Sp6g26590.1	Bo9g160030
OG0011267	Sp6g40710.1	Bo2g001270
OG0011268	Sp4g14890.1	Bo4g046070
OG0011269	SpUn0020_0040.1, Sp5g26940.1	Bo2g074080, Bo6g113370
OG0011270	Sp6g16880.1	Bo4g035040, Bo9g118970
OG0011271	Sp3g12380.1	Bo5g131700, Bo1g134600
OG0011272	Sp7g17110.1	Bo1g052980
OG0011273	Sp2g26300.1	Bo3g104680
OG0011275	Sp1g23710.1	Bo3g141580
OG0011276	Sp7g26250.1	Bo8g054200, Bo1g051370
OG0011277	Sp2g05780.1	Bo1g087620
OG0011278	Sp3g13000.1	Bo5g128910
OG0011279	Sp1g22670.1	Bo3g138570, Bo5g043140
OG0011280	Sp7g03580.1	Bo4g137230, Bo6g059950
OG0011281	Sp2g29330.1	Bo7g063710
OG0011282	SpUn0061_0040.1, Sp4g22870.1	Bo4g190270
OG0011284	Sp6g23590.1	Bo9g150210, Bo2g023270
OG0011285	Sp1g10270.1	Bo5g014900, Bo8g061240
OG0011286	Sp5g09820.1	Bo8g081980
OG0011287	Sp3g14620.1	Bo1g123580
OG0011288	Sp5g04760.1	Bo00895s100, Bo6g073310
OG0011289	Sp5g07080.1	Bo4g079990
OG0011290	Sp3g13680.1	Bo5g127110, Bo1g128490
OG0011291	Sp1g26160.1	Bo3g148930, Bo5g062760
OG0011292	Sp4g29770.1	Bo3g039820
OG0011293	Sp5g13060.1	Bo8g077450
OG0011294	Sp5g34530.1	Bo6g123920, Bo2g095310
OG0011295	Sp3g03550.1	Bo3g058550, Bo1g151900
OG0011296	Sp6g19660.1	Bo9g133620, Bo2g028930
OG0011297	Sp2g03680.1, Sp2g03670.1	Bo1g090280
OG0011298	Sp1g39350.1	Bo6g030760, Bo6g030750
OG0011299	Sp7g07090.1	Bo6g056280
OG0011300	Sp1g15310.1	Bo5g023540
OG0011301	Sp6g40180.1	Bo9g184690
OG0011302	Sp2g00250.1	Bo9g032320
OG0011305	Sp2g23490.1	Bo9g013960
OG0011306	Sp3g21170.1, SpUn0047_0050.1	Bo7g040360
OG0011307	Sp1g39490.1	Bo6g030970
OG0011308	Sp5g15050.1	Bo3g117280
OG0011309	Sp2g19430.1	Bo01327s030
OG0011310	Sp7g32620.1	Bo7g117110
OG0011311	Sp6g14460.1	Bo3g023290
OG0011312	SpUn0688_0010.1, SpUn0326_0010.1	Bo6g034670
OG0011313	Sp7g22210.1	Bo7g109420, Bo1g037730
OG0011314	Sp4g23850.1	Bo4g191000
OG0011315	Sp3g11640.1	Bo1g138300
OG0011316	Sp6g27630.1	Bo3g012080
OG0011317	Sp4g22530.1	Bo4g188860, Bo3g034780, Bo4g025450
OG0011318	Sp7g37020.1	Bo7g119610
OG0011319	Sp1g23290.1	Bo7g050240, Bo5g043860
OG0011320	Sp7g26000.1	Bo1g051150, Bo7g111830
OG0011321	Sp1g18240.1	Bo5g030380
OG0011322	Sp1g03360.1	Bo5g004660
OG0011323	Sp7g27050.1	Bo7g113540
OG0011324	Sp1g21510.1	Bo8g075160, Bo5g041180
OG0011325	Sp7g30960.1	Bo3g170870
OG0011326	Sp2g23930.1	Bo2g161000
OG0011327	Sp1g20410.1	Bo5g039060
OG0011328	Sp7g21270.1	Bo7g108710
OG0011329	Sp4g04960.1	Bo8g099090, Bo4g158640
OG0011330	Sp1g17630.1	Bo8g069760, Bo5g027800
OG0011331	Sp1g12530.1	Bo8g106960
OG0011332	Sp6g20280.1	Bo9g135320, Bo3g018560
OG0011333	Sp6g20720.1	Bo9g136940
OG0011334	Sp1g34400.1	Bo8g019150, Bo6g009280
OG0011335	Sp6g00900.1	Bo3g054530
OG0011336	Sp7g12760.1	Bo8g038250, Bo1g057730
OG0011337	Sp1g05880.1	Bo8g007380, Bo8g008390
OG0011338	Sp1g37810.1	Bo3g179900
OG0011339	Sp4g20570.1	Bo4g029660, Bo4g187490
OG0011340	Sp1g13560.1	Bo5g020680, Bo8g106180
OG0011341	Sp1g28530.1	Bo5g048980
OG0011342	Sp3g09200.1	Bo5g137090, Bo1g141410
OG0011343	Sp2g10860.1	Bo2g127670
OG0011344	Sp7g13030.1	Bo1g057350
OG0011345	Sp3g33430.1	Bo7g003880, Bo9g028080
OG0011346	Sp3g33010.1	Bo9g027810
OG0011347	Sp7g01490.1	Bo4g140200
OG0011348	Sp4g20840.1	Bo3g032530, Bo4g027260
OG0011349	Sp2g02380.1	Bo9g038490
OG0011350	Sp1g23620.1	Bo5g052010
OG0011351	Sp1g41090.1	Bo6g051340
OG0011352	Sp7g00010.1	Bo6g066840
OG0011353	Sp6g22980.1	Bo01948s020, Bo9g106060
OG0011354	Sp4g24430.1	Bo4g191380
OG0011355	Sp4g18930.1	Bo4g032380, Bo3g030270
OG0011356	Sp4g24330.1	Bo4g191310
OG0011357	Sp6g04930.1	Bo9g078540, Bo3g045840
OG0011358	Sp3g21840.1	Bo7g036490
OG0011359	Sp3g33680.1	Bo7g003530
OG0011360	Sp6g31520.1	Bo9g169640
OG0011361	Sp1g24720.1	Bo5g055990, Bo7g047040
OG0011362	Sp5g16720.1, Sp5g16690.1, Sp5g16710.1	Bo3g122080
OG0011363	Sp6g34540.1	Bo2g009080
OG0011364	Sp5g09680.1	Bo8g082090
OG0011365	Sp7g17270.1	Bo8g045980
OG0011366	Sp2g20680.1	Bo9g010370
OG0011367	Sp7g21390.1	Bo1g034660, Bo3g165830
OG0011368	Sp4g05710.1	Bo4g158860
OG0011369	Sp6g11830.1	Bo3g042620
OG0011370	Sp3g02740.1	Bo5g148730, Bo3g057160
OG0011371	Sp5g09160.1	Bo8g082530
OG0011372	Sp6g04010.1	Bo3g048310
OG0011373	Sp5g11080.1	Bo8g081860, Bo7g100780
OG0011374	Sp6g28670.1	Bo2g012550, Bo3g010260
OG0011375	Sp5g10100.1	Bo7g101460, Bo4g125590
OG0011377	Sp7g18100.1	Bo1g021610, Bo7g106640
OG0011378	Sp2g25470.1	Bo3g107780
OG0011379	SpUn0030_0010.1, Sp3g31820.1	Bo7g010170
OG0011380	Sp5g13450.1	Bo8g077050, Bo1g076970
OG0011381	Sp6g05320.1	Bo3g045630
OG0011382	Sp1g14900.1	Bo8g066790
OG0011383	Sp4g01600.1	Bo4g149810
OG0011385	Sp2g19680.1	Bo7g092680
OG0011386	Sp3g01780.1	Bo5g151510, Bo3g055790
OG0011387	Sp5g01920.1	Bo8g096020
OG0011388	Sp4g27640.1	Bo4g195700
OG0011389	Sp5g12070.1	Bo7g099170, Bo1g082460
OG0011390	Sp6g14410.1	Bo3g023320, Bo9g104870
OG0011391	Sp6g01440.1	Bo9g004050, Bo3g022340, Bo00853s090
OG0011392	Sp1g03170.1	Bo5g004510, Bo8g115590
OG0011393	Sp7g23850.1	Bo8g051010, Bo1g040550
OG0011394	Sp4g23750.1	Bo4g190950, Bo3g035660
OG0011396	Sp5g07600.1	Bo8g086940, Bo6g068320
OG0011397	Sp4g25760.1	Bo4g020950, Bo4g194540
OG0011398	Sp1g12090.1	Bo8g065700, Bo8g107190
OG0011399	Sp7g11760.1, Sp2g07340.1	Bo4g128500
OG0011400	Sp2g27330.1	Bo3g101460, Bo9g018020
OG0011401	Sp5g10810.1	Bo8g081560, Bo7g100950
OG0011402	Sp4g15700.1	Bo4g181870, Bo4g043760
OG0011403	Sp2g19800.1, SpUn0021_0050.1	Bo9g009850
OG0011404	Sp1g25710.1	Bo3g146460
OG0011405	Sp5g00790.1	Bo8g098060
OG0011406	Sp5g01490.1	Bo8g097360
OG0011407	Sp5g08260.1	Bo8g083420
OG0011408	Sp5g05030.1	Bo8g091990
OG0011409	Sp3g01470.1	Bo1g157360
OG0011410	Sp3g17940.1	Bo3g074550
OG0011411	Sp2g19410.1	Bo2g150430, Bo7g089790
OG0011412	Sp6g36700.1	Bo9g176500
OG0011413	Sp6g37160.1	Bo3g003480
OG0011414	Sp5g00030.1, Sp1g00020.1	Bo8g071350, Bo8g032490
OG0011415	Sp6g25000.1	Bo9g153790
OG0011416	Sp7g15370.1	Bo13948s010, Bo4g154380, Bo01257s010, Bo4g166730, Bo08994s010, Bo2g082160, Bo10924s010, Bo4g135930, Bo16082s010, Bo22231s010
OG0011417	Sp3g15750.1	Bo5g122820
OG0011418	Sp5g30540.1	Bo6g119570
OG0011419	Sp3g15950.1	Bo5g122540
OG0011420	Sp1g06830.1	Bo5g008810, Bo8g010970
OG0011421	Sp1g18000.1	Bo5g050620
OG0011422	Sp5g08430.1	Bo6g067730
OG0011423	Sp7g06780.1	Bo4g134660
OG0011424	Sp2g12080.1	Bo7g077550
OG0011425	Sp3g01640.1	Bo3g055750, Bo5g152610
OG0011426	Sp6g36840.1	Bo9g176590, Bo3g003640
OG0011427	Sp6g34780.1	Bo3g004750, Bo9g174720
OG0011428	Sp1g19170.1	Bo8g070970
OG0011429	Sp7g19520.1	Bo1g024120
OG0011430	Sp4g14850.1	Bo3g026700
OG0011431	Sp4g16670.1	Bo4g039850
OG0011432	Sp3g13670.1	Bo5g127120
OG0011433	Sp6g09080.1	Bo9g083190, Bo8g077890, Bo03873s010
OG0011435	Sp6g00140.1	Bo3g042150, Bo9g001080
OG0011436	Sp5g16070.1	Bo5g126090, Bo3g129790
OG0011437	Sp1g23460.1	Bo3g141290
OG0011438	Sp6g12050.1	Bo9g095830
OG0011439	Sp2g21680.1	Bo7g095520
OG0011440	Sp4g14930.1	Bo4g046100
OG0011441	Sp5g11460.1	Bo7g100490
OG0011442	Sp2g21090.1	Bo7g094920
OG0011443	Sp3g18350.1	Bo1g108960, Bo5g109800
OG0011444	Sp5g35430.1	Bo2g096020, Bo6g125600, Bo6g080370
OG0011445	Sp6g32730.1	Bo2g010010
OG0011446	Sp1g35740.1	Bo8g012840
OG0011447	Sp5g06500.1	Bo8g090440
OG0011448	Sp5g08270.1	Bo8g083400
OG0011449	Sp5g05530.1	Bo8g091420
OG0011450	Sp5g07740.1	Bo4g119730
OG0011451	Sp7g10950.1	Bo00616s180
OG0011452	Sp5g33370.1, SpUn0091_0020.1	Bo6g121870, Bo01357s020
OG0011453	Sp5g13790.1	Bo8g076800
OG0011454	Sp3g29970.1	Bo9g024220, Bo7g016330
OG0011455	Sp3g21290.1	Bo1g101630, Bo7g040270
OG0011456	Sp1g21570.1	Bo5g041320
OG0011457	Sp3g03960.1	Bo5g146650, Bo3g058800
OG0011458	Sp1g16480.1	Bo8g104350, Bo5g025540
OG0011459	Sp6g08970.1	Bo9g059390
OG0011460	Sp2g13820.1	Bo7g080530
OG0011461	Sp2g04720.1	Bo1g090400
OG0011462	Sp6g39300.1	Bo9g181980
OG0011463	Sp4g13700.1	Bo4g176060, Bo4g052450
OG0011464	Sp5g29340.1	Bo6g118390
OG0011465	SpUn0002_0640.1	Bo4g078140
OG0011466	Sp6g40910.1	Bo3g001320
OG0011467	Sp5g22550.1	Bo2g055950, Bo6g103960
OG0011468	Sp5g07640.1	Bo6g068250, Bo4g118380, Bo8g085920
OG0011469	Sp2g12180.1	Bo2g132380
OG0011470	Sp6g03570.1	Bo3g029720, Bo9g007670
OG0011471	Sp6g19810.1	Bo9g134800
OG0011472	Sp1g03530.1	Bo5g004820, Bo8g004180
OG0011473	Sp2g14050.1	Bo7g080880
OG0011474	SpUn0055_0020.1, Sp6g04980.1	Bo9g079590
OG0011475	Sp1g36300.1	Bo8g011600
OG0011476	Sp2g29250.1	Bo9g020170, Bo7g063650
OG0011477	Sp3g29220.1	Bo3g089990
OG0011479	Sp4g19580.1	Bo4g030720, Bo3g031650
OG0011480	Sp7g00230.1	Bo6g066550, Bo4g142680
OG0011481	Sp2g14060.1	Bo7g080890, Bo9g072860
OG0011482	Sp5g04920.1	Bo6g073160
OG0011483	Sp1g26270.1	Bo3g149030, Bo7g043580
OG0011484	Sp6g19970.1	Bo2g028670
OG0011485	Sp6g31500.1	Bo9g169610, Bo2g010830
OG0011486	Sp3g06080.1	Bo5g141820
OG0011487	Sp1g03790.1	Bo8g004350
OG0011488	Sp2g07230.1	Bo9g058460
OG0011489	Sp5g27640.1	Bo6g116030
OG0011490	Sp6g19510.1	Bo2g029030, Bo9g133550
OG0011491	Sp5g27480.1	Bo6g115880
OG0011492	Sp5g31370.1	Bo6g120240
OG0011493	Sp2g26950.1	Bo9g017890, Bo3g102980
OG0011494	Sp3g11410.1	Bo1g138500
OG0011495	Sp4g22970.1	Bo3g035090
OG0011496	Sp5g09630.1	Bo8g082170
OG0011497	Sp7g18080.1	Bo7g106610, Bo1g021540
OG0011498	Sp7g37110.1	Bo1g001140
OG0011499	Sp1g16830.1	Bo5g025920
OG0011500	Sp4g19720.1	Bo4g186900
OG0011501	Sp2g26330.1	Bo9g017570
OG0011502	Sp2g21790.1	Bo9g011180, Bo7g095690
OG0011503	Sp3g32480.1	Bo7g002090, Bo9g027530
OG0011504	Sp3g32970.1	Bo01589s010, Bo8g102640
OG0011505	Sp7g29860.1	Bo1g010730
OG0011506	Sp5g20640.1	Bo2g052510
OG0011507	Sp1g10530.1	Bo8g108590
OG0011508	Sp1g15730.1	Bo5g023920, Bo8g067350
OG0011509	Sp5g25610.1	Bo00877s060, Bo2g068230
OG0011510	Sp1g03800.1	Bo8g004360, Bo5g005040
OG0011511	Sp2g10240.1	Bo2g127050
OG0011512	Sp3g15860.1	Bo5g122690
OG0011513	Sp7g23130.1	Bo1g039720, Bo7g110000
OG0011514	Sp2g24680.1	Bo7g098750
OG0011515	Sp5g25470.1	Bo2g068130, Bo6g094730
OG0011516	Sp3g10210.1	Bo5g134950, Bo1g139700
OG0011517	Sp2g17620.1	Bo7g087140
OG0011518	Sp7g16640.1	Bo7g105160, Bo8g049530
OG0011519	Sp1g00880.1	Bo5g002500
OG0011520	Sp7g22490.1	Bo7g109560
OG0011521	Sp7g30430.1	Bo1g010160
OG0011522	Sp4g24550.1	Bo4g015980
OG0011523	Sp7g12920.1	Bo1g057410
OG0011524	Sp6g24920.1	Bo2g018080, Bo9g153710
OG0011525	Sp2g12190.1	Bo2g132390, Bo7g077630
OG0011526	Sp1g33600.1	Bo8g021820, Bo6g003490
OG0011527	Sp1g13570.1	Bo5g020690
OG0011528	Sp5g25110.1	Bo2g066810, Bo6g094990
OG0011529	Sp4g10840.1	Bo4g071990
OG0011530	Sp6g02510.1	Bo2g100740, Bo9g005940
OG0011531	Sp5g05090.1	Bo8g091930, Bo6g072960
OG0011532	Sp5g04420.1	Bo8g092640
OG0011533	Sp5g24150.1	Bo6g108560, Bo2g062590
OG0011534	Sp4g08680.1	Bo3g041780
OG0011535	Sp2g12520.1	Bo7g077980, Bo2g133710
OG0011536	Sp6g13000.1	Bo3g024060, Bo9g097340
OG0011537	Sp3g22110.1	Bo3g083140
OG0011538	Sp4g23950.1	Bo4g013410, Bo4g191030
OG0011539	Sp1g28585.1	Bo31934s010
OG0011539	Sp5g20445.1	Bo9g032210
OG0011540	Sp2g29800.1	Bo7g064370
OG0011541	Sp2g15710.1	Bo9g007970
OG0011542	Sp6g18140.1	Bo3g021070, Bo9g123750
OG0011543	Sp3g12100.1	Bo1g134810, Bo1g134800
OG0011544	Sp1g19320.1	Bo5g034790
OG0011545	Sp1g32110.1	Bo8g024300
OG0011546	Sp3g32820.1	Bo7g005920, Bo9g027650
OG0011547	Sp1g35860.1	Bo8g012700
OG0011548	Sp3g07710.1	Bo3g062090, Bo5g139380
OG0011549	Sp2g24300.1	Bo2g161260
OG0011550	Sp6g30490.1	Bo4g144140, Bo3g009230
OG0011551	Sp5g10220.1	Bo4g125670, Bo7g101410
OG0011552	Sp7g14940.1	Bo7g104380, Bo1g054820
OG0011553	Sp1g30300.1	Bo5g085100
OG0011554	Sp7g30940.1	Bo1g008320, Bo7g116060
OG0011555	Sp3g12680.1	Bo5g130340, Bo3g066120
OG0011556	Sp5g08810.1	Bo8g082900
OG0011557	Sp7g32060.1	Bo1g007440
OG0011558	Sp2g11640.1	Bo7g075870
OG0011559	Sp6g19210.1	Bo9g133190, Bo2g031360
OG0011560	Sp7g25380.1	Bo7g111420, Bo1g049330
OG0011561	Sp5g28650.1	Bo2g080580
OG0011562	Sp6g31230.1	Bo3g008770, Bo9g169420
OG0011563	Sp4g10630.1, Sp4g10640.1	Bo4g074190
OG0011564	Sp5g03800.1	Bo6g076320, Bo8g093190
OG0011565	Sp7g18430.1	Bo00887s030, Bo1g022100
OG0011566	Sp7g02120.1	Bo4g139300
OG0011567	Sp7g07270.1	Bo8g030710
OG0011568	Sp1g17850.1	Bo7g061850, Bo8g069970
OG0011569	Sp6g23110.1	Bo9g149720, Bo2g023690
