Orthogroup	Thellungiella_parvula	Capsella_rubella
OG0017541	Sp5g33640.1	Carub.0002s2540.1.p
OG0017543	Sp3g23490.1	Carub.0003s2649.1.p
OG0017544	Sp7g28720.1	Carub.0007s0972.1.p
OG0017546	Sp6g00930.1	Carub.0006s3623.1.p
OG0017547	Sp3g19450.1	Carub.0003s2146.1.p
OG0017548	Sp6g24940.1	Carub.0006s1781.1.p
OG0017549	Sp2g18160.1	Carub.0005s0859.1.p
OG0017550	Sp1g20510.1	Carub.0001s2258.1.p
OG0017551	Sp2g30460.1	Carub.0008s2826.1.p
OG0017552	Sp2g15250.1	Carub.0005s0389.1.p
OG0017553	Sp3g00010.1	Carub.0003s0001.1.p
OG0017554	Sp5g11910.1	Carub.0005s1657.1.p
OG0017555	Sp5g26580.1	Carub.0002s1827.1.p
OG0017556	Sp6g21700.1	Carub.0008s2074.1.p
OG0017557	Sp4g09520.1	Carub.0004s0693.1.p
OG0017558	Sp1g32240.1	Carub.0001s3440.1.p
OG0017559	Sp7g26100.1	Carub.0007s1262.1.p
OG0017560	Sp5g35230.1	Carub.0002s2700.1.p
OG0017561	Sp5g23120.1	Carub.0002s1460.1.p
OG0017563	Sp1g12710.1	Carub.0001s1403.1.p
OG0017564	Sp1g00790.1	Carub.0001s0072.1.p
OG0017566	Sp5g34020.1	Carub.0002s2584.1.p
OG0017567	Sp1g12130.1	Carub.0001s1353.1.p
OG0017568	Sp7g01380.1	Carub.0007s3502.1.p
OG0017569	Sp6g30320.1	Carub.0006s1186.1.p
OG0017570	Sp2g28990.1	Carub.0008s2680.1.p
OG0017572	Sp5g35480.1	Carub.0002s2724.1.p
OG0017573	Sp7g28770.1	Carub.0007s0964.1.p
OG0017574	Sp7g32590.1	Carub.0007s0547.1.p
OG0017575	Sp4g15080.1	Carub.0004s1410.1.p
OG0017576	Sp5g24180.1	Carub.0002s1571.1.p
OG0017577	Sp7g22570.1	Carub.0007s1650.1.p
OG0017579	Sp1g02600.1	Carub.0001s0284.1.p
OG0017580	Sp1g30280.1	Carub.0004s0412.1.p
OG0017581	Sp5g14120.1	Carub.0005s1396.1.p
OG0017584	Sp2g27340.1	Carub.0008s2507.1.p
OG0017586	Sp2g30090.1	Carub.0008s2790.1.p
OG0017587	Sp6g35340.1	Carub.0006s0651.1.p
OG0017589	Sp3g10930.1	Carub.0003s1213.1.p
OG0017590	Sp5g20650.1	Carub.0002s1153.1.p
OG0017591	Sp5g14780.1	Carub.0005s1318.1.p
OG0017592	Sp6g18260.1	Carub.0008s1695.1.p
OG0017593	Sp3g31560.1	Carub.0003s3226.1.p
OG0017594	Sp3g24710.1	Carub.0003s2727.1.p
OG0017595	Sp3g02850.1	Carub.0003s0307.1.p
OG0017596	Sp6g11440.1	Carub.0008s0976.1.p
OG0017597	Sp2g28610.1	Carub.0008s2637.1.p
OG0017598	Sp7g02410.1	Carub.0007s3637.1.p
OG0017599	Sp3g00070.1	Carub.0003s0005.1.p
OG0017601	Sp5g08590.1	Carub.0005s2037.1.p
OG0017602	Sp6g31920.1	Carub.0006s1019.1.p
OG0017604	Sp3g21880.1	Carub.0007s0686.1.p
OG0017605	Sp5g03290.1	Carub.0005s2657.1.p
OG0017607	Sp7g01040.1	Carub.0007s3460.1.p
OG0017608	Sp1g34940.1	Carub.0001s3711.1.p
OG0017609	Sp1g16600.1	Carub.0001s1826.1.p, Carub.0007s3049.1.p
OG0017610	Sp2g08880.1	Carub.0008s0447.1.p
OG0017611	Sp3g00890.1	Carub.0003s0093.1.p
OG0017612	Sp5g05420.1	Carub.0005s2397.1.p
OG0017614	Sp5g06110.1	Carub.0005s2327.1.p
OG0017615	Sp1g35980.1	Carub.0001s3827.1.p
OG0017616	Sp6g06060.1	Carub.0006s3033.1.p
OG0017617	Sp6g35110.1	Carub.0006s0674.1.p
OG0017619	Sp2g17500.1	Carub.0005s2180.1.p
OG0017620	Sp3g07490.1	Carub.0003s0819.1.p
OG0017622	Sp2g26520.1	Carub.0008s2414.1.p
OG0017624	Sp7g30900.1	Carub.0007s0730.1.p
OG0017625	Sp1g08060.1	Carub.0001s0880.1.p
OG0017626	SpUn0001_0150.1	Carub.0002s0906.1.p
OG0017627	Sp6g39170.1	Carub.0006s0242.1.p
OG0017628	Sp5g33300.1	Carub.0002s2507.1.p
OG0017629	Sp2g13440.1	Carub.0005s0103.1.p
OG0017630	Sp1g24080.1	Carub.0001s2635.1.p
OG0017631	Sp6g26080.1	Carub.0006s1653.1.p
OG0017632	Sp2g13080.1	Carub.0005s0058.1.p
OG0017633	Sp1g37300.1	Carub.0001s3429.1.p
OG0017635	Sp1g15600.1	Carub.0001s1723.1.p
OG0017636	Sp7g29330.1	Carub.0007s0908.1.p
OG0017637	Sp6g35940.1	Carub.0006s0585.1.p
OG0017638	Sp2g18510.1	Carub.0008s0765.1.p
OG0017639	Sp3g15760.1	Carub.0003s1734.1.p
OG0017640	Sp4g03090.1	Carub.0004s0332.1.p
OG0017641	Sp3g11020.1	Carub.0003s1224.1.p
OG0017642	Sp2g29290.1	Carub.0008s2712.1.p
OG0017643	Sp7g10790.1	Carub.0007s2933.1.p
OG0017644	Sp3g23710.1	Carub.0003s1319.1.p
OG0017645	Sp1g38030.1	Carub.0001s4025.1.p
OG0017646	Sp1g20250.1	Carub.0001s2225.1.p
OG0017647	Sp3g13450.1	Carub.0003s1490.1.p
OG0017648	Sp1g17890.1	Carub.0001s1965.1.p
OG0017654	Sp5g25740.1	Carub.0002s1731.1.p
OG0017655	Sp5g31430.1	Carub.0002s2318.1.p
OG0017660	Sp3g00770.1	Carub.0003s0083.1.p
OG0017661	Sp4g15550.1	Carub.0004s1471.1.p
OG0017665	Sp6g27150.1	Carub.0006s1517.1.p
OG0017667	Sp6g00850.1	Carub.0006s3634.1.p
OG0017668	Sp7g23470.1	Carub.0007s1556.1.p
OG0017669	Sp7g04310.1	Carub.0007s3290.1.p
OG0017670	Sp7g04020.1	Carub.0005s1235.1.p
OG0017672	Sp1g03910.1	Carub.0001s0429.1.p
OG0017673	Sp3g04210.1	Carub.0003s0462.1.p
OG0017675	Sp4g03680.1	Carub.0004s0418.1.p
OG0017680	Sp1g14230.1	Carub.0001s1572.1.p
OG0017685	Sp5g32100.1	Carub.0002s2386.1.p
OG0017688	Sp5g15630.1	Carub.0005s1177.1.p
OG0017689	SpUn0354_0010.1	Carub.0006s0605.1.p
OG0017690	Sp6g33430.1	Carub.0006s0843.1.p
OG0017691	Sp7g28250.1	Carub.0007s1022.1.p
OG0017692	Sp7g14430.1	Carub.0007s2567.1.p
OG0017693	Sp6g16860.1	Carub.0008s1519.1.p
OG0017694	Sp2g24510.1	Carub.0008s2196.1.p
OG0017695	Sp1g24630.1	Carub.0001s2684.1.p
OG0017696	Sp1g24850.1	Carub.0001s2707.1.p
OG0017697	Sp1g02830.1	Carub.0001s0315.1.p
OG0017699	Sp1g39080.1	Carub.0001s4149.1.p
OG0017700	Sp1g03920.1	Carub.0001s0430.1.p
OG0017703	Sp3g02020.1	Carub.0003s0209.1.p
OG0017704	Sp3g20450.1	Carub.0003s2285.1.p
OG0017705	Sp3g07970.1	Carub.0003s0873.1.p
OG0017706	Sp4g01250.1	Carub.0004s0135.1.p
OG0017707	Sp4g18570.1	Carub.0004s1810.1.p
OG0017709	Sp4g22140.1	Carub.0004s2197.1.p
OG0017710	Sp5g13080.1	Carub.0005s1514.1.p
OG0017711	Sp5g11830.1	Carub.0005s1666.1.p
OG0017712	Sp6g30100.1	Carub.0006s1209.1.p
OG0017713	Sp6g29610.1	Carub.0006s1259.1.p
OG0017714	Sp6g05820.1	Carub.0006s3074.1.p
OG0017715	Sp7g16680.1	Carub.0007s2392.1.p
OG0017716	Sp7g01800.1, SpUn0485_0020.1	Carub.0007s3580.1.p
OG0017717	Sp6g14920.1	Carub.0008s1294.1.p
OG0017719	Sp2g18880.1	Carub.0008s0810.1.p
OG0017721	Sp3g04650.1	Carub.0003s0513.1.p
OG0017724	SpUn0005_0170.1, SpUn0417_0010.1, Sp7g04900.1	Carub.0003s3543.1.p
OG0017726	Sp4g20130.1	Carub.0004s1970.1.p
OG0017727	Sp4g29020.1	Carub.0004s2976.1.p
OG0017729	Sp6g32980.1	Carub.0006s0894.1.p
OG0017730	Sp6g26550.1	Carub.0006s1591.1.p
OG0017731	Sp6g04310.1	Carub.0006s3245.1.p
OG0017732	Sp7g35690.1	Carub.0007s0217.1.p
OG0017733	Sp6g12870.1	Carub.0008s1076.1.p
OG0017734	Sp1g29190.1	Carub.0001s3200.1.p
OG0017734	Sp1g29220.1	Carub.0001s3204.1.p
OG0017736	Sp6g03970.1	Carub.0006s3293.1.p
OG0017737	Sp7g35710.1	Carub.0007s0215.1.p
OG0017738	Sp2g13290.1	Carub.0005s0083.1.p
OG0017740	Sp1g00610.1	Carub.0001s0052.1.p
OG0017746	Sp6g19270.1	Carub.0008s1806.1.p
OG0017761	Sp2g04600.1	Carub.0002s0438.1.p, Carub.0002s0471.1.p, Carub.0002s0448.1.p
OG0017763	Sp1g32290.1	Carub.0001s3442.1.p
OG0017779	Sp4g16150.1	Carub.0004s1543.1.p
OG0017780	Sp1g19640.1	Carub.0001s2169.1.p
OG0017781	Sp5g23470.1	Carub.0002s1491.1.p
OG0017783	Sp3g10640.1	Carub.0003s1184.1.p
OG0017785	Sp2g09500.1	Carub.0008s0357.1.p
OG0017786	Sp6g27190.1	Carub.0006s1513.1.p
OG0017787	Sp6g24240.1	Carub.0006s1856.1.p
OG0017789	Sp7g02160.1	Carub.0007s3584.1.p
OG0017790	Sp6g11150.1	Carub.0008s0968.1.p
OG0017791	Sp2g14800.1	Carub.0005s0325.1.p
OG0017798	Sp5g11520.1	Carub.0005s1706.1.p, Carub.0005s1705.1.p
OG0017802	Sp3g04940.1	Carub.0003s0542.1.p
OG0017804	Sp4g22130.1	Carub.0004s2196.1.p
OG0017812	Sp5g02380.1	Carub.0005s2762.1.p
OG0017814	Sp1g00470.1	Carub.0001s0041.1.p
OG0017815	Sp6g11990.1	Carub.0008s1013.1.p
OG0017817	Sp5g15800.1, Sp5g15780.1	Carub.0005s1157.1.p, Carub.0005s1158.1.p
OG0017818	Sp4g18880.1	Carub.0004s1842.1.p
OG0017819	Sp7g18450.1	Carub.0007s2115.1.p
OG0017824	Sp1g21740.1	Carub.0001s2393.1.p
OG0017826	Sp7g03140.1	Carub.0007s3706.1.p
OG0017827	Sp1g19710.1	Carub.0001s2176.1.p
OG0017830	Sp3g02310.1	Carub.0003s0243.1.p
OG0017833	Sp6g13620.1	Carub.0008s1148.1.p
OG0017836	Sp4g24260.1	Carub.0004s2436.1.p
OG0017839	Sp1g40670.1	Carub.0001s4350.1.p
OG0017844	Sp7g00880.1	Carub.0007s3446.1.p
OG0017845	Sp3g14110.1	Carub.0003s1553.1.p
OG0017846	Sp3g21690.1	Carub.0003s2427.1.p
OG0017848	Sp3g18310.1	Carub.0003s2023.1.p
OG0017851	Sp4g09610.1	Carub.0005s1969.1.p
OG0017853	Sp7g20870.1	Carub.0007s1845.1.p
OG0017854	Sp2g20100.1	Carub.0006s2593.1.p
OG0017855	Sp1g19180.1	Carub.0001s2108.1.p
OG0017857	Sp7g37480.1	Carub.0007s0018.1.p
OG0017859	Sp6g08780.1	Carub.0006s2753.1.p
OG0017860	Sp7g22660.1	Carub.0007s1639.1.p
OG0017861	Sp1g10460.1	Carub.0001s1150.1.p
OG0017863	Sp5g31460.1	Carub.0002s2322.1.p
OG0017864	Sp5g20370.1	Carub.0002s1122.1.p
OG0017865	Sp7g33410.1	Carub.0007s0466.1.p
OG0017869	Sp7g21530.1	Carub.0007s1755.1.p, Carub.0007s1753.1.p
OG0017870	Sp3g19510.1	Carub.0003s2150.1.p
OG0017871	Sp5g35940.1	Carub.0002s2768.1.p
OG0017874	Sp4g13500.1	Carub.0004s1224.1.p
OG0017875	Sp2g07560.1	Carub.0008s0606.1.p
OG0017876	Sp5g20710.1	Carub.0002s1165.1.p
OG0017880	Sp7g37070.1	Carub.0007s0059.1.p
OG0017881	Sp2g16450.1	Carub.0005s0556.1.p
OG0017883	Sp6g00920.1	Carub.0006s3624.1.p
OG0017886	Sp3g18480.1	Carub.0003s2041.1.p
OG0017887	Sp2g21610.1	Carub.0006s2389.1.p
OG0017891	Sp5g28090.1	Carub.0002s1990.1.p
OG0017893	Sp7g18350.1	Carub.0007s2136.1.p
OG0017894	Sp1g38160.1	Carub.0001s4037.1.p
OG0017897	Sp1g41465.1	Carub.0001s4444.1.p
OG0017899	Sp6g14750.1	Carub.0008s1267.1.p
OG0017900	Sp3g20790.1	Carub.0003s2334.1.p
OG0017901	Sp3g00120.1	Carub.0003s0010.1.p
OG0017904	Sp4g26800.1	Carub.0004s2730.1.p
OG0017905	Sp6g00660.1	Carub.0006s3654.1.p
OG0017906	Sp3g14820.1	Carub.0003s1621.1.p
OG0017907	Sp7g00790.1	Carub.0007s3438.1.p
OG0017908	Sp3g21370.1	Carub.0006s2831.1.p
OG0017910	Sp1g04340.1	Carub.0001s0479.1.p
OG0017913	Sp2g02060.1	Carub.0002s0245.1.p
OG0017915	Sp1g38730.1	Carub.0001s4112.1.p
OG0017916	Sp6g39010.1	Carub.0006s0262.1.p
OG0017917	Sp1g20230.1	Carub.0001s3116.1.p
OG0017921	Sp6g38760.1	Carub.0006s0293.1.p
OG0017923	Sp1g41810.1	Carub.0001s4479.1.p
OG0017924	Sp1g12750.1	Carub.0001s1408.1.p
OG0017926	Sp2g11150.1	Carub.0003s2191.1.p
OG0017927	Sp5g23830.1	Carub.0002s1527.1.p
OG0017929	Sp3g13140.1	Carub.0003s1459.1.p
OG0017930	Sp7g27440.1	Carub.0007s1088.1.p
OG0017933	Sp3g22690.1	Carub.0001s1073.1.p
OG0017937	Sp4g03980.1	Carub.0004s0456.1.p
OG0017941	Sp2g23700.1	Carub.0006s2126.1.p
OG0017942	Sp3g07840.1	Carub.0003s0857.1.p
OG0017943	Sp2g18280.1	Carub.0005s0872.1.p
OG0017944	Sp5g24550.1	Carub.0002s1609.1.p
OG0017945	Sp6g20380.1	Carub.0008s1931.1.p
OG0017949	Sp1g22930.1	Carub.0001s2522.1.p
OG0017950	Sp3g06360.1	Carub.0003s0698.1.p
OG0017951	Sp6g01240.1	Carub.0006s3592.1.p
OG0017953	Sp2g00430.1	Carub.0002s0048.1.p
OG0017954	Sp2g05930.1, SpUn0028_0010.1	Carub.0002s0708.1.p
OG0017955	Sp4g18630.1	Carub.0004s3073.1.p
OG0017957	Sp2g26970.1	Carub.0008s2472.1.p
OG0017958	Sp1g11440.1	Carub.0001s1262.1.p
OG0017959	Sp2g03610.1	Carub.0002s0428.1.p
OG0017960	Sp3g08440.1	Carub.0003s0931.1.p
OG0017961	Sp5g14800.1	Carub.0005s1316.1.p
OG0017962	Sp3g01310.1	Carub.0003s0136.1.p
OG0017963	Sp5g32570.1	Carub.0002s2431.1.p
OG0017969	Sp3g02500.1	Carub.0003s0265.1.p
OG0017970	Sp2g16550.1	Carub.0005s0566.1.p
OG0017972	Sp2g20580.1	Carub.0006s2518.1.p
OG0017973	Sp1g34640.1	Carub.0001s3640.1.p
OG0017974	Sp1g16080.1	Carub.0001s1773.1.p
OG0017976	Sp7g29460.1	Carub.0007s0895.1.p
OG0017977	Sp4g22730.1	Carub.0004s2265.1.p
OG0017978	Sp5g14310.1	Carub.0005s1373.1.p
OG0017980	Sp6g35830.1	Carub.0006s0597.1.p
OG0017983	Sp2g26690.1	Carub.0008s0463.1.p, Carub.0008s0462.1.p, Carub.0008s0464.1.p
OG0017984	Sp3g11310.1	Carub.0003s1248.1.p
OG0017985	Sp4g22510.1	Carub.0004s2237.1.p
OG0017987	Sp4g17420.1	Carub.0004s1689.1.p
OG0017988	Sp6g13820.1	Carub.0008s1162.1.p
OG0017989	SpUn0001_0700.1	Carub.0002s0933.1.p
OG0017990	Sp7g15450.1	Carub.0007s2266.1.p
OG0017992	Sp6g28400.1	Carub.0006s1387.1.p
OG0017995	Sp4g10850.1	Carub.0004s0882.1.p
OG0017996	Sp5g32440.1	Carub.0002s2415.1.p
OG0017998	Sp1g08020.1	Carub.0001s0875.1.p
OG0017999	Sp2g19090.1	Carub.0008s0842.1.p
OG0018000	Sp6g08890.1	Carub.0006s2748.1.p
OG0018001	Sp7g15990.1	Carub.0007s2322.1.p
OG0018002	Sp6g20270.1	Carub.0008s1918.1.p
OG0018004	Sp7g15760.1	Carub.0007s2296.1.p
OG0018006	SpUn0157_0010.1, Sp2g07040.1	Carub.0004s1673.1.p
OG0018009	Sp1g00960.1	Carub.0001s0090.1.p
OG0018010	Sp6g17830.1	Carub.0008s1632.1.p
OG0018014	Sp2g17300.1	Carub.0005s0717.1.p
OG0018015	Sp1g02290.1	Carub.0001s0240.1.p
OG0018019	Sp6g01740.1	Carub.0006s3534.1.p
OG0018020	Sp5g11770.1	Carub.0005s1672.1.p
OG0018021	Sp2g11300.1	Carub.0008s0145.1.p
OG0018023	Sp6g16660.1	Carub.0005s0574.1.p, Carub.0008s1496.1.p
OG0018024	Sp4g26790.1, Sp4g05120.1	Carub.0004s2729.1.p
OG0018025	Sp6g12330.1	Carub.0008s1023.1.p
OG0018026	Sp6g01660.1	Carub.0006s3541.1.p
OG0018028	SpUn0002_0610.1	Carub.0002s0860.1.p
OG0018030	Sp5g24590.1	Carub.0002s1613.1.p
OG0018033	Sp3g31310.1	Carub.0003s3200.1.p
OG0018034	Sp7g14450.1	Carub.0005s1439.1.p
OG0018040	Sp6g31600.1	Carub.0006s1053.1.p
OG0018041	Sp6g04480.1	Carub.0006s3220.1.p
OG0018042	Sp7g26365.1	Carub.0007s1232.1.p
OG0018043	Sp7g04800.1	Carub.0007s3053.1.p
OG0018044	Sp7g03640.1	Carub.0007s3761.1.p
OG0018049	Sp2g11060.1	Carub.0008s0172.1.p
OG0018051	Sp4g12040.1	Carub.0004s1026.1.p
OG0018053	Sp1g01930.1	Carub.0001s0207.1.p
OG0018059	Sp1g04150.1	Carub.0001s0459.1.p
OG0018060	Sp3g14910.1	Carub.0003s1634.1.p
OG0018061	Sp4g16450.1	Carub.0004s1573.1.p
OG0018063	Sp2g15360.1	Carub.0005s0406.1.p
OG0018064	Sp6g41110.1	Carub.0024s0017.1.p
OG0018066	Sp6g35770.1	Carub.0006s0602.1.p
OG0018068	Sp7g24400.1	Carub.0007s1445.1.p
OG0018069	Sp7g37610.1	Carub.0007s0003.1.p
OG0018070	Sp7g35040.1	Carub.0007s0292.1.p
OG0018074	Sp4g17030.1	Carub.0004s1642.1.p
OG0018075	Sp2g14140.1	Carub.0005s0213.1.p
OG0018077	Sp6g32860.1	Carub.0006s0905.1.p
OG0018080	Sp6g35670.1	Carub.0006s0616.1.p
OG0018082	Sp2g09590.1	Carub.0008s0351.1.p
OG0018083	Sp2g08580.1	Carub.0008s0487.1.p
OG0018085	Sp1g26620.1	Carub.0001s2903.1.p
OG0018091	Sp5g33360.1, SpUn0091_0010.1	Carub.0002s2512.1.p
OG0018098	Sp1g24030.1	Carub.0005s3009.1.p
OG0018102	Sp7g26790.1	Carub.0007s1186.1.p
OG0018104	Sp7g23400.1	Carub.0007s1563.1.p
OG0018106	Sp2g29400.1	Carub.0008s2724.1.p
OG0018107	Sp1g04650.1	Carub.0001s0519.1.p
OG0018108	Sp1g40190.1	Carub.0001s4292.1.p
OG0018109	Sp3g24060.1	Carub.0001s3413.1.p
OG0018114	Sp6g04300.1	Carub.0001s0277.1.p
OG0018116	Sp1g08390.1	Carub.0001s0914.1.p
OG0018117	Sp3g11100.1	Carub.0003s1229.1.p
OG0018118	Sp5g33960.1	Carub.0002s2577.1.p
OG0018119	Sp2g24130.1	Carub.0008s2151.1.p
OG0018121	Sp3g12560.1	Carub.0003s1383.1.p
OG0018122	Sp3g16940.1	Carub.0003s1868.1.p
OG0018123	Sp6g08250.1	Carub.0006s2782.1.p
OG0018125	Sp6g01800.1, Sp6g01630.1	Carub.0006s3546.1.p
OG0018127	Sp2g20200.1	Carub.0006s2571.1.p
OG0018142	Sp7g33880.1	Carub.0007s0413.1.p
OG0018168	Sp5g14200.1	Carub.0005s1385.1.p
OG0018173	Sp2g07760.1	Carub.0008s0575.1.p
OG0018174	Sp1g12050.1	Carub.0001s1361.1.p
OG0018177	Sp1g05440.1	Carub.0001s0604.1.p
OG0018179	Sp5g35760.1	Carub.0002s2753.1.p
OG0018182	Sp1g26970.1	Carub.0001s2954.1.p
OG0018186	Sp3g18210.1	Carub.0003s2011.1.p
OG0018190	Sp7g15780.1	Carub.0007s2299.1.p
OG0018192	Sp6g00400.1	Carub.0006s3691.1.p
OG0018193	Sp3g05270.1	Carub.0003s0580.1.p
OG0018194	Sp1g29020.1, Sp1g28940.1	Carub.0001s3170.1.p
OG0018198	Sp2g14600.1	Carub.0005s0292.1.p
OG0018201	Sp3g06410.1	Carub.0003s0704.1.p
OG0018202	Sp1g41900.1	Carub.0001s4481.1.p
OG0018206	Sp6g40000.1	Carub.0006s0131.1.p
OG0018211	Sp2g25280.1	Carub.0008s2278.1.p
OG0018220	Sp4g18000.1	Carub.0004s1746.1.p
OG0018225	Sp6g07350.1	Carub.0006s2854.1.p
OG0018231	Sp7g02890.1	Carub.0007s3687.1.p
OG0018232	Sp3g03120.1	Carub.0003s0341.1.p
OG0018233	Sp5g29950.1	Carub.0002s2160.1.p
OG0018234	Sp7g22640.1	Carub.0007s1641.1.p
OG0018240	Sp4g23530.1	Carub.0004s2354.1.p
OG0018242	Sp5g16270.1	Carub.0004s1914.1.p
OG0018253	Sp4g18360.1	Carub.0004s1789.1.p
OG0018256	SpUn0199_0010.1, Sp1g03640.1	Carub.0001s0405.1.p
OG0018257	Sp5g26040.1	Carub.0002s1764.1.p
OG0018265	Sp5g17450.1	Carub.0005s0955.1.p, Carub.0005s0945.1.p
OG0018274	Sp5g27130.1	Carub.0002s1885.1.p
OG0018282	Sp2g28470.1	Carub.0008s2624.1.p
OG0018285	Sp1g11310.1	Carub.0001s1245.1.p
OG0018286	SpUn0002_0320.1	Carub.0002s0866.1.p
OG0018290	Sp5g20560.1	Carub.0008s0949.1.p
OG0018292	Sp5g09430.1	Carub.0005s1938.1.p
OG0018296	Sp5g04470.1	Carub.0005s2512.1.p
OG0018299	Sp6g03420.1	Carub.0006s3369.1.p, Carub.0006s3370.1.p
OG0018300	Sp1g39100.1	Carub.0001s4151.1.p
OG0018302	Sp5g34200.1	Carub.0002s2601.1.p
OG0018305	Sp7g30110.1	Carub.0007s0823.1.p
OG0018308	Sp5g05330.1	Carub.0005s2412.1.p
OG0018309	Sp6g25650.1	Carub.0006s1699.1.p
OG0018311	Sp1g04580.1	Carub.0001s0512.1.p
OG0018312	Sp2g00390.1	Carub.0002s0042.1.p
OG0018316	Sp1g00200.1	Carub.0001s0014.1.p
OG0018318	Sp1g13960.1	Carub.0001s1536.1.p
OG0018319	Sp7g24780.1	Carub.0007s1404.1.p
OG0018320	Sp6g21560.1	Carub.0008s2059.1.p
OG0018322	Sp1g20740.1	Carub.0001s2289.1.p
OG0018323	Sp7g24320.1	Carub.0007s1454.1.p
OG0018325	Sp6g35630.1	Carub.0006s0622.1.p
OG0018330	Sp5g11660.1	Carub.0005s1687.1.p
OG0018337	Sp5g06460.1	Carub.0005s2282.1.p
OG0018347	Sp4g18200.1	Carub.0004s1770.1.p
OG0018348	Sp6g25570.1	Carub.0006s1711.1.p
OG0018350	Sp2g14160.1	Carub.0005s0215.1.p
OG0018352	Sp6g00760.1	Carub.0006s3644.1.p
OG0018354	Sp1g01560.1	Carub.0001s0157.1.p
OG0018359	Sp3g15390.1	Carub.0003s1694.1.p
OG0018360	Sp3g21020.1	Carub.0003s2360.1.p
OG0018366	Sp5g16140.1	Carub.0005s1097.1.p
OG0018370	Sp7g01220.1	Carub.0007s3484.1.p
OG0018372	Sp6g21220.1	Carub.0008s2019.1.p
OG0018375	Sp2g02200.1	Carub.0002s0257.1.p
OG0018378	Sp1g14205.1	Carub.0001s1570.1.p
OG0018379	Sp1g14850.1	Carub.0001s1644.1.p
OG0018380	Sp1g22520.1	Carub.0001s2482.1.p
OG0018386	Sp7g35370.1	Carub.0007s0253.1.p
OG0018389	Sp1g17030.1	Carub.0001s1874.1.p
OG0018390	Sp1g17750.1	Carub.0001s1949.1.p
OG0018393	Sp3g34020.1	Carub.0003s3534.1.p
OG0018394	Sp4g02140.1	Carub.0004s0231.1.p
OG0018395	Sp4g04440.1	Carub.0004s0489.1.p
OG0018397	Sp7g20010.1	Carub.0007s1951.1.p
OG0018398	Sp7g02170.1	Carub.0007s3585.1.p
OG0018403	Sp7g12630.1	Carub.0001s3284.1.p, Carub.0001s3281.1.p, Carub.0001s3282.1.p
OG0018409	Sp3g22820.1	Carub.0003s2557.1.p
OG0018413	Sp4g27990.1	Carub.0004s2863.1.p
OG0018414	Sp6g38730.1	Carub.0006s0296.1.p
OG0018420	Sp2g06010.1	Carub.0002s0719.1.p
OG0018424	Sp1g10180.1	Carub.0001s1118.1.p
OG0018425	Sp6g20260.1	Carub.0008s1917.1.p
OG0018432	Sp5g22790.1	Carub.0001s2926.1.p, Carub.0002s0842.1.p
OG0018441	Sp7g17510.1	Carub.0007s2243.1.p
OG0018462	Sp7g13260.1	Carub.0007s2699.1.p, Carub.0007s2694.1.p
OG0018485	Sp4g29850.1	Carub.0004s3065.1.p
OG0018503	Sp3g29240.1	Carub.0003s2982.1.p
OG0018505	SpUn0024_0160.1	Carub.0001s3464.1.p
OG0018506	Sp1g37120.1	Carub.0001s3938.1.p
OG0018510	Sp1g30350.1	Carub.0001s3322.1.p
OG0018514	Sp3g14470.1	Carub.0003s1585.1.p
OG0018516	Sp2g17600.1	Carub.0005s0752.1.p
OG0018521	Sp4g02445.1	Carub.0004s0267.1.p
OG0018522	Sp3g33750.1	Carub.0003s3498.1.p
OG0018524	Sp4g05530.1	Carub.0004s0557.1.p
OG0018525	Sp7g29690.1	Carub.0007s0867.1.p
OG0018530	Sp5g15080.1	Carub.0004s1448.1.p
OG0018538	Sp7g15290.1	Carub.0007s2472.1.p
OG0018545	Sp6g17590.1	Carub.0008s1605.1.p
OG0018552	Sp3g32350.1	Carub.0003s3312.1.p
OG0018555	Sp4g16160.1	Carub.0004s1544.1.p
OG0018557	Sp5g03180.1	Carub.0005s2673.1.p
OG0018558	Sp7g28070.1	Carub.0007s1174.1.p
OG0018572	Sp2g30475.1	Carub.0008s2828.1.p
OG0018576	Sp7g23550.1	Carub.0007s1546.1.p
OG0018582	Sp1g19910.1	Carub.0001s2195.1.p
OG0018583	Sp2g22130.1	Carub.0006s2322.1.p
OG0018585	Sp1g22920.1	Carub.0001s2521.1.p
OG0018589	Sp5g10900.1	Carub.0005s1770.1.p
OG0018595	Sp2g13360.1	Carub.0005s0094.1.p
OG0018598	Sp1g27660.1	Carub.0001s3026.1.p
OG0018605	Sp1g25850.1	Carub.0001s2822.1.p
OG0018615	Sp3g15330.1	Carub.0003s1685.1.p
OG0018618	Sp2g09910.1	Carub.0008s0311.1.p
OG0018623	Sp6g33830.1	Carub.0006s0809.1.p
OG0018626	Sp7g12260.1	Carub.0005s2905.1.p
OG0018627	Sp4g15580.1	Carub.0004s1474.1.p
OG0018633	Sp3g18290.1	Carub.0003s2020.1.p
OG0018635	Sp7g29110.1	Carub.0007s0931.1.p
OG0018638	Sp4g23550.1	Carub.0004s2355.1.p
OG0018642	SpUn0137_0020.1	Carub.0001s3918.1.p
OG0018646	Sp1g39530.1	Carub.0001s3718.1.p
OG0018653	Sp2g04850.1	Carub.0008s0229.1.p, Carub.0008s0230.1.p, Carub.0002s0566.1.p
OG0018655	Sp1g21030.1	Carub.0001s2318.1.p, Carub.0001s2317.1.p
