Orthogroup	Thellungiella_parvula	Boechera_stricta
OG0016380	Sp7g20600.1	Bostr.7867s0038.1.p
OG0016381	Sp3g01940.1	Bostr.1460s0210.1.p
OG0016382	Sp6g13970.1	Bostr.15774s0318.1.p
OG0016383	Sp1g30570.1	Bostr.20910s0010.1.p
OG0016384	Sp2g21580.1	Bostr.29827s0202.1.p
OG0016385	Sp4g11400.1	Bostr.27991s0066.1.p
OG0016386	Sp4g20150.1	Bostr.23794s0298.1.p
OG0016387	Sp1g21480.1	Bostr.12659s0258.1.p, Bostr.12659s0252.1.p, Bostr.12659s0256.1.p, Bostr.12659s0254.1.p
OG0016388	Sp6g40760.1	Bostr.6251s0116.1.p
OG0016389	Sp5g29190.1	Bostr.3288s0046.1.p
OG0016390	Sp7g13700.1	Bostr.0597s0177.1.p
OG0016391	Sp6g12506.1, SpUn0015_0160.1	Bostr.2128s0146.1.p
OG0016396	Sp6g29230.1	Bostr.2902s0218.1.p
OG0016398	Sp1g19950.1	Bostr.12659s0101.1.p
OG0016399	Sp7g36800.1	Bostr.25542s0091.1.p
OG0016401	Sp1g04440.1	Bostr.25219s0411.1.p
OG0016402	Sp6g10710.1	Bostr.3877s0061.1.p
OG0016403	Sp6g08430.1	Bostr.25463s0400.1.p
OG0016404	Sp6g24910.1	Bostr.26527s0251.1.p
OG0016405	Sp3g33890.1	Bostr.7903s0097.1.p
OG0016406	Sp6g40950.1	Bostr.6251s0136.1.p
OG0016407	Sp7g06840.1	Bostr.29044s0070.1.p
OG0016408	Sp1g04520.1	Bostr.25219s0397.1.p
OG0016409	Sp2g09630.1	Bostr.29514s0027.1.p
OG0016410	Sp3g11530.1	Bostr.3640s0114.1.p
OG0016411	Sp1g37260.1	Bostr.26675s0132.1.p
OG0016412	Sp6g22850.1	Bostr.26527s0037.1.p
OG0016413	Sp2g00420.1	Bostr.29223s0061.1.p
OG0016414	SpUn0002_0570.1	Bostr.13404s0056.1.p
OG0016415	Sp1g41700.1	Bostr.12302s0156.1.p, Bostr.6758s0064.1.p
OG0016417	Sp1g13610.1	Bostr.7128s0143.1.p
OG0016418	Sp4g23020.1	Bostr.9345s0064.1.p
OG0016419	Sp7g19940.1	Bostr.10689s0124.1.p
OG0016420	Sp4g11480.1	Bostr.27991s0058.1.p
OG0016421	Sp7g16580.1	Bostr.24399s0008.1.p
OG0016422	Sp7g34280.1	Bostr.29223s0177.1.p
OG0016423	Sp2g00520.1	Bostr.29223s0103.1.p
OG0016427	Sp7g17240.1	Bostr.30275s0146.1.p
OG0016429	Sp5g06230.1	Bostr.20505s0125.1.p
OG0016430	Sp7g34620.1	Bostr.7867s1552.1.p
OG0016431	Sp7g37280.1	Bostr.25542s0035.1.p
OG0016432	Sp2g00730.1	Bostr.29223s0138.1.p
OG0016433	Sp3g30870.1	Bostr.18351s0212.1.p
OG0016434	Sp3g08660.1	Bostr.22252s0025.1.p
OG0016435	Sp2g04780.1	Bostr.10040s0255.1.p
OG0016436	Sp3g04120.1	Bostr.2570s0158.1.p
OG0016437	Sp7g10740.1	Bostr.2021s0072.1.p
OG0016438	Sp1g00460.1	Bostr.5325s0105.1.p
OG0016439	Sp1g29390.1	Bostr.1040s0058.1.p
OG0016440	Sp7g35090.1	Bostr.7867s1602.1.p
OG0016441	Sp3g07900.1	Bostr.22252s0115.1.p
OG0016442	Sp3g11360.1	Bostr.3640s0096.1.p
OG0016443	Sp2g29520.1	Bostr.0568s0138.1.p
OG0016444	Sp6g24190.1	Bostr.26527s0177.1.p
OG0016445	Sp3g17150.1	Bostr.19424s0756.1.p
OG0016446	Sp3g13250.1	Bostr.28625s0204.1.p
OG0016447	Sp3g16930.1	Bostr.19424s0774.1.p
OG0016448	Sp1g05240.1	Bostr.25219s0309.1.p
OG0016449	Sp7g26070.1	Bostr.7867s0646.1.p
OG0016450	Sp1g06430.1	Bostr.25219s0182.1.p
OG0016451	Sp7g02250.1	Bostr.10058s0013.1.p
OG0016452	Sp6g03950.1	Bostr.2983s0042.1.p
OG0016453	Sp3g30020.1	Bostr.18351s0132.1.p
OG0016455	Sp2g07240.1	Bostr.3148s0220.1.p
OG0016458	SpUN0102_0030.1	Bostr.7867s0438.1.p
OG0016459	Sp4g10680.1	Bostr.27991s0143.1.p
OG0016461	Sp4g28290.1	Bostr.25993s0144.1.p
OG0016462	Sp6g19460.1	Bostr.26833s0477.1.p
OG0016463	Sp1g37420.1	Bostr.26675s0117.1.p
OG0016464	Sp6g24620.1	Bostr.26527s0222.1.p, Bostr.26527s0223.1.p
OG0016465	Sp1g27170.1	Bostr.15697s0448.1.p
OG0016466	Sp4g01460.1	Bostr.19427s0015.1.p
OG0016467	Sp6g26420.1	Bostr.26527s0425.1.p, Bostr.26527s0423.1.p
OG0016468	Sp7g19430.1	Bostr.10689s0083.1.p
OG0016469	Sp1g12640.1	Bostr.13671s0023.1.p
OG0016470	Sp3g26950.1	Bostr.13083s0040.1.p
OG0016471	Sp3g07690.1	Bostr.22252s0136.1.p
OG0016472	Sp7g07620.1	Bostr.3309s0001.1.p
OG0016472	Sp1g31350.1	Bostr.3053s0003.1.p
OG0016473	Sp5g34540.1	Bostr.20129s0384.1.p
OG0016474	Sp5g05460.1	Bostr.21738s0001.1.p
OG0016475	Sp5g03450.1	Bostr.20903s0194.1.p
OG0016476	Sp5g26280.1	Bostr.10273s0234.1.p
OG0016477	Sp7g17450.1	Bostr.30275s0350.1.p
OG0016478	Sp4g28930.1	Bostr.25993s0076.1.p
OG0016479	Sp7g33930.1	Bostr.7867s1484.1.p
OG0016480	Sp6g21420.1	Bostr.26833s0262.1.p
OG0016481	Sp1g15930.1	Bostr.7128s0393.1.p
OG0016483	Sp4g21670.1	Bostr.23794s0139.1.p
OG0016484	Sp3g18230.1	Bostr.19424s0637.1.p
OG0016485	Sp3g18740.1	Bostr.19424s0578.1.p
OG0016486	Sp1g22050.1	Bostr.12659s0324.1.p
OG0016487	Sp7g10780.1	Bostr.2021s0080.1.p
OG0016488	Sp1g16640.1	Bostr.18351s0342.1.p
OG0016489	Sp3g20010.1	Bostr.19424s0439.1.p
OG0016490	Sp2g29080.1	Bostr.0568s0183.1.p
OG0016491	Sp5g11580.1	Bostr.6864s0183.1.p
OG0016492	Sp6g33420.1	Bostr.13175s0103.1.p
OG0016493	Sp6g34650.1	Bostr.13129s0133.1.p
OG0016495	Sp1g16240.1	Bostr.7128s0427.1.p
OG0016496	Sp7g22430.1	Bostr.7867s0252.1.p
OG0016497	Sp6g29440.1	Bostr.2902s0196.1.p
OG0016498	Sp7g24730.1	Bostr.7867s0498.1.p
OG0016499	Sp1g19690.1	Bostr.12659s0070.1.p
OG0016500	Sp3g10660.1	Bostr.3640s0025.1.p
OG0016501	Sp5g15230.1	Bostr.18473s0311.1.p
OG0016502	Sp2g21730.1	Bostr.29827s0228.1.p
OG0016503	Sp3g24590.1	Bostr.24399s0036.1.p
OG0016505	Sp3g34090.1	Bostr.7903s0071.1.p
OG0016506	Sp4g10080.1	Bostr.28794s0024.1.p
OG0016507	Sp2g24390.1	Bostr.26833s0124.1.p
OG0016508	Sp5g22010.1	Bostr.26959s0200.1.p
OG0016509	Sp2g17400.1	Bostr.0556s0526.1.p
OG0016510	Sp3g17730.1	Bostr.19424s0691.1.p
OG0016511	Sp5g23270.1	Bostr.26959s0071.1.p
OG0016513	Sp7g23570.1	Bostr.7867s0365.1.p
OG0016514	Sp3g14590.1	Bostr.28625s0068.1.p
OG0016515	Sp5g10050.1, Sp4g24980.1	Bostr.25993s0497.1.p
OG0016516	Sp1g35800.1	Bostr.26675s0283.1.p
OG0016518	Sp6g32550.1	Bostr.13175s0011.1.p
OG0016519	Sp6g35470.1	Bostr.13129s0225.1.p
OG0016520	Sp7g36060.1	Bostr.25542s0173.1.p
OG0016522	Sp1g11070.1	Bostr.13671s0211.1.p
OG0016523	Sp3g12050.1	Bostr.28625s0324.1.p
OG0016524	Sp4g25480.1	Bostr.25993s0439.1.p
OG0016526	Sp2g29240.1	Bostr.0568s0167.1.p
OG0016527	Sp7g19390.1	Bostr.10689s0080.1.p
OG0016528	Sp5g27650.1	Bostr.10273s0093.1.p
OG0016529	Sp1g13770.1	Bostr.7128s0155.1.p
OG0016530	Sp2g15900.1	Bostr.0556s0348.1.p
OG0016531	Sp4g15260.1	Bostr.23794s0810.1.p
OG0016532	Sp5g06380.1	Bostr.15774s0273.1.p
OG0016533	Sp1g38840.1	Bostr.0124s0022.1.p
OG0016534	Sp5g04700.1	Bostr.20903s0053.1.p
OG0016535	Sp6g06590.1	Bostr.25463s0235.1.p
OG0016536	Sp7g24220.1	Bostr.7867s0441.1.p
OG0016538	Sp6g29270.1	Bostr.2902s0213.1.p
OG0016539	Sp1g12570.1	Bostr.13671s0031.1.p
OG0016540	Sp4g23330.1	Bostr.9345s0029.1.p
OG0016542	Sp5g34600.1	Bostr.20129s0391.1.p
OG0016544	Sp2g02130.1	Bostr.22157s0092.1.p
OG0016545	SpUn0333_0020.1	Bostr.2902s0067.1.p, Bostr.29827s0148.1.p
OG0016546	Sp5g24540.1	Bostr.10273s0421.1.p
OG0016548	Sp7g37600.1	Bostr.25542s0004.1.p
OG0016549	Sp2g12420.1	Bostr.14419s0064.1.p
OG0016550	Sp1g11690.1	Bostr.13671s0133.1.p
OG0016551	Sp3g22140.1	Bostr.19424s0191.1.p
OG0016552	Sp5g05950.1	Bostr.20505s0094.1.p
OG0016553	Sp2g20660.1	Bostr.29827s0063.1.p
OG0016554	Sp5g31610.1	Bostr.20129s0084.1.p
OG0016555	Sp6g33880.1	Bostr.13129s0050.1.p
OG0016556	Sp1g36780.1, Sp7g10900.1	Bostr.26675s0177.1.p, Bostr.26675s0176.1.p
OG0016558	Sp7g34860.1	Bostr.7867s1580.1.p
OG0016559	Sp3g07540.1	Bostr.22252s0156.1.p
OG0016560	Sp4g26390.1	Bostr.25993s0329.1.p
OG0016561	Sp4g00580.1	Bostr.5022s0092.1.p
OG0016562	Sp5g12690.1	Bostr.18473s0010.1.p
OG0016563	Sp2g21320.1	Bostr.29827s0163.1.p
OG0016565	Sp2g03460.1	Bostr.10040s0094.1.p
OG0016566	Sp5g13200.1	Bostr.18473s0068.1.p
OG0016567	Sp6g16520.1	Bostr.26833s0816.1.p
OG0016568	Sp1g23560.1	Bostr.15697s0059.1.p
OG0016569	Sp6g09510.1	Bostr.3877s0025.1.p
OG0016570	Sp1g36610.1	Bostr.26675s0197.1.p
OG0016571	Sp7g37390.1	Bostr.25542s0024.1.p
OG0016572	Sp3g01180.1	Bostr.1460s0126.1.p
OG0016574	Sp2g20820.1	Bostr.29827s0085.1.p
OG0016576	Sp3g10330.1	Bostr.19424s1147.1.p
OG0016579	Sp7g00040.1	Bostr.3279s0021.1.p
OG0016581	Sp6g18030.1	Bostr.26833s0645.1.p
OG0016582	Sp1g25900.1	Bostr.15697s0298.1.p
OG0016583	Sp3g16270.1	Bostr.19424s0852.1.p, Bostr.24513s0100.1.p
OG0016584	Sp3g18410.1	Bostr.19424s0615.1.p
OG0016585	Sp7g12090.1	Bostr.0597s0022.1.p
OG0016586	Sp6g17720.1	Bostr.26833s0677.1.p
OG0016588	Sp1g17010.1	Bostr.7128s0513.1.p
OG0016589	Sp5g09670.1	Bostr.11793s0123.1.p
OG0016590	Sp5g19360.1	Bostr.21554s0004.1.p
OG0016591	Sp2g10710.1	Bostr.8819s0106.1.p
OG0016592	Sp5g25820.1	Bostr.10273s0291.1.p
OG0016594	Sp7g28940.1	Bostr.7867s0965.1.p
OG0016596	Sp5g08780.1	Bostr.11793s0038.1.p
OG0016597	Sp3g15380.1	Bostr.19424s0946.1.p
OG0016598	Sp3g12130.1	Bostr.28625s0317.1.p
OG0016601	Sp6g33810.1	Bostr.13129s0042.1.p
OG0016602	Sp6g18950.1	Bostr.26833s0536.1.p
OG0016603	Sp5g03030.1	Bostr.13158s0003.1.p
OG0016604	Sp6g25740.1	Bostr.26527s0352.1.p
OG0016606	Sp2g19310.1	Bostr.15774s0013.1.p
OG0016607	Sp4g13450.1	Bostr.24513s0134.1.p
OG0016608	Sp1g12210.1	Bostr.13671s0081.1.p
OG0016609	Sp2g13180.1	Bostr.7903s0005.1.p
OG0016610	Sp6g38870.1	Bostr.2128s0062.1.p
OG0016611	Sp1g33310.1	Bostr.12302s0057.1.p
OG0016612	Sp5g11250.1	Bostr.6864s0149.1.p
OG0016613	Sp5g26350.1	Bostr.10273s0227.1.p
OG0016614	Sp4g01610.1	Bostr.19427s0027.1.p
OG0016615	Sp6g06310.1	Bostr.25463s0215.1.p
OG0016616	Sp2g27060.1	Bostr.0568s0405.1.p
OG0016618	Sp2g27940.1	Bostr.0568s0307.1.p
OG0016619	Sp2g20160.1	Bostr.29827s0002.1.p
OG0016620	Sp1g12560.1	Bostr.13671s0032.1.p
OG0016621	Sp6g06850.1	Bostr.25463s0263.1.p
OG0016622	Sp2g18350.1	Bostr.12587s0001.1.p
OG0016623	Sp2g23510.1	Bostr.10199s0061.1.p
OG0016625	Sp2g22080.1	Bostr.29827s0266.1.p
OG0016626	Sp6g01890.1	Bostr.16335s0057.1.p
OG0016627	Sp7g13470.1	Bostr.0597s0159.1.p
OG0016628	Sp3g16550.1	Bostr.19424s0819.1.p
OG0016629	Sp5g23340.1	Bostr.26959s0066.1.p
OG0016630	Sp1g11760.1	Bostr.13671s0121.1.p
OG0016631	Sp1g24100.1	Bostr.15697s0111.1.p
OG0016632	Sp2g00560.1	Bostr.29223s0108.1.p
OG0016633	Sp1g26350.1	Bostr.15697s0349.1.p
OG0016634	Sp5g05480.1	Bostr.25993s0223.1.p
OG0016635	Sp5g21280.1	Bostr.26959s0296.1.p
OG0016636	Sp2g24060.1	Bostr.10199s0138.1.p
OG0016637	Sp7g01540.1	Bostr.7200s0015.1.p
OG0016638	Sp7g09530.1	Bostr.2021s0018.1.p
OG0016639	Sp6g01600.1	Bostr.19424s0076.1.p
OG0016640	Sp2g25060.1	Bostr.26833s0049.1.p
OG0016641	Sp3g04600.1	Bostr.2570s0101.1.p
OG0016643	Sp6g14590.1	Bostr.7305s0033.1.p
OG0016644	Sp3g22030.1	Bostr.19424s0199.1.p
OG0016645	Sp2g26420.1	Bostr.0568s0477.1.p
OG0016646	Sp4g08590.1	Bostr.29505s0019.1.p
OG0016647	Sp5g35200.1	Bostr.20129s0457.1.p
OG0016648	Sp4g26310.1	Bostr.25993s0349.1.p
OG0016649	Sp4g20580.1	Bostr.23794s0245.1.p
OG0016650	Sp1g38390.1	Bostr.26675s0025.1.p
OG0016651	SpUn0238_0020.1	Bostr.13671s0092.1.p
OG0016652	Sp1g28780.1	Bostr.3359s0038.1.p
OG0016653	Sp4g29960.1	Bostr.13208s0011.1.p
OG0016654	Sp2g26050.1	Bostr.0568s0520.1.p
OG0016655	Sp5g22600.1	Bostr.26959s0151.1.p
OG0016656	Sp6g34070.1	Bostr.13129s0069.1.p
OG0016657	Sp6g18060.1	Bostr.26833s0642.1.p
OG0016658	Sp3g13860.1	Bostr.28625s0137.1.p
OG0016659	Sp7g33100.1	Bostr.7867s1392.1.p
OG0016660	Sp3g21740.1	Bostr.19424s0230.1.p
OG0016661	Sp5g13210.1	Bostr.18473s0070.1.p
OG0016662	Sp6g02100.1	Bostr.16335s0036.1.p
OG0016663	Sp1g20180.1	Bostr.12659s0121.1.p
OG0016664	Sp5g21270.1	Bostr.26959s0297.1.p
OG0016665	Sp1g23350.1	Bostr.15697s0038.1.p
OG0016666	Sp3g04870.1	Bostr.2570s0070.1.p, Bostr.2570s0286.1.p
OG0016667	Sp1g00050.1	Bostr.5325s0146.1.p
OG0016668	Sp7g31660.1	Bostr.7867s1241.1.p
OG0016670	Sp5g00110.1	Bostr.13158s0346.1.p
OG0016671	Sp3g30890.1	Bostr.18351s0214.1.p
OG0016672	Sp3g21930.1	Bostr.19424s0209.1.p
OG0016673	Sp7g31230.1	Bostr.7867s1197.1.p
OG0016674	Sp6g05540.1	Bostr.25463s0115.1.p
OG0016675	Sp3g15650.1	Bostr.19424s0916.1.p
OG0016676	Sp4g24420.1	Bostr.25993s0555.1.p
OG0016677	Sp4g17430.1	Bostr.23794s0582.1.p
OG0016678	Sp1g26440.1	Bostr.22252s0214.1.p
OG0016679	Sp7g17900.1	Bostr.30275s0402.1.p
OG0016680	Sp1g39740.1	Bostr.0124s0109.1.p
OG0016681	Sp2g13390.1	Bostr.0556s0023.1.p
OG0016682	Sp3g30010.1	Bostr.18351s0133.1.p
OG0016683	Sp2g18800.1	Bostr.2392s0011.1.p
OG0016684	Sp1g08530.1	Bostr.25494s0052.1.p
OG0016686	Sp1g11170.1	Bostr.29827s0200.1.p
OG0016687	Sp6g23900.1	Bostr.26527s0147.1.p
OG0016688	Sp5g09290.1	Bostr.11793s0084.1.p
OG0016689	Sp4g04160.1	Bostr.26326s0153.1.p
OG0016690	Sp1g07570.1	Bostr.25219s0052.1.p
OG0016691	Sp3g19350.1	Bostr.19424s0523.1.p
OG0016692	Sp5g20500.1	Bostr.26959s0354.1.p
OG0016693	Sp4g28870.1	Bostr.25993s0082.1.p
OG0016694	Sp4g00160.1	Bostr.26833s0572.1.p, Bostr.5022s0143.1.p
OG0016695	Sp4g06310.1	Bostr.26326s0033.1.p
OG0016696	Sp1g36760.1	Bostr.26675s0179.1.p
OG0016697	Sp6g23500.1	Bostr.26527s0107.1.p
OG0016699	Sp2g30340.1	Bostr.0568s0042.1.p
OG0016700	Sp7g28010.1	Bostr.7867s0866.1.p
OG0016701	Sp5g35930.1	Bostr.20129s0531.1.p
OG0016702	Sp2g28030.1	Bostr.10273s0387.1.p
OG0016703	Sp6g16830.1	Bostr.26833s0777.1.p
OG0016705	Sp6g18400.1	Bostr.26833s0596.1.p
OG0016706	Sp7g34510.1	Bostr.7867s1542.1.p
OG0016707	Sp1g23770.1	Bostr.15697s0082.1.p
OG0016708	Sp3g24210.1	Bostr.24399s0058.1.p
OG0016710	Sp4g14100.1	Bostr.24513s0045.1.p
OG0016712	Sp2g15590.1	Bostr.0556s0316.1.p
OG0016713	Sp1g05260.1	Bostr.25219s0307.1.p
OG0016714	Sp4g29080.1	Bostr.25993s0057.1.p
OG0016715	Sp6g00540.1	Bostr.10064s0056.1.p
OG0016716	Sp3g17880.1	Bostr.19424s0675.1.p
OG0016717	Sp5g08520.1	Bostr.11793s0005.1.p
OG0016718	Sp1g06990.1	Bostr.25219s0110.1.p
OG0016719	Sp7g17440.1	Bostr.30275s0349.1.p
OG0016720	Sp3g23440.1	Bostr.19424s0027.1.p
OG0016721	Sp1g15150.1	Bostr.7128s0311.1.p
OG0016722	Sp2g15920.1	Bostr.0556s0350.1.p
OG0016723	Sp6g36930.1	Bostr.13129s0377.1.p
OG0016724	Sp7g27610.1	Bostr.7867s0828.1.p
OG0016725	Sp2g27600.1	Bostr.0568s0346.1.p
OG0016726	Sp7g15980.1	Bostr.30275s0280.1.p
OG0016727	Sp2g17820.1	Bostr.0556s0577.1.p
OG0016728	Sp4g24400.1	Bostr.25993s0557.1.p
OG0016729	Sp3g00310.1	Bostr.1460s0035.1.p
OG0016731	Sp2g16970.1	Bostr.0556s0468.1.p
OG0016732	Sp6g22170.1	Bostr.26833s0179.1.p
OG0016733	Sp2g00670.1	Bostr.29223s0126.1.p
OG0016734	Sp5g35390.1	Bostr.20129s0473.1.p
OG0016735	Sp2g24690.1	Bostr.26833s0088.1.p
OG0016736	Sp7g11360.1	Bostr.2021s0125.1.p
OG0016737	Sp1g27430.1	Bostr.3359s0180.1.p
OG0016739	Sp7g30250.1	Bostr.7867s1099.1.p
OG0016740	Sp6g21120.1	Bostr.26833s0300.1.p
OG0016741	Sp1g39410.1	Bostr.0124s0075.1.p
OG0016742	Sp4g19830.1	Bostr.23794s0330.1.p
OG0016743	Sp1g28390.1	Bostr.3359s0109.1.p
OG0016744	Sp3g03970.1	Bostr.2570s0173.1.p
OG0016745	Sp4g13510.1	Bostr.24513s0126.1.p
OG0016746	Sp4g23190.1	Bostr.9345s0045.1.p
OG0016747	Sp6g17350.1	Bostr.26833s0713.1.p
OG0016748	Sp7g17280.1	Bostr.8819s0124.1.p
OG0016750	Sp2g20530.1	Bostr.29827s0048.1.p
OG0016752	Sp1g21360.1	Bostr.12659s0241.1.p
OG0016753	Sp1g13110.1, Sp5g09000.1	Bostr.11793s0060.1.p
OG0016754	Sp2g03420.1	Bostr.10040s0090.1.p
OG0016755	Sp7g26920.1	Bostr.7867s0738.1.p
OG0016756	Sp3g24180.1, Sp2g07510.1	Bostr.0556s0653.1.p
OG0016757	Sp3g10970.1	Bostr.3640s0056.1.p
OG0016758	Sp2g28020.1	Bostr.0568s0299.1.p
OG0016759	Sp7g08310.1	Bostr.3148s0280.1.p
OG0016760	Sp2g24730.1	Bostr.26833s0084.1.p
OG0016761	Sp6g32400.1	Bostr.23997s0003.1.p
OG0016762	Sp5g22500.1	Bostr.26959s0158.1.p
OG0016763	Sp7g00020.1	Bostr.3279s0019.1.p
OG0016764	Sp4g26070.1	Bostr.25993s0372.1.p
OG0016765	Sp6g23530.1	Bostr.26527s0109.1.p
OG0016766	Sp3g19600.1	Bostr.19424s0490.1.p
OG0016769	Sp3g29300.1	Bostr.18351s0078.1.p
OG0016771	Sp3g09210.1	Bostr.19424s1014.1.p
OG0016772	SpUn0002_0310.1	Bostr.13404s0050.1.p
OG0016773	Sp5g00180.1	Bostr.13158s0339.1.p
OG0016774	Sp7g34560.1	Bostr.7867s1546.1.p
OG0016775	Sp1g38010.1	Bostr.26675s0062.1.p
OG0016777	Sp1g32910.1	Bostr.12302s0049.1.p
OG0016778	Sp2g24010.1	Bostr.10199s0133.1.p
OG0016779	Sp7g17790.1	Bostr.30275s0389.1.p
OG0016780	Sp2g09940.1	Bostr.5342s0023.1.p
OG0016781	Sp6g35900.1	Bostr.13129s0272.1.p
OG0016782	Sp6g17560.1	Bostr.26833s0693.1.p
OG0016783	Sp4g21080.1	Bostr.23794s0199.1.p
OG0016784	Sp6g35330.1	Bostr.13129s0208.1.p, Bostr.27991s0091.1.p
OG0016785	Sp5g29570.1	Bostr.3288s0086.1.p
OG0016786	Sp3g05420.1	Bostr.2570s0010.1.p
OG0016787	Sp7g00310.1	Bostr.30275s0059.1.p, Bostr.25375s0029.1.p, Bostr.25375s0023.1.p
OG0016788	Sp3g18440.1	Bostr.19424s0612.1.p
OG0016789	Sp6g31280.1	Bostr.2902s0006.1.p
OG0016790	Sp3g11090.1	Bostr.3640s0069.1.p
OG0016791	Sp2g22210.1	Bostr.29827s0283.1.p
OG0016792	Sp2g19900.1	Bostr.9935s0001.1.p
OG0016793	Sp7g00830.1	Bostr.7200s0125.1.p
OG0016794	Sp3g01050.1	Bostr.1460s0111.1.p
OG0016795	Sp2g24950.1	Bostr.26833s0060.1.p
OG0016796	Sp3g05600.1	Bostr.22252s0373.1.p
OG0016797	Sp5g34170.1	Bostr.20129s0348.1.p
OG0016799	Sp2g16310.1	Bostr.1601s0004.1.p
OG0016800	Sp4g18660.1	Bostr.23794s0455.1.p
OG0016801	Sp6g20230.1	Bostr.26833s0398.1.p
OG0016802	Sp4g00710.1	Bostr.5022s0076.1.p
OG0016803	Sp2g30660.1	Bostr.0568s0013.1.p
OG0016804	Sp5g03220.1	Bostr.29344s0004.1.p
OG0016805	Sp2g07950.1	Bostr.3148s0159.1.p
OG0016806	Sp4g07550.1	Bostr.8111s0001.1.p
OG0016807	Sp3g20430.1	Bostr.19424s0388.1.p
OG0016808	Sp5g29580.1	Bostr.3288s0087.1.p
OG0016809	Sp7g19820.1	Bostr.10689s0135.1.p
OG0016810	Sp4g20010.1	Bostr.23794s0312.1.p
OG0016811	Sp1g34360.1	Bostr.12302s0150.1.p
OG0016812	Sp4g04630.1	Bostr.26326s0120.1.p
OG0016813	Sp1g12720.1	Bostr.13671s0016.1.p
OG0016815	Sp4g28390.1	Bostr.25993s0134.1.p
OG0016816	Sp4g17340.1	Bostr.23794s0592.1.p
OG0016817	Sp2g27650.1	Bostr.0568s0340.1.p
OG0016818	Sp5g12920.1	Bostr.18473s0034.1.p
OG0016819	Sp1g02390.1	Bostr.26675s0411.1.p
OG0016820	Sp6g37360.1	Bostr.13129s0420.1.p
OG0016821	Sp1g41030.1	Bostr.6758s0037.1.p
OG0016822	Sp2g06550.1	Bostr.8169s0050.1.p
OG0016824	Sp1g41840.1	Bostr.6758s0075.1.p
OG0016825	Sp4g02655.1, Sp4g02650.1	Bostr.27895s0124.1.p
OG0016826	Sp2g09810.1	Bostr.29514s0006.1.p
OG0016827	Sp7g28580.1	Bostr.7867s0924.1.p
OG0016828	Sp5g11070.1	Bostr.6864s0131.1.p
OG0016829	Sp4g17290.1	Bostr.23794s0602.1.p
OG0016830	Sp4g01260.1	Bostr.5022s0013.1.p
OG0016831	Sp4g09050.1	Bostr.15774s0230.1.p
OG0016832	Sp7g36280.1	Bostr.25542s0148.1.p
OG0016833	Sp1g06660.1	Bostr.25219s0144.1.p
OG0016834	Sp1g32530.1	Bostr.12302s0034.1.p
OG0016835	Sp6g03530.1	Bostr.2983s0090.1.p
OG0016836	Sp2g24000.1	Bostr.10199s0089.1.p
OG0016837	Sp5g35960.1	Bostr.20129s0534.1.p
OG0016838	Sp5g17840.1	Bostr.0556s0673.1.p
OG0016839	Sp4g01320.1	Bostr.5022s0006.1.p
OG0016840	Sp1g40540.1	Bostr.7128s0073.1.p
OG0016841	Sp3g10560.1	Bostr.15697s0366.1.p, Bostr.3640s0013.1.p
OG0016842	Sp3g12670.1	Bostr.28625s0262.1.p
OG0016843	Sp7g18670.1	Bostr.10689s0010.1.p
OG0016844	Sp5g29250.1	Bostr.3288s0052.1.p
OG0016845	Sp3g17320.1	Bostr.19424s0737.1.p
OG0016846	Sp2g27130.1	Bostr.0568s0398.1.p
OG0016847	Sp6g32540.1	Bostr.13175s0010.1.p
OG0016848	Sp6g02010.1	Bostr.26326s0057.1.p
OG0016849	Sp1g01510.1	Bostr.4824s0015.1.p
OG0016850	Sp5g28210.1	Bostr.10273s0030.1.p
OG0016851	Sp3g18890.1	Bostr.19424s0563.1.p
OG0016852	Sp5g16170.1	Bostr.21132s0002.1.p, Bostr.21132s0005.1.p
OG0016853	Sp1g27850.1	Bostr.3359s0138.1.p
OG0016854	Sp6g31270.1	Bostr.2902s0007.1.p
OG0016855	Sp7g26650.1	Bostr.7867s0710.1.p
OG0016856	Sp1g10240.1	Bostr.13671s0304.1.p
OG0016857	Sp5g22980.1	Bostr.26959s0108.1.p
OG0016858	Sp7g17380.1	Bostr.30275s0133.1.p
OG0016859	Sp4g21020.1	Bostr.23794s0204.1.p
OG0016860	Sp5g33060.1	Bostr.20129s0226.1.p
OG0016861	Sp1g23700.1	Bostr.15697s0075.1.p
OG0016862	Sp7g23120.1	Bostr.7867s0319.1.p
OG0016863	Sp5g23690.1	Bostr.26959s0031.1.p
OG0016864	Sp6g25790.1	Bostr.26527s0357.1.p
OG0016865	Sp6g32750.1	Bostr.13175s0031.1.p
OG0016866	Sp1g32320.1	Bostr.12302s0023.1.p
OG0016867	Sp5g18010.1	Bostr.0556s0644.1.p
OG0016868	Sp5g26500.1	Bostr.10273s0216.1.p
OG0016869	Sp2g25540.1	Bostr.0568s0570.1.p
OG0016870	Sp4g25450.1	Bostr.25993s0445.1.p
OG0016871	Sp3g13880.1	Bostr.28625s0135.1.p
OG0016872	Sp3g06470.1	Bostr.22252s0275.1.p
OG0016873	Sp3g05780.1	Bostr.22252s0355.1.p
OG0016875	Sp1g26540.1	Bostr.15697s0364.1.p
OG0016877	Sp7g36820.1	Bostr.25542s0088.1.p
OG0016878	Sp3g26900.1	Bostr.13083s0043.1.p
OG0016879	Sp6g09240.1	Bostr.3877s0006.1.p
