Orthogroup	Thellungiella_parvula	Arabidopsis_thaliana
OG0012033	SpUn0079_0020.1, Sp5g17930.1	AT3G42660
OG0012035	Sp6g40770.1	AT5G01490
OG0012036	Sp3g08120.1	AT3G09780
OG0012037	Sp5g22210.1	AT1G67280
OG0012039	Sp6g18490.1	AT5G56740
OG0012040	Sp3g11980.1	AT3G13780
OG0012041	Sp5g06700.1	AT3G55780
OG0012042	Sp7g32040.1	AT4G34260
OG0012043	SpUn0001_0720.1	AT1G54500
OG0012044	Sp1g09630.1	AT1G10910
OG0012045	Sp5g29990.1	AT1G74860
OG0012046	Sp6g19600.1	AT5G57930
OG0012047	Sp3g19410.1	AT3G21350
OG0012048	Sp5g12670.1	AT3G49400
OG0012049	Sp5g29550.1	AT1G74390
OG0012050	Sp7g29030.1	AT4G31150
OG0012051	Sp6g12440.1	AT5G50340
OG0012052	Sp2g14660.1	AT2G03840
OG0012053	Sp6g10350.1	AT4G07960
OG0012054	Sp5g09350.1	AT3G52970
OG0012055	Sp2g20340.1	AT5G27970
OG0012057	Sp4g28860.1	AT2G46830
OG0012058	Sp2g30610.1	AT5G66070
OG0012059	Sp5g16340.1	AT3G44880
OG0012060	Sp6g02120.1	AT4G02220
OG0012061	Sp2g23110.1	AT5G24260
OG0012062	Sp2g03500.1	AT1G61010
OG0012063	Sp1g19220.1	AT1G21680
OG0012064	Sp7g23100.1	AT4G25110
OG0012065	Sp2g04270.1	AT1G60460
OG0012066	SpUn0124_0020.1, SpUn0185_0030.1	AT5G38730
OG0012067	Sp4g21940.1	AT2G39690
OG0012068	Sp3g05700.1	AT3G06730
OG0012069	Sp7g23200.1	AT4G25180
OG0012070	Sp1g35500.1	AT1G48560
OG0012071	Sp7g00330.1	AT5G41761
OG0012072	Sp1g20260.1	AT1G22750
OG0012073	Sp1g28700.1	AT1G33250
OG0012074	Sp4g05810.1	AT2G25910
OG0012075	Sp3g13460.1	AT3G15260
OG0012076	Sp3g05480.1	AT3G06540
OG0012077	Sp4g25470.1	AT2G43370
OG0012078	Sp5g35420.1	AT1G80390
OG0012079	Sp1g23930.1	AT1G27700
OG0012080	Sp3g22480.1	AT3G24740
OG0012081	Sp4g10670.1	AT2G27830
OG0012082	Sp4g10890.1	AT2G28090
OG0012083	Sp4g17380.1	AT2G35150
OG0012084	Sp7g25500.1	AT4G27580
OG0012085	Sp1g23980.1	AT1G27750
OG0012086	Sp2g06720.1	AT1G56210
OG0012087	Sp6g23000.1	AT5G22240
OG0012088	Sp5g15420.1	AT3G46210
OG0012089	Sp3g27010.1	AT2G13610
OG0012090	Sp7g06800.1	AT5G35550
OG0012091	Sp7g29600.1	AT4G31805
OG0012092	Sp1g35350.1, Sp3g03530.1	AT3G04680
OG0012093	Sp5g25450.1	AT1G70330
OG0012094	Sp1g19590.1	AT4G21065
OG0012095	Sp4g01050.1	AT2G21970
OG0012096	Sp5g25490.1	AT1G70410
OG0012097	Sp1g27210.1	AT1G31410
OG0012098	Sp6g08030.1	AT4G09580
OG0012099	Sp6g14160.1	AT5G51910
OG0012100	Sp5g29690.1	AT1G74510
OG0012101	Sp6g02490.1	AT4G02580
OG0012102	Sp5g21990.1	AT1G67060
OG0012103	Sp5g15640.1	AT3G45900
OG0012104	Sp6g38070.1	AT5G04750
OG0012105	Sp1g29880.1	AT1G35140
OG0012106	Sp3g06250.1	AT3G07300
OG0012107	Sp6g36480.1	AT5G06370
OG0012108	Sp5g29330.1	AT1G74100
OG0012109	Sp3g07450.1	AT3G09030
OG0012110	Sp6g16010.1	AT5G53930
OG0012111	Sp7g11770.1	AT4G13980
OG0012112	Sp6g19570.1	AT5G57900
OG0012113	Sp7g29360.1	AT4G31530
OG0012114	Sp6g01480.1	AT4G01570
OG0012115	Sp2g16080.1	AT3G26950
OG0012116	Sp6g35620.1	AT5G07270
OG0012117	Sp2g08410.1	AT5G43600
OG0012118	Sp1g35880.1	AT1G48970
OG0012119	Sp5g10870.1	AT3G51360
OG0012120	Sp3g14750.1	AT3G16370
OG0012121	Sp7g30580.1	AT4G32810
OG0012122	Sp4g16350.1	AT2G34000
OG0012123	Sp5g04040.1	AT3G58800
OG0012125	Sp2g25170.1	AT5G61990
OG0012126	SpUn0331_0010.1	AT1G66160
OG0012127	Sp7g14150.1, Sp7g14310.1	AT5G20660
OG0012128	Sp7g30460.1	AT4G32700
OG0012129	Sp3g04310.1	AT3G05480
OG0012130	Sp6g02830.1	AT4G02800
OG0012131	Sp4g13980.1	AT2G31530
OG0012132	Sp1g02950.1	AT1G04130
OG0012134	Sp6g03150.1	AT4G03115
OG0012135	Sp4g13010.1	AT2G30480
OG0012136	Sp4g01410.1	AT2G22370
OG0012137	Sp3g22200.1	AT3G24440
OG0012138	Sp2g04210.1	AT1G60550
OG0012140	SpUn0020_0130.1, Sp5g26840.1	AT1G71810
OG0012141	Sp2g26230.1	AT5G63100
OG0012142	Sp7g32510.1	AT4G34730
OG0012143	Sp2g22620.1	AT5G24830
OG0012144	Sp6g29850.1, SpUn0049_0050.1	AT5G14170
OG0012145	Sp1g17470.1	AT1G19630
OG0012146	Sp6g29750.1	AT5G14285
OG0012147	Sp1g23250.1	AT1G24540
OG0012148	Sp4g00220.1	AT2G21080
OG0012149	Sp1g29550.1	AT1G34340
OG0012150	Sp2g22750.1	AT5G24630
OG0012151	Sp7g00840.1	AT5G41060
OG0012152	Sp6g38550.1	AT5G04200
OG0012153	Sp1g05310.1	AT1G06550
OG0012154	Sp4g21290.1	AT2G38910
OG0012155	Sp7g17710.1	AT4G18990
OG0012156	Sp4g29750.1	AT2G47820
OG0012158	Sp6g19360.1	AT5G57670
OG0012160	Sp6g04530.1	AT4G04320
OG0012161	Sp7g22930.1	AT4G24950
OG0012162	Sp3g15210.1	AT3G16990
OG0012163	Sp7g20370.1	AT4G22250
OG0012164	Sp3g23760.1	AT4G13500, AT2G05310
OG0012165	Sp7g34590.1	AT4G37200
OG0012166	Sp7g21910.1	AT4G23940
OG0012167	Sp1g24970.1	AT1G29040
OG0012168	Sp1g07250.1	AT1G08590
OG0012169	Sp5g32380.1	AT1G77210
OG0012170	Sp2g12880.1	AT2G01440
OG0012171	Sp2g30630.1	AT5G66055
OG0012172	Sp2g15350.1	AT3G26130
OG0012173	Sp3g11820.1	AT3G13620
OG0012174	SpUn0074_0080.1, SpUn0095_0060.1, Sp5g33770.1	AT1G78710
OG0012175	Sp1g03400.1	AT1G04560
OG0012176	Sp3g08470.1	AT3G10190
OG0012177	Sp2g13260.1	AT2G01830
OG0012178	Sp1g24290.1	AT1G28100
OG0012179	Sp4g11420.1	AT2G28600
OG0012180	Sp6g07530.1	AT4G09960
OG0012181	Sp2g12780.1	AT2G01330
OG0012183	Sp5g10240.1	AT3G52060
OG0012184	Sp5g28750.1	AT1G73590
OG0012185	Sp7g02240.1	AT5G39830
OG0012186	Sp3g16620.1	AT3G18524
OG0012187	Sp1g12390.1	AT1G14030
OG0012188	Sp2g15720.1	AT3G26610
OG0012189	Sp6g09730.1	AT4G08280
OG0012190	Sp4g25320.1	AT2G43200
OG0012191	Sp6g02860.1	AT4G02830
OG0012192	Sp2g07390.1	AT5G42760
OG0012194	Sp1g34550.1	AT1G47530
OG0012195	Sp7g19970.1	AT4G21800
OG0012196	Sp3g05450.1	AT3G06500
OG0012197	Sp6g01650.1	AT4G01800
OG0012198	Sp6g17140.1	AT5G55210
OG0012199	Sp7g17690.1	AT4G18975
OG0012200	Sp1g14650.1	AT1G16500
OG0012201	Sp7g13990.1	AT4G15730
OG0012202	Sp1g17070.1	AT1G19170
OG0012203	Sp3g33980.1	AT2G20725
OG0012204	Sp2g17900.1	AT3G29300
OG0012205	Sp5g08170.1	AT3G54230
OG0012206	Sp3g11960.1	AT3G13770
OG0012207	Sp5g12220.1	AT3G49890
OG0012208	Sp1g30920.1	AT1G36320
OG0012209	Sp6g13380.1	AT5G51170
OG0012210	Sp1g21240.1	AT1G23890
OG0012211	Sp4g22740.1	AT2G40410
OG0012212	Sp7g10330.1	AT4G13070
OG0012213	Sp5g26180.1	AT1G71015
OG0012214	Sp5g33400.1	AT1G78280
OG0012215	Sp6g16500.1	AT5G54530
OG0012216	Sp6g02450.1	AT4G02530
OG0012217	Sp7g14890.1	AT4G16370
OG0012218	Sp4g27530.1	AT2G45500
OG0012219	SpUn0683_0010.1, Sp7g01940.1	AT5G35410
OG0012220	Sp1g04490.1	AT1G05670
OG0012221	Sp1g12620.1	AT1G14270
OG0012222	Sp6g32630.1	AT5G10830
OG0012223	Sp7g22150.1	AT4G24180
OG0012224	Sp5g34240.1	AT1G79190
OG0012225	Sp2g10250.1	AT5G45310
OG0012227	Sp2g20510.1	AT5G27270
OG0012228	Sp1g26370.1	AT1G30520
OG0012229	Sp1g28820.1	AT1G33330
OG0012230	Sp1g36470.1	AT1G49590
OG0012231	SpUN0398_0010.1	AT4G01460
OG0012232	Sp7g24150.1	AT4G26130
OG0012233	Sp5g34660.1	AT3G19184
OG0012234	Sp3g17430.1	AT3G19370
OG0012235	Sp6g32580.1	AT5G10910
OG0012236	Sp6g14620.1	AT5G52400
OG0012237	Sp3g00220.1	AT3G01840
OG0012238	Sp1g14790.1	AT1G16650
OG0012239	Sp6g38450.1	AT5G04290
OG0012240	Sp6g23070.1	AT4G33990
OG0012241	Sp7g19780.1	AT4G21670
OG0012242	Sp6g01620.1	AT4G01730
OG0012243	Sp1g11580.1	AT1G13030
OG0012244	Sp5g21350.1	AT1G66330
OG0012245	SpUn0483_0010.1	AT2G18940
OG0012246	Sp4g22990.1	AT2G40660
OG0012247	Sp5g16450.1	AT3G44730
OG0012248	Sp2g03910.1	AT1G60800
OG0012249	Sp7g33180.1	AT4G35390
OG0012250	Sp6g08630.1	AT4G09010
OG0012251	Sp7g25710.1	AT4G27745
OG0012252	Sp5g00550.1	AT3G62970
OG0012253	Sp6g24450.1	AT5G19930
OG0012254	Sp2g19920.1	AT5G49610
OG0012255	Sp1g29750.1	AT1G34630
OG0012256	Sp7g26770.1	AT4G28760
OG0012257	Sp2g28480.1	AT5G65400
OG0012258	Sp6g26560.1	AT5G17660
OG0012259	Sp7g08390.1	AT5G42220
OG0012260	Sp7g22740.1	AT4G24760
OG0012261	Sp7g26390.1	AT4G28410
OG0012262	Sp5g02340.1	AT3G60910
OG0012263	Sp5g04430.1	AT3G58450
OG0012264	Sp5g11730.1	AT3G50430
OG0012265	Sp3g29920.1	AT2G16800, AT2G16015
OG0012266	Sp2g10570.1	AT5G45680
OG0012267	Sp6g24370.1	AT5G20030
OG0012268	Sp2g08310.1	AT5G43430
OG0012269	Sp1g07300.1	AT1G08640
OG0012270	Sp1g37710.1	AT1G50960
OG0012271	Sp2g16020.1	AT3G26900
OG0012272	Sp1g26300.1	AT1G30473
OG0012273	Sp2g10550.1	AT5G45660
OG0012274	Sp2g06750.1	AT1G55050
OG0012276	Sp6g35840.1	AT5G07040
OG0012277	Sp6g01770.1	AT4G01900
OG0012278	Sp5g31040.1	AT1G75920
OG0012279	Sp6g34150.1	AT5G08720
OG0012280	Sp4g08180.1, Sp4g21740.1	AT2G39440
OG0012281	Sp1g36890.1	AT1G50030
OG0012282	Sp3g10570.1	AT3G12380
OG0012283	Sp2g00840.1	AT1G63850
OG0012284	Sp4g25360.1	AT2G43235
OG0012285	Sp6g22900.1	AT5G22340
OG0012286	Sp5g13520.1	AT4G14180
OG0012287	Sp6g12890.1, Sp3g18360.1	AT3G20330
OG0012288	Sp4g00170.1	AT2G20980
OG0012289	Sp2g14680.1	AT2G03880
OG0012290	Sp1g19760.1	AT1G22250
OG0012291	Sp7g25310.1	AT4G27380
OG0012292	Sp5g13530.1	AT3G48500
OG0012293	Sp6g37580.1	AT5G05250
OG0012294	Sp2g04420.1	AT1G60390
OG0012295	Sp5g14880.1	AT3G46870
OG0012296	Sp1g07830.1	AT1G09220
OG0012297	Sp3g12700.1	AT3G14410
OG0012298	Sp5g16210.1	AT3G45050
OG0012299	Sp6g19620.1	AT5G57950
OG0012300	Sp4g07280.1	AT2G26440
OG0012301	Sp6g29740.1	AT5G14310
OG0012302	Sp3g32760.1	AT2G19385
OG0012304	Sp3g07120.1	AT3G08680
OG0012305	Sp1g40800.1	AT1G55140
OG0012306	Sp3g26130.1	AT2G10950
OG0012307	Sp6g05410.1	AT4G12090
OG0012308	Sp6g29810.1	AT5G14220
OG0012309	Sp7g15420.1	AT4G18600
OG0012310	Sp5g22100.1	AT1G67170
OG0012311	Sp2g18680.1	AT5G48310
OG0012312	Sp2g16250.1	AT3G27120
OG0012313	Sp7g11440.1	AT4G13670
OG0012314	Sp1g33810.1	AT1G44970
OG0012315	Sp3g17760.1	AT3G19720
OG0012316	Sp6g35960.1, Sp7g35130.1	AT4G37440
OG0012317	Sp2g28320.1	AT5G65220
OG0012318	Sp4g23430.1	AT2G41120
OG0012319	Sp4g27750.1	AT2G45700
OG0012320	Sp2g02690.1	AT1G61850
OG0012321	Sp4g01910.1	AT2G22860
OG0012322	Sp3g10350.1	AT3G12120
OG0012324	Sp6g30730.1	AT5G13260
OG0012325	Sp7g33660.1	AT4G35880
OG0012326	Sp2g17410.1	AT3G28760
OG0012327	Sp6g19920.1	AT5G58260
OG0012328	Sp7g13690.1	AT4G15470
OG0012330	Sp2g00960.1	AT1G63690
OG0012331	Sp5g07110.1	AT3G55360
OG0012332	Sp5g32640.1	AT1G77480
OG0012333	Sp3g22660.1	AT3G25060
OG0012334	Sp1g10160.1	AT1G11545
OG0012335	Sp2g22810.1	AT5G24560
OG0012336	Sp7g17480.1	AT4G18780
OG0012337	SpUn0010_0230.1, Sp7g00750.1	AT5G41150
OG0012338	Sp6g36250.1	AT5G06610
OG0012339	Sp7g19010.1	AT4G20930
OG0012340	Sp4g03330.1	AT2G24330
OG0012341	Sp7g11250.1	AT4G13600
OG0012342	Sp7g27300.1	AT4G29420
OG0012343	Sp6g06660.1	AT4G10840
OG0012344	Sp6g25520.1	AT5G18850
OG0012345	Sp4g06660.1	AT2G26310
OG0012346	Sp2g05500.1	AT1G58070
OG0012347	Sp1g29430.1	AT1G34200
OG0012348	Sp1g01090.1	AT1G01200
OG0012349	Sp6g40780.1	AT5G01500
OG0012350	Sp2g25310.1	AT5G62140
OG0012351	Sp7g30560.1	AT4G32790
OG0012352	Sp7g34410.1	AT4G36750
OG0012353	Sp4g23690.1	AT2G41420
OG0012354	Sp1g17940.1	AT1G20160
OG0012355	Sp5g06970.1	AT3G55510
OG0012356	Sp2g14490.1	AT2G03667
OG0012357	Sp6g13120.1, Sp1g10600.1	AT1G11925
OG0012358	Sp1g14110.1	AT1G15810
OG0012359	Sp5g09550.1	AT3G52780
OG0012360	Sp6g06700.1	AT4G10800
OG0012361	Sp4g00210.1	AT2G21070
OG0012362	Sp5g25750.1	AT1G70590
OG0012363	Sp3g30220.1	AT1G34360
OG0012364	Sp7g15510.1	AT4G18520
OG0012365	Sp7g09835.1	AT4G12970
OG0012366	Sp2g16980.1	AT3G27930
OG0012367	Sp1g22320.1	AT1G26370
OG0012368	Sp3g20480.1	AT3G22780
OG0012369	Sp5g34910.1	AT1G80850
OG0012370	Sp1g38090.1	AT1G51410
OG0012371	Sp6g25530.1	AT5G18840
OG0012372	Sp6g26610.1	AT5G17610
OG0012373	Sp5g12520.1	AT3G49590
OG0012374	Sp6g21730.1	AT5G60070
OG0012375	Sp7g10550.1	AT4G13160
OG0012376	Sp7g18010.1	AT4G19390
OG0012377	Sp7g11240.1	AT4G13590
OG0012378	Sp4g28540.1	AT2G46505
OG0012379	Sp1g10440.1	AT1G11820
OG0012380	Sp2g08020.1	AT5G43210
OG0012381	Sp2g25750.1	AT5G62570
OG0012382	Sp5g32520.1	AT1G77360
OG0012383	Sp2g27120.1	AT5G64050
OG0012384	Sp6g23260.1	AT5G21930
OG0012385	Sp5g27780.1	AT1G72720
OG0012386	Sp1g09040.1	AT1G10417
OG0012387	Sp6g40600.1	AT5G01270
OG0012388	Sp5g29810.1	AT1G74690
OG0012389	Sp6g25010.1	AT5G19400
OG0012390	Sp6g33590.1	AT5G09820
OG0012391	Sp5g16850.1	AT3G44350
OG0012392	Sp4g08900.1	AT2G26695
OG0012393	Sp4g13310.1	AT2G30840
OG0012394	Sp2g26410.1	AT5G63290
OG0012395	Sp2g15290.1	AT3G26090
OG0012396	Sp6g14610.1	AT5G52390
OG0012397	Sp7g18650.1	AT4G20310
OG0012398	Sp4g02120.1	AT2G23093
OG0012399	Sp7g24170.1	AT4G26150
OG0012400	Sp6g12270.1	AT5G50180
OG0012401	Sp7g21130.1	AT4G23050
OG0012402	Sp7g17920.1	AT4G19200
OG0012403	Sp1g33420.1	AT1G44130
OG0012404	Sp6g31630.1	AT5G11960
OG0012405	Sp5g15700.1	AT3G45830
OG0012406	Sp2g24180.1	AT5G60870
OG0012407	Sp3g05800.1	AT3G06840
OG0012408	Sp1g19290.1	AT1G21730
OG0012409	Sp2g24670.1	AT5G61470
OG0012410	Sp7g04400.1	AT5G37670
OG0012411	Sp5g05720.1	AT3G56870
OG0012412	Sp5g23240.1	AT1G68220
OG0012413	Sp2g22500.1	AT5G24970
OG0012414	Sp5g19600.1	AT1G65070
OG0012415	Sp6g30750.1	AT5G13240
OG0012416	Sp6g10510.1	AT3G12350
OG0012417	Sp5g09460.1	AT3G52880
OG0012418	Sp6g35710.1	AT5G07190
OG0012419	Sp7g32080.1	AT4G34280
OG0012420	Sp1g39710.1	AT1G53163
OG0012421	Sp7g06790.1	AT5G35560
OG0012422	Sp1g09480.1	AT1G10780
OG0012423	Sp6g35610.1	AT5G07280
OG0012424	Sp4g14590.1	AT2G32230
OG0012425	Sp6g32140.1	AT5G11460
OG0012426	Sp5g04650.1	AT3G58070
OG0012427	Sp7g02220.1	AT5G39840
OG0012428	Sp5g20490.1	AT1G65570
OG0012429	Sp4g13650.1	AT2G31170
OG0012430	Sp4g02070.1	AT2G23050
OG0012431	Sp7g19380.1	AT4G21310
OG0012432	Sp1g29860.1	AT1G34790
OG0012433	Sp6g30360.1	AT5G13660
OG0012434	Sp1g09490.1	AT1G10790
OG0012435	Sp6g24770.1	AT5G19620
OG0012436	Sp7g13670.1	AT4G15450
OG0012437	Sp5g08930.1	AT3G53410
OG0012438	Sp7g21790.1	AT4G23840
OG0012439	Sp2g08630.1	AT5G43830
OG0012440	Sp1g04590.1	AT1G05790
OG0012441	Sp1g17820.1	AT1G20060
OG0012442	Sp7g19340.1	AT4G21260, AT4G21250
OG0012443	Sp5g24940.1	AT1G69830
OG0012444	Sp6g22310.1	AT5G60730
OG0012445	Sp6g32600.1	AT5G10870
OG0012447	Sp1g29530.1	AT1G34320
OG0012448	Sp5g16130.1	AT3G45190
OG0012449	Sp5g04340.1	AT3G58530
OG0012450	Sp5g26650.1	AT1G71500
OG0012451	Sp5g21020.1	AT1G65950
OG0012453	Sp7g36900.1	AT3G10510, AT4G38940
OG0012454	Sp6g33870.1	AT5G09460
OG0012455	Sp6g03060.1	AT4G03020
OG0012456	Sp1g02470.1	AT1G03540
OG0012457	SpUN0430_0010.1	AT1G60600
OG0012458	Sp5g31860.1	AT1G76710
OG0012459	Sp5g02810.1	AT3G60410
OG0012460	Sp5g32600.1	AT1G77450
OG0012461	Sp5g34730.1, Sp1g14420.1	AT1G16180
OG0012462	Sp5g27550.1	AT1G72470
OG0012463	Sp3g09990.1	AT3G11760
OG0012464	Sp2g13320.1	AT2G01900
OG0012465	Sp7g06610.1	AT5G35670
OG0012466	Sp3g20360.1	AT3G22590
OG0012467	Sp5g09620.1	AT3G52720
OG0012468	Sp3g14730.1	AT3G16350
OG0012469	Sp5g34410.1	AT1G79350
OG0012470	Sp5g11360.1	AT3G50860
OG0012471	Sp7g28990.1	AT4G31115
OG0012472	Sp1g30240.1	AT1G35490
OG0012473	Sp6g33910.1	AT5G09420
OG0012474	Sp5g35800.1	AT1G80030
OG0012475	Sp6g34860.1	AT5G08100
OG0012477	Sp2g11580.1, SpUn0036_0030.1	AT5G46770
OG0012478	Sp6g08770.1	AT4G08940
OG0012479	Sp4g13940.1	AT2G31480
OG0012480	Sp2g12660.1	AT2G01200
OG0012481	Sp7g29280.1	AT4G31420
OG0012482	Sp6g20030.1	AT5G58370
OG0012483	Sp1g11530.1	AT1G12970
OG0012484	Sp2g27390.1	AT5G64330
OG0012485	Sp1g29140.1	AT1G33810
OG0012486	Sp7g02400.1	AT5G39590
OG0012487	Sp6g00410.1	AT4G00340
OG0012488	Sp3g09330.1	AT3G10986
OG0012489	Sp7g30360.1	AT4G32590
OG0012490	Sp2g18530.1	AT5G48120
OG0012491	Sp1g25990.1	AT1G30130
OG0012492	Sp2g15750.1	AT3G26630
OG0012493	Sp6g00480.1	AT4G00440
OG0012494	Sp1g22360.1	AT1G26330
OG0012495	Sp7g03330.1	AT5G38610
OG0012497	Sp7g22630.1	AT4G24640
OG0012498	Sp3g23360.1	AT2G04570
OG0012499	Sp4g12880.1	AT2G30320
OG0012500	Sp2g16740.1	AT3G27570
OG0012501	Sp5g10080.1	AT3G52190
OG0012502	Sp6g39940.1	AT5G02580
OG0012503	Sp7g22220.1	AT4G24240
OG0012504	Sp4g03460.1	AT2G24440
OG0012505	Sp7g37010.1	AT4G38810
OG0012506	Sp4g25140.1	AT2G43010
OG0012507	Sp3g28530.1	AT2G15280
OG0012508	Sp7g02870.1	AT5G39040
OG0012509	Sp1g37270.1	AT1G50440
OG0012510	Sp6g36790.1	AT5G06120
OG0012511	Sp5g27150.1	AT1G72090
OG0012512	Sp7g17730.1	AT4G19003
OG0012513	Sp3g03570.1	AT3G04720
OG0012514	Sp2g27910.1	AT5G64830
OG0012515	Sp5g16440.1	AT3G44735
OG0012516	Sp2g15170.1	AT3G25930
OG0012517	Sp5g29160.1	AT1G73960
OG0012518	Sp4g16400.1	AT2G34050
OG0012519	Sp5g07340.1	AT3G55080
OG0012520	Sp3g04990.1	AT3G06040
OG0012521	Sp6g13420.1	AT5G51220
OG0012522	Sp3g23480.1	AT2G04880
OG0012523	Sp7g25170.1	AT4G27250
OG0012524	Sp1g28800.1, Sp2g05970.1	AT1G57540
OG0012525	Sp1g04870.1	AT1G06060
OG0012526	Sp3g02570.1	AT3G03590
OG0012527	Sp6g03460.1	AT4G03410
OG0012528	Sp2g22640.1	AT5G24810
OG0012529	Sp1g32120.1	AT1G42970
OG0012530	Sp6g28660.1	AT5G15440
OG0012531	Sp4g24440.1	AT2G42260
OG0012532	Sp3g02660.1	AT3G03690
OG0012533	Sp3g12530.1	AT3G14240
OG0012534	Sp4g00920.1	AT2G21780
OG0012535	Sp4g11050.1	AT2G28240
OG0012536	Sp4g24970.1	AT2G42850
OG0012537	Sp7g33290.1	AT4G35510
OG0012538	Sp2g08010.1	AT5G43190
OG0012539	Sp1g02570.1	AT1G03687
OG0012540	Sp6g40790.1	AT5G01510
OG0012541	Sp4g05860.1	AT2G25950
OG0012542	Sp6g25420.1	AT5G18970
OG0012543	Sp2g10440.1	AT5G45540
OG0012544	Sp3g07830.1	AT3G09450
OG0012545	Sp5g34490.1	AT1G79440
OG0012546	Sp6g03360.1	AT4G03330
OG0012547	Sp5g22560.1	AT1G67550
OG0012548	Sp7g32670.1	AT4G34920
OG0012549	Sp3g17800.1	AT3G19780
OG0012550	Sp6g24280.1	AT5G20120
OG0012551	Sp1g35260.1	AT1G48310
OG0012552	Sp7g14140.1	AT4G15780
OG0012553	Sp2g14010.1	AT2G02970
OG0012554	Sp7g03720.1	AT5G38300
OG0012555	Sp2g09210.1	AT5G44370
OG0012556	Sp5g35250.1	AT1G80540
OG0012557	Sp3g10980.1	AT3G12820
OG0012558	Sp3g32680.1	AT2G19310
OG0012559	Sp3g33710.1	AT2G20495
OG0012560	Sp4g16090.1	AT2G33740
OG0012561	Sp2g18840.1	AT5G48470
OG0012562	Sp5g07960.1	AT3G54460
OG0012563	Sp6g27950.1	AT5G16210
OG0012564	Sp2g13160.1	AT2G01710
OG0012565	Sp2g08470.1	AT5G43670
OG0012566	Sp5g35920.1	AT1G79840
OG0012567	Sp1g33230.1	AT1G43900
OG0012568	Sp6g20240.1	AT5G58550
OG0012569	Sp1g15840.1	AT1G17760
OG0012570	Sp2g25640.1	AT5G62460
OG0012571	Sp2g09000.1	AT5G44180
OG0012572	Sp4g25080.1	AT2G42950
OG0012573	Sp2g11270.1	AT5G46420
OG0012574	Sp6g20910.1	AT5G59070
OG0012575	Sp6g15370.1	AT5G53190
OG0012576	Sp6g07360.1	AT4G10000
OG0012577	Sp1g36690.1	AT1G49800
OG0012578	Sp4g19410.1	AT2G37090
OG0012579	Sp7g00260.1	AT5G41850
OG0012580	Sp4g01030.1	AT2G21950
OG0012581	Sp3g17490.1	AT3G19430
OG0012582	Sp2g14430.1	AT2G03520
OG0012583	Sp1g03540.1	AT1G04700
OG0012584	Sp5g07450.1	AT3G54970
OG0012585	Sp7g24050.1	AT4G26020
OG0012586	Sp7g31680.1	AT4G33945
OG0012587	Sp6g19010.1	AT5G57280
OG0012588	Sp6g22600.1	AT5G22820
OG0012589	Sp6g27540.1	AT5G16630
OG0012590	Sp2g22680.1	AT5G24750
OG0012591	Sp4g17560.1	AT3G63060
OG0012592	Sp6g22190.1	AT5G60630
OG0012593	Sp6g19540.1	AT5G57850
OG0012594	Sp6g32320.1	AT5G11240
OG0012595	Sp3g20680.1	AT3G22990
OG0012596	SpUN0002_0110.1	AT1G54650
OG0012597	Sp4g04850.1	AT1G11290
OG0012598	Sp1g17960.1	AT1G20190
OG0012599	Sp7g33720.1	AT4G35940
OG0012600	Sp6g11600.1	AT5G49950
OG0012601	Sp1g19750.1	AT1G22240
OG0012602	Sp1g27490.1	AT1G31800
OG0012603	Sp7g35560.1	AT4G37920
OG0012604	Sp3g22970.1	AT3G25430
OG0012605	Sp5g14370.1	AT3G47510
OG0012606	Sp7g28390.1	AT3G03776
OG0012607	Sp1g25700.1	AT1G29800
OG0012608	Sp4g17630.1	AT2G35410
OG0012609	Sp6g20430.1	AT5G58740
OG0012610	Sp3g02300.1	AT3G03270
OG0012612	Sp6g13200.1	AT5G51030
OG0012613	Sp4g26330.1	AT2G44260
OG0012614	Sp1g30260.1	AT1G35510
OG0012615	Sp3g20800.1	AT3G23150
OG0012616	Sp1g13550.1	AT1G15230
OG0012617	Sp4g05200.1	AT2G25625
OG0012618	Sp6g01940.1	AT4G02060
OG0012619	Sp7g21150.1	AT4G23070
OG0012620	Sp6g37560.1	AT5G05270
OG0012621	Sp2g21960.1	AT5G25570
OG0012622	Sp2g30360.1	AT1G77370
OG0012623	Sp6g19030.1	AT5G57300
OG0012624	Sp1g14390.1	AT1G16080
OG0012625	Sp2g26040.1	AT5G62900
OG0012626	Sp6g16940.1	AT5G55000
OG0012627	Sp7g25405.1	AT4G27460
OG0012628	Sp3g07180.1	AT3G08760
OG0012629	Sp7g25960.1	AT4G28020
OG0012630	Sp6g22470.1	AT5G22920
OG0012631	Sp1g00370.1	AT1G01930
OG0012632	Sp1g18500.1	AT1G20810
OG0012633	Sp2g02860.1	AT1G61690
OG0012635	Sp2g12380.1	AT5G47670
OG0012636	Sp3g12420.1	AT3G14172
OG0012637	Sp2g20900.1	AT5G27730
OG0012638	Sp4g28740.1	AT2G46700
OG0012639	Sp6g21230.1	AT5G59520
OG0012640	Sp7g21570.1	AT4G23640
OG0012641	Sp7g30820.1	AT4G33060
OG0012642	Sp7g06470.1	AT5G35735
OG0012643	Sp6g37090.1	AT5G05810
OG0012644	Sp6g18040.1	AT5G56190
OG0012645	Sp4g24590.1	AT2G42450
OG0012646	Sp4g20060.1	AT2G37680
OG0012647	Sp4g16410.1	AT2G34060
OG0012648	Sp5g18060.1, Sp5g18120.1, Sp1g32970.1, Sp1g36010.1	AT1G49120
OG0012649	Sp1g33790.1	AT1G44920
