Orthogroup	Thellungiella_parvula	Camelina_sativa
OG0015120	Sp7g22500.1	Csa10g018510, Csa12g029840, Csa11g020220
OG0015121	Sp6g12360.1	Csa02g037720, Csa18g020860, Csa11g081660
OG0015122	Sp5g14600.1	Csa04g030110, Csa09g045540, Csa06g020970
OG0015123	Sp7g02050.1	Csa10g047650, Csa11g057160
OG0015124	Sp5g03950.1	Csa04g046540, Csa04g046530
OG0015125	Sp4g25560.1	Csa04g061110, Csa06g049700
OG0015126	Sp7g33020.1	Csa10g006890, Csa11g006610
OG0015127	Sp4g06200.1	Csa07g057140, Csa16g047770
OG0015128	Sp5g19910.1	Csa07g028050, Csa00517s080, Csa05g067460
OG0015129	Sp5g28830.1	Csa16g036400, Csa09g078200, Csa07g040860
OG0015130	Sp5g33180.1	Csa09g084820, Csa16g042280, Csa07g050710
OG0015131	Sp3g03100.1	Csa01g004910
OG0015132	Sp2g24320.1	Csa02g067990, Csa18g034400, Csa11g094860
OG0015133	Sp3g33340.1	Csa15g085760, Csa19g048840, Csa01g044480
OG0015134	Sp7g19140.1	Csa12g037510
OG0015135	Sp5g28710.1	Csa09g078070, Csa16g036280
OG0015136	Sp3g29460.1	Csa15g072080, Csa01g034770, Csa19g050810
OG0015137	Sp3g07200.1	Csa15g010040, Csa19g012140, Csa01g009430
OG0015138	Sp2g26120.1	Csa11g099910, Csa18g036460, Csa02g071230
OG0015139	Sp3g04230.1	Csa15g006620, Csa19g007690, Csa01g006200
OG0015140	Sp7g31480.1	Csa10g008470, Csa12g010000, Csa11g009320
OG0015141	Sp5g07020.1	Csa09g067440, Csa04g041710, Csa06g030070
OG0015142	Sp1g37830.1	Csa17g089870, Csa14g059450, Csa03g058010
OG0015143	Sp3g14100.1	Csa15g020430, Csa01g018410, Csa19g022580
OG0015144	Sp2g01080.1	Csa07g065030, Csa09g098340, Csa16g056280
OG0015145	Sp2g18290.1	Csa13g023110, Csa08g013990, Csa20g032070
OG0015146	Sp3g17000.1	Csa19g026350, Csa01g021890, Csa15g026570
OG0015148	Sp4g30010.1	Csa19g007090, Csa15g005890
OG0015149	Sp1g28860.1	Csa17g055770, Csa14g043380
OG0015150	Sp1g29610.1	Csa17g059720, Csa03g038560, Csa14g044290
OG0015151	Sp1g22250.1	Csa03g029070, Csa17g034400, Csa14g032280
OG0015153	Sp6g10900.1	Csa11g034050, Csa07g026490, Csa17g098950
OG0015154	Sp3g01160.1	Csa01g001590, Csa19g002680
OG0015155	Sp1g00350.1	Csa17g002440, Csa03g001290
OG0015156	Sp7g35570.1	Csa12g003440, Csa11g003560
OG0015157	Sp2g23850.1	Csa08g017650
OG0015158	Sp2g19270.1	Csa02g033710, Csa11g077030, Csa18g016090
OG0015159	Sp5g20960.1	Csa05g073600, Csa16g023250, Csa07g029840
OG0015160	Sp6g00830.1	Csa08g053660, Csa02g001950
OG0015161	Sp3g13090.1	Csa01g017420, Csa19g021550, Csa15g019280
OG0015162	Sp6g04780.1, Sp6g04770.1	Csa02g013030, Csa00511s010, Csa13g051170
OG0015163	Sp1g00830.1	Csa17g001950, Csa03g001750, Csa14g001660
OG0015164	Sp1g14340.1	Csa14g020160, Csa17g021620, Csa03g019840
OG0015165	Sp1g07210.1	Csa17g012010, Csa14g010030, Csa03g012000
OG0015166	Sp4g13360.1	Csa05g030620, Csa07g012110, Csa16g012860
OG0015167	Sp3g05250.1	Csa15g007910, Csa01g007370, Csa19g010010
OG0015168	Sp1g24310.1	Csa17g037930, Csa14g035710, Csa03g031380
OG0015169	Sp7g18060.1	Csa12g042210, Csa10g024760, Csa11g027920
OG0015170	Sp2g29440.1	Csa18g040230, Csa11g103690, Csa02g075470
OG0015171	Sp6g04900.1	Csa02g013170
OG0015172	Sp2g24790.1	Csa18g034920, Csa11g097410
OG0015173	Sp3g00280.1	Csa19g001160
OG0015174	Sp3g00080.1	Csa05187s010, Csa00765s010, Csa00555s060
OG0015175	Sp6g07000.1	Csa11629s010
OG0015176	Sp1g02240.1	Csa03g004340, Csa14g004320
OG0015177	Sp2g26210.1	Csa18g036600, Csa11g099940, Csa02g071460
OG0015178	Sp1g19100.1	Csa03g025400, Csa00535s090, Csa14g026810
OG0015179	Sp4g22070.1	Csa06g043930, Csa05g013180
OG0015181	Sp7g13400.1	Csa11g035350
OG0015182	Sp1g10430.1	Csa03g015500, Csa14g014630, Csa17g015910
OG0015183	Sp5g28130.1	Csa16g035880, Csa09g077730, Csa07g040330
OG0015184	Sp1g26040.1	Csa14g037860, Csa03g033400, Csa17g043180
OG0015185	Sp5g01150.1	Csa07g002390
OG0015186	Sp7g03000.1	Csa12g082520, Csa11g054000, Csa10g045160
OG0015187	Sp6g03610.1	Csa02g008220, Csa08g049670, Csa13g053490
OG0015188	Sp2g18140.1	Csa09g025300, Csa04g020020, Csa06g012910
OG0015189	Sp6g14780.1	Csa02g047770, Csa11g084340
OG0015190	Sp3g27450.1	Csa19g043560, Csa01g036080, Csa15g064510
OG0015191	Sp7g07340.1	Csa12g069370, Csa10g038530
OG0015192	Sp2g14820.1	Csa06g005020, Csa04g009660
OG0015193	Sp1g40290.1	Csa03g061070, Csa17g094270
OG0015194	Sp5g29840.1	Csa16g038620, Csa09g079300
OG0015195	Sp5g10640.1	Csa09g058670, Csa06g025830, Csa04g037400
OG0015196	Sp6g12840.1	Csa18g021420, Csa02g039350, Csa11g082080
OG0015197	Sp5g27750.1	Csa09g077240, Csa07g039790, Csa16g035370
OG0015198	Sp1g18900.1	Csa17g027270, Csa17g027370, Csa14g026590, Csa03g025150
OG0015199	Sp7g33980.1	Csa12g005160, Csa10g004910, Csa11g005440
OG0015200	Sp6g13920.1	Csa18g022550, Csa02g043530, Csa11g083220
OG0015201	Sp7g01840.1	Csa12g081000, Csa11g057360, Csa10g047510
OG0015202	Sp7g21810.1	Csa10g019210, Csa12g030580, Csa11g021030
OG0015204	Sp7g16620.1	Csa10g027840, Csa11g031120, Csa12g047080
OG0015205	Sp6g03770.1	Csa08g049410, Csa02g008680, Csa13g053180
OG0015206	Sp2g06490.1	Csa05g062150, Csa07g026250, Csa17g098670
OG0015207	Sp7g34500.1	Csa11g004870, Csa12g004600
OG0015208	Sp6g34210.1	Csa13g010780, Csa08g055580
OG0015209	Sp3g21070.1	Csa19g033910, Csa01g027980, Csa15g044530
OG0015210	Sp1g02310.1	Csa17g005390, Csa03g004410, Csa14g004390
OG0015211	Sp6g32015.1	Csa13g014400
OG0015212	Sp2g24570.1	Csa18g034670, Csa02g068310, Csa11g097140
OG0015213	Sp2g01200.1	Csa09g098230, Csa16g056160, Csa07g064930
OG0015214	Sp6g10380.1	Csa16g048020, Csa07g057430
OG0015215	Sp6g19090.1	Csa02g061840, Csa18g030370, Csa11g090930
OG0015216	Sp5g05500.1	Csa09g069560
OG0015217	Sp6g31190.1	Csa20g018090, Csa08g004620, Csa13g015320
OG0015218	Sp5g22110.1	Csa16g026940, Csa07g032490, Csa05g080010
OG0015219	Sp5g07550.1	Csa04g041030
OG0015220	Sp4g11070.1	Csa05g038450, Csa07g016350, Csa16g016920
OG0015221	Sp1g08240.1	Csa14g011040
OG0015222	Sp7g28710.1	Csa10g011700, Csa11g012540, Csa12g016310
OG0015223	Sp6g01170.1	Csa13g056130, Csa02g002330, Csa08g053330
OG0015224	Sp3g05150.1	Csa19g009820, Csa01g007180, Csa15g007730
OG0015225	Sp4g22120.1	Csa06g043990, Csa05g013130, Csa04g054000
OG0015227	Sp1g22470.1	Csa17g034740, Csa03g029360
OG0015228	Sp3g26660.1	Csa09g075740
OG0015229	Sp5g06640.1	Csa06g030500, Csa04g042210, Csa05g024020, Csa09g067940
OG0015230	Sp7g13860.1	Csa11g034870, Csa10g030490, Csa12g054290
OG0015231	Sp5g30320.1	Csa09g079760, Csa07g046600, Csa16g039070
OG0015232	Sp1g11740.1	Csa14g016200, Csa03g017040
OG0015233	Sp7g14850.1	Csa10g029420
OG0015234	Sp5g01050.1	Csa05g094560, Csa16g002300, Csa25028s010, Csa07g002290
OG0015235	Sp2g08850.1	Csa20g069060, Csa11g070720, Csa18g009830
OG0015236	Sp7g31340.1	Csa12g010130, Csa10g008600, Csa11g009460
OG0015237	Sp1g05760.1	Csa14g008450
OG0015238	Sp2g14070.1	Csa09g005280, Csa04g008510
OG0015239	Sp6g02810.1	Csa08g050550, Csa02g006120
OG0015240	Sp7g29740.1	Csa11g011390, Csa12g014090, Csa10g010570
OG0015241	Sp2g08500.1	Csa11g071180, Csa18g010160
OG0015242	Sp6g13780.1	Csa11g083120, Csa18g022400
OG0015243	Sp6g37340.1	Csa08g058980, Csa13g007470, Csa20g006760
OG0015244	Sp3g27300.1	Csa15g064460, Csa01g036140, Csa19g043510
OG0015245	Sp3g23000.1	Csa19g039340, Csa01g031400, Csa15g054190
OG0015246	Sp2g01100.1	Csa09g098320, Csa07g065010, Csa16g056260
OG0015247	Sp2g26540.1	Csa11g100400, Csa11g100570, Csa18g036990
OG0015248	Sp5g19000.1	Csa16g020020, Csa07g023210, Csa05g059260
OG0015249	Sp1g01640.1	Csa03g002660, Csa14g002670
OG0015250	Sp5g32190.1	Csa16g041220
OG0015251	Sp6g41180.1	Csa10081s010, Csa20g001070, Csa08g063570
OG0015252	Sp5g05390.1	Csa04g043600, Csa06g032930, Csa09g069660
OG0015253	Sp5g35410.1	Csa09g094610, Csa07g059470, Csa16g050040
OG0015254	Sp5g06190.1	Csa04g042730, Csa09g068610
OG0015255	Sp7g36480.1	Csa11g002410, Csa10g002160, Csa12g002270
OG0015256	Sp5g16610.1	Csa06g017160
OG0015259	Sp7g16360.1	Csa12g046790, Csa10g027600, Csa11g030860
OG0015260	Sp2g28330.1	Csa04g062550, Csa02g073410, Csa18g038970, Csa11g102450
OG0015261	Sp1g07390.1	Csa03g012190, Csa17g012240, Csa14g010270
OG0015262	Sp6g08980.1	Csa02g023340, Csa13g041850, Csa08g034760
OG0015263	Sp6g26210.1	Csa20g026440, Csa13g020990, Csa08g010540
OG0015264	Sp7g25720.1	Csa12g022900, Csa11g016250
OG0015265	Sp3g03930.1	Csa09g029550, Csa04g022230
OG0015266	Sp4g03310.1	Csa09g088470, Csa16g045950, Csa07g054260, Csa03g023330
OG0015267	Sp4g03350.1	Csa09g088520, Csa16g045990, Csa07g054310
OG0015268	Sp6g15620.1	Csa02g049800, Csa18g024510, Csa11g085310
OG0015269	Sp6g08400.1	Csa02g022940
OG0015271	Sp1g00390.1	Csa03g001340, Csa14g001230
OG0015272	Sp5g35500.1	Csa09g094700, Csa07g059550
OG0015273	Sp3g11340.1	Csa01g015390, Csa15g017200
OG0015274	Sp2g28580.1	Csa18g039090, Csa02g074280
OG0015275	Sp7g29130.1	Csa12g015860, Csa10g011260, Csa11g012120
OG0015276	Sp1g40250.1	Csa17g094220, Csa14g064350
OG0015277	Sp6g20320.1	Csa18g031800, Csa02g064250
OG0015278	Sp4g07730.1	Csa16g048070, Csa07g057500
OG0015279	Sp1g05690.1	Csa17g010370, Csa03g010390, Csa14g008390
OG0015280	Sp4g12630.1	Csa07g013260, Csa05g033830
OG0015281	Sp1g25950.1	Csa17g043040, Csa14g037630, Csa03g033250
OG0015282	Sp6g18160.1	Csa18g029010, Csa02g059230, Csa11g089650
OG0015283	Sp3g06430.1	Csa15g009250, Csa19g011280, Csa19g011210, Csa01g008540
OG0015284	Sp5g30440.1	Csa07g046710, Csa09g079860, Csa16g039180
OG0015285	Sp7g21770.1	Csa11g021070, Csa10g019250, Csa12g030620
OG0015286	Sp2g13750.1	Csa04g008030, Csa06g002630, Csa09g004820
OG0015287	Sp3g25600.1, Sp5g20270.1	Csa04g016030
OG0015289	Sp6g17150.1	Csa18g026670, Csa02g057690, Csa11g088460
OG0015290	Sp1g12220.1	Csa14g016690, Csa17g019050, Csa03g017480
OG0015291	Sp1g10840.1	Csa17g016430, Csa17g016440, Csa14g015160
OG0015292	Sp2g22220.1	Csa08g022980, Csa13g031210, Csa20g048670
OG0015293	Sp2g26640.1	Csa02g071980, Csa11g100510, Csa18g037090
OG0015294	Sp6g41070.1	Csa20g001180, Csa13g001100, Csa08g063460
OG0015295	Sp2g17240.1	Csa09g019760, Csa04g016680, Csa06g009690
OG0015296	Sp2g22530.1	Csa20g046100, Csa13g030730, Csa08g022510
OG0015297	Sp1g14380.1	Csa17g021660, Csa03g019880, Csa14g020200
OG0015298	Sp7g01530.1	Csa11g057610, Csa12g079610
OG0015299	Sp3g15800.1	Csa01g020360, Csa19g024810, Csa15g023890, Csa15g024290
OG0015300	Sp5g06670.1	Csa06g030480, Csa09g067920, Csa04g042190
OG0015301	Sp6g22640.1	Csa20g037520, Csa13g027330
OG0015302	Sp5g30370.1	Csa16g039110, Csa09g079800
OG0015303	Sp6g27560.1	Csa20g024500, Csa08g008790, Csa13g019390
OG0015304	Sp3g27750.1	Csa15g064840, Csa19g044910, Csa01g035430
OG0015305	Sp1g36280.1	Csa14g055640, Csa17g083150
OG0015306	Sp1g02185.1	Csa17g004180, Csa03g004250, Csa17g005240
OG0015308	Sp2g01760.1	Csa09g097530
OG0015309	Sp1g08690.1	Csa17g013650, Csa03g013460
OG0015310	Sp3g17740.1	Csa15g027700, Csa01g022750, Csa19g027390
OG0015311	Sp2g10420.1	Csa11g066660, Csa18g005740
OG0015312	Sp6g33950.1	Csa20g012530, Csa08g055260, Csa13g011040
OG0015313	Sp2g16470.1	Csa09g014190, Csa06g007290, Csa04g015200
OG0015314	Sp6g06020.1	Csa08g043680, Csa13g048580
OG0015315	Sp3g31880.1	Csa01g041580, Csa15g078050
OG0015316	Sp5g03750.1	Csa05g089920, Csa07g006750, Csa16g006740
OG0015317	Sp5g12340.1	Csa06g023770, Csa09g052440
OG0015318	Sp7g22260.1	Csa12g030110
OG0015319	Sp5g23540.1	Csa07g034150, Csa05g084850, Csa06911s010
OG0015320	SpUn0001_0040.1	Csa07g023530, Csa16g020340
OG0015321	Sp7g23500.1	Csa10g017490, Csa11g019090
OG0015322	Sp5g34130.1	Csa07g058170, Csa16g048690, Csa09g093310
OG0015323	Sp1g28910.1	Csa17g055820, Csa14g043450, Csa03g037740
OG0015324	Sp2g13670.1	Csa06g002550, Csa09g004760, Csa04g007960
OG0015325	Sp5g36010.1	Csa09g095270, Csa16g050760, Csa07g060120
OG0015326	Sp6g32190.1	Csa13g014220, Csa20g016940, Csa08g002560
OG0015327	Sp5g33190.1	Csa16g042290
OG0015328	Sp7g24350.1	Csa12g025570, Csa10g016490, Csa11g017960
OG0015329	Sp3g30650.1	Csa01g032570, Csa15g074400, Csa19g054140
OG0015330	Sp5g08490.1	Csa04g039930, Csa06g028370, Csa09g062340
OG0015333	Sp3g01680.1	Csa15g002320, Csa19g004770, Csa01g002240
OG0015334	Sp5g07480.1	Csa04g041110, Csa06g029440
OG0015335	Sp2g28620.1	Csa02g074250, Csa18g039060, Csa11g102530
OG0015336	Sp6g13940.1	Csa11g083240, Csa02g044570, Csa18g022570
OG0015337	Sp2g25290.1	Csa02g070160, Csa11g099120, Csa18g035710
OG0015338	Sp5g12380.1	Csa04g035230, Csa09g052400
OG0015340	Sp7g29790.1	Csa12g014030, Csa10g010490, Csa11g011300
OG0015341	Sp5g29050.1	Csa09g078420, Csa16g037720, Csa07g043040
OG0015342	Sp6g14470.1	Csa18g023110, Csa11g083890, Csa02g045240
OG0015343	Sp6g41000.1	Csa20g001240, Csa13g001160, Csa08g063400
OG0015344	Sp1g14010.1	Csa17g021270, Csa03g019470
OG0015345	Sp6g24350.1	Csa13g023030, Csa20g031950, Csa08g013880
OG0015346	Sp2g12910.1	Csa09g002670
OG0015348	Sp6g33550.1	Csa13g011560, Csa08g054790, Csa20g013050
OG0015349	Sp7g22190.1	Csa11g020550, Csa12g030180, Csa10g018830
OG0015350	Sp5g00190.1	Csa05g095700, Csa07g001280, Csa16g001200
OG0015351	Sp1g01110.1	Csa17g001650, Csa14g001990
OG0015352	Sp4g23240.1	Csa06g045400, Csa05g011750, Csa04g055330
OG0015353	Sp6g18830.1	Csa11g090660
OG0015354	Sp3g24570.1	Csa00519s060, Csa15g058640, Csa01g038240, Csa19g040730
OG0015355	Sp5g28140.1	Csa07g040340, Csa16g035890
OG0015356	Sp2g12115.1	Csa18g002420, Csa20g081860
OG0015357	Sp3g17560.1	Csa15g027300, Csa19g027050
OG0015358	Sp7g30340.1	Csa10g009840, Csa12g013450, Csa07g008040
OG0015359	Sp2g24260.1	Csa18g034340, Csa02g067910, Csa11g094810
OG0015360	Sp7g17373.1	Csa10g030030, Csa11g034300, Csa12g053640
OG0015361	Sp3g05500.1	Csa01g007600, Csa15g008170, Csa19g010230
OG0015362	Sp6g07210.1	Csa02g026630, Csa08g039170, Csa13g047340
OG0015363	Sp4g11650.1	Csa05g035600, Csa16g016240, Csa07g015680
OG0015364	Sp3g00190.1	Csa19g001050, Csa10g042710, Csa09503s010
OG0015365	Sp3g18140.1	Csa01g023200, Csa19g027950
OG0015366	Sp3g22350.1	Csa15g050280, Csa19g036520
OG0015367	Sp3g05060.1	Csa01g007120, Csa19g009760, Csa15g007670
OG0015368	Sp1g09500.1	Csa03g014410, Csa17g014680, Csa14g013450
OG0015369	Sp2g15110.1	Csa09g009050, Csa06g005450, Csa04g011100
OG0015370	Sp5g02360.1	Csa07g003990, Csa16g004010, Csa05g092780
OG0015372	Sp3g06610.1	Csa01g008730, Csa15g009420
OG0015373	Sp2g16240.1	Csa09g012910, Csa04g014870, Csa06g007050
OG0015374	Sp4g01100.1	Csa09g086420, Csa07g052200
OG0015375	Sp3g12980.1	Csa19g021380, Csa01g017270
OG0015376	Sp3g06240.1	Csa15g009040, Csa19g011020, Csa01g008310
OG0015377	Sp2g24580.1	Csa02g068320, Csa11g097150
OG0015378	Sp7g35800.1	Csa12g002980, Csa11g003290
OG0015379	Sp6g35150.1	Csa20g010180, Csa08g056640, Csa13g009780
OG0015380	Sp6g18480.1	Csa11g090170
OG0015381	Sp1g21210.1	Csa14g030980, Csa17g030980, Csa03g027660
OG0015382	Sp6g35120.1	Csa20g010200, Csa13g009800
OG0015383	Sp3g00330.1	Csa00532s020, Csa10g042570
OG0015384	Sp2g17200.1	Csa04g016620, Csa04g016630, Csa06g009640, Csa09g019700
OG0015385	Sp1g27480.1	Csa17g050010, Csa03g036100, Csa14g041740
OG0015386	Sp7g22450.1	Csa12g029880, Csa11g020260, Csa10g018550
OG0015387	Sp1g21880.1	Csa14g031720, Csa17g033900
OG0015388	Sp1g03210.1	Csa17g007560, Csa14g005530
OG0015389	Sp7g12070.1	Csa11g040110, Csa10g032460
OG0015390	Sp6g08110.1	Csa08g037320, Csa13g043450, Csa02g028510
OG0015391	Sp6g02040.1	Csa02g005310, Csa08g052340, Csa13g055130
OG0015392	Sp5g22780.1	Csa05g081880, Csa16g027700, Csa07g033230
OG0015394	Sp5g10480.1	Csa09g058760, Csa04g037570, Csa06g025970
OG0015396	Sp5g02210.1	Csa07g003770, Csa05g093050
OG0015397	Sp1g09160.1, Sp2g04590.1	Csa17g014240, Csa14g012080
OG0015399	Sp6g11340.1	Csa02g037240, Csa18g020380
OG0015400	Sp3g01890.1	Csa15g002550, Csa01g002470, Csa19g004970
OG0015401	Sp4g19340.1	Csa04g050590, Csa05g016820, Csa06g039700
OG0015402	Sp2g23630.1	Csa13g028120, Csa08g017880
OG0015403	Sp1g24150.1	Csa17g037700, Csa03g031180, Csa14g035510
OG0015404	Sp2g27790.1	Csa18g038410, Csa11g101850, Csa02g074040
OG0015405	Sp6g32150.1	Csa08g002590, Csa20g016990
OG0015406	Sp4g02330.1	Csa07g053370, Csa16g045070, Csa09g087620
OG0015407	Sp6g30020.1	Csa13g016750, Csa08g006000
OG0015408	Sp2g23600.1	Csa20g038640, Csa13g028150, Csa08g017910
OG0015409	Sp3g32400.1	Csa19g059710, Csa19g058690, Csa01g042130
OG0015410	Sp1g28890.1	Csa14g043410, Csa17g055800, Csa03g037710
OG0015411	Sp1g15750.1	Csa17g023390, Csa03g021460, Csa14g021980
OG0015412	Sp2g26860.1	Csa02g072480, Csa18g037380, Csa11g100860
OG0015413	Sp6g40590.1	Csa20g001850, Csa13g001630, Csa08g062900
OG0015415	Sp2g23150.1	Csa08g018510, Csa13g028680, Csa20g039450
OG0015416	Sp3g23460.1	Csa15g057030, Csa01g036680
OG0015417	Sp3g34160.1	Csa15g080960, Csa19g047660
OG0015418	Sp6g30760.1	Csa13g015830, Csa20g018600, Csa08g005110
OG0015419	Sp7g15690.1	Csa10g026830, Csa06g046540, Csa11g030090
OG0015420	Sp1g35300.1	Csa14g054360, Csa17g078950
OG0015421	Sp6g17490.1	Csa02g058190
OG0015422	Sp2g04550.1	Csa16g017270, Csa05g048390, Csa07g016750
OG0015423	Sp2g10300.1	Csa20g076090, Csa11g067950, Csa18g005940
OG0015424	Sp7g23800.1	Csa10g017120, Csa12g026350, Csa11g018680
OG0015425	Sp6g38250.1	Csa08g059970
OG0015426	Sp4g06740.1	Csa09g092410, Csa07g057250
OG0015427	Sp6g02350.1	Csa02g005700, Csa13g054730, Csa08g052010
OG0015428	Sp1g24940.1	Csa03g032100, Csa14g036530, Csa17g040730
OG0015429	Sp3g17990.1	Csa19g027720, Csa01g023020, Csa15g028060
OG0015431	Sp2g29770.1	Csa18g040620
OG0015432	Sp6g07330.1	Csa02g026960, Csa08g038820, Csa13g044970
OG0015433	Sp2g06450.1	Csa05g063190, Csa17g098770, Csa07g026320
OG0015434	Sp6g02400.1	Csa13g054670, Csa08g051950
OG0015435	Sp1g29770.1	Csa17g062170, Csa14g044420, Csa03g038660
OG0015436	Sp7g22440.1	Csa12g029890, Csa11g020270
OG0015437	Sp7g33140.1	Csa11g006410
OG0015438	Sp2g25810.1	Csa18g036070, Csa02g070850
OG0015439	Sp6g10230.1	Csa08g033300, Csa13g040330, Csa02g030730
OG0015440	Sp6g32610.1	Csa20g016220, Csa13g013590, Csa08g001990
OG0015442	Sp7g26020.1	Csa10g014630, Csa12g022560, Csa11g015850
OG0015443	Sp4g13420.1	Csa16g012780, Csa07g012040, Csa05g030550
OG0015444	Sp7g11150.1	Csa12g063010, Csa10g033300
OG0015445	SpUn0020_0020.1, Sp1g30170.1	Csa03g038970, Csa12233s010, Csa17g063600, Csa14g046770
OG0015446	Sp1g36020.1	Csa17g080770, Csa14g055320, Csa03g054970
OG0015447	Sp7g25640.1, Sp7g25760.1	Csa12g023000, Csa11g016210, Csa11g016370
OG0015448	Sp6g23670.1	Csa13g024750, Csa20g032840, Csa08g014640
OG0015449	Sp5g14490.1	Csa04g030260, Csa09g047720
OG0015450	Sp7g32900.1	Csa11g006720, Csa12g008460, Csa10g007010
OG0015451	Sp5g31500.1	Csa16g040490, Csa07g047910, Csa09g081080
OG0015452	Sp6g40250.1	Csa08g062470, Csa20g002250, Csa13g002050
OG0015453	Sp6g14490.1	Csa02g045260, Csa11g083910, Csa18g023130
OG0015454	Sp6g17710.1	Csa18g028390, Csa02g058520
OG0015455	Sp6g18100.1	Csa18g028940, Csa02g059160, Csa11g089570
OG0015456	Sp5g34860.1	Csa07g058920, Csa16g049470
OG0015457	Sp1g16500.1	Csa03g022400
OG0015459	Sp1g37480.1	Csa17g088390, Csa03g056630, Csa14g058980
OG0015460	Sp3g30880.1	Csa15g075760, Csa01g032260, Csa19g054360
OG0015461	Sp6g13410.1	Csa18g022020, Csa11g082710, Csa02g041750
OG0015462	Sp1g35780.1	Csa17g080510, Csa14g055200, Csa03g053720, Csa16g001340
OG0015463	Sp6g14800.1	Csa18g023580, Csa02g048850, Csa11g084430
OG0015464	Sp4g07480.1	Csa07g057470, Csa09g092600, Csa16g048040
OG0015465	Sp3g11450.1	Csa15g017300, Csa19g018570, Csa01g015520
OG0015466	SpUn1100_0010.1	Csa11g084230, Csa16g025360, Csa07g031960, Csa05g079490
OG0015467	Sp1g14970.1	Csa17g022420, Csa03g020570, Csa14g020930
OG0015468	Sp3g13360.1	Csa15g019630, Csa01g017690, Csa19g021840
OG0015469	Sp2g23300.1	Csa20g039220, Csa08g018300
OG0015471	Sp2g20360.1	Csa13g037750, Csa20g057160
OG0015472	Sp1g35230.1	Csa14g054290, Csa17g078870, Csa03g053050
OG0015473	Sp4g19070.1	Csa04g050320
OG0015474	Sp2g28000.1	Csa18g038640, Csa02g073780, Csa11g102080
OG0015475	Sp5g09650.1	Csa09g059770, Csa04g038540, Csa06g027020
OG0015476	Sp7g37400.1	Csa11g001280, Csa11g001260, Csa12g001210
OG0015477	Sp3g14600.1	Csa01g018900, Csa15g021110, Csa19g023100
OG0015478	Sp4g19620.1	Csa06g039990
OG0015479	Sp7g32760.1	Csa10g007180, Csa11g006880
OG0015480	Sp4g21500.1	Csa05g014140, Csa04g053120, Csa06g043100
OG0015481	Sp7g29080.1	Csa12g015910, Csa10g011310, Csa11g012170
OG0015482	Sp3g12330.1	Csa01g016590, Csa19g020680, Csa15g018370
OG0015483	Sp3g00030.1	Csa17g069200
OG0015484	Sp5g07560.1	Csa09g064650
OG0015485	Sp1g37520.1	Csa03g056650, Csa17g088410, Csa14g059000
OG0015486	Sp7g26520.1	Csa11g015130
OG0015487	Sp6g06580.1	Csa13g048020, Csa08g042950, Csa02g024710
OG0015488	Sp5g23930.1	Csa16g028960, Csa05g085410
OG0015489	Sp1g39420.1	Csa14g063150, Csa03g059950, Csa17g093020
OG0015490	Sp3g07530.1	Csa15g010440, Csa01g009820
OG0015491	Sp4g11260.1	Csa05g038160, Csa16g016710
OG0015492	Sp6g14580.1	Csa02g045350, Csa18g023210, Csa11g083990
OG0015493	Sp7g01240.1	Csa10g049120, Csa11g058990, Csa00597s010
OG0015494	Sp5g26440.1	Csa09g072610, Csa16g033950, Csa07g038210
OG0015495	Sp3g30780.1	Csa15g075680, Csa19g054260, Csa01g032320
OG0015496	Sp2g18500.1	Csa18g014100, Csa02g032280
OG0015497	Sp7g06150.1	Csa11g045280
OG0015498	Sp4g03540.1	Csa07g054530, Csa29430s010, Csa09g088710, Csa16g046190
OG0015499	Sp6g12530.1, SpUn0015_0110.1	Csa11g081840, Csa02g037990
OG0015500	Sp2g20880.1	Csa20g055470, Csa13g036160, Csa08g027980
OG0015502	Sp2g16750.1	Csa09g014730, Csa04g015690, Csa06g008710
OG0015503	Sp7g23610.1	Csa12g026580, Csa11g018940, Csa10g017330
OG0015504	Sp3g09870.1	Csa19g015790, Csa15g015460, Csa27485s010, Csa01g012730
OG0015505	Sp5g24920.1	Csa16g031360
OG0015506	Sp1g37630.1	Csa03g056830, Csa17g088670
OG0015507	Sp5g14430.1	Csa09g047770, Csa04g030330
OG0015508	Sp6g40850.1	Csa20g001430, Csa13g001320, Csa08g063250
OG0015509	Sp3g08630.1	Csa01g011200, Csa15g012840
OG0015510	Sp1g05050.1	Csa14g007650, Csa17g009660, Csa03g009680
OG0015511	Sp2g07430.1	Csa20g066560, Csa18g011150, Csa11g072230
OG0015512	Sp6g34910.1	Csa20g010410, Csa13g010000, Csa08g056390
OG0015513	Sp5g09900.1	Csa04g038260, Csa06g026690
OG0015514	Sp6g40530.1	Csa13g001740, Csa08g062800, Csa20g001960
OG0015515	Sp5g30600.1	Csa07g046940, Csa09g080080
OG0015516	Sp2g26700.1	Csa18g037210
OG0015517	Sp3g07780.1	Csa19g012900, Csa15g010820, Csa01g010190
OG0015519	Sp7g32850.1	Csa11g006800, Csa12g008520, Csa10g007090
OG0015520	Sp4g26190.1	Csa04g061930, Csa05g006180, Csa06g050420
OG0015521	Sp5g14460.1	Csa09g047740, Csa06g021070
OG0015522	Sp4g04670.1	Csa05g029300, Csa16g009690, Csa02812s010, Csa07g010960
OG0015523	Sp7g26820.1	Csa12g020590, Csa10g013760
OG0015524	Sp5g02890.1	Csa05g092130, Csa07g004710
