Orthogroup	Thellungiella_parvula	Brassica_rapa
OG0016087	Sp5g13970.1	Bra018089
OG0016089	Sp3g04500.1	Bra039419
OG0016090	Sp6g01950.1	Bra000896
OG0016091	Sp6g32640.1	Bra028565
OG0016092	Sp1g05630.1	Bra031547
OG0016096	Sp5g09230.1	Bra040685
OG0016097	Sp5g35710.1	Bra035199
OG0016098	Sp4g29100.1	Bra000440
OG0016099	Sp2g11670.1	Bra024988
OG0016100	Sp1g08990.1	Bra018442
OG0016101	Sp3g30800.1	Bra002060
OG0016101	Sp3g30790.1	Bra024513
OG0016103	Sp7g06850.1	Bra035398
OG0016104	Sp6g41060.1	Bra028911
OG0016107	Sp2g05740.1	Bra027908
OG0016108	Sp4g22240.1	Bra005001
OG0016109	Sp6g19340.1	Bra002710
OG0016110	Sp1g05120.1	Bra032428
OG0016111	Sp1g06190.1	Bra030682
OG0016112	Sp6g32010.1	Bra008951
OG0016113	Sp5g18460.1	Bra019445
OG0016114	Sp1g40980.1	Bra037992
OG0016115	Sp5g13220.1	Bra029921
OG0016116	Sp6g21510.1	Bra020283
OG0016117	Sp5g20190.1	Bra022479
OG0016118	Sp2g30590.1	Bra037186
OG0016119	Sp3g23150.1	Bra015144
OG0016120	Sp2g18220.1	Bra025420, Bra020732
OG0016121	Sp1g04770.1	Bra032448
OG0016122	Sp5g27960.1	Bra008064
OG0016123	Sp5g16150.1	Bra037629
OG0016125	Sp5g26000.1	Bra016184
OG0016126	Sp1g33890.1	Bra014036, Bra036334
OG0016127	SpUn0005_0090.1, SpUn0422_0010.1	Bra038582
OG0016128	Sp2g00270.1	Bra027703
OG0016129	Sp5g27660.1	Bra016048
OG0016131	Sp2g27780.1	Bra031907
OG0016134	Sp2g23340.1	Bra009715
OG0016135	Sp3g00500.1	Bra001003
OG0016136	Sp5g16240.1	Bra019414, Bra017548
OG0016137	Sp6g36440.1	Bra005895
OG0016138	Sp1g30100.1	Bra028069
OG0016139	Sp6g00260.1	Bra037321
OG0016140	Sp6g38810.1	Bra009500
OG0016141	Sp6g18210.1	Bra028930
OG0016142	Sp1g25050.1	Bra030119
OG0016143	Sp7g27320.1	Bra011109
OG0016144	Sp2g14980.1	Bra026509
OG0016146	Sp4g14180.1	Bra005643
OG0016147	Sp5g26320.1	Bra016157
OG0016148	Sp3g13270.1	Bra027282
OG0016149	Sp4g10430.1	Bra034360
OG0016150	Sp2g30700.1	Bra029326
OG0016151	SpUn0029_0020.1, SpUn0261_0010.1, Sp2g06990.1	Bra035305
OG0016152	Sp7g31020.1	Bra037010
OG0016153	Sp5g15260.1	Bra019480
OG0016154	Sp3g32660.1	Bra038853
OG0016155	Sp1g41470.1	Bra038023
OG0016157	Sp6g25450.1	Bra002195
OG0016158	Sp7g03280.1	Bra028196
OG0016159	Sp5g31160.1	Bra015795
OG0016160	Sp4g28950.1	Bra004495
OG0016161	Sp3g11900.1	Bra027407
OG0016162	Sp5g01040.1	Bra007675
OG0016163	Sp2g22050.1	Bra009843
OG0016164	Sp1g39660.1	Bra019016
OG0016165	Sp3g02330.1	Bra031998
OG0016167	Sp4g10910.1	Bra000496
OG0016169	Sp2g28930.1	Bra037832
OG0016171	Sp6g15400.1	Bra029087
OG0016172	Sp7g16450.1	Bra040175
OG0016173	Sp1g00100.1	Bra033215
OG0016174	Sp6g20590.1	Bra002611
OG0016176	Sp1g07480.1	Bra031643
OG0016177	Sp6g03790.1	Bra029565
OG0016178	Sp1g28920.1	Bra028003
OG0016179	Sp1g20200.1	Bra024530
OG0016182	Sp2g15800.1	Bra025221
OG0016184	Sp7g28180.1	Bra024086
OG0016186	Sp7g28630.1	Bra024046
OG0016187	Sp1g23470.1	Bra030030
OG0016189	SpUn0002_0620.1	Bra021326
OG0016190	Sp2g19150.1	Bra037463
OG0016191	Sp3g01330.1	Bra039167
OG0016192	Sp5g03350.1	Bra014528, Bra014527
OG0016193	Sp7g33970.1	Bra038773, Bra011672
OG0016194	Sp4g14350.1	Bra022873
OG0016195	Sp1g35240.1	Bra018720
OG0016196	Sp6g14270.1	Bra022574
OG0016198	Sp2g00760.1	Bra027669
OG0016200	Sp1g26360.1	Bra032397
OG0016201	Sp5g07230.1	Bra014768
OG0016203	Sp6g14630.1	Bra022589
OG0016204	Sp6g03190.1	Bra034190
OG0016205	Sp7g26620.1	Bra011046
OG0016207	Sp6g20750.1	Bra002596
OG0016208	Sp7g34290.1	Bra017767
OG0016209	Sp1g00360.1	Bra032657
OG0016211	Sp3g05350.1	Bra020748
OG0016213	Sp4g12340.1	Bra018372
OG0016214	Sp2g14380.1	Bra041096
OG0016215	Sp5g30660.1	Bra015836
OG0016216	Sp1g22680.1	Bra024738
OG0016218	Sp2g29700.1	Bra037133
OG0016219	Sp4g05330.1	Bra000552
OG0016221	Sp5g15770.1	Bra038279
OG0016222	Sp1g08830.1	Bra018453, Bra019954
OG0016223	Sp3g10730.1	Bra001458, Bra038735
OG0016224	Sp7g23300.1	Bra013883
OG0016225	Sp7g02900.1	Bra033611
OG0016227	Sp5g18450.1	Bra034957
OG0016228	Sp6g29590.1	Bra006254
OG0016229	Sp5g30350.1	Bra015861, Bra008183
OG0016231	Sp4g11390.1	Bra035691
OG0016232	Sp3g11610.1	Bra027437
OG0016233	Sp7g37300.1	Bra010743
OG0016234	Sp2g01920.1	Bra036649
OG0016235	Sp1g27200.1	Bra038422
OG0016238	Sp1g28790.1	Bra027999
OG0016239	Sp4g01675.1	Bra030221, Bra039922
OG0016240	Sp2g18080.1	Bra025407
OG0016241	Sp5g12250.1	Bra029978
OG0016242	Sp2g05190.1	Bra027867
OG0016244	Sp1g07730.1	Bra030757, Bra018580
OG0016245	Sp3g06500.1	Bra029659
OG0016246	Sp1g16030.1	Bra016574
OG0016247	Sp7g26680.1	Bra011052
OG0016248	Sp6g13860.1	Bra022557
OG0016249	Sp5g14810.1	Bra018183
OG0016250	Sp7g29580.1	Bra011298
OG0016251	Sp1g00170.1	Bra032667
OG0016252	Sp5g10760.1	Bra036795
OG0016253	Sp1g00860.1	Bra033263
OG0016255	Sp6g28290.1	Bra023539
OG0016256	Sp7g20500.1	Bra013615
OG0016257	SpUn0002_0540.1	Bra027958
OG0016258	Sp5g32460.1	Bra015679
OG0016259	Sp3g23170.1	Bra004632, Bra015148
OG0016260	Sp2g12610.1	Bra014340
OG0016261	Sp7g17050.1	Bra021067
OG0016265	Sp1g24980.1	Bra030115
OG0016266	Sp6g28770.1	Bra008706
OG0016267	Sp1g01070.1	Bra032626
OG0016268	Sp4g27660.1	Bra004925
OG0016269	Sp6g40930.1	Bra005672
OG0016270	Sp1g12300.1	Bra040728
OG0016273	Sp2g02390.1	Bra034471
OG0016275	Sp3g02630.1	Bra031981
OG0016276	Sp5g12810.1	Bra017996
OG0016277	Sp1g32390.1	Bra014011
OG0016278	Sp6g35550.1	Bra009270
OG0016280	Sp6g19830.1	Bra006781
OG0016281	Sp7g04540.1	Bra028128
OG0016282	Sp6g34120.1	Bra009367
OG0016283	Sp2g22690.1	Bra009791
OG0016284	Sp2g05390.1	Bra027882, Bra035457
OG0016285	Sp3g15040.1	Bra022178
OG0016286	Sp5g12750.1	Bra019591
OG0016287	Sp2g13565.1	Bra024831
OG0016288	Sp5g34510.1	Bra035120
OG0016289	Sp3g07880.1	Bra001305
OG0016291	Sp3g33740.1	Bra028960
OG0016292	Sp3g10430.1	Bra038703
OG0016293	Sp5g34890.1	Bra035146
OG0016294	Sp1g21820.1	Bra016300
OG0016295	Sp5g01745.1	Bra007624
OG0016296	Sp3g12080.1	Bra001524
OG0016297	SpUn0004_0260.1	Bra027952
OG0016299	Sp6g04430.1	Bra029493
OG0016300	Sp1g07780.1	Bra030762
OG0016301	Sp2g27615.1	Bra024307
OG0016302	Sp2g02980.1	Bra038594
OG0016303	Sp6g39890.1	Bra009576
OG0016304	Sp3g06640.1	Bra029670
OG0016305	Sp4g29470.1	Bra021401
OG0016307	Sp3g14860.1	Bra001635
OG0016308	Sp3g26830.1	Bra037207, Bra013148
OG0016310	Sp7g34940.1	Bra011751
OG0016311	Sp6g01960.1	Bra036295
OG0016312	Sp7g24330.1	Bra026440
OG0016313	Sp1g34700.1	Bra015607
OG0016314	Sp4g16480.1	Bra005448
OG0016315	Sp5g26260.1	Bra016159
OG0016317	Sp7g37270.1	Bra033565
OG0016318	Sp2g00400.1	Bra027694
OG0016319	Sp3g17270.1	Bra022394
OG0016320	Sp7g01310.1	Bra028462
OG0016321	Sp4g03640.1	Bra000563
OG0016322	Sp4g18030.1	Bra017294
OG0016323	Sp1g10380.1	Bra016814
OG0016327	Sp1g05300.1	Bra015509
OG0016328	Sp6g31070.1	Bra008873
OG0016329	Sp5g12160.1	Bra036041
OG0016330	Sp1g14870.1	Bra026029
OG0016331	Sp6g23220.1	Bra002380
OG0016333	Sp6g04490.1	Bra000791
OG0016334	Sp3g21870.1	Bra028362
OG0016336	Sp5g21340.1	Bra039759
OG0016337	Sp6g07380.1	Bra000697
OG0016338	Sp1g24250.1	Bra030071, Bra010906
OG0016339	Sp5g16560.1	Bra019424
OG0016340	Sp5g11130.1	Bra038882
OG0016341	Sp1g40930.1	Bra011907
OG0016342	Sp7g03700.1	Bra028171
OG0016343	Sp4g16210.1	Bra021881
OG0016344	Sp6g17030.1	Bra035553
OG0016345	Sp7g33750.1	Bra011652
OG0016346	Sp5g03920.1	Bra007430
OG0016347	Sp7g18020.1	Bra013393
OG0016348	Sp7g27560.1	Bra024130
OG0016349	Sp3g21220.1	Bra014961
OG0016350	Sp1g17430.1	Bra016502
OG0016351	Sp2g22970.1	Bra009753
OG0016352	Sp3g11370.1	Bra034699
OG0016353	Sp6g25620.1	Bra023691
OG0016355	Sp2g23590.1	Bra009698
OG0016357	Sp6g05900.1	Bra033141
OG0016359	Sp7g29630.1	Bra011301
OG0016360	Sp4g29840.1	Bra004422
OG0016361	Sp7g18540.1	Bra013444
OG0016362	Sp1g12650.1	Bra019664
OG0016363	Sp1g15630.1	Bra025969
OG0016364	Sp6g30340.1	Bra008809
OG0016365	Sp5g14920.1	Bra033801
OG0016366	Sp7g28690.1	Bra024041, Bra010271
OG0016367	Sp1g21440.1	Bra024635
OG0016368	Sp7g07240.1	Bra038941
OG0016369	Sp2g10600.1	Bra017595
OG0016370	Sp2g12450.1	Bra024918
OG0016371	Sp2g23550.1	Bra009701
OG0016372	Sp2g00890.1	Bra027785
OG0016373	Sp7g12720.1	Bra036877
OG0016376	Sp5g35890.1	Bra003538
OG0016377	Sp5g26620.1	Bra016135
OG0016379	Sp1g36370.1	Bra040946
OG0016380	Sp7g20600.1	Bra020842
OG0016381	Sp3g01940.1	Bra021406
OG0016382	Sp6g13970.1	Bra028274
OG0016384	Sp2g21580.1	Bra009884
OG0016385	Sp4g11400.1	Bra035690
OG0016386	Sp4g20150.1	Bra000020, Bra005160
OG0016387	Sp1g21480.1	Bra016319
OG0016388	Sp6g40760.1	Bra028904
OG0016389	Sp5g29190.1	Bra015946
OG0016390	Sp7g13700.1	Bra012785
OG0016391	Sp6g12506.1, SpUn0015_0160.1	Bra022548
OG0016396	Sp6g29230.1	Bra023489
OG0016398	Sp1g19950.1	Bra040858
OG0016399	Sp7g36800.1	Bra011880
OG0016401	Sp1g04440.1	Bra032460
OG0016402	Sp6g10710.1	Bra039773
OG0016403	Sp6g08430.1	Bra038386
OG0016405	Sp3g33890.1	Bra031135
OG0016406	Sp6g40950.1	Bra005671
OG0016407	Sp7g06840.1	Bra035399
OG0016408	Sp1g04520.1	Bra015449, Bra030622
OG0016409	Sp2g09630.1	Bra025104
OG0016410	Sp3g11530.1	Bra001500
OG0016411	Sp1g37260.1	Bra014252
OG0016412	Sp6g22850.1	Bra020190
OG0016413	Sp2g00420.1	Bra027692
OG0016415	Sp1g41700.1	Bra040781
OG0016417	Sp1g13610.1	Bra026147
OG0016418	Sp4g23020.1	Bra004584
OG0016419	Sp7g19940.1	Bra013558
OG0016420	Sp4g11480.1	Bra035684
OG0016422	Sp7g34280.1	Bra010564
OG0016423	Sp2g00520.1	Bra027751
OG0016428	Sp1g34890.1	Bra018694
OG0016429	Sp5g06230.1	Bra007233
OG0016430	Sp7g34620.1	Bra011721
OG0016431	Sp7g37280.1	Bra015213
OG0016432	Sp2g00730.1	Bra027671
OG0016433	Sp3g30870.1	Bra037267
OG0016434	Sp3g08660.1	Bra001357
OG0016435	Sp2g04780.1	Bra027835
OG0016436	Sp3g04120.1	Bra039448
OG0016437	Sp7g10740.1	Bra002653
OG0016439	Sp1g29390.1	Bra028036
OG0016440	Sp7g35090.1	Bra011761, Bra011762
OG0016441	Sp3g07900.1	Bra001304
OG0016442	Sp3g11360.1	Bra039376
OG0016443	Sp2g29520.1	Bra012138
OG0016444	Sp6g24190.1	Bra002282
OG0016445	Sp3g17150.1	Bra022381
OG0016446	Sp3g13250.1	Bra021588
OG0016447	Sp3g16930.1	Bra022363
OG0016448	Sp1g05240.1	Bra015503
OG0016449	Sp7g26070.1	Bra024224, Bra026281
OG0016450	Sp1g06430.1	Bra030700
OG0016451	Sp7g02250.1	Bra028441
OG0016452	Sp6g03950.1	Bra029545
OG0016453	Sp3g30020.1	Bra013055
OG0016455	Sp2g07240.1	Bra033641
OG0016458	SpUN0102_0030.1	Bra026457
OG0016459	Sp4g10680.1	Bra034373
OG0016461	Sp4g28290.1	Bra004553
OG0016462	Sp6g19460.1	Bra002697
OG0016463	Sp1g37420.1	Bra018860
OG0016465	Sp1g27170.1	Bra014909, Bra023177
OG0016466	Sp4g01460.1	Bra038522
OG0016467	Sp6g26420.1	Bra002109
OG0016468	Sp7g19430.1	Bra013520
OG0016469	Sp1g12640.1	Bra019665
OG0016470	Sp3g26950.1	Bra013145
OG0016471	Sp3g07690.1	Bra029758
OG0016473	Sp5g34540.1	Bra003609
OG0016474	Sp5g05460.1	Bra003266
OG0016475	Sp5g03450.1	Bra014529
OG0016477	Sp7g17450.1	Bra013344
OG0016478	Sp4g28930.1	Bra004497
OG0016479	Sp7g33930.1	Bra011668
OG0016480	Sp6g21420.1	Bra020293
OG0016481	Sp1g15930.1	Bra025943
OG0016483	Sp4g21670.1	Bra000130
OG0016484	Sp3g18230.1	Bra035805
OG0016485	Sp3g18740.1	Bra023935
OG0016486	Sp1g22050.1	Bra024688
OG0016488	Sp1g16640.1	Bra024192
OG0016489	Sp3g20010.1	Bra031336
OG0016490	Sp2g29080.1	Bra024439
OG0016491	Sp5g11580.1	Bra036096
OG0016492	Sp6g33420.1	Bra009068
OG0016493	Sp6g34650.1	Bra005983
OG0016495	Sp1g16240.1	Bra025920
OG0016496	Sp7g22430.1	Bra013803
OG0016497	Sp6g29440.1	Bra006262
OG0016498	Sp7g24730.1	Bra026406
OG0016499	Sp1g19690.1	Bra031371
OG0016500	Sp3g10660.1	Bra001455
OG0016501	Sp5g15230.1	Bra019484
OG0016502	Sp2g21730.1	Bra020519
OG0016503	Sp3g24590.1	Bra015181
OG0016505	Sp3g34090.1	Bra036507
OG0016506	Sp4g10080.1	Bra012025, Bra034342
OG0016507	Sp2g24390.1	Bra029333
OG0016508	Sp5g22010.1	Bra034026
OG0016509	Sp2g17400.1	Bra025352, Bra039046
OG0016510	Sp3g17730.1	Bra001760
OG0016513	Sp7g23570.1	Bra019156
OG0016514	Sp3g14590.1	Bra021170
OG0016516	Sp1g35800.1	Bra014160
OG0016518	Sp6g32550.1	Bra009002
OG0016519	Sp6g35470.1	Bra028700
OG0016520	Sp7g36060.1	Bra021239
OG0016522	Sp1g11070.1	Bra016770
OG0016523	Sp3g12050.1	Bra027393
OG0016524	Sp4g25480.1	Bra004759
OG0016525	Sp7g20320.1	Bra013594
OG0016528	Sp5g27650.1	Bra008040
OG0016529	Sp1g13770.1	Bra026133
OG0016530	Sp2g15900.1	Bra032951
OG0016531	Sp4g15260.1	Bra005549, Bra022922
OG0016533	Sp1g38840.1	Bra014322
OG0016534	Sp5g04700.1	Bra007374
OG0016536	Sp7g24220.1	Bra026453
OG0016537	Sp4g13210.1	Bra021658
OG0016538	Sp6g29270.1	Bra008738
OG0016539	Sp1g12570.1	Bra026846
OG0016540	Sp4g23330.1	Bra016956
OG0016541	Sp6g06350.1	Bra029763, Bra003593
OG0016542	Sp5g34600.1	Bra008417
OG0016544	Sp2g02130.1	Bra027042
OG0016548	Sp7g37600.1	Bra024970
OG0016549	Sp2g12420.1	Bra017469
OG0016550	Sp1g11690.1	Bra019814
OG0016551	Sp3g22140.1	Bra015034
OG0016553	Sp2g20660.1	Bra009955
OG0016554	Sp5g31610.1	Bra015743
OG0016555	Sp6g33880.1	Bra028632
OG0016556	Sp1g36780.1, Sp7g10900.1	Bra018817
OG0016558	Sp7g34860.1	Bra017810
OG0016559	Sp3g07540.1	Bra034053
OG0016560	Sp4g26390.1	Bra000350
OG0016561	Sp4g00580.1	Bra030301
OG0016562	Sp5g12690.1	Bra017988
OG0016563	Sp2g21320.1	Bra009908
OG0016564	Sp5g23960.1	Bra004342
OG0016566	Sp5g13200.1	Bra019570
OG0016567	Sp6g16520.1	Bra002978
OG0016568	Sp1g23560.1	Bra030037
OG0016569	Sp6g09510.1	Bra037859
OG0016570	Sp1g36610.1	Bra018800
OG0016571	Sp7g37390.1	Bra010745
OG0016572	Sp3g01180.1	Bra023167
OG0016576	Sp3g10330.1	Bra034779
OG0016579	Sp7g00040.1	Bra004292, Bra003926
OG0016581	Sp6g18030.1	Bra035607
OG0016582	Sp1g25900.1	Bra010803
OG0016583	Sp3g16270.1	Bra001698
OG0016584	Sp3g18410.1	Bra035785
OG0016585	Sp7g12090.1	Bra010753
OG0016586	Sp6g17720.1	Bra002872
OG0016588	Sp1g17010.1	Bra025709
OG0016591	Sp2g10710.1	Bra025054
OG0016592	Sp5g25820.1	Bra016197
OG0016596	Sp5g08780.1	Bra003145
OG0016597	Sp3g15380.1	Bra021230
OG0016598	Sp3g12130.1	Bra001529
OG0016601	Sp6g33810.1	Bra009389
OG0016602	Sp6g18950.1	Bra020459
OG0016603	Sp5g03030.1	Bra007512
OG0016604	Sp6g25740.1	Bra002170
OG0016606	Sp2g19310.1	Bra036154
OG0016607	Sp4g13450.1	Bra018287
OG0016608	Sp1g12210.1	Bra026893
OG0016609	Sp2g13180.1	Bra026637
OG0016610	Sp6g38870.1	Bra028813
OG0016611	Sp1g33310.1	Bra036937
OG0016612	Sp5g11250.1	Bra036845
OG0016614	Sp4g01610.1	Bra038509
OG0016615	Sp6g06310.1	Bra035252
OG0016616	Sp2g27060.1	Bra024256
OG0016618	Sp2g27940.1	Bra037799
OG0016619	Sp2g20160.1	Bra020611
OG0016620	Sp1g12560.1	Bra026847
OG0016621	Sp6g06850.1	Bra037922
OG0016622	Sp2g18350.1	Bra036192
OG0016623	Sp2g23510.1	Bra009705
OG0016625	Sp2g22080.1	Bra009840
OG0016626	Sp6g01890.1	Bra000900
OG0016629	Sp5g23340.1	Bra004294
OG0016630	Sp1g11760.1	Bra019820
OG0016631	Sp1g24100.1	Bra032853
OG0016632	Sp2g00560.1	Bra027681
OG0016633	Sp1g26350.1	Bra032396
OG0016635	Sp5g21280.1	Bra004154
OG0016636	Sp2g24060.1	Bra013013, Bra037620
OG0016637	Sp7g01540.1	Bra028456
OG0016638	Sp7g09530.1	Bra032674
OG0016639	Sp6g01600.1	Bra015146
OG0016640	Sp2g25060.1	Bra019621
OG0016641	Sp3g04600.1	Bra039416
OG0016643	Sp6g14590.1	Bra022586
OG0016644	Sp3g22030.1	Bra015024
OG0016646	Sp4g08590.1	Bra012041
OG0016647	Sp5g35200.1	Bra008461
OG0016648	Sp4g26310.1	Bra004817
OG0016649	Sp4g20580.1	Bra005124
OG0016651	SpUn0238_0020.1	Bra019712
OG0016652	Sp1g28780.1	Bra027998
OG0016653	Sp4g29960.1	Bra004417
OG0016654	Sp2g26050.1	Bra010131
OG0016655	Sp5g22600.1	Bra004236
OG0016656	Sp6g34070.1	Bra028643
OG0016657	Sp6g18060.1	Bra002835
OG0016658	Sp3g13860.1	Bra027227
OG0016659	Sp7g33100.1	Bra011604
OG0016661	Sp5g13210.1	Bra019569
OG0016663	Sp1g20180.1	Bra024529
OG0016664	Sp5g21270.1	Bra022966, Bra004153
OG0016665	Sp1g23350.1	Bra032803
OG0016666	Sp3g04870.1	Bra040243
OG0016667	Sp1g00050.1	Bra032670
OG0016668	Sp7g31660.1	Bra011478
OG0016669	Sp7g36430.1	Bra010681
OG0016670	Sp5g00110.1	Bra007743
OG0016671	Sp3g30890.1	Bra002069
OG0016672	Sp3g21930.1	Bra015014
OG0016673	Sp7g31230.1	Bra011447
OG0016674	Sp6g05540.1	Bra033125
OG0016675	Sp3g15650.1	Bra001664
OG0016677	Sp4g17430.1	Bra017330
OG0016678	Sp1g26440.1	Bra032402
OG0016679	Sp7g17900.1	Bra013381
OG0016680	Sp1g39740.1	Bra030957
OG0016681	Sp2g13390.1	Bra024840
OG0016682	Sp3g30010.1	Bra013053
OG0016683	Sp2g18800.1	Bra020700
OG0016684	Sp1g08530.1	Bra019977
OG0016685	Sp3g32340.1	Bra038553
OG0016686	Sp1g11170.1	Bra016766
OG0016687	Sp6g23900.1	Bra006566
OG0016688	Sp5g09290.1	Bra006970
OG0016689	Sp4g04160.1	Bra032035
OG0016690	Sp1g07570.1	Bra031650
OG0016691	Sp3g19350.1	Bra001824
OG0016692	Sp5g20500.1	Bra004120
OG0016693	Sp4g28870.1	Bra000433
OG0016694	Sp4g00160.1	Bra031154
OG0016695	Sp4g06310.1	Bra034297
OG0016696	Sp1g36760.1	Bra014223
OG0016697	Sp6g23500.1	Bra002350
OG0016699	Sp2g30340.1	Bra012065
OG0016700	Sp7g28010.1	Bra011167
OG0016701	Sp5g35930.1	Bra003534
OG0016702	Sp2g28030.1	Bra024340
OG0016703	Sp6g16830.1	Bra002949
OG0016705	Sp6g18400.1	Bra002802
OG0016706	Sp7g34510.1	Bra011712
OG0016707	Sp1g23770.1	Bra032833
OG0016708	Sp3g24210.1	Bra013171
OG0016710	Sp4g14100.1	Bra022868
OG0016712	Sp2g15590.1	Bra025207
OG0016714	Sp4g29080.1	Bra004478
OG0016715	Sp6g00540.1	Bra000969
OG0016717	Sp5g08520.1	Bra007032
OG0016718	Sp1g06990.1	Bra018632
OG0016719	Sp7g17440.1	Bra013343
OG0016720	Sp3g23440.1	Bra013191
OG0016721	Sp1g15150.1	Bra026007
OG0016722	Sp2g15920.1	Bra034247
OG0016725	Sp2g27600.1	Bra037778
OG0016726	Sp7g15980.1	Bra013286
OG0016727	Sp2g17820.1	Bra025384
OG0016728	Sp4g24400.1	Bra016889
OG0016729	Sp3g00310.1	Bra000990
OG0016731	Sp2g16970.1	Bra025312
OG0016732	Sp6g22170.1	Bra002468
OG0016733	Sp2g00670.1	Bra027677
OG0016735	Sp2g24690.1	Bra012951
OG0016736	Sp7g11360.1	Bra032726
OG0016737	Sp1g27430.1	Bra038436
OG0016739	Sp7g30250.1	Bra011349
OG0016740	Sp6g21120.1	Bra002565
OG0016741	Sp1g39410.1	Bra018992
OG0016742	Sp4g19830.1	Bra005189
OG0016743	Sp1g28390.1	Bra035488
OG0016744	Sp3g03970.1	Bra040113
OG0016745	Sp4g13510.1	Bra021688
OG0016746	Sp4g23190.1	Bra000209
OG0016747	Sp6g17350.1	Bra002905
OG0016748	Sp7g17280.1	Bra022001
OG0016750	Sp2g20530.1	Bra036102
OG0016752	Sp1g21360.1	Bra024631
OG0016753	Sp1g13110.1, Sp5g09000.1	Bra006992
OG0016754	Sp2g03420.1	Bra027102, Bra031455
OG0016755	Sp7g26920.1	Bra011073
OG0016757	Sp3g10970.1	Bra034727
OG0016758	Sp2g28020.1	Bra024339
OG0016760	Sp2g24730.1	Bra012946, Bra035925
OG0016761	Sp6g32400.1	Bra023307
OG0016762	Sp5g22500.1	Bra004084
OG0016763	Sp7g00020.1	Bra028527
OG0016764	Sp4g26070.1	Bra004796
OG0016765	Sp6g23530.1	Bra006590
OG0016766	Sp3g19600.1	Bra023871
OG0016767	Sp4g00890.1	Bra031216
OG0016769	Sp3g29300.1	Bra001956
OG0016770	Sp5g08300.1	Bra007044
OG0016771	Sp3g09210.1	Bra029876
OG0016772	SpUn0002_0310.1	Bra021328
OG0016774	Sp7g34560.1	Bra017790
OG0016775	Sp1g38010.1	Bra018903
OG0016777	Sp1g32910.1	Bra036929
OG0016778	Sp2g24010.1	Bra013017
OG0016779	Sp7g17790.1	Bra013373
OG0016780	Sp2g09940.1	Bra027592
OG0016781	Sp6g35900.1	Bra009303
OG0016782	Sp6g17560.1	Bra002884
OG0016783	Sp4g21080.1	Bra017106
OG0016784	Sp6g35330.1	Bra009253
OG0016785	Sp5g29570.1	Bra015913
OG0016786	Sp3g05420.1	Bra001200
OG0016787	Sp7g00310.1	Bra028505
OG0016788	Sp3g18440.1	Bra035783
OG0016789	Sp6g31280.1	Bra008894
OG0016790	Sp3g11090.1	Bra039356
OG0016791	Sp2g22210.1	Bra009833
OG0016792	Sp2g19900.1	Bra010025
OG0016793	Sp7g00830.1	Bra025523
OG0016795	Sp2g24950.1	Bra012926
OG0016796	Sp3g05600.1	Bra001208
OG0016797	Sp5g34170.1	Bra035093
OG0016798	Sp6g37370.1	Bra005855
OG0016799	Sp2g16310.1	Bra025255
OG0016800	Sp4g18660.1	Bra017245
OG0016801	Sp6g20230.1	Bra002639
OG0016802	Sp4g00710.1	Bra000581
OG0016804	Sp5g03220.1	Bra007496
OG0016805	Sp2g07950.1	Bra033666
OG0016806	Sp4g07550.1	Bra000543
OG0016807	Sp3g20430.1	Bra001881, Bra001879
OG0016808	Sp5g29580.1	Bra003802
OG0016809	Sp7g19820.1	Bra020909
OG0016810	Sp4g20010.1	Bra000012
OG0016811	Sp1g34360.1	Bra040711, Bra040791
OG0016812	Sp4g04630.1	Bra000550
OG0016813	Sp1g12720.1	Bra019658
OG0016815	Sp4g28390.1	Bra004544
OG0016816	Sp4g17340.1	Bra005368
OG0016817	Sp2g27650.1	Bra024312
OG0016818	Sp5g12920.1	Bra029936
OG0016819	Sp1g02390.1	Bra033395
OG0016820	Sp6g37360.1	Bra009115
OG0016821	Sp1g41030.1	Bra037995
OG0016822	Sp2g06550.1	Bra027942
OG0016824	Sp1g41840.1	Bra005542
OG0016827	Sp7g28580.1	Bra024052
OG0016829	Sp4g17290.1	Bra021942
OG0016830	Sp4g01260.1	Bra030255
OG0016831	Sp4g09050.1	Bra012053
OG0016832	Sp7g36280.1	Bra010673
OG0016833	Sp1g06660.1	Bra030711
OG0016834	Sp1g32530.1	Bra014010
OG0016835	Sp6g03530.1	Bra034212
OG0016836	Sp2g24000.1	Bra013018
OG0016837	Sp5g35960.1	Bra028189
OG0016838	Sp5g17840.1	Bra019446
OG0016839	Sp4g01320.1	Bra030249
OG0016840	Sp1g40540.1	Bra037963
OG0016841	Sp3g10560.1	Bra034759
OG0016842	Sp3g12670.1	Bra027343
OG0016843	Sp7g18670.1	Bra038806
OG0016844	Sp5g29250.1	Bra015942
OG0016845	Sp3g17320.1	Bra022398
OG0016846	Sp2g27130.1	Bra024263
OG0016847	Sp6g32540.1	Bra006082
OG0016848	Sp6g02010.1	Bra030164
OG0016849	Sp1g01510.1	Bra030502
OG0016850	Sp5g28210.1	Bra016009
OG0016851	Sp3g18890.1	Bra023919, Bra031236
OG0016853	Sp1g27850.1	Bra033849
OG0016854	Sp6g31270.1	Bra008893, Bra006157
OG0016855	Sp7g26650.1	Bra011049
OG0016856	Sp1g10240.1	Bra019842
OG0016857	Sp5g22980.1	Bra004271
OG0016858	Sp7g17380.1	Bra038505
OG0016859	Sp4g21020.1	Bra000085
OG0016860	Sp5g33060.1	Bra015647
OG0016861	Sp1g23700.1	Bra010936
OG0016862	Sp7g23120.1	Bra019188
