Orthogroup	Thellungiella_parvula	Arabis_alpina
OG0013542	Sp7g01080.1	AALP_AA6G326400, AALP_AA6G326300
OG0013543	Sp4g24850.1	AALP_AA4G215300
OG0013544	Sp5g30910.1	AALP_AA2G201000
OG0013546	Sp7g16350.1	AALP_AAs42556U000600
OG0013547	Sp6g04130.1	AALP_AA6G054600
OG0013550	Sp1g07150.1	AALP_AA1G088700
OG0013553	Sp3g13070.1	AALP_AA3G166700
OG0013555	Sp1g25560.1	AALP_AA1G304400
OG0013556	Sp6g22920.1	AALP_AAs64104U000700
OG0013557	Sp5g22940.1	AALP_AA2G099900
OG0013558	Sp5g22850.1	AALP_AA2G098500
OG0013559	Sp3g04960.1	AALP_AA3G059300
OG0013560	Sp3g29940.1	AALP_AA8G010800
OG0013561	Sp3g12030.1	AALP_AAs60760U000100
OG0013563	Sp6g18150.1	AALP_AA8G349700
OG0013564	Sp2g24870.1	AALP_AA8G447000
OG0013565	Sp7g18520.1	AALP_AA7G027200
OG0013566	Sp3g10510.1	AALP_AA3G133300
OG0013568	Sp1g02550.1	AALP_AA1G030100
OG0013569	Sp6g38020.1	AALP_AA8G042000
OG0013570	Sp7g02300.1	AALP_AA8G310300
OG0013571	Sp4g17720.1	AALP_AA4G121700
OG0013572	Sp5g06410.1	AALP_AA5G201900
OG0013573	Sp6g07150.1	AALP_AA6G187700
OG0013574	Sp7g20830.1	AALP_AA7G056900
OG0013576	Sp1g09890.1	AALP_AA1G123100
OG0013578	Sp7g14970.1	AALP_AA8G262300
OG0013579	Sp3g02250.1	AALP_AA3G026700
OG0013580	Sp7g25600.1	AALP_AA7G112200
OG0013583	Sp6g31970.1	AALP_AA8G113300
OG0013584	Sp6g01250.1	AALP_AA6G012500
OG0013587	Sp4g22610.1	AALP_AA4G189700
OG0013588	Sp2g23050.1	AALP_AA8G418500
OG0013591	Sp2g12460.1	AALP_AA6G100700
OG0013592	Sp3g13300.1	AALP_AA3G169400
OG0013593	Sp2g19140.1	AALP_AA6G093800
OG0013594	Sp2g10740.1	AALP_AA6G121600
OG0013595	Sp3g33360.1	AALP_AA3G365600
OG0013596	Sp1g13530.1	AALP_AA1G171400
OG0013597	Sp6g32760.1	AALP_AA8G102200
OG0013599	Sp5g29430.1	AALP_AA2G182300
OG0013600	Sp6g21610.1	AALP_AA8G395400
OG0013601	Sp4g12900.1	AALP_AAs65934U001000
OG0013602	Sp1g00530.1	AALP_AA1G009500
OG0013604	Sp4g22960.1	AALP_AA4G191500
OG0013605	Sp1g18030.1	AALP_AA1G221400
OG0013606	Sp1g00440.1	AALP_AA1G010200
OG0013607	Sp1g20130.1	AALP_AA1G246700
OG0013608	Sp1g10860.1	AALP_AA1G131700
OG0013609	Sp2g07400.1	AALP_AA6G162500
OG0013610	Sp4g00860.1	AALP_AA6G297600
OG0013611	Sp3g01070.1	AALP_AA3G000400
OG0013612	Sp7g34660.1	AALP_AA7G248900
OG0013613	Sp2g09460.1	AALP_AA6G136700
OG0013615	Sp1g08490.1	AALP_AA1G104200
OG0013617	Sp7g32150.1	AALP_AA7G212900
OG0013618	Sp4g25860.1	AALP_AA4G227200
OG0013619	Sp6g34220.1	AALP_AA8G087000
OG0013620	Sp2g21990.1	AALP_AA8G435400
OG0013621	Sp3g28900.1	AALP_AA3G320600
OG0013622	Sp6g34110.1	AALP_AA8G084400
OG0013625	Sp6g25550.1	AALP_AA8G206100
OG0013626	Sp6g25120.1	AALP_AA8G212400
OG0013627	Sp3g10100.1	AALP_AA3G128900
OG0013628	Sp2g28820.1	AALP_AA8G513300
OG0013630	Sp3g32310.1	AALP_AA3G352500
OG0013631	Sp6g39380.1	AALP_AA8G025800
OG0013635	Sp6g30370.1	AALP_AA8G134500
OG0013636	Sp2g22720.1	AALP_AA8G424000
OG0013639	Sp7g18440.1	AALP_AA7G026400
OG0013640	Sp4g23340.1	AALP_AA4G194400
OG0013641	Sp6g30860.1	AALP_AA8G128900
OG0013642	Sp2g16180.1	AALP_AA5G038100
OG0013645	Sp1g02180.1	AALP_AA1G025200
OG0013646	Sp1g38710.1	AALP_AA4G039200
OG0013649	Sp7g01620.1	AALP_AA5G059000
OG0013650	Sp6g31860.1	AALP_AA8G241500, AALP_AA8G114500
OG0013651	Sp5g01870.1	AALP_AA5G273500
OG0013652	Sp7g31640.1	AALP_AA7G207100
OG0013653	Sp5g05400.1	AALP_AA5G213500
OG0013654	Sp2g19630.1	AALP_AA8G266700
OG0013655	Sp2g22670.1	AALP_AA8G423300
OG0013656	Sp5g14440.1	AALP_AA5G094300
OG0013657	Sp5g26750.1	AALP_AA2G148800
OG0013658	Sp6g40740.1	AALP_AA8G007200
OG0013659	Sp1g24880.1	AALP_AA1G296500
OG0013662	Sp4g05660.1	AALP_AA6G259800
OG0013663	Sp7g23630.1	AALP_AA7G083300
OG0013666	Sp5g06950.1	AALP_AA5G195200
OG0013667	Sp2g00200.1	AALP_AA6G205900
OG0013669	Sp4g28760.1	AALP_AA4G257000
OG0013671	Sp6g39620.1	AALP_AA8G021400
OG0013672	Sp6g30720.1	AALP_AA8G131100
OG0013674	Sp7g15160.1	AALP_AA8G260700
OG0013675	Sp6g14950.1	AALP_AA8G305600
OG0013676	Sp6g39020.1	AALP_AA8G031000
OG0013678	Sp6g21070.1	AALP_AA4G107500
OG0013679	Sp7g19300.1	AALP_AA7G035200
OG0013680	Sp3g00260.1	AALP_AA3G009500
OG0013681	Sp4g26490.1	AALP_AA4G233100
OG0013682	Sp4g01470.1	AALP_AA6G291300
OG0013683	Sp4g29830.1	AALP_AA4G270700
OG0013684	Sp3g04510.1	AALP_AA3G053600
OG0013686	Sp7g01650.1	AALP_AA6G333800
OG0013688	Sp1g34840.1	AALP_AA7G085200
OG0013691	Sp6g27900.1	AALP_AA8G171000
OG0013692	Sp5g31250.1	AALP_AA5G179400
OG0013693	Sp4g09380.1	AALP_AA6G250000
OG0013694	Sp7g13350.1	AALP_AAs62136U000100
OG0013695	Sp2g26430.1	AALP_AA8G464500
OG0013696	Sp1g18920.1	AALP_AA1G232700
OG0013698	Sp4g26380.1	AALP_AA4G232300
OG0013699	Sp7g32200.1	AALP_AA7G213800
OG0013700	Sp4g16500.1, SpUn1073_0010.1	AALP_AA4G108100
OG0013701	Sp6g30120.1	AALP_AA8G139100
OG0013702	Sp2g12430.1	AALP_AA6G101000
OG0013705	Sp7g21120.1	AALP_AA7G059000
OG0013706	Sp4g26420.1	AALP_AA4G232500
OG0013707	Sp3g04970.1	AALP_AA3G062200
OG0013709	Sp7g35450.1	AALP_AA7G254800
OG0013712	Sp3g24610.1	AALP_AA3G301900
OG0013713	Sp2g07660.1	AALP_AA6G156800
OG0013715	Sp5g09320.1	AALP_AA5G161000
OG0013716	Sp1g05990.1	AALP_AA1G070800
OG0013718	Sp7g23160.1	AALP_AA7G076800
OG0013719	Sp5g32263.1	AALP_AA2G212700
OG0013720	Sp6g38510.1	AALP_AA8G035900
OG0013721	Sp3g04910.1	AALP_AA5G176700
OG0013724	Sp2g27690.1	AALP_AA8G479400
OG0013725	Sp5g29820.1	AALP_AA2G187800
OG0013726	Sp2g21900.1	AALP_AA8G433500
OG0013728	Sp5g14390.1	AALP_AA5G095100
OG0013730	Sp7g30530.1	AALP_AA7G191900
OG0013732	Sp3g13490.1	AALP_AA3G171200
OG0013733	Sp3g24230.1	AALP_AA3G300500
OG0013734	Sp6g32080.1	AALP_AA8G111600
OG0013738	Sp7g31050.1	AALP_AA7G198600
OG0013739	Sp5g28020.1	AALP_AA2G166900
OG0013741	Sp4g13660.1	AALP_AA6G084600
OG0013742	Sp5g31230.1	AALP_AA5G147500
OG0013743	Sp6g40470.1	AALP_AA8G002900
OG0013744	Sp1g00670.1	AALP_AA1G005000
OG0013745	Sp4g18940.1	AALP_AA4G137500, AALP_AAs44256U000300
OG0013746	Sp3g12990.1	AALP_AA3G165900
OG0013747	Sp6g08010.1	AALP_AA6G195600
OG0013748	Sp3g15250.1	AALP_AA3G193200
OG0013749	Sp7g26960.1	AALP_AA7G136000
OG0013751	Sp2g18310.1	AALP_AA5G065300
OG0013753	Sp3g19590.1	AALP_AA3G268800
OG0013755	Sp4g21280.1	AALP_AA4G171800
OG0013756	Sp7g10140.1	AALP_AA6G186500, AALP_AAs67487U000400
OG0013757	Sp2g25000.1	AALP_AA8G448200
OG0013758	SpUn0100_0020.1, SpUn0012_0130.1, SpUn0048_0010.1, SpUn0254_0010.1	AALP_AA6G122100
OG0013759	Sp3g17510.1	AALP_AA3G222800
OG0013760	Sp1g01730.1	AALP_AA1G019900
OG0013761	Sp5g14450.1	AALP_AA5G094200
OG0013762	Sp5g24580.1	AALP_AA2G122000
OG0013763	Sp6g13100.1	AALP_AA8G284100
OG0013764	Sp1g21710.1	AALP_AA1G282700
OG0013765	Sp2g28840.1	AALP_AA8G513100
OG0013767	Sp5g21110.1, Sp5g28680.1	AALP_AA2G172200
OG0013768	Sp5g22830.1	AALP_AA2G098200
OG0013769	Sp5g16230.1	AALP_AA5G077000
OG0013771	Sp3g17290.1	AALP_AA3G218900
OG0013772	Sp1g38220.1	AALP_AA4G043500
OG0013773	Sp2g29820.1	AALP_AA8G507500
OG0013776	Sp2g29690.1	AALP_AA3G142000
OG0013777	Sp6g01850.1	AALP_AA4G018400, AALP_AA4G266800, AALP_AA6G019300
OG0013779	Sp2g01190.1	AALP_AA2G005200
OG0013781	Sp5g34210.1	AALP_AA2G239000
OG0013782	Sp5g30580.1	AALP_AA2G196700
OG0013784	Sp1g06610.1	AALP_AA1G081400
OG0013787	Sp6g36320.1	AALP_AA8G059800
OG0013790	Sp5g33650.1	AALP_AA2G228600
OG0013791	Sp7g35920.1	AALP_AA7G279400
OG0013792	Sp1g37680.1	AALP_AA4G050000
OG0013793	Sp6g25230.1	AALP_AA8G210600
OG0013794	Sp1g01340.1	AALP_AA1G004000
OG0013795	Sp2g10820.1	AALP_AA6G122200
OG0013798	Sp1g19270.1	AALP_AA1G237500
OG0013799	Sp3g34110.1	AALP_AA3G376400
OG0013800	Sp3g00710.1	AALP_AA3G003700
OG0013801	Sp4g18530.1	AALP_AA4G135300
OG0013802	Sp2g00220.1	AALP_AA6G205600
OG0013803	Sp5g26520.1	AALP_AA2G145500
OG0013807	SpUn0004_0080.1, SpUn0066_0030.1	AALP_AA4G012400
OG0013808	Sp4g23940.1	AALP_AA4G200700, AALP_AAs48764U000100
OG0013809	Sp7g28740.1	AALP_AA7G163300
OG0013810	Sp7g17330.1	AALP_AAs66747U001700
OG0013811	Sp1g12840.1	AALP_AA1G160700
OG0013812	Sp4g18500.1	AALP_AA4G135100
OG0013814	Sp7g26190.1	AALP_AA7G122100
OG0013816	Sp3g31430.1	AALP_AA3G340200
OG0013817	Sp4g16120.1	AALP_AA6G056600
OG0013818	Sp1g13510.1	AALP_AA1G171200
OG0013820	Sp5g10290.1	AALP_AA5G146900
OG0013821	Sp7g15070.1	AALP_AA8G261300
OG0013822	Sp3g05200.1	AALP_AA3G065600
OG0013823	Sp7g19830.1	AALP_AA2G018600
OG0013824	Sp4g12510.1	AALP_AAs72209U000200
OG0013825	Sp3g11390.1	AALP_AA3G143100
OG0013826	Sp6g39130.1	AALP_AA8G030100
OG0013827	Sp2g06650.1	AALP_AA6G109800
OG0013830	Sp4g04100.1	AALP_AA6G264400
OG0013831	Sp3g13130.1	AALP_AA3G167300
OG0013832	Sp6g03990.1	AALP_AA6G215600
OG0013833	Sp5g14030.1	AALP_AA5G101200
OG0013834	Sp2g14650.1	AALP_AA3G153300
OG0013835	Sp1g11510.1	AALP_AA1G142500
OG0013836	Sp3g33990.1	AALP_AA3G374400
OG0013837	Sp3g31400.1	AALP_AA3G339800
OG0013838	Sp5g10200.1	AALP_AA5G145600
OG0013839	Sp5g26600.1	AALP_AA2G147100
OG0013840	Sp6g23480.1	AALP_AA8G232000
OG0013842	Sp1g20660.1	AALP_AA1G253400
OG0013843	Sp5g02820.1	AALP_AA5G259700
OG0013844	Sp6g33450.1	AALP_AA8G093700
OG0013846	Sp7g24450.1	AALP_AA7G098500
OG0013847	Sp5g21230.1	AALP_AA2G077200
OG0013848	Sp6g38480.1	AALP_AA8G036500
OG0013849	Sp2g06270.1	AALP_AAs68488U000300
OG0013850	Sp1g33360.1	AALP_AAs55143U000100
OG0013851	Sp3g07890.1	AALP_AA3G102400
OG0013852	Sp6g09870.1	AALP_AA6G204600
OG0013854	Sp6g40560.1	AALP_AA1G274300
OG0013856	Sp2g19970.1	AALP_AAs51970U000300
OG0013857	Sp1g01270.1	AALP_AA1G000600
OG0013858	Sp2g29490.1	AALP_AA8G511400
OG0013859	Sp4g01480.1	AALP_AA6G291200
OG0013860	Sp3g00020.1	AALP_AA1G184200
OG0013861	Sp1g03570.1	AALP_AA1G041900
OG0013862	Sp3g23500.1	AALP_AAs45999U001100
OG0013863	Sp4g28060.1	AALP_AA4G250000
OG0013865	Sp7g24580.1	AALP_AA7G099600
OG0013867	Sp4g14280.1	AALP_AA6G078100
OG0013868	Sp3g32430.1	AALP_AA3G354300
OG0013869	Sp1g24170.1	AALP_AA1G288900
OG0013870	SpUn0952_0010.1	AALP_AA3G373900
OG0013871	Sp7g25450.1	AALP_AA7G111300
OG0013873	Sp6g02840.1	AALP_AA6G038600
OG0013874	Sp5g14220.1	AALP_AA5G098600
OG0013876	Sp6g33520.1	AALP_AA8G092000
OG0013877	Sp7g13980.1, Sp1g33570.1	AALP_AAs55560U001000
OG0013878	Sp4g05550.1	AALP_AA6G257300
OG0013879	Sp3g08390.1	AALP_AA3G107400
OG0013880	Sp7g30100.1	AALP_AA7G185900
OG0013881	SpUn0346_0010.1	AALP_AA1G132300
OG0013884	Sp6g37880.1	AALP_AA8G043700
OG0013886	Sp3g28890.1	AALP_AA3G320500
OG0013887	Sp4g42843.1	AALP_AA4G191300
OG0013890	Sp5g10450.1	AALP_AA5G143300
OG0013892	Sp3g05840.1	AALP_AA3G075800
OG0013893	Sp7g10660.1	AALP_AA3G284900
OG0013894	Sp2g27980.1	AALP_AA8G482500
OG0013895	Sp7g27630.1	AALP_AA7G147500
OG0013897	Sp7g22860.1	AALP_AA7G162200
OG0013898	Sp7g25030.1	AALP_AA7G103800
OG0013900	Sp3g03000.1	AALP_AA3G035700
OG0013901	Sp1g24660.1	AALP_AA1G293100
OG0013903	Sp6g28790.1	AALP_AA8G157700
OG0013904	Sp2g00970.1	AALP_AA6G002400
OG0013907	Sp3g02730.1	AALP_AA3G031300
OG0013908	Sp1g34690.1	AALP_AA7G086200
OG0013909	Sp2g29040.1	AALP_AA8G515400
OG0013911	Sp5g22680.1	AALP_AA2G168900
OG0013912	Sp1g00750.1	AALP_AA1G007900
OG0013913	Sp4g21160.1	AALP_AA4G169800
OG0013914	Sp3g21600.1	AALP_AA3G276100
OG0013915	Sp3g06840.1	AALP_AA3G088200
OG0013920	Sp7g24820.1	AALP_AA7G101700
OG0013921	SpUn0060_0060.1	AALP_AA8G298700
OG0013922	Sp1g10970.1	AALP_AA1G133300
OG0013923	Sp4g21870.1	AALP_AA4G179700
OG0013924	Sp1g38200.1	AALP_AA4G044200
OG0013926	Sp2g24400.1	AALP_AA8G442100
OG0013927	Sp6g30940.1	AALP_AA8G128000
OG0013929	Sp1g28720.1	AALP_AA1G338700
OG0013930	Sp6g24410.1	AALP_AA8G222100
OG0013931	Sp5g22630.1	AALP_AA2G094900
OG0013932	Sp7g19250.1	AALP_AAs50770U000200
OG0013935	Sp2g26250.1	AALP_AA8G156000
OG0013936	Sp7g20040.1	AALP_AA7G044700
OG0013939	Sp4g27340.1	AALP_AA4G242000
OG0013940	Sp4g28610.1	AALP_AA4G256500
OG0013941	Sp6g03170.1	AALP_AA6G042200
OG0013942	Sp1g07180.1	AALP_AA1G089000
OG0013945	Sp1g37570.1	AALP_AA4G052500
OG0013947	Sp7g22720.1	AALP_AA7G077800
OG0013948	Sp1g00640.1	AALP_AA1G004700
OG0013949	Sp5g04710.1	AALP_AA5G224400
OG0013951	Sp4g03910.1	AALP_AA6G265600
OG0013952	Sp4g22100.1	AALP_AA4G182700
OG0013956	Sp3g01710.1	AALP_AA3G021200
OG0013957	Sp4g14540.1	AALP_AA6G075700
OG0013961	Sp6g17750.1	AALP_AA8G344000
OG0013962	Sp5g32750.1	AALP_AA2G217700
OG0013963	Sp3g18750.1	AALP_AA3G238900
OG0013966	Sp2g14440.1	AALP_AA8G220300, AALP_AA8G220200
OG0013967	Sp1g40200.1	AALP_AA4G023400
OG0013969	Sp1g34453.1	AALP_AA4G083500
OG0013971	Sp5g30260.1	AALP_AA2G193100
OG0013972	Sp4g16360.1	AALP_AAs69390U000100
OG0013973	Sp5g29620.1	AALP_AA2G185300
OG0013976	Sp7g23050.1	AALP_AA7G076100
OG0013977	Sp6g16490.1	AALP_AA8G329600
OG0013978	Sp7g05110.1	AALP_AA6G170200
OG0013979	Sp5g32150.1	AALP_AA2G211700
OG0013981	Sp6g22280.1	AALP_AA8G404300
OG0013982	Sp4g21970.1	AALP_AA4G181400
OG0013983	Sp3g17810.1	AALP_AA3G227200
OG0013984	Sp3g19550.1	AALP_AA3G246600
OG0013985	Sp6g25480.1	AALP_AA8G207400
OG0013987	Sp3g10440.1	AALP_AA3G132600
OG0013988	Sp2g26380.1	AALP_AA8G464000
OG0013989	Sp6g36180.1	AALP_AA8G063600
OG0013990	Sp1g11970.1	AALP_AA1G149100
OG0013993	Sp2g29120.1	AALP_AA8G514600
OG0013994	Sp2g12800.1	AALP_AA5G002900
OG0013995	Sp5g35730.1	AALP_AA2G251000
OG0013996	Sp4g18140.1	AALP_AA4G130500
OG0013997	Sp3g27780.1	AALP_AAs61784U000100
OG0013999	Sp6g34840.1	AALP_AA8G076900
OG0014000	Sp7g17960.1	AALP_AA7G017300
OG0014002	Sp6g26720.1	AALP_AA3G064700
OG0014003	Sp6g21950.1	AALP_AA8G400800
OG0014004	Sp2g27770.1	AALP_AA8G480300
OG0014005	Sp4g15030.1	AALP_AA6G069400
OG0014006	Sp1g15960.1	AALP_AA2G236600
OG0014007	Sp5g23620.1	AALP_AA2G108800
OG0014008	Sp1g33940.1, Sp1g37980.1	AALP_AA4G046700
OG0014009	Sp6g19860.1	AALP_AA8G371500
OG0014010	Sp6g29690.1	AALP_AA8G144700
OG0014011	Sp1g07100.1	AALP_AA1G087000
OG0014012	Sp6g09480.1	AALP_AA6G202600
OG0014013	Sp6g00340.1	AALP_AA6G004300
OG0014014	Sp2g20040.1	AALP_AAs55697U000300
OG0014016	Sp2g24650.1	AALP_AA8G444900
OG0014017	Sp6g36220.1	AALP_AA8G063300
OG0014019	Sp6g15350.1	AALP_AA8G313000
OG0014020	Sp1g04370.1	AALP_AA1G051900
OG0014021	Sp4g25520.1	AALP_AA4G223800
OG0014022	Sp6g25930.1	AALP_AA8G199900
OG0014023	Sp6g29560.1	AALP_AA8G145900
OG0014024	Sp2g17800.1	AALP_AA5G060000
OG0014025	Sp7g26550.1	AALP_AA7G128000
OG0014027	Sp1g06230.1	AALP_AA1G075000
OG0014028	Sp1g02090.1	AALP_AA1G024600
OG0014029	Sp3g11320.1	AALP_AA3G142400
OG0014030	Sp5g01860.1	AALP_AA5G273400
OG0014031	Sp2g07160.1	AALP_AA6G164000
OG0014032	Sp1g40860.1	AALP_AA3G147900
OG0014033	Sp4g19090.1	AALP_AA4G139200
OG0014035	Sp6g13280.1	AALP_AA4G165400
OG0014036	Sp6g23610.1	AALP_AA8G230700
OG0014037	Sp3g03380.1	AALP_AA3G039800
OG0014039	Sp4g24730.1	AALP_AA4G214200
OG0014040	Sp1g15440.1	AALP_AA1G191900, AALP_AA5G095300
OG0014041	Sp6g01900.1	AALP_AA6G025200
OG0014042	Sp6g06840.1	AALP_AA6G167400
OG0014043	Sp7g26030.1	AALP_AA7G120400
OG0014045	Sp5g01190.1	AALP_AA5G280300
OG0014046	Sp3g27080.1	AALP_AA3G310200
OG0014047	Sp6g40680.1	AALP_AA8G006600
OG0014049	Sp5g01440.1	AALP_AA5G277500
OG0014050	Sp6g15720.1	AALP_AA8G318800
OG0014051	Sp4g14300.1	AALP_AA6G077900
OG0014054	Sp7g23290.1	AALP_AA7G080200
OG0014055	Sp7g07500.1	AALP_AA6G345800
OG0014056	Sp3g18900.1	AALP_AA3G240600
OG0014057	Sp6g05530.1	AALP_AA6G180200
OG0014058	Sp7g02560.1	AALP_AA6G343500
OG0014059	Sp6g16220.1	AALP_AA8G324900
OG0014060	Sp6g39270.1	AALP_AA8G026800
OG0014061	Sp1g05460.1	AALP_AA1G065000
OG0014062	Sp4g16800.1	AALP_AA4G112300
OG0014063	Sp1g41850.1	AALP_AA4G002500
OG0014065	Sp7g13000.1	AALP_AA1G165800
OG0014067	Sp1g04300.1	AALP_AA1G051300
OG0014068	Sp2g09490.1	AALP_AA6G136400
OG0014069	Sp5g10460.1	AALP_AA5G143200
OG0014071	Sp6g14140.1	AALP_AA8G294900
OG0014073	Sp4g13530.1	AALP_AA6G086700
OG0014074	Sp1g26810.1	AALP_AA1G316000
OG0014075	Sp4g06550.1	AALP_AA6G253400
OG0014076	Sp7g20120.1	AALP_AA7G046300
OG0014077	Sp1g26870.1	AALP_AA1G316600
OG0014079	Sp6g12830.1	AALP_AA8G282200
OG0014080	Sp5g05890.1	AALP_AA5G209300
OG0014082	Sp1g00570.1	AALP_AA1G009200
OG0014085	Sp2g08040.1	AALP_AA6G151300
OG0014086	Sp1g16370.1	AALP_AA1G202000
OG0014087	Sp6g20330.1	AALP_AA8G376700
OG0014089	Sp1g03240.1	AALP_AA1G038500
OG0014090	Sp4g30000.1	AALP_AA4G272700
OG0014095	Sp6g12340.1	AALP_AA7G210200
OG0014096	Sp6g18530.1	AALP_AA8G355800
OG0014101	Sp2g30470.1	AALP_AA8G497800
OG0014102	Sp2g29890.1	AALP_AA8G505700
OG0014104	Sp3g02560.1	AALP_AA3G029400
OG0014105	Sp1g05550.1	AALP_AA1G066000
OG0014107	Sp7g36490.1	AALP_AA7G272700
OG0014108	Sp1g26200.1	AALP_AA1G310500
OG0014109	Sp3g09410.1	AALP_AA3G120200
OG0014110	Sp6g32230.1	AALP_AA8G109900
OG0014111	Sp1g15770.1	AALP_AA1G195800
OG0014112	Sp5g09810.1	AALP_AA5G153100
OG0014113	Sp2g30560.1	AALP_AA8G495100
OG0014114	Sp2g28280.1	AALP_AA8G485500
OG0014116	Sp2g17700.1	AALP_AA5G058900
OG0014118	Sp3g01720.1	AALP_AA3G021300
OG0014119	Sp2g25500.1	AALP_AA8G453600
OG0014121	Sp2g17730.1	AALP_AA5G059500
OG0014123	Sp6g32260.1	AALP_AA8G109500
OG0014124	Sp2g18790.1	AALP_AA6G097200
OG0014125	Sp2g01000.1	AALP_AA6G002600
OG0014126	Sp7g29120.1	AALP_AA7G168800
OG0014127	Sp1g03680.1	AALP_AA1G043600
OG0014128	Sp3g14230.1	AALP_AA3G180200
OG0014129	Sp2g15580.1	AALP_AA5G030900
OG0014130	Sp6g33940.1	AALP_AA8G087200
OG0014132	Sp3g22370.1	AALP_AA3G286500
OG0014134	Sp7g13770.1	AALP_AA3G247800
OG0014135	Sp5g10910.1	AALP_AA5G136900
OG0014137	Sp2g08810.1	AALP_AA6G144500
OG0014139	Sp5g26090.1	AALP_AA2G033500
OG0014140	Sp1g15620.1	AALP_AA6G035900
OG0014141	Sp6g32060.1	AALP_AA8G111800
OG0014144	Sp4g22540.1	AALP_AA4G155500
OG0014145	Sp1g02860.1	AALP_AA1G034300
OG0014148	Sp1g13780.1	AALP_AA1G174900
OG0014149	Sp2g30420.1	AALP_AA8G500100
OG0014150	Sp1g29380.1	AALP_AA1G346600
OG0014152	Sp3g14660.1	AALP_AA3G184600
OG0014153	Sp6g31820.1	AALP_AA8G115000
OG0014154	Sp4g14720.1	AALP_AA6G071800
OG0014156	Sp6g36540.1	AALP_AA8G058000
OG0014157	Sp1g26720.1	AALP_AA1G314100
OG0014158	Sp5g15670.1	AALP_AA5G083200
OG0014159	Sp3g13920.1	AALP_AA3G176500
OG0014161	Sp6g38530.1, Sp6g38520.1	AALP_AA8G035600
OG0014162	Sp3g04220.1	AALP_AA3G051500
OG0014163	Sp4g03880.1, Sp7g17980.1	AALP_AA7G017700
OG0014164	Sp3g05640.1	AALP_AA3G073200
OG0014165	Sp3g33610.1	AALP_AA3G370600
OG0014166	Sp7g03540.1	AALP_AA6G349300
OG0014168	Sp3g11750.1	AALP_AA3G148900
OG0014169	Sp4g20380.1	AALP_AA4G158500
OG0014170	Sp1g19630.1	AALP_AA1G242900
OG0014171	Sp3g01460.1	AALP_AA3G018100
OG0014172	Sp1g02610.1	AALP_AA1G031100
OG0014173	Sp1g24330.1	AALP_AA1G290200
OG0014174	Sp6g19120.1	AALP_AA8G362900
OG0014175	Sp1g00230.1	AALP_AA1G013700
OG0014176	Sp2g19500.1	AALP_AA2G031700
OG0014177	Sp6g35170.1	AALP_AA8G072900
OG0014178	Sp6g28190.1	AALP_AA7G072000
OG0014180	Sp7g14495.1	AALP_AAs41122U000200
OG0014181	Sp1g33530.1	AALP_AA4G091500
OG0014182	Sp4g17150.1	AALP_AA4G117200
OG0014184	Sp1g33800.1	AALP_AA8G473600
OG0014185	Sp3g08490.1	AALP_AA3G109300
OG0014186	Sp7g37360.1	AALP_AA7G262100
OG0014188	Sp6g34340.1	AALP_AA8G083000
OG0014189	Sp7g13140.1	AALP_AAs49591U000200
OG0014190	Sp5g23090.1	AALP_AA6G010000
OG0014192	Sp1g05290.1	AALP_AA1G062800
OG0014193	Sp1g21730.1	AALP_AA1G282500
OG0014194	Sp1g07050.1	AALP_AA1G087800
OG0014195	SpUn0727_0010.1	AALP_AA8G323100
OG0014196	Sp4g19210.1	AALP_AA4G140900
OG0014197	Sp2g28780.1	AALP_AA8G490100
OG0014199	Sp2g05330.1	AALP_AA2G058400
OG0014201	Sp7g04350.1	AALP_AA6G354000
OG0014202	Sp5g06340.1	AALP_AA5G203900
OG0014203	Sp6g37233.1	AALP_AA8G050100
OG0014204	Sp3g23400.1	AALP_AA6G157500
OG0014208	Sp4g16000.1	AALP_AA6G058700
OG0014209	Sp1g01680.1	AALP_AA1G019600
OG0014210	Sp6g00600.1	AALP_AA6G007300
OG0014211	Sp2g19300.1	AALP_AA6G091800
OG0014212	Sp6g13870.1	AALP_AA8G292100
OG0014213	Sp3g06790.1	AALP_AA3G087600
OG0014215	Sp3g31110.1	AALP_AA3G337000
OG0014216	Sp6g26580.1	AALP_AA8G187900
OG0014217	Sp2g20150.1	AALP_AA5G199800
OG0014218	Sp2g21940.1	AALP_AA8G433100
OG0014221	Sp2g25210.1	AALP_AA8G450800
OG0014222	Sp4g24880.1	AALP_AA4G215600
OG0014224	Sp6g05440.1	AALP_AA6G181400
OG0014229	Sp7g27280.1	AALP_AA7G142500
OG0014231	Sp4g18450.1	AALP_AA4G134400
OG0014233	Sp6g33330.1	AALP_AA8G094800
OG0014235	Sp2g28060.1	AALP_AA8G483200
OG0014236	Sp2g06170.1	AALP_AAs68488U000600
OG0014237	Sp1g25500.1	AALP_AA2G075400
OG0014238	Sp6g15010.1	AALP_AA8G306100
OG0014239	Sp5g26230.1	AALP_AA2G141500
OG0014240	Sp2g03600.1	AALP_AA6G170400
OG0014241	Sp3g16960.1	AALP_AA3G215100
OG0014242	Sp6g26950.1	AALP_AA8G499200
OG0014243	Sp7g22325.1	AALP_AA7G073900
OG0014244	Sp7g00420.1	AALP_AA6G316700
OG0014246	Sp2g23310.1	AALP_AA8G415700
OG0014247	Sp1g17150.1	AALP_AA1G211200
OG0014248	Sp1g06880.1	AALP_AA1G084800, AALP_AA1G084900
OG0014249	Sp5g33410.1	AALP_AA2G226300
OG0014250	Sp3g04270.1	AALP_AA3G051000
