Orthogroup	Capsella_rubella	Arabidopsis_thaliana
OG0015277	Carub.0008s1924.1.p	AT5G58620
OG0015278	Carub.0004s0670.1.p	AT2G26530
OG0015279	Carub.0001s0627.1.p	AT1G06990
OG0015280	Carub.0004s1117.1.p	AT2G30070
OG0015281	Carub.0001s2831.1.p	AT1G30090
OG0015282	Carub.0008s1664.1.p	AT5G56320
OG0015283	Carub.0003s0707.1.p	AT3G07525
OG0015284	Carub.0002s2209.1.p	AT1G75270
OG0015285	Carub.0007s1731.1.p	AT4G23810
OG0015286	Carub.0005s0153.1.p	AT2G02500
OG0015288	Carub.0002s2370.1.p	AT1G76790
OG0015289	Carub.0008s1557.1.p	AT5G55220
OG0015290	Carub.0001s1343.1.p	AT1G13690
OG0015291	Carub.0001s1190.1.p	AT1G12230
OG0015292	Carub.0006s2314.1.p	AT5G25320
OG0015293	Carub.0008s2428.1.p	AT5G63550
OG0015294	Carub.0006s0001.1.p	AT5G01820
OG0015295	Carub.0005s0700.1.p	AT3G28470
OG0015296	Carub.0006s2278.1.p	AT5G24920
OG0015297	Carub.0001s1587.1.p	AT1G16070
OG0015298	Carub.0007s3521.1.p	AT5G40390
OG0015299	Carub.0003s1738.1.p	AT3G17668
OG0015300	Carub.0005s2260.1.p	AT3G55820
OG0015301	Carub.0006s2050.1.p	AT5G22790
OG0015302	Carub.0002s2203.1.p	AT1G75210
OG0015303	Carub.0006s1481.1.p	AT5G16610
OG0015304	Carub.0003s2865.1.p	AT2G14620
OG0015305	Carub.0001s3863.1.p	AT1G49430
OG0015306	Carub.0001s0230.1.p	AT1G03160
OG0015307	Carub.0008s2792.1.p	AT5G66590
OG0015308	Carub.0002s0213.1.p	AT1G62850
OG0015309	Carub.0001s0946.1.p	AT1G10040
OG0015310	Carub.0003s1958.1.p	AT3G19700
OG0015311	Carub.0008s0250.1.p	AT5G45520
OG0015312	Carub.0006s0793.1.p	AT5G09380
OG0015313	Carub.0005s0558.1.p	AT3G27310
OG0015314	Carub.0006s3035.1.p	AT4G11410
OG0015315	Carub.0003s3260.1.p	AT2G18460
OG0015316	Carub.0005s2613.1.p	AT3G59390
OG0015317	Carub.0005s1610.1.p	AT3G49740
OG0015318	Carub.0007s1678.1.p	AT4G24270
OG0015319	Carub.0002s1498.1.p	AT1G68470
OG0015320	Carub.0002s0901.1.p	AT1G54610
OG0015321	Carub.0007s1553.1.p	AT4G25450
OG0015322	Carub.0002s2595.1.p	AT1G79080
OG0015323	Carub.0001s3165.1.p	AT1G33470
OG0015324	Carub.0005s0145.1.p	AT2G02400
OG0015325	Carub.0002s2775.1.p	AT1G79760
OG0015326	Carub.0006s0985.1.p	AT5G11410
OG0015327	Carub.0002s2494.1.p, Carub.0002s2495.1.p	AT1G78060
OG0015328	Carub.0007s1449.1.p	AT4G26440
OG0015329	Carub.0003s3126.1.p	AT2G17300
OG0015330	Carub.0005s2049.1.p	AT3G53920
OG0015331	Carub.0005s0078.1.p	AT2G01818
OG0015332	Carub.0001s3061.1.p	AT1G32280
OG0015333	Carub.0003s0176.1.p	AT3G02645
OG0015334	Carub.0005s2155.1.p	AT3G54940
OG0015335	Carub.0008s2638.1.p	AT5G65520
OG0015336	Carub.0008s1174.1.p	AT5G51720
OG0015337	Carub.0008s2279.1.p	AT5G62110, AT5G62120
OG0015338	Carub.0005s1606.1.p	AT3G49710
OG0015339	Carub.0006s0212.1.p	AT5G03310
OG0015340	Carub.0007s0856.1.p	AT4G31990
OG0015341	Carub.0002s2061.1.p	AT1G73850
OG0015342	Carub.0008s1231.1.p	AT5G52220
OG0015343	Carub.0006s0009.1.p	AT5G01740
OG0015344	Carub.0001s1548.1.p	AT1G15710
OG0015345	Carub.0006s1844.1.p	AT5G20060
OG0015346	Carub.0005s0042.1.p	AT2G01460
OG0015347	Carub.0008s2578.1.p	AT5G64950
OG0015348	Carub.0006s0829.1.p	AT5G09860
OG0015349	Carub.0007s1686.1.p	AT4G24210
OG0015350	Carub.0005s2999.1.p	AT3G63350
OG0015351	Carub.0001s0103.1.p	AT1G01180
OG0015352	Carub.0004s2323.1.p	AT2G40930
OG0015353	Carub.0008s1760.1.p	AT5G57100
OG0015354	Carub.0003s2712.1.p	AT2G06005
OG0015355	Carub.0002s1996.1.p	AT1G73177
OG0015356	Carub.0008s0038.1.p	AT5G47400
OG0015357	Carub.0003s1931.1.p	AT3G19508
OG0015358	Carub.0007s0799.1.p	AT4G32560
OG0015359	Carub.0008s2165.1.p	AT5G60960
OG0015360	Carub.0007s2574.1.p	AT4G15920
OG0015361	Carub.0003s0603.1.p	AT5G02670, AT3G06560
OG0015362	Carub.0006s2879.1.p	AT4G10240
OG0015363	Carub.0004s0980.1.p	AT2G28810
OG0015364	Carub.0003s0018.1.p	AT3G01900
OG0015365	Carub.0003s2006.1.p	AT3G20150
OG0015366	Carub.0003s2495.1.p	AT3G24560
OG0015367	Carub.0003s0555.1.p	AT3G06110
OG0015368	Carub.0001s1035.1.p	AT1G10800
OG0015369	Carub.0005s0370.1.p	AT3G25870
OG0015370	Carub.0005s2764.1.p	AT3G60890
OG0015372	Carub.0003s0725.1.p	AT3G07670
OG0015373	Carub.0005s0536.1.p	AT3G27110
OG0015374	Carub.0004s0121.1.p	AT2G22070
OG0015375	Carub.0003s1442.1.p	AT3G14750
OG0015376	Carub.0003s0682.1.p	AT3G07290
OG0015377	Carub.0008s2204.1.p	AT5G61370
OG0015378	Carub.0007s0204.1.p	AT4G40050
OG0015379	Carub.0006s0671.1.p	AT5G07790
OG0015380	Carub.0008s1721.1.p	AT5G56730
OG0015381	Carub.0001s2335.1.p	AT1G23860
OG0015382	Carub.0006s0673.1.p	AT5G07810
OG0015383	Carub.0003s0033.1.p	AT3G01720
OG0015385	Carub.0001s3009.1.p	AT1G31790
OG0015386	Carub.0007s1660.1.p	AT4G24470
OG0015387	Carub.0005s0526.1.p	AT1G26900
OG0015388	Carub.0001s0356.1.p	AT1G04390
OG0015389	Carub.0007s2818.1.p	AT4G14210
OG0015390	Carub.0006s2799.1.p	AT4G09530
OG0015391	Carub.0006s3503.1.p	AT4G02140
OG0015392	Carub.0002s1420.1.p	AT1G67770
OG0015393	Carub.0002s0348.1.p	AT1G61670
OG0015394	Carub.0005s1814.1.p	AT3G51790
OG0015396	Carub.0005s2782.1.p	AT3G61170
OG0015397	Carub.0001s0996.1.p	AT1G10522
OG0015398	Carub.0003s2823.1.p	AT2G13820
OG0015399	Carub.0008s0974.1.p	AT5G49880
OG0015400	Carub.0003s0196.1.p	AT3G02860
OG0015401	Carub.0004s1891.1.p	AT2G37035
OG0015402	Carub.0006s2134.1.p	AT5G23570
OG0015403	Carub.0001s2641.1.p	AT1G27960
OG0015404	Carub.0008s2553.1.p	AT5G64720
OG0015405	Carub.0006s0990.1.p	AT5G11450
OG0015406	Carub.0004s0254.1.p	AT2G23340
OG0015407	Carub.0006s1217.1.p	AT5G13980
OG0015408	Carub.0006s2137.1.p	AT5G23590
OG0015409	Carub.0003s3318.1.p	AT2G18950
OG0015410	Carub.0001s3163.1.p	AT1G33430
OG0015411	Carub.0001s1738.1.p	AT1G17640
OG0015412	Carub.0008s2456.1.p	AT5G63790
OG0015413	Carub.0006s0062.1.p	AT5G01260
OG0015414	Carub.0001s1600.1.p	AT1G16260
OG0015415	Carub.0006s2191.1.p	AT5G24165
OG0015416	Carub.0003s2647.1.p	AT2G04860
OG0015417	Carub.0003s3556.1.p	AT2G20890
OG0015418	Carub.0006s1140.1.p	AT5G13230
OG0015419	Carub.0007s2291.1.p	AT4G18372
OG0015420	Carub.0001s3747.1.p	AT1G48350
OG0015421	Carub.0008s1594.1.p	AT5G55570
OG0015422	Carub.0002s0520.1.p	AT1G60050
OG0015423	Carub.0008s0276.1.p	AT5G45350
OG0015424	Carub.0007s1519.1.p	AT4G25770
OG0015425	Carub.0006s0344.1.p	AT5G03980
OG0015426	Carub.0004s0618.1.p	AT2G26290
OG0015427	Carub.0006s3469.1.p	AT4G02440
OG0015428	Carub.0001s2719.1.p	AT1G29010
OG0015429	Carub.0003s1987.1.p	AT3G19970
OG0015430	Carub.0007s2258.1.p	AT4G18640
OG0015431	Carub.0008s2760.1.p	AT5G66890
OG0015432	Carub.0006s2852.1.p	AT4G09980
OG0015433	Carub.0002s0773.1.p	AT1G56420
OG0015434	Carub.0006s3464.1.p	AT4G02485
OG0015435	Carub.0001s3266.1.p	AT1G34670
OG0015436	Carub.0007s1661.1.p	AT4G24460
OG0015437	Carub.0007s0495.1.p	AT4G35350
OG0015438	Carub.0008s2339.1.p	AT5G62630
OG0015439	Carub.0006s2656.1.p	AT4G07990
OG0015440	Carub.0006s0936.1.p	AT5G10860
OG0015441	Carub.0006s1420.1.p	AT5G16020
OG0015442	Carub.0007s1271.1.p	AT4G28070
OG0015443	Carub.0004s1215.1.p	AT2G30940
OG0015444	Carub.0007s2899.1.p	AT4G13550
OG0015445	Carub.0001s3305.1.p	AT1G35440
OG0015446	Carub.0001s3829.1.p	AT1G49130
OG0015448	Carub.0006s1915.1.p	AT5G20860
OG0015449	Carub.0005s1349.1.p	AT3G47400
OG0015450	Carub.0007s0517.1.p	AT4G35130
OG0015451	Carub.0002s2326.1.p	AT1G76370
OG0015452	Carub.0006s0103.1.p	AT5G02190
OG0015453	Carub.0008s1233.1.p	AT5G52240
OG0015454	Carub.0008s1618.1.p	AT5G55830
OG0015455	Carub.0008s1657.1.p	AT5G56250
OG0015456	Carub.0002s2664.1.p	AT1G80880
OG0015457	Carub.0001s1818.1.p	AT1G18550
OG0015459	Carub.0001s3969.1.p	AT1G50650
OG0015460	Carub.0003s3158.1.p	AT2G17520
OG0015461	Carub.0008s1125.1.p	AT5G51210
OG0015462	Carub.0001s3801.1.p	AT1G48870
OG0015463	Carub.0008s1275.1.p	AT5G52630
OG0015464	Carub.0004s0666.1.p	AT2G26500
OG0015465	Carub.0003s1263.1.p	AT3G13229
OG0015466	Carub.0002s1301.1.p	AT1G66810
OG0015467	Carub.0001s1657.1.p	AT1G16830
OG0015468	Carub.0003s1480.1.p	AT3G15150
OG0015469	Carub.0006s2173.1.p	AT5G24010
OG0015471	Carub.0006s2542.1.p	AT5G27950
OG0015472	Carub.0001s3740.1.p	AT1G48270
OG0015473	Carub.0004s1865.1.p	AT2G36810
OG0015474	Carub.0008s2575.1.p	AT5G64920
OG0015475	Carub.0005s1906.1.p	AT3G52640
OG0015476	Carub.0007s0026.1.p	AT4G38370
OG0015477	Carub.0003s1598.1.p	AT3G16230
OG0015478	Carub.0004s1921.1.p	AT2G37300
OG0015479	Carub.0007s0531.1.p	AT4G35000
OG0015480	Carub.0004s2121.1.p	AT2G39170
OG0015481	Carub.0007s0934.1.p	AT4G31200
OG0015482	Carub.0003s1368.1.p	AT3G14075
OG0015483	Carub.0003s0003.1.p	AT3G02060
OG0015484	Carub.0005s2147.1.p, Carub.0005s2206.1.p, Carub.0005s2207.1.p	AT3G54860
OG0015485	Carub.0001s3971.1.p	AT1G50670
OG0015486	Carub.0007s1214.1.p	AT4G28540
OG0015487	Carub.0006s2966.1.p	AT4G10920
OG0015488	Carub.0002s1540.1.p	AT1G68820
OG0015489	Carub.0001s4197.1.p	AT1G52830
OG0015490	Carub.0003s0824.1.p	AT3G09080
OG0015492	Carub.0008s1241.1.p	AT5G52310
OG0015493	Carub.0007s3486.1.p	AT5G40630
OG0015494	Carub.0002s1812.1.p	AT1G71240
OG0015495	Carub.0003s3148.1.p	AT2G17440
OG0015496	Carub.0008s0760.1.p	AT5G48060
OG0015497	Carub.0007s3175.1.p	AT5G35970
OG0015498	Carub.0004s0390.1.p	AT2G24540
OG0015499	Carub.0008s1049.1.p	AT5G50380
OG0015500	Carub.0006s2486.1.p	AT5G27710
OG0015501	Carub.0001s1717.1.p	AT1G17410
OG0015502	Carub.0005s0604.1.p	AT3G27580
OG0015503	Carub.0007s1540.1.p	AT4G25580
OG0015504	Carub.0003s1096.1.p	AT3G11640
OG0015505	Carub.0002s1650.1.p	AT1G69800
OG0015506	Carub.0001s3984.1.p	AT1G50890
OG0015507	Carub.0005s1354.1.p	AT3G47450
OG0015508	Carub.0006s0024.1.p	AT5G01590
OG0015509	Carub.0003s0954.1.p	AT3G10360
OG0015510	Carub.0001s0560.1.p	AT1G06240
OG0015511	Carub.0008s0613.1.p	AT5G42780
OG0015512	Carub.0006s0692.1.p	AT5G08030
OG0015513	Carub.0005s1875.1.p	AT3G52390
OG0015514	Carub.0006s0072.1.p	AT5G01170
OG0015515	Carub.0002s2233.1.p	AT1G75450
OG0015516	Carub.0008s2437.1.p	AT5G63610
OG0015517	Carub.0003s0851.1.p	AT3G09400
OG0015518	Carub.0005s2340.1.p	AT3G56650
OG0015519	Carub.0007s0523.1.p	AT4G35080
OG0015520	Carub.0004s2666.1.p	AT2G44110
OG0015521	Carub.0005s1351.1.p	AT3G47420
OG0015522	Carub.0004s1302.1.p	AT2G31720, AT2G18810, AT2G31862
OG0015523	Carub.0007s1182.1.p	AT4G28820
OG0015524	Carub.0005s2709.1.p	AT3G60340
OG0015525	Carub.0001s1259.1.p	AT1G12845
OG0015526	Carub.0001s2093.1.p	AT1G21510
OG0015527	Carub.0008s0929.1.p	AT5G49410
OG0015528	Carub.0007s1076.1.p	AT4G29890
OG0015530	Carub.0002s1773.1.p	AT1G70950
OG0015531	Carub.0008s1518.1.p	AT5G54880
OG0015532	Carub.0006s0775.1.p	AT5G08780
OG0015533	Carub.0006s0162.1.p	AT5G02820
OG0015534	Carub.0007s3469.1.p	AT5G40800
OG0015535	Carub.0003s2466.1.p	AT3G24320
OG0015536	Carub.0005s2304.1.p	AT3G56260
OG0015537	Carub.0004s3003.1.p	AT2G47310
OG0015538	Carub.0007s0884.1.p	AT4G31720
OG0015539	Carub.0004s2568.1.p	AT2G43210
OG0015540	Carub.0003s3423.1.p	AT2G19990
OG0015541	Carub.0003s0694.1.p	AT3G07400
OG0015542	Carub.0007s2429.1.p	AT4G17085
OG0015543	Carub.0007s2011.1.p	AT4G21323
OG0015544	Carub.0008s0177.1.p	AT5G46150
OG0015545	Carub.0003s3095.1.p	AT2G17030
OG0015546	Carub.0004s2205.1.p	AT2G39920
OG0015547	Carub.0004s3046.1.p	AT2G47750
OG0015548	Carub.0002s1346.1.p	AT1G67190
OG0015549	Carub.0002s0137.1.p	AT1G63490
OG0015550	Carub.0005s1586.1.p	AT3G49540
OG0015551	Carub.0001s2003.1.p	AT1G20560
OG0015552	Carub.0005s0449.1.p	AT3G26500
OG0015553	Carub.0006s0785.1.p	AT5G09300
OG0015554	Carub.0003s0793.1.p	AT3G08800
OG0015555	Carub.0008s0154.1.p	AT5G46370
OG0015556	Carub.0008s0969.1.p	AT5G49810
OG0015558	Carub.0003s2892.1.p	AT2G14910
OG0015559	Carub.0008s1136.1.p	AT5G51340
OG0015561	Carub.0005s1038.1.p, Carub.0015s0006.1.p	AT3G44716
OG0015562	Carub.0002s1986.1.p	AT1G73090
OG0015563	Carub.0003s1281.1.p	AT2G25297, AT3G13433
OG0015564	Carub.0006s1655.1.p, Carub.0006s1633.1.p	AT5G18260
OG0015565	Carub.0002s0646.1.p	AT1G58170
OG0015566	Carub.0002s0476.1.p	AT1G60560
OG0015567	Carub.0007s2106.1.p	AT4G20070
OG0015568	Carub.0007s3179.1.p	AT5G36120
OG0015569	Carub.0008s1960.1.p	AT5G58960
OG0015570	Carub.0005s1865.1.p	AT3G52290
OG0015571	Carub.0002s1364.1.p	AT1G67350
OG0015572	Carub.0003s1741.1.p	AT3G17680
OG0015573	Carub.0001s3264.1.p	AT1G34640
OG0015574	Carub.0006s3037.1.p	AT4G11440
OG0015575	Carub.0007s0906.1.p	AT4G31500
OG0015576	Carub.0007s3501.1.p	AT5G40510
OG0015577	Carub.0002s2277.1.p	AT1G75860
OG0015578	Carub.0005s2620.1.p	AT3G59470
OG0015579	Carub.0001s4447.1.p	AT1G55880
OG0015580	Carub.0002s1485.1.p	AT1G68350
OG0015581	Carub.0002s1929.1.p	AT1G72440
OG0015582	Carub.0001s2718.1.p	AT1G29000
OG0015583	Carub.0006s0360.1.p	AT5G04710
OG0015584	Carub.0003s1655.1.p	AT3G16840
OG0015585	Carub.0007s2707.1.p	AT4G15030
OG0015586	Carub.0005s0068.1.p	AT2G01735
OG0015587	Carub.0005s1667.1.p	AT3G50360
OG0015588	Carub.0008s0102.1.p	AT5G46874, AT5G46871
OG0015589	Carub.0007s2344.1.p	AT4G17905
OG0015590	Carub.0003s2719.1.p	AT2G06050
OG0015591	Carub.0002s2117.1.p	AT1G74400
OG0015592	Carub.0001s3270.1.p	AT1G34770
OG0015593	Carub.0005s1703.1.p	AT3G50700
OG0015594	Carub.0001s0954.1.p	AT1G10130
OG0015595	Carub.0004s2935.1.p	AT2G46640
OG0015596	Carub.0001s4117.1.p	AT1G52200
OG0015597	Carub.0001s4186.1.p	AT1G52770
OG0015598	Carub.0007s2822.1.p	AT4G14170
OG0015599	Carub.0003s3391.1.p	AT2G19620
OG0015600	Carub.0006s0197.1.p	AT5G03180
OG0015601	Carub.0003s1085.1.p	AT3G11530
OG0015602	Carub.0003s2077.1.p	AT3G20810
OG0015603	Carub.0003s2350.1.p, Carub.0137s0001.1.p	AT3G23255
OG0015604	Carub.0004s0288.1.p	AT2G23670
OG0015605	Carub.0005s1302.1.p	AT3G46760
OG0015606	Carub.0006s2996.1.p	AT4G11140
OG0015607	Carub.0007s0208.1.p	AT4G40090
OG0015608	Carub.0008s1944.1.p	AT5G58800
OG0015609	Carub.0008s1120.1.p	AT5G51160
OG0015610	Carub.0007s0737.1.p	AT4G33080
OG0015611	Carub.0002s1568.1.p	AT1G69060
OG0015612	Carub.0003s0154.1.p	AT3G02450
OG0015613	Carub.0003s0012.1.p	AT3G01970
OG0015614	Carub.0007s2582.1.p	AT4G15830
OG0015615	Carub.0007s3172.1.p	AT5G35940, AT5G35950
OG0015616	Carub.0006s3017.1.p	AT4G11290
OG0015617	Carub.0006s2406.1.p	AT5G26240
OG0015618	Carub.0003s0133.1.p	AT3G02210
OG0015619	Carub.0006s2806.1.p	AT4G09620
OG0015620	Carub.0008s2850.1.p	AT5G66010
OG0015621	Carub.0003s2514.1.p	AT3G24750
OG0015622	Carub.0004s1460.1.p	AT2G33170
OG0015623	Carub.0005s3017.1.p	AT5G26880
OG0015624	Carub.0001s1368.1.p	AT1G13990
OG0015625	Carub.0001s2665.1.p	AT1G28210
OG0015627	Carub.0007s2426.1.p	AT4G17150
OG0015628	Carub.0004s0304.1.p	AT2G23890
OG0015629	Carub.0003s3210.1.p	AT2G17972
OG0015630	Carub.0008s0687.1.p	AT5G42310
OG0015631	Carub.0006s0313.1.p	AT5G04180
OG0015632	Carub.0001s3700.1.p	AT1G47900
OG0015633	Carub.0008s1295.1.p	AT5G52790
OG0015634	Carub.0007s3072.1.p	AT5G33280
OG0015635	Carub.0004s1786.1.p	AT3G42960
OG0015636	Carub.0006s3445.1.p	AT4G02670
OG0015637	Carub.0004s2824.1.p	AT2G45600
OG0015638	Carub.0008s1226.1.p	AT5G52170
OG0015639	Carub.0002s2310.1.p	AT1G76200
OG0015640	Carub.0002s1604.1.p	AT1G69440
OG0015641	Carub.0007s1152.1.p	AT4G29070
OG0015642	Carub.0008s1884.1.p	AT5G58300
OG0015643	Carub.0002s1810.1.p	AT1G71220
OG0015644	Carub.0004s1176.1.p	AT2G30600
OG0015645	Carub.0135s0001.1.p, Carub.0003s3096.1.p	AT2G17033
OG0015646	Carub.0001s2517.1.p	AT1G25360
OG0015647	Carub.0008s2511.1.p	AT5G64320
OG0015648	Carub.0004s1124.1.p	AT2G30105
OG0015649	Carub.0006s3580.1.p	AT4G01395
OG0015650	Carub.0001s2472.1.p	AT1G26230
OG0015651	Carub.0001s3120.1.p	AT1G32900
OG0015652	Carub.0001s1634.1.p	AT1G16590
OG0015653	Carub.0008s1731.1.p	AT5G56850
OG0015654	Carub.0008s1437.1.p	AT5G54090
OG0015655	Carub.0007s3698.1.p	AT5G38865
OG0015656	Carub.0007s2522.1.p	AT4G16310
OG0015657	Carub.0007s3520.1.p	AT5G40400
OG0015658	Carub.0006s1263.1.p	AT5G14450
OG0015659	Carub.0006s0865.1.p	AT5G10190
OG0015660	Carub.0007s0626.1.p	AT4G34140
OG0015661	Carub.0003s0770.1.p	AT3G08570
OG0015662	Carub.0001s0905.1.p	AT1G09710
OG0015663	Carub.0007s2651.1.p	AT4G15420
OG0015664	Carub.0003s3414.1.p	AT2G19870
OG0015665	Carub.0001s4365.1.p	AT1G55150
OG0015666	Carub.0006s1686.1.p	AT5G18580
OG0015667	Carub.0004s2064.1.p	AT2G38660
OG0015668	Carub.0001s3558.1.p	AT1G45160
OG0015669	Carub.0003s2546.1.p	AT3G25130
OG0015670	Carub.0005s2875.1.p	AT3G62000
OG0015671	Carub.0003s3458.1.p	AT2G20250
OG0015672	Carub.0002s2711.1.p	AT1G80630
OG0015673	Carub.0004s0756.1.p	AT2G27060
OG0015674	Carub.0005s2836.1.p	AT3G61670
OG0015675	Carub.0001s2883.1.p	AT1G30570
OG0015676	Carub.0007s1962.1.p	AT4G21780
OG0015677	Carub.0005s2888.1.p	AT3G62130
OG0015678	Carub.0006s1802.1.p	AT5G19670
OG0015679	Carub.0001s4245.1.p	AT1G53270
OG0015680	Carub.0006s0502.1.p	AT5G06140
OG0015681	Carub.0003s0097.1.p	AT3G01180
OG0015682	Carub.0003s2558.1.p	AT3G25210
OG0015683	Carub.0007s1668.1.p	AT4G24370
OG0015684	Carub.0006s1283.1.p	AT5G14660
OG0015685	Carub.0001s4318.1.p	AT1G53910
OG0015686	Carub.0006s0257.1.p	AT5G03660
OG0015687	Carub.0007s0513.1.p	AT4G35170
OG0015688	Carub.0008s1362.1.p	AT5G53460
OG0015689	Carub.0002s0772.1.p	AT1G56423
OG0015690	Carub.0006s2024.1.p	AT5G22510
OG0015691	Carub.0005s0667.1.p	AT3G28150
OG0015692	Carub.0007s0074.1.p	AT4G38890
OG0015693	Carub.0008s1821.1.p	AT5G57700
OG0015694	Carub.0007s3133.1.p	AT5G35580
OG0015695	Carub.0001s0929.1.p	AT1G09910
OG0015696	Carub.0003s2504.1.p	AT3G24630
OG0015697	Carub.0006s1271.1.p	AT5G14530
OG0015698	Carub.0008s0211.1.p	AT5G45850
OG0015699	Carub.0007s3100.1.p	AT5G35170
OG0015700	Carub.0003s2480.1.p	AT3G24495
OG0015701	Carub.0003s1766.1.p	AT3G17930
OG0015702	Carub.0001s0325.1.p	AT1G04100
OG0015703	Carub.0007s3342.1.p	AT5G41960
OG0015704	Carub.0001s1415.1.p	AT1G14440
OG0015705	Carub.0006s3453.1.p	AT4G02610
OG0015706	Carub.0003s2096.1.p	AT3G21060
OG0015707	Carub.0003s1976.1.p	AT3G19870
OG0015708	Carub.0006s3386.1.p	AT4G03200
OG0015709	Carub.0004s0170.1.p	AT2G22530
OG0015710	Carub.0006s0954.1.p	AT5G11030
OG0015711	Carub.0006s3513.1.p	AT4G02090
OG0015712	Carub.0008s1765.1.p	AT5G57140
OG0015713	Carub.0002s2769.1.p	AT1G79810
OG0015714	Carub.0005s1890.1.p	AT3G52520
OG0015715	Carub.0003s2590.1.p	AT2G04160
OG0015716	Carub.0007s0103.1.p	AT4G39150
OG0015717	Carub.0005s2475.1.p	AT3G57910
OG0015718	Carub.0001s2456.1.p	AT1G26460
OG0015719	Carub.0007s0042.1.p	AT4G38530
OG0015720	Carub.0006s1832.1.p	AT5G19950
OG0015721	Carub.0004s1061.1.p	AT2G29560
OG0015722	Carub.0002s1535.1.p	AT1G68790
OG0015723	Carub.0004s1889.1.p	AT2G37025
OG0015724	Carub.0008s2752.1.p	AT5G66985
OG0015725	Carub.0003s0959.1.p	AT3G10405
OG0015726	Carub.0002s1312.1.p	AT1G66900
OG0015727	Carub.0007s0700.1.p	AT4G33470
OG0015728	Carub.0002s2486.1.p	AT1G77960
OG0015729	Carub.0002s0731.1.p	AT1G56590
OG0015730	Carub.0004s1922.1.p	AT2G37310
OG0015731	Carub.0001s3439.1.p	AT1G42990
OG0015732	Carub.0007s0411.1.p	AT4G36120
OG0015734	Carub.0006s2028.1.p	AT5G22545
OG0015735	Carub.0006s3304.1.p	AT4G05070
OG0015736	Carub.0003s2766.1.p	AT5G09580
OG0015737	Carub.0006s3459.1.p	AT4G02550
OG0015738	Carub.0007s3341.1.p	AT5G41970
OG0015739	Carub.0005s2689.1.p	AT3G60970, AT3G60160
OG0015740	Carub.0002s0297.1.p	AT1G62045
OG0015741	Carub.0008s1841.1.p	AT5G57880
OG0015742	Carub.0007s1857.1.p	AT4G22740
OG0015743	Carub.0006s1846.1.p	AT5G20080
OG0015744	Carub.0001s2627.1.p	AT1G27752
OG0015745	Carub.0003s0025.1.p	AT3G01810
OG0015746	Carub.0007s3304.1.p	AT5G37850
OG0015747	Carub.0001s2250.1.p	AT1G23000
OG0015748	Carub.0008s1955.1.p	AT5G58910
OG0015749	Carub.0006s1685.1.p	AT5G18570
OG0015750	Carub.0003s1784.1.p	AT3G18110
OG0015751	Carub.0006s0976.1.p	AT5G11300
OG0015752	Carub.0001s0528.1.p	AT1G05910
OG0015753	Carub.0003s2131.1.p	AT3G21295
OG0015754	Carub.0006s2213.1.p	AT5G24318
OG0015755	Carub.0001s1079.1.p	AT1G11200
OG0015756	Carub.0001s0555.1.p	AT1G06190
OG0015757	Carub.0006s0975.1.p	AT5G11280
OG0015758	Carub.0006s0721.1.p	AT5G08320
OG0015759	Carub.0007s2473.1.p	AT4G16670
OG0015760	Carub.0005s0655.1.p	AT3G28030
OG0015761	Carub.0007s1407.1.p	AT4G26770
OG0015762	Carub.0007s2890.1.p	AT4G13630
OG0015763	Carub.0001s2199.1.p	AT1G22460
OG0015764	Carub.0003s2972.1.p	AT2G15820
OG0015765	Carub.0002s2052.1.p	AT1G73770
OG0015766	Carub.0006s0150.1.p	AT5G02740
OG0015767	Carub.0007s0355.1.p	AT4G36770
OG0015768	Carub.0008s0257.1.p, Carub.0008s0254.1.p	AT5G45480
OG0015769	Carub.0003s3016.1.p	AT2G16390
OG0015770	Carub.0003s0779.1.p	AT3G08660
OG0015771	Carub.0004s1882.1.p	AT2G36980
OG0015772	Carub.0003s3018.1.p	AT2G16405
OG0015773	Carub.0001s2502.1.p	AT1G25470
OG0015774	Carub.0001s3927.1.p	AT1G50120
OG0015775	Carub.0001s3152.1.p	AT1G33340
OG0015776	Carub.0008s1514.1.p	AT5G54850
OG0015777	Carub.0006s0255.1.p	AT5G03640
OG0015778	Carub.0005s1473.1.p	AT3G48540
OG0015779	Carub.0006s2628.1.p	AT4G06599
OG0015780	Carub.0003s2668.1.p	AT2G05170
OG0015781	Carub.0001s1737.1.p	AT1G17630
OG0015782	Carub.0004s2759.1.p	AT2G44990
OG0015783	Carub.0001s1670.1.p	AT1G16970
OG0015784	Carub.0008s2431.1.p	AT5G63580
OG0015785	Carub.0006s0208.1.p	AT5G03280
OG0015786	Carub.0004s1665.1.p	AT2G34960
OG0015787	Carub.0001s2604.1.p	AT1G27480
OG0015788	Carub.0002s0330.1.p	AT1G61770
OG0015789	Carub.0007s0321.1.p	AT4G37010
OG0015790	Carub.0001s1578.1.p	AT1G15980
OG0015791	Carub.0005s2721.1.p	AT3G60480
OG0015792	Carub.0003s2614.1.p	AT2G04515, AT2G04495
OG0015793	Carub.0003s1053.1.p	AT3G11220
OG0015794	Carub.0002s0644.1.p	AT1G58180
OG0015795	Carub.0008s0749.1.p	AT5G47940
OG0015796	Carub.0006s1557.1.p	AT5G17360
OG0015797	Carub.0006s0572.1.p	AT5G06830
OG0015798	Carub.0007s1194.1.p	AT4G28706
OG0015799	Carub.0004s1707.1.p	AT2G35380
