Orthogroup	Capsella_rubella	Boechera_stricta
OG0016916	Carub.0007s2197.1.p	Bostr.30275s0400.1.p
OG0016917	Carub.0005s1845.1.p	Bostr.6864s0034.1.p
OG0016918	Carub.0004s0655.1.p, Carub.0008s1534.1.p	Bostr.13129s0023.1.p
OG0016919	Carub.0002s1552.1.p	Bostr.10273s0478.1.p
OG0016920	Carub.0002s1413.1.p	Bostr.26959s0140.1.p
OG0016921	Carub.0008s1655.1.p	Bostr.26833s0640.1.p
OG0016922	Carub.0003s0558.1.p	Bostr.2570s0045.1.p
OG0016923	Carub.0024s0012.1.p	Bostr.6251s0162.1.p
OG0016924	Carub.0003s3306.1.p	Bostr.18351s0347.1.p
OG0016925	Carub.0007s1713.1.p	Bostr.7867s0202.1.p
OG0016926	Carub.0006s2472.1.p	Bostr.29827s0105.1.p
OG0016927	Carub.0006s0517.1.p	Bostr.13129s0344.1.p
OG0016928	Carub.0001s2514.1.p	Bostr.12659s0419.1.p
OG0016929	Carub.0005s2238.1.p	Bostr.20505s0188.1.p
OG0016930	Carub.0008s0571.1.p	Bostr.3148s0175.1.p
OG0016931	Carub.0004s2783.1.p	Bostr.25993s0253.1.p
OG0016932	Carub.0001s2386.1.p	Bostr.12659s0282.1.p
OG0016933	Carub.0006s1559.1.p	Bostr.21979s0001.1.p
OG0016935	Carub.0004s2384.1.p	Bostr.11568s0021.1.p
OG0016936	Carub.0001s1139.1.p	Bostr.13671s0290.1.p
OG0016937	Carub.0003s0013.1.p	Bostr.1460s0017.1.p
OG0016938	Carub.0003s1477.1.p	Bostr.28625s0175.1.p
OG0016939	Carub.0008s2855.1.p	Bostr.0568s0005.1.p
OG0016940	Carub.0001s1665.1.p	Bostr.7128s0299.1.p
OG0016941	Carub.0001s0654.1.p	Bostr.25219s0230.1.p
OG0016942	Carub.0002s1595.1.p	Bostr.10273s0434.1.p
OG0016943	Carub.0001s2964.1.p	Bostr.15697s0433.1.p
OG0016944	Carub.0007s2724.1.p	Bostr.0597s0114.1.p
OG0016945	Carub.0005s0331.1.p	Bostr.0556s0223.1.p
OG0016946	Carub.0006s1828.1.p	Bostr.26527s0209.1.p
OG0016947	Carub.0003s0106.1.p	Bostr.1460s0108.1.p
OG0016948	Carub.0001s2244.1.p	Bostr.12659s0151.1.p
OG0016949	Carub.0006s2046.1.p	Bostr.26527s0004.1.p
OG0016950	Carub.0008s0016.1.p	Bostr.14419s0055.1.p
OG0016951	Carub.0004s1714.1.p	Bostr.23794s0557.1.p
OG0016952	Carub.0005s2880.1.p	Bostr.13158s0210.1.p
OG0016953	Carub.0002s2178.1.p	Bostr.3288s0148.1.p
OG0016954	Carub.0001s2230.1.p	Bostr.12659s0133.1.p
OG0016955	Carub.0005s0611.1.p	Bostr.0556s0448.1.p
OG0016956	Carub.0004s0258.1.p	Bostr.27895s0148.1.p
OG0016957	Carub.0001s1044.1.p	Bostr.13671s0380.1.p
OG0016958	Carub.0003s0004.1.p	Bostr.1460s0006.1.p
OG0016959	Carub.0007s1934.1.p	Bostr.10089s0021.1.p
OG0016961	Carub.0002s1587.1.p	Bostr.10273s0442.1.p
OG0016962	Carub.0001s1312.1.p	Bostr.13671s0106.1.p
OG0016963	Carub.0007s2997.1.p	Bostr.2021s0019.1.p
OG0016964	Carub.0001s1728.1.p	Bostr.7128s0362.1.p
OG0016965	Carub.0004s1791.1.p	Bostr.23794s0482.1.p
OG0016966	Carub.0008s2152.1.p	Bostr.26833s0156.1.p, Bostr.15697s0004.1.p
OG0016967	Carub.0008s0363.1.p	Bostr.29514s0042.1.p
OG0016968	Carub.0007s1876.1.p	Bostr.7867s0037.1.p
OG0016969	Carub.0006s1471.1.p	Bostr.2902s0387.1.p
OG0016970	Carub.0001s3081.1.p	Bostr.3359s0118.1.p
OG0016971	Carub.0007s2712.1.p	Bostr.0597s0129.1.p
OG0016972	Carub.0006s1869.1.p	Bostr.26527s0169.1.p
OG0016973	Carub.0003s3201.1.p	Bostr.18351s0254.1.p
OG0016974	Carub.0001s2498.1.p	Bostr.12659s0404.1.p
OG0016975	Carub.0003s1644.1.p	Bostr.26675s0329.1.p, Bostr.28625s0022.1.p
OG0016976	Carub.0024s0014.1.p	Bostr.6251s0160.1.p
OG0016977	Carub.0005s0061.1.p	Bostr.7903s0011.1.p
OG0016978	Carub.0005s1273.1.p	Bostr.12645s0027.1.p
OG0016979	Carub.0005s1117.1.p	Bostr.18473s0390.1.p
OG0016981	Carub.0002s0496.1.p, Carub.0007s2350.1.p, Carub.0008s0590.1.p	Bostr.30275s0253.1.p
OG0016982	Carub.0001s1228.1.p	Bostr.13671s0201.1.p
OG0016983	Carub.0006s2995.1.p	Bostr.25463s0213.1.p
OG0016984	Carub.0001s1531.1.p	Bostr.7128s0168.1.p
OG0016985	Carub.0001s0259.1.p	Bostr.26675s0406.1.p
OG0016986	Carub.0004s1859.1.p	Bostr.23794s0419.1.p
OG0016987	Carub.0002s2508.1.p	Bostr.20129s0254.1.p
OG0016988	Carub.0002s1235.1.p	Bostr.26959s0286.1.p
OG0016990	Carub.0002s1439.1.p	Bostr.26959s0112.1.p
OG0016991	Carub.0001s4203.1.p	Bostr.0124s0081.1.p
OG0016993	Carub.0003s0811.1.p	Bostr.22252s0174.1.p
OG0016994	Carub.0006s3716.1.p	Bostr.14547s0015.1.p
OG0016995	Carub.0006s2968.1.p	Bostr.25463s0233.1.p
OG0016996	Carub.0007s0807.1.p	Bostr.7867s1104.1.p
OG0016997	Carub.0005s0045.1.p	Bostr.7903s0028.1.p
OG0016998	Carub.0008s1366.1.p	Bostr.26833s0932.1.p
OG0016999	Carub.0005s0447.1.p	Bostr.0556s0319.1.p
OG0017000	Carub.0008s2394.1.p	Bostr.0568s0487.1.p
OG0017002	Carub.0003s3457.1.p	Bostr.7903s0145.1.p
OG0017003	Carub.0007s3535.1.p	Bostr.3751s0006.1.p
OG0017004	Carub.0005s2043.1.p	Bostr.11793s0008.1.p
OG0017005	Carub.0006s2686.1.p	Bostr.3877s0032.1.p
OG0017006	Carub.0001s3008.1.p	Bostr.3359s0177.1.p
OG0017007	Carub.0002s0153.1.p	Bostr.9600s0033.1.p
OG0017008	Carub.0008s1849.1.p	Bostr.26833s0455.1.p
OG0017009	Carub.0003s0496.1.p	Bostr.2570s0113.1.p
OG0017010	Carub.0006s1507.1.p	Bostr.2618s0026.1.p
OG0017011	Carub.0008s2687.1.p	Bostr.0568s0186.1.p, Bostr.6864s0257.1.p
OG0017012	Carub.0005s2313.1.p	Bostr.20505s0117.1.p
OG0017013	Carub.0003s2882.1.p	Bostr.2199s0027.1.p
OG0017014	Carub.0008s2498.1.p	Bostr.0568s0385.1.p
OG0017015	Carub.0007s3326.1.p	Bostr.5022s0025.1.p
OG0017016	Carub.0004s1529.1.p	Bostr.23794s0733.1.p
OG0017018	Carub.0007s3572.1.p	Bostr.12722s0019.1.p
OG0017019	Carub.0006s2515.1.p	Bostr.29827s0058.1.p
OG0017020	Carub.0003s0918.1.p, Carub.0003s0896.1.p	Bostr.22252s0079.1.p
OG0017021	Carub.0002s1415.1.p	Bostr.26959s0138.1.p
OG0017023	Carub.0001s0858.1.p	Bostr.25219s0021.1.p
OG0017024	Carub.0008s1334.1.p	Bostr.26833s0966.1.p
OG0017025	Carub.0006s1282.1.p	Bostr.2902s0201.1.p
OG0017026	Carub.0007s0605.1.p	Bostr.7867s1283.1.p
OG0017027	Carub.0002s1558.1.p	Bostr.10273s0470.1.p
OG0017028	Carub.0003s0590.1.p	Bostr.2570s0014.1.p
OG0017029	Carub.0003s0667.1.p	Bostr.22252s0319.1.p
OG0017030	Carub.0004s1717.1.p	Bostr.23794s0555.1.p
OG0017031	Carub.0006s0696.1.p	Bostr.13129s0160.1.p
OG0017032	Carub.0008s0872.1.p	Bostr.15774s0024.1.p
OG0017033	Carub.0006s1195.1.p	Bostr.2902s0111.1.p
OG0017034	Carub.0008s0174.1.p	Bostr.8819s0154.1.p
OG0017035	Carub.0004s1637.1.p	Bostr.23794s0638.1.p
OG0017036	Carub.0006s2053.1.p	Bostr.10199s0165.1.p
OG0017037	Carub.0006s2016.1.p	Bostr.26527s0036.1.p
OG0017039	Carub.0001s1969.1.p	Bostr.7128s0618.1.p
OG0017042	Carub.0003s1428.1.p	Bostr.28625s0247.1.p
OG0017043	Carub.0003s3445.1.p	Bostr.7903s0154.1.p
OG0017044	Carub.0003s0411.1.p	Bostr.2570s0204.1.p
OG0017045	Carub.0004s2002.1.p	Bostr.23794s0268.1.p
OG0017046	Carub.0004s2201.1.p	Bostr.23794s0078.1.p
OG0017047	Carub.0005s1113.1.p	Bostr.18473s0392.1.p
OG0017050	Carub.0006s3229.1.p	Bostr.25463s0006.1.p
OG0017051	Carub.0006s3618.1.p	Bostr.7365s0064.1.p
OG0017052	Carub.0006s0070.1.p	Bostr.6251s0086.1.p
OG0017053	Carub.0008s0425.1.p	Bostr.3148s0031.1.p
OG0017056	Carub.0001s3044.1.p	Bostr.3359s0144.1.p
OG0017057	Carub.0003s0792.1.p	Bostr.22252s0193.1.p
OG0017059	Carub.0004s1419.1.p	Bostr.23794s0826.1.p
OG0017060	Carub.0006s2720.1.p	Bostr.3877s0001.1.p
OG0017062	Carub.0003s2644.1.p, Carub.0003s2791.1.p, Carub.0003s2874.1.p	Bostr.19424s0029.1.p
OG0017062	Carub.0001s3304.1.p	Bostr.1774s0029.1.p
OG0017063	Carub.0001s3606.1.p	Bostr.12302s0160.1.p
OG0017064	Carub.0002s0060.1.p	Bostr.10273s0380.1.p
OG0017065	Carub.0003s0985.1.p	Bostr.19424s0985.1.p
OG0017068	Carub.0007s0921.1.p	Bostr.7867s0989.1.p
OG0017069	Carub.0005s1266.1.p	Bostr.12645s0036.1.p, Bostr.12645s0032.1.p
OG0017069	Carub.0008s1544.1.p	Bostr.26833s0746.1.p
OG0017070	Carub.0001s1135.1.p	Bostr.13671s0295.1.p
OG0017071	Carub.0001s1866.1.p	Bostr.7128s0508.1.p
OG0017073	Carub.0001s2503.1.p	Bostr.12659s0410.1.p
OG0017074	Carub.0001s2905.1.p	Bostr.15697s0379.1.p
OG0017075	Carub.0001s3356.1.p	Bostr.20910s0012.1.p
OG0017076	Carub.0001s3461.1.p	Bostr.12302s0033.1.p
OG0017078	Carub.0002s0946.1.p, Carub.0002s0941.1.p	Bostr.13404s0016.1.p
OG0017079	Carub.0002s1444.1.p	Bostr.26959s0107.1.p
OG0017080	Carub.0002s1475.1.p	Bostr.26959s0069.1.p
OG0017081	Carub.0002s2241.1.p	Bostr.3288s0207.1.p
OG0017082	Carub.0002s0353.1.p	Bostr.14300s0001.1.p
OG0017083	Carub.0003s1204.1.p	Bostr.3640s0043.1.p
OG0017084	Carub.0003s1947.1.p	Bostr.19424s0700.1.p
OG0017085	Carub.0004s0123.1.p	Bostr.5022s0028.1.p
OG0017086	Carub.0004s1619.1.p	Bostr.23794s0657.1.p
OG0017087	Carub.0004s0208.1.p, Carub.0004s0211.1.p	Bostr.21942s0003.1.p
OG0017088	Carub.0004s2306.1.p	Bostr.9345s0056.1.p
OG0017089	Carub.0004s0050.1.p	Bostr.5022s0090.1.p
OG0017090	Carub.0005s1857.1.p	Bostr.6864s0023.1.p
OG0017091	Carub.0005s2038.1.p	Bostr.11793s0012.1.p
OG0017092	Carub.0005s2103.1.p	Bostr.0697s0054.1.p
OG0017093	Carub.0005s0759.1.p	Bostr.0556s0550.1.p
OG0017094	Carub.0006s1036.1.p	Bostr.20055s0045.1.p
OG0017095	Carub.0006s1230.1.p	Bostr.2902s0147.1.p
OG0017096	Carub.0006s1433.1.p	Bostr.2902s0350.1.p
OG0017097	Carub.0006s1435.1.p	Bostr.2902s0352.1.p
OG0017098	Carub.0006s1955.1.p	Bostr.26527s0087.1.p
OG0017099	Carub.0006s2055.1.p	Bostr.10199s0163.1.p
OG0017100	Carub.0006s2677.1.p	Bostr.3877s0036.1.p
OG0017101	Carub.0006s2719.1.p	Bostr.3877s0002.1.p
OG0017102	Carub.0006s2969.1.p	Bostr.25463s0232.1.p
OG0017103	Carub.0006s3620.1.p	Bostr.7365s0066.1.p
OG0017104	Carub.0006s0543.1.p	Bostr.13129s0317.1.p
OG0017105	Carub.0006s0607.1.p	Bostr.13129s0254.1.p
OG0017106	Carub.0006s0608.1.p	Bostr.13129s0253.1.p
OG0017107	Carub.0007s1185.1.p	Bostr.7867s0724.1.p
OG0017108	Carub.0007s1518.1.p	Bostr.7867s0395.1.p
OG0017109	Carub.0007s1568.1.p	Bostr.7867s0341.1.p
OG0017110	Carub.0007s0212.1.p	Bostr.25542s0210.1.p
OG0017111	Carub.0007s2393.1.p	Bostr.30275s0203.1.p
OG0017112	Carub.0007s3391.1.p	Bostr.7200s0183.1.p
OG0017113	Carub.0007s3403.1.p	Bostr.7200s0157.1.p
OG0017114	Carub.0007s0317.1.p	Bostr.7867s1572.1.p
OG0017115	Carub.0008s1236.1.p	Bostr.7305s0040.1.p
OG0017116	Carub.0008s2527.1.p	Bostr.0568s0350.1.p
OG0017117	Carub.0008s2581.1.p	Bostr.0568s0293.1.p
OG0017118	Carub.0008s0352.1.p	Bostr.29514s0030.1.p
OG0017119	Carub.0008s1071.1.p	Bostr.15774s0210.1.p
OG0017121	Carub.0001s1119.1.p	Bostr.13671s0310.1.p
OG0017122	Carub.0008s0940.1.p	Bostr.15774s0081.1.p
OG0017123	Carub.0001s2271.1.p	Bostr.12659s0176.1.p
OG0017125	Carub.0002s1025.1.p	Bostr.26959s0440.1.p
OG0017126	Carub.0003s3273.1.p	Bostr.18351s0320.1.p
OG0017127	Carub.0008s2675.1.p	Bostr.0568s0198.1.p
OG0017128	Carub.0004s2086.1.p	Bostr.23794s0187.1.p
OG0017129	Carub.0004s2586.1.p	Bostr.25993s0440.1.p
OG0017130	Carub.0005s0197.1.p	Bostr.0556s0128.1.p
OG0017131	Carub.0005s0914.1.p	Bostr.0556s0672.1.p
OG0017132	Carub.0005s1281.1.p	Bostr.18473s0305.1.p
OG0017133	Carub.0005s1738.1.p	Bostr.6864s0146.1.p
OG0017135	Carub.0006s1353.1.p	Bostr.2902s0272.1.p
OG0017136	Carub.0006s2021.1.p	Bostr.26527s0030.1.p
OG0017137	Carub.0153s0002.1.p, Carub.0006s2026.1.p, Carub.0153s0003.1.p	Bostr.26527s0026.1.p
OG0017138	Carub.0006s3221.1.p	Bostr.25463s0013.1.p
OG0017139	Carub.0008s1422.1.p	Bostr.26833s0904.1.p, Bostr.26833s0884.1.p
OG0017140	Carub.0008s1602.1.p	Bostr.26833s0692.1.p
OG0017141	Carub.0008s1621.1.p	Bostr.26833s0675.1.p
OG0017142	Carub.0008s1827.1.p	Bostr.26833s0479.1.p
OG0017143	Carub.0006s0148.1.p	Bostr.2128s0153.1.p
OG0017145	Carub.0008s1815.1.p	Bostr.20129s0267.1.p
OG0017146	Carub.0003s0932.1.p	Bostr.22252s0046.1.p
OG0017147	Carub.0004s2014.1.p	Bostr.23794s0256.1.p
OG0017148	Carub.0003s1479.1.p	Bostr.28625s0177.1.p
OG0017149	Carub.0002s2143.1.p	Bostr.3288s0109.1.p
OG0017150	Carub.0001s3975.1.p	Bostr.26675s0105.1.p
OG0017151	Carub.0008s2658.1.p	Bostr.0568s0216.1.p
OG0017152	Carub.0002s1768.1.p	Bostr.10273s0261.1.p
OG0017153	Carub.0008s0637.1.p	Bostr.3148s0232.1.p
OG0017154	Carub.0001s1967.1.p	Bostr.7128s0615.1.p
OG0017183	Carub.0001s1535.1.p	Bostr.7128s0172.1.p
OG0017184	Carub.0003s1933.1.p	Bostr.7867s1380.1.p
OG0017185	Carub.0001s1822.1.p	Bostr.7128s0467.1.p
OG0017186	Carub.0003s1262.1.p	Bostr.3640s0105.1.p
OG0017187	Carub.0007s2403.1.p	Bostr.30275s0192.1.p
OG0017188	Carub.0004s2964.1.p	Bostr.25993s0075.1.p
OG0017189	Carub.0001s0707.1.p	Bostr.25219s0187.1.p
OG0017190	Carub.0001s3287.1.p	Bostr.1040s0081.1.p
OG0017191	Carub.0008s0925.1.p	Bostr.15774s0066.1.p
OG0017192	Carub.0005s1128.1.p	Bostr.18473s0380.1.p
OG0017194	Carub.0001s0132.1.p	Bostr.5325s0003.1.p
OG0017195	Carub.0005s1895.1.p	Bostr.11793s0130.1.p
OG0017196	Carub.0004s0742.1.p	Bostr.29505s0022.1.p
OG0017197	Carub.0001s1827.1.p, Carub.0007s3048.1.p	Bostr.7128s0472.1.p
OG0017198	Carub.0007s3528.1.p	Bostr.7200s0007.1.p
OG0017199	Carub.0006s0983.1.p	Bostr.20055s0098.1.p
OG0017200	Carub.0006s3703.1.p	Bostr.14547s0028.1.p
OG0017201	Carub.0008s1875.1.p	Bostr.26833s0431.1.p
OG0017202	Carub.0001s3555.1.p	Bostr.12302s0109.1.p
OG0017203	Carub.0001s2988.1.p	Bostr.15697s0459.1.p
OG0017204	Carub.0002s1348.1.p	Bostr.26959s0188.1.p
OG0017207	Carub.0005s2858.1.p	Bostr.13158s0187.1.p
OG0017208	Carub.0003s2379.1.p	Bostr.19424s0285.1.p
OG0017209	Carub.0005s2818.1.p	Bostr.13158s0145.1.p
OG0017210	Carub.0006s2685.1.p	Bostr.3877s0033.1.p
OG0017211	Carub.0004s1626.1.p	Bostr.23794s0649.1.p
OG0017212	Carub.0007s0098.1.p	Bostr.25542s0098.1.p
OG0017213	Carub.0003s2046.1.p	Bostr.19424s0604.1.p
OG0017214	Carub.0003s1317.1.p	Bostr.3640s0160.1.p
OG0017216	Carub.0006s3320.1.p	Bostr.2983s0067.1.p
OG0017217	Carub.0006s1943.1.p	Bostr.26527s0101.1.p
OG0017219	Carub.0002s2191.1.p	Bostr.3288s0160.1.p
OG0017220	Carub.0002s0491.1.p	Bostr.5646s0001.1.p
OG0017221	Carub.0007s0887.1.p	Bostr.7867s1021.1.p
OG0017222	Carub.0005s0925.1.p	Bostr.3640s0068.1.p
OG0017224	Carub.0008s0822.1.p	Bostr.2392s0029.1.p
OG0017225	Carub.0005s1645.1.p	Bostr.6864s0231.1.p
OG0017228	Carub.0001s3017.1.p	Bostr.3359s0168.1.p
OG0017229	Carub.0008s2838.1.p	Bostr.0568s0022.1.p
OG0017230	Carub.0005s0573.1.p	Bostr.0556s0423.1.p
OG0017231	Carub.0007s1308.1.p	Bostr.7867s0603.1.p
OG0017232	Carub.0007s1486.1.p	Bostr.7867s0427.1.p
OG0017233	Carub.0003s2232.1.p	Bostr.19424s0445.1.p
OG0017234	Carub.0001s3802.1.p	Bostr.26675s0284.1.p
OG0017235	Carub.0001s4416.1.p	Bostr.6758s0011.1.p
OG0017237	Carub.0007s0429.1.p	Bostr.7867s1458.1.p
OG0017238	Carub.0008s1692.1.p	Bostr.26833s0616.1.p
OG0017239	Carub.0003s1902.1.p	Bostr.19424s0743.1.p
OG0017240	Carub.0006s1293.1.p	Bostr.2902s0212.1.p
OG0017241	Carub.0004s0177.1.p	Bostr.19427s0031.1.p
OG0017242	Carub.0004s0026.1.p	Bostr.5022s0114.1.p
OG0017243	Carub.0007s3036.1.p	Bostr.6769s0004.1.p
OG0017244	Carub.0003s1512.1.p	Bostr.28625s0160.1.p
OG0017245	Carub.0008s2308.1.p	Bostr.0568s0567.1.p
OG0017246	Carub.0007s0945.1.p	Bostr.7867s0966.1.p
OG0017247	Carub.0003s2794.1.p	Bostr.13083s0047.1.p
OG0017248	Carub.0001s2425.1.p	Bostr.12659s0323.1.p
OG0017249	Carub.0007s3029.1.p	Bostr.20129s0080.1.p
OG0017251	Carub.0005s0631.1.p	Bostr.0556s0456.1.p
OG0017252	Carub.0007s1197.1.p	Bostr.7867s0711.1.p
OG0017253	Carub.0001s3456.1.p	Bostr.12302s0030.1.p
OG0017255	Carub.0007s1259.1.p	Bostr.7867s0651.1.p
OG0017256	Carub.0005s2511.1.p	Bostr.20903s0076.1.p, Bostr.20903s0082.1.p
OG0017257	Carub.0007s2736.1.p	Bostr.0597s0097.1.p
OG0017258	Carub.0006s2211.1.p, Carub.0006s2212.1.p	Bostr.5763s0089.1.p
OG0017259	Carub.0005s2580.1.p	Bostr.20903s0136.1.p
OG0017261	Carub.0005s2705.1.p	Bostr.13158s0022.1.p
OG0017263	Carub.0005s1319.1.p	Bostr.18473s0262.1.p
OG0017265	Carub.0005s2149.1.p	Bostr.0697s0104.1.p
OG0017266	Carub.0008s2565.1.p	Bostr.0568s0311.1.p
OG0017267	Carub.0001s0245.1.p	Bostr.26675s0418.1.p
OG0017269	Carub.0001s1280.1.p	Bostr.13671s0147.1.p
OG0017270	Carub.0001s1161.1.p	Bostr.13671s0266.1.p
OG0017271	Carub.0005s1656.1.p	Bostr.6864s0221.1.p
OG0017272	Carub.0007s2159.1.p	Bostr.30275s0438.1.p
OG0017273	Carub.0006s1492.1.p	Bostr.2618s0009.1.p
OG0017275	Carub.0005s1846.1.p	Bostr.6864s0033.1.p
OG0017276	Carub.0002s2079.1.p	Bostr.19424s0947.1.p, Bostr.3288s0048.1.p
OG0017277	Carub.0003s3354.1.p	Bostr.18351s0392.1.p
OG0017278	Carub.0008s0349.1.p	Bostr.29514s0028.1.p
OG0017279	Carub.0003s0043.1.p	Bostr.1460s0048.1.p
OG0017280	Carub.0001s1489.1.p	Bostr.7128s0127.1.p
OG0017281	Carub.0007s1701.1.p	Bostr.7867s0215.1.p
OG0017282	Carub.0006s0076.1.p	Bostr.6251s0081.1.p
OG0017283	Carub.0005s0822.1.p	Bostr.0556s0601.1.p
OG0017284	Carub.0006s0010.1.p	Bostr.23794s0233.1.p
OG0017286	Carub.0006s0300.1.p	Bostr.2128s0040.1.p
OG0017287	Carub.0004s2508.1.p	Bostr.25993s0519.1.p
OG0017288	Carub.0003s2790.1.p	Bostr.15774s0007.1.p
OG0017289	Carub.0003s0021.1.p	Bostr.1460s0026.1.p
OG0017291	Carub.0008s0429.1.p	Bostr.3148s0035.1.p
OG0017292	Carub.0005s0628.1.p	Bostr.0556s0453.1.p
OG0017293	Carub.0004s3072.1.p	Bostr.13208s0016.1.p
OG0017294	Carub.0003s3555.1.p	Bostr.7903s0066.1.p
OG0017296	Carub.0001s4290.1.p	Bostr.0124s0158.1.p
OG0017299	Carub.0006s1995.1.p	Bostr.26527s0056.1.p
OG0017300	Carub.0008s0612.1.p	Bostr.3148s0213.1.p
OG0017302	Carub.0007s3138.1.p	Bostr.29044s0053.1.p
OG0017303	Carub.0002s0114.1.p	Bostr.29223s0192.1.p
OG0017304	Carub.0007s0461.1.p	Bostr.7867s1428.1.p
OG0017305	Carub.0008s1638.1.p	Bostr.26833s0658.1.p
OG0017306	Carub.0006s3606.1.p	Bostr.7365s0053.1.p
OG0017307	Carub.0007s1298.1.p	Bostr.7867s0616.1.p
OG0017308	Carub.0004s0114.1.p	Bostr.5022s0035.1.p
OG0017309	Carub.0007s3696.1.p	Bostr.17775s0018.1.p
OG0017310	Carub.0001s0889.1.p	Bostr.25494s0013.1.p
OG0017311	Carub.0006s2281.1.p	Bostr.23003s0001.1.p
OG0017312	Carub.0001s4226.1.p	Bostr.0124s0100.1.p
OG0017313	Carub.0003s0115.1.p	Bostr.1460s0117.1.p
OG0017314	Carub.0001s3862.1.p	Bostr.26675s0238.1.p
OG0017315	Carub.0003s1842.1.p	Bostr.19424s0798.1.p
OG0017316	Carub.0002s1570.1.p	Bostr.10273s0461.1.p
OG0017317	Carub.0007s3417.1.p	Bostr.7200s0146.1.p
OG0017318	Carub.0001s0947.1.p	Bostr.13671s0481.1.p
OG0017319	Carub.0004s0572.1.p	Bostr.26326s0060.1.p
OG0017320	Carub.0004s0654.1.p	Bostr.13129s0029.1.p
OG0017322	Carub.0007s1479.1.p	Bostr.7867s0435.1.p
OG0017324	Carub.0007s0575.1.p	Bostr.7867s1314.1.p
OG0017325	Carub.0002s1677.1.p	Bostr.10273s0346.1.p
OG0017327	Carub.0002s1503.1.p	Bostr.26959s0039.1.p
OG0017328	Carub.0008s0324.1.p	Bostr.5342s0009.1.p
OG0017329	Carub.0008s0631.1.p	Bostr.3148s0227.1.p
OG0017330	Carub.0007s3237.1.p	Bostr.9638s0039.1.p
OG0017331	Carub.0001s2437.1.p	Bostr.19427s0025.1.p, Bostr.12659s0332.1.p
OG0017332	Carub.0004s0115.1.p	Bostr.5022s0034.1.p
OG0017334	Carub.0006s1314.1.p	Bostr.2902s0232.1.p
OG0017335	Carub.0006s0551.1.p	Bostr.13129s0310.1.p
OG0017336	Carub.0024s0018.1.p	Bostr.6251s0156.1.p
OG0017337	Carub.0001s0975.1.p	Bostr.13671s0456.1.p
OG0017338	Carub.0007s3305.1.p	Bostr.9638s0108.1.p
OG0017339	Carub.0002s2481.1.p	Bostr.20129s0228.1.p
OG0017340	Carub.0008s2469.1.p	Bostr.0568s0412.1.p
OG0017341	Carub.0006s0842.1.p	Bostr.13175s0105.1.p
OG0017343	Carub.0001s3262.1.p	Bostr.1040s0022.1.p
OG0017344	Carub.0006s1344.1.p	Bostr.2902s0261.1.p
OG0017345	Carub.0002s0186.1.p	Bostr.22157s0010.1.p
OG0017346	Carub.0006s0567.1.p	Bostr.13129s0294.1.p
OG0017347	Carub.0001s4125.1.p	Bostr.0124s0019.1.p
OG0017348	Carub.0008s2822.1.p	Bostr.0568s0039.1.p
OG0017349	Carub.0007s0587.1.p	Bostr.7867s1302.1.p
OG0017351	Carub.0002s2475.1.p	Bostr.20129s0223.1.p
OG0017352	Carub.0001s4148.1.p	Bostr.0124s0040.1.p
OG0017353	Carub.0008s0588.1.p	Bostr.3148s0197.1.p
OG0017354	Carub.0005s2167.1.p	Bostr.0697s0121.1.p
OG0017355	Carub.0008s2442.1.p	Bostr.0568s0442.1.p
OG0017357	Carub.0001s3963.1.p	Bostr.26675s0118.1.p
OG0017358	Carub.0002s0123.1.p	Bostr.0568s0251.1.p
OG0017359	Carub.0004s0270.1.p	Bostr.27895s0139.1.p
OG0017360	Carub.0007s3487.1.p	Bostr.7200s0062.1.p
OG0017361	Carub.0008s1008.1.p	Bostr.15774s0146.1.p
OG0017363	Carub.0004s0665.1.p	Bostr.8111s0004.1.p
OG0017364	Carub.0002s0230.1.p	Bostr.22157s0068.1.p
OG0017365	Carub.0008s1531.1.p	Bostr.26833s0760.1.p
OG0017366	Carub.0001s0984.1.p	Bostr.13671s0446.1.p
OG0017367	Carub.0001s3466.1.p, Carub.0001s3463.1.p, Carub.0001s3522.1.p	Bostr.12302s0036.1.p
OG0017370	Carub.0007s1351.1.p	Bostr.7867s0556.1.p
OG0017371	Carub.0002s1297.1.p	Bostr.26959s0247.1.p
OG0017372	Carub.0005s2995.1.p	Bostr.13158s0333.1.p
OG0017373	Carub.0007s3560.1.p	Bostr.3751s0044.1.p, Bostr.3751s0026.1.p
OG0017374	Carub.0007s3258.1.p	Bostr.9638s0058.1.p
OG0017376	Carub.0001s1637.1.p	Bostr.7128s0268.1.p
OG0017377	Carub.0002s1614.1.p	Bostr.10273s0415.1.p
OG0017379	Carub.0006s3707.1.p	Bostr.14547s0024.1.p
OG0017380	Carub.0004s1752.1.p	Bostr.23794s0517.1.p
OG0017381	Carub.0007s2224.1.p	Bostr.30275s0372.1.p
OG0017382	Carub.0007s3350.1.p	Bostr.25375s0011.1.p
OG0017383	Carub.0005s2035.1.p	Bostr.11793s0015.1.p
OG0017384	Carub.0001s0007.1.p	Bostr.5325s0145.1.p
OG0017385	Carub.0003s3107.1.p	Bostr.18351s0174.1.p
OG0017386	Carub.0002s1343.1.p	Bostr.26959s0195.1.p
OG0017387	Carub.0001s2353.1.p	Bostr.12659s0246.1.p
OG0017388	Carub.0007s1773.1.p	Bostr.7867s0147.1.p
OG0017389	Carub.0003s1191.1.p	Bostr.3640s0029.1.p
