Orthogroup	Capsella_rubella	Brassica_oleracea
OG0014729	Carub.0001s1251.1.p	Bo5g016650
OG0014730	Carub.0001s2619.1.p	Bo3g142810
OG0014731	Carub.0004s0223.1.p	Bo4g151250
OG0014732	Carub.0007s1123.1.p	Bo1g016540
OG0014733	Carub.0007s2434.1.p	Bo1g052990
OG0014734	Carub.0001s2112.1.p	Bo5g034700
OG0014736	Carub.0006s3418.1.p	Bo3g052160
OG0014737	Carub.0006s2774.1.p	Bo3g046900
OG0014738	Carub.0002s1237.1.p	Bo2g052850
OG0014739	Carub.0001s0640.1.p	Bo8g009420
OG0014740	Carub.0004s1811.1.p	Bo4g034780
OG0014741	Carub.0007s1572.1.p	Bo7g110120
OG0014742	Carub.0002s0198.1.p	Bo4g096480, Bo9g028810
OG0014743	Carub.0002s0856.1.p	Bo1g086230
OG0014745	Carub.0002s1467.1.p	Bo6g097250
OG0014746	Carub.0008s0550.1.p	Bo7g065210
OG0014747	Carub.0007s2973.1.p	Bo8g033910, Bo11579s010
OG0014748	Carub.0002s2347.1.p	Bo6g120680
OG0014749	Carub.0007s0131.1.p	Bo1g002520, Bo3g149950
OG0014750	Carub.0008s1607.1.p	Bo3g021390
OG0014751	Carub.0003s1904.1.p	Bo5g115500
OG0014753	Carub.0005s1824.1.p	Bo4g125830
OG0014754	Carub.0001s2387.1.p	Bo5g041480
OG0014755	Carub.0002s0422.1.p	Bo1g094540
OG0014756	Carub.0001s2478.1.p	Bo3g138430
OG0014757	Carub.0004s0193.1.p	Bo8g100770, Bo4g151060
OG0014758	Carub.0005s2367.1.p	Bo8g091270, Bo6g072410
OG0014759	Carub.0001s2839.1.p	Bo5g062510, Bo3g147650
OG0014760	Carub.0007s2404.1.p	Bo7g105070
OG0014761	Carub.0008s0302.1.p	Bo7g070070
OG0014762	Carub.0005s2192.1.p	Bo4g116950
OG0014764	Carub.0006s0687.1.p	Bo9g174880
OG0014765	Carub.0005s1883.1.p	Bo8g080660, Bo7g102590
OG0014766	Carub.0008s1373.1.p	Bo9g111430, Bo2g044660
OG0014767	Carub.0004s1804.1.p	Bo4g186100
OG0014768	Carub.0005s2347.1.p	Bo8g091040
OG0014769	Carub.0007s0203.1.p	Bo1g003100
OG0014771	Carub.0008s0636.1.p	Bo9g097280, Bo3g024000
OG0014772	Carub.0002s2750.1.p	Bo6g080100
OG0014773	Carub.0007s0432.1.p	Bo7g117670
OG0014774	Carub.0008s1361.1.p	Bo9g111260
OG0014775	Carub.0007s1343.1.p	Bo1g049320
OG0014776	Carub.0003s3501.1.p	Bo8g102340
OG0014777	Carub.0002s2414.1.p	Bo6g121210
OG0014778	Carub.0001s4411.1.p	Bo6g034680
OG0014779	Carub.0008s2825.1.p	Bo2g167620
OG0014780	Carub.0007s0703.1.p	Bo1g008130
OG0014781	Carub.0001s3748.1.p	Bo8g015120
OG0014782	Carub.0006s0904.1.p	Bo9g171950
OG0014783	Carub.0001s0821.1.p	Bo8g112290
OG0014784	Carub.0005s2725.1.p	Bo6g077100
OG0014785	Carub.0006s3406.1.p	Bo9g006180
OG0014786	Carub.0007s0431.1.p	Bo7g118220
OG0014787	Carub.0008s0561.1.p	Bo4g076690
OG0014788	Carub.0005s1357.1.p	Bo3g134520, Bo3g115080
OG0014791	Carub.0002s2353.1.p	Bo6g120730
OG0014792	Carub.0001s2243.1.p	Bo5g039040
OG0014793	Carub.0001s0250.1.p	Bo7g077960
OG0014794	Carub.0006s1358.1.p	Bo9g164130
OG0014795	Carub.0008s2341.1.p	Bo3g107280
OG0014796	Carub.0003s3545.1.p	Bo00902s070
OG0014797	Carub.0007s0126.1.p	Bo1g002510, Bo3g150000
OG0014798	Carub.0004s0064.1.p	Bo8g101620
OG0014799	Carub.0004s1203.1.p	Bo4g173480, Bo3g024830
OG0014801	Carub.0008s2674.1.p	Bo3g097650
OG0014802	Carub.0008s1101.1.p	Bo3g023950
OG0014803	Carub.0003s0881.1.p	Bo1g144330
OG0014804	Carub.0004s0887.1.p	Bo4g165030
OG0014805	Carub.0001s1928.1.p	Bo5g027710
OG0014806	Carub.0006s0405.1.p	Bo3g003180
OG0014807	Carub.0002s1656.1.p	Bo6g110470
OG0014808	Carub.0007s0894.1.p	Bo1g011090, Bo7g115310
OG0014809	Carub.0007s2593.1.p	Bo8g042020
OG0014810	Carub.0001s4133.1.p	Bo6g028000
OG0014812	Carub.0007s3225.1.p	Bo4g136330
OG0014813	Carub.0003s1430.1.p	Bo3g066260, Bo5g129050
OG0014815	Carub.0001s2595.1.p	Bo7g003500
OG0014816	Carub.0006s1391.1.p	Bo9g163810
OG0014817	Carub.0006s1952.1.p	Bo9g149910
OG0014819	Carub.0005s2234.1.p, Carub.0001s2895.1.p	Bo2g162890
OG0014820	Carub.0006s3704.1.p	Bo9g001130
OG0014821	Carub.0006s3694.1.p	Bo2g097640
OG0014822	Carub.0001s1394.1.p	Bo8g106870, Bo5g019370
OG0014823	Carub.0008s1321.1.p	Bo9g108710
OG0014825	Carub.0005s1540.1.p	Bo8g077580
OG0014826	Carub.0001s1698.1.p	Bo5g023610
OG0014827	Carub.0001s1529.1.p	Bo5g021030
OG0014828	Carub.0006s0938.1.p	Bo2g010130
OG0014829	Carub.0001s4119.1.p	Bo6g027700
OG0014830	Carub.0004s0319.1.p	Bo4g154140
OG0014831	Carub.0008s2461.1.p	Bo3g103030
OG0014832	Carub.0005s2113.1.p	Bo8g083720
OG0014833	Carub.0006s0341.1.p	Bo2g006570, Bo9g178810
OG0014834	Carub.0001s3977.1.p	Bo6g022510
OG0014835	Carub.0008s2655.1.p	Bo2g168220, Bo3g097840
OG0014836	Carub.0007s1440.1.p	Bo1g045300
OG0014837	Carub.0007s1336.1.p	Bo1g049420
OG0014838	Carub.0006s2096.1.p	Bo7g097860
OG0014839	Carub.0007s0187.1.p	Bo7g118860
OG0014840	Carub.0001s3722.1.p	Bo6g010930
OG0014841	Carub.0002s2657.1.p	Bo6g124090
OG0014842	Carub.0003s2195.1.p	Bo1g105550
OG0014843	Carub.0005s2239.1.p	Bo8g090090
OG0014844	Carub.0008s0274.1.p	Bo9g061430, Bo9g061420
OG0014845	Carub.0007s2889.1.p	Bo8g035520
OG0014847	Carub.0001s4089.1.p	Bo3g181280
OG0014849	Carub.0003s0672.1.p	Bo5g141770, Bo1g147510
OG0014852	Carub.0007s1007.1.p	Bo7g114550
OG0014853	Carub.0004s1253.1.p	Bo4g176130
OG0014854	Carub.0003s1525.1.p	Bo5g127000
OG0014856	Carub.0002s1684.1.p	Bo6g110810
OG0014857	Carub.0007s0349.1.p	Bo7g118210
OG0014858	Carub.0001s1359.1.p	Bo8g107170
OG0014859	Carub.0006s1385.1.p	Bo3g010560
OG0014860	Carub.0001s1652.1.p	Bo5g022160
OG0014861	Carub.0003s2734.1.p	Bo5g138140
OG0014862	Carub.0003s3298.1.p	Bo9g025760
OG0014865	Carub.0001s4477.1.p	Bo7g003470
OG0014867	Carub.0005s2467.1.p	Bo8g092250
OG0014868	Carub.0001s2466.1.p	Bo5g042870
OG0014869	Carub.0005s0812.1.p	Bo9g008880
OG0014870	Carub.0004s1472.1.p	Bo4g181740, Bo3g027230
OG0014872	Carub.0005s0699.1.p	Bo7g091350
OG0014873	Carub.0001s3058.1.p	Bo5g088380
OG0014874	Carub.0001s0742.1.p	Bo5g008740
OG0014875	Carub.0004s1873.1.p	Bo4g031080
OG0014876	Carub.0007s3344.1.p	Bo6g066580, Bo4g143720
OG0014877	Carub.0005s1927.1.p	Bo4g124050
OG0014878	Carub.0007s0315.1.p	Bo7g118340
OG0014879	Carub.0001s3961.1.p	Bo6g022310
OG0014880	Carub.0006s3677.1.p	Bo9g002380
OG0014881	Carub.0002s2008.1.p	Bo6g116740
OG0014882	Carub.0003s0727.1.p	Bo5g141250
OG0014883	Carub.0006s0891.1.p	Bo9g172110
OG0014884	Carub.0004s0291.1.p	Bo4g151830
OG0014885	Carub.0001s0823.1.p	Bo5g009340
OG0014886	Carub.0005s1608.1.p	Bo8g078980
OG0014887	Carub.0003s2985.1.p	Bo7g021000
OG0014888	Carub.0001s4437.1.p	Bo3g185620
OG0014889	Carub.0008s2375.1.p	Bo9g017370
OG0014890	Carub.0008s1206.1.p	Bo3g023520
OG0014891	Carub.0001s1428.1.p	Bo5g019730
OG0014892	Carub.0001s2518.1.p	Bo5g043390, Bo7g050560
OG0014893	Carub.0006s1749.1.p	Bo2g017750
OG0014894	Carub.0001s2206.1.p	Bo5g038630
OG0014895	Carub.0005s2356.1.p	Bo8g091150
OG0014896	Carub.0007s0567.1.p	Bo7g116960
OG0014897	Carub.0001s0747.1.p	Bo01028s030
OG0014898	Carub.0002s2216.1.p	Bo2g083680, Bo6g086430
OG0014899	Carub.0001s1890.1.p	Bo5g027340
OG0014900	Carub.0001s2302.1.p	Bo5g039610
OG0014901	Carub.0001s3256.1.p	Bo6g044130
OG0014902	Carub.0001s1653.1.p	Bo8g105330
OG0014903	Carub.0003s1629.1.p	Bo5g124850
OG0014904	Carub.0006s1206.1.p	Bo3g009390, Bo9g166360
OG0014905	Carub.0003s0181.1.p	Bo1g156190
OG0014906	Carub.0004s2229.1.p	Bo4g188810, Bo4g025540
OG0014907	Carub.0002s0910.1.p	Bo9g056080
OG0014908	Carub.0005s1507.1.p	Bo1g078490
OG0014909	Carub.0006s1302.1.p	Bo9g165600
OG0014910	Carub.0006s1439.1.p	Bo9g163390
OG0014911	Carub.0001s0416.1.p	Bo5g005020
OG0014912	Carub.0001s1622.1.p	Bo8g066710
OG0014913	Carub.0008s2387.1.p	Bo9g017520
OG0014914	Carub.0003s2804.1.p	Bo9g022470
OG0014916	Carub.0004s1605.1.p	Bo4g182540
OG0014918	Carub.0005s2470.1.p	Bo8g092270
OG0014919	Carub.0004s0522.1.p	Bo8g099150
OG0014920	Carub.0001s0018.1.p	Bo4g187280
OG0014921	Carub.0006s0268.1.p	Bo9g181730
OG0014923	Carub.0007s0752.1.p	Bo7g115950
OG0014924	Carub.0002s1532.1.p	Bo2g061190
OG0014925	Carub.0003s1710.1.p	Bo3g068850
OG0014926	Carub.0002s2628.1.p	Bo6g123870
OG0014927	Carub.0001s0877.1.p	Bo8g058440
OG0014928	Carub.0007s1664.1.p	Bo1g038960
OG0014929	Carub.0001s3487.1.p	Bo4g160070
OG0014930	Carub.0003s1953.1.p	Bo1g112480
OG0014931	Carub.0001s1276.1.p	Bo5g016380
OG0014932	Carub.0003s1091.1.p	Bo5g136330
OG0014933	Carub.0008s1545.1.p	Bo2g041210, Bo9g119170
OG0014934	Carub.0008s1039.1.p	Bo9g097510
OG0014935	Carub.0006s3209.1.p	Bo9g078240
OG0014936	Carub.0008s2816.1.p	Bo7g065040
OG0014937	Carub.0006s2733.1.p	Bo9g144790
OG0014938	Carub.0004s1306.1.p	Bo3g026420
OG0014939	Carub.0003s3191.1.p	Bo7g014040, Bo9g024710
OG0014940	Carub.0008s2801.1.p	Bo7g064880
OG0014941	Carub.0003s0027.1.p	Bo00851s070, Bo3g054940
OG0014942	Carub.0007s1327.1.p	Bo1g049480
OG0014943	Carub.0003s1303.1.p	Bo5g132390
OG0014944	Carub.0005s1374.1.p	Bo3g134700
OG0014945	Carub.0006s2525.1.p	Bo2g114020
OG0014946	Carub.0003s3067.1.p	Bo7g016250
OG0014947	Carub.0006s1124.1.p	Bo9g169090, Bo2g011070
OG0014948	Carub.0006s1794.1.p	Bo2g018210
OG0014949	Carub.0007s0037.1.p	Bo3g149360
OG0014950	Carub.0006s2438.1.p	Bo9g010820
OG0014951	Carub.0004s1845.1.p	Bo4g034470
OG0014952	Carub.0006s0495.1.p	Bo9g176580
OG0014953	Carub.0002s0567.1.p	Bo4g083560
OG0014954	Carub.0004s1258.1.p	Bo1g051850
OG0014955	Carub.0007s2581.1.p	Bo7g104020
OG0014956	Carub.0006s3306.1.p	Bo9g076410
OG0014957	Carub.0002s1288.1.p	Bo6g101120
OG0014958	Carub.0001s0655.1.p	Bo8g114230
OG0014959	Carub.0008s2508.1.p	Bo9g018030, Bo3g101450
OG0014960	Carub.0002s2057.1.p	Bo6g087470
OG0014961	Carub.0007s0850.1.p	Bo1g010740
OG0014962	Carub.0007s3301.1.p	Bo6g058710
OG0014963	Carub.0002s1665.1.p	Bo6g110610
OG0014964	Carub.0008s2620.1.p	Bo00615s100
OG0014965	Carub.0001s1382.1.p	Bo8g107000
OG0014966	Carub.0007s3112.1.p	Bo8g030650
OG0014967	Carub.0001s3082.1.p	Bo5g049070
OG0014968	Carub.0002s2056.1.p	Bo6g118110
OG0014970	Carub.0002s0039.1.p	Bo9g030910
OG0014971	Carub.0007s1072.1.p	Bo1g014730, Bo3g175900
OG0014972	Carub.0006s0380.1.p	Bo3g003010, Bo9g177620
OG0014973	Carub.0003s1084.1.p	Bo1g141000
OG0014975	Carub.0001s0303.1.p	Bo8g115870
OG0014976	Carub.0007s0069.1.p	Bo7g119590
OG0014977	Carub.0001s4152.1.p	Bo6g028160
OG0014981	Carub.0002s1542.1.p	Bo6g108290
OG0014982	Carub.0003s3020.1.p	Bo3g091360
OG0014983	Carub.0014s0004.1.p	Bo7g088930
OG0014984	Carub.0002s2047.1.p	Bo6g118020
OG0014986	Carub.0001s2247.1.p	Bo5g039170
OG0014987	Carub.0001s1302.1.p	Bo5g015200
OG0014988	Carub.0001s2832.1.p	Bo5g062360
OG0014989	Carub.0001s1812.1.p	Bo5g025500
OG0014990	Carub.0005s0472.1.p	Bo7g083860
OG0014991	Carub.0002s2448.1.p	Bo6g083260
OG0014993	Carub.0004s0937.1.p	Bo4g070470
OG0014994	Carub.0003s1481.1.p	Bo3g066680
OG0014996	Carub.0008s0078.1.p	Bo7g077190
OG0014997	Carub.0006s1614.1.p	Bo2g014100
OG0014998	Carub.0004s1711.1.p	Bo4g038870
OG0014999	Carub.0005s1600.1.p	Bo3g109410
OG0015000	Carub.0001s4439.1.p	Bo6g035800
OG0015001	Carub.0005s0430.1.p	Bo2g139130
OG0015002	Carub.0001s0564.1.p	Bo5g007390
OG0015003	Carub.0006s2269.1.p	Bo9g012570
OG0015004	Carub.0003s3093.1.p, Carub.0001s0254.1.p, Carub.0001s0255.1.p, Carub.0001s0253.1.p	Bo5g003830
OG0015005	Carub.0004s3040.1.p	Bo4g002380
OG0015006	Carub.0006s3627.1.p	Bo9g003620
OG0015007	Carub.0004s0349.1.p	Bo8g099990
OG0015008	Carub.0005s2992.1.p	Bo8g098560
OG0015009	Carub.0006s0634.1.p	Bo9g175430
OG0015010	Carub.0004s0533.1.p	Bo4g158690
OG0015011	Carub.0008s1866.1.p	Bo9g134780
OG0015012	Carub.0008s1402.1.p	Bo9g112610
OG0015013	Carub.0002s2163.1.p	Bo6g119020
OG0015014	Carub.0007s1051.1.p	Bo1g014590
OG0015015	Carub.0007s1208.1.p	Bo8g054420
OG0015016	Carub.0003s0615.1.p	Bo5g143310
OG0015017	Carub.0002s0690.1.p	Bo9g053200, Bo1g087660
OG0015018	Carub.0005s2855.1.p	Bo6g078120
OG0015019	Carub.0002s2586.1.p	Bo6g081360
OG0015020	Carub.0006s1885.1.p	Bo2g021890
OG0015021	Carub.0004s1475.1.p	Bo7g114070
OG0015022	Carub.0003s1730.1.p	Bo5g122850
OG0015023	Carub.0007s0874.1.p	Bo3g173630
OG0015024	Carub.0004s1044.1.p	Bo4g063590
OG0015025	Carub.0001s1872.1.p	Bo5g027130, Bo8g102930
OG0015026	Carub.0005s1510.1.p	Bo8g077360
OG0015028	Carub.0002s2169.1.p	Bo6g119100
OG0015029	Carub.0001s3325.1.p	Bo6g026150
OG0015030	Carub.0006s0216.1.p	Bo2g004010
OG0015031	Carub.0006s0790.1.p	Bo9g174080
OG0015033	Carub.0007s1225.1.p	Bo7g113120
OG0015034	Carub.0006s0588.1.p	Bo2g007460
OG0015035	Carub.0002s0263.1.p	Bo5g008620
OG0015037	Carub.0001s3939.1.p	Bo3g178390
OG0015038	Carub.0006s1544.1.p	Bo9g161450
OG0015039	Carub.0008s1628.1.p	Bo9g121140
OG0015040	Carub.0002s1534.1.p	Bo6g107220
OG0015041	Carub.0005s0727.1.p	Bo7g091500
OG0015042	Carub.0001s3428.1.p	Bo8g024360
OG0015044	Carub.0006s2994.1.p	Bo9g091040
OG0015045	Carub.0002s1851.1.p	Bo6g113230
OG0015046	Carub.0002s1974.1.p	Bo2g079170
OG0015047	Carub.0007s1603.1.p	Bo1g057710
OG0015048	Carub.0006s1820.1.p	Bo9g152420
OG0015049	Carub.0005s1236.1.p	Bo6g058750
OG0015050	Carub.0002s2650.1.p	Bo2g095460
OG0015051	Carub.0300s0001.1.p, Carub.0006s1215.1.p	Bo3g009460
OG0015052	Carub.0008s2677.1.p	Bo3g097610
OG0015054	Carub.0004s2558.1.p	Bo4g018590
OG0015055	Carub.0003s0895.1.p	Bo5g137980
OG0015056	Carub.0006s2208.1.p	Bo7g097010
OG0015057	Carub.0001s3682.1.p, Carub.0002s2278.1.p	Bo2g086510
OG0015059	Carub.0005s1310.1.p	Bo3g133020
OG0015060	Carub.0002s0052.1.p	Bo9g030820
OG0015062	Carub.0008s0942.1.p	Bo9g009910
OG0015063	Carub.0004s2333.1.p	Bo4g190640
OG0015064	Carub.0004s0933.1.p	Bo4g165310
OG0015065	Carub.0006s3538.1.p	Bo9g004270
OG0015066	Carub.0006s3286.1.p	Bo3g048320
OG0015067	Carub.0005s2267.1.p	Bo8g090300
OG0015069	Carub.0008s0853.1.p	Bo7g089510
OG0015070	Carub.0006s2763.1.p	Bo9g084520
OG0015071	Carub.0003s2017.1.p	Bo3g074800, Bo5g109930
OG0015072	Carub.0006s0014.1.p	Bo2g001200, Bo9g186120
OG0015073	Carub.0008s0511.1.p	Bo2g119360
OG0015074	Carub.0008s1851.1.p	Bo3g019030
OG0015075	Carub.0001s0765.1.p	Bo5g008890
OG0015076	Carub.0007s2214.1.p	Bo1g020170
OG0015077	Carub.0001s4281.1.p	Bo6g031570
OG0015078	Carub.0001s4062.1.p	Bo6g026300
OG0015079	Carub.0005s1762.1.p	Bo8g081750
OG0015080	Carub.0008s0626.1.p	Bo2g116250
OG0015081	Carub.0006s3689.1.p	Bo9g002260
OG0015082	Carub.0006s3393.1.p	Bo9g006310
OG0015083	Carub.0005s1691.1.p	Bo8g080020
OG0015085	Carub.0001s0391.1.p	Bo8g004160, Bo5g004790, Bo8g115430
OG0015087	Carub.0005s0560.1.p	Bo7g084430, Bo2g140600
OG0015088	Carub.0004s0126.1.p	Bo4g148310, Bo8g101320
OG0015090	Carub.0002s0219.1.p	Bo9g036810
OG0015091	Carub.0004s0468.1.p	Bo4g157350
OG0015092	Carub.0007s1220.1.p	Bo1g017420
OG0015093	Carub.0006s2095.1.p	Bo2g161020
OG0015094	Carub.0005s2527.1.p	Bo8g092700
OG0015095	Carub.0001s3697.1.p	Bo8g016650
OG0015096	Carub.0001s1080.1.p	Bo5g013540
OG0015097	Carub.0006s2874.1.p	Bo3g044580
OG0015098	Carub.0007s2138.1.p	Bo3g160920
OG0015100	Carub.0004s1299.1.p	Bo01021s020, Bo3g026380
OG0015102	Carub.0001s0135.1.p	Bo5g003010
OG0015103	Carub.0002s1502.1.p	Bo6g106960
OG0015104	Carub.0001s1888.1.p	Bo8g068430
OG0015105	Carub.0006s0108.1.p	Bo9g184720
OG0015106	Carub.0002s0463.1.p	Bo2g038880
OG0015108	Carub.0003s2452.1.p	Bo3g169100
OG0015111	Carub.0001s2030.1.p	Bo5g030690, Bo8g070420
OG0015113	Carub.0008s1200.1.p	Bo2g048210
OG0015114	Carub.0004s1414.1.p	Bo3g026830
OG0015115	Carub.0004s0743.1.p	Bo4g076910
OG0015116	Carub.0003s0279.1.p	Bo1g153680
OG0015117	Carub.0013s0015.1.p	Bo7g105740
OG0015118	Carub.0001s2803.1.p	Bo3g146420, Bo5g061000, Bo7g045000
OG0015119	Carub.0001s0414.1.p	Bo5g005000
OG0015120	Carub.0007s1656.1.p	Bo1g039030
OG0015121	Carub.0008s1031.1.p	Bo3g042760
OG0015122	Carub.0005s1337.1.p	Bo3g116130
OG0015123	Carub.0007s3563.1.p	Bo4g139390
OG0015124	Carub.0005s2579.1.p	Bo6g076160
OG0015126	Carub.0007s0505.1.p	Bo3g166970
OG0015127	Carub.0004s0602.1.p	Bo3g042090
OG0015129	Carub.0002s2040.1.p	Bo6g087620
OG0015130	Carub.0002s2493.1.p	Bo6g121710, Bo2g093150
OG0015131	Carub.0003s0338.1.p	Bo5g148370
OG0015132	Carub.0008s2170.1.p	Bo7g098290
OG0015133	Carub.0003s3429.1.p	Bo00837s050
OG0015134	Carub.0007s2039.1.p	Bo1g023800
OG0015135	Carub.0002s2029.1.p	Bo6g116830, Bo2g080630
OG0015136	Carub.0003s2996.1.p	Bo7g019720
OG0015137	Carub.0003s0791.1.p	Bo5g139750
OG0015138	Carub.0008s2370.1.p	Bo9g017340
OG0015139	Carub.0003s0464.1.p	Bo5g145460
OG0015140	Carub.0007s0669.1.p	Bo1g007890
OG0015141	Carub.0005s2217.1.p	Bo8g089770, Bo4g116700
OG0015142	Carub.0001s4001.1.p	Bo6g024740
OG0015143	Carub.0003s1552.1.p	Bo5g126650
OG0015144	Carub.0002s0133.1.p	Bo4g096720
OG0015145	Carub.0006s1852.1.p	Bo7g088840
OG0015146	Carub.0003s1873.1.p	Bo1g116020
OG0015148	Carub.0003s0410.1.p	Bo1g016330
OG0015149	Carub.0001s3160.1.p	Bo5g086750
OG0015150	Carub.0001s3255.1.p	Bo8g026980
OG0015153	Carub.0005s0818.1.p	Bo4g034660, Bo07027s010
OG0015154	Carub.0003s0121.1.p	Bo5g156510
OG0015155	Carub.0001s0029.1.p	Bo8g118170
OG0015156	Carub.0007s0229.1.p	Bo3g153110
OG0015157	Carub.0006s2107.1.p	Bo9g014240
OG0015158	Carub.0008s0860.1.p	Bo2g150290
OG0015159	Carub.0002s1185.1.p	Bo2g052630
OG0015160	Carub.0006s3637.1.p	Bo9g003560, Bo3g054560
OG0015161	Carub.0003s1454.1.p	Bo5g127650
OG0015162	Carub.0006s3202.1.p	Bo9g078320
OG0015163	Carub.0001s0076.1.p	Bo5g002460
OG0015164	Carub.0001s1583.1.p	Bo8g105680, Bo5g021490
OG0015165	Carub.0001s0791.1.p	Bo5g009080
OG0015166	Carub.0004s1209.1.p	Bo3g024880
OG0015167	Carub.0003s0577.1.p	Bo3g060530, Bo5g143600
OG0015168	Carub.0001s2655.1.p	Bo3g143070
OG0015169	Carub.0007s2177.1.p	Bo1g021500, Bo00889s020
OG0015170	Carub.0008s2728.1.p	Bo7g063930
OG0015171	Carub.0006s3188.1.p	Bo9g078460, Bo3g048740
OG0015172	Carub.0008s2227.1.p	Bo7g098840
OG0015173	Carub.0003s0028.1.p	Bo2g131510
OG0015174	Carub.0003s0006.1.p	Bo00851s080
OG0015176	Carub.0001s0236.1.p	Bo5g003690
OG0015177	Carub.0008s2381.1.p	Bo9g017460
OG0015178	Carub.0001s2100.1.p	Bo5g034580
OG0015180	Carub.0008s0068.1.p	Bo7g077920
OG0015182	Carub.0001s1147.1.p	Bo8g108650
OG0015183	Carub.0002s1995.1.p	Bo00796s020
OG0015184	Carub.0001s2845.1.p	Bo3g147770
OG0015185	Carub.0005s2896.1.p	Bo6g079320
OG0015186	Carub.0007s3694.1.p	Bo00667s140
OG0015188	Carub.0005s0857.1.p	Bo7g088690
OG0015189	Carub.0008s1272.1.p	Bo2g047600
OG0015190	Carub.0003s2834.1.p	Bo3g088290
OG0015191	Carub.0007s3082.1.p	Bo3g037020
OG0015192	Carub.0005s0330.1.p	Bo7g081770
OG0015193	Carub.0001s4304.1.p	Bo6g031690
OG0015194	Carub.0002s2151.1.p	Bo6g086830
OG0015195	Carub.0005s1800.1.p	Bo8g081430
OG0015196	Carub.0008s1075.1.p	Bo3g042930, Bo3g024130
OG0015198	Carub.0001s2075.1.p	Bo5g034270
OG0015199	Carub.0007s0400.1.p	Bo1g005750
OG0015200	Carub.0008s1172.1.p	Bo2g048260
OG0015201	Carub.0007s3552.1.p	Bo4g139750
OG0015202	Carub.0007s1727.1.p	Bo1g037230
OG0015203	Carub.0005s0780.1.p	Bo9g008800, Bo7g087240
OG0015205	Carub.0006s3316.1.p	Bo9g076200
OG0015206	Carub.0002s0780.1.p	Bo01269s020
OG0015207	Carub.0007s0347.1.p	Bo1g005360
OG0015208	Carub.0006s0764.1.p	Bo2g009170
OG0015209	Carub.0003s2366.1.p	Bo7g040560
OG0015210	Carub.0001s0243.1.p	Bo5g003750
OG0015211	Carub.0006s1008.1.p	Bo2g010540
OG0015212	Carub.0008s2202.1.p	Bo9g014560
OG0015213	Carub.0002s0147.1.p	Bo9g035550
OG0015215	Carub.0008s1789.1.p	Bo2g032420
OG0015216	Carub.0005s2389.1.p	Bo8g091460
OG0015217	Carub.0006s1095.1.p	Bo9g169400
OG0015218	Carub.0002s1345.1.p	Bo2g055500
OG0015219	Carub.0005s2148.1.p	Bo8g087120
OG0015220	Carub.0004s0915.1.p	Bo4g071760
OG0015221	Carub.0001s0898.1.p	Bo5g010050
OG0015222	Carub.0007s0973.1.p	Bo1g011830
OG0015224	Carub.0003s0561.1.p	Bo00944s040
OG0015225	Carub.0004s2195.1.p	Bo3g034520
OG0015226	Carub.0005s2387.1.p, Carub.0004s2362.1.p	Bo8g091440
OG0015227	Carub.0001s2477.1.p	Bo3g138420
OG0015229	Carub.0005s2262.1.p	Bo8g090250
OG0015230	Carub.0007s2625.1.p	Bo1g056620
OG0015231	Carub.0002s2198.1.p	Bo6g119300
OG0015232	Carub.0001s1295.1.p	Bo5g015260
OG0015233	Carub.0007s2520.1.p	Bo1g054880
OG0015234	Carub.0005s2906.1.p	Bo8g097780
OG0015235	Carub.0008s0453.1.p	Bo9g059490
OG0015236	Carub.0007s0682.1.p	Bo1g007990
OG0015237	Carub.0001s0633.1.p	Bo5g007900
OG0015238	Carub.0005s0192.1.p	Bo9g072870
OG0015239	Carub.0006s3428.1.p	Bo9g006080
OG0015240	Carub.0007s0862.1.p	Bo1g010830, Bo7g115520
OG0015241	Carub.0008s0492.1.p	Bo2g119390
OG0015242	Carub.0008s1160.1.p	Bo9g102340
OG0015243	Carub.0006s0441.1.p	Bo9g177080
OG0015244	Carub.0003s2825.1.p	Bo3g087270
OG0015245	Carub.0003s2580.1.p	Bo3g084030
OG0015246	Carub.0002s0135.1.p	Bo9g029120
OG0015248	Carub.0002s0979.1.p	Bo2g097550
OG0015249	Carub.0001s0169.1.p	Bo5g003290
OG0015250	Carub.0002s2395.1.p	Bo6g083460
OG0015251	Carub.0024s0011.1.p	Bo3g001200
OG0015252	Carub.0005s2400.1.p	Bo8g091550
OG0015253	Carub.0002s2717.1.p	Bo2g096010
OG0015254	Carub.0005s2309.1.p	Bo8g090730
OG0015255	Carub.0007s0130.1.p	Bo3g149960
OG0015256	Carub.0005s1024.1.p, Carub.0015s0019.1.p	Bo3g122020
OG0015257	Carub.0008s2489.1.p	Bo3g101630
OG0015258	Carub.0005s2352.1.p, Carub.0008s0850.1.p	Bo01014s030, Bo9g125930, Bo9g125910, Bo01014s020
OG0015259	Carub.0007s2361.1.p	Bo1g017810
OG0015260	Carub.0008s2610.1.p	Bo3g099390
OG0015261	Carub.0001s0809.1.p	Bo5g009230
OG0015262	Carub.0006s2729.1.p	Bo9g083220
OG0015263	Carub.0006s1639.1.p	Bo9g157460
OG0015264	Carub.0007s1306.1.p	Bo1g050850
OG0015265	Carub.0005s0893.1.p	Bo5g146690
OG0015268	Carub.0008s1365.1.p	Bo9g111280
OG0015269	Carub.0006s2769.1.p	Bo3g046910
OG0015271	Carub.0001s0033.1.p	Bo8g118130
OG0015272	Carub.0002s0429.1.p	Bo6g125650
