Orthogroup	Capsella_rubella	Arabidopsis_halleri
OG0014446	Carub.0007s2799.1.p	g23165
OG0014447	Carub.0001s0575.1.p	g02285
OG0014449	Carub.0006s0527.1.p	g15566
OG0014450	Carub.0007s1254.1.p	g04429
OG0014451	Carub.0006s3071.1.p	g20705
OG0014452	Carub.0007s0342.1.p	g03032
OG0014453	Carub.0002s1515.1.p	g31824
OG0014455	Carub.0004s0606.1.p	g29335
OG0014456	Carub.0001s4367.1.p	g24850
OG0014457	Carub.0002s1144.1.p	g24350
OG0014458	Carub.0008s1547.1.p	g09311
OG0014459	Carub.0001s1783.1.p	g25873
OG0014460	Carub.0004s1319.1.p	g07945
OG0014461	Carub.0005s3014.1.p	g30175
OG0014462	Carub.0004s0894.1.p	g07140
OG0014463	Carub.0005s3004.1.p	g30185
OG0014464	Carub.0002s2771.1.p	g01673
OG0014465	Carub.0008s0505.1.p, Carub.0008s0506.1.p	g26473, g17582
OG0014466	Carub.0007s0005.1.p	g02691
OG0014467	Carub.0007s0733.1.p	g00642
OG0014468	Carub.0001s3531.1.p	g17046
OG0014469	Carub.0003s0309.1.p, Carub.0003s0336.1.p	g02463
OG0014470	Carub.0001s3603.1.p	g18985
OG0014471	Carub.0003s3036.1.p	g31364
OG0014472	Carub.0001s0807.1.p	g18229
OG0014473	Carub.0007s3723.1.p	g25041
OG0014474	Carub.0006s3001.1.p	g20653
OG0014475	Carub.0024s0006.1.p	g27893
OG0014476	Carub.0008s0819.1.p	g15950
OG0014477	Carub.0004s1910.1.p	g03643
OG0014478	Carub.0006s1388.1.p	g00201
OG0014479	Carub.0004s0012.1.p	g23914
OG0014480	Carub.0008s0843.1.p	g29577
OG0014481	Carub.0007s3356.1.p	g28533
OG0014482	Carub.0002s2076.1.p	g00932
OG0014483	Carub.0004s2000.1.p	g18343
OG0014484	Carub.0008s0558.1.p	g23765
OG0014485	Carub.0005s1792.1.p	g14871
OG0014486	Carub.0001s3859.1.p	g15216
OG0014487	Carub.0007s0089.1.p	g02776
OG0014488	Carub.0006s1493.1.p	g00098
OG0014489	Carub.0001s2700.1.p	g13015
OG0014490	Carub.0004s2298.1.p	g31392
OG0014491	Carub.0007s0791.1.p	g00702
OG0014492	Carub.0001s0634.1.p	g31810
OG0014493	Carub.0003s2189.1.p	g11293
OG0014494	Carub.0003s1485.1.p	g06722
OG0014495	Carub.0007s2264.1.p	g15340
OG0014496	Carub.0006s2386.1.p	g31632
OG0014497	Carub.0002s1661.1.p	g03726
OG0014498	Carub.0003s1594.1.p	g06597
OG0014499	Carub.0004s2105.1.p	g12456
OG0014500	Carub.0006s0310.1.p	g15774
OG0014501	Carub.0007s2511.1.p	g23095
OG0014502	Carub.0001s2129.1.p	g13373
OG0014503	Carub.0005s0237.1.p	g23600
OG0014504	Carub.0003s0406.1.p	g06245
OG0014506	Carub.0008s1773.1.p	g16808
OG0014507	Carub.0007s2577.1.p	g20215
OG0014508	Carub.0003s0280.1.p	g26801
OG0014509	Carub.0003s3522.1.p	g25813
OG0014510	Carub.0007s0313.1.p	g03002
OG0014511	Carub.0008s1312.1.p	g08213
OG0014512	Carub.0006s1969.1.p	g11975
OG0014513	Carub.0001s2259.1.p	g13699
OG0014514	Carub.0003s2839.1.p	g21257
OG0014515	Carub.0007s1497.1.p	g10221
OG0014516	Carub.0003s0198.1.p	g02476
OG0014517	Carub.0001s3591.1.p	g18974
OG0014518	Carub.0002s1056.1.p	g26083
OG0014519	Carub.0007s2277.1.p	g15324
OG0014520	Carub.0001s1311.1.p	g04725
OG0014521	Carub.0007s1679.1.p	g10397
OG0014522	Carub.0007s2097.1.p	g05166
OG0014523	Carub.0002s2751.1.p	g01653
OG0014524	Carub.0007s0699.1.p	g00602
OG0014525	Carub.0008s2721.1.p	g07314
OG0014526	Carub.0004s2341.1.p	g24513
OG0014527	Carub.0008s0220.1.p	g07615
OG0014528	Carub.0003s1606.1.p	g06583
OG0014529	Carub.0006s3669.1.p	g19796
OG0014530	Carub.0007s1930.1.p	g21819, g14485
OG0014531	Carub.0006s0474.1.p	g15507
OG0014532	Carub.0001s2886.1.p	g18793
OG0014533	Carub.0001s0312.1.p	g02028, g24548
OG0014534	Carub.0007s0633.1.p	g00535
OG0014535	Carub.0005s0871.1.p	g06152, g24340
OG0014536	Carub.0004s2022.1.p	g18370
OG0014537	Carub.0002s2691.1.p	g01582
OG0014538	Carub.0001s1340.1.p	g04694
OG0014539	Carub.0008s2502.1.p	g12441
OG0014540	Carub.0001s1596.1.p	g09975
OG0014541	Carub.0005s2452.1.p	g16624
OG0014542	Carub.0005s0382.1.p	g19551
OG0014543	Carub.0005s1004.1.p	g25471
OG0014545	Carub.0008s0759.1.p	g28260
OG0014546	Carub.0005s2928.1.p	g05331
OG0014547	Carub.0006s3111.1.p	g26546
OG0014548	Carub.0007s2423.1.p	g17153
OG0014550	Carub.0007s2648.1.p	g20284
OG0014551	Carub.0001s2526.1.p	g08168
OG0014552	Carub.0001s0722.1.p	g02453
OG0014553	Carub.0003s0400.1.p	g06238
OG0014554	Carub.0005s1757.1.p	g14909
OG0014555	Carub.0005s0545.1.p	g20516
OG0014556	Carub.0002s0863.1.p	g29959
OG0014557	Carub.0003s2603.1.p	g16459
OG0014558	Carub.0006s1156.1.p	g19357
OG0014559	Carub.0001s3098.1.p	g15987
OG0014560	Carub.0007s0190.1.p	g02888
OG0014561	Carub.0007s0016.1.p	g02699
OG0014562	Carub.0004s1247.1.p	g25778
OG0014563	Carub.0006s0955.1.p	g10572
OG0014564	Carub.0004s2339.1.p	g24514
OG0014565	Carub.0001s0022.1.p	g01703, g01704
OG0014566	Carub.0008s0832.1.p	g15962
OG0014567	Carub.0006s3643.1.p	g19774
OG0014568	Carub.0001s0734.1.p	g31232
OG0014569	Carub.0001s0387.1.p	g02095
OG0014570	Carub.0005s1451.1.p	g16686
OG0014571	Carub.0006s1392.1.p	g00195
OG0014572	Carub.0003s2363.1.p, Carub.0003s2362.1.p	g27154
OG0014573	Carub.0006s3583.1.p	g19772
OG0014574	Carub.0008s2179.1.p	g10838
OG0014575	Carub.0007s1236.1.p	g04414
OG0014576	Carub.0003s1906.1.p	g22493
OG0014577	Carub.0008s0952.1.p	g27691
OG0014578	Carub.0006s0408.1.p	g26052
OG0014579	Carub.0006s2665.1.p	g29961
OG0014580	Carub.0005s3015.1.p	g30174
OG0014581	Carub.0002s1147.1.p	g24356
OG0014582	Carub.0006s1345.1.p	g00243
OG0014583	Carub.0006s2709.1.p	g20339
OG0014584	Carub.0006s0429.1.p	g26027
OG0014585	Carub.0004s0677.1.p	g18615
OG0014586	Carub.0001s0069.1.p	g01766
OG0014587	Carub.0001s2051.1.p	g13460
OG0014588	Carub.0007s3142.1.p	g16343
OG0014589	Carub.0001s1507.1.p	g10050
OG0014590	Carub.0003s1735.1.p	g16144
OG0014591	Carub.0004s0837.1.p	g31470, g30265
OG0014593	Carub.0001s0703.1.p	g02429
OG0014594	Carub.0008s0804.1.p	g15926
OG0014595	Carub.0002s1404.1.p	g21089
OG0014596	Carub.0007s1855.1.p	g14397
OG0014597	Carub.0007s1061.1.p	g00910, g04221
OG0014598	Carub.0008s1811.1.p	g16850
OG0014599	Carub.0006s2210.1.p	g25301
OG0014600	Carub.0002s1208.1.p	g30290
OG0014601	Carub.0005s1804.1.p	g14859
OG0014602	Carub.0003s0557.1.p	g06410
OG0014603	Carub.0004s0559.1.p	g21490
OG0014604	Carub.0006s0139.1.p	g19442
OG0014605	Carub.0005s1361.1.p	g12822
OG0014606	Carub.0002s1792.1.p	g03857
OG0014607	Carub.0006s0568.1.p	g15614
OG0014608	Carub.0003s2813.1.p	g21302
OG0014609	Carub.0003s1972.1.p	g28992
OG0014610	Carub.0004s2056.1.p	g18414
OG0014611	Carub.0006s0238.1.p	g15840
OG0014612	Carub.0003s0721.1.p	g11801
OG0014613	Carub.0005s1320.1.p	g12779
OG0014614	Carub.0008s2470.1.p	g12407
OG0014615	Carub.0003s2616.1.p	g16444
OG0014616	Carub.0008s0658.1.p	g25388
OG0014617	Carub.0003s2785.1.p	g28565
OG0014618	Carub.0007s1376.1.p	g04554
OG0014619	Carub.0005s1012.1.p	g30799
OG0014620	Carub.0003s3426.1.p	g20889
OG0014621	Carub.0008s0081.1.p	g07768
OG0014622	Carub.0001s1551.1.p	g10007
OG0014623	Carub.0008s2142.1.p	g10878
OG0014624	Carub.0004s1983.1.p	g18331
OG0014625	Carub.0008s2766.1.p	g07261
OG0014626	Carub.0008s2290.1.p	g12212
OG0014627	Carub.0007s2635.1.p	g20271
OG0014628	Carub.0008s2847.1.p	g07179
OG0014629	Carub.0001s2416.1.p	g08048
OG0014630	Carub.0005s2102.1.p	g11461
OG0014631	Carub.0003s2665.1.p	g16389
OG0014632	Carub.0003s0284.1.p	g26796
OG0014633	Carub.0003s0906.1.p	g06059
OG0014634	Carub.0003s2074.1.p	g11165
OG0014635	Carub.0007s1997.1.p	g21735
OG0014636	Carub.0008s1314.1.p	g08202
OG0014637	Carub.0007s3261.1.p	g28736
OG0014638	Carub.0006s3023.1.p	g20670
OG0014639	Carub.0003s1665.1.p	g16231
OG0014640	Carub.0001s0470.1.p	g02177
OG0014641	Carub.0005s0235.1.p	g23603
OG0014642	Carub.0007s0254.1.p	g02941
OG0014643	Carub.0001s1022.1.p	g05030
OG0014644	Carub.0004s2751.1.p	g28026
OG0014645	Carub.0001s0731.1.p	g31235
OG0014646	Carub.0003s0882.1.p	g31704
OG0014647	Carub.0005s0069.1.p	g14561
OG0014649	Carub.0001s1173.1.p	g04874
OG0014650	Carub.0006s3381.1.p	g09015
OG0014651	Carub.0005s2535.1.p	g16530
OG0014652	Carub.0001s3453.1.p	g23483
OG0014653	Carub.0002s1605.1.p	g25208
OG0014654	Carub.0006s1496.1.p	g00095
OG0014655	Carub.0008s1427.1.p	g09456
OG0014656	Carub.0001s1933.1.p	g13869
OG0014657	Carub.0003s2776.1.p	g30088
OG0014658	Carub.0001s1364.1.p	g04666
OG0014659	Carub.0008s1612.1.p	g09252
OG0014660	Carub.0001s0439.1.p	g02144
OG0014661	Carub.0002s2666.1.p	g01550
OG0014662	Carub.0007s1117.1.p	g04298
OG0014663	Carub.0003s1021.1.p	g05950
OG0014664	Carub.0007s1659.1.p	g10374
OG0014666	Carub.0007s1942.1.p	g21796
OG0014667	Carub.0006s0890.1.p	g10509
OG0014668	Carub.0003s2267.1.p	g22731
OG0014669	Carub.0002s0605.1.p	g28151
OG0014670	Carub.0007s2872.1.p	g21344
OG0014671	Carub.0007s2209.1.p	g15395
OG0014672	Carub.0001s4031.1.p	g21922
OG0014673	Carub.0005s1673.1.p	g15001
OG0014674	Carub.0007s2931.1.p	g19985
OG0014675	Carub.0007s1190.1.p	g04371
OG0014676	Carub.0005s2083.1.p	g11443
OG0014677	Carub.0007s2729.1.p	g20124
OG0014678	Carub.0003s1759.1.p	g16116
OG0014679	Carub.0002s2070.1.p	g04147
OG0014680	Carub.0001s1137.1.p	g04910
OG0014681	Carub.0007s2420.1.p	g17150
OG0014682	Carub.0002s0326.1.p	g17746
OG0014683	Carub.0002s1253.1.p	g22044
OG0014684	Carub.0001s0423.1.p	g02134
OG0014685	Carub.0004s0140.1.p	g21670
OG0014686	Carub.0008s1589.1.p	g09271
OG0014687	Carub.0008s0337.1.p	g23675
OG0014688	Carub.0007s0735.1.p	g00644
OG0014689	Carub.0005s1011.1.p	g30798
OG0014691	Carub.0006s1617.1.p	g13300
OG0014692	Carub.0001s0036.1.p	g01723
OG0014693	Carub.0006s2528.1.p	g25675
OG0014694	Carub.0007s3519.1.p	g31625
OG0014695	Carub.0006s0915.1.p	g10533
OG0014696	Carub.0005s0641.1.p	g14392
OG0014697	Carub.0001s3286.1.p	g24402
OG0014698	Carub.0006s0932.1.p	g10544
OG0014699	Carub.0001s3768.1.p	g17409
OG0014700	Carub.0002s1336.1.p	g23321
OG0014701	Carub.0008s0890.1.p	g25077
OG0014702	Carub.0006s3303.1.p	g21432, g08936
OG0014703	Carub.0002s1839.1.p	g03909
OG0014704	Carub.0007s0974.1.p	g00917
OG0014705	Carub.0003s1009.1.p	g05961
OG0014706	Carub.0006s3330.1.p	g08944
OG0014707	Carub.0008s0740.1.p, Carub.0002s0978.1.p, Carub.0008s0739.1.p	g29564, g31494, g30087, g17846, g18468
OG0014708	Carub.0024s0003.1.p	g27890
OG0014709	Carub.0005s1452.1.p	g16687
OG0014710	Carub.0007s3347.1.p	g28523
OG0014711	Carub.0008s2824.1.p	g07202
OG0014712	Carub.0006s0444.1.p	g26014
OG0014713	Carub.0003s1320.1.p	g06901
OG0014714	Carub.0004s1482.1.p	g04244
OG0014715	Carub.0006s3524.1.p	g09161
OG0014716	Carub.0007s1417.1.p	g04596
OG0014717	Carub.0001s2652.1.p	g12959
OG0014718	Carub.0001s1739.1.p	g25926
OG0014719	Carub.0005s2288.1.p	g11649
OG0014720	Carub.0008s0928.1.p	g27724
OG0014721	Carub.0001s2520.1.p	g08165
OG0014722	Carub.0007s2376.1.p	g17100
OG0014723	Carub.0003s1507.1.p	g29495, g06700
OG0014724	Carub.0002s0442.1.p	g25466
OG0014725	Carub.0004s0610.1.p	g24464
OG0014726	Carub.0008s1056.1.p	g25560, g25561
OG0014727	Carub.0001s3816.1.p	g24311
OG0014728	Carub.0004s2336.1.p	g24517
OG0014729	Carub.0001s1251.1.p	g04790
OG0014730	Carub.0001s2619.1.p	g12917
OG0014731	Carub.0004s0223.1.p	g20982
OG0014732	Carub.0007s1123.1.p	g04305
OG0014733	Carub.0007s2434.1.p	g17163
OG0014734	Carub.0001s2112.1.p	g13389
OG0014735	Carub.0011s0005.1.p	g03075, g25497, g02835
OG0014736	Carub.0006s3418.1.p	g09050
OG0014737	Carub.0006s2774.1.p	g18534
OG0014738	Carub.0002s1237.1.p	g22068
OG0014739	Carub.0001s0640.1.p	g02366
OG0014740	Carub.0004s1811.1.p	g03535
OG0014741	Carub.0007s1572.1.p	g10290
OG0014742	Carub.0002s0198.1.p	g18725
OG0014743	Carub.0002s0856.1.p	g29947
OG0014744	Carub.0004s2880.1.p	g09722
OG0014745	Carub.0002s1467.1.p	g14783
OG0014746	Carub.0008s0550.1.p	g23760
OG0014747	Carub.0007s2973.1.p	g29215
OG0014748	Carub.0002s2347.1.p	g01209
OG0014749	Carub.0007s0131.1.p	g02820
OG0014750	Carub.0008s1607.1.p	g09256
OG0014751	Carub.0003s1904.1.p	g22491
OG0014752	Carub.0004s0137.1.p	g21667
OG0014753	Carub.0005s1824.1.p	g14839
OG0014754	Carub.0001s2387.1.p	g08009
OG0014755	Carub.0002s0422.1.p	g19909
OG0014756	Carub.0001s2478.1.p	g08121
OG0014757	Carub.0004s0193.1.p	g20959
OG0014758	Carub.0005s2367.1.p	g21160
OG0014759	Carub.0001s2839.1.p	g23697
OG0014760	Carub.0007s2404.1.p	g17132
OG0014761	Carub.0008s0302.1.p	g29362
OG0014762	Carub.0005s2192.1.p	g11553
OG0014764	Carub.0006s0687.1.p	g23847
OG0014765	Carub.0005s1883.1.p	g28367
OG0014766	Carub.0008s1373.1.p	g29971
OG0014767	Carub.0004s1804.1.p	g03529
OG0014768	Carub.0005s2347.1.p	g21185
OG0014769	Carub.0007s0203.1.p	g32465
OG0014771	Carub.0008s0636.1.p	g22106
OG0014772	Carub.0002s2750.1.p	g01651
OG0014773	Carub.0007s0432.1.p	g00315
OG0014774	Carub.0008s1361.1.p	g23050
OG0014775	Carub.0007s1343.1.p	g04521
OG0014776	Carub.0003s3501.1.p	g25832
OG0014777	Carub.0002s2414.1.p	g01280
OG0014778	Carub.0001s4411.1.p	g27972
OG0014779	Carub.0008s2825.1.p	g07201
OG0014780	Carub.0007s0703.1.p	g00605
OG0014781	Carub.0001s3748.1.p	g17435
OG0014782	Carub.0006s0904.1.p	g10522
OG0014783	Carub.0001s0821.1.p	g18216
OG0014784	Carub.0005s2725.1.p	g05568
OG0014785	Carub.0006s3406.1.p	g09040
OG0014786	Carub.0007s0431.1.p	g00314
OG0014787	Carub.0008s0561.1.p	g23771
OG0014788	Carub.0005s1357.1.p	g12817
OG0014789	Carub.0003s2586.1.p	g23388
OG0014790	Carub.0006s2255.1.p	g27621
OG0014791	Carub.0002s2353.1.p	g01215
OG0014792	Carub.0001s2243.1.p	g13712
OG0014793	Carub.0001s0250.1.p	g01966
OG0014794	Carub.0006s1358.1.p	g00230
OG0014795	Carub.0008s2341.1.p	g12265
OG0014796	Carub.0003s3545.1.p	g25798
OG0014797	Carub.0007s0126.1.p	g02815
OG0014798	Carub.0004s0064.1.p	g23969
OG0014799	Carub.0004s1203.1.p	g25727
OG0014800	Carub.0001s2266.1.p	g13692, g13686
OG0014801	Carub.0008s2674.1.p	g07364
OG0014802	Carub.0008s1101.1.p	g08452
OG0014803	Carub.0003s0881.1.p	g31705
OG0014804	Carub.0004s0887.1.p	g07147
OG0014805	Carub.0001s1928.1.p	g13874
OG0014806	Carub.0006s0405.1.p	g26057
OG0014807	Carub.0002s1656.1.p	g03720
OG0014808	Carub.0007s0894.1.p	g00821
OG0014809	Carub.0007s2593.1.p	g20235
OG0014810	Carub.0001s4133.1.p	g15155
OG0014812	Carub.0007s3225.1.p	g26599
OG0014813	Carub.0003s1430.1.p	g06787
OG0014814	Carub.0005s2756.1.p	g05539
OG0014815	Carub.0001s2595.1.p	g26726
OG0014816	Carub.0006s1391.1.p	g00196
OG0014817	Carub.0006s1952.1.p	g11995
OG0014818	Carub.0005s2993.1.p	g05253
OG0014819	Carub.0005s2234.1.p	g11589
OG0014819	Carub.0001s2895.1.p	g02131, g02130
OG0014820	Carub.0006s3704.1.p	g28755
OG0014821	Carub.0006s3694.1.p	g28767
OG0014822	Carub.0001s1394.1.p	g10176
OG0014823	Carub.0008s1321.1.p	g23000
OG0014824	Carub.0007s1478.1.p	g10202
OG0014825	Carub.0005s1540.1.p	g16776
OG0014826	Carub.0001s1698.1.p	g09866
OG0014827	Carub.0001s1529.1.p	g10028
OG0014828	Carub.0006s0938.1.p	g10551
OG0014829	Carub.0001s4119.1.p	g15171
OG0014830	Carub.0004s0319.1.p	g08762
OG0014831	Carub.0008s2461.1.p	g12398
OG0014832	Carub.0005s2113.1.p	g11470
OG0014833	Carub.0006s0341.1.p	g15731
OG0014834	Carub.0001s3977.1.p	g25592
OG0014835	Carub.0008s2655.1.p	g07385, g07396
OG0014836	Carub.0007s1440.1.p	g04620
OG0014837	Carub.0007s1336.1.p	g04514
OG0014838	Carub.0006s2096.1.p	g27321
OG0014839	Carub.0007s0187.1.p	g02884
OG0014840	Carub.0001s3722.1.p	g17463
OG0014841	Carub.0002s2657.1.p	g01539
OG0014842	Carub.0003s2195.1.p	g11300
OG0014843	Carub.0005s2239.1.p	g11595
OG0014844	Carub.0008s0274.1.p	g26379
OG0014845	Carub.0007s2889.1.p	g21330
OG0014846	Carub.0005s2481.1.p	g16594
OG0014847	Carub.0001s4089.1.p	g28781
OG0014849	Carub.0003s0672.1.p	g11846
OG0014850	Carub.0006s1088.1.p	g10711
OG0014851	Carub.0007s2075.1.p	g05192
OG0014852	Carub.0007s1007.1.p	g04175
OG0014853	Carub.0004s1253.1.p	g07877
OG0014854	Carub.0003s1525.1.p	g06673
OG0014855	Carub.0003s2256.1.p	g24669, g24670
OG0014856	Carub.0002s1684.1.p	g03753
OG0014857	Carub.0007s0349.1.p	g03040
OG0014858	Carub.0001s1359.1.p	g04671
OG0014859	Carub.0006s1385.1.p	g00204
OG0014860	Carub.0001s1652.1.p	g09914
OG0014861	Carub.0003s2734.1.p	g28584
OG0014862	Carub.0003s3298.1.p	g22036
OG0014863	Carub.0008s0432.1.p	g29128
OG0014864	Carub.0007s1463.1.p	g04641
OG0014865	Carub.0001s4477.1.p	g24628
OG0014866	Carub.0001s3797.1.p	g24287
OG0014867	Carub.0005s2467.1.p	g16607
OG0014868	Carub.0001s2466.1.p	g08108
OG0014869	Carub.0005s0812.1.p	g24180
OG0014870	Carub.0004s1472.1.p	g03221
OG0014871	Carub.0005s1851.1.p	g28342
OG0014872	Carub.0005s0699.1.p	g28934
OG0014873	Carub.0001s3058.1.p	g16031
OG0014874	Carub.0001s0742.1.p	g18290
OG0014875	Carub.0004s1873.1.p	g03595
OG0014876	Carub.0007s3344.1.p	g28519
OG0014877	Carub.0005s1927.1.p	g20448
OG0014878	Carub.0007s0315.1.p	g03004
OG0014879	Carub.0001s3961.1.p	g25619
OG0014880	Carub.0006s3677.1.p	g19803
OG0014881	Carub.0002s2008.1.p	g04085
OG0014882	Carub.0003s0727.1.p	g11797
OG0014883	Carub.0006s0891.1.p	g10510
OG0014884	Carub.0004s0291.1.p	g08724
OG0014885	Carub.0001s0823.1.p	g18214
OG0014886	Carub.0005s1608.1.p	g22284
OG0014887	Carub.0003s2985.1.p	g29310
OG0014888	Carub.0001s4437.1.p	g24560
OG0014889	Carub.0008s2375.1.p	g12306
OG0014890	Carub.0008s1206.1.p	g08326
OG0014891	Carub.0001s1428.1.p	g10145
OG0014892	Carub.0001s2518.1.p	g08163
OG0014893	Carub.0006s1749.1.p	g13156
OG0014894	Carub.0001s2206.1.p	g13754
OG0014895	Carub.0005s2356.1.p	g21173
OG0014896	Carub.0007s0567.1.p	g00467
OG0014897	Carub.0001s0747.1.p	g18285
OG0014898	Carub.0002s2216.1.p	g01073
OG0014899	Carub.0001s1890.1.p	g13918
OG0014900	Carub.0001s2302.1.p	g13648
OG0014901	Carub.0001s3256.1.p	g27482
OG0014902	Carub.0001s1653.1.p	g09913
OG0014903	Carub.0003s1629.1.p	g06551
OG0014904	Carub.0006s1206.1.p	g19310
OG0014905	Carub.0003s0181.1.p	g02496
OG0014906	Carub.0004s2229.1.p	g12584
OG0014907	Carub.0002s0910.1.p	g30789
OG0014908	Carub.0005s1507.1.p	g16742
OG0014909	Carub.0006s1302.1.p	g19205
OG0014910	Carub.0006s1439.1.p	g00159
OG0014911	Carub.0001s0416.1.p	g02123
OG0014912	Carub.0001s1622.1.p	g09947
OG0014913	Carub.0008s2387.1.p	g12318
OG0014914	Carub.0003s2804.1.p	g21304
OG0014915	Carub.0008s1399.1.p	g09489, g23009
OG0014916	Carub.0004s1605.1.p	g32184
OG0014917	Carub.0001s0732.1.p	g31234
OG0014918	Carub.0005s2470.1.p	g16604
OG0014919	Carub.0004s0522.1.p	g30238
OG0014920	Carub.0001s0018.1.p	g01699
OG0014921	Carub.0006s0268.1.p	g15815
OG0014922	Carub.0006s2822.1.p	g18578
OG0014923	Carub.0007s0752.1.p	g00661
OG0014924	Carub.0002s1532.1.p	g14712
OG0014925	Carub.0003s1710.1.p	g16170
OG0014926	Carub.0002s2628.1.p	g01509
OG0014927	Carub.0001s0877.1.p	g18153
OG0014928	Carub.0007s1664.1.p	g10379
OG0014929	Carub.0001s3487.1.p	g28301
OG0014930	Carub.0003s1953.1.p	g22544
OG0014931	Carub.0001s1276.1.p	g04771
OG0014932	Carub.0003s1091.1.p	g05878
OG0014933	Carub.0008s1545.1.p	g09313
OG0014934	Carub.0008s1039.1.p	g25540
OG0014935	Carub.0006s3209.1.p	g31437
OG0014936	Carub.0008s2816.1.p	g07210
OG0014937	Carub.0006s2733.1.p	g25660
OG0014938	Carub.0004s1306.1.p	g07926
OG0014939	Carub.0003s3191.1.p	g22153
OG0014940	Carub.0008s2801.1.p	g07226
OG0014941	Carub.0003s0027.1.p	g02659
OG0014942	Carub.0007s1327.1.p	g04503
OG0014943	Carub.0003s1303.1.p	g05650
OG0014944	Carub.0005s1374.1.p	g12840
OG0014945	Carub.0006s2525.1.p	g29599
OG0014946	Carub.0003s3067.1.p	g23244
OG0014947	Carub.0006s1124.1.p	g10743
OG0014948	Carub.0006s1794.1.p	g12129
OG0014949	Carub.0007s0037.1.p	g02720
OG0014950	Carub.0006s2438.1.p	g17862
OG0014951	Carub.0004s1845.1.p	g03566
OG0014952	Carub.0006s0495.1.p	g15529
OG0014953	Carub.0002s0567.1.p	g25169
OG0014954	Carub.0004s1258.1.p	g07882
OG0014955	Carub.0007s2581.1.p	g20220
OG0014956	Carub.0006s3306.1.p	g21429
OG0014957	Carub.0002s1288.1.p	g08571
OG0014958	Carub.0001s0655.1.p	g02380
OG0014959	Carub.0008s2508.1.p	g07567
OG0014960	Carub.0002s2057.1.p	g04132
OG0014961	Carub.0007s0850.1.p	g00769
OG0014962	Carub.0007s3301.1.p	g20624
OG0014963	Carub.0002s1665.1.p	g03733
OG0014964	Carub.0008s2620.1.p	g07432
OG0014965	Carub.0001s1382.1.p	g04648
OG0014966	Carub.0007s3112.1.p	g24817
OG0014967	Carub.0001s3082.1.p	g16011
OG0014968	Carub.0002s2056.1.p	g04131
OG0014969	Carub.0008s1462.1.p	g09413
OG0014970	Carub.0002s0039.1.p	g26967
OG0014971	Carub.0007s1072.1.p	g04232
OG0014972	Carub.0006s0380.1.p	g15689
OG0014973	Carub.0003s1084.1.p	g05885
OG0014974	Carub.0007s2447.1.p	g17178
OG0014975	Carub.0001s0303.1.p	g02017
OG0014976	Carub.0007s0069.1.p	g02756
OG0014977	Carub.0001s4152.1.p	g15132
OG0014978	Carub.0008s2832.1.p	g07194
OG0014980	Carub.0002s1493.1.p	g01439
OG0014981	Carub.0002s1542.1.p	g14703
OG0014982	Carub.0003s3020.1.p	g26526
OG0014983	Carub.0014s0004.1.p	g28135
OG0014984	Carub.0002s2047.1.p	g04122
OG0014985	Carub.0006s0910.1.p	g10527
OG0014986	Carub.0001s2247.1.p	g13708
OG0014987	Carub.0001s1302.1.p	g04739
OG0014988	Carub.0001s2832.1.p	g23688
OG0014989	Carub.0001s1812.1.p	g14004
OG0014990	Carub.0005s0472.1.p	g20767
OG0014991	Carub.0002s2448.1.p	g01317
OG0014992	Carub.0004s3004.1.p	g09590
OG0014993	Carub.0004s0937.1.p	g07097
OG0014994	Carub.0003s1481.1.p	g06726
OG0014995	Carub.0006s0483.1.p	g15516
OG0014996	Carub.0008s0078.1.p	g07770
OG0014997	Carub.0006s1614.1.p	g13303
OG0014998	Carub.0004s1711.1.p	g03437
OG0014999	Carub.0005s1600.1.p	g22292
OG0015000	Carub.0001s4439.1.p	g24562
OG0015001	Carub.0005s0430.1.p	g20731
OG0015002	Carub.0001s0564.1.p	g02274
OG0015003	Carub.0006s2269.1.p	g14171
OG0015004	Carub.0001s0254.1.p	g01970
OG0015005	Carub.0004s3040.1.p	g09555
OG0015006	Carub.0006s3627.1.p	g19730
OG0015007	Carub.0004s0349.1.p	g08796
OG0015008	Carub.0005s2992.1.p	g05255
OG0015009	Carub.0006s0634.1.p	g15677
OG0015010	Carub.0004s0533.1.p	g21532
OG0015011	Carub.0008s1866.1.p	g16907
OG0015012	Carub.0008s1402.1.p	g09484
OG0015013	Carub.0002s2163.1.p	g01023
OG0015014	Carub.0007s1051.1.p	g04215
OG0015015	Carub.0007s1208.1.p	g04389
OG0015016	Carub.0003s0615.1.p	g06473
OG0015017	Carub.0002s0690.1.p	g26299
OG0015018	Carub.0005s2855.1.p	g05418
OG0015019	Carub.0002s2586.1.p	g01462
OG0015020	Carub.0006s1885.1.p	g12068
OG0015021	Carub.0004s1475.1.p	g04237
OG0015022	Carub.0003s1730.1.p	g16151
OG0015023	Carub.0007s0874.1.p	g31454, g00799
OG0015024	Carub.0004s1044.1.p	g06972
OG0015025	Carub.0001s1872.1.p	g13939
OG0015026	Carub.0005s1510.1.p	g16743
OG0015027	Carub.0004s1920.1.p	g03653
OG0015028	Carub.0002s2169.1.p	g01027
OG0015029	Carub.0001s3325.1.p	g29457
OG0015030	Carub.0006s0216.1.p	g19364
OG0015031	Carub.0006s0790.1.p	g19109
OG0015033	Carub.0007s1225.1.p	g04405
OG0015034	Carub.0006s0588.1.p	g15634
