Orthogroup	Capsella_rubella	Arabidopsis_lyrata
OG0012334	Carub.0001s1116.1.p	fgenesh2_kg.1__1244__AT1G11545.1
OG0012335	Carub.0006s2242.1.p	fgenesh1_pm.C_scaffold_6001966, scaffold_602555.1
OG0012336	Carub.0007s2246.1.p	fgenesh2_kg.7__2414__AT4G18780.1
OG0012337	Carub.0007s3432.1.p	fgenesh2_kg.7__3292__AT5G41150.1
OG0012338	Carub.0006s0550.1.p	scaffold_600648.1
OG0012339	Carub.0007s2050.1.p	fgenesh1_pm.C_scaffold_7001733
OG0012340	Carub.0004s0366.1.p	scaffold_400458.1
OG0012341	Carub.0007s2894.1.p	fgenesh2_kg.7__2986__AT4G13600.1
OG0012342	Carub.0007s1112.1.p	fgenesh2_kg.7__1249__AT4G29420.1
OG0012343	Carub.0006s2959.1.p	fgenesh2_kg.6__3060__AT4G10840.1
OG0012344	Carub.0006s1717.1.p	fgenesh2_kg.6__1906__AT5G18850.1
OG0012345	Carub.0004s0620.1.p	fgenesh2_kg.4__550__AT2G26310.1
OG0012346	Carub.0002s0656.1.p	fgenesh2_kg.2__547__AT1G58070.1
OG0012347	Carub.0001s3234.1.p	fgenesh1_pg.C_scaffold_1003049
OG0012348	Carub.0001s0100.1.p	fgenesh2_kg.1__110__AT1G01200.1
OG0012349	Carub.0006s0033.1.p	fgenesh2_kg.6__60__AT5G01500.1
OG0012350	Carub.0008s2281.1.p	fgenesh2_kg.8__2206__AT5G62140.1
OG0012351	Carub.0007s0770.1.p	fgenesh2_kg.7__860__AT4G32790.1
OG0012352	Carub.0007s0357.1.p	scaffold_700431.1
OG0012353	Carub.0004s2372.1.p	fgenesh2_kg.4__2274__AT2G41420.1
OG0012354	Carub.0001s1970.1.p	fgenesh2_kg.1__2200__AT1G20160.2
OG0012355	Carub.0005s2223.1.p	fgenesh2_kg.5__1969__AT3G55510.1
OG0012356	Carub.0005s0279.1.p	fgenesh2_kg.5__267__AT2G03667.1
OG0012357	Carub.0001s1162.1.p	fgenesh2_kg.1__1297__AT1G11925.1
OG0012358	Carub.0001s1560.1.p	scaffold_101768.1
OG0012359	Carub.0005s1926.1.p	fgenesh1_pm.C_scaffold_5001365
OG0012360	Carub.0006s2957.1.p	fgenesh2_kg.6__3058__AT4G10800.1
OG0012361	Carub.0004s0010.1.p, Carub.0003s3491.1.p	fgenesh2_kg.4__16__AT2G21070.1
OG0012362	Carub.0002s1732.1.p	fgenesh2_kg.2__1319__AT1G70590.1
OG0012364	Carub.0007s2271.1.p	scaffold_702571.1
OG0012365	Carub.0007s2980.1.p	fgenesh2_kg.9__73__AT4G12970.1
OG0012366	Carub.0005s0650.1.p	fgenesh2_kg.5__574__AT3G27930.1
OG0012368	Carub.0003s2290.1.p	fgenesh2_kg.3__2490__AT3G22780.1
OG0012369	Carub.0002s2669.1.p	fgenesh2_kg.2__2290__AT1G80850.1
OG0012371	Carub.0006s1716.1.p	fgenesh2_kg.6__1905__AT5G18840.1
OG0012372	Carub.0006s1585.1.p	fgenesh2_kg.6__1762__AT5G17610.1
OG0012373	Carub.0005s1592.1.p	fgenesh2_kg.5__1308__AT3G49590.1
OG0012375	Carub.0007s2954.1.p	fgenesh2_kg.9__45__AT4G13160.1
OG0012376	Carub.0007s2184.1.p	fgenesh2_kg.7__2356__AT4G19390.1
OG0012377	Carub.0007s2895.1.p	scaffold_703299.1
OG0012378	Carub.0004s2920.1.p	scaffold_403618.1
OG0012379	Carub.0001s1148.1.p	Al_scaffold_0001_1195
OG0012380	Carub.0008s0547.1.p	fgenesh2_kg.8__499__AT5G43210.1
OG0012381	Carub.0008s2324.1.p	fgenesh1_pm.C_scaffold_8001830
OG0012382	Carub.0002s2424.1.p	fgenesh2_kg.2__2030__AT1G77360.1
OG0012383	Carub.0008s2483.1.p	fgenesh2_kg.8__2416__AT5G64050.1
OG0012384	Carub.0006s1957.1.p	scaffold_602231.1
OG0012385	Carub.0002s1957.1.p	scaffold_202198.1
OG0012386	Carub.0001s0986.1.p	fgenesh2_kg.1__1110__AT1G10417.1, fgenesh2_kg.1__1111__AT1G10420.1
OG0012387	Carub.0006s0061.1.p	fgenesh2_kg.6__82__AT5G01270.1
OG0012388	Carub.0002s2148.1.p	scaffold_202409.1
OG0012389	Carub.0006s1774.1.p	fgenesh2_kg.6__1963__AT5G19400.1
OG0012390	Carub.0006s0824.1.p	fgenesh2_kg.6__938__AT5G09820.2
OG0012391	Carub.0005s1008.1.p	Al_scaffold_0005_1163
OG0012392	Carub.0004s0700.1.p	fgenesh2_kg.4__595__AT2G26695.1
OG0012393	Carub.0004s1205.1.p	fgenesh2_kg.4__1061__AT2G30840.1
OG0012394	Carub.0008s2404.1.p	fgenesh2_kg.8__2328__AT5G63290.1
OG0012395	Carub.0005s0397.1.p	fgenesh2_kg.5__364__AT3G26090.1
OG0012396	Carub.0008s1249.1.p	scaffold_36300003.1, scaffold_801681.1
OG0012397	Carub.0007s2087.1.p	fgenesh2_kg.7__2273__AT4G20310.1
OG0012398	Carub.0004s0230.1.p	fgenesh2_kg.4__242__AT2G23093.1
OG0012399	Carub.0007s1480.1.p	fgenesh2_kg.7__1630__AT4G26150.1
OG0012400	Carub.0008s1020.1.p	fgenesh2_kg.8__891__AT5G50180.1
OG0012401	Carub.0007s1822.1.p	Al_scaffold_0007_1849
OG0012402	Carub.0007s2193.1.p	scaffold_702480.1
OG0012403	Carub.0001s3505.1.p	fgenesh2_kg.2__980__AT1G44130.1, fgenesh1_pm.C_scaffold_1002901
OG0012404	Carub.0006s1050.1.p	scaffold_601227.1
OG0012405	Carub.0005s1167.1.p	fgenesh2_kg.5__955__AT3G45830.1
OG0012406	Carub.0008s2157.1.p	fgenesh2_kg.8__2052__AT5G60870.1
OG0012407	Carub.0003s0637.1.p	fgenesh2_kg.3__704__AT3G06840.1
OG0012408	Carub.0001s2118.1.p	fgenesh2_kg.1__2366__AT1G21730.1
OG0012409	Carub.0008s2216.1.p	fgenesh2_kg.8__2122__AT5G61470.1
OG0012410	Carub.0007s3283.1.p	fgenesh2_kg.7__3177__AT5G37670.1
OG0012411	Carub.0005s2360.1.p	fgenesh1_pm.C_scaffold_5001738
OG0012412	Carub.0002s1471.1.p	fgenesh2_kg.2__1070__AT1G68220.1
OG0012413	Carub.0006s2283.1.p	fgenesh2_kg.6__2490__AT5G24970.1
OG0012414	Carub.0002s1037.1.p	Al_scaffold_0002_859
OG0012415	Carub.0006s1141.1.p	fgenesh2_kg.6__1274__AT5G13240.1
OG0012416	Carub.0003s1171.1.p	scaffold_301416.1
OG0012417	Carub.0005s1935.1.p	fgenesh2_kg.5__1651__AT3G52880.1
OG0012418	Carub.0006s0612.1.p	fgenesh2_kg.6__676__AT5G07190.1
OG0012419	Carub.0007s0608.1.p	scaffold_700706.1
OG0012420	Carub.0001s4232.1.p	fgenesh2_kg.1__4391__AT1G53163.1
OG0012421	Carub.0007s3130.1.p	fgenesh2_kg.7__3050__AT5G35560.1
OG0012422	Carub.0001s1033.1.p	fgenesh2_kg.1__1167__AT1G10780.1
OG0012423	Carub.0006s0624.1.p	fgenesh2_kg.6__687__AT5G07280.1, Al_scaffold_0007_1087
OG0012424	Carub.0004s1354.1.p	scaffold_401772.1
OG0012425	Carub.0006s0991.1.p	fgenesh2_kg.6__1116__AT5G11460.1
OG0012426	Carub.0005s2491.1.p	fgenesh2_kg.5__2251__AT3G58070.1
OG0012427	Carub.0007s3589.1.p	fgenesh1_pg.C_scaffold_7003189
OG0012428	Carub.0002s1140.1.p	scaffold_201209.1
OG0012429	Carub.0004s1245.1.p	fgenesh2_kg.4__1104__AT2G31170.1
OG0012431	Carub.0007s2013.1.p	fgenesh2_kg.7__2185__AT4G21310.1
OG0012432	Carub.0001s3272.1.p	fgenesh2_kg.1__3606__AT1G34790.1
OG0012433	Carub.0006s1182.1.p	fgenesh2_kg.6__1319__AT5G13660.1
OG0012434	Carub.0001s1034.1.p	fgenesh1_pm.C_scaffold_1000903
OG0012435	Carub.0006s1797.1.p	scaffold_602056.1
OG0012436	Carub.0007s2646.1.p	Al_scaffold_0007_2735
OG0012437	Carub.0005s1997.1.p	scaffold_502432.1
OG0012438	Carub.0007s1729.1.p	fgenesh2_kg.7__1918__AT4G23840.1
OG0012439	Carub.0008s0479.1.p	fgenesh2_kg.8__439__AT5G43830.1
OG0012440	Carub.0001s0513.1.p	fgenesh1_pm.C_scaffold_1000440
OG0012441	Carub.0001s1959.1.p	fgenesh1_pg.C_scaffold_1001821
OG0012442	Carub.0007s2017.1.p	fgenesh2_kg.7__2190__AT4G21250.1
OG0012443	Carub.0002s1652.1.p	fgenesh1_pg.C_scaffold_2001317
OG0012444	Carub.0008s2141.1.p	fgenesh2_kg.8__2037__AT5G60730.1
OG0012445	Carub.0006s0937.1.p	Al_scaffold_0006_997
OG0012446	Carub.0006s2624.1.p	scaffold_303534.1, scaffold_500676.1
OG0012447	Carub.0001s3246.1.p	fgenesh2_kg.1__3540__AT1G34320.1
OG0012448	Carub.0005s1098.1.p	fgenesh1_pg.C_scaffold_5001000
OG0012449	Carub.0005s2528.1.p	fgenesh2_kg.5__2297__AT3G58530.1
OG0012450	Carub.0002s1836.1.p	fgenesh2_kg.2__1410__AT1G71500.1
OG0012451	Carub.0002s1190.1.p	fgenesh2_kg.2__827__AT1G65950.1
OG0012452	Carub.0008s0260.1.p	fgenesh1_pg.C_scaffold_8000253
OG0012453	Carub.0007s0076.1.p	fgenesh2_kg.7__94__AT4G38940.1
OG0012454	Carub.0006s0802.1.p	scaffold_600950.1
OG0012455	Carub.0006s3403.1.p	scaffold_603956.1
OG0012456	Carub.0001s0268.1.p	scaffold_100301.1
OG0012457	Carub.0002s0473.1.p	fgenesh2_kg.2__402__AT1G60600.1
OG0012458	Carub.0002s2362.1.p	fgenesh1_pm.C_scaffold_2001622
OG0012459	Carub.0005s2714.1.p	fgenesh2_kg.5__2508__AT3G60410.1
OG0012460	Carub.0002s2434.1.p	scaffold_202708.1
OG0012461	Carub.0001s1594.1.p	fgenesh2_kg.1__1770__AT1G16180.1
OG0012462	Carub.0002s1932.1.p	scaffold_202173.1
OG0012463	Carub.0003s1110.1.p	fgenesh2_kg.3__1223__AT3G11760.1
OG0012464	Carub.0005s0088.1.p	fgenesh2_kg.5__100__AT2G01900.1
OG0012465	Carub.0007s3139.1.p	fgenesh2_kg.7__3058__AT5G35670.1
OG0012466	Carub.0003s2274.1.p	Al_scaffold_0003_2421
OG0012467	Carub.0005s1917.1.p	fgenesh2_kg.5__1633__AT3G52720.1
OG0012468	Carub.0003s1610.1.p	fgenesh2_kg.3__1788__AT3G16350.1
OG0012469	Carub.0002s2621.1.p	fgenesh2_kg.2__2230__AT1G79350.1
OG0012471	Carub.0007s0942.1.p	fgenesh1_pm.C_scaffold_7000836
OG0012472	Carub.0001s3309.1.p	fgenesh2_kg.1__3633__AT1G35490.1
OG0012473	Carub.0006s0797.1.p	fgenesh1_pm.C_scaffold_6000714
OG0012474	Carub.0002s2749.1.p	scaffold_203069.1
OG0012476	Carub.0001s2669.1.p	scaffold_103156.1
OG0012477	Carub.0008s0115.1.p	scaffold_800151.1
OG0012478	Carub.0006s2754.1.p	scaffold_603114.1
OG0012479	Carub.0004s1279.1.p	fgenesh2_kg.4__1137__AT2G31480.1
OG0012480	Carub.0005s0018.1.p	fgenesh2_kg.5__21__AT2G01200.2
OG0012481	Carub.0007s0914.1.p	fgenesh1_pm.C_scaffold_7000808
OG0012482	Carub.0001s4471.1.p, Carub.0008s1895.1.p	Al_scaffold_0008_2309
OG0012483	Carub.0001s1273.1.p	fgenesh2_kg.1__1405__AT1G12970.1
OG0012485	Carub.0001s3198.1.p	fgenesh1_pg.C_scaffold_1003013
OG0012486	Carub.0007s3635.1.p	fgenesh2_kg.7__3463__AT5G39590.1
OG0012487	Carub.0006s3690.1.p	fgenesh1_pm.C_scaffold_6002958
OG0012488	Carub.0003s1028.1.p	fgenesh1_pm.C_scaffold_3000914
OG0012489	Carub.0007s0797.1.p	scaffold_700927.1
OG0012490	Carub.0008s0769.1.p	fgenesh1_pm.C_scaffold_8000568
OG0012491	Carub.0001s2836.1.p	fgenesh2_kg.1__3186__AT1G30130.1
OG0012492	Carub.0005s0463.1.p	fgenesh2_kg.5__421__AT3G26630.1
OG0012493	Carub.0006s3682.1.p	fgenesh2_kg.6__3659__AT4G00440.1
OG0012494	Carub.0001s2467.1.p	Al_scaffold_0001_2671
OG0012495	Carub.0007s3724.1.p	scaffold_704207.1
OG0012496	Carub.0006s2946.1.p	Al_scaffold_0006_3203
OG0012497	Carub.0007s1642.1.p	fgenesh2_kg.7__1811__AT4G24640.1
OG0012498	Carub.0003s2621.1.p	scaffold_303234.1
OG0012499	Carub.0004s1147.1.p	fgenesh2_kg.4__1003__AT2G30320.1
OG0012500	Carub.0005s0600.1.p	fgenesh2_kg.5__539__AT3G27570.1
OG0012501	Carub.0005s1855.1.p	fgenesh2_kg.5__1575__AT3G52190.1
OG0012502	Carub.0006s0138.1.p	fgenesh2_kg.6__170__AT5G02580.1
OG0012503	Carub.0007s1682.1.p	scaffold_701908.1
OG0012504	Carub.0004s0379.1.p	fgenesh2_kg.4__360__AT2G24440.1
OG0012505	Carub.0007s0066.1.p	fgenesh2_kg.7__79__AT4G38810.2
OG0012506	Carub.0004s2548.1.p	fgenesh2_kg.4__2461__AT2G43010.2
OG0012507	Carub.0003s2911.1.p	fgenesh2_kg.3__3095__AT2G15280.1
OG0012508	Carub.0007s3682.1.p	fgenesh2_kg.7__3514__AT5G39040.1
OG0012509	Carub.0001s3951.1.p	fgenesh2_kg.1__4127__AT1G50440.2
OG0012510	Carub.0006s0499.1.p	fgenesh2_kg.6__548__AT5G06120.1
OG0012511	Carub.0002s1887.1.p	scaffold_202128.1
OG0012512	Carub.0007s2216.1.p	fgenesh1_pm.C_scaffold_7001865
OG0012513	Carub.0003s0389.1.p	fgenesh2_kg.3__442__AT3G04720.1
OG0012514	Carub.0008s2566.1.p	fgenesh2_kg.8__2518__AT5G64830.1
OG0012515	Carub.0005s1042.1.p, Carub.0015s0003.1.p	Al_scaffold_0005_1205
OG0012516	Carub.0005s0379.1.p	fgenesh1_pm.C_scaffold_5000278
OG0012517	Carub.0002s2073.1.p	fgenesh2_kg.2__1664__AT1G73960.1
OG0012519	Carub.0005s2171.1.p	fgenesh1_pm.C_scaffold_5001582
OG0012520	Carub.0003s0547.1.p	fgenesh2_kg.3__604__AT3G06040.2
OG0012521	Carub.0008s1126.1.p	scaffold_801554.1
OG0012522	Carub.0003s2648.1.p	Al_scaffold_0003_2954
OG0012523	Carub.0007s1362.1.p	Al_scaffold_0007_1415
OG0012524	Carub.0002s0712.1.p	fgenesh2_kg.1__4793__AT1G57540.3
OG0012525	Carub.0001s0539.1.p	fgenesh2_kg.1__572__AT1G06060.1
OG0012526	Carub.0003s0275.1.p	fgenesh2_kg.3__305__AT3G03590.1
OG0012527	Carub.0006s3366.1.p	fgenesh2_kg.6__3356__AT4G03410.2
OG0012528	Carub.0006s2266.1.p	scaffold_602584.1
OG0012529	Carub.0001s3435.1.p	fgenesh2_kg.1__3701__AT1G42970.1
OG0012530	Carub.0006s1360.1.p	scaffold_601572.1
OG0012531	Carub.0004s2460.1.p	fgenesh1_pm.C_scaffold_4001963
OG0012532	Carub.0003s0285.1.p	fgenesh1_pm.C_scaffold_3000266
OG0012533	Carub.0003s1393.1.p	fgenesh2_kg.3__1542__AT3G14240.1
OG0012534	Carub.0004s0083.1.p	fgenesh2_kg.4__103__AT2G21780.1
OG0012536	Carub.0004s2529.1.p	fgenesh1_pg.C_scaffold_4002437
OG0012537	Carub.0007s0482.1.p	fgenesh2_kg.7__528__AT4G35510.1
OG0012538	Carub.0008s0548.1.p	fgenesh2_kg.8__500__AT5G43190.1
OG0012539	Carub.0001s0279.1.p	Al_scaffold_0001_283
OG0012540	Carub.0006s0032.1.p	scaffold_600056.1
OG0012541	Carub.0004s0581.1.p	scaffold_400785.1
OG0012542	Carub.0006s1727.1.p	fgenesh2_kg.6__1915__AT5G18970.1
OG0012543	Carub.0008s0248.1.p	fgenesh2_kg.8__245__AT5G45540.1
OG0012544	Carub.0003s0855.1.p	fgenesh1_pg.C_scaffold_3000850
OG0012545	Carub.0002s2630.1.p	fgenesh2_kg.2__2240__AT1G79440.1
OG0012546	Carub.0006s3374.1.p	fgenesh2_kg.6__3361__AT4G03330.1
OG0012547	Carub.0002s1389.1.p	scaffold_201576.1
OG0012548	Carub.0007s0538.1.p	scaffold_700634.1, scaffold_700635.1
OG0012549	Carub.0003s1966.1.p	fgenesh2_kg.3__2196__AT3G19780.1
OG0012550	Carub.0006s1850.1.p	scaffold_602109.1
OG0012551	Carub.0001s3744.1.p	scaffold_104440.1
OG0012552	Carub.0007s2589.1.p	scaffold_702949.1
OG0012553	Carub.0005s0185.1.p	scaffold_500267.1
OG0012554	Carub.0005s1274.1.p	fgenesh2_kg.7__3584__AT5G38300.1
OG0012555	Carub.0008s0410.1.p	scaffold_800570.1
OG0012556	Carub.0002s2702.1.p	fgenesh1_pm.C_scaffold_2001940
OG0012557	Carub.0003s1219.1.p	fgenesh2_kg.3__1346__AT3G12820.1
OG0012558	Carub.0003s3353.1.p	fgenesh2_kg.3__3239__AT2G19310.1
OG0012559	Carub.0003s3494.1.p	fgenesh2_kg.3__3578__AT2G20495.1
OG0012560	Carub.0004s1538.1.p	Al_scaffold_0004_1843
OG0012561	Carub.0008s0805.1.p	fgenesh2_kg.8__724__AT5G48470.1
OG0012562	Carub.0005s2108.1.p	fgenesh2_kg.5__1839__AT3G54460.1
OG0012563	Carub.0006s1440.1.p	fgenesh2_kg.6__1605__AT5G16210.1
OG0012564	Carub.0005s0065.1.p	fgenesh2_kg.5__79__AT2G01710.1
OG0012565	Carub.0008s0498.1.p	fgenesh2_kg.8__453__AT5G43670.1
OG0012567	Carub.0001s3483.1.p	Al_scaffold_0001_3847
OG0012568	Carub.0008s1915.1.p	fgenesh2_kg.8__1793__AT5G58550.1
OG0012569	Carub.0001s1749.1.p	fgenesh2_kg.1__1942__AT1G17760.1
OG0012570	Carub.0008s2313.1.p	fgenesh2_kg.8__2238__AT5G62460.1
OG0012571	Carub.0008s0434.1.p	fgenesh2_kg.8__392__AT5G44180.1
OG0012572	Carub.0004s2542.1.p	scaffold_403174.1
OG0012573	Carub.0008s0147.1.p	fgenesh2_kg.8__145__AT5G46420.1
OG0012574	Carub.0008s1988.1.p	scaffold_802549.1
OG0012575	Carub.0008s1339.1.p	fgenesh2_kg.8__1208__AT5G53190.1
OG0012576	Carub.0006s2855.1.p	scaffold_603334.1
OG0012577	Carub.0001s3899.1.p	fgenesh2_kg.1__4065__AT1G49800.1
OG0012578	Carub.0004s1885.1.p, Carub.0004s1898.1.p	scaffold_402345.1
OG0012579	Carub.0007s3351.1.p	fgenesh2_kg.7__3232__AT5G41850.1
OG0012580	Carub.0004s0109.1.p	fgenesh2_kg.4__120__AT2G21950.1
OG0012582	Carub.0005s0266.1.p	fgenesh2_kg.5__253__AT2G03520.1
OG0012583	Carub.0001s0395.1.p	fgenesh2_kg.1__410__AT1G04700.1
OG0012584	Carub.0005s2159.1.p	fgenesh1_pm.C_scaffold_5001571
OG0012585	Carub.0007s1493.1.p	fgenesh2_kg.7__1647__AT4G26020.1
OG0012586	Carub.0007s0647.1.p	fgenesh1_pm.C_scaffold_7000577
OG0012587	Carub.0008s1778.1.p	fgenesh2_kg.8__1643__AT5G57280.1
OG0012588	Carub.0006s2054.1.p	Al_scaffold_0006_2153
OG0012589	Carub.0006s1484.1.p	fgenesh1_pm.C_scaffold_6001325
OG0012590	Carub.0006s2260.1.p	scaffold_602574.1
OG0012591	Carub.0005s2971.1.p	fgenesh2_kg.5__2802__AT3G63060.1
OG0012592	Carub.0008s2131.1.p	fgenesh1_pm.C_scaffold_8001656
OG0012593	Carub.0008s1838.1.p	fgenesh1_pm.C_scaffold_8001419
OG0012594	Carub.0006s0971.1.p	fgenesh1_pm.C_scaffold_6000874
OG0012595	Carub.0003s2315.1.p	fgenesh2_kg.3__2510__AT3G22990.1
OG0012596	Carub.0002s0893.1.p	Al_scaffold_0001_5081
OG0012597	Carub.0001s1090.1.p	fgenesh2_kg.1__1219__AT1G11290.1
OG0012598	Carub.0001s1972.1.p	fgenesh2_kg.1__2203__AT1G20190.1
OG0012599	Carub.0007s0428.1.p	fgenesh2_kg.7__475__AT4G35940.1
OG0012600	Carub.0008s0984.1.p	fgenesh2_kg.8__866__AT5G49950.1
OG0012601	Carub.0001s2179.1.p	fgenesh1_pg.C_scaffold_1002032
OG0012602	Carub.0001s3010.1.p	fgenesh2_kg.1__3320__AT1G31800.1
OG0012603	Carub.0007s0230.1.p	fgenesh1_pm.C_scaffold_7000208
OG0012604	Carub.0003s2575.1.p	Al_scaffold_0003_2826
OG0012605	Carub.0005s1360.1.p	fgenesh2_kg.5__1108__AT3G47510.1
OG0012606	Carub.0001s3320.1.p, Carub.0001s3319.1.p	Al_scaffold_0001_3678, fgenesh1_pg.C_scaffold_3000304
OG0012607	Carub.0001s2805.1.p	fgenesh2_kg.1__3140__AT1G29800.1
OG0012608	Carub.0004s1709.1.p	fgenesh2_kg.4__1566__AT2G35410.1
OG0012609	Carub.0008s1936.1.p	fgenesh2_kg.8__1815__AT5G58740.1
OG0012610	Carub.0003s0242.1.p	scaffold_300290.1
OG0012611	Carub.0002s1964.1.p	Al_scaffold_0002_1971, scaffold_202205.1
OG0012612	Carub.0008s1103.1.p	fgenesh2_kg.8__984__AT5G51030.1
OG0012613	Carub.0004s2685.1.p	fgenesh2_kg.4__2610__AT2G44260.2
OG0012614	Carub.0001s3311.1.p	fgenesh2_kg.1__3634__AT1G35510.1
OG0012615	Carub.0003s2336.1.p	Al_scaffold_0003_2493
OG0012616	Carub.0001s1499.1.p	scaffold_101708.1
OG0012617	Carub.0004s0541.1.p	scaffold_400709.1
OG0012618	Carub.0006s3517.1.p	fgenesh2_kg.6__3509__AT4G02060.1
OG0012619	Carub.0007s1820.1.p	fgenesh2_kg.7__1990__AT4G23070.1
OG0012620	Carub.0006s0420.1.p	fgenesh2_kg.6__453__AT5G05270.1
OG0012621	Carub.0006s2344.1.p	fgenesh2_kg.6__2551__AT5G25570.1
OG0012622	Carub.0002s2426.1.p	scaffold_202700.1
OG0012623	Carub.0008s1781.1.p	fgenesh2_kg.8__1645__AT5G57300.1
OG0012624	Carub.0001s1588.1.p	fgenesh2_kg.1__1764__AT1G16080.1
OG0012625	Carub.0008s2361.1.p	fgenesh2_kg.8__2291__AT5G62900.1
OG0012626	Carub.0008s1529.1.p	scaffold_802039.1
OG0012627	Carub.0007s1339.1.p	fgenesh1_pm.C_scaffold_7001176
OG0012628	Carub.0003s0789.1.p	fgenesh2_kg.3__879__AT3G08760.1
OG0012629	Carub.0007s1278.1.p	fgenesh2_kg.7__1414__AT4G28020.1
OG0012630	Carub.0006s2070.1.p	fgenesh2_kg.6__2281__AT5G22920.1
OG0012631	Carub.0001s0031.1.p	fgenesh2_kg.1__35__AT1G01930.1
OG0012632	Carub.0001s2026.1.p	fgenesh2_kg.1__2270__AT1G20810.1
OG0012633	Carub.0002s0337.1.p	scaffold_200408.1
OG0012634	Carub.0005s2900.1.p	fgenesh2_kg.2__832__AT3G62280.1, fgenesh2_kg.5__2726__AT3G62280.1
OG0012635	Carub.0008s0011.1.p	fgenesh2_kg.8__22__AT5G47670.2
OG0012636	Carub.0003s1377.1.p	fgenesh2_kg.3__1532__AT3G14172.1
OG0012637	Carub.0006s2483.1.p	fgenesh2_kg.6__2690__AT5G27730.1
OG0012638	Carub.0004s2941.1.p	fgenesh2_kg.4__2894__AT2G46700.1
OG0012639	Carub.0008s2020.1.p	fgenesh2_kg.8__1901__AT5G59520.1
OG0012640	Carub.0007s1750.1.p	scaffold_701975.1
OG0012641	Carub.0007s0739.1.p	fgenesh2_kg.7__815__AT4G33060.1
OG0012642	Carub.0007s3149.1.p	fgenesh2_kg.7__3065__AT5G35735.1
OG0012643	Carub.0006s0471.1.p	scaffold_600553.1
OG0012644	Carub.0008s1651.1.p	Al_scaffold_0008_2062
OG0012645	Carub.0004s2484.1.p	scaffold_403105.1
OG0012646	Carub.0004s1963.1.p	fgenesh2_kg.4__1828__AT2G37680.1
OG0012648	Carub.0001s3828.1.p	fgenesh2_kg.1__4007__AT1G49120.1
OG0012649	Carub.0001s3542.1.p	Al_scaffold_0001_3911
OG0012650	Carub.0007s1654.1.p	Al_scaffold_0007_1691
OG0012651	Carub.0005s1399.1.p	fgenesh2_kg.5__1141__AT3G47850.1
OG0012652	Carub.0001s1061.1.p	fgenesh2_kg.1__1193__AT1G11050.1
OG0012653	Carub.0008s2311.1.p	scaffold_802907.1
OG0012654	Carub.0007s2196.1.p	fgenesh2_kg.7__2364__AT4G19185.1
OG0012655	Carub.0006s3204.1.p	fgenesh2_kg.6__3208__AT4G03965.1
OG0012656	Carub.0001s3565.1.p	fgenesh2_kg.1__3801__AT1G45231.2
OG0012657	Carub.0006s0744.1.p	fgenesh2_kg.6__824__AT5G08510.1
OG0012658	Carub.0007s0210.1.p	fgenesh2_kg.7__233__AT1G26290.1
OG0012659	Carub.0006s1350.1.p	fgenesh2_kg.6__1513__AT5G15310.1
OG0012660	Carub.0007s0834.1.p	fgenesh2_kg.7__941__AT4G32260.1
OG0012661	Carub.0003s1925.1.p	fgenesh1_pm.C_scaffold_3001715
OG0012662	Carub.0008s2027.1.p	fgenesh2_kg.8__1911__AT5G59600.1
OG0012663	Carub.0007s0149.1.p	fgenesh2_kg.7__174__AT4G39620.1
OG0012664	Carub.0008s0757.1.p	scaffold_801048.1
OG0012665	Carub.0007s2871.1.p	Al_scaffold_0007_2977
OG0012666	Carub.0001s2618.1.p	fgenesh2_kg.1__2926__AT1G27680.1
OG0012667	Carub.0003s0215.1.p	fgenesh2_kg.3__247__AT3G03000.1
OG0012668	Carub.0003s3213.1.p	fgenesh2_kg.6__2971__AT2G17990.1, fgenesh2_kg.3__3400__AT2G17990.1
OG0012669	Carub.0007s1167.1.p	scaffold_701358.1
OG0012670	Carub.0006s3391.1.p	Al_scaffold_0006_3672
OG0012671	Carub.0002s2454.1.p	fgenesh1_pg.C_scaffold_2002024
OG0012672	Carub.0003s1651.1.p	fgenesh2_kg.3__1847__AT3G16800.2
OG0012673	Carub.0001s1120.1.p	fgenesh2_kg.1__1247__AT1G11580.1
OG0012674	Carub.0005s1629.1.p	fgenesh2_kg.5__1344__AT3G49930.1
OG0012675	Carub.0006s1083.1.p	fgenesh2_kg.6__1210__AT5G12320.1
OG0012676	Carub.0003s2318.1.p	fgenesh2_kg.3__2512__AT3G23020.1, fgenesh2_kg.57__1__AT3G23020.1
OG0012677	Carub.0008s0109.1.p	Al_scaffold_0008_132
OG0012678	Carub.0006s1976.1.p	Al_scaffold_0006_2078
OG0012679	Carub.0002s2215.1.p	fgenesh1_pm.C_scaffold_2001495
OG0012680	Carub.0004s1464.1.p	scaffold_401888.1
OG0012680	Carub.0004s1465.1.p	scaffold_401889.1
OG0012681	Carub.0006s1536.1.p	fgenesh2_kg.6__1712__AT5G17170.1
OG0012682	Carub.0004s3049.1.p	scaffold_403754.1
OG0012683	Carub.0003s2369.1.p	fgenesh2_kg.3__2558__AT3G23440.1
OG0012684	Carub.0005s2624.1.p	scaffold_503159.1
OG0012685	Carub.0004s2738.1.p	fgenesh1_pm.C_scaffold_4002199
OG0012686	Carub.0003s0602.1.p	fgenesh2_kg.3__662__AT3G06550.1
OG0012687	Carub.0008s2699.1.p	fgenesh2_kg.8__2662__AT5G67480.1
OG0012688	Carub.0003s2711.1.p	scaffold_303364.1
OG0012689	Carub.0002s1935.1.p	fgenesh2_kg.2__1513__AT1G72500.1
