Orthogroup	Capsella_rubella	Camelina_sativa
OG0013387	Carub.0024s0016.1.p	Csa08g063540, Csa20g001110, Csa13g001020
OG0013388	Carub.0008s2474.1.p	Csa02g072650
OG0013389	Carub.0006s2245.1.p	Csa20g042750, Csa08g020160, Csa13g030310
OG0013390	Carub.0006s3458.1.p	Csa02g005830, Csa08g051880, Csa13g054600
OG0013391	Carub.0002s1287.1.p	Csa16g025250, Csa05g072400, Csa00639s060
OG0013392	Carub.0008s2601.1.p	Csa18g038890, Csa02g073520, Csa11g102360
OG0013393	Carub.0006s0598.1.p	Csa08g057380, Csa13g009080, Csa20g009420
OG0013394	Carub.0006s1010.1.p	Csa20g017150, Csa13g014420, Csa08g002760
OG0013395	Carub.0007s2781.1.p	Csa12g057430, Csa11g038720, Csa10g032110
OG0013396	Carub.0001s2592.1.p	Csa14g034940, Csa17g036090
OG0013397	Carub.0003s0040.1.p	Csa00532s110, Csa10g042510, Csa19g001270
OG0013398	Carub.0008s0794.1.p	Csa20g041260, Csa11g074490, Csa18g014440
OG0013399	Carub.0008s0149.1.p	Csa20g079550, Csa18g003600, Csa11g065550
OG0013400	Carub.0006s3423.1.p	Csa13g053940, Csa08g050510, Csa02g006170
OG0013401	Carub.0005s2085.1.p	Csa06g028760, Csa04g040340, Csa09g062730
OG0013402	Carub.0006s2233.1.p	Csa20g040950, Csa08g019020
OG0013403	Carub.0008s1512.1.p	Csa02g057200, Csa11g087920, Csa18g026130
OG0013404	Carub.0007s0698.1.p	Csa10g008760, Csa11g009630
OG0013405	Carub.0001s3743.1.p	Csa17g078890, Csa03g053070, Csa14g054310
OG0013406	Carub.0004s1214.1.p	Csa07g012050, Csa05g030560, Csa16g012800
OG0013407	Carub.0005s2773.1.p	Csa05g092950, Csa16g003920, Csa07g003900
OG0013409	Carub.0008s1414.1.p	Csa18g025090
OG0013410	Carub.0001s1797.1.p	Csa17g024120, Csa03g022170, Csa14g023620
OG0013411	Carub.0008s1164.1.p	Csa02g043440
OG0013412	Carub.0002s2297.1.p	Csa09g080780, Csa07g047600, Csa16g040200
OG0013413	Carub.0003s2475.1.p	Csa01g030430, Csa19g036340, Csa15g050070
OG0013414	Carub.0001s3164.1.p	Csa14g043420, Csa03g037730, Csa17g055810
OG0013415	Carub.0001s3074.1.p	Csa17g051720, Csa14g042320, Csa03g036720
OG0013416	Carub.0006s0331.1.p	Csa20g005560, Csa08g060120, Csa13g006360
OG0013417	Carub.0008s0987.1.p	Csa02g037370, Csa18g020540, Csa11g081360
OG0013418	Carub.0001s2113.1.p	Csa17g028450, Csa14g026940, Csa03g025560
OG0013419	Carub.0008s2815.1.p	Csa11g104620, Csa02g076440, Csa18g042200
OG0013420	Carub.0008s2531.1.p	Csa02g073280, Csa18g038160, Csa11g101650
OG0013421	Carub.0003s1034.1.p	Csa15g014720, Csa19g015090, Csa01g012060
OG0013422	Carub.0005s0198.1.p	Csa09g005370, Csa06g003100, Csa04g008580
OG0013423	Carub.0001s0580.1.p	Csa14g007830, Csa17g009830
OG0013424	Carub.0006s0786.1.p	Csa08g055340, Csa20g012470, Csa13g010990
OG0013425	Carub.0008s1064.1.p	Csa11g081980, Csa18g021320
OG0013426	Carub.0003s0644.1.p	Csa15g008570, Csa01g007910
OG0013427	Carub.0007s2112.1.p	Csa10g023160, Csa12g039360, Csa11g026220
OG0013428	Carub.0002s2668.1.p	Csa09g094070, Csa07g058960, Csa16g049520
OG0013429	Carub.0003s2091.1.p	Csa15g031320, Csa01g024020, Csa19g028920
OG0013430	Carub.0001s2479.1.p	Csa17g034760, Csa14g032630, Csa03g029380
OG0013431	Carub.0007s0159.1.p	Csa12g002580, Csa11g002770, Csa10g002440
OG0013432	Carub.0002s2701.1.p	Csa09g094410, Csa07g059290, Csa16g049860
OG0013433	Carub.0004s0684.1.p	Csa16g050800, Csa05g044630, Csa07g060160
OG0013434	Carub.0001s0611.1.p	Csa14g008190, Csa17g010210, Csa03g010160
OG0013435	Carub.0003s3179.1.p	Csa01g031990, Csa15g076000, Csa19g054590
OG0013436	Carub.0003s0071.1.p	Csa15g001070, Csa01g001070
OG0013437	Carub.0003s3291.1.p	Csa19g058300, Csa01g041790, Csa15g079340
OG0013438	Carub.0004s2042.1.p	Csa06g041290, Csa05g014620, Csa04g052230
OG0013439	Carub.0002s0202.1.p	Csa09g097690, Csa07g064310
OG0013440	Carub.0002s0410.1.p	Csa09g095620, Csa16g052980, Csa07g062240
OG0013441	Carub.0006s0529.1.p	Csa08g058080, Csa20g008660, Csa13g008420
OG0013442	Carub.0001s3861.1.p	Csa15g026580, Csa19g026360, Csa14g055620, Csa03g055280, Csa17g083130
OG0013443	Carub.0006s0885.1.p	Csa13g012150, Csa20g015690, Csa08g054140
OG0013444	Carub.0006s2860.1.p	Csa08g038910, Csa02g026840, Csa13g047090
OG0013445	Carub.0006s1003.1.p	Csa13g014360
OG0013446	Carub.0008s1090.1.p	Csa12185s010, Csa18g021600, Csa02g040610
OG0013447	Carub.0001s0137.1.p	Csa03g002340, Csa17g001100, Csa14g002360
OG0013448	Carub.0004s0330.1.p	Csa07g054040
OG0013449	Carub.0002s1691.1.p	Csa07g037040, Csa05g089240
OG0013450	Carub.0003s1603.1.p	Csa19g023160, Csa15g021160, Csa01g018980, Csa01g018970
OG0013451	Carub.0005s2357.1.p	Csa06g031550, Csa09g069240, Csa04g043220
OG0013452	Carub.0007s0314.1.p	Csa12g004230, Csa10g003970, Csa14622s010, Csa11g004480
OG0013453	Carub.0006s2118.1.p	Csa20g038450, Csa08g017760, Csa13g027980
OG0013454	Carub.0008s2496.1.p	Csa11g101280, Csa18g037800, Csa02g072860
OG0013455	Carub.0007s3482.1.p	Csa11g059040, Csa10g049180, Csa12g078250
OG0013456	Carub.0001s0270.1.p	Csa17g005650, Csa14g004640
OG0013457	Carub.0001s2301.1.p	Csa17g030600, Csa14g030700, Csa03g027350
OG0013458	Carub.0003s0180.1.p	Csa15g002390, Csa01g002300, Csa19g004820
OG0013459	Carub.0001s3855.1.p	Csa14g055570, Csa17g083050, Csa03g055210
OG0013460	Carub.0003s2044.1.p	Csa15g030730, Csa15g030720, Csa19g028390, Csa01g023560
OG0013461	Carub.0006s1857.1.p	Csa08g014020, Csa20g032110, Csa13g023140
OG0013462	Carub.0003s1845.1.p	Csa15g025270, Csa01g021540, Csa19g026050
OG0013463	Carub.0004s3028.1.p	Csa04g067690, Csa05g001610, Csa06g054080
OG0013464	Carub.0001s0504.1.p	Csa14g007050, Csa17g009080, Csa03g007100
OG0013465	Carub.0001s3872.1.p	Csa17g083250
OG0013466	Carub.0008s1495.1.p	Csa11g087730
OG0013467	Carub.0007s2563.1.p	Csa11g034200, Csa12g053550, Csa10g029920
OG0013468	Carub.0005s0351.1.p	Csa04g009930, Csa09g008740, Csa06g005250
OG0013469	Carub.0007s1692.1.p	Csa11g020600, Csa10g018880, Csa12g030230
OG0013470	Carub.0001s0004.1.p	Csa00566s140, Csa03g001030, Csa00633s070
OG0013471	Carub.0005s1454.1.p	Csa04g033500, Csa09g050420, Csa06g022160
OG0013472	Carub.0005s0965.1.p	Csa09g032790, Csa04g022660
OG0013473	Carub.0003s2831.1.p	Csa15g064470
OG0013474	Carub.0001s3115.1.p	Csa17g054230, Csa14g042650, Csa03g037010
OG0013475	Carub.0007s0854.1.p	Csa12g014010, Csa11g011280, Csa10g010470
OG0013476	Carub.0001s0351.1.p	Csa17g007480, Csa03g005590
OG0013477	Carub.0005s1805.1.p	Csa04g037460, Csa06g025870, Csa09g058710
OG0013478	Carub.0006s1789.1.p	Csa08g012260, Csa20g030290, Csa13g022500
OG0013479	Carub.0001s4032.1.p	Csa17g090320, Csa14g059700, Csa03g058320
OG0013480	Carub.0003s1099.1.p	Csa15g015500, Csa19g015830
OG0013481	Carub.0003s0296.1.p	Csa19g005950, Csa01g003510, Csa15g003630
OG0013482	Carub.0001s1255.1.p	Csa17g017070
OG0013483	Carub.0007s1295.1.p	Csa12g022790, Csa10g014910, Csa11g016140
OG0013484	Carub.0004s0722.1.p	Csa05g044390, Csa07g060370, Csa16g050980
OG0013485	Carub.0006s0633.1.p	Csa13g009400, Csa20g009760
OG0013486	Carub.0004s2404.1.p	Csa04g057280, Csa05g009790, Csa05g009800, Csa05g009770, Csa06g047800
OG0013487	Carub.0007s1386.1.p	Csa11g017210, Csa12g024910, Csa10g015840
OG0013488	Carub.0001s3218.1.p	Csa17g059360, Csa03g038250, Csa14g043950
OG0013489	Carub.0007s2484.1.p	Csa11g033230, Csa12g051470
OG0013490	Carub.0004s1346.1.p	Csa07g010590, Csa16g009310, Csa05g026860
OG0013491	Carub.0002s2761.1.p	Csa09g095120, Csa07g059990
OG0013492	Carub.0006s2559.1.p	Csa20g057310, Csa08g029720, Csa13g037840
OG0013493	Carub.0004s0148.1.p	Csa09g086650, Csa07g052420, Csa16g044060
OG0013494	Carub.0006s1216.1.p	Csa08g005990, Csa20g020430, Csa13g016740
OG0013495	Carub.0006s1208.1.p	Csa08g005870, Csa05974s010, Csa20g019310
OG0013496	Carub.0006s0205.1.p	Csa13g003180, Csa08g061360
OG0013497	Carub.0001s2295.1.p	Csa17g030540, Csa03g027290, Csa14g030650
OG0013498	Carub.0003s2511.1.p	Csa15g051500, Csa15g052740, Csa01g030800, Csa19g036680
OG0013499	Carub.0003s1647.1.p	Csa15g021640, Csa01g019420, Csa19g023620
OG0013500	Carub.0008s1464.1.p	Csa02g052100, Csa11g087290, Csa18g025620
OG0013501	Carub.0001s2298.1.p	Csa17g030580, Csa03g027330, Csa14g030680
OG0013502	Carub.0001s0861.1.p	Csa17g012740
OG0013503	Carub.0006s0962.1.p	Csa20g016530, Csa13g013890, Csa08g002260
OG0013504	Carub.0003s0266.1.p	Csa15g003290, Csa01g003210
OG0013505	Carub.0007s0679.1.p	Csa11g009430, Csa12g010100, Csa10g008570
OG0013506	Carub.0005s2112.1.p	Csa09g064210, Csa04g040610, Csa06g028970
OG0013507	Carub.0001s2699.1.p	Csa17g039420, Csa03g031870, Csa14g036240
OG0013508	Carub.0007s2774.1.p	Csa11g038660, Csa10g032040, Csa12g057340
OG0013509	Carub.0006s0147.1.p	Csa20g002740, Csa08g061900, Csa13g002550
OG0013510	Carub.0008s2473.1.p	Csa11g101050, Csa02g072640, Csa18g037560
OG0013511	Carub.0007s2732.1.p	Csa12g056850, Csa11g037050, Csa10g031570, Csa10g031550
OG0013512	Carub.0001s0876.1.p	Csa17g012920, Csa03g012800, Csa14g010850
OG0013513	Carub.0006s1037.1.p	Csa20g017430, Csa13g014700, Csa08g003030
OG0013514	Carub.0005s2991.1.p	Csa16g001290, Csa07g001380, Csa05g095600
OG0013515	Carub.0001s0750.1.p	Csa03g011590, Csa17g011600
OG0013516	Carub.0005s1433.1.p	Csa06g021910, Csa09g048830, Csa04g031280
OG0013517	Carub.0001s3955.1.p	Csa03g056470
OG0013518	Carub.0001s0496.1.p	Csa17g009000, Csa14g006960
OG0013519	Carub.0007s0366.1.p	Csa12g004810, Csa10g004570
OG0013520	Carub.0005s1375.1.p	Csa09g048010, Csa06g021260, Csa04g030560
OG0013521	Carub.0005s0004.1.p	Csa04g002000, Csa09g001010
OG0013522	Carub.0001s0923.1.p	Csa03g013240, Csa17g013440, Csa14g011330
OG0013523	Carub.0008s2564.1.p	Csa18g038520, Csa11g101960, Csa02g073890
OG0013524	Carub.0005s2183.1.p	Csa06g029760, Csa21742s010, Csa04g041430
OG0013525	Carub.0003s1304.1.p	Csa19g018900, Csa15g017680, Csa01g015860
OG0013526	Carub.0002s1238.1.p	Csa05g075230, Csa07g030410, Csa16g023800
OG0013527	Carub.0001s1756.1.p	Csa17g023600, Csa14g022170, Csa03g021650
OG0013528	Carub.0008s2409.1.p	Csa02g071800, Csa18g036900
OG0013529	Carub.0007s3239.1.p	Csa10g040760, Csa12g074610, Csa11g050940
OG0013530	Carub.0001s2848.1.p	Csa03g033430, Csa14g037900, Csa17g043220
OG0013531	Carub.0006s3688.1.p	Csa02g001420, Csa13g057040, Csa08g001450
OG0013532	Carub.0006s1273.1.p	Csa20g021090, Csa13g017380, Csa08g006590
OG0013533	Carub.0003s0657.1.p	Csa15g008760, Csa01g008070, Csa19g010760
OG0013534	Carub.0004s1884.1.p	Csa05g016870, Csa06g039630, Csa04g050520
OG0013535	Carub.0006s0025.1.p	Csa13g001330, Csa08g063240, Csa20g001440
OG0013536	Carub.0006s0768.1.p	Csa13g010820, Csa20g012260, Csa08g055530
OG0013537	Carub.0008s1974.1.p	Csa02g064790, Csa11g092900, Csa18g032380
OG0013538	Carub.0002s0220.1.p	Csa09g097460, Csa07g064120, Csa16g055490
OG0013539	Carub.0002s0003.1.p	Csa09g099570, Csa16g057430, Csa00619s080
OG0013540	Carub.0003s1214.1.p	Csa01g013910, Csa19g017000, Csa15g016740
OG0013541	Carub.0008s1415.1.p	Csa11g085750, Csa18g025100, Csa02g051280
OG0013542	Carub.0007s3465.1.p	Csa12g077970, Csa10g049370, Csa11g059350
OG0013543	Carub.0004s2514.1.p	Csa05g008880, Csa04g059280, Csa06g048860
OG0013544	Carub.0002s2264.1.p	Csa07g047290, Csa09g080430
OG0013545	Carub.0007s3250.1.p	Csa11g051080, Csa10g040870, Csa12g074710, Csa10671s010
OG0013546	Carub.0007s2360.1.p	Csa10g027590, Csa12g046780
OG0013547	Carub.0006s3276.1.p	Csa13g052690, Csa08g048850, Csa02g011190
OG0013548	Carub.0004s2661.1.p	Csa05g007530
OG0013549	Carub.0007s3710.1.p	Csa11g053780, Csa10g044930, Csa12g083680
OG0013550	Carub.0001s0785.1.p	Csa17g011940, Csa03g011940, Csa14g009970
OG0013551	Carub.0008s0062.1.p	Csa20g081520, Csa18g002730, Csa11g064680
OG0013552	Carub.0005s0739.1.p	Csa09g021170, Csa04g018070, Csa06g010120
OG0013553	Carub.0003s1452.1.p	Csa19g021530, Csa01g017400, Csa15g019260
OG0013554	Carub.0006s0782.1.p	Csa20g012430, Csa13g010950, Csa08g055380
OG0013555	Carub.0001s2789.1.p	Csa17g042530, Csa03g032780, Csa14g037230
OG0013556	Carub.0006s2006.1.p	Csa08g015490, Csa20g035900, Csa13g025780
OG0013557	Carub.0002s1445.1.p	Csa16g028150, Csa07g033720, Csa05g083400
OG0013558	Carub.0002s1430.1.p	Csa05g082000, Csa07g033350, Csa16g027810
OG0013559	Carub.0003s0544.1.p	Csa19g008650, Csa01g007010, Csa15g007580
OG0013560	Carub.0001s3832.1.p	Csa13g001090, Csa08g063470
OG0013561	Carub.0003s1335.1.p	Csa15g018020, Csa19g019310, Csa01g016190
OG0013562	Carub.0008s2513.1.p	Csa11g101450, Csa02g073050, Csa18g037970
OG0013563	Carub.0008s1662.1.p	Csa18g028990, Csa02g059210, Csa11g089620
OG0013564	Carub.0008s2236.1.p	Csa02g068650, Csa18g035010, Csa11g097510
OG0013565	Carub.0007s2107.1.p	Csa11g026160, Csa11g026170, Csa12g039280, Csa10g023110
OG0013566	Carub.0003s1166.1.p	Csa01g013400, Csa19g016540, Csa15g016180
OG0013567	Carub.0008s0546.1.p	Csa20g067130, Csa18g010630, Csa11g071710
OG0013568	Carub.0001s0276.1.p	Csa14g004700, Csa17g005710, Csa03g004750
OG0013569	Carub.0006s0369.1.p	Csa20g005990, Csa08g059670
OG0013570	Carub.0007s3617.1.p	Csa10g046840, Csa12g081700, Csa11g055730
OG0013571	Carub.0004s1719.1.p	Csa06g037990, Csa04g047820, Csa05g018770
OG0013572	Carub.0005s2287.1.p	Csa04g042490, Csa09g068290, Csa06g030790
OG0013573	Carub.0006s2884.1.p	Csa08g039210, Csa02g026530, Csa13g047420
OG0013574	Carub.0007s1849.1.p	Csa10g020310, Csa11g023330, Csa12g033920
OG0013575	Carub.0007s1681.1.p	Csa10g018790, Csa11g020510, Csa12g030140
OG0013576	Carub.0001s1081.1.p	Csa14g013950, Csa17g015230, Csa03g014870
OG0013577	Carub.0002s0852.1.p, Carub.0002s0855.1.p	Csa05g060750, Csa07g023770, Csa07g023790, Csa17g098270
OG0013578	Carub.0007s2509.1.p	Csa10g029270, Csa12g051740, Csa11g033530
OG0013579	Carub.0003s0236.1.p	Csa01g002890, Csa15g002960, Csa19g005330
OG0013580	Carub.0007s1321.1.p	Csa11g016430
OG0013581	Carub.0001s1526.1.p	Csa14g018620, Csa17g021060, Csa03g019290
OG0013582	Carub.0005s1727.1.p	Csa06g024990, Csa04g036620, Csa09g002480
OG0013583	Carub.0006s1013.1.p	Csa13g014450, Csa20g017180, Csa08g002790
OG0013584	Carub.0006s3591.1.p	Csa02g002420, Csa08g053240, Csa13g056050
OG0013585	Carub.0004s2115.1.p	Csa05g014190, Csa04g053060, Csa06g043040
OG0013586	Carub.0006s0200.1.p	Csa20g003220, Csa08g061400, Csa13g003140
OG0013587	Carub.0004s2252.1.p	Csa05g012500, Csa06g044650, Csa04g054600
OG0013588	Carub.0006s2207.1.p	Csa13g028920, Csa20g040640, Csa08g018670
OG0013589	Carub.0004s2746.1.p	Csa06g051270, Csa07577s010, Csa05g004380, Csa04g062750
OG0013590	Carub.0007s2259.1.p	Csa10g026530, Csa11g029780, Csa12g043170
OG0013591	Carub.0008s0002.1.p	Csa20g082250, Csa11g063930
OG0013593	Carub.0008s0848.1.p	Csa11g075930, Csa02g033540, Csa18g014940
OG0013594	Carub.0008s0214.1.p	Csa11g066310, Csa20g077720, Csa18g005390
OG0013595	Carub.0003s3431.1.p	Csa19g048820, Csa01g044450, Csa15g085720
OG0013596	Carub.0001s1497.1.p	Csa17g020760, Csa14g018360, Csa03g019000
OG0013597	Carub.0006s0917.1.p	Csa20g016010, Csa13g013460, Csa08g053820
OG0013598	Carub.0006s0681.1.p	Csa08g056520, Csa20g010310
OG0013599	Carub.0002s2104.1.p	Csa09g078840, Csa07g045660, Csa16g038190
OG0013600	Carub.0008s2053.1.p	Csa02g065730, Csa11g093770, Csa18g033210
OG0013601	Carub.0004s1149.1.p	Csa07g012830, Csa16g014550, Csa05g033380
OG0013602	Carub.0001s0044.1.p	Csa17g002290, Csa14g001350, Csa03g001450
OG0013603	Carub.0004s2807.1.p	Csa05g003820, Csa04g063380, Csa06g051850
OG0013604	Carub.0004s2292.1.p	Csa06g045060, Csa05g012070, Csa04g055000
OG0013605	Carub.0001s1980.1.p	Csa14g025560, Csa17g026150, Csa03g024160
OG0013606	Carub.0001s0037.1.p	Csa14g001290, Csa17g002360, Csa03g001380
OG0013607	Carub.0001s2213.1.p	Csa17g029530, Csa03g026470
OG0013608	Carub.0001s1192.1.p	Csa03g015990, Csa14g015180, Csa17g016460
OG0013609	Carub.0008s0617.1.p	Csa20g066520, Csa11g072250, Csa18g011190
OG0013610	Carub.0004s0075.1.p	Csa09g086080, Csa16g043480, Csa07g051820
OG0013611	Carub.0003s0111.1.p	Csa19g002590, Csa01g001500, Csa15g001530
OG0013612	Carub.0007s0330.1.p	Csa12g004410, Csa11g004670, Csa10g004150
OG0013613	Carub.0008s0361.1.p	Csa18g008800, Csa20g071930
OG0013614	Carub.0001s3573.1.p	Csa03g047450, Csa14g049830, Csa17g071450
OG0013615	Carub.0001s0924.1.p	Csa17g013450, Csa03g013250, Csa14g011340
OG0013616	Carub.0130s0003.1.p, Carub.0006s0582.1.p	Csa13g008940, Csa20g009250, Csa08g057570
OG0013617	Carub.0007s0597.1.p	Csa10g007790, Csa12g009260, Csa11g007580
OG0013618	Carub.0004s2632.1.p	Csa05g006520, Csa04g061620
OG0013619	Carub.0006s0763.1.p	Csa13g010770, Csa20g012190
OG0013620	Carub.0006s2341.1.p	Csa08g023260, Csa13g031490, Csa20g048960
OG0013621	Carub.0003s2940.1.p	Csa19g046630, Csa01g035180, Csa15g071530
OG0013622	Carub.0006s0774.1.p	Csa20g012340, Csa08g055460, Csa13g010870
OG0013623	Carub.0001s1227.1.p	Csa03g016330, Csa14g015480, Csa17g016800
OG0013624	Carub.0008s2412.1.p	Csa11g100270, Csa02g071830, Csa18g036930
OG0013625	Carub.0006s1714.1.p	Csa08g011350, Csa20g027290, Csa13g021680
OG0013626	Carub.0006s1763.1.p	Csa13g022220, Csa20g028940, Csa08g011950
OG0013627	Carub.0003s1122.1.p	Csa19g016040
OG0013628	Carub.0008s2662.1.p	Csa18g039550
OG0013629	Carub.0007s1775.1.p	Csa11g022380, Csa12g031900, Csa10g019640
OG0013630	Carub.0003s3308.1.p	Csa15g079580, Csa01g042030
OG0013631	Carub.0008s1316.1.p	Csa02g049240, Csa11g084780, Csa18g023940
OG0013632	Carub.0006s3258.1.p, Carub.0006s3260.1.p	Csa13g052460, Csa02g011420, Csa08g048650, Csa13g052510, Csa02g011390, Csa08g048670
OG0013633	Carub.0007s1179.1.p	Csa12g020560, Csa10g013730, Csa11g014700
OG0013634	Carub.0001s0053.1.p	Csa17g002160, Csa14g001470, Csa03g001550
OG0013635	Carub.0006s1181.1.p	Csa08g005570, Csa13g016310
OG0013636	Carub.0006s2254.1.p	Csa20g044830, Csa08g021250, Csa13g030440
OG0013637	Carub.0007s1764.1.p	Csa12g032020, Csa12g032040, Csa10g019750, Csa11g022490
OG0013638	Carub.0006s3250.1.p	Csa02g011480, Csa08g048610
OG0013639	Carub.0007s2116.1.p	Csa11g026260, Csa10g023210, Csa12g039400
OG0013640	Carub.0004s2335.1.p	Csa05g011630, Csa04g055450, Csa06g046920
OG0013641	Carub.0006s1129.1.p	Csa13g015720, Csa08g004980, Csa20g018470
OG0013642	Carub.0005s0529.1.p	Csa06g006940, Csa09g011810, Csa04g013780
OG0013643	Carub.0005s0151.1.p	Csa12g081310, Csa10g047730, Csa00579s060
OG0013644	Carub.0002s0155.1.p	Csa07g064770, Csa09g098120
OG0013645	Carub.0001s0229.1.p	Csa03g004240, Csa17g005230
OG0013646	Carub.0001s4110.1.p	Csa17g092110, Csa14g060400, Csa03g059140
OG0013647	Carub.0007s1653.1.p	Csa11g020190, Csa12g029790
OG0013648	Carub.0001s0173.1.p	Csa14g002720, Csa17g003620
OG0013649	Carub.0007s3531.1.p	Csa11g057470, Csa10g047320, Csa12g079750
OG0013651	Carub.0005s2823.1.p	Csa07g004550, Csa05g093560, Csa16g003530
OG0013652	Carub.0007s0652.1.p	Csa11g009120, Csa10g008320, Csa12g009820
OG0013653	Carub.0005s2399.1.p	Csa09g069650, Csa06g032920
OG0013654	Carub.0008s0909.1.p	Csa18g018630, Csa02g035350, Csa11g078540
OG0013655	Carub.0006s2261.1.p	Csa20g044900, Csa08g022320, Csa13g030500
OG0013656	Carub.0005s1353.1.p	Csa09g047760, Csa06g021090, Csa04g030320
OG0013657	Carub.0002s1848.1.p	Csa09g073990, Csa07g038600, Csa16g034340
OG0013658	Carub.0006s0038.1.p	Csa13g001430, Csa20g001660, Csa08g063120
OG0013659	Carub.0001s2711.1.p	Csa14g036420, Csa03g032000, Csa17g040630
OG0013660	Carub.0008s2164.1.p	Csa02g067900, Csa11g094800, Csa18g034330
OG0013661	Carub.0008s0879.1.p	Csa11g077200
OG0013661	Carub.0008s0880.1.p	Csa02g034940, Csa02g034950
OG0013662	Carub.0004s0565.1.p	Csa07g056850, Csa16g047460, Csa09g092040
OG0013663	Carub.0007s1538.1.p	Csa10g017310, Csa12g026560, Csa11g018920
OG0013664	Carub.0003s0734.1.p	Csa15g009510
OG0013665	Carub.0007s3725.1.p	Csa10g044750, Csa12g083920, Csa11g053610
OG0013666	Carub.0005s2226.1.p	Csa06g030160, Csa09g067540, Csa04g041810
OG0013667	Carub.0002s0020.1.p	Csa09g099410
OG0013668	Carub.0002s2696.1.p	Csa07g059260, Csa09g094380, Csa16g049830
OG0013669	Carub.0004s2943.1.p	Csa05g002440, Csa06g053240
OG0013670	Carub.0001s4216.1.p	Csa17g093240, Csa03g060160, Csa14g063340, Csa14g063350, Csa14g063330
OG0013671	Carub.0006s0186.1.p	Csa13g002970, Csa08g061590
OG0013672	Carub.0006s1144.1.p	Csa08g005150, Csa20g018640, Csa13g015870
OG0013673	Carub.0005s0297.1.p	Csa09g007160, Csa04g009390
OG0013674	Carub.0007s2488.1.p, Carub.0007s2487.1.p	Csa11g033250
OG0013675	Carub.0008s1296.1.p	Csa11g084560, Csa18g023720, Csa02g049000
OG0013676	Carub.0006s0261.1.p	Csa08g060800, Csa20g003800, Csa13g003750
OG0013677	Carub.0005s1991.1.p	Csa04g039390, Csa09g061670
OG0013678	Carub.0008s2006.1.p	Csa02g065100, Csa11g093220, Csa18g032680, Csa18g032690
OG0013679	Carub.0007s2021.1.p	Csa12g037210, Csa10g022200, Csa11g025230
OG0013680	Carub.0003s0026.1.p	Csa03040s010, Csa19g001140, Csa00555s270
OG0013681	Carub.0004s2700.1.p	Csa05g005860, Csa06g050750, Csa04g062250
OG0013682	Carub.0004s0162.1.p	Csa16g044210, Csa09g086780, Csa07g052550
OG0013683	Carub.0004s3063.1.p	Csa05g001280, Csa04g067980
OG0013684	Carub.0003s0495.1.p	Csa15g006980, Csa01g006510, Csa19g008080
OG0013685	Carub.0008s1599.1.p	Csa11g088850, Csa18g027140
OG0013686	Carub.0007s3534.1.p	Csa11g057440, Csa17g025900, Csa10g047350, Csa12g079790
OG0013687	Carub.0008s0782.1.p	Csa20g041160, Csa18g014330, Csa11g074380
OG0013688	Carub.0001s3698.1.p	Csa03g051560, Csa17g074300, Csa14g051780
OG0013689	Carub.0007s2148.1.p	Csa12g041840, Csa10g024510, Csa11g027630
OG0013690	Carub.0002s1006.1.p	Csa05g031740, Csa16g012970, Csa05g031720, Csa07g012220
OG0013691	Carub.0006s1445.1.p	Csa08g008390, Csa13g019070, Csa20g023940
OG0013692	Carub.0002s0997.1.p	Csa16g020050, Csa05g059290, Csa07g023240
OG0013693	Carub.0004s0686.1.p	Csa05g044620, Csa16g050810, Csa07g060170
OG0013694	Carub.0007s2687.1.p	Csa11g035450, Csa10g031100, Csa00430s080
OG0013695	Carub.0008s2406.1.p	Csa11g100210, Csa02g071760, Csa18g036850
OG0013696	Carub.0001s2078.1.p	Csa03g025170, Csa17g027300
OG0013697	Carub.0006s1949.1.p	Csa08g015000, Csa13g025180, Csa20g033240, Csa20g033250
OG0013698	Carub.0004s2690.1.p	Csa04g062140, Csa06g050640, Csa05g005940
OG0013699	Carub.0007s0590.1.p	Csa10g007740, Csa12g009200
OG0013700	Carub.0004s1582.1.p	Csa07g007190, Csa05g021130
OG0013701	Carub.0006s1207.1.p	Csa13g016610, Csa08g005860, Csa20g019300
OG0013702	Carub.0008s0005.1.p	Csa20g082220
OG0013703	Carub.0003s1505.1.p	Csa19g022110, Csa01g017940, Csa15g019890
OG0013704	Carub.0004s2307.1.p	Csa06g045220, Csa04g055180, Csa05g011900
OG0013705	Carub.0007s1824.1.p	Csa12g033660, Csa11g023060
OG0013706	Carub.0004s2694.1.p	Csa05g005900, Csa06g050700, Csa04g062200
OG0013707	Carub.0003s0545.1.p	Csa15g007590, Csa01g007020, Csa19g008670
OG0013708	Carub.0001s2636.1.p	Csa17g037640, Csa03g031130
OG0013709	Carub.0007s0244.1.p	Csa11g003720, Csa12g003570, Csa10g003280
OG0013710	Carub.0008s0502.1.p	Csa20g067580, Csa18g010240, Csa11g071290
