Orthogroup	Capsella_rubella	Arabis_alpina
OG0013409	Carub.0008s1414.1.p	AALP_AA8G321500
OG0013412	Carub.0002s2297.1.p	AALP_AA5G147200
OG0013413	Carub.0003s2475.1.p	AALP_AA3G282800
OG0013414	Carub.0001s3164.1.p	AALP_AA1G340600
OG0013416	Carub.0006s0331.1.p	AALP_AA8G037300
OG0013417	Carub.0008s0987.1.p	AALP_AA8G273600
OG0013418	Carub.0001s2113.1.p	AALP_AA1G237300
OG0013419	Carub.0008s2815.1.p	AALP_AA8G499600
OG0013420	Carub.0008s2531.1.p	AALP_AA8G478600
OG0013421	Carub.0003s1034.1.p	AALP_AA3G119700
OG0013423	Carub.0001s0580.1.p	AALP_AA1G061700
OG0013424	Carub.0006s0786.1.p	AALP_AA8G085600
OG0013427	Carub.0007s2112.1.p	AALP_AA7G026600
OG0013428	Carub.0002s2668.1.p	AALP_AA2G261500
OG0013430	Carub.0001s2479.1.p	AALP_AA1G272600
OG0013431	Carub.0007s0159.1.p	AALP_AA7G275600
OG0013432	Carub.0002s2701.1.p	AALP_AA2G256500
OG0013435	Carub.0003s3179.1.p	AALP_AA3G336700
OG0013436	Carub.0003s0071.1.p	AALP_AA3G004600
OG0013437	Carub.0003s3291.1.p	AALP_AA3G350500
OG0013438	Carub.0004s2042.1.p	AALP_AA4G163100
OG0013439	Carub.0002s0202.1.p	AALP_AA2G010800
OG0013440	Carub.0002s0410.1.p	AALP_AA8G232800
OG0013441	Carub.0006s0529.1.p	AALP_AA8G058900
OG0013443	Carub.0006s0885.1.p	AALP_AA8G099200
OG0013444	Carub.0006s2860.1.p	AALP_AA6G191300
OG0013445	Carub.0006s1003.1.p	AALP_AA8G112000
OG0013446	Carub.0008s1090.1.p	AALP_AA8G284000
OG0013447	Carub.0001s0137.1.p	AALP_AA1G016700
OG0013448	Carub.0004s0330.1.p	AALP_AA6G274400
OG0013449	Carub.0002s1691.1.p	AALP_AA2G130900
OG0013450	Carub.0003s1603.1.p	AALP_AA3G184500
OG0013451	Carub.0005s2357.1.p	AALP_AA5G211000
OG0013453	Carub.0006s2118.1.p	AALP_AA8G410500
OG0013455	Carub.0007s3482.1.p	AALP_AA6G327700
OG0013456	Carub.0001s0270.1.p	AALP_AA1G029500
OG0013458	Carub.0002s0707.1.p, Carub.0003s0180.1.p	AALP_AA3G021400
OG0013459	Carub.0001s3855.1.p	AALP_AA4G067100
OG0013460	Carub.0003s2044.1.p	AALP_AA3G234100
OG0013461	Carub.0006s1857.1.p	AALP_AA8G224100
OG0013463	Carub.0004s3028.1.p	AALP_AA4G267700
OG0013465	Carub.0001s3872.1.p	AALP_AA4G065100
OG0013466	Carub.0008s1495.1.p	AALP_AA8G331600
OG0013467	Carub.0007s2563.1.p	AALP_AAs39369U000100
OG0013469	Carub.0007s1692.1.p	AALP_AA7G171800
OG0013470	Carub.0001s0004.1.p	AALP_AA1G015200
OG0013471	Carub.0005s1454.1.p	AALP_AA5G106400
OG0013473	Carub.0003s2831.1.p	AALP_AA3G310700
OG0013474	Carub.0001s3115.1.p	AALP_AA1G335200
OG0013475	Carub.0007s0854.1.p	AALP_AA8G011400
OG0013476	Carub.0001s0351.1.p	AALP_AA1G037500
OG0013477	Carub.0005s1805.1.p	AALP_AAs55493U000100, AALP_AA5G141500
OG0013478	Carub.0006s1789.1.p	AALP_AA8G215400
OG0013479	Carub.0001s4032.1.p	AALP_AA4G044800
OG0013480	Carub.0003s1099.1.p	AALP_AA3G126500
OG0013481	Carub.0003s0296.1.p	AALP_AA3G032000
OG0013482	Carub.0001s1255.1.p	AALP_AA1G140900
OG0013483	Carub.0007s1295.1.p	AALP_AA7G116000
OG0013484	Carub.0004s0722.1.p	AALP_AA6G247400
OG0013485	Carub.0006s0633.1.p	AALP_AA8G069000
OG0013487	Carub.0007s1386.1.p	AALP_AA7G102900
OG0013488	Carub.0001s3218.1.p	AALP_AA1G345600
OG0013491	Carub.0002s2761.1.p	AALP_AA2G250200
OG0013492	Carub.0006s2559.1.p	AALP_AA8G264100
OG0013494	Carub.0006s1216.1.p	AALP_AA8G139800
OG0013495	Carub.0006s1208.1.p	AALP_AA8G139200
OG0013496	Carub.0006s0205.1.p	AALP_AA8G023400
OG0013497	Carub.0001s2295.1.p	AALP_AA1G255200
OG0013499	Carub.0003s1647.1.p	AALP_AA3G190400
OG0013500	Carub.0008s1464.1.p	AALP_AA8G327400
OG0013501	Carub.0001s2298.1.p	AALP_AA1G255500
OG0013502	Carub.0001s0861.1.p	AALP_AA1G096500
OG0013504	Carub.0003s0266.1.p	AALP_AA3G064100
OG0013505	Carub.0007s0679.1.p	AALP_AA7G203000
OG0013507	Carub.0001s2699.1.p	AALP_AA1G294300
OG0013508	Carub.0007s2774.1.p	AALP_AA6G248800
OG0013510	Carub.0008s2473.1.p	AALP_AA8G470500
OG0013511	Carub.0007s2732.1.p	AALP_AA1G166400
OG0013512	Carub.0001s0876.1.p	AALP_AA1G098100
OG0013513	Carub.0006s1037.1.p	AALP_AA8G115800
OG0013514	Carub.0005s2991.1.p	AALP_AA5G286900
OG0013516	Carub.0005s1433.1.p	AALP_AA5G103800
OG0013517	Carub.0001s3955.1.p	AALP_AA4G057100
OG0013519	Carub.0007s0366.1.p	AALP_AA7G241900
OG0013520	Carub.0005s1375.1.p	AALP_AA5G097600
OG0013522	Carub.0001s0923.1.p	AALP_AA1G104100
OG0013524	Carub.0005s2183.1.p	AALP_AA5G191300
OG0013526	Carub.0002s1238.1.p	AALP_AA2G079000
OG0013527	Carub.0001s1756.1.p	AALP_AA2G239500
OG0013528	Carub.0008s2409.1.p	AALP_AA8G465100
OG0013529	Carub.0007s3239.1.p	AALP_AA6G359200
OG0013530	Carub.0001s2848.1.p	AALP_AA1G309900
OG0013532	Carub.0006s1273.1.p	AALP_AA8G147100
OG0013533	Carub.0003s0657.1.p	AALP_AA3G076900
OG0013534	Carub.0004s1884.1.p	AALP_AA4G141800
OG0013535	Carub.0006s0025.1.p	AALP_AA8G008600
OG0013536	Carub.0006s0768.1.p	AALP_AA8G086300
OG0013537	Carub.0008s1974.1.p	AALP_AA8G385100
OG0013538	Carub.0002s0220.1.p	AALP_AA2G012800
OG0013539	Carub.0002s0003.1.p	AALP_AA5G085800
OG0013541	Carub.0008s1415.1.p	AALP_AA8G321600
OG0013542	Carub.0007s3465.1.p	AALP_AA6G326400, AALP_AA6G326300
OG0013543	Carub.0004s2514.1.p	AALP_AA4G215300
OG0013544	Carub.0002s2264.1.p	AALP_AA2G201000
OG0013546	Carub.0007s2360.1.p	AALP_AAs42556U000600
OG0013547	Carub.0006s3276.1.p	AALP_AA6G054600
OG0013550	Carub.0001s0785.1.p	AALP_AA1G088700
OG0013553	Carub.0003s1452.1.p	AALP_AA3G166700
OG0013555	Carub.0001s2789.1.p	AALP_AA1G304400
OG0013556	Carub.0006s2006.1.p	AALP_AAs64104U000700
OG0013557	Carub.0002s1445.1.p	AALP_AA2G099900
OG0013558	Carub.0002s1430.1.p	AALP_AA2G098500
OG0013559	Carub.0003s0544.1.p	AALP_AA3G059300
OG0013560	Carub.0001s3832.1.p	AALP_AA8G010800
OG0013561	Carub.0003s1335.1.p	AALP_AAs60760U000100
OG0013563	Carub.0008s1662.1.p	AALP_AA8G349700
OG0013564	Carub.0008s2236.1.p	AALP_AA8G447000
OG0013565	Carub.0007s2107.1.p	AALP_AA7G027200
OG0013566	Carub.0003s1166.1.p	AALP_AA3G133300
OG0013568	Carub.0001s0276.1.p	AALP_AA1G030100
OG0013569	Carub.0006s0369.1.p	AALP_AA8G042000
OG0013570	Carub.0007s3617.1.p	AALP_AA8G310300
OG0013571	Carub.0004s1719.1.p	AALP_AA4G121700
OG0013572	Carub.0005s2287.1.p	AALP_AA5G201900
OG0013573	Carub.0006s2884.1.p	AALP_AA6G187700
OG0013574	Carub.0007s1849.1.p	AALP_AA7G056900
OG0013576	Carub.0001s1081.1.p	AALP_AA1G123100
OG0013578	Carub.0007s2509.1.p	AALP_AA8G262300
OG0013579	Carub.0003s0236.1.p	AALP_AA3G026700
OG0013580	Carub.0007s1321.1.p	AALP_AA7G112200
OG0013583	Carub.0006s1013.1.p	AALP_AA8G113300
OG0013584	Carub.0006s3591.1.p	AALP_AA6G012500
OG0013586	Carub.0006s0200.1.p	AALP_AA8G022700
OG0013587	Carub.0004s2252.1.p	AALP_AA4G189700
OG0013588	Carub.0006s2207.1.p	AALP_AA8G418500
OG0013591	Carub.0008s0002.1.p	AALP_AA6G100700
OG0013593	Carub.0008s0848.1.p	AALP_AA6G093800
OG0013594	Carub.0008s0214.1.p	AALP_AA6G121600
OG0013595	Carub.0003s3431.1.p	AALP_AA3G365600
OG0013596	Carub.0001s1497.1.p	AALP_AA1G171400
OG0013597	Carub.0006s0917.1.p	AALP_AA8G102200
OG0013599	Carub.0002s2104.1.p	AALP_AA2G182300
OG0013600	Carub.0008s2053.1.p	AALP_AA8G395400
OG0013601	Carub.0004s1149.1.p	AALP_AAs65934U001000
OG0013602	Carub.0001s0044.1.p	AALP_AA1G009500
OG0013604	Carub.0004s2292.1.p	AALP_AA4G191500
OG0013605	Carub.0001s1980.1.p	AALP_AA1G221400
OG0013606	Carub.0001s0037.1.p	AALP_AA1G010200
OG0013607	Carub.0001s2213.1.p	AALP_AA1G246700
OG0013608	Carub.0001s1192.1.p	AALP_AA1G131700
OG0013609	Carub.0008s0617.1.p	AALP_AA6G162500
OG0013610	Carub.0004s0075.1.p	AALP_AA6G297600
OG0013611	Carub.0003s0111.1.p	AALP_AA3G000400
OG0013612	Carub.0007s0330.1.p	AALP_AA7G248900
OG0013613	Carub.0008s0361.1.p	AALP_AA6G136700
OG0013615	Carub.0001s0924.1.p	AALP_AA1G104200
OG0013617	Carub.0007s0597.1.p	AALP_AA7G212900
OG0013618	Carub.0004s2632.1.p	AALP_AA4G227200
OG0013619	Carub.0006s0763.1.p	AALP_AA8G087000
OG0013620	Carub.0006s2341.1.p	AALP_AA8G435400
OG0013621	Carub.0003s2940.1.p	AALP_AA3G320600
OG0013622	Carub.0006s0774.1.p	AALP_AA8G084400
OG0013625	Carub.0006s1714.1.p	AALP_AA8G206100
OG0013626	Carub.0006s1763.1.p	AALP_AA8G212400
OG0013627	Carub.0003s1122.1.p	AALP_AA3G128900
OG0013628	Carub.0008s2662.1.p	AALP_AA8G513300
OG0013630	Carub.0003s3308.1.p	AALP_AA3G352500
OG0013631	Carub.0008s1316.1.p	AALP_AA8G025800
OG0013635	Carub.0006s1181.1.p	AALP_AA8G134500
OG0013636	Carub.0006s2254.1.p	AALP_AA8G424000
OG0013639	Carub.0007s2116.1.p	AALP_AA7G026400
OG0013640	Carub.0004s2335.1.p	AALP_AA4G194400
OG0013641	Carub.0006s1129.1.p	AALP_AA8G128900
OG0013642	Carub.0005s0529.1.p	AALP_AA5G038100
OG0013645	Carub.0001s0229.1.p	AALP_AA1G025200
OG0013646	Carub.0001s4110.1.p	AALP_AA4G039200
OG0013649	Carub.0007s3531.1.p	AALP_AA5G059000
OG0013650	Carub.0006s2376.1.p	AALP_AA8G241500
OG0013650	Carub.0006s1024.1.p	AALP_AA8G114500
OG0013651	Carub.0005s2823.1.p	AALP_AA5G273500
OG0013652	Carub.0007s0652.1.p	AALP_AA7G207100
OG0013653	Carub.0005s2399.1.p	AALP_AA5G213500
OG0013654	Carub.0008s0909.1.p	AALP_AA8G266700
OG0013655	Carub.0006s2261.1.p	AALP_AA8G423300
OG0013656	Carub.0005s1353.1.p	AALP_AA5G094300
OG0013657	Carub.0002s1848.1.p	AALP_AA2G148800
OG0013658	Carub.0006s0038.1.p	AALP_AA8G007200
OG0013659	Carub.0001s2711.1.p	AALP_AA1G296500
OG0013660	Carub.0008s2164.1.p	AALP_AA8G440100, AALP_AA8G440000
OG0013661	Carub.0004s0042.1.p, Carub.0008s0876.1.p, Carub.0008s0879.1.p, Carub.0008s0880.1.p, Carub.0008s0881.1.p	AALP_AA6G002100
OG0013662	Carub.0004s0565.1.p	AALP_AA6G259800
OG0013663	Carub.0007s1538.1.p	AALP_AA7G083300
OG0013666	Carub.0005s2226.1.p	AALP_AA5G195200
OG0013667	Carub.0002s0020.1.p	AALP_AA6G205900
OG0013669	Carub.0004s2943.1.p	AALP_AA4G257000
OG0013671	Carub.0006s0186.1.p	AALP_AA8G021400
OG0013672	Carub.0006s1144.1.p	AALP_AA8G131100
OG0013674	Carub.0007s2488.1.p, Carub.0007s2487.1.p	AALP_AA6G332700, AALP_AA8G260700
OG0013675	Carub.0008s1296.1.p	AALP_AA8G305600
OG0013676	Carub.0006s0261.1.p	AALP_AA8G031000
OG0013678	Carub.0008s2006.1.p	AALP_AA4G107500
OG0013679	Carub.0007s2021.1.p	AALP_AA7G035200
OG0013680	Carub.0003s0026.1.p	AALP_AA3G009500
OG0013681	Carub.0004s2700.1.p	AALP_AA4G233100
OG0013682	Carub.0004s0162.1.p	AALP_AA6G291300
OG0013683	Carub.0004s3063.1.p	AALP_AA4G270700
OG0013684	Carub.0003s0495.1.p	AALP_AA3G053600
OG0013686	Carub.0007s3534.1.p	AALP_AA6G333800
OG0013688	Carub.0001s3698.1.p	AALP_AA7G085200
OG0013691	Carub.0006s1445.1.p	AALP_AA8G171000
OG0013692	Carub.0002s0997.1.p	AALP_AA5G179400
OG0013693	Carub.0004s0686.1.p	AALP_AA6G250000
OG0013694	Carub.0007s2687.1.p	AALP_AAs62136U000100
OG0013695	Carub.0008s2406.1.p	AALP_AA8G464500
OG0013696	Carub.0001s2078.1.p	AALP_AA1G232700
OG0013698	Carub.0004s2690.1.p	AALP_AA4G232300
OG0013699	Carub.0007s0590.1.p	AALP_AA7G213800
OG0013700	Carub.0004s1582.1.p	AALP_AA4G108100
OG0013701	Carub.0006s1207.1.p	AALP_AA8G139100
OG0013702	Carub.0008s0005.1.p	AALP_AA6G101000
OG0013703	Carub.0003s1505.1.p	AALP_AA3G172400
OG0013705	Carub.0007s1824.1.p	AALP_AA7G059000
OG0013706	Carub.0004s2694.1.p	AALP_AA4G232500
OG0013707	Carub.0003s0545.1.p	AALP_AA3G062200
OG0013709	Carub.0007s0244.1.p	AALP_AA7G254800
OG0013712	Carub.0003s2716.1.p	AALP_AA3G301900
OG0013713	Carub.0008s0587.1.p	AALP_AA6G156800
OG0013715	Carub.0005s1950.1.p	AALP_AA5G161000
OG0013716	Carub.0001s0653.1.p	AALP_AA1G070800
OG0013718	Carub.0007s1587.1.p	AALP_AA7G076800
OG0013719	Carub.0002s2401.1.p	AALP_AA2G212700
OG0013720	Carub.0006s0319.1.p	AALP_AA8G035900
OG0013721	Carub.0003s0538.1.p	AALP_AA5G176700
OG0013724	Carub.0008s2542.1.p	AALP_AA8G479400
OG0013725	Carub.0002s2149.1.p	AALP_AA2G187800
OG0013726	Carub.0006s2350.1.p	AALP_AA8G433500
OG0013728	Carub.0005s1358.1.p	AALP_AA5G095100
OG0013730	Carub.0007s0772.1.p	AALP_AA7G191900
OG0013732	Carub.0003s1494.1.p	AALP_AA3G171200
OG0013733	Carub.0003s2697.1.p	AALP_AA3G300500
OG0013734	Carub.0006s0998.1.p	AALP_AA8G111600
OG0013738	Carub.0007s0714.1.p	AALP_AA7G198600
OG0013739	Carub.0002s1982.1.p	AALP_AA2G166900
OG0013741	Carub.0006s2012.1.p	AALP_AA6G084600
OG0013742	Carub.0002s2299.1.p	AALP_AA5G147500
OG0013743	Carub.0006s0080.1.p	AALP_AA8G002900
OG0013744	Carub.0001s0057.1.p	AALP_AA1G005000
OG0013745	Carub.0004s1849.1.p	AALP_AA4G137500, AALP_AAs44256U000300
OG0013746	Carub.0003s1443.1.p	AALP_AA3G165900
OG0013747	Carub.0002s1095.1.p	AALP_AA6G195600
OG0013748	Carub.0003s1678.1.p	AALP_AA3G193200
OG0013749	Carub.0007s1162.1.p	AALP_AA7G136000
OG0013751	Carub.0005s0594.1.p	AALP_AA5G065300
OG0013753	Carub.0003s2160.1.p	AALP_AA3G268800
OG0013755	Carub.0004s2092.1.p	AALP_AA4G171800
OG0013756	Carub.0007s2974.1.p	AALP_AA6G186500, AALP_AAs67487U000400
OG0013757	Carub.0008s2249.1.p	AALP_AA8G448200
OG0013758	Carub.0008s0202.1.p	AALP_AA6G122100
OG0013759	Carub.0003s1926.1.p	AALP_AA3G222800
OG0013760	Carub.0001s0186.1.p	AALP_AA1G019900
OG0013761	Carub.0005s1352.1.p	AALP_AA5G094200
OG0013762	Carub.0002s1612.1.p	AALP_AA2G122000
OG0013763	Carub.0008s1094.1.p	AALP_AA8G284100
OG0013764	Carub.0001s2390.1.p	AALP_AA1G282700
OG0013765	Carub.0008s2664.1.p	AALP_AA8G513100
OG0013767	Carub.0002s2026.1.p, Carub.0002s2024.1.p	AALP_AA2G172200
OG0013768	Carub.0002s1428.1.p	AALP_AA2G098200
OG0013769	Carub.0005s1082.1.p	AALP_AA5G077000
OG0013771	Carub.0003s1905.1.p	AALP_AA3G218900
OG0013772	Carub.0001s4043.1.p	AALP_AA4G043500
OG0013773	Carub.0008s2765.1.p	AALP_AA8G507500
OG0013776	Carub.0008s2753.1.p	AALP_AA3G142000
OG0013777	Carub.0006s3526.1.p	AALP_AA4G018400, AALP_AA4G266800, AALP_AA6G019300
OG0013779	Carub.0002s0146.1.p	AALP_AA2G005200
OG0013781	Carub.0002s2602.1.p	AALP_AA2G239000
OG0013782	Carub.0002s2231.1.p	AALP_AA2G196700
OG0013784	Carub.0001s0733.1.p	AALP_AA1G081400
OG0013785	Carub.0004s0093.1.p	AALP_AA1G089200, AALP_AA6G332200, AALP_AA6G295800
OG0013787	Carub.0006s0542.1.p	AALP_AA8G059800
OG0013788	Carub.0007s3232.1.p	AALP_AA8G374500
OG0013790	Carub.0002s2541.1.p	AALP_AA2G228600
OG0013791	Carub.0007s0191.1.p	AALP_AA7G279400
OG0013792	Carub.0001s3988.1.p	AALP_AA4G050000
OG0013793	Carub.0006s1746.1.p	AALP_AA8G210600
OG0013794	Carub.0001s0128.1.p	AALP_AA1G004000
OG0013795	Carub.0008s0205.1.p	AALP_AA6G122200
OG0013798	Carub.0001s2115.1.p	AALP_AA1G237500
OG0013799	Carub.0003s3552.1.p, Carub.0003s1300.1.p	AALP_AA3G376400
OG0013800	Carub.0003s0073.1.p	AALP_AA3G003700
OG0013801	Carub.0004s1806.1.p	AALP_AA4G135300
OG0013802	Carub.0002s0022.1.p	AALP_AA6G205600
OG0013803	Carub.0002s1821.1.p	AALP_AA2G145500
OG0013807	Carub.0002s0819.1.p	AALP_AA4G012400
OG0013808	Carub.0004s2397.1.p	AALP_AA4G200700, AALP_AAs48764U000100
OG0013809	Carub.0007s0969.1.p	AALP_AA7G163300
OG0013810	Carub.0007s2458.1.p	AALP_AAs66747U001700
OG0013811	Carub.0001s1419.1.p	AALP_AA1G160700
OG0013812	Carub.0004s1803.1.p	AALP_AA4G135100
OG0013814	Carub.0007s1253.1.p	AALP_AA7G122100
OG0013816	Carub.0003s3214.1.p	AALP_AA3G340200
OG0013817	Carub.0004s1541.1.p	AALP_AA6G056600
OG0013818	Carub.0001s1495.1.p	AALP_AA1G171200
OG0013820	Carub.0005s1833.1.p	AALP_AA5G146900
OG0013821	Carub.0007s2499.1.p	AALP_AA8G261300
OG0013822	Carub.0003s0571.1.p	AALP_AA3G065600
OG0013823	Carub.0007s1971.1.p	AALP_AA2G018600
OG0013824	Carub.0004s1103.1.p	AALP_AAs72209U000200
OG0013825	Carub.0003s1257.1.p	AALP_AA3G143100
OG0013826	Carub.0006s0253.1.p	AALP_AA8G030100
OG0013827	Carub.0002s0790.1.p	AALP_AA6G109800
OG0013830	Carub.0004s0467.1.p	AALP_AA6G264400
OG0013831	Carub.0003s1458.1.p	AALP_AA3G167300
OG0013832	Carub.0006s3290.1.p	AALP_AA6G215600
OG0013833	Carub.0005s1405.1.p	AALP_AA5G101200
OG0013835	Carub.0001s1271.1.p	AALP_AA1G142500
OG0013836	Carub.0003s3526.1.p	AALP_AA3G374400
OG0013837	Carub.0003s3211.1.p	AALP_AA3G339800
OG0013838	Carub.0005s1842.1.p	AALP_AA5G145600
OG0013839	Carub.0002s1829.1.p	AALP_AA2G147100
OG0013840	Carub.0006s1936.1.p	AALP_AA8G232000
OG0013842	Carub.0001s2277.1.p	AALP_AA1G253400
OG0013843	Carub.0005s2713.1.p	AALP_AA5G259700
OG0013844	Carub.0006s0841.1.p	AALP_AA8G093700
OG0013846	Carub.0007s1439.1.p	AALP_AA7G098500
OG0013847	Carub.0002s1216.1.p	AALP_AA2G077200
OG0013848	Carub.0006s0322.1.p	AALP_AA8G036500
OG0013849	Carub.0002s0755.1.p	AALP_AAs68488U000300
OG0013850	Carub.0001s3500.1.p	AALP_AAs55143U000100
OG0013851	Carub.0003s0863.1.p	AALP_AA3G102400
OG0013852	Carub.0006s2674.1.p	AALP_AA6G204600
OG0013854	Carub.0006s0068.1.p	AALP_AA1G274300
OG0013856	Carub.0020s0003.1.p	AALP_AAs51970U000300
OG0013857	Carub.0001s0118.1.p	AALP_AA1G000600
OG0013858	Carub.0008s2733.1.p	AALP_AA8G511400
OG0013859	Carub.0004s0163.1.p	AALP_AA6G291200
OG0013860	Carub.0003s0002.1.p	AALP_AA1G184200
OG0013861	Carub.0001s0398.1.p	AALP_AA1G041900
OG0013862	Carub.0003s2650.1.p	AALP_AAs45999U001100
OG0013863	Carub.0004s2869.1.p	AALP_AA4G250000
OG0013865	Carub.0007s1425.1.p	AALP_AA7G099600
OG0013867	Carub.0004s1322.1.p	AALP_AA6G078100
OG0013868	Carub.0003s3326.1.p	AALP_AA3G354300
OG0013869	Carub.0001s2643.1.p	AALP_AA1G288900
OG0013870	Carub.0003s3523.1.p	AALP_AA3G373900
OG0013871	Carub.0007s1334.1.p	AALP_AA7G111300
OG0013873	Carub.0006s3425.1.p	AALP_AA6G038600
OG0013874	Carub.0005s1383.1.p	AALP_AA5G098600
OG0013876	Carub.0006s0832.1.p	AALP_AA8G092000
OG0013877	Carub.0007s2601.1.p	AALP_AAs55560U001000
OG0013878	Carub.0004s0558.1.p	AALP_AA6G257300
OG0013879	Carub.0003s0926.1.p	AALP_AA3G107400
OG0013880	Carub.0007s0824.1.p	AALP_AA7G185900
OG0013881	Carub.0002s2378.1.p	AALP_AA1G132300
OG0013884	Carub.0010s0002.1.p, Carub.0006s0386.1.p	AALP_AA8G043700
OG0013886	Carub.0003s2939.1.p	AALP_AA3G320500
OG0013887	Carub.0004s2275.1.p	AALP_AA4G191300
OG0013889	Carub.0002s0347.1.p	AALP_AA2G026500
OG0013890	Carub.0005s1817.1.p	AALP_AA5G143300
OG0013892	Carub.0003s0641.1.p	AALP_AA3G075800
OG0013893	Carub.0007s2947.1.p	AALP_AA3G284900
OG0013895	Carub.0004s1481.1.p	AALP_AA7G147500
OG0013897	Carub.0007s1619.1.p	AALP_AA7G162200
OG0013898	Carub.0007s1379.1.p	AALP_AA7G103800
OG0013900	Carub.0003s0327.1.p	AALP_AA3G035700
OG0013901	Carub.0001s2686.1.p	AALP_AA1G293100
OG0013903	Carub.0006s1347.1.p	AALP_AA8G157700
OG0013904	Carub.0002s0117.1.p	AALP_AA6G002400
OG0013907	Carub.0003s0292.1.p	AALP_AA3G031300
OG0013908	Carub.0001s3646.1.p	AALP_AA7G086200
OG0013909	Carub.0008s2686.1.p	AALP_AA8G515400
OG0013911	Carub.0002s1412.1.p	AALP_AA2G168900
OG0013912	Carub.0001s0067.1.p	AALP_AA1G007900
OG0013913	Carub.0004s2079.1.p	AALP_AA4G169800
OG0013914	Carub.0003s2418.1.p	AALP_AA3G276100
OG0013915	Carub.0003s0750.1.p	AALP_AA3G088200
OG0013920	Carub.0007s1398.1.p	AALP_AA7G101700
OG0013921	Carub.0008s1220.1.p	AALP_AA8G298700
OG0013922	Carub.0001s1203.1.p	AALP_AA1G133300
OG0013923	Carub.0004s2165.1.p	AALP_AA4G179700
OG0013924	Carub.0001s4040.1.p	AALP_AA4G044200
OG0013926	Carub.0008s2182.1.p	AALP_AA8G442100
OG0013927	Carub.0006s1120.1.p	AALP_AA8G128000
OG0013929	Carub.0001s3146.1.p	AALP_AA1G338700
OG0013930	Carub.0006s1834.1.p	AALP_AA8G222100
OG0013931	Carub.0002s1397.1.p	AALP_AA2G094900
OG0013932	Carub.0007s2026.1.p	AALP_AAs50770U000200
OG0013935	Carub.0008s2388.1.p	AALP_AA8G156000
OG0013936	Carub.0007s1948.1.p	AALP_AA7G044700
OG0013937	Carub.0008s1454.1.p	AALP_AA8G326200
OG0013939	Carub.0004s2795.1.p	AALP_AA4G242000
OG0013940	Carub.0004s2928.1.p	AALP_AA4G256500
OG0013941	Carub.0006s3392.1.p	AALP_AA6G042200
OG0013942	Carub.0001s0788.1.p	AALP_AA1G089000
OG0013945	Carub.0001s3976.1.p	AALP_AA4G052500
OG0013947	Carub.0007s1632.1.p	AALP_AA7G077800
OG0013948	Carub.0001s0055.1.p	AALP_AA1G004700
OG0013949	Carub.0005s2485.1.p	AALP_AA5G224400
OG0013951	Carub.0004s0449.1.p	AALP_AA6G265600
OG0013952	Carub.0004s2192.1.p	AALP_AA4G182700
OG0013956	Carub.0003s0178.1.p	AALP_AA3G021200
OG0013957	Carub.0004s1347.1.p	AALP_AA6G075700
OG0013962	Carub.0002s2449.1.p	AALP_AA2G217700
OG0013963	Carub.0003s2069.1.p	AALP_AA3G238900
OG0013966	Carub.0005s0271.1.p	AALP_AA8G220300, AALP_AA8G220200
OG0013967	Carub.0001s4294.1.p	AALP_AA4G023400
OG0013969	Carub.0001s3613.1.p	AALP_AA4G083500
OG0013971	Carub.0002s2192.1.p, Carub.0002s2194.1.p	AALP_AA2G193100
OG0013972	Carub.0004s1565.1.p	AALP_AAs69390U000100
OG0013973	Carub.0002s2122.1.p	AALP_AA2G185300
OG0013976	Carub.0007s1597.1.p	AALP_AA7G076100
OG0013977	Carub.0008s1480.1.p	AALP_AA8G329600
OG0013978	Carub.0007s3248.1.p	AALP_AA6G170200
OG0013979	Carub.0002s2393.1.p	AALP_AA2G211700
OG0013981	Carub.0008s2139.1.p	AALP_AA8G404300
OG0013982	Carub.0004s2176.1.p	AALP_AA4G181400
OG0013983	Carub.0003s1968.1.p	AALP_AA3G227200
OG0013984	Carub.0003s2155.1.p	AALP_AA3G246600
OG0013985	Carub.0006s1721.1.p	AALP_AA8G207400
OG0013987	Carub.0003s1158.1.p	AALP_AA3G132600
OG0013988	Carub.0008s2401.1.p	AALP_AA8G464000
OG0013989	Carub.0006s0557.1.p	AALP_AA8G063600
OG0013990	Carub.0001s1327.1.p	AALP_AA1G149100
OG0013993	Carub.0008s2694.1.p	AALP_AA8G514600
OG0013994	Carub.0005s0033.1.p	AALP_AA5G002900
OG0013995	Carub.0002s2755.1.p	AALP_AA2G251000
OG0013996	Carub.0004s1764.1.p	AALP_AA4G130500
OG0013997	Carub.0003s2870.1.p	AALP_AAs61784U000100
OG0013998	Carub.0006s0659.1.p	AALP_AA8G071900
OG0013999	Carub.0006s0700.1.p	AALP_AA8G076900
OG0014000	Carub.0007s2188.1.p	AALP_AA7G017300
OG0014002	Carub.0006s1573.1.p	AALP_AA3G064700
OG0014003	Carub.0003s2777.1.p	AALP_AA8G400800
OG0014004	Carub.0008s2551.1.p	AALP_AA8G480300
OG0014005	Carub.0004s1405.1.p	AALP_AA6G069400
OG0014006	Carub.0001s1760.1.p	AALP_AA2G236600
OG0014007	Carub.0002s1505.1.p	AALP_AA2G108800
OG0014008	Carub.0001s4016.1.p	AALP_AA4G046700
OG0014009	Carub.0008s1874.1.p	AALP_AA8G371500
OG0014010	Carub.0005s1288.1.p	AALP_AA8G144700
OG0014011	Carub.0001s0781.1.p	AALP_AA1G087000
