Orthogroup	Brassica_oleracea	Boechera_stricta
OG0015433	Bo1g087320	Bostr.8169s0038.1.p
OG0015434	Bo9g005860	Bostr.2983s0212.1.p
OG0015435	Bo6g044070	Bostr.1040s0016.1.p
OG0015436	Bo1g038990	Bostr.7867s0253.1.p
OG0015437	Bo1g006530	Bostr.7867s1396.1.p
OG0015438	Bo3g107320	Bostr.0568s0543.1.p
OG0015439	Bo3g043010	Bostr.3877s0051.1.p
OG0015440	Bo2g010110	Bostr.13175s0018.1.p
OG0015441	Bo9g163580	Bostr.2902s0337.1.p
OG0015442	Bo1g051170	Bostr.7867s0641.1.p
OG0015444	Bo4g130980	Bostr.2021s0114.1.p
OG0015445	Bo3g018270	Bostr.1774s0028.1.p
OG0015446	Bo5g073010	Bostr.26675s0264.1.p
OG0015447	Bo7g111600	Bostr.7867s0595.1.p, Bostr.7867s0609.1.p
OG0015448	Bo2g023200	Bostr.26527s0124.1.p
OG0015449	Bo3g134430	Bostr.18473s0229.1.p
OG0015450	Bo1g006690	Bostr.7867s1372.1.p
OG0015451	Bo6g084940	Bostr.20129s0073.1.p
OG0015452	Bo2g002480	Bostr.6251s0053.1.p
OG0015453	Bo9g104970	Bostr.7305s0043.1.p
OG0015454	Bo9g121050	Bostr.26833s0678.1.p
OG0015455	Bo2g036450, Bo3g021130	Bostr.26833s0638.1.p
OG0015456	Bo2g095590	Bostr.20129s0420.1.p
OG0015457	Bo5g025560	Bostr.7128s0462.1.p
OG0015459	Bo6g022420	Bostr.26675s0112.1.p
OG0015460	Bo3g093490	Bostr.18351s0213.1.p
OG0015461	Bo9g100040	Bostr.15774s0263.1.p
OG0015462	Bo6g015730	Bostr.26675s0285.1.p
OG0015463	Bo9g108320	Bostr.7305s0057.1.p
OG0015464	Bo8g098690	Bostr.8111s0003.1.p
OG0015465	Bo3g065430	Bostr.3640s0106.1.p
OG0015467	Bo5g022180	Bostr.7128s0287.1.p
OG0015468	Bo5g127420	Bostr.28625s0178.1.p
OG0015469	Bo7g097310	Bostr.10199s0033.1.p
OG0015470	Bo6g051320	Bostr.6758s0032.1.p
OG0015471	Bo7g093380	Bostr.29827s0022.1.p
OG0015472	Bo6g012150	Bostr.15654s0005.1.p
OG0015473	Bo4g186410	Bostr.23794s0414.1.p
OG0015474	Bo9g018480	Bostr.0568s0301.1.p
OG0015475	Bo4g124210	Bostr.11793s0121.1.p
OG0015477	Bo05331s010	Bostr.28625s0067.1.p
OG0015478	Bo4g030680, Bo3g031670, Bo4g186810	Bostr.23794s0354.1.p
OG0015479	Bo7g117150	Bostr.7867s1359.1.p
OG0015481	Bo1g011530	Bostr.7867s0977.1.p
OG0015482	Bo1g134620	Bostr.28625s0297.1.p
OG0015483	Bo00851s120, Bo3g027950, Bo9g001020	Bostr.1460s0005.1.p
OG0015484	Bo8g087110	Bostr.0697s0102.1.p
OG0015485	Bo6g022440	Bostr.26675s0110.1.p
OG0015486	Bo7g113200, Bo1g017370	Bostr.7867s0695.1.p
OG0015487	Bo3g045010	Bostr.29375s0001.1.p
OG0015488	Bo6g108280	Bostr.10273s0488.1.p
OG0015489	Bo6g030860	Bostr.0124s0077.1.p
OG0015490	Bo1g144730	Bostr.22252s0157.1.p
OG0015491	Bo4g070450, Bo4g165390	Bostr.27991s0079.1.p
OG0015492	Bo2g047960	Bostr.7305s0034.1.p
OG0015493	Bo4g140390	Bostr.7200s0063.1.p
OG0015494	Bo6g112820	Bostr.10273s0222.1.p
OG0015495	Bo3g093460	Bostr.6864s0001.1.p, Bostr.18351s0205.1.p
OG0015496	Bo7g089050	Bostr.5224s0013.1.p
OG0015497	Bo4g135950	Bostr.29044s0025.1.p
OG0015498	Bo8g099710	Bostr.27895s0033.1.p
OG0015499	Bo9g097460	Bostr.15774s0187.1.p
OG0015500	Bo9g010490	Bostr.29827s0092.1.p
OG0015501	Bo8g067160	Bostr.7128s0351.1.p
OG0015502	Bo7g085720	Bostr.0556s0439.1.p
OG0015503	Bo7g110420	Bostr.7867s0369.1.p
OG0015504	Bo1g139910	Bostr.19424s1096.1.p
OG0015505	Bo2g064620, Bo6g110420	Bostr.10273s0382.1.p
OG0015506	Bo5g080240	Bostr.26675s0097.1.p
OG0015507	Bo3g134490	Bostr.18473s0225.1.p
OG0015508	Bo3g001370	Bostr.6251s0126.1.p
OG0015509	Bo3g062580	Bostr.22252s0028.1.p
OG0015511	Bo9g058580	Bostr.3148s0214.1.p
OG0015512	Bo9g174850	Bostr.13129s0164.1.p
OG0015513	Bo4g125440	Bostr.6864s0006.1.p
OG0015514	Bo9g184970	Bostr.6251s0084.1.p
OG0015515	Bo6g119630	Bostr.3288s0198.1.p
OG0015516	Bo9g017800	Bostr.0568s0447.1.p
OG0015517	Bo3g061990	Bostr.22252s0127.1.p
OG0015518	Bo4g112870	Bostr.20505s0090.1.p
OG0015519	Bo1g006750	Bostr.7867s1367.1.p
OG0015520	Bo4g194820	Bostr.25993s0360.1.p
OG0015521	Bo3g134470	Bostr.18473s0228.1.p
OG0015523	Bo1g017070	Bostr.7867s0727.1.p
OG0015525	Bo5g016580, Bo8g065060	Bostr.13671s0166.1.p
OG0015526	Bo5g034460	Bostr.25570s0029.1.p
OG0015527	Bo2g151570	Bostr.15774s0070.1.p
OG0015528	Bo7g114080	Bostr.7867s0836.1.p
OG0015529	Bo6g119420, Bo2g083660	Bostr.3288s0175.1.p
OG0015530	Bo6g112600	Bostr.10273s0256.1.p
OG0015531	Bo2g041360	Bostr.26833s0774.1.p
OG0015532	Bo9g174180	Bostr.13129s0074.1.p
OG0015533	Bo9g183340	Bostr.2128s0166.1.p
OG0015534	Bo4g140520	Bostr.7200s0087.1.p
OG0015535	Bo7g033240	Bostr.19424s0192.1.p
OG0015536	Bo01128s020, Bo8g090690	Bostr.20505s0126.1.p
OG0015537	Bo3g039630	Bostr.25993s0030.1.p
OG0015538	Bo1g011040	Bostr.7867s1024.1.p
OG0015539	Bo4g194130	Bostr.25993s0455.1.p
OG0015540	Bo7g005030	Bostr.9669s0001.1.p
OG0015541	Bo5g141540	Bostr.22252s0293.1.p
OG0015542	Bo8g046120, Bo7g104950	Bostr.30275s0165.1.p
OG0015543	Bo7g107380	Bostr.10689s0081.1.p
OG0015544	Bo7g074050, Bo9g062980	Bostr.8819s0151.1.p
OG0015545	Bo3g091980	Bostr.18351s0163.1.p
OG0015546	Bo4g025770	Bostr.23794s0074.1.p
OG0015547	Bo4g002340	Bostr.13208s0043.1.p
OG0015548	Bo6g103610	Bostr.26959s0190.1.p
OG0015549	Bo9g029100	Bostr.9600s0015.1.p
OG0015550	Bo3g109530, Bo8g077850	Bostr.6864s0294.1.p
OG0015551	Bo5g030410	Bostr.7128s0649.1.p
OG0015552	Bo00285s290	Bostr.0556s0320.1.p
OG0015553	Bo3g005130	Bostr.13129s0065.1.p
OG0015554	Bo5g139740	Bostr.22252s0192.1.p
OG0015555	Bo9g064200	Bostr.8819s0174.1.p
OG0015556	Bo2g050960	Bostr.15774s0112.1.p
OG0015558	Bo9g023740	Bostr.2199s0010.1.p
OG0015559	Bo00626s060	Bostr.15774s0272.1.p
OG0015560	Bo4g182040	Bostr.23794s0742.1.p
OG0015561	Bo3g120840	Bostr.0556s0758.1.p
OG0015562	Bo2g079270	Bostr.10273s0047.1.p
OG0015564	Bo9g157330	Bostr.26527s0382.1.p
OG0015565	Bo4g081250	Bostr.30057s0095.1.p
OG0015566	Bo1g093070	Bostr.10040s0158.1.p
OG0015567	Bo7g106960	Bostr.30275s0480.1.p
OG0015568	Bo6g056340	Bostr.29044s0021.1.p
OG0015569	Bo9g135870	Bostr.26833s0350.1.p
OG0015570	Bo4g125530	Bostr.6864s0015.1.p
OG0015572	Bo5g122760	Bostr.19424s0899.1.p
OG0015573	Bo5g085350	Bostr.1040s0018.1.p
OG0015574	Bo2g108820	Bostr.25463s0178.1.p
OG0015575	Bo8g024390	Bostr.7867s1004.1.p
OG0015576	Bo4g140300	Bostr.7200s0044.1.p
OG0015577	Bo6g119940	Bostr.20129s0023.1.p
OG0015578	Bo8g093280, Bo6g076470	Bostr.20903s0171.1.p
OG0015579	Bo6g035850	Bostr.7128s0024.1.p
OG0015580	Bo6g097140	Bostr.26959s0059.1.p
OG0015581	Bo6g115910	Bostr.10273s0107.1.p
OG0015582	Bo7g045870	Bostr.15697s0197.1.p
OG0015583	Bo9g178950	Bostr.13129s0491.1.p
OG0015584	Bo1g123010	Bostr.28625s0010.1.p
OG0015586	Bo7g078890	Bostr.7903s0004.1.p
OG0015587	Bo1g084700	Bostr.6864s0208.1.p
OG0015588	Bo9g066750, Bo9g066890	Bostr.28243s0046.1.p
OG0015589	Bo1g018020	Bostr.30275s0259.1.p
OG0015590	Bo3g086880	Bostr.24399s0031.1.p
OG0015591	Bo6g087060	Bostr.3288s0085.1.p
OG0015593	Bo8g080100	Bostr.6864s0177.1.p
OG0015594	Bo5g010560, Bo8g110770	Bostr.13671s0475.1.p
OG0015595	Bo4g007090	Bostr.25993s0101.1.p
OG0015596	Bo6g027690	Bostr.0124s0012.1.p
OG0015597	Bo6g030740	Bostr.0124s0067.1.p
OG0015598	Bo3g113350	Bostr.0597s0017.1.p
OG0015599	Bo8g102620	Bostr.18351s0421.1.p
OG0015600	Bo9g182010, Bo2g003900	Bostr.2128s0138.1.p
OG0015601	Bo3g064260	Bostr.19424s1085.1.p
OG0015602	Bo5g106210	Bostr.19424s0569.1.p
OG0015603	Bo7g040740	Bostr.19424s0316.1.p
OG0015604	Bo4g151800	Bostr.27895s0125.1.p
OG0015605	Bo1g070960	Bostr.18473s0282.1.p
OG0015606	Bo3g045150	Bostr.25463s0212.1.p
OG0015607	Bo3g152950, Bo1g003160	Bostr.25542s0205.1.p
OG0015608	Bo2g028360	Bostr.26833s0366.1.p
OG0015609	Bo3g023810	Bostr.15774s0258.1.p
OG0015610	Bo1g008460	Bostr.7867s1159.1.p
OG0015611	Bo6g108580	Bostr.10273s0463.1.p
OG0015612	Bo5g152630	Bostr.1460s0159.1.p
OG0015613	Bo5g153870	Bostr.1460s0015.1.p
OG0015616	Bo9g091330	Bostr.25463s0194.1.p
OG0015617	Bo7g095380	Bostr.29827s0190.1.p
OG0015618	Bo5g152790	Bostr.1460s0136.1.p
OG0015619	Bo3g044310	Bostr.25463s0361.1.p
OG0015620	Bo9g022240	Bostr.0568s0011.1.p
OG0015621	Bo7g031780	Bostr.19424s0146.1.p
OG0015622	Bo4g181670	Bostr.23794s0788.1.p
OG0015623	Bo3g065770	Bostr.13158s0361.1.p
OG0015624	Bo5g017970	Bostr.13671s0056.1.p
OG0015625	Bo3g143230	Bostr.15697s0140.1.p
OG0015626	Bo1g057340	Bostr.0597s0122.1.p
OG0015627	Bo8g047150	Bostr.30275s0170.1.p
OG0015628	Bo4g154010	Bostr.27895s0106.1.p
OG0015630	Bo4g078330	Bostr.3148s0278.1.p
OG0015631	Bo2g005460	Bostr.2128s0028.1.p
OG0015632	Bo8g016630	Bostr.15654s0044.1.p
OG0015633	Bo9g108470	Bostr.7305s0066.1.p
OG0015634	Bo8g030800	Bostr.29044s0108.1.p
OG0015635	Bo1g101620	Bostr.0556s0661.1.p
OG0015636	Bo2g100660	Bostr.2983s0191.1.p
OG0015637	Bo4g024810	Bostr.25993s0214.1.p
OG0015638	Bo9g104880	Bostr.4839s0001.1.p
OG0015639	Bo6g120220, Bo2g087700	Bostr.20129s0057.1.p
OG0015640	Bo2g063070, Bo6g095530	Bostr.10273s0425.1.p
OG0015641	Bo1g016800	Bostr.7867s0751.1.p
OG0015642	Bo2g028680, Bo3g018810	Bostr.26833s0422.1.p
OG0015643	Bo6g112790	Bostr.10273s0224.1.p
OG0015644	Bo4g173300	Bostr.24513s0174.1.p
OG0015645	Bo3g091990	Bostr.18351s0164.1.p
OG0015646	Bo3g138740	Bostr.12659s0421.1.p
OG0015647	Bo2g166170	Bostr.0568s0370.1.p
OG0015648	Bo4g170750	Bostr.29246s0018.1.p
OG0015649	Bo3g053250	Bostr.20485s0001.1.p
OG0015650	Bo7g052730	Bostr.12659s0376.1.p
OG0015651	Bo5g086820	Bostr.3359s0072.1.p
OG0015653	Bo3g019620	Bostr.26833s0576.1.p
OG0015654	Bo2g042160	Bostr.26833s0870.1.p
OG0015655	Bo4g144080, Bo4g137570	Bostr.17775s0016.1.p
OG0015656	Bo8g043530	Bostr.30275s0080.1.p
OG0015657	Bo4g140170	Bostr.7200s0020.1.p
OG0015659	Bo2g009770	Bostr.13175s0082.1.p
OG0015660	Bo1g007600	Bostr.7867s1266.1.p
OG0015661	Bo5g063180	Bostr.22252s0213.1.p
OG0015662	Bo5g010120	Bostr.25494s0029.1.p
OG0015663	Bo8g040650	Bostr.0597s0168.1.p
OG0015664	Bo7g005220	Bostr.18351s0442.1.p
OG0015665	Bo3g184750	Bostr.7128s0044.1.p
OG0015666	Bo3g013230	Bostr.26527s0353.1.p
OG0015667	Bo4g187720	Bostr.23794s0206.1.p
OG0015668	Bo8g020640	Bostr.12302s0112.1.p
OG0015669	Bo7g031350	Bostr.19424s0121.1.p
OG0015670	Bo8g097530	Bostr.13158s0205.1.p
OG0015671	Bo9g028110	Bostr.7903s0144.1.p
OG0015672	Bo6g124400	Bostr.20129s0450.1.p
OG0015673	Bo4g077040	Bostr.29505s0038.1.p
OG0015674	Bo8g096180	Bostr.13158s0167.1.p
OG0015675	Bo5g063190	Bostr.15697s0357.1.p
OG0015676	Bo1g025540	Bostr.10689s0123.1.p
OG0015677	Bo6g079270	Bostr.13158s0218.1.p
OG0015678	Bo9g152580	Bostr.26527s0233.1.p
OG0015680	Bo9g176520	Bostr.13129s0359.1.p
OG0015681	Bo5g156370	Bostr.1460s0100.1.p
OG0015682	Bo7g031170	Bostr.19424s0109.1.p
OG0015683	Bo1g038930	Bostr.7867s0245.1.p
OG0015684	Bo9g165740	Bostr.13877s0001.1.p
OG0015685	Bo3g184310	Bostr.7128s0090.1.p
OG0015686	Bo9g181840	Bostr.2128s0084.1.p
OG0015687	Bo7g117260	Bostr.7867s1378.1.p
OG0015688	Bo3g022630	Bostr.26833s0936.1.p
OG0015689	Bo9g055690	Bostr.8169s0037.1.p
OG0015690	Bo9g148340	Bostr.26527s0027.1.p
OG0015691	Bo2g146190	Bostr.0556s0481.1.p
OG0015692	Bo1g002220	Bostr.25542s0068.1.p
OG0015693	Bo3g019160	Bostr.26833s0484.1.p
OG0015694	Bo4g134680	Bostr.29044s0062.1.p
OG0015695	Bo5g010350	Bostr.25494s0053.1.p
OG0015696	Bo7g031810	Bostr.19424s0155.1.p
OG0015697	Bo2g011990	Bostr.2902s0191.1.p
OG0015698	Bo2g128730	Bostr.8819s0113.1.p
OG0015699	Bo8g030680	Bostr.29044s0094.1.p
OG0015700	Bo1g098810	Bostr.19424s0178.1.p
OG0015702	Bo5g004310	Bostr.26675s0345.1.p
OG0015703	Bo6g066610	Bostr.17016s0006.1.p
OG0015704	Bo5g019590, Bo8g106790	Bostr.13671s0007.1.p
OG0015705	Bo9g005950	Bostr.2983s0200.1.p
OG0015707	Bo1g112300	Bostr.19424s0674.1.p
OG0015708	Bo9g006360	Bostr.2983s0122.1.p
OG0015709	Bo8g101010	Bostr.19427s0023.1.p
OG0015710	Bo9g171590	Bostr.23997s0009.1.p
OG0015711	Bo9g004520	Bostr.16335s0046.1.p
OG0015712	Bo2g032650, Bo9g130880	Bostr.26833s0544.1.p
OG0015714	Bo4g125320	Bostr.11793s0132.1.p
OG0015715	Bo3g084110	Bostr.19424s0084.1.p
OG0015716	Bo1g002420	Bostr.25542s0103.1.p
OG0015718	Bo5g042810	Bostr.12659s0349.1.p
OG0015719	Bo7g119720	Bostr.25542s0039.1.p
OG0015720	Bo9g152200	Bostr.26527s0205.1.p
OG0015721	Bo4g061400	Bostr.27991s0218.1.p
OG0015722	Bo2g061210	Bostr.26959s0008.1.p
OG0015723	Bo3g031460	Bostr.23794s0389.1.p
OG0015724	Bo7g064210, Bo9g020460	Bostr.0568s0122.1.p
OG0015725	Bo3g062610	Bostr.22252s0023.1.p
OG0015727	Bo1g008110	Bostr.7867s1194.1.p
OG0015728	Bo6g121620	Bostr.20129s0231.1.p
OG0015729	Bo9g054580	Bostr.8169s0005.1.p
OG0015730	Bo4g186830	Bostr.23794s0353.1.p
OG0015731	Bo8g024280	Bostr.12302s0013.1.p
OG0015732	Bo1g005920	Bostr.7867s1476.1.p
OG0015733	Bo3g034090	Bostr.27991s0098.1.p
OG0015734	Bo2g024030, Bo2g024000	Bostr.26527s0023.1.p
OG0015735	Bo9g076430, Bo3g048280	Bostr.2983s0048.1.p
OG0015736	Bo2g009420	Bostr.13129s0036.1.p
OG0015737	Bo01158s050	Bostr.2983s0207.1.p
OG0015738	Bo4g143740, Bo6g066620	Bostr.17016s0005.1.p
OG0015739	Bo6g076820	Bostr.13158s0001.1.p
OG0015740	Bo9g040740	Bostr.22157s0147.1.p
OG0015741	Bo9g133580	Bostr.26833s0466.1.p
OG0015742	Bo3g165610	Bostr.7867s0059.1.p
OG0015744	Bo3g142900	Bostr.15697s0102.1.p
OG0015745	Bo3g054920	Bostr.1460s0030.1.p
OG0015746	Bo4g136910	Bostr.9638s0107.1.p
OG0015747	Bo01260s020	Bostr.12659s0157.1.p
OG0015748	Bo9g135760	Bostr.26833s0355.1.p
OG0015749	Bo2g016590	Bostr.26527s0354.1.p
OG0015750	Bo00828s020	Bostr.19424s0859.1.p
OG0015751	Bo9g171400	Bostr.29827s0276.1.p, Bostr.23997s0024.1.p
OG0015752	Bo5g007110, Bo03992s010	Bostr.25219s0372.1.p
OG0015753	Bo5g101230	Bostr.19424s0524.1.p
OG0015754	Bo9g013690	Bostr.5763s0088.1.p
OG0015755	Bo8g059850	Bostr.13671s0350.1.p
OG0015756	Bo5g007330	Bostr.25219s0338.1.p
OG0015757	Bo9g171410	Bostr.23997s0023.1.p
OG0015758	Bo2g009030	Bostr.13129s0128.1.p
OG0015759	Bo1g053460	Bostr.30275s0125.1.p
OG0015760	Bo7g091090	Bostr.0556s0475.1.p
OG0015762	Bo4g130850	Bostr.2021s0123.1.p
OG0015763	Bo5g038540	Bostr.12659s0100.1.p
OG0015764	Bo7g021150	Bostr.18351s0066.1.p
OG0015765	Bo2g080760	Bostr.3288s0020.1.p
OG0015766	Bo9g183430	Bostr.2128s0155.1.p
OG0015767	Bo1g005410	Bostr.7867s1534.1.p
OG0015768	Bo2g127210	Bostr.8819s0075.1.p
OG0015769	Bo3g090230	Bostr.18351s0103.1.p
OG0015770	Bo5g005500, Bo3g062480	Bostr.22252s0204.1.p
OG0015771	Bo4g030980	Bostr.23794s0394.1.p
OG0015772	Bo7g018630	Bostr.18351s0105.1.p
OG0015773	Bo5g043190	Bostr.12659s0408.1.p
OG0015774	Bo6g020940, Bo3g178330	Bostr.26675s0157.1.p
OG0015775	Bo6g048010	Bostr.3359s0036.1.p
OG0015776	Bo9g118920	Bostr.26833s0779.1.p
OG0015777	Bo9g181860	Bostr.2128s0086.1.p
OG0015778	Bo1g076960	Bostr.18473s0095.1.p
OG0015780	Bo7g029030	Bostr.19424s0007.1.p
OG0015781	Bo5g023930	Bostr.7128s0373.1.p
OG0015782	Bo4g195310	Bostr.25993s0273.1.p
OG0015783	Bo5g022310	Bostr.7128s0306.1.p
OG0015785	Bo9g183060	Bostr.2128s0125.1.p
OG0015786	Bo4g183030	Bostr.23794s0608.1.p
OG0015787	Bo7g049780	Bostr.15697s0078.1.p
OG0015788	Bo1g098570	Bostr.10040s0003.1.p
OG0015789	Bo1g005070	Bostr.7867s1568.1.p
OG0015793	Bo5g136730	Bostr.19424s1055.1.p
OG0015794	Bo1g087840	Bostr.30057s0096.1.p
OG0015795	Bo7g088990	Bostr.5224s0022.1.p
OG0015796	Bo9g160340	Bostr.0899s0002.1.p
OG0015797	Bo9g175790	Bostr.13129s0289.1.p
OG0015798	Bo1g017270	Bostr.7867s0715.1.p
OG0015799	Bo4g038680	Bostr.23794s0564.1.p
OG0015800	Bo3g042810	Bostr.15774s0174.1.p
OG0015801	Bo8g102150	Bostr.7903s0068.1.p
OG0015802	Bo3g021400	Bostr.26833s0688.1.p
OG0015803	Bo4g008210	Bostr.25993s0121.1.p
OG0015804	Bo7g104300	Bostr.30275s0071.1.p
OG0015805	Bo1g022560	Bostr.10689s0039.1.p
OG0015806	Bo9g154340	Bostr.26527s0309.1.p
OG0015807	Bo4g197310	Bostr.25993s0092.1.p
OG0015808	Bo2g151520, Bo9g009780	Bostr.15774s0065.1.p
OG0015809	Bo5g126290	Bostr.28625s0063.1.p
OG0015810	Bo9g154670	Bostr.26527s0345.1.p
OG0015811	Bo8g090570	Bostr.20505s0135.1.p
OG0015812	Bo4g045820, Bo2g100260	Bostr.23327s0002.1.p, Bostr.18813s0001.1.p
OG0015813	Bo5g020770	Bostr.7128s0146.1.p
OG0015814	Bo4g161190	Bostr.29505s0017.1.p
OG0015815	Bo3g084300	Bostr.19424s0057.1.p
OG0015816	Bo1g014890	Bostr.30163s0001.1.p
OG0015817	Bo7g089330	Bostr.2392s0021.1.p
OG0015818	Bo9g185040	Bostr.6251s0100.1.p
OG0015819	Bo4g108380	Bostr.20903s0088.1.p
OG0015820	Bo3g028690	Bostr.23794s0503.1.p
OG0015821	Bo1g091720	Bostr.10040s0210.1.p
OG0015822	Bo3g040450	Bostr.27991s0010.1.p
OG0015824	Bo1g050780	Bostr.7867s0596.1.p
OG0015825	Bo6g043770	Bostr.1774s0031.1.p
OG0015826	Bo9g032230	Bostr.29223s0022.1.p
OG0015827	Bo4g137110	Bostr.12645s0025.1.p
OG0015828	Bo6g108770	Bostr.10273s0436.1.p
OG0015829	Bo6g099190	Bostr.26959s0437.1.p
OG0015830	Bo6g107210, Bo2g061200	Bostr.26959s0011.1.p
OG0015831	Bo6g043750	Bostr.1040s0085.1.p
OG0015832	Bo00581s120	Bostr.6192s0014.1.p
OG0015833	Bo7g110880, Bo1g043160	Bostr.7867s0457.1.p
OG0015834	Bo3g061910	Bostr.22252s0103.1.p
OG0015835	Bo8g106630	Bostr.0124s0192.1.p
OG0015836	Bo3g178380	Bostr.26675s0148.1.p
OG0015837	Bo5g027670	Bostr.7128s0567.1.p
OG0015838	Bo5g108670	Bostr.19424s0611.1.p
OG0015839	Bo3g062370	Bostr.23997s0025.1.p, Bostr.22252s0188.1.p
OG0015840	Bo7g104170	Bostr.30275s0046.1.p
OG0015841	Bo6g100980	Bostr.26959s0276.1.p
OG0015843	Bo9g084540	Bostr.25463s0349.1.p
OG0015844	Bo5g043280, Bo7g052990	Bostr.12659s0414.1.p
OG0015845	Bo4g009280	Bostr.25993s0131.1.p
OG0015846	Bo01269s010	Bostr.8169s0045.1.p
OG0015847	Bo2g055440	Bostr.26959s0196.1.p
OG0015848	Bo5g132120	Bostr.3640s0176.1.p
OG0015849	Bo9g032640	Bostr.29223s0109.1.p
OG0015850	Bo3g009840	Bostr.2902s0189.1.p
OG0015851	Bo5g001100	Bostr.5325s0094.1.p
OG0015852	Bo5g148560	Bostr.2570s0319.1.p
OG0015853	Bo2g079250	Bostr.10273s0052.1.p
OG0015854	Bo3g132940	Bostr.0556s0645.1.p
OG0015855	Bo3g107740	Bostr.0568s0574.1.p
OG0015856	Bo5g019410	Bostr.13671s0022.1.p
OG0015857	Bo8g071570	Bostr.12659s0115.1.p
OG0015859	Bo7g088560, Bo2g149330	Bostr.0556s0611.1.p
OG0015860	Bo6g066540	Bostr.25375s0010.1.p
OG0015861	Bo5g091750	Bostr.3359s0160.1.p
OG0015862	Bo6g088050	Bostr.10273s0040.1.p
OG0015863	Bo6g079940	Bostr.20129s0538.1.p
OG0015864	Bo8g059140	Bostr.13671s0470.1.p
OG0015865	Bo4g112750	Bostr.20505s0075.1.p
OG0015866	Bo5g151460	Bostr.1460s0201.1.p
OG0015867	Bo8g097860	Bostr.13158s0253.1.p
OG0015868	Bo4g030250	Bostr.23794s0303.1.p
OG0015869	Bo1g003420	Bostr.25542s0241.1.p
OG0015870	Bo3g103150	Bostr.0568s0436.1.p
OG0015871	Bo5g129080	Bostr.28625s0248.1.p
OG0015872	Bo9g175440	Bostr.13129s0227.1.p
OG0015873	Bo2g061360	Bostr.10273s0482.1.p
OG0015874	Bo7g078050	Bostr.7903s0057.1.p
OG0015875	Bo3g006810	Bostr.6251s0166.1.p
OG0015876	Bo2g057900	Bostr.26959s0048.1.p
OG0015877	Bo5g003060	Bostr.4825s0006.1.p
OG0015878	Bo6g118190	Bostr.3288s0032.1.p
OG0015879	Bo2g012750	Bostr.2902s0305.1.p
OG0015880	Bo4g162540	Bostr.28794s0018.1.p
OG0015881	Bo8g065390	Bostr.13671s0115.1.p
OG0015882	Bo6g111070	Bostr.10273s0310.1.p
OG0015883	Bo4g074300	Bostr.27991s0160.1.p
OG0015884	Bo1g057760	Bostr.0597s0071.1.p
OG0015885	Bo6g014330	Bostr.25219s0545.1.p
OG0015886	Bo4g182590	Bostr.23794s0666.1.p
OG0015887	Bo3g149900	Bostr.25542s0100.1.p
OG0015889	Bo4g136650	Bostr.19424s0004.1.p
OG0015890	Bo5g148120	Bostr.2570s0250.1.p
OG0015891	Bo5g121460	Bostr.19424s0880.1.p
OG0015892	Bo3g061590	Bostr.22252s0226.1.p
OG0015894	Bo4g145870	Bostr.5022s0108.1.p
OG0015896	Bo4g031010	Bostr.23794s0397.1.p
OG0015897	Bo5g021380	Bostr.7128s0205.1.p
OG0015898	Bo7g065800, Bo9g059340	Bostr.3148s0077.1.p
OG0015899	Bo1g093160	Bostr.10040s0149.1.p
OG0015900	Bo7g105810	Bostr.30275s0284.1.p
OG0015901	Bo4g078290	Bostr.13404s0081.1.p
OG0015902	Bo1g087340	Bostr.8169s0036.1.p
OG0015903	Bo9g009090, Bo7g088740	Bostr.0556s0628.1.p
OG0015904	Bo7g089200	Bostr.13083s0055.1.p
OG0015905	Bo2g047660	Bostr.7305s0018.1.p
OG0015906	Bo5g003810	Bostr.26675s0412.1.p
OG0015907	Bo1g007180	Bostr.7867s1313.1.p
OG0015909	Bo5g138150	Bostr.22252s0104.1.p
OG0015910	Bo00452s070	Bostr.3877s0045.1.p
OG0015911	Bo5g144770	Bostr.2570s0050.1.p
OG0015913	Bo7g096550	Bostr.5763s0040.1.p
OG0015914	Bo6g103710	Bostr.26959s0177.1.p
OG0015915	Bo3g052940	Bostr.16335s0070.1.p
OG0015916	Bo3g141640	Bostr.15697s0081.1.p
OG0015917	Bo9g015060	Bostr.0568s0546.1.p
OG0015918	Bo5g009550	Bostr.25219s0028.1.p
OG0015919	Bo5g009110	Bostr.25219s0084.1.p
OG0015920	Bo2g047990	Bostr.7305s0037.1.p
OG0015921	Bo9g006270	Bostr.2983s0133.1.p
OG0015922	Bo6g109050	Bostr.10273s0411.1.p
OG0015923	Bo9g023800	Bostr.18351s0019.1.p
OG0015924	Bo5g006970	Bostr.25219s0386.1.p
OG0015925	Bo5g001140	Bostr.5325s0098.1.p
OG0015926	Bo7g003200	Bostr.7903s0092.1.p
OG0015927	Bo7g045300	Bostr.15697s0256.1.p
OG0015928	Bo2g057840	Bostr.26959s0052.1.p
OG0015929	Bo7g003580, Bo9g028250	Bostr.7903s0128.1.p
OG0015930	Bo9g090870	Bostr.25463s0231.1.p
OG0015931	Bo6g010910	Bostr.15654s0024.1.p
OG0015932	Bo7g045220, Bo3g145220	Bostr.15697s0261.1.p
OG0015933	Bo7g066850	Bostr.3148s0071.1.p
OG0015934	Bo4g127270	Bostr.7389s0001.1.p
OG0015936	Bo4g039070	Bostr.23794s0600.1.p
OG0015937	Bo8g025630	Bostr.6773s0003.1.p
OG0015938	Bo1g045270	Bostr.7867s0464.1.p
OG0015939	Bo3g141540	Bostr.15697s0072.1.p
