Orthogroup	Brassica_oleracea	Thellungiella_parvula
OG0013710	Bo7g065620	Sp2g08420.1
OG0013711	Bo4g012870	Sp4g23260.1
OG0013712	Bo7g026570	Sp3g24610.1
OG0013713	Bo4g078600	Sp2g07660.1
OG0013714	Bo8g058150	Sp1g07660.1
OG0013715	Bo8g082430	Sp5g09320.1
OG0013716	Bo5g008060	Sp1g05990.1
OG0013717	Bo5g005600	Sp1g04290.1
OG0013718	Bo7g110030, Bo1g039750	Sp7g23160.1
OG0013720	Bo9g181310	Sp6g38510.1
OG0013721	Bo1g150160, Bo5g144900	Sp3g04910.1
OG0013722	Bo9g095540, Bo00935s050	Sp6g11560.1
OG0013723	Bo7g082220, Bo2g138670	Sp2g15090.1
OG0013724	Bo3g101080	Sp2g27690.1
OG0013725	Bo2g082310	Sp5g29820.1
OG0013726	Bo9g011280	Sp2g21900.1
OG0013727	Bo3g081950	Sp3g21910.1
OG0013728	Bo3g134560	Sp5g14390.1
OG0013729	Bo4g186310	Sp4g18780.1
OG0013730	Bo7g115850	Sp7g30530.1
OG0013732	Bo5g127290	Sp3g13490.1
OG0013733	Bo7g027880, Bo3g086740	Sp3g24230.1
OG0013734	Bo3g007080	Sp6g32080.1
OG0013735	Bo2g010590, Bo3g007190	Sp6g31930.1
OG0013737	Bo1g151570	Sp3g04290.1
OG0013738	Bo1g008220	Sp7g31050.1
OG0013739	Bo6g116450	Sp5g28020.1
OG0013740	Bo6g056190	Sp7g11130.1
OG0013741	Bo4g052420	Sp4g13660.1
OG0013742	Bo6g120140	Sp5g31230.1
OG0013743	Bo9g184940, Bo2g002410	Sp6g40470.1
OG0013744	Bo5g001040, Bo8g118000	Sp1g00670.1
OG0013745	Bo4g032360	Sp4g18940.1
OG0013746	Bo1g130010	Sp3g12990.1
OG0013747	Bo9g084630	Sp6g08010.1
OG0013748	Bo1g122900	Sp3g15250.1
OG0013749	Bo1g016940, Bo8g054580, Bo7g113470	Sp7g26960.1
OG0013750	Bo6g077640	Sp5g02070.1
OG0013751	Bo7g088860	Sp2g18310.1
OG0013752	Bo3g134210	Sp5g14650.1
OG0013753	Bo5g100950, Bo1g105850	Sp3g19590.1
OG0013754	Bo2g149620	Sp2g18520.1
OG0013755	Bo3g032950	Sp4g21280.1
OG0013756	Bo8g033940	Sp7g10140.1
OG0013757	Bo3g109320	Sp2g25000.1
OG0013758	Bo4g161300, Bo4g173250	SpUn0100_0020.1, SpUn0012_0130.1, SpUn0048_0010.1, SpUn0254_0010.1
OG0013759	Bo5g114100	Sp3g17510.1
OG0013760	Bo8g117330, Bo5g003360	Sp1g01730.1
OG0013761	Bo3g134480	Sp5g14450.1
OG0013762	Bo6g108940	Sp5g24580.1
OG0013763	Bo3g023980	Sp6g13100.1
OG0013764	Bo5g041490	Sp1g21710.1
OG0013765	Bo3g097750	Sp2g28840.1
OG0013766	Bo2g140490, Bo7g084320	Sp2g16340.1
OG0013767	Bo7g031150	Sp5g21110.1, Sp5g28680.1
OG0013768	Bo2g056250	Sp5g22830.1
OG0013769	Bo4g045810, Bo1g065050	Sp5g16230.1
OG0013770	Bo3g017260	Sp6g22290.1
OG0013771	Bo5g115490	Sp3g17290.1
OG0013773	Bo9g021610	Sp2g29820.1
OG0013774	Bo5g129200	Sp3g12780.1
OG0013775	Bo3g044280	Sp6g08070.1
OG0013776	Bo9g020470, Bo7g064220	Sp2g29690.1
OG0013777	Bo9g004430	Sp6g01850.1
OG0013778	Bo4g030030, Bo4g187250	Sp4g20240.1
OG0013779	Bo9g029050	Sp2g01190.1
OG0013780	Bo1g055280	Sp7g14360.1
OG0013781	Bo6g122610	Sp5g34210.1
OG0013782	Bo6g119610	Sp5g30580.1
OG0013783	Bo8g095960	Sp5g01950.1
OG0013784	Bo8g112740, Bo5g008650	Sp1g06610.1
OG0013786	Bo4g168060	Sp4g11890.1
OG0013787	Bo9g176050	Sp6g36320.1
OG0013789	Bo9g011390, Bo7g096040	Sp2g22190.1
OG0013790	Bo6g122110	Sp5g33650.1
OG0013791	Bo7g118830	Sp7g35920.1
OG0013792	Bo3g179570	Sp1g37680.1
OG0013793	Bo9g154000	Sp6g25230.1
OG0013794	Bo5g002970	Sp1g01340.1
OG0013795	Bo2g127500	Sp2g10820.1
OG0013796	Bo2g036540	Sp6g17950.1
OG0013797	Bo2g050520	Sp6g13510.1
OG0013798	Bo5g034740	Sp1g19270.1
OG0013799	Bo8g102160	Sp3g34110.1
OG0013800	Bo5g155220	Sp3g00710.1
OG0013801	Bo3g030000	Sp4g18530.1
OG0013802	Bo9g032270	Sp2g00220.1
OG0013803	Bo6g112880	Sp5g26520.1
OG0013804	Bo8g054430, Bo1g017340	Sp7g26580.1
OG0013805	Bo9g151990	Sp6g24100.1
OG0013806	Bo4g173780, Bo3g024940	Sp4g13490.1
OG0013807	Bo1g086260	SpUn0004_0080.1, SpUn0066_0030.1
OG0013808	Bo3g035760	Sp4g23940.1
OG0013809	Bo3g175360	Sp7g28740.1
OG0013810	Bo1g053220	Sp7g17330.1
OG0013812	Bo4g034860	Sp4g18500.1
OG0013813	Bo4g188470	Sp4g22010.1
OG0013814	Bo1g051290	Sp7g26190.1
OG0013815	Bo7g037630, Bo3g082040	Sp3g21760.1
OG0013816	Bo7g012720	Sp3g31430.1
OG0013817	Bo4g182170	Sp4g16120.1
OG0013818	Bo5g020610	Sp1g13510.1
OG0013819	Bo6g076660	Sp5g03370.1
OG0013820	Bo8g081060	Sp5g10290.1
OG0013821	Bo8g044710	Sp7g15070.1
OG0013822	Bo3g060500	Sp3g05200.1
OG0013823	Bo1g024420	Sp7g19830.1
OG0013824	Bo3g039860	Sp4g12510.1
OG0013825	Bo1g138520	Sp3g11390.1
OG0013826	Bo2g004160	Sp6g39130.1
OG0013827	Bo00581s060	Sp2g06650.1
OG0013828	Bo4g019770	Sp4g25500.1
OG0013829	Bo6g115810	Sp5g27400.1
OG0013830	Bo4g157330	Sp4g04100.1
OG0013831	Bo3g066490, Bo1g129880	Sp3g13130.1
OG0013832	Bo9g076540	Sp6g03990.1
OG0013833	Bo3g136970	Sp5g14030.1
OG0013834	Bo2g137210	Sp2g14650.1
OG0013835	Bo8g065100	Sp1g11510.1
OG0013836	Bo7g003170	Sp3g33990.1
OG0013837	Bo7g012740	Sp3g31400.1
OG0013838	Bo7g101420, Bo8g080980	Sp5g10200.1
OG0013839	Bo6g113010	Sp5g26600.1
OG0013840	Bo9g150080	Sp6g23480.1
OG0013841	Bo4g179260, Bo4g179280	Sp1g26070.1, Sp4g14990.1
OG0013842	Bo5g039320	Sp1g20660.1
OG0013843	Bo8g095140	Sp5g02820.1
OG0013844	Bo9g173640	Sp6g33450.1
OG0013846	Bo1g045310	Sp7g24450.1
OG0013847	Bo2g052710	Sp5g21230.1
OG0013848	Bo9g181280	Sp6g38480.1
OG0013849	Bo9g054630	Sp2g06270.1
OG0013850	Bo6g080270	Sp1g33360.1
OG0013851	Bo5g138240	Sp3g07890.1
OG0013852	Bo3g043080	Sp6g09870.1
OG0013853	Bo5g008160	Sp1g06100.1
OG0013854	Bo2g002340	Sp6g40560.1
OG0013855	Bo4g198620	Sp4g29360.1
OG0013856	Bo7g092930, Bo2g151820	Sp2g19970.1
OG0013857	Bo5g002780	Sp1g01270.1
OG0013858	Bo7g064000	Sp2g29490.1
OG0013859	Bo8g101110, Bo4g149730	Sp4g01480.1
OG0013860	Bo00851s130	Sp3g00020.1
OG0013861	Bo8g004220, Bo5g004850	Sp1g03570.1
OG0013862	Bo7g030300	Sp3g23500.1
OG0013863	Bo4g025160	Sp4g28060.1
OG0013864	Bo9g019040, Bo3g096520	Sp2g29070.1
OG0013865	Bo1g046470	Sp7g24580.1
OG0013866	Bo3g015680	Sp6g23150.1
OG0013867	Bo4g048370	Sp4g14280.1
OG0013868	Bo7g002050, Bo9g027500	Sp3g32430.1
OG0013869	Bo3g143000	Sp1g24170.1
OG0013870	Bo7g003190	SpUn0952_0010.1
OG0013871	Bo1g049440	Sp7g25450.1
OG0013873	Bo9g006090	Sp6g02840.1
OG0013874	Bo3g135820	Sp5g14220.1
OG0013875	Bo4g137940, Bo4g118330	Sp5g07620.1
OG0013876	Bo9g173700, Bo2g009590	Sp6g33520.1
OG0013877	Bo7g103920	Sp7g13980.1, Sp1g33570.1
OG0013878	Bo3g042060	Sp4g05550.1
OG0013879	Bo1g144170	Sp3g08390.1
OG0013880	Bo1g010520	Sp7g30100.1
OG0013881	Bo01287s010	SpUn0346_0010.1
OG0013882	Bo4g134560	Sp7g09040.1
OG0013883	Bo8g090990	Sp5g05910.1
OG0013884	Bo9g177550	Sp6g37880.1
OG0013885	Bo9g176140, Bo9g176130, Bo2g007240	Sp6g36370.1
OG0013886	Bo9g023870, Bo7g021400	Sp3g28890.1
OG0013887	Bo4g190240, Bo4g012640	Sp4g42843.1
OG0013888	Bo8g104150, Bo2g023670	Sp6g23180.1
OG0013890	Bo1g058980	Sp5g10450.1
OG0013891	Bo1g010440	Sp7g30210.1
OG0013892	Bo3g060890	Sp3g05840.1
OG0013893	Bo4g133210	Sp7g10660.1
OG0013894	Bo3g100740, Bo3g100780	Sp2g27980.1
OG0013895	Bo1g014930	Sp7g27630.1
OG0013896	Bo4g077070	Sp4g09870.1
OG0013897	Bo7g109820	Sp7g22860.1
OG0013898	Bo1g047910	Sp7g25030.1
OG0013899	Bo8g064990	Sp1g11330.1
OG0013900	Bo5g148450	Sp3g03000.1
OG0013901	Bo3g143390	Sp1g24660.1
OG0013902	Bo7g073980, Bo9g062940	Sp2g10920.1
OG0013903	Bo2g012510	Sp6g28790.1
OG0013904	Bo9g029280	Sp2g00970.1
OG0013905	Bo8g082110	Sp5g09640.1
OG0013906	Bo3g082060, Bo1g101210	Sp3g21650.1
OG0013907	Bo1g153580	Sp3g02730.1
OG0013908	Bo6g010500	Sp1g34690.1
OG0013909	Bo3g096540	Sp2g29040.1
OG0013910	Bo1g006050	Sp7g33770.1
OG0013911	Bo6g098740, Bo6g105110	Sp5g22680.1
OG0013912	Bo5g002400	Sp1g00750.1
OG0013913	Bo4g187810, Bo4g027060	Sp4g21160.1
OG0013914	Bo7g038810	Sp3g21600.1
OG0013915	Bo6g066450, Bo7g005130	Sp3g06840.1
OG0013916	Bo2g050920, Bo3g042580	Sp6g11370.1
OG0013917	Bo8g101710	Sp4g00660.1
OG0013918	Bo2g136770	Sp2g29590.1
OG0013919	Bo3g032120	Sp4g20340.1
OG0013920	Bo1g047770	Sp7g24820.1
OG0013921	Bo3g023330	SpUn0060_0060.1
OG0013922	Bo00758s060	Sp1g10970.1
OG0013923	Bo4g188350	Sp4g21870.1
OG0013924	Bo3g077350	Sp1g38200.1
OG0013925	Bo2g165960	Sp2g27040.1
OG0013926	Bo9g014490	Sp2g24400.1
OG0013927	Bo3g008950, Bo9g169120	Sp6g30940.1
OG0013928	Bo6g084890, Bo6g120550	Sp5g31600.1
OG0013929	Bo6g049360	Sp1g28720.1
OG0013930	Bo2g018520	Sp6g24410.1
OG0013931	Bo2g056080	Sp5g22630.1
OG0013932	Bo1g023920	Sp7g19250.1
OG0013933	Bo9g114010	Sp7g12600.1
OG0013934	Bo1g039480, Bo7g109870	Sp7g22960.1
OG0013935	Bo9g017530, Bo3g104740	Sp2g26250.1
OG0013936	Bo1g025650	Sp7g20040.1
OG0013938	Bo3g149130	Sp7g12340.1
OG0013939	Bo3g037720	Sp4g27340.1
OG0013940	Bo4g008120	Sp4g28610.1
OG0013941	Bo9g006320	Sp6g03170.1
OG0013942	Bo5g009050	Sp1g07180.1
OG0013943	Bo5g008520	Sp1g06500.1
OG0013944	Bo3g029830, Bo4g036190, Bo4g185820	Sp4g18190.1
OG0013945	Bo6g022500	Sp1g37570.1
OG0013946	Bo1g010200	Sp7g30390.1
OG0013947	Bo1g039270	Sp7g22720.1
OG0013948	Bo3g175980, Bo5g001060	Sp1g00640.1
OG0013949	Bo00895s060	Sp5g04710.1
OG0013950	Bo3g184580, Bo6g051000	Sp1g40650.1
OG0013951	Bo4g157230	Sp4g03910.1
OG0013952	Bo4g188620	Sp4g22100.1
OG0013953	Bo8g098850, Bo4g160040	Sp4g06130.1
OG0013954	Bo8g083160, Bo4g120550	Sp5g08560.1
OG0013955	Bo7g089010	Sp2g18460.1
OG0013956	Bo5g151560	Sp3g01710.1
OG0013957	Bo4g046140	Sp4g14540.1
OG0013959	Bo9g033740	Sp2g00630.1
OG0013961	Bo9g121100	Sp6g17750.1
OG0013962	Bo3g141600, Bo2g092690	Sp5g32750.1
OG0013963	Bo1g108690	Sp3g18750.1
OG0013964	Bo2g062480, Bo6g108480	Sp5g24070.1
OG0013965	Bo4g006880	Sp4g28920.1
OG0013966	Bo7g081400	Sp2g14440.1
OG0013967	Bo6g031630	Sp1g40200.1
OG0013968	Bo2g138420	Sp2g14810.1
OG0013969	Bo5g071120	Sp1g34453.1
OG0013970	Bo4g137830	Sp7g02610.1
OG0013971	Bo6g119270	Sp5g30260.1
OG0013972	Bo3g027520	Sp4g16360.1
OG0013973	Bo6g118760	Sp5g29620.1
OG0013974	Bo6g074500	Sp5g04610.1
OG0013975	Bo8g105590, Bo8g066650	Sp1g14460.1
OG0013976	Bo1g039650	Sp7g23050.1
OG0013977	Bo3g022060	Sp6g16490.1
OG0013978	Bo4g136410	Sp7g05110.1
OG0013979	Bo6g083500	Sp5g32150.1
OG0013980	Bo3g094030, Bo7g011430	Sp3g31630.1
OG0013981	Bo9g146940, Bo2g024660	Sp6g22280.1
OG0013982	Bo4g188430, Bo4g025950	Sp4g21970.1
OG0013983	Bo1g112370	Sp3g17810.1
OG0013984	Bo1g105900	Sp3g19550.1
OG0013985	Bo3g013410	Sp6g25480.1
OG0013986	Bo7g077520	Sp2g12050.1
OG0013987	Bo5g133560	Sp3g10440.1
OG0013988	Bo9g017580, Bo3g103620	Sp2g26380.1
OG0013989	Bo9g175920	Sp6g36180.1
OG0013990	Bo8g107320, Bo5g017560	Sp1g11970.1
OG0013991	Bo3g001700	Sp6g40390.1
OG0013992	Bo1g007670	Sp7g31790.1
OG0013993	Bo3g096470	Sp2g29120.1
OG0013994	Bo2g134120	Sp2g12800.1
OG0013995	Bo6g125800, Bo6g080050	Sp5g35730.1
OG0013996	Bo4g184760	Sp4g18140.1
OG0013997	Bo7g025280	Sp3g27780.1
OG0013999	Bo9g174780	Sp6g34840.1
OG0014000	Bo1g020380	Sp7g17960.1
OG0014001	Bo9g127410	Sp6g18620.1
OG0014002	Bo9g160160	Sp6g26720.1
OG0014003	Bo6g112440	Sp6g21950.1
OG0014004	Bo3g101000, Bo9g018290	Sp2g27770.1
OG0014005	Bo4g179380, Bo3g026750	Sp4g15030.1
OG0014006	Bo00831s080	Sp1g15960.1
OG0014007	Bo6g106980	Sp5g23620.1
OG0014008	Bo3g179740	Sp1g33940.1
OG0014008	Bo5g082390	Sp1g37980.1
OG0014009	Bo2g028720	Sp6g19860.1
OG0014010	Bo3g009740	Sp6g29690.1
OG0014011	Bo8g112460	Sp1g07100.1
OG0014012	Bo3g043130	Sp6g09480.1
OG0014013	Bo2g097580	Sp6g00340.1
OG0014014	Bo9g010040	Sp2g20040.1
OG0014015	Bo6g098970, Bo2g055840	Sp5g22340.1
OG0014016	Bo7g098660	Sp2g24650.1
OG0014017	Bo2g007320	Sp6g36220.1
OG0014018	Bo7g094960, Bo9g010760	Sp2g21150.1
OG0014019	Bo2g046080	Sp6g15350.1
OG0014020	Bo5g005680, Bo8g004570	Sp1g04370.1
OG0014021	Bo4g019780	Sp4g25520.1
OG0014022	Bo3g013100	Sp6g25930.1
OG0014023	Bo9g165910	Sp6g29560.1
OG0014024	Bo7g087340	Sp2g17800.1
OG0014025	Bo1g017350	Sp7g26550.1
OG0014026	Bo5g127640, Bo1g007760, Bo7g116510	Sp7g31670.1
OG0014027	Bo5g008250, Bo8g009640	Sp1g06230.1
OG0014028	Bo8g116120	Sp1g02090.1
OG0014029	Bo1g138580	Sp3g11320.1
OG0014030	Bo8g096060	Sp5g01860.1
OG0014031	Bo9g058390	Sp2g07160.1
OG0014032	Bo6g033320	Sp1g40860.1
OG0014034	Bo8g002470	SpUn1244_0010.1
OG0014035	Bo9g098970	Sp6g13280.1
OG0014036	Bo3g015440	Sp6g23610.1
OG0014037	Bo5g148110	Sp3g03380.1
OG0014038	Bo3g184920, Bo3g185070	Sp1g40950.1
OG0014039	Bo3g036150	Sp4g24730.1
OG0014040	Bo8g104960	Sp1g15440.1
OG0014041	Bo9g004450	Sp6g01900.1
OG0014042	Bo3g044830, Bo9g088550	Sp6g06840.1
OG0014043	Bo8g054120, Bo7g111850	Sp7g26030.1
OG0014044	Bo5g086710	Sp1g28990.1
OG0014045	Bo8g097710	Sp5g01190.1
OG0014046	Bo7g025370	Sp3g27080.1
OG0014047	Bo2g001290	Sp6g40680.1
OG0014048	Bo6g087990	Sp5g28150.1
OG0014049	Bo6g079180, Bo8g097430	Sp5g01440.1
OG0014050	Bo9g111450	Sp6g15720.1
OG0014051	Bo4g048340	Sp4g14300.1
OG0014052	Bo7g092550, Bo2g150500	Sp2g19520.1
OG0014053	Bo9g074360	Sp2g14470.1
OG0014054	Bo1g039980	Sp7g23290.1
OG0014055	Bo8g030820	Sp7g07500.1
OG0014056	Bo5g105150	Sp3g18900.1
OG0014057	Bo9g093970	Sp6g05530.1
OG0014058	Bo4g137950, Bo00667s020	Sp7g02560.1
OG0014060	Bo9g181970, Bo2g004090	Sp6g39270.1
OG0014061	Bo5g007700	Sp1g05460.1
OG0014062	Bo4g039730	Sp4g16800.1
OG0014063	Bo5g098250	Sp1g41850.1
OG0014064	Bo9g144820, Bo3g017280	Sp6g22220.1
OG0014065	Bo6g055840	Sp7g13000.1
OG0014066	Bo9g022180	Sp2g30620.1
OG0014068	Bo2g124560	Sp2g09490.1
OG0014069	Bo1g058990	Sp5g10460.1
OG0014070	Bo3g027800	Sp4g16950.1
OG0014071	Bo9g104660	Sp6g14140.1
OG0014072	Bo1g157430	Sp3g01390.1
OG0014073	Bo4g174830	Sp4g13530.1
OG0014074	Bo2g121010	Sp1g26810.1
OG0014075	Bo4g160100	Sp4g06550.1
OG0014076	Bo1g025780	Sp7g20120.1
OG0014077	Bo5g065630	Sp1g26870.1
OG0014078	Bo9g179040	Sp6g37990.1
OG0014079	Bo3g042920	Sp6g12830.1
OG0014080	Bo4g112840	Sp5g05890.1
OG0014081	Bo3g086970	SpUN0284_0010.1
OG0014082	Bo8g118030	Sp1g00570.1
OG0014083	Bo3g041770	Sp4g08660.1
OG0014084	Bo8g102200	Sp3g34010.1
OG0014085	Bo7g065250	Sp2g08040.1
OG0014086	Bo5g025430	Sp1g16370.1
OG0014087	Bo1g138870, Bo1g138860, Bo9g135410	Sp6g20330.1
OG0014088	Bo3g122120	Sp5g16760.1
OG0014089	Bo5g004580	Sp1g03240.1
OG0014090	Bo8g118340, Bo17185s010, Bo4g200860	Sp4g30000.1
OG0014091	Bo2g018460, Bo9g152260	Sp6g24490.1
OG0014092	Bo8g054310	Sp7g26350.1
OG0014094	Bo3g005430, Bo9g173440	Sp6g33300.1
OG0014095	Bo3g042750	Sp6g12340.1
OG0014096	Bo9g126300	Sp6g18530.1
OG0014097	Bo9g078080	Sp6g04410.1
OG0014098	Bo3g153350	Sp7g35310.1
OG0014099	Bo6g022270	Sp1g37340.1
OG0014100	Bo9g032650, Bo9g030690	Sp2g00590.1
OG0014101	Bo9g022080	Sp2g30470.1
OG0014102	Bo7g064500	Sp2g29890.1
OG0014103	Bo2g161730	Sp2g25100.1
OG0014104	Bo5g148830	Sp3g02560.1
OG0014105	Bo8g114430	Sp1g05550.1
OG0014106	Bo4g080000	Sp2g06220.1
OG0014107	Bo3g149970	Sp7g36490.1
OG0014108	Bo5g062880, Bo3g148980	Sp1g26200.1
OG0014109	Bo5g136860	Sp3g09410.1
OG0014111	Bo5g023980	Sp1g15770.1
OG0014112	Bo8g082000, Bo4g125350	Sp5g09810.1
OG0014113	Bo9g022150	Sp2g30560.1
OG0014114	Bo00615s220	Sp2g28280.1
OG0014115	Bo5g041050	Sp1g21370.1
OG0014116	Bo9g008780, Bo2g147660	Sp2g17700.1
OG0014117	Bo2g028530, Bo3g018680, Bo9g135160	Sp6g20160.1
OG0014118	Bo1g156200	Sp3g01720.1
OG0014119	Bo3g107750	Sp2g25500.1
OG0014120	Bo3g154270, Bo7g109210	Sp7g21860.1
OG0014121	Bo2g147690, Bo7g087250	Sp2g17730.1
OG0014122	Bo5g146790	Sp3g03830.1
OG0014123	Bo9g171390	Sp6g32260.1
OG0014124	Bo7g089250	Sp2g18790.1
OG0014125	Bo9g035440	Sp2g01000.1
OG0014126	Bo1g011510	Sp7g29120.1
OG0014127	Bo5g004950	Sp1g03680.1
OG0014129	Bo7g082660	Sp2g15580.1
OG0014130	Bo4g136960	Sp6g33940.1
OG0014131	Bo5g145500, Bo1g151680	Sp3g04180.1
OG0014132	Bo01432s020	Sp3g22370.1
OG0014133	Bo9g124810	Sp6g18170.1
OG0014134	Bo1g056700	Sp7g13770.1
OG0014135	Bo8g081670	Sp5g10910.1
OG0014136	Bo5g034240, Bo7g059520	Sp1g18880.1
OG0014137	Bo7g066890	Sp2g08810.1
OG0014138	Bo6g043960	Sp1g31120.1
OG0014139	Bo2g069680, Bo6g112570	Sp5g26090.1
OG0014140	Bo5g023830	Sp1g15620.1
OG0014141	Bo2g010480	Sp6g32060.1
OG0014142	Bo5g009830	Sp1g08080.1
OG0014143	Bo7g078560, Bo9g070230	Sp2g13020.1
OG0014144	Bo4g025420	Sp4g22540.1
OG0014145	Bo8g115770	Sp1g02860.1
OG0014146	Bo7g064760, Bo9g021820, Bo9g021840, Bo7g064720	Sp2g30080.1
OG0014147	Bo9g010100	Sp2g19960.1
OG0014148	Bo5g020880, Bo8g066460, Bo8g066440	Sp1g13780.1
OG0014149	Bo9g022050, Bo2g167630	Sp2g30420.1
OG0014150	Bo6g046510	Sp1g29380.1
OG0014151	Bo3g169140	Sp7g31830.1
OG0014152	Bo5g126260	Sp3g14660.1
OG0014153	Bo9g169870	Sp6g31820.1
OG0014154	Bo4g045910	Sp4g14720.1
OG0014155	Bo1g138770	Sp3g11070.1
OG0014156	Bo9g176310	Sp6g36540.1
OG0014157	Bo7g041250, Bo5g064450	Sp1g26720.1
OG0014158	Bo3g130200	Sp5g15670.1
OG0014159	Bo1g127310	Sp3g13920.1
OG0014160	Bo8g108620	Sp1g10470.1
OG0014161	Bo9g181320	Sp6g38530.1, Sp6g38520.1
OG0014162	Bo5g145470	Sp3g04220.1
OG0014163	Bo1g021420	Sp4g03880.1, Sp7g17980.1
OG0014164	Bo1g147790	Sp3g05640.1
OG0014165	Bo9g028230	Sp3g33610.1
OG0014166	Bo00955s030	Sp7g03540.1
OG0014168	Bo1g138250	Sp3g11750.1
OG0014169	Bo4g187360	Sp4g20380.1
OG0014170	Bo8g071330, Bo7g060150	Sp1g19630.1
OG0014171	Bo1g157370	Sp3g01460.1
OG0014172	Bo8g115960	Sp1g02610.1
OG0014173	Bo5g053490	Sp1g24330.1
OG0014174	Bo2g032390, Bo9g133140	Sp6g19120.1
OG0014175	Bo8g118220	Sp1g00230.1
OG0014176	Bo2g150490	Sp2g19500.1
OG0014177	Bo3g004510	Sp6g35170.1
OG0014178	Bo3g010790	Sp6g28190.1
OG0014179	Bo4g182420	Sp3g16540.1
OG0014180	Bo1g055230	Sp7g14495.1
OG0014181	Bo6g003380	Sp1g33530.1
OG0014182	Bo3g028110, Bo4g039210	Sp4g17150.1
OG0014184	Bo6g005740	Sp1g33800.1
OG0014185	Bo5g137690	Sp3g08490.1
OG0014186	Bo7g119770	Sp7g37360.1
OG0014188	Bo9g174350	Sp6g34340.1
OG0014189	Bo6g054790	Sp7g13140.1
OG0014190	Bo2g057430	Sp5g23090.1
OG0014191	Bo7g094980	Sp2g21180.1
OG0014193	Bo7g054520	Sp1g21730.1
OG0014194	Bo5g008970	Sp1g07050.1
OG0014195	Bo2g042250	SpUn0727_0010.1
OG0014196	Bo4g186480, Bo3g031410	Sp4g19210.1
OG0014197	Bo3g097820	Sp2g28780.1
OG0014198	Bo8g065140, Bo5g016370	Sp1g11590.1
OG0014199	Bo1g087980	Sp2g05330.1
OG0014200	Bo5g112410, Bo1g111280	Sp3g17910.1
OG0014201	Bo4g136750	Sp7g04350.1
OG0014203	Bo9g177030	Sp6g37233.1
OG0014204	Bo3g084380, Bo3g085440	Sp3g23400.1
OG0014205	Bo3g049840	Sp6g03280.1
OG0014206	Bo5g009120	Sp1g07280.1
OG0014207	Bo3g007640, Bo2g010880	Sp6g31350.1
OG0014208	Bo4g182090	Sp4g16000.1
OG0014209	Bo5g003340	Sp1g01680.1
OG0014210	Bo2g097710	Sp6g00600.1
OG0014211	Bo7g089590	Sp2g19300.1
OG0014212	Bo2g048290	Sp6g13870.1
OG0014213	Bo3g061520	Sp3g06790.1
OG0014214	Bo1g139030, Bo5g133270	Sp3g10850.1
OG0014216	Bo9g160020	Sp6g26580.1
OG0014217	Bo7g093180, Bo2g152920	Sp2g20150.1
OG0014218	Bo9g011310, Bo7g095800	Sp2g21940.1
OG0014219	Bo2g127570	Sp2g10840.1
OG0014220	Bo2g165500	Sp1g16300.1
OG0014221	Bo3g108060	Sp2g25210.1
OG0014222	Bo4g192750	Sp4g24880.1
OG0014223	Bo2g008830	Sp6g35030.1
OG0014224	Bo9g094110	Sp6g05440.1
OG0014225	Bo3g016800, Bo2g023800	Sp6g22970.1
OG0014226	Bo3g035700, Bo4g013340	Sp4g23820.1
OG0014227	Bo1g148940	Sp3g05380.1
OG0014228	Bo00578s100	Sp7g02390.1
OG0014229	Bo1g016410	Sp7g27280.1
OG0014230	Bo9g005740	Sp6g02300.1
OG0014231	Bo3g029990	Sp4g18450.1
OG0014232	Bo8g095430	Sp5g02520.1
OG0014233	Bo9g173520	Sp6g33330.1
OG0014234	Bo5g120030	Sp3g16340.1
OG0014235	Bo3g100660	Sp2g28060.1
OG0014236	Bo9g054600	Sp2g06170.1
OG0014237	Bo7g045320, Bo7g045340, Bo7g045330	Sp1g25500.1
OG0014238	Bo9g108540	Sp6g15010.1
OG0014239	Bo2g070780	Sp5g26230.1
OG0014240	Bo4g085250, Bo1g094500	Sp2g03600.1
OG0014241	Bo3g071820, Bo5g116900	Sp3g16960.1
OG0014242	Bo2g013540	Sp6g26950.1
OG0014243	Bo1g038880	Sp7g22325.1
OG0014244	Bo4g142250	Sp7g00420.1
OG0014246	Bo7g097320	Sp2g23310.1
OG0014247	Bo5g027280	Sp1g17150.1
OG0014248	Bo8g011030, Bo8g011010	Sp1g06880.1
OG0014249	Bo6g121930, Bo6g081730	Sp5g33410.1
OG0014250	Bo5g145430	Sp3g04270.1
OG0014251	Bo9g163670, Bo9g163690, Bo20867s010	Sp6g28220.1
OG0014252	Bo8g080880	Sp5g10040.1
OG0014253	Bo2g161450	Sp6g04760.1
OG0014254	Bo3g003110, Bo2g006770	Sp6g37820.1
OG0014255	Bo9g174450	Sp6g34440.1
OG0014256	Bo00900s030, Bo1g034730, Bo1g034690	Sp7g21410.1
OG0014257	Bo9g027800	Sp3g33000.1
OG0014258	Bo3g101270	Sp2g27540.1
OG0014260	Bo7g067590	Sp2g09310.1
OG0014261	Bo8g068250, Bo8g068230, Bo10119s010	Sp1g16970.1
OG0014262	Bo1g107190, Bo5g102280	Sp3g19290.1
OG0014263	Bo3g034050	Sp4g21390.1
OG0014265	Bo8g080820	Sp5g09990.1
OG0014266	Bo5g008930, Bo04100s010	Sp1g06950.1
OG0014267	Bo4g031000, Bo4g030990	Sp4g19250.1
OG0014268	Bo4g198600, Bo4g004550	Sp4g29330.1
OG0014269	Bo2g134130	Sp2g12830.1
