Orthogroup	Brassica_oleracea	Arabidopsis_thaliana
OG0014708	Bo3g036460	AT5G01020
OG0014709	Bo8g076840	AT3G48350
OG0014710	Bo6g066560	AT5G41890
OG0014711	Bo9g022070	AT5G66250
OG0014712	Bo3g021900, Bo7g118120	AT5G05540
OG0014713	Bo1g135030	AT3G13682
OG0014714	Bo1g014940	AT4G29810
OG0014716	Bo1g046550	AT4G26680
OG0014717	Bo00579s020	AT1G28090
OG0014718	Bo5g023950	AT1G17650
OG0014720	Bo7g092730	AT5G49400
OG0014721	Bo5g043400	AT1G25320
OG0014722	Bo7g105200	AT4G17616
OG0014723	Bo5g127180	AT3G15357
OG0014724	Bo9g043630	AT1G60870
OG0014725	Bo4g013320	AT2G41520
OG0014727	Bo00685s020	AT1G48990
OG0014728	Bo4g190670	AT2G41040
OG0014729	Bo5g016650	AT1G12790
OG0014730	Bo3g142810	AT1G27690
OG0014731	Bo4g151250	AT2G23030
OG0014732	Bo1g016540	AT4G29330
OG0014733	Bo1g052990	AT4G17060
OG0014734	Bo5g034700	AT1G21690
OG0014736	Bo3g052160	AT4G02900
OG0014737	Bo3g046900	AT4G09160
OG0014738	Bo2g052850	AT1G66345
OG0014739	Bo8g009420	AT1G07120
OG0014740	Bo4g034780	AT2G36330
OG0014741	Bo7g110120	AT4G25290
OG0014742	Bo4g096480, Bo9g028810	AT1G63020
OG0014743	Bo1g086230	AT1G54870
OG0014745	Bo6g097250	AT1G68185
OG0014746	Bo7g065210	AT5G43180
OG0014747	Bo8g033910, Bo11579s010	AT4G13040
OG0014748	Bo6g120680	AT1G76560
OG0014749	Bo1g002520, Bo3g149950	AT4G39390
OG0014750	Bo3g021390	AT5G55700
OG0014751	Bo5g115500	AT3G19210
OG0014753	Bo4g125830	AT3G51890
OG0014754	Bo5g041480	AT1G27100
OG0014755	Bo1g094540	AT1G60990
OG0014756	Bo3g138430	AT1G26180
OG0014757	Bo8g100770, Bo4g151060	AT2G22795
OG0014758	Bo8g091270, Bo6g072410	AT3G56930
OG0014759	Bo5g062510, Bo3g147650	AT1G30170
OG0014760	Bo7g105070	AT4G17370
OG0014761	Bo7g070070	AT5G45160
OG0014762	Bo4g116950	AT3G55260
OG0014763	Bo4g125860, Bo6g099560, Bo6g099530, Bo6g101190	AT4G21366
OG0014764	Bo9g174880	AT5G07990
OG0014765	Bo8g080660, Bo7g102590	AT3G52440
OG0014766	Bo9g111430, Bo2g044660	AT5G53560
OG0014767	Bo4g186100	AT2G36295
OG0014768	Bo8g091040	AT3G56720
OG0014769	Bo1g003100	AT4G40045
OG0014771	Bo9g097280, Bo3g024000	AT5G42660
OG0014772	Bo6g080100	AT1G80010
OG0014773	Bo7g117670	AT4G35905
OG0014774	Bo9g111260	AT5G53450
OG0014775	Bo1g049320	AT4G27430
OG0014776	Bo8g102340	AT2G20540
OG0014777	Bo6g121210	AT1G77260
OG0014778	Bo6g034680	AT1G55590
OG0014779	Bo2g167620	AT5G66240
OG0014780	Bo1g008130	AT4G33460
OG0014781	Bo8g015120	AT1G48360
OG0014782	Bo9g171950	AT5G10560
OG0014783	Bo8g112290	AT1G08860
OG0014784	Bo6g077100	AT3G60510
OG0014785	Bo9g006180	AT4G02990
OG0014786	Bo7g118220	AT4G35910
OG0014787	Bo4g076690	AT5G43100
OG0014788	Bo3g134520, Bo3g115080	AT3G47480
OG0014791	Bo6g120730	AT1G76630
OG0014792	Bo5g039040	AT1G22930
OG0014793	Bo7g077960	AT1G03370
OG0014794	Bo9g164130	AT5G15410
OG0014795	Bo3g107280	AT5G62650
OG0014796	Bo00902s070	AT2G20825
OG0014797	Bo1g002510, Bo3g150000	AT4G39360
OG0014798	Bo8g101620	AT2G21610
OG0014799	Bo4g173480, Bo3g024830	AT2G30820
OG0014801	Bo3g097650	AT5G65860
OG0014802	Bo3g023950	AT5G51010
OG0014803	Bo1g144330	AT3G09720
OG0014804	Bo4g165030	AT2G28100
OG0014805	Bo5g027710	AT1G19730
OG0014806	Bo3g003180	AT5G05120
OG0014807	Bo6g110470	AT1G69860
OG0014808	Bo1g011090, Bo7g115310	AT4G31630
OG0014809	Bo8g042020	AT4G15755
OG0014810	Bo6g028000	AT1G52340
OG0014812	Bo4g136330	AT5G37000
OG0014813	Bo3g066260, Bo5g129050	AT3G14595
OG0014815	Bo7g003500	AT1G27410
OG0014816	Bo9g163810	AT5G15760
OG0014817	Bo9g149910	AT5G21430
OG0014820	Bo9g001130	AT4G00180
OG0014821	Bo2g097640	AT4G00305
OG0014822	Bo8g106870, Bo5g019370	AT1G14260
OG0014823	Bo9g108710	AT5G53020
OG0014825	Bo8g077580	AT3G49170
OG0014826	Bo5g023610	AT1G17230
OG0014827	Bo5g021030	AT1G15510
OG0014828	Bo2g010130	AT5G10890
OG0014829	Bo6g027700	AT1G52220
OG0014830	Bo4g154140	AT2G24030
OG0014831	Bo3g103030	AT5G63840
OG0014832	Bo8g083720	AT3G54510
OG0014833	Bo2g006570, Bo9g178810	AT5G04480
OG0014834	Bo6g022510	AT1G50732
OG0014835	Bo2g168220, Bo3g097840	AT5G65683
OG0014836	Bo1g045300	AT4G26485
OG0014837	Bo1g049420	AT4G27490
OG0014838	Bo7g097860	AT5G23170
OG0014839	Bo7g118860	AT4G39920
OG0014840	Bo6g010930	AT1G48120
OG0014841	Bo6g124090	AT1G79710
OG0014842	Bo1g105550	AT3G21880
OG0014843	Bo8g090090	AT3G55640
OG0014844	Bo9g061430, Bo9g061420	AT5G45370
OG0014845	Bo8g035520	AT4G13640
OG0014847	Bo3g181280	AT1G51960
OG0014849	Bo5g141770, Bo1g147510	AT3G07200
OG0014852	Bo7g114550	AT4G30510
OG0014853	Bo4g176130	AT2G31260
OG0014854	Bo5g127000	AT3G15520
OG0014856	Bo6g110810	AT1G70150
OG0014857	Bo7g118210	AT4G36830
OG0014858	Bo8g107170	AT1G13890
OG0014859	Bo3g010560	AT5G15710
OG0014860	Bo5g022160	AT1G16790
OG0014861	Bo5g138140	AT2G06990
OG0014862	Bo9g025760	AT2G18700
OG0014865	Bo7g003470	AT5G48920
OG0014867	Bo8g092250	AT3G57810
OG0014868	Bo5g042870	AT1G26340
OG0014869	Bo9g008880	AT3G29385
OG0014870	Bo4g181740, Bo3g027230	AT2G33255
OG0014872	Bo7g091350	AT3G28460
OG0014873	Bo5g088380	AT1G32250
OG0014874	Bo5g008740	AT1G08070
OG0014875	Bo4g031080	AT2G36885
OG0014876	Bo6g066580, Bo4g143720	AT5G41940
OG0014877	Bo4g124050	AT3G52790
OG0014878	Bo7g118340	AT4G36960
OG0014879	Bo6g022310	AT1G50575
OG0014880	Bo9g002380	AT4G00490
OG0014881	Bo6g116740	AT1G73340
OG0014882	Bo5g141250	AT3G07690
OG0014883	Bo9g172110	AT5G10440
OG0014884	Bo4g151830	AT2G23700
OG0014885	Bo5g009340	AT1G08900, AT1G08890
OG0014886	Bo8g078980	AT3G49725
OG0014887	Bo7g021000	AT2G15980
OG0014888	Bo3g185620	AT1G55805
OG0014889	Bo9g017370	AT5G63040
OG0014890	Bo3g023520	AT5G51970
OG0014891	Bo5g019730	AT1G14520
OG0014892	Bo5g043390, Bo7g050560	AT1G25340
OG0014893	Bo2g017750	AT5G19151
OG0014894	Bo5g038630	AT1G22530
OG0014895	Bo8g091150	AT3G56830
OG0014896	Bo7g116960	AT4G34610
OG0014897	Bo01028s030	AT1G08125
OG0014898	Bo2g083680, Bo6g086430	AT1G75330
OG0014899	Bo5g027340	AT1G19310
OG0014900	Bo5g039610	AT1G23450
OG0014901	Bo6g044130	AT1G34430
OG0014902	Bo8g105330	AT1G16800
OG0014903	Bo5g124850	AT3G16565
OG0014904	Bo3g009390, Bo9g166360	AT5G13870
OG0014905	Bo1g156190	AT3G02710
OG0014906	Bo4g188810, Bo4g025540	AT2G40113
OG0014907	Bo9g056080	AT1G54540
OG0014908	Bo1g078490	AT3G48900
OG0014909	Bo9g165600	AT5G14870
OG0014910	Bo9g163390	AT5G16200
OG0014911	Bo5g005020	AT1G04920
OG0014912	Bo8g066710	AT1G16480
OG0014913	Bo9g017520	AT5G63120
OG0014914	Bo9g022470	AT2G13560
OG0014916	Bo4g182540	AT2G34380
OG0014918	Bo8g092270	AT3G57860
OG0014919	Bo8g099150	AT2G25530
OG0014920	Bo4g187280	AT1G02060
OG0014921	Bo9g181730	AT5G03770
OG0014923	Bo7g115950	AT4G32960
OG0014924	Bo2g061190	AT1G68760
OG0014925	Bo3g068850	AT3G17380
OG0014926	Bo6g123870	AT1G79420
OG0014927	Bo8g058440	AT1G09430
OG0014928	Bo1g038960	AT4G24430
OG0014929	Bo4g160070	AT2G26200
OG0014930	Bo1g112480	AT3G19660
OG0014931	Bo5g016380	AT1G13000
OG0014932	Bo5g136330	AT3G11590
OG0014933	Bo2g041210, Bo9g119170	AT5G55135
OG0014934	Bo9g097510	AT5G50335
OG0014935	Bo9g078240	AT4G04180
OG0014936	Bo7g065040	AT5G66350
OG0014937	Bo9g144790	AT4G08840
OG0014938	Bo3g026420	AT2G31750
OG0014939	Bo7g014040, Bo9g024710	AT2G17770
OG0014940	Bo7g064880	AT5G66520
OG0014941	Bo00851s070, Bo3g054940	AT3G01790
OG0014942	Bo1g049480	AT4G27590
OG0014943	Bo5g132390	AT3G13550
OG0014944	Bo3g134700	AT3G47610
OG0014945	Bo2g114020	AT5G27280
OG0014946	Bo7g016250	AT2G16880
OG0014947	Bo9g169090	AT5G13070
OG0014948	Bo2g018210	AT5G19590
OG0014949	Bo3g149360	AT4G38490
OG0014950	Bo9g010820	AT5G26610
OG0014951	Bo4g034470	AT2G36630
OG0014952	Bo9g176580	AT5G06080
OG0014953	Bo4g083560	AT1G59720
OG0014954	Bo1g051850	AT2G31290
OG0014955	Bo7g104020	AT4G15840
OG0014956	Bo9g076410	AT4G05100
OG0014957	Bo6g101120	AT1G66680
OG0014958	Bo8g114230	AT1G07250
OG0014959	Bo9g018030, Bo3g101450	AT5G64290
OG0014960	Bo6g087470	AT1G73820
OG0014961	Bo1g010740	AT4G32050
OG0014962	Bo6g058710	AT5G37830
OG0014963	Bo6g110610	AT1G69935
OG0014964	Bo00615s100	AT5G65320
OG0014965	Bo8g107000	AT1G14140
OG0014966	Bo8g030650	AT5G35200
OG0014967	Bo5g049070	AT1G32415
OG0014968	Bo6g118110	AT1G73810
OG0014970	Bo9g030910	AT1G64385
OG0014971	Bo1g014730, Bo3g175900	AT4G29920
OG0014972	Bo3g003010, Bo9g177620	AT5G04885
OG0014973	Bo1g141000	AT3G11520
OG0014975	Bo8g115870	AT1G03890
OG0014976	Bo7g119590	AT4G38830
OG0014977	Bo6g028160	AT1G52560
OG0014979	Bo8g029070	AT1G37140
OG0014980	Bo6g122310, Bo3g185250	AT1G78790
OG0014981	Bo6g108290	AT1G68830
OG0014982	Bo3g091360	AT2G16440
OG0014983	Bo7g088930	AT5G47900
OG0014984	Bo6g118020	AT1G73720
OG0014986	Bo5g039170	AT1G22970
OG0014987	Bo5g015200	AT1G13290
OG0014988	Bo5g062360	AT1G30100
OG0014989	Bo5g025500	AT1G18490
OG0014990	Bo7g083860	AT3G26720
OG0014991	Bo6g083260	AT1G77590
OG0014993	Bo4g070470	AT2G28420
OG0014994	Bo3g066680	AT3G15160
OG0014996	Bo7g077190	AT5G47040
OG0014997	Bo2g014100	AT5G17930
OG0014998	Bo4g038870	AT2G35430
OG0014999	Bo3g109410	AT3G49650
OG0015000	Bo6g035800	AT1G55820
OG0015001	Bo2g139130	AT3G26380
OG0015002	Bo5g007390	AT1G06270
OG0015003	Bo9g012570	AT5G24840
OG0015004	Bo5g003830	AT1G03400, AT1G03410
OG0015005	Bo4g002380	AT2G47680
OG0015006	Bo9g003620	AT4G01230
OG0015007	Bo8g099990	AT2G24220
OG0015008	Bo8g098560	AT3G63240
OG0015009	Bo9g175430	AT5G07370
OG0015010	Bo4g158690	AT2G25605
OG0015011	Bo9g134780	AT5G58100
OG0015012	Bo9g112610	AT5G53710
OG0015013	Bo6g119020	AT1G74850
OG0015014	Bo1g014590	AT4G30090
OG0015015	Bo8g054420	AT4G28590
OG0015016	Bo5g143310	AT3G66658
OG0015017	Bo9g053200, Bo1g087660	AT1G57700
OG0015018	Bo6g078120	AT3G61810
OG0015019	Bo6g081360	AT1G78995
OG0015020	Bo2g021890	AT5G20520
OG0015021	Bo7g114070	AT4G29880
OG0015022	Bo5g122850	AT3G17590
OG0015023	Bo3g173630	AT4G31810
OG0015024	Bo4g063590	AT2G29380
OG0015025	Bo5g027130, Bo8g102930	AT1G19100
OG0015026	Bo8g077360	AT3G48920
OG0015028	Bo6g119100	AT1G74900
OG0015029	Bo6g026150	AT1G35660
OG0015030	Bo2g004010	AT5G03345
OG0015031	Bo9g174080	AT5G09360
OG0015033	Bo7g113120	AT4G28450
OG0015034	Bo2g007460	AT5G06960
OG0015035	Bo5g008620	AT1G62350
OG0015037	Bo3g178390	AT1G50280
OG0015038	Bo9g161450	AT5G17250
OG0015039	Bo9g121140	AT5G55950
OG0015040	Bo6g107220	AT1G68780
OG0015041	Bo7g091500	AT3G28720
OG0015042	Bo8g024360	AT1G42480
OG0015044	Bo9g091040	AT4G11120
OG0015045	Bo6g113230	AT1G71750
OG0015046	Bo2g079170	AT1G72980
OG0015047	Bo1g057710	AT4G25000
OG0015048	Bo9g152420	AT5G19850
OG0015049	Bo6g058750	AT5G38070
OG0015050	Bo2g095460	AT1G79620
OG0015051	Bo3g009460	AT5G13960
OG0015052	Bo3g097610	AT5G65880
OG0015054	Bo4g018590	AT2G43100
OG0015055	Bo5g137980	AT3G09860
OG0015056	Bo7g097010	AT5G24310
OG0015057	Bo2g086510	AT1G75870
OG0015059	Bo3g133020	AT3G46880
OG0015060	Bo9g030820	AT1G64290, AT1G64295, AT2G05360
OG0015062	Bo9g009910	AT5G49540
OG0015063	Bo4g190640	AT2G41000
OG0015064	Bo4g165310	AT2G28400
OG0015065	Bo9g004270	AT4G01860
OG0015066	Bo3g048320	AT4G04940
OG0015067	Bo8g090300	AT3G55920
OG0015069	Bo7g089510	AT5G48800
OG0015070	Bo9g084520	AT4G09040
OG0015071	Bo3g074800, Bo5g109930	AT3G20240
OG0015072	Bo2g001200, Bo9g186120	AT5G01700
OG0015073	Bo2g119360	AT5G43500
OG0015074	Bo3g019030	AT5G57980
OG0015075	Bo5g008890	AT1G08300
OG0015076	Bo1g020170	AT4G19010
OG0015077	Bo6g031570	AT1G53600
OG0015078	Bo6g026300	AT1G51745
OG0015079	Bo8g081750	AT3G51250
OG0015080	Bo2g116250	AT5G42700
OG0015081	Bo9g002260	AT4G00350
OG0015082	Bo9g006310	AT4G03120
OG0015083	Bo8g080020	AT3G50590
OG0015085	Bo8g004160, Bo5g004790, Bo8g115430	AT1G04660
OG0015087	Bo7g084430, Bo2g140600	AT3G27325
OG0015088	Bo4g148310, Bo8g101320	AT2G22122
OG0015090	Bo9g036810	AT1G62790
OG0015091	Bo4g157350	AT2G25100
OG0015092	Bo1g017420	AT4G28490
OG0015093	Bo2g161020	AT5G23160
OG0015094	Bo8g092700	AT3G58520
OG0015096	Bo5g013540	AT1G11210
OG0015097	Bo3g044580	AT4G10180
OG0015098	Bo3g160920	AT4G19830
OG0015099	Bo8g091760, Bo2g013810, Bo7g059500, Bo2g010720	AT5G36930
OG0015100	Bo01021s020, Bo3g026380	AT2G31690
OG0015101	Bo7g099480	AT3G50760
OG0015102	Bo5g003010	AT1G02310
OG0015103	Bo6g106960	AT1G68510
OG0015104	Bo8g068430	AT1G19290
OG0015105	Bo9g184720	AT5G02240
OG0015106	Bo2g038880	AT1G60700
OG0015107	Bo1g157490	AT3G02130
OG0015108	Bo3g169100	AT3G24000
OG0015111	Bo5g030690, Bo8g070420	AT1G20840
OG0015113	Bo2g048210	AT5G51920
OG0015114	Bo3g026830	AT2G32770
OG0015115	Bo4g076910	AT2G26930
OG0015116	Bo1g153680	AT3G03630
OG0015117	Bo7g105740	AT2G22650
OG0015119	Bo5g005000	AT1G04900
OG0015120	Bo1g039030	AT4G24510
OG0015121	Bo3g042760	AT5G50260
OG0015122	Bo3g116130	AT3G47180
OG0015123	Bo4g139390	AT5G40030
OG0015124	Bo6g076160	AT3G59030
OG0015126	Bo3g166970	AT4G35250
OG0015127	Bo3g042090	AT2G26170
OG0015129	Bo6g087620	AT1G73655
OG0015130	Bo6g121710, Bo2g093150	AT1G78050
OG0015131	Bo5g148370	AT3G04130
OG0015132	Bo7g098290	AT5G61010
OG0015133	Bo00837s050	AT2G20020
OG0015134	Bo1g023800	AT4G21060
OG0015135	Bo6g116830, Bo2g080630	AT1G73550
OG0015136	Bo7g019720	AT2G16270
OG0015137	Bo5g139750	AT3G08780
OG0015138	Bo9g017340	AT5G62990
OG0015139	Bo5g145460	AT3G05350
OG0015140	Bo1g007890	AT4G33730
OG0015141	Bo8g089770, Bo4g116700	AT3G55450
OG0015142	Bo6g024740	AT1G51100
OG0015143	Bo5g126650	AT3G15780
OG0015144	Bo4g096720	AT1G63530, AT1G63540
OG0015145	Bo7g088840	AT5G20140
OG0015146	Bo1g116020	AT3G18900
OG0015147	Bo3g022980, Bo3g022990	AT5G53010
OG0015148	Bo1g016330	AT3G04900
OG0015149	Bo5g086750	AT1G33410
OG0015150	Bo8g026980	AT1G34420
OG0015154	Bo5g156510	AT3G02100
OG0015155	Bo8g118170	AT1G01950
OG0015156	Bo3g153110	AT4G37925
OG0015157	Bo9g014240	AT5G23300
OG0015158	Bo2g150290	AT5G48880
OG0015159	Bo2g052630	AT1G65910
OG0015160	Bo9g003560, Bo3g054560	AT4G01310
OG0015161	Bo5g127650	AT3G14880
OG0015162	Bo9g078320	AT4G03820
OG0015163	Bo5g002460	AT1G01480
OG0015164	Bo8g105680, Bo5g021490	AT1G16022
OG0015165	Bo5g009080	AT1G08550
OG0015166	Bo3g024880	AT2G30890
OG0015167	Bo3g060530, Bo5g143600	AT3G06340
OG0015168	Bo3g143070	AT1G28120
OG0015169	Bo1g021500, Bo00889s020	AT4G19440
OG0015170	Bo7g063930	AT5G67230
OG0015171	Bo9g078460, Bo3g048740	AT4G12610
OG0015172	Bo7g098840	AT5G61580
OG0015173	Bo2g131510	AT3G01780
OG0015174	Bo00851s080	AT3G02030
OG0015175	Bo9g088370	AT4G10465
OG0015176	Bo5g003690	AT1G03250
OG0015177	Bo9g017460	AT5G63080
OG0015178	Bo5g034580	AT1G21560
OG0015180	Bo7g077920	AT5G47790
OG0015181	Bo1g057090, Bo6g053660	AT4G15180
OG0015182	Bo8g108650	AT1G11800
OG0015183	Bo00796s020	AT1G73170
OG0015184	Bo3g147770	AT1G30220
OG0015185	Bo6g079320	AT3G62240
OG0015186	Bo00667s140	AT5G38900
OG0015188	Bo7g088690	AT3G30300
OG0015189	Bo2g047600	AT5G52580
OG0015190	Bo3g088290	AT2G14095
OG0015191	Bo3g037020	AT5G34930
OG0015192	Bo7g081770	AT3G25560
OG0015193	Bo6g031690	AT1G53770
OG0015194	Bo6g086830	AT1G74720
OG0015195	Bo8g081430	AT3G51630
OG0015196	Bo3g042930, Bo3g024130	AT5G50760
OG0015198	Bo5g034270	AT1G21350
OG0015199	Bo1g005750	AT4G36240
OG0015200	Bo2g048260	AT5G51700
OG0015201	Bo4g139750	AT5G40160
OG0015202	Bo1g037230	AT4G23860
OG0015203	Bo9g008800, Bo7g087240	AT3G29075
OG0015205	Bo9g076200	AT4G05220
OG0015206	Bo01269s020	AT1G56345
OG0015207	Bo1g005360	AT4G36850
OG0015208	Bo2g009170	AT5G08650
OG0015209	Bo7g040560	AT3G23400
OG0015210	Bo5g003750	AT1G03320
OG0015211	Bo2g010540	AT5G11600
OG0015212	Bo9g014560	AT5G61350
OG0015213	Bo9g035550	AT1G63410
OG0015215	Bo2g032420	AT5G57370
OG0015216	Bo8g091460	AT3G57080
OG0015217	Bo9g169400	AT5G12440
OG0015218	Bo2g055500	AT1G67180
OG0015219	Bo8g087120	AT3G54870
OG0015220	Bo4g071760	AT2G28260
OG0015221	Bo5g010050	AT1G09630
OG0015222	Bo1g011830	AT4G30830
OG0015223	Bo9g003820	AT4G00980
OG0015224	Bo00944s040	AT3G06170
OG0015225	Bo3g034520	AT2G39840
OG0015226	Bo8g091440	AT3G57062
OG0015227	Bo3g138420	AT1G26190
OG0015228	Bo3g087050	AT1G72275
OG0015229	Bo8g090250	AT3G55840
OG0015230	Bo1g056620	AT4G15563
OG0015231	Bo6g119300	AT1G75170
OG0015232	Bo5g015260	AT1G13220
OG0015233	Bo1g054880	AT4G16340
OG0015234	Bo8g097780	AT3G62340
OG0015235	Bo9g059490	AT5G44010
OG0015236	Bo1g007990	AT4G33620
OG0015237	Bo5g007900	AT1G07040
OG0015238	Bo9g072870	AT2G03070
OG0015239	Bo9g006080	AT4G02780
OG0015240	Bo1g010830, Bo7g115520	AT4G31920
OG0015241	Bo2g119390	AT5G43710
OG0015242	Bo9g102340	AT5G51560
OG0015243	Bo9g177080	AT5G05510
OG0015244	Bo3g087270	AT2G14045
OG0015245	Bo3g084030	AT3G25480
OG0015246	Bo9g029120	AT1G63520
OG0015248	Bo2g097550	AT1G64860
OG0015249	Bo5g003290	AT1G02640
OG0015250	Bo6g083460	AT1G77030
OG0015251	Bo3g001200	AT5G01930
OG0015253	Bo2g096010	AT1G80400
OG0015254	Bo8g090730	AT3G56310
OG0015255	Bo3g149960	AT4G39380
OG0015256	Bo3g122020	AT3G44600
OG0015257	Bo3g101630	AT5G64110
OG0015258	Bo01014s030, Bo9g125930, Bo9g125910, Bo01014s020	AT3G56780
OG0015259	Bo1g017810	AT4G17750
OG0015260	Bo3g099390	AT5G65230
OG0015261	Bo5g009230	AT1G08750
OG0015262	Bo9g083220	AT4G08790
OG0015263	Bo9g157460	AT5G18100
OG0015264	Bo1g050850	AT4G27750
OG0015265	Bo5g146690	AT3G42950
OG0015268	Bo9g111280	AT5G53486
OG0015269	Bo3g046910	AT4G09140
OG0015270	Bo01863s010	AT3G47250, AT3G47200, AT3G47210
OG0015271	Bo8g118130	AT1G01910
OG0015272	Bo6g125650	AT1G80310
OG0015273	Bo1g138560	AT3G13170
OG0015274	Bo3g099130	AT5G65495
OG0015275	Bo3g175040	AT4G31270
OG0015276	Bo3g184250	AT1G53710
OG0015277	Bo9g135400	AT5G58620
OG0015278	Bo3g041920	AT2G26530
OG0015279	Bo8g114310	AT1G06990
OG0015280	Bo4g059840, Bo3g024300	AT2G30070
OG0015281	Bo5g062340	AT1G30090
OG0015282	Bo2g036380	AT5G56320
OG0015283	Bo5g141450	AT3G07525
OG0015285	Bo7g109140	AT4G23810
OG0015286	Bo2g136340	AT2G02500
OG0015287	Bo7g080710	ATCG00490
OG0015288	Bo6g120830, Bo6g083740	AT1G76790
OG0015289	Bo2g041130	AT5G55220
OG0015290	Bo5g017730	AT1G13690
OG0015291	Bo5g017140	AT1G12230
OG0015292	Bo7g096070	AT5G25320
OG0015293	Bo9g017750, Bo3g103310	AT5G63550
OG0015294	Bo2g001130	AT5G01820
OG0015295	Bo7g091360	AT3G28470
OG0015296	Bo7g096330	AT5G24920
OG0015297	Bo5g021530	AT1G16070
OG0015298	Bo4g140140	AT5G40390
OG0015300	Bo8g090230	AT3G55820
OG0015301	Bo9g148180	AT5G22790
OG0015302	Bo6g119360	AT1G75210
OG0015303	Bo9g163010	AT5G16610
OG0015304	Bo7g025320	AT2G14620
OG0015305	Bo5g076220	AT1G49430
OG0015306	Bo8g001280	AT1G03160
OG0015307	Bo9g021860	AT5G66590
OG0015308	Bo9g036770	AT1G62850
OG0015309	Bo8g059070	AT1G10040
OG0015310	Bo1g112430	AT3G19700
OG0015311	Bo7g072590	AT5G45520
OG0015312	Bo9g174060	AT5G09380
OG0015313	Bo7g084420	AT3G27310
OG0015314	Bo9g092540, Bo9g092520	AT4G11410
OG0015315	Bo3g094200	AT2G18460
OG0015316	Bo6g076400	AT3G59390
OG0015317	Bo7g099070	AT3G49740
OG0015318	Bo1g037820, Bo1g046410	AT4G24270
OG0015319	Bo6g106900	AT1G68470
OG0015320	Bo9g056050	AT1G54610
OG0015321	Bo8g050730	AT4G25450
OG0015322	Bo6g122550	AT1G79080
OG0015323	Bo5g086730	AT1G33470
OG0015324	Bo2g136200	AT2G02400
OG0015325	Bo6g079930	AT1G79760
OG0015326	Bo3g007010	AT5G11410
OG0015328	Bo1g045230, Bo7g110920	AT4G26440
OG0015329	Bo7g014660	AT2G17300
OG0015330	Bo4g120510	AT3G53920
OG0015331	Bo7g078820, Bo2g134600	AT2G01818
OG0015332	Bo9g126010	AT1G32280
OG0015332	Bo9g126030	AT5G56480
OG0015333	Bo01155s030, Bo1g156240	AT3G02645
OG0015334	Bo8g087230	AT3G54940
OG0015335	Bo9g018760	AT5G65520
OG0015336	Bo9g102520	AT5G51720
OG0015337	Bo3g108010	AT5G62110, AT5G62120
OG0015338	Bo8g078970	AT3G49710
OG0015339	Bo9g183030, Bo2g003970	AT5G03310
OG0015340	Bo7g115550	AT4G31990
OG0015341	Bo6g118170	AT1G73850
OG0015343	Bo2g001160	AT5G01740
OG0015345	Bo2g018600	AT5G20060
OG0015346	Bo2g134230	AT2G01460
OG0015348	Bo2g009580	AT5G09860
OG0015349	Bo1g037700	AT4G24210
OG0015350	Bo8g098580	AT3G63350
OG0015351	Bo5g002650	AT1G01180
OG0015352	Bo4g190600	AT2G40930
OG0015353	Bo3g019440	AT5G57100
OG0015354	Bo7g026630	AT2G06005
OG0015355	Bo6g088000	AT1G73177
OG0015356	Bo7g077570	AT5G47400
OG0015357	Bo5g114060, Bo1g114640	AT3G19508
OG0015358	Bo1g010280	AT4G32560
OG0015359	Bo7g098240	AT5G60960
OG0015360	Bo7g104110	AT4G15920
OG0015361	Bo5g143390	AT5G02670, AT3G06560
OG0015362	Bo9g088220	AT4G10240
OG0015363	Bo4g166830	AT2G28810
OG0015364	Bo5g153910	AT3G01900
OG0015365	Bo3g074710	AT3G20150
OG0015366	Bo7g032960	AT3G24560
OG0015367	Bo5g144760	AT3G06110
OG0015368	Bo5g013290	AT1G10800
OG0015369	Bo2g138720	AT3G25870
OG0015370	Bo6g077370	AT3G60890
OG0015372	Bo1g147220	AT3G07670
OG0015373	Bo7g084210	AT3G27110
OG0015374	Bo8g101360	AT2G22070
OG0015375	Bo5g128920	AT3G14750
OG0015376	Bo1g147460	AT3G07290
OG0015377	Bo7g098550	AT5G61370
OG0015378	Bo1g003110	AT4G40050
OG0015379	Bo3g004540	AT5G07790
OG0015380	Bo9g126250	AT5G56730
OG0015381	Bo5g039910	AT1G23860
OG0015382	Bo3g004550	AT5G07810
OG0015383	Bo3g054980	AT3G01720
OG0015385	Bo5g092920	AT1G31790
OG0015386	Bo1g039000	AT4G24470
OG0015387	Bo01125s010	AT1G26900
OG0015388	Bo5g004550	AT1G04390
OG0015389	Bo4g127210	AT4G14210
OG0015390	Bo3g044260	AT4G09530
OG0015391	Bo9g005530	AT4G02140
OG0015392	Bo6g105230	AT1G67770
OG0015393	Bo1g098450	AT1G61670
OG0015394	Bo8g081250	AT3G51790
OG0015397	Bo5g012010	AT1G10522
OG0015399	Bo9g095500	AT5G49880
OG0015400	Bo5g151410	AT3G02860
OG0015401	Bo4g030920	AT2G37035
OG0015402	Bo7g097560	AT5G23570
OG0015403	Bo3g142980	AT1G27960
OG0015404	Bo9g018300	AT5G64720
OG0015405	Bo9g171220	AT5G11450
OG0015406	Bo4g151460	AT2G23340
OG0015407	Bo3g009470	AT5G13980
OG0015408	Bo7g097530	AT5G23590
OG0015409	Bo7g008390	AT2G18950
OG0015410	Bo5g086740	AT1G33430
OG0015411	Bo5g023940	AT1G17640
OG0015412	Bo2g165880	AT5G63790
OG0015413	Bo3g001520	AT5G01260
