Orthogroup	Brassica_oleracea	Arabidopsis_halleri
OG0013156	Bo2g097600, Bo9g002200	g28764
OG0013157	Bo9g169290	g10723
OG0013158	Bo9g059730	g29123
OG0013159	Bo9g058980	g31497
OG0013160	Bo7g009410	g22672
OG0013161	Bo8g077160	g16713
OG0013162	Bo2g023830	g11938
OG0013163	Bo8g066550	g31657
OG0013164	Bo1g010330	g04314
OG0013165	Bo9g088560	g25318
OG0013166	Bo8g101600	g27015
OG0013167	Bo3g023650	g08385
OG0013168	Bo5g137120, Bo01023s020, Bo3g064570	g05964
OG0013169	Bo4g181850, Bo4g043780	g03234
OG0013170	Bo9g058250	g29465
OG0013171	Bo4g099050	g05403
OG0013172	Bo5g150000	g26838
OG0013173	Bo6g079950	g01675
OG0013174	Bo1g090160, Bo9g048780	g28150
OG0013175	Bo8g097900	g05334
OG0013176	Bo7g096520	g14173
OG0013177	Bo4g134740	g16340
OG0013178	Bo9g014630	g10795
OG0013180	Bo9g169600, Bo2g010840	g10684
OG0013181	Bo00641s010	g24331
OG0013182	Bo9g018190	g07519
OG0013183	Bo3g034130	g12471
OG0013184	Bo2g132300	g03835, g03836
OG0013185	Bo4g148160	g28098
OG0013186	Bo6g018760	g15286
OG0013187	Bo01028s010, Bo8g112660	g18283
OG0013188	Bo5g138160	g06092
OG0013189	Bo3g185730	g28392
OG0013190	Bo7g109390, Bo7g109460	g10405
OG0013191	Bo8g079690	g15011
OG0013192	Bo3g060860	g06495
OG0013193	Bo5g017440	g04891
OG0013194	Bo8g116080	g01950
OG0013195	Bo9g149770	g11978
OG0013196	Bo7g084220, Bo2g140400	g20511
OG0013197	Bo5g005610	g02184
OG0013198	Bo3g052410	g09076
OG0013199	Bo9g048720	g25144
OG0013200	Bo2g024970	g10911
OG0013201	Bo6g099420	g24362
OG0013202	Bo00792s020, Bo2g056140	g23485
OG0013203	Bo3g040570	g26236
OG0013204	Bo5g127560	g06748
OG0013205	Bo2g001010	g27906
OG0013206	Bo7g098440	g10825
OG0013207	Bo8g097390, Bo4g100070	g05409
OG0013208	Bo3g026720	g03148
OG0013209	Bo8g116110	g01937
OG0013210	Bo6g094880	g03758
OG0013211	Bo3g184890	g27939
OG0013212	Bo4g197230, Bo4g007100	g09662
OG0013213	Bo3g152820	g02891
OG0013214	Bo7g088900	g28139
OG0013215	Bo7g091030	g18946
OG0013216	Bo7g113790	g04278
OG0013217	Bo5g002730	g01819
OG0013218	Bo5g135010, Bo3g064710	g05844
OG0013219	Bo7g092840	g27703
OG0013220	Bo8g098470	g05272
OG0013221	Bo8g098670	g24219
OG0013223	Bo5g139670	g11708
OG0013224	Bo5g025310	g14024
OG0013225	Bo9g136960	g11055
OG0013226	Bo2g048230, Bo9g103570	g08347
OG0013227	Bo1g056660	g22863
OG0013228	Bo7g089540	g28945
OG0013229	Bo1g051210	g04442
OG0013230	Bo9g005960	g09082
OG0013231	Bo5g091620	g16052
OG0013232	Bo9g028380	g21261
OG0013233	Bo2g051070	g26086
OG0013234	Bo7g067350	g28609
OG0013235	Bo3g042400, Bo8g101690	g23959
OG0013236	Bo4g091410	g17784, g17787
OG0013237	Bo5g005050	g02127
OG0013238	Bo5g130380	g06811
OG0013239	Bo6g118340	g00941, g00943
OG0013240	Bo6g120160	g01164
OG0013241	Bo1g007480	g00512
OG0013242	Bo7g095810	g14081
OG0013243	Bo9g010680	g17887
OG0013244	Bo3g009940, Bo9g165620	g19210
OG0013245	Bo5g090560	g16047
OG0013246	Bo3g088340	g19674
OG0013247	Bo3g023660	g08386
OG0013248	Bo5g012200, Bo8g059600	g05038
OG0013249	Bo8g028590, Bo1g056600, Bo1g056580	g28777
OG0013250	Bo7g022780	g19419
OG0013251	Bo5g017550	g04705
OG0013252	Bo4g030650, Bo4g186870	g03660
OG0013253	Bo3g007220	g10641
OG0013254	Bo9g022490, Bo7g025380	g21300
OG0013255	Bo8g079750	g15006
OG0013256	Bo4g120530	g11392
OG0013257	Bo6g094660	g03802
OG0013258	Bo7g058290, Bo5g037430	g13789
OG0013259	Bo2g167560, Bo9g022270	g07167
OG0013260	Bo9g152520, Bo2g018320	g12145
OG0013261	Bo00581s010	g24789
OG0013262	Bo9g079550	g30083
OG0013263	Bo9g169820	g10658
OG0013264	Bo1g144510, Bo5g139340	g11654
OG0013265	Bo9g132980	g16810
OG0013266	Bo3g085580	g16392
OG0013267	Bo9g057190	g24811
OG0013268	Bo4g001020, Bo4g200840	g09516
OG0013269	Bo7g115170	g00853
OG0013270	Bo5g016900	g04837
OG0013271	Bo6g068370, Bo8g087220	g11516
OG0013272	Bo6g042440, Bo3g181400	g21954
OG0013273	Bo3g155720	g00337
OG0013274	Bo4g078760	g22128
OG0013275	Bo6g099900, Bo6g099870, Bo6g100930	g22065
OG0013276	Bo2g051250	g08512
OG0013277	Bo3g034120	g12463
OG0013278	Bo8g090800	g21227
OG0013280	Bo9g176690	g15517
OG0013281	Bo9g008280	g20577
OG0013282	Bo1g001050	g02696
OG0013283	Bo6g045440	g27252
OG0013284	Bo3g019330	g16827
OG0013285	Bo3g113570	g16684
OG0013286	Bo4g161250	g07636
OG0013287	Bo7g093210, Bo2g152950	g27875
OG0013288	Bo5g042830	g26676
OG0013289	Bo6g076850	g25376
OG0013290	Bo5g048360, Bo5g091740	g16069
OG0013291	Bo9g027450, Bo9g033760	g22991
OG0013292	Bo3g100800, Bo3g100770	g07481
OG0013293	Bo1g152120	g06169
OG0013295	Bo5g009470	g18188
OG0013296	Bo3g021510	g09276
OG0013297	Bo6g072950, Bo8g091910	g16645
OG0013298	Bo4g092700	g08365
OG0013299	Bo7g097660, Bo9g014150	g27749
OG0013300	Bo5g029110	g13847
OG0013301	Bo5g113540	g22561
OG0013302	Bo3g085530	g16408
OG0013303	Bo5g009690	g18169
OG0013304	Bo6g003470	g17056
OG0013305	Bo2g052770	g22078
OG0013306	Bo7g087260	g08580
OG0013307	Bo1g129860, Bo5g127580	g06754
OG0013308	Bo9g003870	g19751
OG0013309	Bo8g030210	g01157
OG0013310	Bo4g137880	g24674
OG0013311	Bo3g003490	g25993
OG0013312	Bo6g116410, Bo2g079210	g04053
OG0013313	Bo6g079420	g05356
OG0013314	Bo2g160960	g27742
OG0013315	Bo6g064720, Bo4g140460	g26885
OG0013316	Bo6g116790	g04091
OG0013317	Bo5g030420	g13511
OG0013318	Bo8g112390	g18239
OG0013319	Bo00946s060	g08354
OG0013320	Bo9g169490	g10701
OG0013321	Bo6g028010	g15153
OG0013322	Bo1g153540	g26783
OG0013323	Bo5g001210	g01721
OG0013324	Bo9g166390, Bo2g011580	g19315
OG0013325	Bo9g177350	g26051
OG0013326	Bo9g003730	g19737
OG0013327	Bo5g002440	g01770
OG0013328	Bo4g071970, Bo4g164980	g07151
OG0013329	Bo9g002490, Bo3g054620	g19780
OG0013330	Bo7g003790, Bo5g120130	g20863
OG0013331	Bo3g153700	g03012
OG0013332	Bo7g097400	g29089
OG0013333	Bo7g113580	g04327
OG0013334	Bo5g127390	g06724
OG0013335	Bo5g007140	g02244
OG0013336	Bo5g005590, Bo8g115080	g02181
OG0013337	Bo1g019960	g15364
OG0013338	Bo6g116090	g04025
OG0013339	Bo9g040900	g17744
OG0013340	Bo00904s040, Bo00641s030	g24332
OG0013341	Bo1g138990, Bo5g133210	g05758
OG0013342	Bo5g052270	g12918
OG0013343	Bo6g113160	g03914
OG0013344	Bo8g001170, Bo5g003440	g01901
OG0013345	Bo8g024520	g26139
OG0013346	Bo5g009370	g18209
OG0013347	Bo1g070980	g12753
OG0013348	Bo4g134590	g29680
OG0013349	Bo1g003240	g02915
OG0013350	Bo6g081450	g01453
OG0013351	Bo3g126160	g25967
OG0013352	Bo9g152610	g12134
OG0013353	Bo6g122320	g01440
OG0013354	Bo01691s010	g11299
OG0013355	Bo2g050810	g25562
OG0013356	Bo9g089640	g32055, g32053
OG0013357	Bo5g152860	g02565
OG0013358	Bo7g104970	g17158
OG0013359	Bo5g148740	g26789
OG0013360	Bo8g004140	g02098
OG0013361	Bo3g057110	g26811
OG0013362	Bo3g126190	g26503
OG0013363	Bo6g099580	g25964
OG0013364	Bo4g184560	g03470
OG0013365	Bo5g145210	g06334
OG0013366	Bo7g097830	g27732
OG0013367	Bo6g030580	g15124
OG0013368	Bo3g158670	g15414
OG0013369	Bo9g010700, Bo2g155610	g17885
OG0013370	Bo7g044890	g26327
OG0013371	Bo7g041000	g27556
OG0013372	Bo4g136730	g20611
OG0013373	Bo6g115820	g07032
OG0013374	Bo6g056410	g16282
OG0013375	Bo4g087130, Bo1g098440	g30244
OG0013376	Bo2g146310	g28936
OG0013377	Bo1g019640, Bo7g106030, Bo3g157020	g15329
OG0013378	Bo6g113130	g03912
OG0013379	Bo3g036170	g17348
OG0013380	Bo1g094360, Bo3g062430	g11718
OG0013382	Bo5g010250	g28865
OG0013383	Bo9g057200	g26435
OG0013384	Bo9g029590	g22968
OG0013385	Bo6g080200	g01636
OG0013386	Bo4g179470	g03171
OG0013387	Bo2g001040	g27901
OG0013388	Bo3g102830	g12413
OG0013389	Bo7g096710, Bo9g012590	g27606
OG0013390	Bo2g100790	g09089
OG0013391	Bo6g101090, Bo6g101110	g08570
OG0013392	Bo00615s230	g07450
OG0013393	Bo9g175110	g15646
OG0013394	Bo9g170040	g10630
OG0013395	Bo4g126940	g23186
OG0013396	Bo5g052000, Bo7g049920	g26723
OG0013397	Bo5g154020	g02648
OG0013398	Bo9g009360	g15910
OG0013399	Bo7g075330	g07695
OG0013400	Bo2g101960	g09057
OG0013401	Bo4g120090	g11445
OG0013402	Bo7g096780	g27596
OG0013403	Bo2g041450	g09355
OG0013404	Bo1g008100	g00601
OG0013405	Bo8g016200	g17445
OG0013406	Bo4g173710	g25739
OG0013407	Bo6g077420	g05521
OG0013408	Bo6g080150	g01644
OG0013409	Bo9g112780, Bo2g043400	g09470
OG0013410	Bo5g025320	g14022
OG0013411	Bo3g023600, Bo9g102380	g08379
OG0013412	Bo6g120110	g01159
OG0013413	Bo3g083230	g20042
OG0013414	Bo6g047990	g17672
OG0013415	Bo5g048990, Bo8g028620	g16018
OG0013416	Bo9g181130	g15746
OG0013417	Bo00935s070	g31952
OG0013418	Bo7g059860, Bo5g034710	g13388
OG0013420	Bo3g101230	g07539
OG0013421	Bo5g136910	g05937
OG0013422	Bo9g072900	g13828
OG0013423	Bo5g007480, Bo5g007520	g32291
OG0013424	Bo3g005140	g19105
OG0013425	Bo2g050770	g08483
OG0013426	Bo3g060910	g06502
OG0013427	Bo7g106910	g05149
OG0013428	Bo2g095630	g01553
OG0013429	Bo5g105100	g11184
OG0013430	Bo7g052770	g08122
OG0013431	Bo1g002770	g02853
OG0013432	Bo6g124440	g01596
OG0013433	Bo3g041840	g30801
OG0013434	Bo8g007210	g02321
OG0013435	Bo3g093630	g22164
OG0013436	Bo5g155200	g02615
OG0013437	Bo9g025800, Bo7g009800	g22021
OG0013438	Bo3g032490	g18400
OG0013439	Bo4g095420	g18733
OG0013440	Bo1g094680	g19893
OG0013441	Bo9g176210	g15568
OG0013443	Bo9g172200	g10505
OG0013444	Bo3g044560	g28409
OG0013445	Bo9g170090, Bo2g010500	g10622
OG0013446	Bo2g050650	g08461
OG0013447	Bo5g003020	g01843
OG0013448	Bo4g154270, Bo8g100090	g08774
OG0013449	Bo6g110850, Bo2g067990	g03759
OG0013450	Bo5g126280	g06586
OG0013452	Bo1g004980	g03003
OG0013453	Bo7g097670	g27748
OG0013454	Bo3g101560	g12435
OG0013455	Bo4g140410	g26893
OG0013456	Bo5g003940	g01985
OG0013457	Bo7g056170	g13649
OG0013459	Bo8g011680	g15200
OG0013460	Bo2g124300	g11128
OG0013461	Bo3g014060	g12099
OG0013462	Bo00679s180, Bo5g117220	g21618
OG0013463	Bo4g001160	g09568
OG0013464	Bo5g006910, Bo8g005750	g02212
OG0013465	Bo6g018350, Bo8g011440	g15239
OG0013466	Bo9g117640, Bo2g041570	g09369
OG0013467	Bo8g042230	g20199
OG0013468	Bo7g081960	g19589
OG0013469	Bo1g037660	g10408
OG0013470	Bo5g001360	g01688
OG0013471	Bo8g076860	g16689
OG0013472	Bo3g123580, Bo3g127530	g30919
OG0013473	Bo01374s010	g21272
OG0013474	Bo5g049430	g17618
OG0013475	Bo7g115560, Bo7g115570	g00773
OG0013476	Bo5g004470	g02062
OG0013477	Bo7g101120	g14858
OG0013478	Bo2g018150	g12124
OG0013479	Bo6g026010	g21924
OG0013480	Bo5g136230	g05871
OG0013481	Bo5g148710	g06119
OG0013483	Bo1g050970	g04466
OG0013484	Bo4g076880	g29772
OG0013485	Bo9g175420	g15676
OG0013487	Bo7g111210	g04566
OG0013488	Bo5g086540	g27259
OG0013489	Bo1g053530	g23064, g17218
OG0013490	Bo4g046150	g07980
OG0013491	Bo2g136090	g01664
OG0013492	Bo9g010130, Bo7g093310	g25714
OG0013493	Bo8g101190, Bo4g149520	g21676
OG0013494	Bo9g166270	g19300
OG0013495	Bo9g166340	g19308
OG0013496	Bo9g183070, Bo3g002250	g19376
OG0013497	Bo8g073780	g13656
OG0013498	Bo3g083690	g20088
OG0013499	Bo1g123170	g06528
OG0013500	Bo2g042080	g09411
OG0013501	Bo5g039560	g13652
OG0013502	Bo8g058290, Bo5g009680	g18170
OG0013503	Bo2g010260, Bo9g171520	g10579
OG0013504	Bo5g148850	g26816
OG0013505	Bo1g007970	g00582
OG0013506	Bo8g083710, Bo6g068060	g11469
OG0013507	Bo3g143610	g13014
OG0013508	Bo8g038040	g23195
OG0013509	Bo2g108890, Bo9g183450	g19434
OG0013510	Bo3g102850	g12412
OG0013512	Bo8g058430	g18154
OG0013513	Bo3g007310	g10654
OG0013514	Bo4g097100	g05258
OG0013515	Bo8g112650	g18282
OG0013516	Bo8g076740	g30475
OG0013517	Bo6g022250, Bo5g079940	g25627
OG0013518	Bo8g115020	g02205
OG0013519	Bo7g118080	g03056
OG0013520	Bo3g134720	g12841
OG0013521	Bo7g077990	g14491
OG0013522	Bo5g010290	g05133
OG0013523	Bo3g100840	g07490
OG0013524	Bo4g117030	g11545
OG0013525	Bo5g132380	g05649
OG0013526	Bo2g052880	g22067
OG0013527	Bo8g067480, Bo00831s110	g25909
OG0013528	Bo2g165530	g12342
OG0013529	Bo6g057640	g26625
OG0013530	Bo2g156010, Bo3g147790	g23710
OG0013531	Bo3g054810	g19814
OG0013532	Bo9g165800	g19239
OG0013533	Bo5g141910	g11863
OG0013534	Bo4g186560	g03609
OG0013535	Bo3g001380	g27934
OG0013536	Bo2g009210	g19082
OG0013538	Bo9g036840	g18765
OG0013539	Bo9g027570	g27013
OG0013540	Bo5g133160	g05752
OG0013541	Bo01233s010	g09469
OG0013542	Bo4g140570	g22389
OG0013543	Bo4g017360	g17353
OG0013544	Bo2g086370	g01125
OG0013545	Bo8g030970	g28434
OG0013546	Bo7g105400	g17087
OG0013547	Bo9g077760	g21464
OG0013548	Bo4g194790	g18080
OG0013549	Bo4g137480	g25027
OG0013550	Bo5g009030	g18251
OG0013551	Bo2g132210, Bo9g069320, Bo7g077300	g07798
OG0013552	Bo7g086960, Bo9g008650	g08646
OG0013553	Bo3g066450	g06763
OG0013554	Bo2g009290	g19101
OG0013555	Bo5g060930	g26359
OG0013556	Bo9g148580	g11935
OG0013557	Bo6g106430	g14787
OG0013558	Bo6g098570	g21111
OG0013559	Bo5g144860, Bo3g060360	g06394
OG0013560	Bo7g016300	g27908
OG0013561	Bo3g065740	g06882
OG0013562	Bo2g166180, Bo3g101410	g07561
OG0013563	Bo3g021060, Bo8g107510	g23449
OG0013564	Bo7g098930, Bo9g014700	g10779
OG0013565	Bo1g022170	g05154
OG0013566	Bo5g133510, Bo3g064870	g05802
OG0013567	Bo9g058900	g23755
OG0013568	Bo8g116030	g01991
OG0013569	Bo9g179000	g15697
OG0013570	Bo00578s020	g26747
OG0013571	Bo3g151280	g03444
OG0013572	Bo8g090510	g11648
OG0013573	Bo3g044610	g25360
OG0013574	Bo7g108190	g14391
OG0013575	Bo1g037750, Bo7g109440	g10399
OG0013577	Bo9g055870	g27438
OG0013578	Bo1g054790	g23093
OG0013579	Bo5g150160	g31076
OG0013580	Bo1g049550, Bo7g111540	g04495
OG0013581	Bo5g020930	g10032
OG0013582	Bo8g080340	g14945
OG0013583	Bo9g170010	g10633
OG0013584	Bo9g003920	g19763
OG0013585	Bo4g187960	g12465
OG0013586	Bo3g002230, Bo9g183100, Bo9g183110, Bo9g184650	g19383
OG0013587	Bo3g034870	g12615
OG0013588	Bo7g097020	g25298
OG0013589	Bo3g037450	g28030
OG0013590	Bo1g019750, Bo7g106180	g15346
OG0013591	Bo9g069760	g31467
OG0013592	Bo5g127460, Bo1g129760	g06733
OG0013593	Bo7g089480	g28958
OG0013594	Bo01383s020	g07625
OG0013595	Bo00846s040	g20884
OG0013596	Bo5g020650	g10063
OG0013598	Bo3g004620, Bo2g008820	g23854
OG0013599	Bo2g081060	g00967
OG0013600	Bo9g140930	g10965
OG0013601	Bo4g172950, Bo4g059520	g24225
OG0013602	Bo8g118050	g01731
OG0013603	Bo4g024670	g09796
OG0013604	Bo3g035080	g12649
OG0013605	Bo5g050680	g13550
OG0013606	Bo5g001200	g01724
OG0013607	Bo7g057780, Bo8g071550	g13747
OG0013608	Bo8g108320	g04853
OG0013609	Bo9g058510	g22127
OG0013610	Bo8g101540	g23979
OG0013611	Bo1g157540	g02581
OG0013612	Bo1g005230	g03021
OG0013613	Bo7g067800	g23653
OG0013614	Bo6g006970	g16998
OG0013615	Bo8g110910, Bo5g010300	g05132
OG0013616	Bo2g007450	g15628
OG0013617	Bo1g007370	g00497
OG0013618	Bo4g021040, Bo3g036830	g18052
OG0013619	Bo9g174290	g19077
OG0013620	Bo7g095830	g14084
OG0013621	Bo7g021380	g14274
OG0013622	Bo9g174190	g19087
OG0013623	Bo8g064900, Bo8g108060	g04821
OG0013624	Bo9g017630	g12345
OG0013625	Bo00629s170	g13196
OG0013626	Bo9g153870	g13140
OG0013627	Bo5g135060, Bo3g064660	g05850
OG0013628	Bo9g018890	g07378
OG0013629	Bo1g035790	g10475
OG0013630	Bo7g009540	g22666
OG0013631	Bo2g004030	g08204
OG0013633	Bo1g017030	g04358
OG0013634	Bo7g077850, Bo5g001080	g01742
OG0013635	Bo9g166590	g19334
OG0013636	Bo7g096580	g27620
OG0013637	Bo7g108770, Bo1g034560	g14309
OG0013638	Bo3g048400, Bo3g048410	g21428, g21482
OG0013639	Bo1g022110	g05142
OG0013640	Bo4g190660	g24518
OG0013641	Bo3g009000	g10748
OG0013642	Bo9g008130	g20503
OG0013644	Bo1g068480, Bo9g035590	g22905
OG0013645	Bo5g003660	g01940
OG0013647	Bo1g039080, Bo7g109590	g10368
OG0013648	Bo8g001080, Bo5g003300	g01875
OG0013649	Bo4g140000	g31053
OG0013650	Bo2g010620	g10643
OG0013651	Bo6g077800	g05455
OG0013652	Bo3g169330	g00553
OG0013653	Bo8g091540	g21128
OG0013654	Bo9g009740	g25107
OG0013655	Bo2g159230	g14185
OG0013657	Bo6g113200	g03916
OG0013658	Bo3g001440	g28639
OG0013659	Bo5g057190	g13025
OG0013660	Bo9g014420, Bo7g098230	g10858
OG0013662	Bo4g158820	g21484
OG0013663	Bo1g040320	g10263
OG0013664	Bo1g147200	g11790
OG0013665	Bo6g061020	g25044
OG0013666	Bo8g090000	g11581
OG0013667	Bo9g032240	g26995
OG0013668	Bo2g095830	g01590
OG0013669	Bo4g007020	g09652
OG0013670	Bo6g031050	g15078
OG0013671	Bo9g183200, Bo2g002830	g19396
OG0013672	Bo9g167870	g10763
OG0013673	Bo9g074600, Bo8g039470, Bo7g081630	g23561
OG0013674	Bo2g087710, Bo7g104600	g23066, g23067
OG0013675	Bo2g047480	g08227
OG0013676	Bo9g181800	g15823
OG0013677	Bo8g082760	g20382
OG0013678	Bo9g139340	g11021
OG0013679	Bo1g023970	g29726
OG0013680	Bo3g054930	g02660
OG0013681	Bo4g021670	g18122
OG0013682	Bo4g149720	g32413
OG0013683	Bo4g200810	g09531
OG0013684	Bo3g059040	g06338
OG0013685	Bo9g120920, Bo3g021430	g09263
OG0013686	Bo4g139940	g31263
OG0013687	Bo7g089140, Bo2g149810	g15886
OG0013688	Bo8g016640	g17497
OG0013689	Bo1g021830	g15471
OG0013690	Bo7g038720	g26501
OG0013691	Bo9g163310	g00151
OG0013693	Bo3g041800	g28707
OG0013694	Bo1g057140	g20166
OG0013695	Bo9g017600, Bo3g103600	g12338
OG0013696	Bo8g070870	g13430
OG0013697	Bo9g149950	g11999
OG0013698	Bo3g037220	g32380
OG0013699	Bo1g007280	g00490
OG0013700	Bo4g041120	g03315
OG0013701	Bo9g166350, Bo3g009400	g19309
OG0013702	Bo7g077870, Bo2g133590, Bo9g069750	g31464
OG0013703	Bo5g127210, Bo3g066750	g06702
OG0013704	Bo4g190420	g12663
OG0013705	Bo7g108410, Bo1g033050	g14368
OG0013707	Bo5g144850	g06395
OG0013708	Bo3g142960, Bo5g052370	g12936
OG0013709	Bo7g118760	g02933
OG0013710	Bo7g065620	g17577
OG0013711	Bo4g012870	g24528
OG0013712	Bo7g026570	g18494
OG0013713	Bo4g078600	g29781
OG0013714	Bo8g058150	g18194
OG0013715	Bo8g082430	g20420
OG0013716	Bo5g008060	g02378
OG0013717	Bo5g005600	g02182
OG0013718	Bo7g110030, Bo1g039750	g10304
OG0013720	Bo9g181310	g15764
OG0013721	Bo1g150160, Bo5g144900	g06387
OG0013722	Bo9g095540, Bo00935s050	g27091
OG0013723	Bo7g082220	g19565
OG0013724	Bo3g101080	g07516
OG0013725	Bo2g082310	g01008
OG0013726	Bo9g011280	g14075
OG0013727	Bo3g081950	g30135
OG0013728	Bo3g134560	g12818
OG0013729	Bo4g186310	g03553
OG0013730	Bo7g115850	g00690
OG0013731	Bo1g034650, Bo3g165820	g10483
OG0013732	Bo5g127290	g06714
OG0013733	Bo7g027880, Bo3g086740	g18515
OG0013734	Bo3g007080	g10617
OG0013735	Bo2g010590, Bo3g007190	g10637
OG0013736	Bo9g135380	g16968
OG0013737	Bo1g151570	g06310
OG0013738	Bo1g008220	g00617
OG0013739	Bo6g116450	g04058
OG0013740	Bo6g056190	g27227
OG0013741	Bo4g052420	g11929
OG0013742	Bo6g120140	g01162
OG0013743	Bo9g184940, Bo2g002410	g19508
OG0013744	Bo5g001040, Bo8g118000	g01753
OG0013745	Bo4g032360	g03572
OG0013746	Bo1g130010	g06773
OG0013747	Bo9g084630	g27814
OG0013748	Bo1g122900	g16222
OG0013749	Bo1g016940, Bo8g054580, Bo7g113470	g04341
OG0013750	Bo6g077640	g05496
OG0013751	Bo7g088860	g29812
OG0013752	Bo3g134210	g12792
OG0013753	Bo5g100950, Bo1g105850	g11264
OG0013754	Bo2g149620	g29240
OG0013755	Bo3g032950	g18456
OG0013756	Bo8g033940	g29212
OG0013757	Bo3g109320	g30989
OG0013758	Bo4g161300, Bo4g173250	g07635
OG0013759	Bo5g114100	g22520
OG0013760	Bo8g117330, Bo5g003360	g01886
OG0013761	Bo3g134480	g12812
OG0013762	Bo6g108940	g25201
OG0013763	Bo3g023980	g08458
OG0013764	Bo5g041490	g08012
OG0013765	Bo3g097750	g07376
OG0013766	Bo2g140490, Bo7g084320	g20521
OG0013767	Bo7g031150	g04103
OG0013768	Bo2g056250	g21109
OG0013769	Bo4g045810, Bo1g065050	g11877
OG0013770	Bo3g017260	g10880
OG0013771	Bo5g115490	g22492
OG0013773	Bo9g021610	g07263
OG0013774	Bo00534s010	g19203
OG0013774	Bo5g129200	g06796
OG0013775	Bo3g044280	g18559
OG0013776	Bo9g020470, Bo7g064220	g07277
OG0013777	Bo9g004430	g09169
OG0013778	Bo4g030030, Bo4g187250	g18332
OG0013779	Bo9g029050	g22916
OG0013780	Bo1g055280	g20213
OG0013781	Bo6g122610	g31490
OG0013782	Bo6g119610	g01085
OG0013783	Bo8g095960	g05466
OG0013784	Bo8g112740, Bo5g008650	g31233
OG0013785	Bo8g101450	g28092
OG0013786	Bo4g168060	g07007
OG0013787	Bo9g176050	g15588
OG0013788	Bo9g135100, Bo3g018710	g26605
OG0013789	Bo9g011390, Bo7g096040	g14115
OG0013790	Bo6g122110	g01416
OG0013791	Bo7g118830	g02889
OG0013792	Bo3g179570	g25570
OG0013793	Bo9g154000	g13160
OG0013794	Bo5g002970	g01836
OG0013795	Bo2g127500	g07634
OG0013796	Bo2g036540	g23473
OG0013797	Bo2g050520	g08417
OG0013798	Bo5g034740	g13386
OG0013799	Bo8g102160	g25792
OG0013800	Bo5g155220	g02613
OG0013801	Bo3g030000	g03531
OG0013802	Bo9g032270	g26989
OG0013803	Bo6g112880	g03889
OG0013804	Bo8g054430, Bo1g017340	g04388
OG0013805	Bo9g151990	g12085
OG0013806	Bo4g173780, Bo3g024940	g24274, g25753
OG0013807	Bo1g086260	g28467
OG0013808	Bo3g035760	g24444
OG0013809	Bo3g175360	g00912
OG0013810	Bo1g053220	g17188
OG0013812	Bo4g034860	g03528
OG0013813	Bo4g188470	g12536
OG0013814	Bo1g051290	g04428
OG0013815	Bo7g037630, Bo3g082040	g24048
OG0013816	Bo7g012720	g24984
OG0013817	Bo4g182170	g03278
OG0013818	Bo5g020610	g10064
OG0013819	Bo6g076660	g22815
OG0013820	Bo8g081060	g14827
OG0013821	Bo8g044710	g23083
OG0013822	Bo3g060500	g06426
OG0013823	Bo1g024420	g21763
OG0013824	Bo3g039860	g24269
OG0013825	Bo1g138520	g05694
OG0013826	Bo2g004160	g15832
OG0013827	Bo00581s060	g24796
OG0013828	Bo4g019770	g19169
OG0013829	Bo6g115810	g03989
OG0013830	Bo4g157330	g22375
OG0013831	Bo3g066490, Bo1g129880	g06757
OG0013832	Bo9g076540	g21445
OG0013833	Bo3g136970	g12872
OG0013834	Bo2g137210, Bo01242s020	g28320
OG0013835	Bo8g065100	g32239
OG0013836	Bo7g003170	g25817
OG0013837	Bo7g012740	g24987
OG0013838	Bo7g101420, Bo8g080980	g28334
OG0013839	Bo6g113010	g03900
OG0013840	Bo9g150080	g12014
OG0013841	Bo4g179260, Bo4g179280	g03151
OG0013842	Bo5g039320	g13680
OG0013843	Bo8g095140	g05582
OG0013844	Bo9g173640	g19171
OG0013845	Bo7g005010	g20890
OG0013846	Bo1g045310	g04619
OG0013847	Bo2g052710	g22092
OG0013848	Bo9g181280	g15759
OG0013849	Bo9g054630	g24758
OG0013850	Bo6g080270	g31639
OG0013851	Bo5g138240	g06103
OG0013852	Bo3g043080	g20294
OG0013853	Bo5g008160	g02392
OG0013854	Bo2g002340	g19520
OG0013855	Bo4g198620	g09583
OG0013856	Bo7g092930, Bo2g151820	g28896
OG0013857	Bo5g002780	g01823
OG0013858	Bo7g064000	g07303
OG0013859	Bo8g101110, Bo4g149730	g21689
OG0013860	Bo00851s130	g02686
OG0013861	Bo8g004220, Bo5g004850	g02106
OG0013862	Bo7g030300	g16402
OG0013863	Bo4g025160	g09737
OG0013864	Bo9g019040, Bo3g096520	g07349
OG0013865	Bo1g046470	g04603
OG0013866	Bo3g015680	g11976
OG0013867	Bo4g048370	g07948
OG0013868	Bo7g002050, Bo9g027500	g22684
OG0013869	Bo3g143000	g12946
OG0013870	Bo7g003190	g25814
OG0013871	Bo1g049440	g04512
OG0013873	Bo9g006090	g09058
OG0013874	Bo3g135820	g12849
OG0013875	Bo4g137940, Bo4g118330	g30947
OG0013876	Bo9g173700, Bo2g009590	g19161
OG0013877	Bo7g103920	g20244
OG0013878	Bo3g042060	g21493
OG0013879	Bo1g144170	g06046
OG0013880	Bo1g010520	g00736
OG0013881	Bo01287s010	g26841
OG0013882	Bo4g134560	g30152
OG0013883	Bo8g090990	g21194
OG0013884	Bo9g177550	g15683
