Orthogroup	Brassica_oleracea	Capsella_rubella
OG0014650	Bo9g006450	Carub.0006s3381.1.p
OG0014651	Bo4g108340	Carub.0005s2535.1.p
OG0014652	Bo9g003860	Carub.0001s3453.1.p
OG0014653	Bo6g108870	Carub.0002s1605.1.p
OG0014654	Bo2g013270	Carub.0006s1496.1.p
OG0014655	Bo2g042260	Carub.0008s1427.1.p
OG0014656	Bo5g027770	Carub.0001s1933.1.p
OG0014657	Bo3g087010	Carub.0003s2776.1.p
OG0014658	Bo8g065760, Bo8g107140	Carub.0001s1364.1.p
OG0014659	Bo9g121000	Carub.0008s1612.1.p
OG0014660	Bo5g005220	Carub.0001s0439.1.p
OG0014661	Bo2g095600	Carub.0002s2666.1.p
OG0014662	Bo1g016430	Carub.0007s1117.1.p
OG0014663	Bo5g137000	Carub.0003s1021.1.p
OG0014664	Bo1g039010	Carub.0007s1659.1.p
OG0014666	Bo7g107680, Bo7g107690	Carub.0007s1942.1.p
OG0014667	Bo9g172120, Bo3g005610, Bo2g009870	Carub.0006s0890.1.p
OG0014668	Bo5g095750	Carub.0003s2267.1.p
OG0014669	Bo9g048790	Carub.0002s0605.1.p
OG0014670	Bo4g130790	Carub.0007s2872.1.p
OG0014671	Bo1g020200	Carub.0007s2209.1.p
OG0014672	Bo6g026000	Carub.0001s4031.1.p
OG0014673	Bo1g084730	Carub.0005s1673.1.p
OG0014674	Bo6g056260	Carub.0007s2931.1.p
OG0014675	Bo7g113290	Carub.0007s1190.1.p
OG0014676	Bo4g120110	Carub.0005s2083.1.p
OG0014677	Bo1g057380	Carub.0007s2729.1.p
OG0014678	Bo5g121470	Carub.0003s1759.1.p
OG0014679	Bo2g080800	Carub.0002s2070.1.p
OG0014681	Bo1g052890, Bo7g105020	Carub.0007s2420.1.p
OG0014682	Bo1g098610, Bo4g088250, Bo9g040870	Carub.0002s0326.1.p
OG0014683	Bo6g101030	Carub.0002s1253.1.p
OG0014685	Bo8g101240	Carub.0004s0140.1.p
OG0014686	Bo9g120690	Carub.0008s1589.1.p
OG0014688	Bo3g170940	Carub.0007s0735.1.p
OG0014689	Bo3g122160	Carub.0005s1011.1.p
OG0014691	Bo9g158600	Carub.0006s1617.1.p
OG0014692	Bo8g118100	Carub.0001s0036.1.p
OG0014693	Bo7g093450, Bo9g010280	Carub.0006s2528.1.p
OG0014694	Bo4g158800	Carub.0007s3519.1.p
OG0014695	Bo2g009990	Carub.0006s0915.1.p
OG0014696	Bo1g030650	Carub.0005s0641.1.p
OG0014697	Bo5g085180	Carub.0001s3286.1.p
OG0014698	Bo9g171700	Carub.0006s0932.1.p
OG0014699	Bo6g014400	Carub.0001s3768.1.p
OG0014700	Bo2g055350	Carub.0002s1336.1.p
OG0014701	Bo2g150450	Carub.0008s0890.1.p
OG0014702	Bo9g076440	Carub.0006s3303.1.p
OG0014703	Bo6g113080	Carub.0002s1839.1.p
OG0014706	Bo9g076140	Carub.0006s3330.1.p
OG0014708	Bo3g036460	Carub.0024s0003.1.p
OG0014709	Bo8g076840	Carub.0005s1452.1.p
OG0014710	Bo6g066560	Carub.0007s3347.1.p
OG0014711	Bo9g022070	Carub.0008s2824.1.p
OG0014712	Bo3g021900, Bo7g118120	Carub.0006s0444.1.p
OG0014713	Bo1g135030	Carub.0003s1320.1.p
OG0014714	Bo1g014940	Carub.0004s1482.1.p
OG0014716	Bo1g046550	Carub.0007s1417.1.p
OG0014717	Bo00579s020	Carub.0001s2652.1.p
OG0014718	Bo5g023950	Carub.0001s1739.1.p
OG0014720	Bo7g092730	Carub.0008s0928.1.p
OG0014721	Bo5g043400	Carub.0001s2520.1.p
OG0014722	Bo7g105200	Carub.0007s2376.1.p
OG0014723	Bo5g127180	Carub.0003s1507.1.p
OG0014724	Bo9g043630	Carub.0002s0442.1.p
OG0014725	Bo4g013320	Carub.0004s0610.1.p
OG0014727	Bo00685s020	Carub.0001s3816.1.p
OG0014728	Bo4g190670	Carub.0004s2336.1.p
OG0014729	Bo5g016650	Carub.0001s1251.1.p
OG0014730	Bo3g142810	Carub.0001s2619.1.p
OG0014731	Bo4g151250	Carub.0004s0223.1.p
OG0014732	Bo1g016540	Carub.0007s1123.1.p
OG0014733	Bo1g052990	Carub.0007s2434.1.p
OG0014734	Bo5g034700	Carub.0001s2112.1.p
OG0014736	Bo3g052160	Carub.0006s3418.1.p
OG0014737	Bo3g046900	Carub.0006s2774.1.p
OG0014738	Bo2g052850	Carub.0002s1237.1.p
OG0014739	Bo8g009420	Carub.0001s0640.1.p
OG0014740	Bo4g034780	Carub.0004s1811.1.p
OG0014741	Bo7g110120	Carub.0007s1572.1.p
OG0014742	Bo4g096480, Bo9g028810	Carub.0002s0198.1.p
OG0014743	Bo1g086230	Carub.0002s0856.1.p
OG0014745	Bo6g097250	Carub.0002s1467.1.p
OG0014746	Bo7g065210	Carub.0008s0550.1.p
OG0014747	Bo8g033910, Bo11579s010	Carub.0007s2973.1.p
OG0014748	Bo6g120680	Carub.0002s2347.1.p
OG0014749	Bo1g002520, Bo3g149950	Carub.0007s0131.1.p
OG0014750	Bo3g021390	Carub.0008s1607.1.p
OG0014751	Bo5g115500	Carub.0003s1904.1.p
OG0014753	Bo4g125830	Carub.0005s1824.1.p
OG0014754	Bo5g041480	Carub.0001s2387.1.p
OG0014755	Bo1g094540	Carub.0002s0422.1.p
OG0014756	Bo3g138430	Carub.0001s2478.1.p
OG0014757	Bo8g100770, Bo4g151060	Carub.0004s0193.1.p
OG0014758	Bo8g091270, Bo6g072410	Carub.0005s2367.1.p
OG0014759	Bo5g062510, Bo3g147650	Carub.0001s2839.1.p
OG0014760	Bo7g105070	Carub.0007s2404.1.p
OG0014761	Bo7g070070	Carub.0008s0302.1.p
OG0014762	Bo4g116950	Carub.0005s2192.1.p
OG0014764	Bo9g174880	Carub.0006s0687.1.p
OG0014765	Bo8g080660, Bo7g102590	Carub.0005s1883.1.p
OG0014766	Bo9g111430, Bo2g044660	Carub.0008s1373.1.p
OG0014767	Bo4g186100	Carub.0004s1804.1.p
OG0014768	Bo8g091040	Carub.0005s2347.1.p
OG0014769	Bo1g003100	Carub.0007s0203.1.p
OG0014771	Bo9g097280, Bo3g024000	Carub.0008s0636.1.p
OG0014772	Bo6g080100	Carub.0002s2750.1.p
OG0014773	Bo7g117670	Carub.0007s0432.1.p
OG0014774	Bo9g111260	Carub.0008s1361.1.p
OG0014775	Bo1g049320	Carub.0007s1343.1.p
OG0014776	Bo8g102340	Carub.0003s3501.1.p
OG0014777	Bo6g121210	Carub.0002s2414.1.p
OG0014778	Bo6g034680	Carub.0001s4411.1.p
OG0014779	Bo2g167620	Carub.0008s2825.1.p
OG0014780	Bo1g008130	Carub.0007s0703.1.p
OG0014781	Bo8g015120	Carub.0001s3748.1.p
OG0014782	Bo9g171950	Carub.0006s0904.1.p
OG0014783	Bo8g112290	Carub.0001s0821.1.p
OG0014784	Bo6g077100	Carub.0005s2725.1.p
OG0014785	Bo9g006180	Carub.0006s3406.1.p
OG0014786	Bo7g118220	Carub.0007s0431.1.p
OG0014787	Bo4g076690	Carub.0008s0561.1.p
OG0014788	Bo3g134520, Bo3g115080	Carub.0005s1357.1.p
OG0014791	Bo6g120730	Carub.0002s2353.1.p
OG0014792	Bo5g039040	Carub.0001s2243.1.p
OG0014793	Bo7g077960	Carub.0001s0250.1.p
OG0014794	Bo9g164130	Carub.0006s1358.1.p
OG0014795	Bo3g107280	Carub.0008s2341.1.p
OG0014796	Bo00902s070	Carub.0003s3545.1.p
OG0014797	Bo1g002510, Bo3g150000	Carub.0007s0126.1.p
OG0014798	Bo8g101620	Carub.0004s0064.1.p
OG0014799	Bo4g173480, Bo3g024830	Carub.0004s1203.1.p
OG0014801	Bo3g097650	Carub.0008s2674.1.p
OG0014802	Bo3g023950	Carub.0008s1101.1.p
OG0014803	Bo1g144330	Carub.0003s0881.1.p
OG0014804	Bo4g165030	Carub.0004s0887.1.p
OG0014805	Bo5g027710	Carub.0001s1928.1.p
OG0014806	Bo3g003180	Carub.0006s0405.1.p
OG0014807	Bo6g110470	Carub.0002s1656.1.p
OG0014808	Bo1g011090, Bo7g115310	Carub.0007s0894.1.p
OG0014809	Bo8g042020	Carub.0007s2593.1.p
OG0014810	Bo6g028000	Carub.0001s4133.1.p
OG0014812	Bo4g136330	Carub.0007s3225.1.p
OG0014813	Bo3g066260, Bo5g129050	Carub.0003s1430.1.p
OG0014815	Bo7g003500	Carub.0001s2595.1.p
OG0014816	Bo9g163810	Carub.0006s1391.1.p
OG0014817	Bo9g149910	Carub.0006s1952.1.p
OG0014819	Bo2g162890	Carub.0005s2234.1.p, Carub.0001s2895.1.p
OG0014820	Bo9g001130	Carub.0006s3704.1.p
OG0014821	Bo2g097640	Carub.0006s3694.1.p
OG0014822	Bo8g106870, Bo5g019370	Carub.0001s1394.1.p
OG0014823	Bo9g108710	Carub.0008s1321.1.p
OG0014825	Bo8g077580	Carub.0005s1540.1.p
OG0014826	Bo5g023610	Carub.0001s1698.1.p
OG0014827	Bo5g021030	Carub.0001s1529.1.p
OG0014828	Bo2g010130	Carub.0006s0938.1.p
OG0014829	Bo6g027700	Carub.0001s4119.1.p
OG0014830	Bo4g154140	Carub.0004s0319.1.p
OG0014831	Bo3g103030	Carub.0008s2461.1.p
OG0014832	Bo8g083720	Carub.0005s2113.1.p
OG0014833	Bo2g006570, Bo9g178810	Carub.0006s0341.1.p
OG0014834	Bo6g022510	Carub.0001s3977.1.p
OG0014835	Bo2g168220, Bo3g097840	Carub.0008s2655.1.p
OG0014836	Bo1g045300	Carub.0007s1440.1.p
OG0014837	Bo1g049420	Carub.0007s1336.1.p
OG0014838	Bo7g097860	Carub.0006s2096.1.p
OG0014839	Bo7g118860	Carub.0007s0187.1.p
OG0014840	Bo6g010930	Carub.0001s3722.1.p
OG0014841	Bo6g124090	Carub.0002s2657.1.p
OG0014842	Bo1g105550	Carub.0003s2195.1.p
OG0014843	Bo8g090090	Carub.0005s2239.1.p
OG0014844	Bo9g061430, Bo9g061420	Carub.0008s0274.1.p
OG0014845	Bo8g035520	Carub.0007s2889.1.p
OG0014847	Bo3g181280	Carub.0001s4089.1.p
OG0014849	Bo5g141770, Bo1g147510	Carub.0003s0672.1.p
OG0014852	Bo7g114550	Carub.0007s1007.1.p
OG0014853	Bo4g176130	Carub.0004s1253.1.p
OG0014854	Bo5g127000	Carub.0003s1525.1.p
OG0014856	Bo6g110810	Carub.0002s1684.1.p
OG0014857	Bo7g118210	Carub.0007s0349.1.p
OG0014858	Bo8g107170	Carub.0001s1359.1.p
OG0014859	Bo3g010560	Carub.0006s1385.1.p
OG0014860	Bo5g022160	Carub.0001s1652.1.p
OG0014861	Bo5g138140	Carub.0003s2734.1.p
OG0014862	Bo9g025760	Carub.0003s3298.1.p
OG0014865	Bo7g003470	Carub.0001s4477.1.p
OG0014867	Bo8g092250	Carub.0005s2467.1.p
OG0014868	Bo5g042870	Carub.0001s2466.1.p
OG0014869	Bo9g008880	Carub.0005s0812.1.p
OG0014870	Bo4g181740, Bo3g027230	Carub.0004s1472.1.p
OG0014872	Bo7g091350	Carub.0005s0699.1.p
OG0014873	Bo5g088380	Carub.0001s3058.1.p
OG0014874	Bo5g008740	Carub.0001s0742.1.p
OG0014875	Bo4g031080	Carub.0004s1873.1.p
OG0014876	Bo6g066580, Bo4g143720	Carub.0007s3344.1.p
OG0014877	Bo4g124050	Carub.0005s1927.1.p
OG0014878	Bo7g118340	Carub.0007s0315.1.p
OG0014879	Bo6g022310	Carub.0001s3961.1.p
OG0014880	Bo9g002380	Carub.0006s3677.1.p
OG0014881	Bo6g116740	Carub.0002s2008.1.p
OG0014882	Bo5g141250	Carub.0003s0727.1.p
OG0014883	Bo9g172110	Carub.0006s0891.1.p
OG0014884	Bo4g151830	Carub.0004s0291.1.p
OG0014885	Bo5g009340	Carub.0001s0823.1.p
OG0014886	Bo8g078980	Carub.0005s1608.1.p
OG0014887	Bo7g021000	Carub.0003s2985.1.p
OG0014888	Bo3g185620	Carub.0001s4437.1.p
OG0014889	Bo9g017370	Carub.0008s2375.1.p
OG0014890	Bo3g023520	Carub.0008s1206.1.p
OG0014891	Bo5g019730	Carub.0001s1428.1.p
OG0014892	Bo5g043390, Bo7g050560	Carub.0001s2518.1.p
OG0014893	Bo2g017750	Carub.0006s1749.1.p
OG0014894	Bo5g038630	Carub.0001s2206.1.p
OG0014895	Bo8g091150	Carub.0005s2356.1.p
OG0014896	Bo7g116960	Carub.0007s0567.1.p
OG0014897	Bo01028s030	Carub.0001s0747.1.p
OG0014898	Bo2g083680, Bo6g086430	Carub.0002s2216.1.p
OG0014899	Bo5g027340	Carub.0001s1890.1.p
OG0014900	Bo5g039610	Carub.0001s2302.1.p
OG0014901	Bo6g044130	Carub.0001s3256.1.p
OG0014902	Bo8g105330	Carub.0001s1653.1.p
OG0014903	Bo5g124850	Carub.0003s1629.1.p
OG0014904	Bo3g009390, Bo9g166360	Carub.0006s1206.1.p
OG0014905	Bo1g156190	Carub.0003s0181.1.p
OG0014906	Bo4g188810, Bo4g025540	Carub.0004s2229.1.p
OG0014907	Bo9g056080	Carub.0002s0910.1.p
OG0014908	Bo1g078490	Carub.0005s1507.1.p
OG0014909	Bo9g165600	Carub.0006s1302.1.p
OG0014910	Bo9g163390	Carub.0006s1439.1.p
OG0014911	Bo5g005020	Carub.0001s0416.1.p
OG0014912	Bo8g066710	Carub.0001s1622.1.p
OG0014913	Bo9g017520	Carub.0008s2387.1.p
OG0014914	Bo9g022470	Carub.0003s2804.1.p
OG0014916	Bo4g182540	Carub.0004s1605.1.p
OG0014918	Bo8g092270	Carub.0005s2470.1.p
OG0014919	Bo8g099150	Carub.0004s0522.1.p
OG0014920	Bo4g187280	Carub.0001s0018.1.p
OG0014921	Bo9g181730	Carub.0006s0268.1.p
OG0014923	Bo7g115950	Carub.0007s0752.1.p
OG0014924	Bo2g061190	Carub.0002s1532.1.p
OG0014925	Bo3g068850	Carub.0003s1710.1.p
OG0014926	Bo6g123870	Carub.0002s2628.1.p
OG0014927	Bo8g058440	Carub.0001s0877.1.p
OG0014928	Bo1g038960	Carub.0007s1664.1.p
OG0014929	Bo4g160070	Carub.0001s3487.1.p
OG0014930	Bo1g112480	Carub.0003s1953.1.p
OG0014931	Bo5g016380	Carub.0001s1276.1.p
OG0014932	Bo5g136330	Carub.0003s1091.1.p
OG0014933	Bo2g041210, Bo9g119170	Carub.0008s1545.1.p
OG0014934	Bo9g097510	Carub.0008s1039.1.p
OG0014935	Bo9g078240	Carub.0006s3209.1.p
OG0014936	Bo7g065040	Carub.0008s2816.1.p
OG0014937	Bo9g144790	Carub.0006s2733.1.p
OG0014938	Bo3g026420	Carub.0004s1306.1.p
OG0014939	Bo7g014040, Bo9g024710	Carub.0003s3191.1.p
OG0014940	Bo7g064880	Carub.0008s2801.1.p
OG0014941	Bo00851s070, Bo3g054940	Carub.0003s0027.1.p
OG0014942	Bo1g049480	Carub.0007s1327.1.p
OG0014943	Bo5g132390	Carub.0003s1303.1.p
OG0014944	Bo3g134700	Carub.0005s1374.1.p
OG0014945	Bo2g114020	Carub.0006s2525.1.p
OG0014946	Bo7g016250	Carub.0003s3067.1.p
OG0014947	Bo9g169090, Bo2g011070	Carub.0006s1124.1.p
OG0014948	Bo2g018210	Carub.0006s1794.1.p
OG0014949	Bo3g149360	Carub.0007s0037.1.p
OG0014950	Bo9g010820	Carub.0006s2438.1.p
OG0014951	Bo4g034470	Carub.0004s1845.1.p
OG0014952	Bo9g176580	Carub.0006s0495.1.p
OG0014953	Bo4g083560	Carub.0002s0567.1.p
OG0014954	Bo1g051850	Carub.0004s1258.1.p
OG0014955	Bo7g104020	Carub.0007s2581.1.p
OG0014956	Bo9g076410	Carub.0006s3306.1.p
OG0014957	Bo6g101120	Carub.0002s1288.1.p
OG0014958	Bo8g114230	Carub.0001s0655.1.p
OG0014959	Bo9g018030, Bo3g101450	Carub.0008s2508.1.p
OG0014960	Bo6g087470	Carub.0002s2057.1.p
OG0014961	Bo1g010740	Carub.0007s0850.1.p
OG0014962	Bo6g058710	Carub.0007s3301.1.p
OG0014963	Bo6g110610	Carub.0002s1665.1.p
OG0014964	Bo00615s100	Carub.0008s2620.1.p
OG0014965	Bo8g107000	Carub.0001s1382.1.p
OG0014966	Bo8g030650	Carub.0007s3112.1.p
OG0014967	Bo5g049070	Carub.0001s3082.1.p
OG0014968	Bo6g118110	Carub.0002s2056.1.p
OG0014970	Bo9g030910	Carub.0002s0039.1.p
OG0014971	Bo1g014730, Bo3g175900	Carub.0007s1072.1.p
OG0014972	Bo3g003010, Bo9g177620	Carub.0006s0380.1.p
OG0014973	Bo1g141000	Carub.0003s1084.1.p
OG0014975	Bo8g115870	Carub.0001s0303.1.p
OG0014976	Bo7g119590	Carub.0007s0069.1.p
OG0014977	Bo6g028160	Carub.0001s4152.1.p
OG0014981	Bo6g108290	Carub.0002s1542.1.p
OG0014982	Bo3g091360	Carub.0003s3020.1.p
OG0014983	Bo7g088930	Carub.0014s0004.1.p
OG0014984	Bo6g118020	Carub.0002s2047.1.p
OG0014986	Bo5g039170	Carub.0001s2247.1.p
OG0014987	Bo5g015200	Carub.0001s1302.1.p
OG0014988	Bo5g062360	Carub.0001s2832.1.p
OG0014989	Bo5g025500	Carub.0001s1812.1.p
OG0014990	Bo7g083860	Carub.0005s0472.1.p
OG0014991	Bo6g083260	Carub.0002s2448.1.p
OG0014993	Bo4g070470	Carub.0004s0937.1.p
OG0014994	Bo3g066680	Carub.0003s1481.1.p
OG0014996	Bo7g077190	Carub.0008s0078.1.p
OG0014997	Bo2g014100	Carub.0006s1614.1.p
OG0014998	Bo4g038870	Carub.0004s1711.1.p
OG0014999	Bo3g109410	Carub.0005s1600.1.p
OG0015000	Bo6g035800	Carub.0001s4439.1.p
OG0015001	Bo2g139130	Carub.0005s0430.1.p
OG0015002	Bo5g007390	Carub.0001s0564.1.p
OG0015003	Bo9g012570	Carub.0006s2269.1.p
OG0015004	Bo5g003830	Carub.0003s3093.1.p, Carub.0001s0254.1.p, Carub.0001s0255.1.p, Carub.0001s0253.1.p
OG0015005	Bo4g002380	Carub.0004s3040.1.p
OG0015006	Bo9g003620	Carub.0006s3627.1.p
OG0015007	Bo8g099990	Carub.0004s0349.1.p
OG0015008	Bo8g098560	Carub.0005s2992.1.p
OG0015009	Bo9g175430	Carub.0006s0634.1.p
OG0015010	Bo4g158690	Carub.0004s0533.1.p
OG0015011	Bo9g134780	Carub.0008s1866.1.p
OG0015012	Bo9g112610	Carub.0008s1402.1.p
OG0015013	Bo6g119020	Carub.0002s2163.1.p
OG0015014	Bo1g014590	Carub.0007s1051.1.p
OG0015015	Bo8g054420	Carub.0007s1208.1.p
OG0015016	Bo5g143310	Carub.0003s0615.1.p
OG0015017	Bo9g053200, Bo1g087660	Carub.0002s0690.1.p
OG0015018	Bo6g078120	Carub.0005s2855.1.p
OG0015019	Bo6g081360	Carub.0002s2586.1.p
OG0015020	Bo2g021890	Carub.0006s1885.1.p
OG0015021	Bo7g114070	Carub.0004s1475.1.p
OG0015022	Bo5g122850	Carub.0003s1730.1.p
OG0015023	Bo3g173630	Carub.0007s0874.1.p
OG0015024	Bo4g063590	Carub.0004s1044.1.p
OG0015025	Bo5g027130, Bo8g102930	Carub.0001s1872.1.p
OG0015026	Bo8g077360	Carub.0005s1510.1.p
OG0015028	Bo6g119100	Carub.0002s2169.1.p
OG0015029	Bo6g026150	Carub.0001s3325.1.p
OG0015030	Bo2g004010	Carub.0006s0216.1.p
OG0015031	Bo9g174080	Carub.0006s0790.1.p
OG0015033	Bo7g113120	Carub.0007s1225.1.p
OG0015034	Bo2g007460	Carub.0006s0588.1.p
OG0015035	Bo5g008620	Carub.0002s0263.1.p
OG0015037	Bo3g178390	Carub.0001s3939.1.p
OG0015038	Bo9g161450	Carub.0006s1544.1.p
OG0015039	Bo9g121140	Carub.0008s1628.1.p
OG0015040	Bo6g107220	Carub.0002s1534.1.p
OG0015041	Bo7g091500	Carub.0005s0727.1.p
OG0015042	Bo8g024360	Carub.0001s3428.1.p
OG0015044	Bo9g091040	Carub.0006s2994.1.p
OG0015045	Bo6g113230	Carub.0002s1851.1.p
OG0015046	Bo2g079170	Carub.0002s1974.1.p
OG0015047	Bo1g057710	Carub.0007s1603.1.p
OG0015048	Bo9g152420	Carub.0006s1820.1.p
OG0015049	Bo6g058750	Carub.0005s1236.1.p
OG0015050	Bo2g095460	Carub.0002s2650.1.p
OG0015051	Bo3g009460	Carub.0300s0001.1.p, Carub.0006s1215.1.p
OG0015052	Bo3g097610	Carub.0008s2677.1.p
OG0015054	Bo4g018590	Carub.0004s2558.1.p
OG0015055	Bo5g137980	Carub.0003s0895.1.p
OG0015056	Bo7g097010	Carub.0006s2208.1.p
OG0015057	Bo2g086510	Carub.0001s3682.1.p, Carub.0002s2278.1.p
OG0015059	Bo3g133020	Carub.0005s1310.1.p
OG0015060	Bo9g030820	Carub.0002s0052.1.p
OG0015062	Bo9g009910	Carub.0008s0942.1.p
OG0015063	Bo4g190640	Carub.0004s2333.1.p
OG0015064	Bo4g165310	Carub.0004s0933.1.p
OG0015065	Bo9g004270	Carub.0006s3538.1.p
OG0015066	Bo3g048320	Carub.0006s3286.1.p
OG0015067	Bo8g090300	Carub.0005s2267.1.p
OG0015069	Bo7g089510	Carub.0008s0853.1.p
OG0015070	Bo9g084520	Carub.0006s2763.1.p
OG0015071	Bo3g074800, Bo5g109930	Carub.0003s2017.1.p
OG0015072	Bo2g001200, Bo9g186120	Carub.0006s0014.1.p
OG0015073	Bo2g119360	Carub.0008s0511.1.p
OG0015074	Bo3g019030	Carub.0008s1851.1.p
OG0015075	Bo5g008890	Carub.0001s0765.1.p
OG0015076	Bo1g020170	Carub.0007s2214.1.p
OG0015077	Bo6g031570	Carub.0001s4281.1.p
OG0015078	Bo6g026300	Carub.0001s4062.1.p
OG0015079	Bo8g081750	Carub.0005s1762.1.p
OG0015080	Bo2g116250	Carub.0008s0626.1.p
OG0015081	Bo9g002260	Carub.0006s3689.1.p
OG0015082	Bo9g006310	Carub.0006s3393.1.p
OG0015083	Bo8g080020	Carub.0005s1691.1.p
OG0015085	Bo8g004160, Bo5g004790, Bo8g115430	Carub.0001s0391.1.p
OG0015087	Bo7g084430, Bo2g140600	Carub.0005s0560.1.p
OG0015088	Bo4g148310, Bo8g101320	Carub.0004s0126.1.p
OG0015090	Bo9g036810	Carub.0002s0219.1.p
OG0015091	Bo4g157350	Carub.0004s0468.1.p
OG0015092	Bo1g017420	Carub.0007s1220.1.p
OG0015093	Bo2g161020	Carub.0006s2095.1.p
OG0015094	Bo8g092700	Carub.0005s2527.1.p
OG0015095	Bo8g016650	Carub.0001s3697.1.p
OG0015096	Bo5g013540	Carub.0001s1080.1.p
OG0015097	Bo3g044580	Carub.0006s2874.1.p
OG0015098	Bo3g160920	Carub.0007s2138.1.p
OG0015100	Bo01021s020, Bo3g026380	Carub.0004s1299.1.p
OG0015102	Bo5g003010	Carub.0001s0135.1.p
OG0015103	Bo6g106960	Carub.0002s1502.1.p
OG0015104	Bo8g068430	Carub.0001s1888.1.p
OG0015105	Bo9g184720	Carub.0006s0108.1.p
OG0015106	Bo2g038880	Carub.0002s0463.1.p
OG0015108	Bo3g169100	Carub.0003s2452.1.p
OG0015111	Bo5g030690, Bo8g070420	Carub.0001s2030.1.p
OG0015113	Bo2g048210	Carub.0008s1200.1.p
OG0015114	Bo3g026830	Carub.0004s1414.1.p
OG0015115	Bo4g076910	Carub.0004s0743.1.p
OG0015116	Bo1g153680	Carub.0003s0279.1.p
OG0015117	Bo7g105740	Carub.0013s0015.1.p
OG0015118	Bo3g146420, Bo5g061000, Bo7g045000	Carub.0001s2803.1.p
OG0015119	Bo5g005000	Carub.0001s0414.1.p
OG0015120	Bo1g039030	Carub.0007s1656.1.p
OG0015121	Bo3g042760	Carub.0008s1031.1.p
OG0015122	Bo3g116130	Carub.0005s1337.1.p
OG0015123	Bo4g139390	Carub.0007s3563.1.p
OG0015124	Bo6g076160	Carub.0005s2579.1.p
OG0015126	Bo3g166970	Carub.0007s0505.1.p
OG0015127	Bo3g042090	Carub.0004s0602.1.p
OG0015129	Bo6g087620	Carub.0002s2040.1.p
OG0015130	Bo6g121710, Bo2g093150	Carub.0002s2493.1.p
OG0015131	Bo5g148370	Carub.0003s0338.1.p
OG0015132	Bo7g098290	Carub.0008s2170.1.p
OG0015133	Bo00837s050	Carub.0003s3429.1.p
OG0015134	Bo1g023800	Carub.0007s2039.1.p
OG0015135	Bo6g116830, Bo2g080630	Carub.0002s2029.1.p
OG0015136	Bo7g019720	Carub.0003s2996.1.p
OG0015137	Bo5g139750	Carub.0003s0791.1.p
OG0015138	Bo9g017340	Carub.0008s2370.1.p
OG0015139	Bo5g145460	Carub.0003s0464.1.p
OG0015140	Bo1g007890	Carub.0007s0669.1.p
OG0015141	Bo8g089770, Bo4g116700	Carub.0005s2217.1.p
OG0015142	Bo6g024740	Carub.0001s4001.1.p
OG0015143	Bo5g126650	Carub.0003s1552.1.p
OG0015144	Bo4g096720	Carub.0002s0133.1.p
OG0015145	Bo7g088840	Carub.0006s1852.1.p
OG0015146	Bo1g116020	Carub.0003s1873.1.p
OG0015148	Bo1g016330	Carub.0003s0410.1.p
OG0015149	Bo5g086750	Carub.0001s3160.1.p
OG0015150	Bo8g026980	Carub.0001s3255.1.p
OG0015153	Bo4g034660, Bo07027s010	Carub.0005s0818.1.p
OG0015154	Bo5g156510	Carub.0003s0121.1.p
OG0015155	Bo8g118170	Carub.0001s0029.1.p
OG0015156	Bo3g153110	Carub.0007s0229.1.p
OG0015157	Bo9g014240	Carub.0006s2107.1.p
OG0015158	Bo2g150290	Carub.0008s0860.1.p
OG0015159	Bo2g052630	Carub.0002s1185.1.p
OG0015160	Bo9g003560, Bo3g054560	Carub.0006s3637.1.p
OG0015161	Bo5g127650	Carub.0003s1454.1.p
OG0015162	Bo9g078320	Carub.0006s3202.1.p
OG0015163	Bo5g002460	Carub.0001s0076.1.p
OG0015164	Bo8g105680, Bo5g021490	Carub.0001s1583.1.p
OG0015165	Bo5g009080	Carub.0001s0791.1.p
OG0015166	Bo3g024880	Carub.0004s1209.1.p
OG0015167	Bo3g060530, Bo5g143600	Carub.0003s0577.1.p
OG0015168	Bo3g143070	Carub.0001s2655.1.p
OG0015169	Bo1g021500, Bo00889s020	Carub.0007s2177.1.p
OG0015170	Bo7g063930	Carub.0008s2728.1.p
OG0015171	Bo9g078460, Bo3g048740	Carub.0006s3188.1.p
OG0015172	Bo7g098840	Carub.0008s2227.1.p
OG0015173	Bo2g131510	Carub.0003s0028.1.p
OG0015174	Bo00851s080	Carub.0003s0006.1.p
OG0015176	Bo5g003690	Carub.0001s0236.1.p
OG0015177	Bo9g017460	Carub.0008s2381.1.p
OG0015178	Bo5g034580	Carub.0001s2100.1.p
OG0015180	Bo7g077920	Carub.0008s0068.1.p
OG0015182	Bo8g108650	Carub.0001s1147.1.p
OG0015183	Bo00796s020	Carub.0002s1995.1.p
OG0015184	Bo3g147770	Carub.0001s2845.1.p
OG0015185	Bo6g079320	Carub.0005s2896.1.p
OG0015186	Bo00667s140	Carub.0007s3694.1.p
OG0015188	Bo7g088690	Carub.0005s0857.1.p
OG0015189	Bo2g047600	Carub.0008s1272.1.p
OG0015190	Bo3g088290	Carub.0003s2834.1.p
OG0015191	Bo3g037020	Carub.0007s3082.1.p
OG0015192	Bo7g081770	Carub.0005s0330.1.p
OG0015193	Bo6g031690	Carub.0001s4304.1.p
OG0015194	Bo6g086830	Carub.0002s2151.1.p
OG0015195	Bo8g081430	Carub.0005s1800.1.p
OG0015196	Bo3g042930, Bo3g024130	Carub.0008s1075.1.p
