Orthogroup	Brassica_oleracea	Arabidopsis_lyrata
OG0014682	Bo1g098610, Bo4g088250, Bo9g040870	scaffold_200395.1
OG0014683	Bo6g101030	fgenesh2_kg.2__814__AT1G66510.2
OG0014685	Bo8g101240	scaffold_400177.1
OG0014686	Bo9g120690	fgenesh2_kg.8__1456__AT5G55540.1
OG0014688	Bo3g170940	scaffold_700852.1
OG0014689	Bo3g122160	fgenesh2_kg.5__851__AT3G44380.1
OG0014691	Bo9g158600	scaffold_601856.1
OG0014692	Bo8g118100	fgenesh2_kg.1__44__AT1G01860.1
OG0014693	Bo7g093450, Bo9g010280	scaffold_602925.1
OG0014694	Bo4g158800	fgenesh1_pg.C_scaffold_7003120
OG0014695	Bo2g009990	scaffold_601081.1
OG0014696	Bo1g030650	fgenesh1_pm.C_scaffold_7001578
OG0014697	Bo5g085180	scaffold_103947.1
OG0014698	Bo9g171700	scaffold_601098.1
OG0014699	Bo6g014400	fgenesh1_pg.C_scaffold_1003542
OG0014700	Bo2g055350	Al_scaffold_0002_1331
OG0014701	Bo2g150450	fgenesh2_kg.8__787__AT5G49070.1
OG0014702	Bo9g076440	fgenesh2_kg.6__3290__AT4G05060.1, fgenesh2_kg.6__3312__AT4G05060.1
OG0014703	Bo6g113080	scaffold_704073.1, fgenesh2_kg.2__1415__AT1G71680.1
OG0014706	Bo9g076140	fgenesh1_pm.C_scaffold_6002674
OG0014708	Bo3g036460	fgenesh2_kg.6__2__AT5G01020.1
OG0014709	Bo8g076840	fgenesh2_kg.5__1186__AT3G48350.1
OG0014710	Bo6g066560	fgenesh2_kg.7__3228__AT5G41890.1
OG0014711	Bo9g022070	fgenesh2_kg.8__2798__AT5G66250.3
OG0014712	Bo3g021900, Bo7g118120	fgenesh2_kg.6__481__AT5G05540.1
OG0014713	Bo1g135030	fgenesh2_kg.3__1467__AT3G13682.1
OG0014714	Bo1g014940	fgenesh2_kg.7__1210__AT4G29810.2
OG0014716	Bo1g046550	scaffold_701624.1
OG0014717	Bo00579s020	fgenesh2_kg.1__2964__AT1G28090.1
OG0014718	Bo5g023950	fgenesh2_kg.1__1929__AT1G17650.1
OG0014720	Bo7g092730	fgenesh2_kg.8__813__AT5G49400.1
OG0014722	Bo7g105200	fgenesh1_pg.C_scaffold_7002165
OG0014723	Bo5g127180	fgenesh2_kg.3__1675__AT3G15357.1
OG0014724	Bo9g043630	scaffold_200521.1
OG0014725	Bo4g013320	scaffold_402973.1
OG0014727	Bo00685s020	fgenesh2_kg.1__3997__AT1G48990.1
OG0014728	Bo4g190670	scaffold_402912.1
OG0014729	Bo5g016650	scaffold_101402.1, fgenesh2_kg.1__1386__AT1G12790.1
OG0014730	Bo3g142810	fgenesh2_kg.1__2927__AT1G27690.1
OG0014731	Bo4g151250	fgenesh2_kg.4__234__AT2G23030.1
OG0014732	Bo1g016540	fgenesh2_kg.7__1256__AT4G29330.1
OG0014733	Bo1g052990	fgenesh2_kg.7__2603__AT4G17060.1
OG0014734	Bo5g034700	fgenesh2_kg.1__2361__AT1G21690.1
OG0014736	Bo3g052160	fgenesh1_pg.C_scaffold_6003128
OG0014737	Bo3g046900	fgenesh2_kg.6__2922__AT4G09160.1
OG0014738	Bo2g052850	scaffold_201349.1
OG0014739	Bo8g009420	fgenesh2_kg.1__687__AT1G07120.1
OG0014740	Bo4g034780	fgenesh2_kg.4__1667__AT2G36330.1
OG0014741	Bo7g110120	fgenesh2_kg.7__1737__AT4G25290.1
OG0014742	Bo4g096480, Bo9g028810	scaffold_200244.1
OG0014743	Bo1g086230	fgenesh1_pm.C_scaffold_1003654
OG0014745	Bo6g097250	fgenesh2_kg.2__1066__AT1G68185.1
OG0014746	Bo7g065210	fgenesh2_kg.8__502__AT5G43180.1
OG0014748	Bo6g120680	scaffold_202613.1
OG0014749	Bo1g002520, Bo3g149950	fgenesh1_pm.C_scaffold_7000116
OG0014750	Bo3g021390	fgenesh2_kg.8__1472__AT5G55700.1
OG0014751	Bo5g115500	fgenesh2_kg.3__2137__AT3G19210.1
OG0014753	Bo4g125830	fgenesh2_kg.5__1538__AT3G51890.1
OG0014754	Bo5g041480	fgenesh2_kg.1__2646__AT1G27100.1
OG0014755	Bo1g094540	fgenesh2_kg.2__360__AT1G60990.3
OG0014756	Bo3g138430	scaffold_102923.1
OG0014757	Bo8g100770, Bo4g151060	fgenesh2_kg.4__201__AT2G22795.1
OG0014758	Bo8g091270, Bo6g072410	fgenesh2_kg.5__2128__AT3G56930.1
OG0014759	Bo5g062510, Bo3g147650	fgenesh2_kg.1__3190__AT1G30170.1
OG0014760	Bo7g105070	fgenesh2_kg.7__2573__AT4G17370.1
OG0014761	Bo7g070070	fgenesh2_kg.8__279__AT5G45160.1
OG0014762	Bo4g116950	fgenesh2_kg.5__1938__AT3G55260.1
OG0014763	Bo6g101190	Al_scaffold_0006_2487, Al_scaffold_0007_205
OG0014764	Bo9g174880	fgenesh2_kg.6__766__AT5G07990.1
OG0014765	Bo8g080660, Bo7g102590	scaffold_502314.1
OG0014766	Bo9g111430, Bo2g044660	fgenesh1_pg.C_scaffold_8001388
OG0014767	Bo4g186100	fgenesh2_kg.4__1661__AT2G36295.1
OG0014768	Bo8g091040	fgenesh2_kg.5__2104__AT3G56720.1
OG0014769	Bo1g003100	fgenesh1_pg.C_scaffold_7000189
OG0014770	Bo2g055470, Bo2g055460	Al_scaffold_0007_3205, scaffold_703485.1
OG0014771	Bo9g097280, Bo3g024000	fgenesh1_pm.C_scaffold_8000478
OG0014773	Bo7g117670	fgenesh2_kg.7__481__AT4G35905.1
OG0014774	Bo9g111260	fgenesh2_kg.8__1233__AT5G53450.1
OG0014775	Bo1g049320	fgenesh2_kg.7__1487__AT4G27430.1
OG0014776	Bo8g102340	scaffold_304382.1
OG0014777	Bo6g121210	fgenesh1_pg.C_scaffold_2001986
OG0014778	Bo6g034680	fgenesh2_kg.1__4574__AT1G55590.1
OG0014779	Bo2g167620	Al_scaffold_0008_3303
OG0014780	Bo1g008130	fgenesh2_kg.7__777__AT4G33460.1
OG0014781	Bo8g015120	fgenesh2_kg.1__3926__AT1G48360.2
OG0014782	Bo9g171950	fgenesh2_kg.6__1023__AT5G10560.1
OG0014783	Bo8g112290	fgenesh2_kg.1__913__AT1G08860.1
OG0014784	Bo6g077100	fgenesh2_kg.5__2517__AT3G60510.1
OG0014785	Bo9g006180	fgenesh2_kg.6__3397__AT4G02990.1
OG0014786	Bo7g118220	fgenesh1_pm.C_scaffold_7000388
OG0014787	Bo4g076690	Al_scaffold_0008_709
OG0014788	Bo3g134520, Bo3g115080	scaffold_501679.1
OG0014791	Bo6g120730	scaffold_202620.1
OG0014792	Bo5g039040	scaffold_102600.1
OG0014793	Bo7g077960	scaffold_100286.1
OG0014794	Bo9g164130	fgenesh2_kg.6__1521__AT5G15410.1
OG0014795	Bo3g107280	Al_scaffold_0584_1, fgenesh2_kg.8__2264__AT5G62650.1
OG0014796	Bo00902s070	fgenesh2_kg.3__3624__AT2G20825.1
OG0014797	Bo1g002510, Bo3g150000	fgenesh2_kg.7__146__AT4G39360.1
OG0014798	Bo8g101620	fgenesh1_pm.C_scaffold_4000067
OG0014799	Bo4g173480, Bo3g024830	fgenesh2_kg.4__1059__AT2G30820.1
OG0014801	Bo3g097650	fgenesh2_kg.8__2638__AT5G65860.1
OG0014802	Bo3g023950	fgenesh1_pm.C_scaffold_8000833
OG0014803	Bo1g144330	fgenesh2_kg.3__995__AT3G09720.1
OG0014804	Bo4g165030	fgenesh2_kg.4__760__AT2G28100.1
OG0014805	Bo5g027710	scaffold_102205.1
OG0014806	Bo3g003180	fgenesh1_pm.C_scaffold_6000366
OG0014807	Bo6g110470	fgenesh1_pm.C_scaffold_22000009
OG0014808	Bo1g011090, Bo7g115310	fgenesh2_kg.7__1007__AT4G31630.1
OG0014809	Bo8g042020	fgenesh2_kg.7__2743__AT4G15755.1
OG0014810	Bo6g028000	fgenesh2_kg.1__4308__AT1G52340.1
OG0014812	Bo4g136330	scaffold_703581.1
OG0014813	Bo3g066260, Bo5g129050	Al_scaffold_0003_1520
OG0014815	Bo7g003500	fgenesh2_kg.1__2898__AT1G27410.1
OG0014816	Bo9g163810	fgenesh2_kg.6__1554__AT5G15760.1
OG0014817	Bo9g149910	scaffold_602226.1
OG0014819	Bo2g162890	fgenesh1_pg.C_scaffold_3001808
OG0014820	Bo9g001130	fgenesh2_kg.6__3684__AT4G00180.1
OG0014821	Bo2g097640	fgenesh2_kg.6__3673__AT4G00305.1
OG0014822	Bo8g106870, Bo5g019370	fgenesh2_kg.1__1546__AT1G14260.1
OG0014823	Bo9g108710	fgenesh2_kg.8__1182__AT5G53020.1
OG0014825	Bo8g077580	fgenesh1_pm.C_scaffold_5001046
OG0014826	Bo5g023610	scaffold_101915.1
OG0014827	Bo5g021030	fgenesh2_kg.1__1706__AT1G15510.1
OG0014828	Bo2g010130	Al_scaffold_0006_998
OG0014829	Bo6g027700	scaffold_105020.1
OG0014830	Bo4g154140	Al_scaffold_0004_376
OG0014831	Bo3g103030	scaffold_803083.1
OG0014832	Bo8g083720	fgenesh2_kg.5__1846__AT3G54510.2
OG0014833	Bo2g006570, Bo9g178810	fgenesh2_kg.6__363__AT5G04480.1
OG0014834	Bo6g022510	scaffold_104808.1
OG0014837	Bo1g049420	fgenesh2_kg.7__1478__AT4G27490.1
OG0014838	Bo7g097860	fgenesh2_kg.6__2307__AT5G23170.1
OG0014839	Bo7g118860	scaffold_700224.1
OG0014841	Bo6g124090	fgenesh2_kg.2__2277__AT1G79710.1
OG0014842	Bo1g105550	fgenesh1_pm.C_scaffold_3001943, scaffold_302611.1
OG0014843	Bo8g090090	scaffold_502697.1
OG0014844	Bo9g061430, Bo9g061420	fgenesh2_kg.8__258__AT5G45370.2
OG0014845	Bo8g035520	Al_scaffold_0007_2992
OG0014847	Bo3g181280	fgenesh1_pm.C_scaffold_1003326
OG0014849	Bo5g141770, Bo1g147510	scaffold_300848.1
OG0014852	Bo7g114550	scaffold_701168.1
OG0014853	Bo4g176130	fgenesh2_kg.4__1112__AT2G31260.1
OG0014854	Bo5g127000	scaffold_301815.1
OG0014856	Bo6g110810	Al_scaffold_0002_1680
OG0014857	Bo7g118210	scaffold_700419.1
OG0014858	Bo8g107170	fgenesh1_pg.C_scaffold_1001248
OG0014859	Bo3g010560	fgenesh2_kg.6__1547__AT5G15710.1
OG0014861	Bo5g138140	fgenesh2_kg.3__2928__AT2G06990.1
OG0014862	Bo9g025760	Al_scaffold_0003_3857
OG0014865	Bo7g003470	fgenesh2_kg.1__4657__AT5G48920.1
OG0014867	Bo8g092250	fgenesh2_kg.5__2227__AT3G57810.2
OG0014868	Bo5g042870	fgenesh2_kg.1__2738__AT1G26340.1
OG0014869	Bo9g008880	fgenesh2_kg.5__699__AT3G29385.1, Al_scaffold_0005_874, Al_scaffold_0005_883
OG0014870	Bo4g181740, Bo3g027230	fgenesh1_pm.C_scaffold_4001112
OG0014872	Bo7g091350	scaffold_500812.1
OG0014873	Bo5g088380	scaffold_103587.1
OG0014874	Bo5g008740	fgenesh2_kg.1__817__AT1G08070.1
OG0014875	Bo4g031080	fgenesh2_kg.4__1730__AT2G36885.1
OG0014876	Bo6g066580, Bo4g143720	fgenesh1_pg.C_scaffold_7002952
OG0014877	Bo4g124050	fgenesh2_kg.5__1643__AT3G52790.1
OG0014878	Bo7g118340	fgenesh2_kg.7__337__AT4G36960.1
OG0014880	Bo9g002380	fgenesh2_kg.6__3651__AT4G00490.1
OG0014881	Bo6g116740	scaffold_202267.1
OG0014882	Bo5g141250	Al_scaffold_0003_796
OG0014883	Bo9g172110	fgenesh2_kg.6__1006__AT5G10440.1
OG0014884	Bo4g151830	fgenesh2_kg.4__294__AT2G23700.1
OG0014885	Bo5g009340	fgenesh2_kg.1__918__AT1G08900.2, fgenesh2_kg.1__915__AT1G08890.1
OG0014889	Bo9g017370	fgenesh1_pg.C_scaffold_3003187
OG0014890	Bo3g023520	scaffold_801635.1
OG0014891	Bo5g019730	scaffold_101629.1
OG0014893	Bo2g017750	fgenesh2_kg.6__1934__AT5G19151.1
OG0014894	Bo5g038630	fgenesh2_kg.1__2447__AT1G22530.1
OG0014895	Bo8g091150	fgenesh2_kg.5__2115__AT3G56830.3
OG0014896	Bo7g116960	scaffold_700666.1
OG0014897	Bo01028s030	scaffold_100833.1
OG0014898	Bo2g083680, Bo6g086430	fgenesh2_kg.2__1808__AT1G75330.1
OG0014899	Bo5g027340	scaffold_102156.1
OG0014900	Bo5g039610	fgenesh1_pm.C_scaffold_1001995
OG0014901	Bo6g044130	fgenesh2_kg.1__3551__AT1G34430.1
OG0014902	Bo8g105330	fgenesh1_pm.C_scaffold_1001433
OG0014903	Bo5g124850	fgenesh2_kg.3__1821__AT3G16565.2
OG0014904	Bo3g009390, Bo9g166360	fgenesh2_kg.6__1345__AT5G13870.1
OG0014905	Bo1g156190	Al_scaffold_0001_3539, fgenesh2_kg.3__212__AT3G02710.1
OG0014906	Bo4g188810, Bo4g025540	fgenesh2_kg.4__2113__AT2G40113.1
OG0014907	Bo9g056080	scaffold_105489.1
OG0014908	Bo1g078490	fgenesh2_kg.5__1237__AT3G48900.2
OG0014909	Bo9g165600	fgenesh2_kg.6__1464__AT5G14870.1
OG0014910	Bo9g163390	scaffold_601656.1
OG0014911	Bo5g005020	fgenesh2_kg.1__431__AT1G04920.1
OG0014912	Bo8g066710	scaffold_101833.1
OG0014913	Bo9g017520	fgenesh2_kg.8__2310__AT5G63120.2
OG0014914	Bo9g022470	fgenesh2_kg.3__3011__AT2G13560.1
OG0014916	Bo4g182540	scaffold_502463.1, fgenesh2_kg.4__1454__AT2G34380.1
OG0014918	Bo8g092270	fgenesh1_pm.C_scaffold_5001821
OG0014919	Bo8g099150	fgenesh2_kg.4__464__AT2G25530.1
OG0014920	Bo4g187280	fgenesh1_pm.C_scaffold_1000020
OG0014921	Bo9g181730	fgenesh1_pm.C_scaffold_6000248
OG0014923	Bo7g115950	fgenesh2_kg.7__831__AT4G32960.1
OG0014924	Bo2g061190	fgenesh2_kg.2__1133__AT1G68760.1
OG0014925	Bo3g068850	fgenesh2_kg.3__1915__AT3G17380.1
OG0014926	Bo6g123870	Al_scaffold_0002_2654
OG0014927	Bo8g058440	fgenesh2_kg.1__990__AT1G09430.1
OG0014928	Bo1g038960	fgenesh1_pg.C_scaffold_7001503
OG0014929	Bo4g160070	fgenesh2_kg.4__536__AT2G26200.1
OG0014930	Bo1g112480	fgenesh2_kg.3__2184__AT3G19660.1
OG0014931	Bo5g016380	scaffold_101446.1
OG0014932	Bo5g136330	fgenesh2_kg.3__1205__AT3G11590.1
OG0014933	Bo2g041210, Bo9g119170	Al_scaffold_0008_1958
OG0014934	Bo9g097510	fgenesh2_kg.8__911__AT5G50335.1
OG0014935	Bo9g078240	scaffold_603745.1
OG0014936	Bo7g065040	scaffold_803493.1
OG0014937	Bo9g144790	Al_scaffold_0006_3010
OG0014938	Bo3g026420	fgenesh2_kg.4__1158__AT2G31750.1
OG0014939	Bo7g014040, Bo9g024710	fgenesh1_pg.C_scaffold_3003160
OG0014940	Bo7g064880	scaffold_803476.1
OG0014941	Bo00851s070, Bo3g054940	fgenesh2_kg.3__36__AT3G01790.2
OG0014942	Bo1g049480	scaffold_701520.1
OG0014943	Bo5g132390	fgenesh2_kg.3__1443__AT3G13550.1
OG0014944	Bo3g134700	fgenesh2_kg.5__1117__AT3G47610.1
OG0014945	Bo2g114020	fgenesh2_kg.6__2733__AT5G27280.1
OG0014946	Bo7g016250	fgenesh2_kg.3__3267__AT2G16880.1
OG0014947	Bo9g169090	fgenesh2_kg.6__1257__AT5G13070.1
OG0014948	Bo2g018210	fgenesh2_kg.6__1987__AT5G19590.1
OG0014949	Bo3g149360	fgenesh2_kg.7__42__AT4G38490.1
OG0014950	Bo9g010820	fgenesh2_kg.6__2633__AT5G26610.2
OG0014951	Bo4g034470	scaffold_402281.1
OG0014952	Bo9g176580	Al_scaffold_0006_527
OG0014953	Bo4g083560	fgenesh2_kg.2__473__AT1G59720.1
OG0014954	Bo1g051850	scaffold_401660.1
OG0014955	Bo7g104020	Al_scaffold_0007_2674
OG0014956	Bo9g076410	Al_scaffold_0006_3584
OG0014957	Bo6g101120	fgenesh2_kg.2__894__AT1G66680.1
OG0014958	Bo8g114230	scaffold_100730.1
OG0014959	Bo9g018030, Bo3g101450	scaffold_803144.1
OG0014960	Bo6g087470	scaffold_202320.1
OG0014961	Bo1g010740	fgenesh2_kg.7__962__AT4G32050.1
OG0014962	Bo6g058710	Al_scaffold_0007_3395
OG0014963	Bo6g110610	scaffold_201857.1
OG0014964	Bo00615s100	fgenesh1_pg.C_scaffold_8002520
OG0014965	Bo8g107000	fgenesh1_pg.C_scaffold_1001273
OG0014966	Bo8g030650	scaffold_703395.1
OG0014967	Bo5g049070	Al_scaffold_0001_3306
OG0014968	Bo6g118110	scaffold_202319.1
OG0014970	Bo9g030910	fgenesh2_kg.2__41__AT1G64385.1
OG0014972	Bo3g003010, Bo9g177620	fgenesh2_kg.6__408__AT5G04885.1
OG0014973	Bo1g141000	fgenesh2_kg.3__1192__AT3G11520.1
OG0014975	Bo8g115870	fgenesh2_kg.1__318__AT1G03890.1
OG0014976	Bo7g119590	fgenesh2_kg.7__82__AT4G38830.1
OG0014977	Bo6g028160	fgenesh1_pg.C_scaffold_1003973
OG0014979	Bo8g029070	Al_scaffold_0001_3764
OG0014981	Bo6g108290	fgenesh1_pm.C_scaffold_2000936
OG0014982	Bo3g091360	Al_scaffold_0003_3902
OG0014983	Bo7g088930	fgenesh2_kg.8__651__AT5G47900.1
OG0014984	Bo6g118020	fgenesh2_kg.2__1642__AT1G73720.1
OG0014986	Bo5g039170	fgenesh2_kg.1__2502__AT1G22970.1
OG0014987	Bo5g015200	fgenesh2_kg.1__1438__AT1G13290.1
OG0014988	Bo5g062360	fgenesh2_kg.1__3182__AT1G30100.1
OG0014989	Bo5g025500	fgenesh2_kg.1__2023__AT1G18490.1
OG0014990	Bo7g083860	fgenesh2_kg.5__437__AT3G26720.1
OG0014991	Bo6g083260	fgenesh2_kg.2__2053__AT1G77590.1
OG0014993	Bo4g070470	fgenesh2_kg.4__719__AT2G28420.1
OG0014994	Bo3g066680	fgenesh2_kg.3__1649__AT3G15160.1
OG0014996	Bo7g077190	fgenesh2_kg.8__92__AT5G47040.1
OG0014997	Bo2g014100	fgenesh2_kg.6__1792__AT5G17930.1
OG0014998	Bo4g038870	fgenesh1_pm.C_scaffold_4001312
OG0014999	Bo3g109410	scaffold_501967.1
OG0015000	Bo6g035800	fgenesh1_pm.C_scaffold_1003575
OG0015001	Bo2g139130	fgenesh2_kg.5__393__AT3G26380.1
OG0015002	Bo5g007390	scaffold_100623.1
OG0015003	Bo9g012570	fgenesh2_kg.6__2480__AT5G24840.1
OG0015005	Bo4g002380	fgenesh2_kg.4__3010__AT2G47680.1
OG0015006	Bo9g003620	fgenesh2_kg.6__3582__AT4G01230.1
OG0015007	Bo8g099990	fgenesh1_pg.C_scaffold_4000324, scaffold_400440.1
OG0015008	Bo8g098560	fgenesh2_kg.5__2819__AT3G63240.1
OG0015009	Bo9g175430	fgenesh2_kg.6__696__AT5G07370.2
OG0015010	Bo4g158690	Al_scaffold_0004_654
OG0015011	Bo9g134780	scaffold_802399.1
OG0015012	Bo9g112610	fgenesh2_kg.281__2__AT5G53710.1, fgenesh2_kg.8__1264__AT5G53710.1
OG0015013	Bo6g119020	fgenesh2_kg.2__1751__AT1G74850.1
OG0015014	Bo1g014590	fgenesh2_kg.7__1177__AT4G30090.1
OG0015015	Bo8g054420	fgenesh2_kg.7__1337__AT4G28590.1
OG0015016	Bo5g143310	scaffold_105016.1, fgenesh2_kg.3__681__AT3G66658.2
OG0015018	Bo6g078120	fgenesh1_pm.C_scaffold_5002164
OG0015020	Bo2g021890	scaffold_602146.1
OG0015021	Bo7g114070	fgenesh1_pg.C_scaffold_7000988
OG0015022	Bo5g122850	fgenesh2_kg.3__1936__AT3G17590.1
OG0015023	Bo3g173630	fgenesh2_kg.7__989__AT4G31810.1
OG0015024	Bo4g063590	Al_scaffold_0004_1351
OG0015025	Bo5g027130, Bo8g102930	fgenesh2_kg.1__2084__AT1G19100.1
OG0015026	Bo8g077360	fgenesh1_pg.C_scaffold_5001377
OG0015028	Bo6g119100	Al_scaffold_0002_2193
OG0015029	Bo6g026150	fgenesh2_kg.1__3645__AT1G35660.1
OG0015030	Bo2g004010	fgenesh2_kg.6__242__AT5G03345.1
OG0015031	Bo9g174080	fgenesh2_kg.6__881__AT5G09360.1
OG0015033	Bo7g113120	scaffold_701415.1
OG0015034	Bo2g007460	fgenesh2_kg.6__648__AT5G06960.1
OG0015035	Bo5g008620	fgenesh2_kg.2__238__AT1G62350.1
OG0015037	Bo3g178390	scaffold_104753.1
OG0015038	Bo9g161450	scaffold_601774.1
OG0015039	Bo9g121140	fgenesh2_kg.8__1493__AT5G55950.1
OG0015040	Bo6g107220	fgenesh2_kg.2__1135__AT1G68780.1
OG0015041	Bo7g091500	Al_scaffold_0005_769
OG0015042	Bo8g024360	fgenesh2_kg.1__3696__AT1G42480.1
OG0015044	Bo9g091040	fgenesh2_kg.6__3084__AT4G11120.1
OG0015045	Bo6g113230	fgenesh1_pg.C_scaffold_2001493
OG0015046	Bo2g079170	fgenesh2_kg.2__1557__AT1G72980.1
OG0015047	Bo1g057710	fgenesh2_kg.7__1771__AT4G25000.1
OG0015048	Bo9g152420	fgenesh2_kg.6__2013__AT5G19850.1
OG0015049	Bo6g058750	fgenesh1_pm.C_scaffold_7002875
OG0015050	Bo2g095460	fgenesh2_kg.2__2265__AT1G79620.1
OG0015051	Bo3g009460	fgenesh2_kg.6__1356__AT5G13960.1
OG0015052	Bo3g097610	Al_scaffold_0008_3145
OG0015054	Bo4g018590	fgenesh2_kg.4__2471__AT2G43100.1
OG0015055	Bo5g137980	scaffold_301120.1
OG0015056	Bo7g097010	fgenesh2_kg.6__2424__AT5G24310.1
OG0015057	Bo2g086510	fgenesh1_pm.C_scaffold_2001546
OG0015059	Bo3g133020	fgenesh2_kg.5__1051__AT3G46880.1
OG0015060	Bo9g030820	scaffold_200069.1, fgenesh1_pg.C_scaffold_2000053
OG0015062	Bo9g009910	fgenesh1_pm.C_scaffold_8000704
OG0015063	Bo4g190640	fgenesh1_pm.C_scaffold_4001845
OG0015064	Bo4g165310	fgenesh2_kg.4__725__AT2G28400.1
OG0015065	Bo9g004270	fgenesh2_kg.6__3526__AT4G01860.2
OG0015066	Bo3g048320	fgenesh2_kg.6__3261__AT4G04940.1
OG0015067	Bo8g090300	fgenesh2_kg.5__2026__AT3G55920.1
OG0015069	Bo7g089510	scaffold_801211.1
OG0015070	Bo9g084520	fgenesh2_kg.6__2840__AT4G09040.1
OG0015071	Bo3g074800, Bo5g109930	fgenesh2_kg.3__2244__AT3G20240.1
OG0015072	Bo2g001200, Bo9g186120	fgenesh2_kg.6__35__AT5G01700.2
OG0015073	Bo2g119360	fgenesh2_kg.8__466__AT5G43500.1
OG0015074	Bo3g019030	fgenesh2_kg.8__1717__AT5G57980.1
OG0015075	Bo5g008890	fgenesh2_kg.1__845__AT1G08300.1
OG0015076	Bo1g020170	fgenesh2_kg.7__2388__AT4G19010.1
OG0015077	Bo6g031570	fgenesh1_pm.C_scaffold_1003456
OG0015078	Bo6g026300	fgenesh2_kg.1__4246__AT1G51745.2
OG0015079	Bo8g081750	fgenesh2_kg.5__1469__AT3G51250.1
OG0015080	Bo2g116250	fgenesh1_pm.C_scaffold_8000473
OG0015081	Bo9g002260	fgenesh2_kg.6__3666__AT4G00350.1
OG0015082	Bo9g006310	scaffold_603947.1
OG0015083	Bo8g080020	fgenesh2_kg.5__1398__AT3G50590.1
OG0015085	Bo8g004160, Bo5g004790, Bo8g115430	fgenesh2_kg.1__406__AT1G04660.1
OG0015087	Bo7g084430, Bo2g140600	fgenesh1_pm.C_scaffold_5000402
OG0015088	Bo4g148310, Bo8g101320	fgenesh2_kg.4__135__AT2G22122.1
OG0015090	Bo9g036810	fgenesh2_kg.2__204__AT1G62790.1
OG0015091	Bo4g157350	Al_scaffold_0004_577
OG0015092	Bo1g017420	fgenesh2_kg.7__1352__AT4G28490.1
OG0015093	Bo2g161020	fgenesh2_kg.6__2306__AT5G23160.1
OG0015094	Bo8g092700	fgenesh2_kg.5__2296__AT3G58520.1
OG0015095	Bo8g016650	Al_scaffold_0001_4061
OG0015096	Bo5g013540	Al_scaffold_0001_1125
OG0015097	Bo3g044580	fgenesh2_kg.6__3000__AT4G10180.1
OG0015098	Bo3g160920	fgenesh2_kg.7__2320__AT4G19830.1
OG0015099	Bo8g091760, Bo2g013810, Bo7g059500, Bo2g010720	fgenesh1_pm.C_scaffold_9000070
OG0015100	Bo01021s020, Bo3g026380	fgenesh2_kg.4__1154__AT2G31690.1
OG0015101	Bo7g099480	scaffold_502115.1
OG0015102	Bo5g003010	fgenesh2_kg.1__146__AT1G02310.1
OG0015103	Bo6g106960	fgenesh2_kg.2__1100__AT1G68510.1
OG0015104	Bo8g068430	scaffold_102154.1
OG0015105	Bo9g184720	fgenesh1_pg.C_scaffold_6000118, scaffold_600145.1
OG0015106	Bo2g038880	scaffold_200543.1
OG0015107	Bo1g157490	fgenesh2_kg.3__143__AT3G02130.1
OG0015108	Bo3g169100	fgenesh2_kg.3__2636__AT3G24000.1
OG0015111	Bo5g030690, Bo8g070420	fgenesh2_kg.1__2274__AT1G20840.1
OG0015113	Bo2g048210	scaffold_801628.1
OG0015114	Bo3g026830	fgenesh2_kg.4__1275__AT2G32770.3
OG0015115	Bo4g076910	fgenesh2_kg.4__628__AT2G26930.1
OG0015116	Bo1g153680	scaffold_300345.1
OG0015117	Bo7g105740	fgenesh2_kg.3__2940__AT2G22650.1
OG0015118	Bo3g146420, Bo5g061000, Bo7g045000	fgenesh2_kg.1__3136__AT1G29785.2
OG0015119	Bo5g005000	fgenesh2_kg.1__429__AT1G04900.1
OG0015120	Bo1g039030	fgenesh2_kg.7__1825__AT4G24510.1
OG0015121	Bo3g042760	fgenesh2_kg.8__902__AT5G50260.1
OG0015122	Bo3g116130	scaffold_501653.1
OG0015123	Bo4g139390	fgenesh1_pg.C_scaffold_7003158
OG0015124	Bo6g076160	scaffold_503105.1
OG0015126	Bo3g166970	fgenesh2_kg.7__557__AT4G35250.1
OG0015127	Bo3g042090	fgenesh2_kg.4__532__AT2G26170.1
OG0015129	Bo6g087620	fgenesh1_pm.C_scaffold_2001341
OG0015130	Bo6g121710, Bo2g093150	fgenesh1_pm.C_scaffold_2001747
OG0015131	Bo5g148370	fgenesh2_kg.3__375__AT3G04130.2
OG0015132	Bo7g098290	scaffold_802741.1
OG0015133	Bo00837s050	fgenesh2_kg.3__3168__AT2G20020.1
OG0015134	Bo1g023800	Al_scaffold_0007_2074
OG0015135	Bo6g116830, Bo2g080630	fgenesh1_pm.C_scaffold_2001329
OG0015136	Bo7g019720	fgenesh2_kg.3__3497__AT2G16270.1
OG0015137	Bo5g139750	fgenesh2_kg.3__881__AT3G08780.1
OG0015138	Bo9g017340	fgenesh2_kg.8__2299__AT5G62990.1
OG0015139	Bo5g145460	scaffold_300582.1
OG0015140	Bo1g007890	scaffold_700778.1
OG0015141	Bo8g089770, Bo4g116700	fgenesh2_kg.5__1964__AT3G55450.1
OG0015142	Bo6g024740	fgenesh2_kg.1__4179__AT1G51100.1
OG0015143	Bo5g126650	scaffold_301847.1
OG0015144	Bo4g096720	Al_scaffold_0002_137, fgenesh2_kg.2__131__AT1G63540.1
OG0015145	Bo7g088840	fgenesh1_pg.C_scaffold_6001702
OG0015146	Bo1g116020	fgenesh1_pm.C_scaffold_3001667
