Orthogroup	Brassica_oleracea	Aethionema_arabicum
OG0012199	Bo1g020140	AA57G00169
OG0012201	Bo1g055530	AA18G00146
OG0012202	Bo8g068330	AA39G00200
OG0012203	Bo7g003180	AA33G00350
OG0012205	Bo8g083510	AA18G00182, AA124G00001
OG0012206	Bo5g132150	AA26G00094
OG0012207	Bo7g099110	AA13G00097
OG0012208	Bo8g025620	AA43G00109
OG0012209	Bo9g100010	AA41G00044
OG0012210	Bo5g039930	AA39G00566
OG0012211	Bo4g025230	AA29G00239
OG0012212	Bo8g033900	AA15G00197
OG0012213	Bo2g070760, Bo6g112650	AA38G00008
OG0012214	Bo6g121920	AA31G00153
OG0012215	Bo9g117460	AA11G00009
OG0012216	Bo9g005910	AA32G00282
OG0012217	Bo8g043560	AA53G00330
OG0012218	Bo4g195600, Bo4g024700	AA21G00288
OG0012219	Bo4g139520	AA1087G00001
OG0012220	Bo5g006880	AA4G00036
OG0012221	Bo5g019380, Bo8g065970	AA14G00029
OG0012222	Bo2g010080	AA44G00391, AA44G00344
OG0012224	Bo2g095100	AA31G00781
OG0012225	Bo9g061280	AA6G00063
OG0012227	Bo7g093460	AA40G00070
OG0012228	Bo5g063110	AA30G00007
OG0012229	Bo6g048000	AA54G00183
OG0012230	Bo6g018660	AA2G00091
OG0012231	Bo9g004020	AA32G00192
OG0012232	Bo1g042920, Bo3g049900	AA81G00047
OG0012233	Bo6g124000	AA26G00592
OG0012234	Bo5g115240	AA26G00606
OG0012235	Bo9g171690	AA44G00350
OG0012236	Bo2g047860, Bo3g023170	AA55G00013
OG0012237	Bo5g153930	AA32G01187
OG0012238	Bo5g022080	AA37G00089
OG0012240	Bo2g023710	AA118G00054
OG0012241	Bo7g107490	AA57G00366
OG0012242	Bo2g100270	AA32G00213
OG0012243	Bo8g107740	AA65G00330
OG0012245	Bo3g096340	AA33G00189
OG0012246	Bo4g012720	AA93G00062
OG0012247	Bo1g063730	AA26G00046
OG0012248	Bo4g085130, Bo1g094320	AA53G00498
OG0012249	Bo1g006500	AA30G00065
OG0012250	Bo3g047070	AA9G00204
OG0012251	Bo1g050840	AA11G00090
OG0012253	Bo9g152220	AA56G00004
OG0012254	Bo2g151800	AA40G00016
OG0012255	Bo6g044090, Bo5g085380	AA54G00121
OG0012256	Bo1g017140	AA102G00034
OG0012257	Bo00615s050	AA299G00001, AA4G00266
OG0012258	Bo9g159980	AA40G00341
OG0012259	Bo9g057180	AA3G00176
OG0012260	Bo7g109730, Bo1g039280	AA131G00062
OG0012262	Bo6g077390	AA61G00680
OG0012263	Bo6g074850	AA61G00264
OG0012264	Bo1g084790	AA13G00066
OG0012266	Bo9g062680	AA9G00052
OG0012268	Bo9g059190	AA32G00427
OG0012269	Bo5g009140	AA196G00006
OG0012270	Bo00640s020, Bo10512s010	AA2G00197
OG0012271	Bo7g084000	AA53G00895
OG0012273	Bo7g072740	AA6G00033
OG0012275	Bo3g009660	AA40G00628
OG0012277	Bo3g052980	AA32G00214
OG0012279	Bo9g174240	AA44G00196
OG0012280	Bo4g026410	AA60G00265
OG0012281	Bo6g019850, Bo5g077590	AA2G00121
OG0012282	Bo5g133460	AA1145G00001
OG0012283	Bo9g034160	AA53G01341
OG0012284	Bo3g036480	AA21G00108
OG0012285	Bo3g016850	AA8G00259
OG0012286	Bo3g045120	AA87G00306
OG0012287	Bo5g109750	AA2G00165
OG0012289	Bo7g081660	AA53G01290
OG0012291	Bo1g048290	AA32G01102
OG0012292	Bo1g077040	AA96G00110
OG0012293	Bo9g177270	AA35G00018
OG0012294	Bo9g044160	AA53G00475
OG0012295	Bo3g133000	AA16G00015
OG0012296	Bo8g058270	AA39G00790
OG0012297	Bo1g133330, Bo5g130320	AA15G00130, AA26G00162
OG0012298	Bo1g065070	AA72G00002
OG0012300	Bo7g054220, Bo3g041870	AA32G01031
OG0012301	Bo9g166020, Bo3g009710	AA40G00642
OG0012302	Bo7g006000	AA33G00221
OG0012304	Bo5g139920	AA29G00200
OG0012305	Bo3g184740	AA15G00195
OG0012307	Bo2g106410	AA6G00331
OG0012308	Bo9g166070	AA40G00634
OG0012309	Bo1g019720	AA57G00143
OG0012311	Bo7g089180	AA804G00001
OG0012312	Bo2g140390	AA53G00916
OG0012313	Bo4g130830	AA87G00379
OG0012314	Bo6g005750	AA362G00004
OG0012315	Bo1g112400	AA26G00644
OG0012316	Bo3g153440	AA30G00252
OG0012317	Bo00615s170, Bo3g099400	AA4G00252
OG0012318	Bo4g190690	AA93G00013
OG0012319	Bo4g195740	AA24G00027
OG0012320	Bo9g040840	AA53G00578
OG0012322	Bo5g134730	AA168G00030
OG0012324	Bo9g167880	AA44G00534
OG0012325	Bo1g006130	AA30G00110
OG0012326	Bo7g091530	AA53G01064
OG0012327	Bo3g018860	AA198G00005
OG0012330	Bo9g035410	AA53G01353
OG0012331	Bo8g089630	AA61G00023
OG0012332	Bo6g121320	AA31G00232
OG0012333	Bo3g083760	AA109G00021
OG0012334	Bo5g014850	AA65G00204
OG0012336	Bo7g106250	AA57G00154
OG0012337	Bo4g140910	AA9G00161
OG0012338	Bo3g003930	AA424G00003
OG0012339	Bo3g162880	AA57G00300
OG0012340	Bo4g154470	AA22G00113
OG0012341	Bo4g130890	AA87G00385
OG0012342	Bo1g016390	AA102G00095
OG0012343	Bo3g044960	AA3G00070
OG0012344	Bo9g154510, Bo3g013400	AA40G00236
OG0012345	Bo4g160130	AA32G01038
OG0012347	Bo6g044370	AA54G00137
OG0012348	Bo5g002630	AA1G00048
OG0012349	Bo3g001430	AA19G00409
OG0012350	Bo2g162870	AA5G00096
OG0012351	Bo3g171120	AA440G00001
OG0012354	Bo3g155380	AA39G00270
OG0012355	Bo8g089950	AA61G00038, AA61G00037
OG0012356	Bo7g081430	AA53G00773
OG0012359	Bo8g082240	AA18G00022
OG0012360	Bo9g090720	AA3G00072
OG0012361	Bo4g145680	AA46G00026
OG0012362	Bo6g112190	AA38G00039
OG0012363	Bo7g016130	AA33G00008
OG0012364	Bo7g106060	AA57G00135
OG0012365	Bo8g034040	AA132G00003
OG0012366	Bo7g090980	AA53G01030
OG0012367	Bo5g042860, Bo2g028590, Bo00825s040	AA39G00651
OG0012368	Bo5g094500, Bo3g081390	AA17G00077
OG0012369	Bo1g094480	AA31G00849
OG0012371	Bo9g154520	AA40G00237
OG0012372	Bo9g160050	AA40G00345
OG0012373	Bo3g109450	AA13G00121
OG0012374	Bo3g017590	AA8G00355
OG0012376	Bo1g021440	AA57G00200
OG0012377	Bo8g035480	AA87G00386
OG0012379	Bo8g061400	AA53G00591, AA65G00227
OG0012381	Bo3g107410	AA5G00059
OG0012382	Bo2g092500	AA31G00242
OG0012383	Bo3g101700	AA4G00140
OG0012384	Bo9g149870	AA8G00231
OG0012387	Bo3g001510	AA19G00357
OG0012388	Bo2g082300	AA31G00481
OG0012389	Bo2g018020, Bo9g153800	AA7G00116
OG0012390	Bo3g005300	AA44G00245
OG0012392	Bo4g076770	AA32G00992
OG0012394	Bo9g017590	AA4G00061
OG0012395	Bo9g076000	AA53G00843
OG0012396	Bo2g047910	AA55G00016
OG0012397	Bo1g022310	AA57G00271
OG0012398	Bo8g100660	AA46G00191
OG0012399	Bo1g042950, Bo7g110740	AA81G00049
OG0012400	Bo3g042730	AA263G00001
OG0012401	Bo7g108420	AA57G00500
OG0012404	Bo9g169730	AA44G00444
OG0012405	Bo3g130150	AA16G00081
OG0012406	Bo7g098070	AA5G00191
OG0012407	Bo1g147690	AA29G00074
OG0012408	Bo5g034760	AA39G00379
OG0012411	Bo8g091190	AA61G00150
OG0012412	Bo6g106660	AA227G00003
OG0012413	Bo2g159070	AA12G00058
OG0012414	Bo2g051060	AA53G01208
OG0012415	Bo2g011160, Bo9g168890	AA44G00532
OG0012416	Bo3g042980	AA60G00159
OG0012417	Bo6g066960, Bo8g082300	AA18G00014
OG0012419	Bo1g007420	AA141G00004
OG0012421	Bo4g134650	AA206G00002
OG0012422	Bo8g109260	AA65G00138
OG0012423	Bo9g175310	AA44G00009
OG0012424	Bo4g045790	AA32G00484
OG0012426	Bo8g092410, Bo6g074460	AA61G00241
OG0012427	Bo4g139120	AA9G00049
OG0012428	Bo6g099340	AA53G01160
OG0012429	Bo4g052410	AA32G00608
OG0012430	Bo4g151260	AA46G00185
OG0012431	Bo1g024050	AA57G00334
OG0012432	Bo6g044010	AA54G00114
OG0012433	Bo3g009290	AA310G00003
OG0012434	Bo5g013280	AA65G00139
OG0012435	Bo9g152620	AA4G00039
OG0012436	Bo1g056820	AA87G00185
OG0012437	Bo6g067320	AA36G00056
OG0012438	Bo7g109160	AA54G00256
OG0012439	Bo9g059310	AA19G00129, AA32G00405
OG0012440	Bo5g006960, Bo8g005800	AA7G00142
OG0012441	Bo7g061880	AA39G00263
OG0012442	Bo1g024010	AA57G00328
OG0012443	Bo6g110440	AA57G00430
OG0012444	Bo2g024650	AA8G00313
OG0012445	Bo2g010120	AA44G00347
OG0012447	Bo6g044240	AA54G00131
OG0012448	Bo3g128770, Bo1g065190	AA16G00135
OG0012449	Bo8g092710	AA61G00274
OG0012450	Bo6g113050	AA31G00081
OG0012451	Bo6g099600	AA53G01138
OG0012454	Bo9g174000	AA44G00225
OG0012455	Bo3g052120, Bo9g006210	AA32G00321
OG0012456	Bo8g002490	AA19G00156
OG0012457	Bo1g093100	AA53G00494
OG0012458	Bo6g120790	AA31G00296
OG0012459	Bo8g095150	AA61G00403
OG0012460	Bo2g092550	AA31G00236
OG0012461	Bo8g105610	AA37G00135
OG0012462	Bo6g091500	AA31G00694
OG0012463	Bo1g139820	AA52G00054
OG0012464	Bo2g134750	AA53G00672
OG0012465	Bo8g030460	AA780G00002
OG0012466	Bo5g094630	AA17G00062
OG0012467	Bo8g082180	AA18G00029
OG0012468	Bo5g126180	AA26G00337
OG0012469	Bo6g123800	AA31G00796
OG0012470	Bo7g100570	AA13G00038
OG0012471	Bo7g114960	AA102G00264
OG0012472	Bo8g034320	AA54G00101
OG0012473	Bo9g174040	AA44G00221
OG0012474	Bo6g125780	AA89G00031
OG0012475	Bo9g174800, Bo9g174810	AA44G00136
OG0012476	Bo3g143270, Bo5g054680	AA120G00006
OG0012478	Bo9g084350	AA43G00124
OG0012480	Bo7g078110	AA53G00606
OG0012481	Bo1g011340	AA102G00293
OG0012482	Bo9g135020	AA198G00014, AA198G00011
OG0012483	Bo8g107850	AA65G00325
OG0012484	Bo9g018050, Bo3g101420	AA4G00166
OG0012486	Bo00578s110	AA9G00033
OG0012487	Bo9g002250	AA32G00097
OG0012488	Bo3g063890	AA63G00048, AA63G00047
OG0012489	Bo1g010250	AA280G00002
OG0012490	Bo2g149640	AA6G00325
OG0012491	Bo3g147610	AA54G00419
OG0012492	Bo7g083790	AA53G00876
OG0012493	Bo9g002330	AA32G00089
OG0012494	Bo5g042880	AA39G00655
OG0012495	Bo6g061030	AA27G00018
OG0012496	Bo9g088580	AA3G00080
OG0012498	Bo3g084320	AA193G00009
OG0012499	Bo3g024490	AA32G00670
OG0012500	Bo2g143840, Bo7g085710	AA53G01004
OG0012501	Bo4g125580, Bo8g080910	AA18G00072
OG0012505	Bo7g119600	AA20G00058
OG0012507	Bo7g021720	AA123G00083
OG0012508	Bo4g137660	AA9G00006
OG0012509	Bo5g078800	AA2G00147
OG0012510	Bo2g007130, Bo9g176550	AA105G00032
OG0012511	Bo6g114660	AA31G00130
OG0012513	Bo3g058580	AA10G00147
OG0012514	Bo3g100830	AA4G00217
OG0012515	Bo1g063740	AA72G00023
OG0012516	Bo7g082310, Bo2g138820	AA53G00831
OG0012517	Bo6g118240	AA31G00549
OG0012519	Bo8g088410	AA70G00031
OG0012520	Bo5g144830	AA10G00010
OG0012521	Bo9g100050	AA41G00037
OG0012522	Bo3g085560	AA232G00001, AA473G00001
OG0012523	Bo7g111300	AA10G00268
OG0012525	Bo8g005930	AA114G00004
OG0012526	Bo5g148820	AA10G00247
OG0012527	Bo00940s040	AA32G00351
OG0012528	Bo7g096530, Bo2g159190	AA12G00047
OG0012529	Bo8g024290	AA281G00005
OG0012530	Bo3g010270	AA40G00548
OG0012531	Bo4g015840	AA21G00008
OG0012532	Bo1g153620	AA10G00236
OG0012533	Bo3g066020, Bo5g130460	AA26G00148
OG0012536	Bo4g017260	AA21G00072
OG0012538	Bo9g058890	AA3G00258
OG0012539	Bo8g115990	AA19G00165
OG0012540	Bo3g001420	AA19G00410
OG0012541	Bo4g159950	AA32G01063
OG0012542	Bo9g154410, Bo3g013460	AA40G00227
OG0012543	Bo7g072620	AA6G00042
OG0012544	Bo5g139260	AA93G00110
OG0012545	Bo6g123890	AA31G00807
OG0012546	Bo9g007510	AA32G00346
OG0012547	Bo2g056000	AA122G00006
OG0012549	Bo5g113640	AA26G00648
OG0012550	Bo2g018660	AA8G00150
OG0012551	Bo5g072540	AA18G00232
OG0012552	Bo1g055420	AA18G00151
OG0012553	Bo7g080860	AA53G00734
OG0012554	Bo4g137100	AA27G00034
OG0012555	Bo7g067430	AA6G00162
OG0012556	Bo6g124450, Bo2g095920	AA31G00875
OG0012558	Bo7g006050	AA33G00218
OG0012559	Bo7g003490	AA33G00319
OG0012560	Bo4g043490	AA3G00323
OG0012561	Bo9g009500	AA647G00001
OG0012562	Bo4g119940	AA163G00003
OG0012563	Bo2g012980	AA83G00013, AA40G00483, AA83G00014
OG0012564	Bo2g134520	AA53G00651
OG0012565	Bo7g065650	AA40G00122
OG0012566	Bo6g079990	AA89G00009
OG0012568	Bo9g135300	AA198G00030
OG0012569	Bo8g067440	AA36G00052
OG0012570	Bo3g107620, Bo2g164150	AA5G00070
OG0012571	Bo7g067190	AA32G00371
OG0012572	Bo4g192850	AA21G00080
OG0012573	Bo7g075350	AA56G00035
OG0012574	Bo2g026920	AA1G00160
OG0012575	Bo2g046070, Bo9g110900	AA77G00035
OG0012576	Bo2g110730	AA3G00141
OG0012577	Bo5g076470, Bo8g011320	AA2G00105
OG0012578	Bo4g030870	AA60G00076
OG0012579	Bo6g066520	AA87G00031
OG0012580	Bo4g148240	AA46G00104
OG0012581	Bo5g115110, Bo1g114680	AA26G00611
OG0012583	Bo5g004830	AA19G00083
OG0012584	Bo8g087260	AA91G00004
OG0012585	Bo7g110660	AA81G00035
OG0012586	Bo1g007750	AA118G00062
OG0012587	Bo3g019390	AA115G00009
OG0012588	Bo2g024440	AA8G00292
OG0012589	Bo2g013220	AA40G00446
OG0012590	Bo2g159240	AA12G00042
OG0012591	Bo4g038720	AA61G00634
OG0012593	Bo3g019070	AA44G00603
OG0012594	Bo9g171450	AA44G00378
OG0012595	Bo5g093240	AA17G00097
OG0012596	Bo1g086120	AA53G00360
OG0012597	Bo8g099120	AA65G00189
OG0012598	Bo8g070040, Bo7g061700	AA39G00272
OG0012599	Bo1g006080, Bo7g117700	AA30G00116
OG0012600	Bo9g095590	AA84G00003
OG0012603	Bo1g003300	AA30G00300
OG0012604	Bo7g031040	AA156G00002
OG0012607	Bo5g061020	AA54G00397
OG0012608	Bo4g183260	AA9G00133
OG0012610	Bo5g150090	AA10G00290
OG0012612	Bo3g023920	AA41G00062
OG0012613	Bo3g037210, Bo4g194880	AA21G00186
OG0012614	Bo6g043850	AA54G00100
OG0012615	Bo1g102320	AA87G00267, AA17G00111
OG0012616	Bo5g020670	AA37G00197
OG0012617	Bo4g158700	AA7G00146
OG0012618	Bo9g004500, Bo3g052800	AA32G00239
OG0012619	Bo1g033070	AA57G00503, AA54G00313
OG0012620	Bo9g177250	AA35G00019
OG0012621	Bo7g095820, Bo2g158570	AA12G00100
OG0012622	Bo9g022020	AA8G00093
OG0012623	Bo3g019370, Bo9g133010	AA44G00658
OG0012624	Bo5g021540	AA37G00141
OG0012626	Bo3g021800	AA53G01264
OG0012628	Bo1g144890, Bo5g139990	AA29G00205
OG0012629	Bo8g054090	AA81G00016
OG0012631	Bo8g118150	AA1G00111
OG0012632	Bo5g030660	AA39G00310
OG0012633	Bo1g098470	AA53G00566
OG0012634	Bo6g079340	AA61G00577
OG0012635	Bo9g069720	AA751G00001
OG0012636	Bo5g131660, Bo3g065920	AA26G00138
OG0012637	Bo2g155410	AA40G00114
OG0012638	Bo4g197280	AA21G00400
OG0012639	Bo2g026670	AA1G00170
OG0012640	Bo1g036910	AA54G00272
OG0012641	Bo1g008470	AA380G00001
OG0012642	Bo4g135800	AA655G00002
OG0012643	Bo9g176880	AA105G00003
OG0012644	Bo9g123630, Bo2g036480	AA25G00152
OG0012645	Bo4g016010	AA21G00038
OG0012646	Bo4g187130	AA135G00006
OG0012647	Bo4g041210	AA43G00014
OG0012649	Bo6g005720	AA39G00792
OG0012650	Bo1g039060	AA31G00030
OG0012651	Bo3g135930	AA96G00054
OG0012652	Bo8g109140	AA65G00158
OG0012654	Bo3g158660	AA6G00058, AA57G00192
OG0012655	Bo3g048690	AA6G00288
OG0012656	Bo06029s010	AA210G00008
OG0012657	Bo9g174390	AA44G00176
OG0012658	Bo3g152960	AA30G00324
OG0012659	Bo9g164230, Bo3g010230	AA40G00557
OG0012660	Bo1g010620	AA48G00005
OG0012661	Bo5g114110	AA26G00612
OG0012662	Bo9g139520	AA1G00175
OG0012663	Bo1g002690	AA30G00375
OG0012664	Bo7g089020	AA76G00022
OG0012665	Bo8g035620	AA87G00370
OG0012666	Bo5g052250	AA32G00204
OG0012667	Bo1g154980	AA10G00313
OG0012668	Bo7g012730	AA33G00097
OG0012669	Bo1g016970	AA102G00065
OG0012670	Bo9g006330	AA32G00331
OG0012672	Bo1g123140, Bo5g123680	AA26G00373
OG0012673	Bo8g108850	AA65G00206
OG0012675	Bo9g169470	AA44G00476
OG0012676	Bo5g093200	AA17G00099
OG0012678	Bo3g015760	AA8G00249
OG0012679	Bo6g119510	AA31G00423
OG0012681	Bo2g013440	AA40G00389
OG0012682	Bo4g002310	AA21G00534
OG0012684	Bo6g076500, Bo4g107880	AA61G00336
OG0012685	Bo4g024110	AA21G00230
OG0012686	Bo1g147880, Bo5g143400	AA29G00043
OG0012687	Bo3g096430	AA4G00319
OG0012688	Bo7g026640	AA625G00002
OG0012689	Bo6g115990	AA31G00691
OG0012690	Bo3g153420	AA30G00257
OG0012691	Bo6g113350	AA31G00112
OG0012693	Bo4g086400, Bo1g094580	AA53G00521
OG0012694	Bo3g157450, Bo1g020100	AA57G00166
OG0012695	Bo7g093520	AA40G00084
OG0012696	Bo1g008210, Bo3g170810	AA75G00044
OG0012697	Bo1g048220	AA32G01104
OG0012698	Bo3g012020	AA40G00468
OG0012699	Bo7g081010	AA53G00744
OG0012700	Bo7g113260, Bo1g017290	AA102G00026
OG0012701	Bo7g053000	AA39G00692
OG0012702	Bo4g145790	AA225G00006, AA46G00046
OG0012703	Bo1g019980	AA57G00161
OG0012705	Bo1g144660	AA93G00091
OG0012706	Bo5g003640	AA7G00058
OG0012707	Bo7g118070	AA30G00174
OG0012708	Bo3g030220	AA60G00135
OG0012709	Bo8g117140	AA7G00050
OG0012710	Bo9g171420	AA44G00381
OG0012711	Bo2g061130, Bo6g107160	AA1304G00001
OG0012712	Bo8g101670	AA46G00075
OG0012713	Bo6g121080	AA31G00265
OG0012714	Bo9g088130	AA3G00131
OG0012715	Bo6g099700	AA53G01130
OG0012716	Bo3g178260	AA2G00113
OG0012717	Bo1g040210	AA1697G00001
OG0012718	Bo4g160090, Bo8g098830	AA32G01045
OG0012720	Bo7g084330	AA53G00941
OG0012721	Bo3g073380	AA26G00633
OG0012722	Bo7g031330	AA169G00006
OG0012723	Bo2g012310	AA40G00585
OG0012725	Bo1g057280	AA87G00220
OG0012726	Bo3g022210	AA11G00037
OG0012727	Bo6g118980	AA31G00472
OG0012728	Bo6g082110	AA31G00204
OG0012729	Bo7g075880	AA290G00009
OG0012730	Bo6g106620	AA39G00700
OG0012732	Bo8g045960	AA53G00279
OG0012733	Bo4g101170	AA61G00521
OG0012734	Bo4g002330	AA21G00532
OG0012735	Bo5g140040	AA29G00182
OG0012737	Bo4g135850	AA503G00001
OG0012738	Bo3g052870	AA32G00235
OG0012742	Bo4g038700	AA9G00139
OG0012743	Bo8g060070	AA65G00194
OG0012744	Bo1g007390	AA118G00072
OG0012745	Bo7g115530	AA48G00037
OG0012746	Bo7g080630	AA31G00093
OG0012747	Bo8g030700	AA53G00338
OG0012748	Bo8g102050, Bo3g042430	AA46G00024
OG0012749	Bo4g190300	AA93G00069
OG0012750	Bo1g019460, Bo7g105930	AA57G00116
OG0012751	Bo4g078530	AA3G00244
OG0012752	Bo1g144710	AA93G00078
OG0012753	Bo3g031480, Bo4g030890	AA60G00071
OG0012754	Bo1g129730, Bo3g066690	AA26G00226
OG0012755	Bo8g098800	AA32G01040
OG0012756	Bo6g118010	AA31G00570
OG0012757	Bo3g057260	AA10G00189
OG0012758	Bo4g182630	AA18G00103
OG0012759	Bo8g003030, Bo5g004690	AA19G00097
OG0012760	Bo6g046780	AA3G00140
OG0012761	Bo8g114690, Bo8g006000	AA165G00003
OG0012763	Bo3g153690	AA30G00221
OG0012764	Bo8g114920	AA7G00149
OG0012766	Bo8g001380, Bo5g003780	AA7G00073
OG0012768	Bo8g083110	AA62G00011
OG0012769	Bo1g090190	AA53G00421
OG0012771	Bo4g025320	AA29G00247
OG0012772	Bo4g039470	AA18G00116
OG0012774	Bo9g071630	AA53G00691
OG0012777	Bo6g087430	AA31G00555
OG0012778	Bo8g098860	AA32G01058
OG0012779	Bo3g185330	AA15G00262
OG0012780	Bo1g072220, Bo3g114950	AA96G00033
OG0012781	Bo7g110770	AA81G00056
OG0012783	Bo6g119290, Bo6g086510	AA87G00009
OG0012784	Bo6g088130	AA31G00649
OG0012785	Bo2g028710	AA198G00001
OG0012786	Bo3g149150	AA87G00294
OG0012787	Bo4g071890, Bo4g165080	AA32G00889
OG0012788	Bo9g078230	AA57G00159
OG0012789	Bo3g002180	AA19G00261
OG0012790	Bo8g081200, Bo7g101270	AA397G00003
OG0012791	Bo7g063610, Bo9g019130	AA4G00323
OG0012792	Bo4g120400, Bo6g067800	AA124G00017
OG0012794	Bo2g100370, Bo9g005610	AA32G00258
OG0012795	Bo4g151880	AA22G00043
OG0012799	Bo6g080170	AA89G00037
OG0012800	Bo9g183220, Bo2g002820	AA19G00266
OG0012801	Bo4g023960	AA21G00223
OG0012802	Bo8g114660	AA1G00143
OG0012805	Bo2g092910	AA31G00198
OG0012806	Bo8g058310	AA42G00027
OG0012807	Bo5g017480	AA65G00238
OG0012808	Bo6g086190	AA31G00383
OG0012809	Bo4g025170, Bo4g196010	AA21G00339
OG0012811	Bo2g023370	AA8G00210
OG0012812	Bo3g001720	AA19G00330
OG0012813	Bo7g030390	AA193G00007
OG0012814	Bo4g139170	AA9G00051
OG0012815	Bo1g063850	AA72G00011
OG0012816	Bo8g059920	AA65G00185
OG0012817	Bo5g067040	AA53G00013
OG0012819	Bo5g025620	AA39G00149
OG0012820	Bo3g106940	AA5G00028
OG0012821	Bo3g120750	AA72G00007
OG0012822	Bo2g029040	AA44G00608
OG0012823	Bo2g079160, Bo6g088140	AA31G00650
OG0012824	Bo5g137730	AA93G00187
OG0012825	Bo4g190870	AA10G00486
OG0012826	Bo9g095480	AA314G00003
OG0012828	Bo9g090820	AA3G00068
OG0012829	Bo7g107290, Bo1g023780	AA57G00308
OG0012830	Bo6g083760	AA31G00295
OG0012831	Bo5g126450	AA26G00312
OG0012832	Bo7g115720	AA104G00004
OG0012834	Bo3g035930	AA21G00023
OG0012835	Bo4g103630	AA61G00458
OG0012836	Bo3g088580	AA123G00093
OG0012838	Bo7g081970, Bo2g138610	AA53G00811
OG0012839	Bo9g022250, Bo2g167580	AA8G00126
OG0012840	Bo7g031030	AA156G00001, AA60G00069
OG0012842	Bo1g130030	AA26G00189
OG0012843	Bo7g016280	AA33G00002
OG0012844	Bo8g011100	AA2G00108
OG0012845	Bo1g008510	AA53G00025
OG0012846	Bo9g020390	AA8G00013
OG0012847	Bo1g144690	AA93G00087
OG0012848	Bo2g134400	AA53G00641
OG0012849	Bo9g059650	AA32G00372
OG0012851	Bo2g140580	AA53G00929
OG0012852	Bo1g003730	AA57G00256
OG0012853	Bo8g114670, Bo8g006050	AA23G00026
OG0012854	Bo2g043300	AA11G00055
OG0012855	Bo1g139750	AA64G00018
OG0012856	Bo4g034490	AA60G00132
OG0012857	Bo3g093600	AA33G00067, AA30G00088
OG0012858	Bo4g052270	AA32G00599
OG0012859	Bo4g148250	AA46G00105
OG0012860	Bo7g050420	AA39G00712
OG0012861	Bo9g164060, Bo2g012500	AA40G00564
OG0012864	Bo5g038950	AA39G00481
OG0012865	Bo9g010810	AA40G00153
OG0012867	Bo4g026110	AA29G00322
OG0012868	Bo4g120070, Bo8g083550	AA491G00008
OG0012869	Bo1g050940	AA117G00009
OG0012870	Bo5g127360	AA26G00232
OG0012871	Bo6g011030	AA18G00220
OG0012873	Bo9g165550, Bo3g009970	AA40G00591
OG0012874	Bo9g076560	AA6G00244
OG0012875	Bo8g104240	AA39G00159
OG0012876	Bo2g164210	AA5G00064
OG0012880	Bo6g099400	AA53G01158
OG0012881	Bo8g036810	AA87G00312
OG0012882	Bo00285s420	AA53G00884
OG0012884	Bo6g121330	AA31G00231
OG0012885	Bo5g147000	AA10G00143
OG0012886	Bo3g012280	AA33G00344
OG0012888	Bo3g149190	AA87G00302
OG0012889	Bo2g010680	AA44G00435
OG0012890	Bo3g060150	AA10G00051
OG0012891	Bo4g182600	AA18G00101
OG0012893	Bo5g063130	AA18G00130
OG0012894	Bo7g118260	AA30G00208
OG0012895	Bo9g031100	AA53G01278
OG0012897	Bo8g036780	AA87G00316
OG0012898	Bo1g103590	AA17G00091
OG0012899	Bo3g185690	AA15G00303
OG0012900	Bo8g101610	AA46G00087
OG0012901	Bo6g122430	AA31G00759
OG0012902	Bo3g062200	AA93G00075
OG0012903	Bo4g156090	AA399G00003
OG0012904	Bo6g030690	AA15G00061
OG0012906	Bo6g030600	AA15G00053
OG0012907	Bo1g024210	AA57G00352
OG0012908	Bo3g045620	AA6G00323, AA12G00146
OG0012909	Bo9g101080	AA41G00027
OG0012910	Bo9g013800	AA5G00283
OG0012911	Bo6g006960	AA210G00006
OG0012912	Bo7g116100	AA123G00106
OG0012913	Bo3g023250	AA55G00021
OG0012914	Bo4g136250	AA26G00714
OG0012915	Bo8g077300, Bo7g075480	AA96G00131
OG0012916	Bo4g149510	AA46G00124
OG0012917	Bo7g082730	AA53G00871
OG0012918	Bo8g109160	AA65G00155
OG0012920	Bo7g098780	AA5G00139
OG0012921	Bo2g132340	AA244G00008
OG0012923	Bo3g001020	AA1G00071
OG0012924	Bo4g140510	AA87G00089
OG0012925	Bo5g008490	AA665G00004
OG0012926	Bo2g161310, Bo7g098320	AA5G00173
OG0012927	Bo4g061430	AA32G00743
OG0012928	Bo7g067160	AA32G00373
OG0012930	Bo6g066930, Bo4g124010	AA18G00012
OG0012931	Bo3g169220, Bo7g116580	AA118G00051
OG0012932	Bo4g151620	AA22G00004
OG0012933	Bo8g030980	AA87G00320
OG0012934	Bo3g153720	AA69G00021
OG0012935	Bo9g173510, Bo9g173470	AA44G00271
OG0012937	Bo7g064900	AA8G00076
OG0012938	Bo00751s060, Bo7g097970	AA5G00200
OG0012939	Bo7g098300	AA5G00175
OG0012940	Bo7g036450	AA50G00015
OG0012941	Bo3g153940	AA30G00182
OG0012942	Bo5g025440	AA39G00129
OG0012943	Bo5g002580	AA1G00055
OG0012944	Bo2g002600	AA19G00293
OG0012945	Bo3g156790	AA30G00109
OG0012946	Bo6g120040	AA31G00358
OG0012947	Bo5g137880	AA93G00157
OG0012949	Bo3g021450	AA25G00101
OG0012950	Bo5g006840	AA4G00031
OG0012952	Bo7g106530	AA57G00195
OG0012953	Bo3g012000	AA40G00470
