Orthogroup	Brassica_oleracea	Brassica_rapa
OG0018171	Bo4g169350	Bra039981
OG0018171	Bo7g038850	Bra034452
OG0018173	Bo01114s010	Bra035337
OG0018182	Bo5g065750	Bra023162
OG0018185	Bo1g150520	Bra023750
OG0018185	Bo1g150510	Bra040536, Bra040537
OG0018185	Bo5g145270	Bra039425
OG0018192	Bo9g002240	Bra037333
OG0018193	Bo1g149000	Bra040224
OG0018211	Bo2g161860	Bra029288
OG0018213	Bo3g185500	Bra030839
OG0018216	Bo5g145190	Bra039420
OG0018218	Bo5g145030, Bo1g150280	Bra040250
OG0018220	Bo4g184570	Bra017299
OG0018224	Bo8g106730	Bra026821
OG0018226	Bo8g065520	Bra016727
OG0018228	Bo26881s010, Bo21827s010, Bo26882s010, Bo19128s010, Bo24490s010, Bo9g117550	Bra007648
OG0018229	Bo3g107550	Bra010088
OG0018231	Bo4g137600	Bra028214
OG0018231	Bo8g081300	Bra006872
OG0018233	Bo6g086790	Bra003784
OG0018239	Bo3g004720	Bra005971
OG0018240	Bo4g190750, Bo3g035480	Bra000221
OG0018242	Bo8g076760	Bra018076
OG0018253	Bo4g035050, Bo3g029920	Bra023050
OG0018255	Bo4g021490	Bra004820
OG0018255	Bo5g115410	Bra022402
OG0018256	Bo5g004920	Bra015350
OG0018257	Bo2g069660	Bra007950
OG0018259	Bo1g024000	Bra013515
OG0018260	Bo6g081670	Bra003647
OG0018262	Bo2g001330	Bra028895
OG0018264	Bo7g111670	Bra019024
OG0018265	Bo8g048300	Bra021053
OG0018266	Bo1g103660	Bra023791
OG0018268	Bo3g034680	Bra000166
OG0018271	Bo8g076600	Bra018088
OG0018274	Bo6g114650	Bra016087
OG0018281	Bo1g145090	Bra040044
OG0018283	Bo9g183050	Bra009538
OG0018285	Bo5g016660	Bra019783
OG0018288	Bo1g084820	Bra030013
OG0018292	Bo6g066980	Bra028540
OG0018293	Bo9g005990	Bra036248
OG0018295	Bo3g153180	Bra010614
OG0018296	Bo3g092200	Bra009666
OG0018297	Bo3g040150	Bra000489
OG0018297	Bo6g080540	Bra003575
OG0018302	Bo6g122600	Bra035094
OG0018303	Bo5g020520	Bra026166
OG0018306	Bo9g180080, Bo5g136480, Bo5g136520	Bra038873
OG0018309	Bo9g154620	Bra002180
OG0018317	Bo4g097080	Bra040441
OG0018318	Bo8g105950	Bra026754
OG0018319	Bo1g047730	Bra026401
OG0018323	Bo7g110900	Bra019107
OG0018327	Bo9g032260	Bra027729
OG0018330	Bo1g084860	Bra030017
OG0018331	Bo00940s010	Bra000830
OG0018331	Bo00940s020	Bra000828
OG0018333	Bo1g004840	Bra011755
OG0018334	Bo8g004400, Bo8g004380	Bra030601
OG0018336	Bo2g043370	Bra022678
OG0018337	Bo8g090480	Bra007214
OG0018338	Bo4g194960, Bo4g194970	Bra037652
OG0018341	Bo4g017370	Bra004724
OG0018345	Bo6g041180	Bra030410
OG0018349	Bo5g003330	Bra033341
OG0018358	Bo6g033160, Bo01499s040	Bra041105
OG0018360	Bo7g040610	Bra014941
OG0018367	Bo7g055830	Bra023228, Bra038383
OG0018373	Bo00418s180, Bo2g125660	Bra039529
OG0018376	Bo00846s060	Bra002941, Bra039266
OG0018376	Bo1g016770, Bo4g050770, Bo23894s010, Bo7g031820	Bra033903
OG0018377	Bo2g124400	Bra027554
OG0018379	Bo8g066750, Bo8g066760	Bra016635
OG0018380	Bo5g043060	Bra024728
OG0018380	Bo5g042980	Bra011011
OG0018381	Bo5g060890	Bra032327
OG0018383	Bo5g122770	Bra021263
OG0018390	Bo8g069910	Bra016484
OG0018395	Bo8g099260	Bra007807
OG0018396	Bo00907s010	Bra013231
OG0018397	Bo3g163950	Bra020866
OG0018398	Bo4g139180	Bra025637
OG0018400	Bo02810s010	Bra001689, Bra001687
OG0018401	Bo3g091750, Bo3g091740	Bra022258
OG0018407	Bo1g139940	Bra038665
OG0018408	Bo1g112470, Bo3g073390, Bo3g087180	Bra013140
OG0018409	Bo7g031210	Bra015113
OG0018412	Bo4g025350	Bra004972, Bra004971
OG0018413	Bo4g025090	Bra004948
OG0018413	Bo4g195920	Bra039304
OG0018414	Bo9g181480	Bra009492
OG0018415	Bo7g114850	Bra024034
OG0018416	Bo8g043300, Bo8g043400	Bra012732
OG0018423	Bo5g137430	Bra029840
OG0018423	Bo5g137470	Bra029838
OG0018423	Bo5g137180	Bra029863, Bra029865
OG0018426	Bo3g073370	Bra001756
OG0018426	Bo1g112510	Bra038222
OG0018432	Bo3g168600, Bo3g168650	Bra034646
OG0018433	Bo1g055450, Bo1g022260	Bra012517
OG0018434	Bo2g042030	Bra005424, Bra021909, Bra032345
OG0018435	Bo6g072460, Bo5g069430, Bo2g116540, Bo6g043740, Bo4g034590, Bo4g188270, Bo2g131850, Bo2g027100	Bra014745
OG0018436	Bo02143s010	Bra029398
OG0018436	Bo2g160600, Bo14040s010, Bo27065s010, Bo2g159570, Bo2g160610, Bo29732s010, Bo2g160570	Bra029399
OG0018437	Bo6g068460	Bra021822
OG0018437	Bo4g180570, Bo3g091840, Bo3g091830, Bo3g102730, Bo3g101730, Bo6g091340, Bo6g090340	Bra037898
OG0018439	Bo3g143170	Bra024731
OG0018439	Bo3g022640	Bra023743, Bra038428
OG0018439	Bo7g111310	Bra012561
OG0018439	Bo1g057580, Bo8g049640	Bra014821
OG0018441	Bo3g157340	Bra020990
OG0018446	Bo9g011130, Bo8g115640	Bra036559
OG0018446	Bo7g095470	Bra009881
OG0018447	Bo6g016890	Bra039634
OG0018447	Bo7g058090, Bo2g105330, Bo8g023110, Bo6g118720, Bo2g140670, Bo3g103410, Bo5g068290	Bra018146
OG0018448	Bo5g132330	Bra017868, Bra017869, Bra005116, Bra038103, Bra026660, Bra037619, Bra022575, Bra035998, Bra013588
OG0018449	Bo8g070830, Bo1g147820, Bo5g069540, Bo5g058650, Bo5g072830, Bo6g066770, Bo9g126330, Bo3g125040	Bra040618, Bra018199
OG0018450	Bo01055s040, Bo8g027290, Bo8g011070, Bo8g081340, Bo01013s010, Bo8g058010, Bo00891s020, Bo00891s070, Bo00891s050	Bra030738
OG0018451	Bo6g002150	Bra039644
OG0018451	Bo6g003430, Bo2g124430, Bo8g058400, Bo3g108020	Bra002008, Bra026397, Bra023200, Bra039766
OG0018452	Bo7g067400	Bra016183, Bra036338, Bra011151, Bra024657, Bra032425, Bra015848, Bra027441, Bra016312
OG0018453	Bo1g011780	Bra001403, Bra011234
OG0018454	Bo3g087130	Bra027047, Bra013144
OG0018455	Bo4g048390	Bra021738, Bra021753, Bra021662, Bra021717, Bra005636, Bra005646
OG0018480	Bo5g077650	Bra039646
OG0018490	Bo6g005650	Bra040305
OG0018497	Bo9g175020	Bra009304
OG0018502	Bo6g118650	Bra015918
OG0018503	Bo7g021050	Bra015251
OG0018505	Bo12190s010, Bo8g004430	Bra032483
OG0018509	Bo6g010690	Bra007995
OG0018512	Bo3g027080	Bra022925
OG0018514	Bo5g126430	Bra027191
OG0018515	Bo6g033140	Bra037975
OG0018517	Bo7g110840	Bra019112
OG0018519	Bo24458s010	Bra017894
OG0018525	Bo1g010880	Bra011306
OG0018526	Bo14975s010, Bo4g092610	Bra036765
OG0018530	Bo3g026910, Bo6g076440	Bra022913
OG0018534	Bo9g003840	Bra037397
OG0018537	Bo8g102880	Bra031068
OG0018537	Bo5g027180	Bra016519, Bra025714
OG0018538	Bo1g053450	Bra038498
OG0018542	Bo9g078260	Bra011093
OG0018556	Bo1g087890	Bra035458
OG0018558	Bo7g114300	Bra024098
OG0018563	Bo07324s010	Bra029047
OG0018566	Bo7g113760	Bra024146
OG0018576	Bo1g040280	Bra013898
OG0018579	Bo6g094310, Bo3g080030, Bo8g049870, Bo2g072870	Bra012468
OG0018580	Bo8g002790	Bra030559
OG0018581	Bo5g134700	Bra034775
OG0018589	Bo8g081650	Bra036816
OG0018591	Bo6g035950	Bra038035
OG0018598	Bo5g091730	Bra033864
OG0018605	Bo5g061130	Bra032348
OG0018606	Bo4g194520	Bra037691
OG0018607	Bo3g023360	Bra006001
OG0018608	Bo02776s010, Bo7g030640	Bra001750
OG0018612	Bo00579s240	Bra032863
OG0018612	Bo00579s250	Bra032862
OG0018613	Bo6g076730	Bra007491, Bra003394
OG0018614	Bo3g054970	Bra000992
OG0018627	Bo4g181750	Bra021838
OG0018629	Bo8g068260	Bra016527
OG0018633	Bo7g067560, Bo5g109850, Bo01965s020	Bra035798
OG0018637	Bo8g105840	Bra026743
OG0018639	Bo4g045520	Bra005555
OG0018644	Bo7g061620	Bra012222, Bra012227
OG0018645	Bo2g010100	Bra028562
OG0018646	Bo3g182610	Bra030967
OG0018651	Bo1g142600	Bra034131, Bra034132
OG0018659	Bo5g022070	Bra026034
OG0018662	Bo5g113800	Bra022440
OG0018663	Bo9g157290	Bra002151
OG0018670	Bo9g054540	Bra027920
OG0018671	Bo6g121610	Bra015645
OG0018673	Bo3g041690	Bra000528
OG0018676	Bo7g095000	Bra009919
OG0018677	Bo9g059110, Bo9g058750	Bra027492
OG0018685	Bo1g090420	Bra035419
OG0018687	Bo6g080190	Bra003554
OG0018687	Bo2g096210	Bra008490
OG0018692	Bo2g140360	Bra018192
OG0018696	Bo8g082030	Bra006932
OG0018702	Bo8g019290	Bra040796
OG0018703	Bo2g118030, Bo7g065220	Bra041112
OG0018710	Bo01102s040	Bra001181, Bra029408
OG0018711	Bo9g010630	Bra036605
OG0018712	Bo7g107390	Bra038777
OG0018713	Bo1g102230, Bo3g071590, Bo6g114430, Bo3g071600, Bo7g077430, Bo3g127210, Bo9g102320	Bra030428
OG0018719	Bo01148s020	Bra005520
OG0018720	Bo1g003670	Bra011763
OG0018723	Bo4g173560	Bra021671
OG0018723	Bo4g173550, Bo4g173530	Bra021670
OG0018725	Bo4g039120	Bra005375
OG0018726	Bo1g021770	Bra013408, Bra013407, Bra013413
OG0018728	Bo5g071300	Bra032233
OG0018733	Bo7g075290, Bo3g039990, Bo5g122660	Bra022239
OG0018734	Bo8g077490	Bra018015
OG0018736	Bo7g075680	Bra025001
OG0018736	Bo9g065510	Bra017529
OG0018737	Bo6g064420	Bra028454
OG0018738	Bo7g113630	Bra024154
OG0018740	Bo7g104900	Bra012680
OG0018742	Bo4g136260	Bra040790
OG0018743	Bo7g005540	Bra039015
OG0018743	Bo7g078780	Bra038581
OG0018744	Bo8g058490, Bo8g058410, Bo8g058500	Bra030779
OG0018744	Bo8g058550, Bo8g058570, Bo8g058530	Bra030778
OG0018746	Bo1g123000, Bo3g068530	Bra001641
OG0018750	Bo8g090010	Bra007175
OG0018751	Bo6g080230	Bra003557
OG0018751	Bo6g125690	Bra008486, Bra032967, Bra032969, Bra032971, Bra032972
OG0018752	Bo1g023890	Bra013505
OG0018752	Bo3g151210	Bra010678
OG0018752	Bo3g151260, Bo3g151230	Bra010676
OG0018754	Bo7g090790	Bra025302
OG0018754	Bo3g041940	Bra000546
OG0018756	Bo9g027960, Bo1g002660	Bra011850
OG0018757	Bo3g093730, Bo6g032910, Bo4g026720, Bo9g028050	Bra034104
OG0018757	Bo30259s010	Bra013045
OG0018759	Bo3g042370	Bra000580
OG0018759	Bo6g095940	Bra004019
OG0018759	Bo6g095930	Bra004018
OG0018761	Bo3g041640	Bra000524
OG0018762	Bo5g018040, Bo6g039900, Bo5g077630, Bo2g075600, Bo3g061500, Bo4g126960, Bo6g039910	Bra014703
OG0018763	Bo6g118300	Bra015944
OG0018764	Bo00285s040, Bo10801s010, Bo01253s030, Bo00613s150, Bo03350s010, Bo01661s030, Bo00616s020	Bra041148
OG0018765	Bo4g117150	Bra033937
OG0018765	Bo9g095510	Bra011890
OG0018765	Bo6g112960	Bra018960, Bra005173, Bra000597
OG0018766	Bo8g083130	Bra039043, Bra039349, Bra007484, Bra017374, Bra035666, Bra007001, Bra014846, Bra022998
OG0018768	Bo3g107890, Bo13642s010	Bra010064
OG0018769	Bo9g098790, Bo9g064270, Bo6g010410, Bo5g141300, Bo2g050890, Bo6g087970, Bo3g063900	Bra021217, Bra035514
OG0018771	Bo9g156050, Bo9g156180, Bo9g156030, Bo9g156000, Bo9g156080, Bo9g156020, Bo00758s050, Bo9g156220	Bra002154
OG0018772	Bo9g133390	Bra024002, Bra021416, Bra024003, Bra014128, Bra013753, Bra002065, Bra019523, Bra007746
OG0018773	Bo3g124930, Bo01214s030, Bo12783s010, Bo01393s020, Bo6g034400, Bo3g137190, Bo9g043770, Bo9g082110	Bra034412
OG0018774	Bo6g015860	Bra015129, Bra020923
OG0018774	Bo11363s010, Bo6g015480, Bo6g015500, Bo6g014440	Bra018767, Bra018741
OG0018775	Bo4g111440	Bra014640
OG0018775	Bo4g111320	Bra014636
OG0018775	Bo4g111370	Bra014635
OG0018776	Bo4g194870, Bo4g021430	Bra022400
OG0018777	Bo7g005420	Bra002830
OG0018777	Bo5g115190	Bra021087, Bra034443, Bra014521, Bra023831, Bra010285, Bra010286
OG0018779	Bo2g053880	Bra040633
OG0018779	Bo7g016400	Bra001988
OG0018783	Bo6g109250	Bra004403
OG0018827	Bo6g067530	Bra003141
OG0018828	Bo7g077050	Bra024979
OG0018838	Bo4g005820	Bra004487
OG0018842	Bo5g023770	Bra025978
OG0018849	Bo8g095750	Bra007584
OG0018870	Bo9g181240	Bra009466
OG0018870	Bo9g181180	Bra009465
OG0018871	Bo1g003340	Bra011791
OG0018876	Bo3g004310, Bo3g019810, Bo1g039680	Bra013862
OG0018883	Bo5g115250	Bra022413
OG0018890	Bo5g133280, Bo12393s010, Bo3g037770	Bra000388
OG0018891	Bo9g030720	Bra027682
OG0018898	Bo00802s020	Bra017540
OG0018900	Bo3g013310	Bra006476
OG0018901	Bo1g048170	Bra026362
OG0018902	Bo4g133300	Bra032688
OG0018910	Bo3g004450	Bra005946
OG0018914	Bo4g161520	Bra034334, Bra034333
OG0018922	Bo6g108400	Bra004346
OG0018922	Bo6g108410, Bo6g108390	Bra004345
OG0018926	Bo1g136130	Bra021493
OG0018928	Bo7g091310, Bo7g064730	Bra038530, Bra038529
OG0018933	Bo8g030760	Bra038947
OG0018937	Bo7g016360	Bra001992
OG0018937	Bo2g149860	Bra020706
OG0018939	Bo1g025890	Bra013583
OG0018942	Bo7g098830	Bra012941
OG0018952	Bo3g055240	Bra001012
OG0018959	Bo2g165820, Bo7g045710, Bo3g103190	Bra038653
OG0018966	Bo5g017590	Bra019714
OG0018985	Bo2g116840	Bra035295
OG0018987	Bo4g194480	Bra037693, Bra037695
OG0018989	Bo9g151870	Bra002304
OG0018996	Bo5g039740	Bra024610
OG0018997	Bo00689s110	Bra037204
OG0018998	Bo6g120260	Bra015775
OG0019000	Bo04917s010	Bra041106
OG0019005	Bo5g145380	Bra039437
OG0019009	Bo3g003400	Bra005859
OG0019011	Bo2g129800	Bra022020
OG0019015	Bo3g020950	Bra028929, Bra028927
OG0019021	Bo5g128950	Bra027318
OG0019022	Bo14004s010, Bo1g119110	Bra021280
OG0019026	Bo8g105810	Bra031112
OG0019027	Bo2g097670	Bra008521
OG0019029	Bo1g057370	Bra036908
OG0019030	Bo8g104780	Bra030995
OG0019032	Bo9g076070, Bo1g016240	Bra012177, Bra014311, Bra002317
OG0019034	Bo4g002220	Bra021449, Bra004421
OG0019037	Bo1g078570	Bra029929
OG0019038	Bo00689s060, Bo6g040030	Bra010179
OG0019038	Bo5g070950, Bo9g086980	Bra015226
OG0019039	Bo5g148310	Bra040206
OG0019040	Bo9g173590	Bra009066
OG0019041	Bo00578s260, Bo00578s200	Bra029197, Bra017510
OG0019041	Bo00578s220	Bra028248
OG0019043	Bo6g039990	Bra014316
OG0019044	Bo6g080060	Bra003541
OG0019045	Bo9g043640	Bra027122
OG0019048	Bo7g114510	Bra024074
OG0019052	Bo1g098340	Bra031419
OG0019053	Bo6g121270	Bra015674
OG0019057	Bo4g115420	Bra014718
OG0019057	Bo4g119640	Bra014796
OG0019060	Bo4g178200	Bra000444
OG0019062	Bo4g013060	Bra004608
OG0019066	Bo4g188840	Bra017027
OG0019067	Bo1g101190, Bo9g123540, Bo7g061640, Bo8g090170, Bo7g061630, Bo1g007490, Bo1g138340	Bra031424
OG0019068	Bo6g079470, Bo9g071590, Bo7g080460, Bo4g137460, Bo03408s010, Bo8g030200, Bo4g071570	Bra002680
OG0019070	Bo3g111160, Bo14322s010, Bo2g104430, Bo8g016520, Bo00285s060, Bo6g072310	Bra034942, Bra034956
OG0019071	Bo3g127240, Bo1g078130, Bo5g072990, Bo1g078700, Bo7g025440, Bo3g116230	Bra038593
OG0019073	Bo9g164000	Bra008692
OG0019075	Bo4g140010	Bra025587
OG0019077	Bo2g165590, Bo01679s010, Bo8g020620, Bo3g083400, Bo8g106420, Bo7g054230	Bra024752, Bra009821
OG0019082	Bo4g108560, Bo5g142980, Bo9g059450, Bo5g096900, Bo1g087650, Bo4g154220, Bo9g101110	Bra033823
OG0019085	Bo8g083260, Bo4g085310, Bo1g072170	Bra041068
OG0019085	Bo6g046700	Bra036389
OG0019088	Bo3g005110, Bo8g027170, Bo5g104990	Bra017774
OG0019094	Bo5g142990, Bo01135s020, Bo4g195790, Bo6g092730, Bo6g081240, Bo7g043640, Bo00854s080	Bra033535
OG0019096	Bo3g032690	Bra000083
OG0019096	Bo5g140010, Bo11336s010, Bo5g139770	Bra037146, Bra029718, Bra029716
OG0019097	Bo4g173190	Bra021647, Bra021644
OG0019097	Bo4g172970, Bo4g190550, Bo6g120340	Bra015764, Bra015767
OG0019099	Bo1g005000, Bo9g171240	Bra030357, Bra018140, Bra036890, Bra036024, Bra007368
OG0019100	Bo6g003450, Bo2g143850, Bo01782s010, Bo4g145710, Bo1g060450	Bra012403, Bra018339, Bra012681
OG0019102	Bo7g081310, Bo7g026620, Bo3g167120, Bo24582s010, Bo1g077030, Bo2g147840, Bo3g133010	Bra040166
OG0019104	Bo6g099820, Bo11242s010	Bra004157
OG0019104	Bo6g099810	Bra004156
OG0019106	Bo7g114240	Bra024104
OG0019107	Bo4g140110, Bo4g140080, Bo02812s010	Bra025582
OG0019108	Bo4g149840	Bra030223
OG0019108	Bo4g149830, Bo4g148170	Bra030225, Bra030275, Bra030224
OG0019109	Bo3g019560, Bo7g099400, Bo7g107040, Bo1g108860, Bo03722s010, Bo3g002690, Bo6g056470	Bra032372
OG0019111	Bo1g144550	Bra034066
OG0019111	Bo1g144570	Bra034065
OG0019112	Bo4g030450	Bra005186
OG0019113	Bo6g095620, Bo6g001090, Bo7g083970	Bra037608
OG0019114	Bo11030s010, Bo3g167550, Bo8g079050, Bo7g008360	Bra016024
OG0019115	Bo03451s010, Bo4g076780, Bo6g003290, Bo2g101990, Bo6g015740, Bo3g141790, Bo00770s040	Bra019489
OG0019117	Bo6g113280	Bra016115
OG0019122	Bo6g106390	Bra004266
OG0019123	Bo2g101840	Bra039711
OG0019123	Bo4g045580, Bo9g159890	Bra037318, Bra007783, Bra034395, Bra029508
OG0019124	Bo04926s010	Bra008252
OG0019124	Bo2g088840, Bo2g088790, Bo8g093110, Bo2g087730	Bra008246, Bra008251
OG0019125	Bo2g126850	Bra013357, Bra021951
OG0019126	Bo5g005170	Bra035707
OG0019127	Bo2g066840, Bo2g066870	Bra007894, Bra040730
OG0019127	Bo2g066830, Bo2g066850	Bra002365, Bra007893
OG0019128	Bo5g148700	Bra017458
OG0019129	Bo20768s010, Bo09472s010	Bra025876
OG0019200	Bo5g110020, Bo5g110030	Bra035809
OG0019218	Bo6g094680	Bra003952
OG0019225	Bo3g064800	Bra001441
OG0019225	Bo6g087840	Bra016000
OG0019236	Bo8g052740	Bra010406
OG0019254	Bo7g111770	Bra024228
OG0019260	Bo8g106110	Bra026141, Bra026771
OG0019268	Bo7g096250	Bra009816
OG0019269	Bo2g134100, Bo7g111620	Bra024654
OG0019272	Bo1g093040	Bra031500
OG0019272	Bo1g092970	Bra031501
OG0019275	Bo2g151670, Bo2g151680	Bra020630
OG0019275	Bo2g151720	Bra020633
OG0019292	Bo2g093320	Bra008354
OG0019296	Bo4g098280	Bra040422
OG0019297	Bo8g079400, Bo5g020960, Bo5g020950, Bo4g052120, Bo5g020940	Bra018245
OG0019317	Bo8g104050, Bo04174s010	Bra031050
OG0019324	Bo1g108510	Bra038362, Bra034445
OG0019324	Bo00692s100	Bra028043
OG0019325	Bo7g022910	Bra013119, Bra036396
OG0019342	Bo1g147800, Bo3g060680, Bo3g060690	Bra001206
OG0019345	Bo6g005670	Bra040300
OG0019347	Bo00900s010, Bo1g035740, Bo1g035750	Bra013703
OG0019349	Bo03556s010, Bo1g131280, Bo2g044510, Bo15855s010, Bo3g164100	Bra004433
OG0019351	Bo7g098540	Bra012966
OG0019353	Bo2g151550	Bra020645
OG0019381	Bo5g023910	Bra025962
OG0019382	Bo25882s010, Bo6g119500, Bo4g108410, Bo3g172360	Bra041090
OG0019386	Bo9g032490	Bra027739
OG0019388	Bo9g046500	Bra027842
OG0019395	Bo3g071420	Bra001859
OG0019405	Bo9g063000	Bra017572
OG0019412	Bo4g133400	Bra040976
OG0019425	Bo6g031580	Bra007144
OG0019430	Bo2g075250	Bra008005
OG0019438	Bo1g013130	Bra011195
OG0019443	Bo3g073280	Bra001751
OG0019443	Bo3g073310	Bra001749
OG0019444	Bo7g030360	Bra003038
OG0019452	Bo4g154870, Bo4g154880, Bo4g154910	Bra032076
OG0019453	Bo6g073040	Bra003291, Bra003290
OG0019457	Bo2g155510	Bra020570
OG0019459	Bo1g002210	Bra011888
OG0019460	Bo6g055970	Bra037064
OG0019465	Bo7g085740, Bo7g085760, Bo7g085770, Bo7g064340	Bra012115
OG0019487	Bo7g030230	Bra015158
OG0019494	Bo4g016050	Bra004699
OG0019494	Bo9g135700	Bra002613, Bra002615
OG0019496	Bo4g185880	Bra017271
OG0019498	Bo6g052620	Bra037090
OG0019500	Bo4g161390	Bra034327
OG0019501	Bo09167s010, Bo5g141340, Bo8g059560, Bo8g059210, Bo8g059160	Bra018456
OG0019503	Bo2g161390	Bra029329
OG0019503	Bo7g098390, Bo7g098400	Bra012979
OG0019508	Bo3g004380, Bo3g004390	Bra005939
OG0019508	Bo3g004370	Bra005940, Bra005938, Bra005937
OG0019511	Bo8g009610	Bra001758
OG0019511	Bo3g124940	Bra034946
OG0019514	Bo7g008380, Bo3g010570	Bra006238
OG0019514	Bo3g009510, Bo3g009540, Bo3g009620	Bra006231
OG0019515	Bo2g052490, Bo3g032340, Bo5g005450	Bra019481
OG0019516	Bo5g003650	Bra033376
OG0019517	Bo6g044060, Bo5g043480, Bo01747s010, Bo3g088530, Bo5g074120, Bo1g014270	Bra017608
OG0019520	Bo00774s030, Bo4g046010, Bo9g142510, Bo4g071560, Bo1g050920, Bo2g098710	Bra035467
OG0019524	Bo5g062370	Bra040799
OG0019524	Bo2g138400	Bra034937, Bra020930, Bra002364, Bra028176
OG0019525	Bo4g184480, Bo07119s010, Bo4g183430	Bra017306, Bra031474
OG0019528	Bo3g137310, Bo3g137320, Bo3g137290	Bra016272
OG0019530	Bo2g025100, Bo2g091190, Bo1g056810	Bra033778, Bra015462, Bra021073, Bra031579
OG0019531	Bo9g115070, Bo03610s010, Bo9g115040	Bra003009
OG0019533	Bo3g035290	Bra015652, Bra032815, Bra007582, Bra005100, Bra013581, Bra029231
OG0019535	Bo5g123280, Bo4g137160, Bo01100s020, Bo4g039530	Bra015119
OG0019536	Bo3g065620	Bra001511
OG0019536	Bo5g132350	Bra027417, Bra027418, Bra027415, Bra027416
OG0019539	Bo1g072410	Bra033786
OG0019542	Bo2g012620	Bra023523
OG0019543	Bo3g028040, Bo9g088460, Bo5g008370, Bo8g054660, Bo9g050980, Bo6g114600	Bra038596
OG0019545	Bo30984s010, Bo9g009390, Bo28027s010, Bo3g151350, Bo3g151360, Bo11431s010	Bra010672
OG0019546	Bo7g014790, Bo00641s130, Bo2g138950, Bo9g043540, Bo5g091800	Bra019743, Bra002032
OG0019547	Bo8g081700	Bra036820
OG0019548	Bo12649s010, Bo3g107250	Bra035445
OG0019548	Bo18266s010, Bo3g066270, Bo3g088500	Bra036973
OG0019550	Bo7g014200, Bo7g009420, Bo4g076640, Bo2g079010, Bo5g079860	Bra038840, Bra011202
OG0019553	Bo8g117300	Bra015244
OG0019553	Bo1g105130	Bra018552, Bra019418
OG0019553	Bo1g115930	Bra024769
OG0019555	Bo2g165620, Bo00923s010, Bo7g095590, Bo8g042070, Bo9g120870, Bo1g026960	Bra036375
OG0019557	Bo4g195930	Bra039302, Bra039303, Bra037740, Bra040192, Bra040193, Bra018240
OG0019563	Bo00920s030	Bra041030
OG0019563	Bo8g117410, Bo3g137230	Bra012159, Bra012161, Bra011716
OG0019565	Bo4g002250, Bo3g021680, Bo5g030640, Bo4g098700, Bo01099s030	Bra009622
OG0019566	Bo2g057930	Bra040879
OG0019566	Bo7g061800	Bra036371, Bra030048, Bra035391, Bra036404
OG0019567	Bo3g030100	Bra023067
OG0019567	Bo4g186230	Bra017239
OG0019569	Bo3g093580	Bra024502
OG0019569	Bo3g093680	Bra024494, Bra024492, Bra024493
OG0019570	Bo8g083320	Bra018888, Bra041002, Bra014642, Bra026989, Bra034518, Bra036376
OG0019571	Bo00763s060	Bra021244
OG0019576	Bo3g042280	Bra039188, Bra000572
OG0019577	Bo2g017900	Bra040263, Bra038987, Bra040778, Bra031412, Bra038971, Bra019631
OG0019578	Bo2g092840	Bra008328
OG0019580	Bo6g016940	Bra011591
OG0019580	Bo4g190730	Bra028340, Bra039963, Bra021394, Bra033677
OG0019581	Bo5g082510, Bo01410s010, Bo8g049380, Bo9g110990, Bo1g070970, Bo6g046500	Bra028582
OG0019582	Bo6g015670	Bra018751
OG0019582	Bo6g015650	Bra018749, Bra018750
OG0019584	Bo4g106380	Bra014517
OG0019584	Bo4g106390	Bra014518
OG0019585	Bo1g042970	Bra026459
OG0019587	Bo2g125750, Bo2g125740	Bra027591
OG0019591	Bo3g159860	Bra020922
OG0019592	Bo00285s180	Bra040660, Bra040659, Bra035463, Bra040881, Bra040310, Bra019441
OG0019593	Bo1g124820	Bra021153
OG0019594	Bo7g017450	Bra040451, Bra014027, Bra039960, Bra040635, Bra039651
OG0019706	Bo2g050880	Bra022509
OG0019710	Bo9g029030	Bra027636
OG0019726	Bo3g070220	Bra001682
OG0019760	Bo8g089600, Bo01862s010	Bra024488
OG0019770	Bo9g053210, Bo08014s010	Bra035473, Bra027896
OG0019793	Bo1g059380	Bra038885
OG0019814	Bo8g107350	Bra026900
OG0019819	Bo9g027760, Bo5g016530	Bra031088
OG0019826	Bo7g116030	Bra037020, Bra037019
OG0019854	Bo4g151350	Bra007473, Bra032181
OG0019870	Bo8g071200	Bra016398
OG0019871	Bo2g108880	Bra035760, Bra021008, Bra039619, Bra008885
OG0019889	Bo2g140570	Bra032996
OG0019900	Bo03123s010	Bra005221
OG0019908	Bo01005s030, Bo03919s020	Bra031665
OG0019928	Bo8g032480	Bra038416
OG0019934	Bo5g050720	Bra040978
OG0019935	Bo04489s010, Bo9g043570	Bra003792
OG0019940	Bo8g075110	Bra016321
OG0019948	Bo8g105760	Bra031113
OG0019970	Bo6g082220, Bo3g052960, Bo3g082050	Bra001932
OG0019971	Bo3g167390, Bo3g167360	Bra034664
OG0019975	Bo3g017180, Bo9g147080	Bra002444
OG0019977	Bo2g037770	Bra035585
OG0019985	Bo9g044140, Bo1g021720, Bo15369s010	Bra027160
OG0019993	Bo1g014290, Bo2g093180, Bo14648s010	Bra019164
OG0019995	Bo9g072980	Bra013506, Bra027548, Bra036657, Bra025909
OG0019996	Bo01678s020	Bra014203, Bra014202, Bra023768
OG0019997	Bo01239s030, Bo4g157290	Bra032048
OG0019999	Bo9g001040	Bra037307
OG0020001	Bo4g160020	Bra034291
OG0020003	Bo3g003440	Bra005861
