Orthogroup	Brassica_oleracea	Arabis_alpina
OG0014632	Bo1g153630	AALP_AA3G030500
OG0014633	Bo5g137840	AALP_AA3G101200
OG0014634	Bo5g106270	AALP_AA3G239400
OG0014635	Bo1g024190	AALP_AA7G039500
OG0014636	Bo9g108670	AALP_AA8G307400
OG0014637	Bo8g118250	AALP_AA1G014000
OG0014638	Bo9g091360	AALP_AA6G174800
OG0014640	Bo8g115110	AALP_AA1G049600
OG0014644	Bo4g024170	AALP_AA4G237900
OG0014645	Bo5g008610	AALP_AA1G134500
OG0014646	Bo1g144310	AALP_AA3G104100
OG0014647	Bo9g070310	AALP_AA5G007600
OG0014651	Bo4g108340	AALP_AA5G233800
OG0014654	Bo2g013270	AALP_AA8G177100
OG0014655	Bo2g042260	AALP_AA8G323000
OG0014659	Bo9g121000	AALP_AA8G343300
OG0014660	Bo5g005220	AALP_AA3G364600
OG0014661	Bo2g095600	AALP_AA2G261800
OG0014662	Bo1g016430	AALP_AA7G142100
OG0014665	Bo8g117870	AALP_AA1G006700
OG0014667	Bo9g172120, Bo3g005610, Bo2g009870	AALP_AA8G097100
OG0014668	Bo5g095750	AALP_AA3G257600
OG0014669	Bo9g048790	AALP_AA2G056100
OG0014670	Bo4g130790	AALP_AA4G099700
OG0014672	Bo6g026000	AALP_AA4G044700
OG0014673	Bo1g084730	AALP_AA5G125900
OG0014674	Bo6g056260	AALP_AA4G093200
OG0014676	Bo4g120110	AALP_AA5G177100
OG0014677	Bo1g057380	AALP_AA1G166000
OG0014678	Bo5g121470	AALP_AA3G202900
OG0014679	Bo2g080800	AALP_AA2G177000
OG0014682	Bo1g098610, Bo4g088250, Bo9g040870	AALP_AA6G257000
OG0014683	Bo6g101030	AALP_AAs42083U000100
OG0014685	Bo8g101240	AALP_AA6G292700
OG0014686	Bo9g120690	AALP_AA8G340100
OG0014689	Bo3g122160	AALP_AA5G072200
OG0014692	Bo8g118100	AALP_AA1G010300
OG0014698	Bo9g171700	AALP_AA8G103500
OG0014699	Bo6g014400	AALP_AA4G075400
OG0014701	Bo2g150450	AALP_AA6G090700
OG0014702	Bo9g076440	AALP_AA6G214500
OG0014706	Bo9g076140	AALP_AA6G212100
OG0014708	Bo3g036460	AALP_AA8G013200
OG0014709	Bo8g076840	AALP_AA5G105500
OG0014710	Bo6g066560	AALP_AA6G314700
OG0014713	Bo1g135030	AALP_AA3G150900
OG0014714	Bo1g014940	AALP_AA7G147400
OG0014718	Bo5g023950	AALP_AA1G195600
OG0014721	Bo5g043400	AALP_AA1G268700
OG0014723	Bo5g127180	AALP_AA3G172600
OG0014724	Bo9g043630	AALP_AA2G036500
OG0014725	Bo4g013320	AALP_AA4G199100, AALP_AAs50528U000100
OG0014727	Bo00685s020	AALP_AA4G071400
OG0014728	Bo4g190670	AALP_AA4G194500
OG0014731	Bo4g151250	AALP_AA6G287000
OG0014733	Bo1g052990	AALP_AA8G291100
OG0014734	Bo5g034700	AALP_AA1G237200
OG0014736	Bo3g052160	AALP_AA6G039600
OG0014737	Bo3g046900	AALP_AA6G197400
OG0014738	Bo2g052850	AALP_AA2G080000
OG0014739	Bo8g009420	AALP_AA1G069100
OG0014740	Bo4g034780	AALP_AA4G110900
OG0014742	Bo4g096480, Bo9g028810	AALP_AA2G010300
OG0014743	Bo1g086230	AALP_AA4G013100
OG0014746	Bo7g065210	AALP_AA6G151800
OG0014750	Bo3g021390	AALP_AA8G342900
OG0014751	Bo5g115500	AALP_AA3G218800
OG0014753	Bo4g125830	AALP_AA5G143900
OG0014754	Bo5g041480	AALP_AA1G283000
OG0014756	Bo3g138430	AALP_AA1G272700
OG0014760	Bo7g105070	AALP_AA6G208100
OG0014763	Bo6g101190	AALP_AA7G256600
OG0014769	Bo1g003100	AALP_AA7G278100
OG0014771	Bo9g097280, Bo3g024000	AALP_AA6G164200
OG0014772	Bo6g080100	AALP_AA2G251600
OG0014773	Bo7g117670	AALP_AA7G233900
OG0014775	Bo1g049320	AALP_AA7G109900
OG0014776	Bo8g102340	AALP_AA3G372200
OG0014777	Bo6g121210	AALP_AA2G214000
OG0014778	Bo6g034680	AALP_AA4G008300
OG0014780	Bo1g008130	AALP_AA7G200000
OG0014781	Bo8g015120	AALP_AA4G077200
OG0014782	Bo9g171950	AALP_AA8G098500
OG0014783	Bo8g112290	AALP_AA1G092300
OG0014787	Bo4g076690	AALP_AA6G152800
OG0014791	Bo6g120730	AALP_AA2G209100
OG0014792	Bo5g039040	AALP_AA1G250000
OG0014793	Bo7g077960	AALP_AA6G100200
OG0014794	Bo9g164130	AALP_AA8G160300
OG0014796	Bo00902s070	AALP_AA3G375500, AALP_AA3G376000
OG0014802	Bo3g023950	AALP_AA8G284500
OG0014804	Bo4g165030	AALP_AA2G155500
OG0014805	Bo5g027710	AALP_AA1G215000
OG0014812	Bo4g136330	AALP_AA5G205800
OG0014813	Bo3g066260, Bo5g129050	AALP_AA3G164200
OG0014815	Bo7g003500	AALP_AA3G371700
OG0014816	Bo9g163810	AALP_AA8G162800
OG0014817	Bo9g149910	AALP_AA8G238100
OG0014820	Bo9g001130	AALP_AA6G002000
OG0014821	Bo2g097640	AALP_AA6G004700
OG0014825	Bo8g077580	AALP_AA5G114700
OG0014826	Bo5g023610	AALP_AA1G191100
OG0014827	Bo5g021030	AALP_AA1G175800
OG0014828	Bo2g010130	AALP_AA8G104500
OG0014830	Bo4g154140	AALP_AA3G331000
OG0014831	Bo3g103030	AALP_AA8G469200
OG0014832	Bo8g083720	AALP_AA5G178800
OG0014833	Bo2g006570, Bo9g178810	AALP_AA8G038600
OG0014834	Bo6g022510	AALP_AA4G052100
OG0014835	Bo2g168220, Bo3g097840	AALP_AA8G489900
OG0014841	Bo6g124090	AALP_AA2G262800
OG0014843	Bo8g090090	AALP_AA5G196200, AALP_AA5G238100
OG0014845	Bo8g035520	AALP_AA4G098000
OG0014852	Bo7g114550	AALP_AA7G157900
OG0014854	Bo5g127000	AALP_AA3G174800
OG0014856	Bo6g110810	AALP_AA2G130100
OG0014859	Bo3g010560	AALP_AA8G162100
OG0014860	Bo5g022160	AALP_AA1G186200
OG0014861	Bo5g138140	AALP_AA3G305800
OG0014862	Bo9g025760	AALP_AA3G350800
OG0014865	Bo7g003470	AALP_AA4G001800
OG0014868	Bo5g042870	AALP_AA7G074900
OG0014873	Bo5g088380	AALP_AA1G334000
OG0014874	Bo5g008740	AALP_AA1G083500
OG0014876	Bo6g066580, Bo4g143720	AALP_AA6G314300
OG0014879	Bo6g022310	AALP_AA4G056100
OG0014880	Bo9g002380	AALP_AA6G006600
OG0014881	Bo6g116740	AALP_AA2G170100
OG0014882	Bo5g141250	AALP_AA3G085500
OG0014883	Bo9g172110	AALP_AA8G097200
OG0014885	Bo5g009340	AALP_AA1G092500
OG0014886	Bo8g078980	AALP_AA5G119600
OG0014887	Bo7g021000	AALP_AA3G323600
OG0014888	Bo3g185620	AALP_AA4G007400
OG0014891	Bo5g019730	AALP_AA1G161300
OG0014892	Bo5g043390, Bo7g050560	AALP_AA1G266100
OG0014893	Bo2g017750	AALP_AA8G210900
OG0014894	Bo5g038630	AALP_AA1G246000
OG0014898	Bo2g083680, Bo6g086430	AALP_AA2G195200
OG0014901	Bo6g044130	AALP_AA1G348900
OG0014902	Bo8g105330	AALP_AA1G186300
OG0014905	Bo1g156190	AALP_AA3G021500
OG0014907	Bo9g056080	AALP_AA4G015200
OG0014908	Bo1g078490	AALP_AA5G112100
OG0014909	Bo9g165600	AALP_AA8G477900
OG0014910	Bo9g163390	AALP_AA8G168700
OG0014911	Bo5g005020	AALP_AA1G045800
OG0014912	Bo8g066710	AALP_AA1G182700
OG0014913	Bo9g017520	AALP_AA8G156100
OG0014914	Bo9g022470	AALP_AA3G309300
OG0014916	Bo4g182540	AALP_AA4G108700
OG0014919	Bo8g099150	AALP_AA6G261100
OG0014920	Bo4g187280	AALP_AA1G013500
OG0014921	Bo9g181730	AALP_AA8G031600
OG0014923	Bo7g115950	AALP_AA1G182900, AALP_AA7G195100
OG0014924	Bo2g061190	AALP_AA2G112500
OG0014926	Bo6g123870	AALP_AA2G244500
OG0014927	Bo8g058440	AALP_AA1G098300
OG0014928	Bo1g038960	AALP_AA7G074100, AALP_AA7G166000
OG0014930	Bo1g112480	AALP_AA3G225900
OG0014934	Bo9g097510	AALP_AA8G278500
OG0014935	Bo9g078240	AALP_AA6G050000
OG0014936	Bo7g065040	AALP_AA8G499400
OG0014938	Bo3g026420	AALP_AA6G079800
OG0014942	Bo1g049480	AALP_AA7G113400
OG0014943	Bo5g132390	AALP_AA3G149100
OG0014944	Bo3g134700	AALP_AA5G097500
OG0014945	Bo2g114020	AALP_AA6G309400
OG0014949	Bo3g149360	AALP_AA7G262800
OG0014952	Bo9g176580	AALP_AA8G053400
OG0014955	Bo7g104020	AALP_AA1G328500
OG0014956	Bo9g076410	AALP_AA6G214100
OG0014957	Bo6g101120	AALP_AA2G081600
OG0014958	Bo8g114230	AALP_AA1G072300
OG0014959	Bo9g018030, Bo3g101450	AALP_AA8G475200
OG0014960	Bo6g087470	AALP_AA2G175600
OG0014963	Bo6g110610	AALP_AA2G128500
OG0014965	Bo8g107000	AALP_AA1G155900
OG0014967	Bo5g049070	AALP_AA1G332600
OG0014970	Bo9g030910	AALP_AA5G047900
OG0014971	Bo1g014730, Bo3g175900	AALP_AA7G148700
OG0014973	Bo1g141000	AALP_AA3G124800
OG0014975	Bo8g115870	AALP_AA1G032500
OG0014976	Bo7g119590	AALP_AA7G265900
OG0014979	Bo8g029070	AALP_AA6G301400
OG0014981	Bo6g108290	AALP_AA2G114700
OG0014982	Bo3g091360	AALP_AA3G325200
OG0014984	Bo6g118020	AALP_AA2G173400
OG0014986	Bo5g039170	AALP_AA1G250400
OG0014987	Bo5g015200	AALP_AA1G146400
OG0014988	Bo5g062360	AALP_AA1G308500
OG0014990	Bo7g083860	AALP_AA5G034100
OG0014993	Bo4g070470	AALP_AA6G224300
OG0014994	Bo3g066680	AALP_AA3G170100
OG0014996	Bo7g077190	AALP_AA6G108400
OG0014998	Bo4g038870	AALP_AA4G125900
OG0014999	Bo3g109410	AALP_AA5G118900
OG0015000	Bo6g035800	AALP_AA4G006700
OG0015001	Bo2g139130	AALP_AA5G030500
OG0015005	Bo4g002380	AALP_AA4G266200
OG0015006	Bo9g003620	AALP_AA6G017300
OG0015010	Bo4g158690	AALP_AA6G258500
OG0015011	Bo9g134780	AALP_AA8G370700
OG0015012	Bo9g112610	AALP_AA8G320200
OG0015013	Bo6g119020	AALP_AA2G189300
OG0015015	Bo8g054420	AALP_AA7G129000
OG0015016	Bo5g143310	AALP_AA3G073000
OG0015017	Bo9g053200, Bo1g087660	AALP_AA2G063200
OG0015018	Bo6g078120	AALP_AA5G276200
OG0015019	Bo6g081360	AALP_AA2G235100
OG0015021	Bo7g114070	AALP_AA7G148100
OG0015022	Bo5g122850	AALP_AA3G199300
OG0015023	Bo3g173630	AALP_AA7G178500
OG0015024	Bo4g063590	AALP_AAs59949U000200
OG0015028	Bo6g119100	AALP_AA2G190100
OG0015030	Bo2g004010	AALP_AA8G024600
OG0015031	Bo9g174080	AALP_AA8G086000
OG0015037	Bo3g178390	AALP_AA4G055800
OG0015038	Bo9g161450	AALP_AA8G182600, AALP_AA8G252400
OG0015039	Bo9g121140	AALP_AA8G344500
OG0015040	Bo6g107220	AALP_AA2G113100
OG0015041	Bo7g091500	AALP_AA5G055400
OG0015045	Bo6g113230	AALP_AA2G149100
OG0015046	Bo2g079170	AALP_AA2G166200
OG0015047	Bo1g057710	AALP_AA7G079500
OG0015048	Bo9g152420	AALP_AA8G218500
OG0015050	Bo2g095460	AALP_AA2G247300
OG0015052	Bo3g097610	AALP_AA8G516300
OG0015054	Bo4g018590	AALP_AA4G219900
OG0015055	Bo5g137980	AALP_AA3G105900
OG0015057	Bo2g086510	AALP_AA2G202500
OG0015059	Bo3g133020	AALP_AA5G090200
OG0015065	Bo9g004270	AALP_AA6G020500
OG0015066	Bo3g048320	AALP_AA6G055900
OG0015067	Bo8g090300	AALP_AA5G198800
OG0015069	Bo7g089510	AALP_AA6G093300
OG0015073	Bo2g119360	AALP_AA6G149400
OG0015075	Bo5g008890	AALP_AA1G085600
OG0015076	Bo1g020170	AALP_AA7G013900
OG0015079	Bo8g081750	AALP_AA5G136100
OG0015080	Bo2g116250	AALP_AA6G163200
OG0015081	Bo9g002260	AALP_AA6G006400
OG0015085	Bo8g004160, Bo5g004790, Bo8g115430	AALP_AA1G041200
OG0015088	Bo4g148310, Bo8g101320	AALP_AA6G293800
OG0015090	Bo9g036810	AALP_AA2G012700
OG0015092	Bo1g017420	AALP_AA7G126400
OG0015094	Bo8g092700	AALP_AA5G236900
OG0015095	Bo8g016650	AALP_AA7G085300
OG0015096	Bo5g013540	AALP_AA1G122900, AALP_AA1G122700, AALP_AA1G123000
OG0015097	Bo3g044580	AALP_AA6G188200
OG0015098	Bo3g160920	AALP_AA7G024100
OG0015101	Bo7g099480	AALP_AA5G130000
OG0015103	Bo6g106960	AALP_AA2G106900
OG0015105	Bo9g184720	AALP_AA8G014100
OG0015106	Bo2g038880	AALP_AA8G499100
OG0015107	Bo1g157490	AALP_AA3G013700
OG0015108	Bo3g169100	AALP_AA7G209800
OG0015113	Bo2g048210	AALP_AA8G295200
OG0015114	Bo3g026830	AALP_AA8G240600
OG0015119	Bo5g005000	AALP_AA1G045600
OG0015123	Bo4g139390	AALP_AA6G339200
OG0015124	Bo6g076160	AALP_AA5G243900
OG0015126	Bo3g166970	AALP_AA3G311800
OG0015127	Bo3g042090	AALP_AA6G254500
OG0015129	Bo6g087620	AALP_AA2G174600
OG0015131	Bo5g148370	AALP_AA3G036700
OG0015133	Bo00837s050	AALP_AA3G365300
OG0015134	Bo1g023800	AALP_AA7G224100
OG0015135	Bo6g116830, Bo2g080630	AALP_AA2G172500
OG0015136	Bo7g019720	AALP_AA2G108000
OG0015139	Bo5g145460	AALP_AA3G051400
OG0015141	Bo8g089770, Bo4g116700	AALP_AA5G193900
OG0015142	Bo6g024740	AALP_AA4G048800
OG0015143	Bo5g126650	AALP_AA3G179000
OG0015145	Bo7g088840	AALP_AA3G085800
OG0015148	Bo1g016330	AALP_AA3G039200
OG0015149	Bo5g086750	AALP_AA1G342100
OG0015150	Bo8g026980	AALP_AA1G348800
OG0015152	Bo1g060610, Bo7g100640, Bo8g080390	AALP_AA5G132300
OG0015154	Bo5g156510	AALP_AA3G013400
OG0015155	Bo8g118170	AALP_AA1G011200
OG0015156	Bo3g153110	AALP_AA7G259100
OG0015157	Bo9g014240	AALP_AA3G212100
OG0015160	Bo9g003560, Bo3g054560	AALP_AA6G017700
OG0015163	Bo5g002460	AALP_AA1G007100
OG0015164	Bo8g105680, Bo5g021490	AALP_AA1G180300
OG0015172	Bo7g098840	AALP_AA8G446100
OG0015173	Bo2g131510	AALP_AA3G009300
OG0015174	Bo00851s080	AALP_AA3G011600
OG0015176	Bo5g003690	AALP_AA1G026600
OG0015178	Bo5g034580	AALP_AA1G235000
OG0015180	Bo7g077920	AALP_AA6G100500
OG0015182	Bo8g108650	AALP_AA1G127100
OG0015184	Bo3g147770	AALP_AA1G309600
OG0015185	Bo6g079320	AALP_AA5G280800
OG0015188	Bo7g088690	AALP_AA5G064400
OG0015189	Bo2g047600	AALP_AA8G303600
OG0015190	Bo3g088290	AALP_AA3G310800
OG0015191	Bo3g037020	AALP_AAs49083U000100
OG0015192	Bo7g081770	AALP_AA3G298400
OG0015193	Bo6g031690	AALP_AA4G025100
OG0015194	Bo6g086830	AALP_AA2G188000
OG0015195	Bo8g081430	AALP_AA5G141100
OG0015199	Bo1g005750	AALP_AA7G237900
OG0015201	Bo4g139750	AALP_AA2G079200
OG0015203	Bo9g008800, Bo7g087240	AALP_AA5G059400
OG0015206	Bo01269s020	AALP_AA4G000300
OG0015207	Bo1g005360	AALP_AA7G244100
OG0015208	Bo2g009170	AALP_AA8G086800
OG0015209	Bo7g040560	AALP_AA3G269400
OG0015210	Bo5g003750	AALP_AA1G027100
OG0015211	Bo2g010540	AALP_AA8G112700
OG0015215	Bo2g032420	AALP_AA8G362600
OG0015216	Bo8g091460	AALP_AA5G214500
OG0015218	Bo2g055500	AALP_AA2G088200
OG0015219	Bo8g087120	AALP_AA5G184400
OG0015221	Bo5g010050	AALP_AA1G100200
OG0015223	Bo9g003820	AALP_AA6G013400
OG0015226	Bo8g091440	AALP_AA4G197300
OG0015228	Bo3g087050	AALP_AA3G308000, AALP_AA3G270400
OG0015229	Bo8g090250	AALP_AA5G196900
OG0015230	Bo1g056620	AALP_AAs62140U000400
OG0015232	Bo5g015260	AALP_AA1G145500
OG0015233	Bo1g054880	AALP_AA8G263400
OG0015234	Bo8g097780	AALP_AA5G281700
OG0015235	Bo9g059490	AALP_AA6G143800
OG0015236	Bo1g007990	AALP_AA7G202600
OG0015237	Bo5g007900	AALP_AA1G068800
OG0015238	Bo9g072870	AALP_AA5G020200
OG0015239	Bo9g006080	AALP_AA6G038300
OG0015240	Bo1g010830, Bo7g115520	AALP_AA5G225400
OG0015241	Bo2g119390	AALP_AA6G147900
OG0015242	Bo9g102340	AALP_AA8G291500
OG0015249	Bo5g003290	AALP_AA1G019000
OG0015250	Bo6g083460	AALP_AA2G211900
OG0015252	Bo8g091550	AALP_AA5G215600
OG0015254	Bo8g090730	AALP_AA5G205400
OG0015256	Bo3g122020	AALP_AA5G073300
OG0015257	Bo3g101630	AALP_AA8G472100
OG0015258	Bo01014s030, Bo9g125930, Bo9g125910, Bo01014s020	AALP_AA5G210300
OG0015259	Bo1g017810	AALP_AAs42556U000700
OG0015260	Bo3g099390	AALP_AA8G486200
OG0015262	Bo9g083220	AALP_AA6G200300
OG0015263	Bo9g157460	AALP_AA8G196600
OG0015264	Bo1g050850	AALP_AA7G114800
OG0015265	Bo5g146690	AALP_AA5G066200
OG0015268	Bo9g111280	AALP_AA8G316500
OG0015269	Bo3g046910	AALP_AA6G197600
OG0015271	Bo8g118130	AALP_AA1G010700
OG0015272	Bo6g125650	AALP_AA2G254400
OG0015273	Bo1g138560	AALP_AA3G142600
OG0015274	Bo3g099130	AALP_AA8G491800
OG0015276	Bo3g184250	AALP_AA4G025800
OG0015278	Bo3g041920	AALP_AA6G251100
OG0015279	Bo8g114310	AALP_AA1G068100
OG0015280	Bo4g059840, Bo3g024300	AALP_AAs51720U000600
OG0015285	Bo7g109140	AALP_AA7G068000
OG0015289	Bo2g041130	AALP_AA8G337800
OG0015290	Bo5g017730	AALP_AA1G150700
OG0015291	Bo5g017140	AALP_AA1G131500
OG0015293	Bo9g017750, Bo3g103310	AALP_AA8G463800
OG0015295	Bo7g091360	AALP_AA5G053900
OG0015296	Bo7g096330	AALP_AA8G425700
OG0015298	Bo4g140140	AALP_AA6G332100
OG0015301	Bo9g148180	AALP_AA3G305500
OG0015305	Bo5g076220	AALP_AA4G066600
OG0015307	Bo9g021860	AALP_AA8G502600, AALP_AA8G502700
OG0015308	Bo9g036770	AALP_AA2G011500
OG0015309	Bo8g059070	AALP_AA1G106800
OG0015310	Bo1g112430	AALP_AA3G226400
OG0015313	Bo7g084420	AALP_AA5G041700
OG0015315	Bo3g094200	AALP_AA3G346100
OG0015317	Bo7g099070	AALP_AA5G119900
OG0015318	Bo1g037820, Bo1g046410	AALP_AA3G094300
OG0015319	Bo6g106900	AALP_AA2G106400
OG0015321	Bo8g050730	AALP_AA7G081900
OG0015322	Bo6g122550	AALP_AA2G236000
OG0015324	Bo2g136200	AALP_AA5G013900
OG0015325	Bo6g079930	AALP_AA2G248900
OG0015326	Bo3g007010	AALP_AA8G110500, AALP_AA8G110400
OG0015329	Bo7g014660	AALP_AA3G332800
OG0015330	Bo4g120510	AALP_AA5G171900
OG0015332	Bo9g126010	AALP_AA8G352600
OG0015334	Bo8g087230	AALP_AA5G186400
OG0015335	Bo9g018760	AALP_AA8G488400
OG0015336	Bo9g102520	AALP_AA8G292800
OG0015338	Bo8g078970	AALP_AA5G119400
OG0015339	Bo9g183030, Bo2g003970	AALP_AA8G024200
OG0015343	Bo2g001160	AALP_AA8G005600
OG0015346	Bo2g134230	AALP_AA5G004300
OG0015349	Bo1g037700	AALP_AA6G080800
OG0015350	Bo8g098580	AALP_AA2G186000, AALP_AA5G291400
OG0015351	Bo5g002650	AALP_AA1G002300
OG0015353	Bo3g019440	AALP_AA8G358200
OG0015356	Bo7g077570	AALP_AA6G104400
OG0015357	Bo5g114060, Bo1g114640	AALP_AA3G223300
OG0015359	Bo7g098240	AALP_AA8G440200
OG0015360	Bo7g104110	AALP_AA5G062600
OG0015362	Bo9g088220	AALP_AA6G188100
OG0015364	Bo5g153910	AALP_AA3G010200
OG0015365	Bo3g074710	AALP_AA3G231400
OG0015366	Bo7g032960	AALP_AA3G286300
OG0015368	Bo5g013290	AALP_AA1G117600
OG0015369	Bo2g138720	AALP_AA5G229900
OG0015370	Bo6g077370	AALP_AA5G265200
OG0015372	Bo1g147220	AALP_AA3G085300
OG0015376	Bo1g147460	AALP_AA3G080500
OG0015377	Bo7g098550	AALP_AA8G444100
OG0015378	Bo1g003110	AALP_AA7G278000
OG0015380	Bo9g126250	AALP_AA8G355300
OG0015382	Bo3g004550	AALP_AA8G073500
OG0015383	Bo3g054980	AALP_AA3G008600
OG0015385	Bo5g092920	AALP_AA1G322800
OG0015387	Bo01125s010	AALP_AA1G198500
OG0015388	Bo5g004550	AALP_AA1G038200
OG0015391	Bo9g005530	AALP_AA6G026200
OG0015392	Bo6g105230	AALP_AA2G097200
OG0015393	Bo1g098450	AALP_AA2G026800
OG0015399	Bo9g095500	AALP_AA8G272100
OG0015400	Bo5g151410	AALP_AA3G015800
OG0015401	Bo4g030920	AALP_AA4G143900
OG0015402	Bo7g097560	AALP_AA8G412500
OG0015403	Bo3g142980	AALP_AA1G288700
OG0015404	Bo9g018300	AALP_AA8G480500
OG0015405	Bo9g171220	AALP_AA8G110900
OG0015406	Bo4g151460	AALP_AA6G284000
OG0015407	Bo3g009470	AALP_AA8G139900
OG0015408	Bo7g097530	AALP_AA8G413000
OG0015411	Bo5g023940	AALP_AA1G195500
OG0015412	Bo2g165880	AALP_AA8G468800
OG0015414	Bo8g066660, Bo8g105580	AALP_AA1G296300
OG0015416	Bo3g085540	AALP_AA7G171900
OG0015417	Bo8g102120	AALP_AA3G376900
OG0015420	Bo8g015130	AALP_AA4G077300
OG0015421	Bo9g120790	AALP_AA8G340500
OG0015424	Bo1g040490	AALP_AA7G087100
OG0015425	Bo9g181530	AALP_AA8G033500
OG0015427	Bo9g005790	AALP_AA6G032000
OG0015428	Bo7g045860, Bo5g057220	AALP_AA1G294900
OG0015432	Bo00962s010	AALP_AA2G032000
OG0015436	Bo1g038990	AALP_AA7G076900
OG0015437	Bo1g006530	AALP_AA7G227600
OG0015438	Bo3g107320	AALP_AA8G457700
OG0015441	Bo9g163580	AALP_AA8G168400
OG0015442	Bo1g051170	AALP_AA7G120300
OG0015443	Bo4g053810	AALP_AA6G087000
OG0015444	Bo4g130980	AALP_AA4G096300
OG0015446	Bo5g073010	AALP_AA4G070200
OG0015447	Bo7g111600	AALP_AA7G115400
OG0015449	Bo3g134430	AALP_AA5G093700
OG0015451	Bo6g084940	AALP_AA2G205800
OG0015452	Bo2g002480	AALP_AA8G013700
OG0015454	Bo9g121050	AALP_AA8G342100
OG0015456	Bo2g095590	AALP_AA2G261900
OG0015457	Bo5g025560	AALP_AA1G205200
OG0015458	Bo9g030790	AALP_AA4G142700
OG0015459	Bo6g022420	AALP_AA4G053300
OG0015461	Bo9g100040	AALP_AA8G285900
OG0015463	Bo9g108320	AALP_AA8G304000
OG0015468	Bo5g127420	AALP_AA3G170000
OG0015469	Bo7g097310	AALP_AA8G415600
OG0015470	Bo6g051320	AALP_AA4G009600
OG0015471	Bo7g093380	AALP_AA8G252300
OG0015473	Bo4g186410	AALP_AA4G138800
OG0015474	Bo9g018480	AALP_AA8G482600
OG0015479	Bo7g117150	AALP_AA7G221800
OG0015484	Bo8g087110	AALP_AA5G184300
OG0015486	Bo7g113200, Bo1g017370	AALP_AA7G127700
OG0015487	Bo3g045010	AALP_AA6G169500
OG0015488	Bo6g108280	AALP_AA2G114300
OG0015489	Bo6g030860	AALP_AA4G033200
OG0015490	Bo1g144730	AALP_AA3G096300
OG0015491	Bo4g070450, Bo4g165390	AALP_AA6G224100
OG0015492	Bo2g047960	AALP_AA8G301300, AALP_AA8G300000
OG0015493	Bo4g140390	AALP_AA6G329200
OG0015494	Bo6g112820	AALP_AA2G143100
OG0015496	Bo7g089050	AALP_AA2G088100
OG0015497	Bo4g135950	AALP_AAs68745U000700
OG0015498	Bo8g099710	AALP_AA6G270800
OG0015501	Bo8g067160	AALP_AA1G193000
OG0015503	Bo7g110420	AALP_AA7G083100
OG0015504	Bo1g139910	AALP_AA3G126000
OG0015505	Bo2g064620, Bo6g110420	AALP_AA2G125900
OG0015506	Bo5g080240	AALP_AA4G050200
OG0015507	Bo3g134490	AALP_AA5G094400
OG0015511	Bo9g058580	AALP_AA6G162200
OG0015512	Bo9g174850	AALP_AA8G076000
OG0015513	Bo4g125440	AALP_AA5G151900
OG0015514	Bo9g184970	AALP_AA1G273600
OG0015515	Bo6g119630	AALP_AA2G196900
OG0015517	Bo3g061990	AALP_AA3G099700
OG0015518	Bo4g112870	AALP_AA5G209100
OG0015519	Bo1g006750	AALP_AA7G222600
OG0015520	Bo4g194820	AALP_AA4G230500
OG0015521	Bo3g134470	AALP_AA5G093900
OG0015523	Bo1g017070	AALP_AA7G133200
OG0015525	Bo5g016580, Bo8g065060	AALP_AA1G141300
OG0015526	Bo5g034460	AALP_AA1G234000
OG0015528	Bo7g114080	AALP_AA2G048600, AALP_AA7G148200
OG0015530	Bo6g112600	AALP_AA2G140600
OG0015532	Bo9g174180	AALP_AA8G084500
OG0015533	Bo9g183340	AALP_AA8G017400
OG0015534	Bo4g140520	AALP_AA6G325400
OG0015535	Bo7g033240	AALP_AA3G281300
OG0015536	Bo01128s020, Bo8g090690	AALP_AA5G203300
OG0015539	Bo4g194130	AALP_AA4G221100
OG0015540	Bo7g005030	AALP_AA3G364900
OG0015541	Bo5g141540	AALP_AA3G081900
OG0015542	Bo7g104950	AALP_AA1G332200
OG0015544	Bo7g074050, Bo9g062980	AALP_AA6G119400
OG0015545	Bo3g091980	AALP_AA3G328400
OG0015550	Bo3g109530, Bo8g077850	AALP_AA5G118400
OG0015551	Bo5g030410	AALP_AA1G223900
OG0015552	Bo00285s290	AALP_AA5G031300
OG0015554	Bo5g139740	AALP_AA3G092600
OG0015555	Bo9g064200	AALP_AA6G116600
OG0015556	Bo2g050960	AALP_AA8G271900
OG0015560	Bo4g182040	AALP_AA6G057500
OG0015561	Bo3g120840	AALP_AA5G074800
OG0015562	Bo2g079270	AALP_AA2G167200
OG0015564	Bo9g157330	AALP_AA8G198500
OG0015565	Bo4g081250	AALP_AA2G058900
OG0015566	Bo1g093070	AALP_AA2G039200
OG0015568	Bo6g056340	AALP_AAs58682U000200
OG0015569	Bo9g135870	AALP_AA8G383600
OG0015573	Bo5g085350	AALP_AA1G350200
OG0015575	Bo8g024390	AALP_AA7G096200
OG0015576	Bo4g140300	AALP_AA6G330500
OG0015577	Bo6g119940	AALP_AA2G202400
OG0015579	Bo6g035850	AALP_AA4G005700
OG0015580	Bo6g097140	AALP_AA2G104800
OG0015581	Bo6g115910	AALP_AA2G156700
OG0015582	Bo7g045870	AALP_AA1G294800
OG0015583	Bo9g178950	AALP_AA8G041200
OG0015584	Bo1g123010	AALP_AA3G189400
OG0015586	Bo7g078890	AALP_AA5G007500
OG0015587	Bo1g084700	AALP_AA2G030900
OG0015588	Bo9g066750, Bo9g066890	AALP_AA6G110100
