Orthogroup	Brassica_oleracea	Camelina_sativa
OG0013903	Bo2g012510	Csa08g007390, Csa13g018130, Csa20g021780
OG0013904	Bo9g029280	Csa16g056390, Csa07g065160
OG0013905	Bo8g082110	Csa09g059780, Csa04g038550, Csa06g027030
OG0013906	Bo3g082060, Bo1g101210	Csa19g035650, Csa15g047260, Csa01g029730
OG0013907	Bo1g153580	Csa15g003590, Csa19g005910, Csa01g003470
OG0013908	Bo6g010500	Csa17g073150, Csa14g051550, Csa03g051370
OG0013909	Bo3g096540	Csa11g103250, Csa02g075050, Csa18g039830
OG0013910	Bo1g006050	Csa10g006060, Csa12g007400
OG0013911	Bo6g098740, Bo6g105110	Csa16g027550
OG0013912	Bo5g002400	Csa17g002040, Csa03g001670, Csa14g001590
OG0013913	Bo4g187810, Bo4g027060	Csa06g042690
OG0013914	Bo7g038810	Csa15g047160, Csa19g035600, Csa01g029640
OG0013915	Bo6g066450, Bo7g005130	Csa15g009660, Csa01g009000, Csa19g011710
OG0013916	Bo2g050920, Bo3g042580	Csa18g020390, Csa11g081210
OG0013917	Bo8g101710	Csa16g043310, Csa05063s010, Csa07g051660, Csa09g085900
OG0013918	Bo2g136770	Csa02g075600, Csa11g103850, Csa18g040430
OG0013919	Bo3g032120	Csa04g051700, Csa06g040770
OG0013920	Bo1g047770	Csa11g017340, Csa12g025000, Csa10g015940
OG0013921	Bo3g023330	Csa02g045120, Csa18g023000, Csa11g083780
OG0013922	Bo00758s060	Csa17g016590, Csa03g016100, Csa14g015280
OG0013923	Bo4g188350	Csa06g043640, Csa05g013490, Csa04g053700
OG0013924	Bo3g077350	Csa17g090450, Csa03g058460, Csa14g059800
OG0013925	Bo2g165960	Csa11g101070, Csa02g072660, Csa18g037580
OG0013926	Bo9g014490	Csa11g094980, Csa18g034480, Csa04621s010
OG0013927	Bo3g008950, Bo9g169120	Csa08g004910
OG0013928	Bo6g084890, Bo6g120550	Csa09g081180, Csa16g040580, Csa07g048000
OG0013929	Bo6g049360	Csa03g037510, Csa17g055600, Csa14g043210
OG0013930	Bo2g018520	Csa20g031860, Csa08g013770, Csa13g022920
OG0013931	Bo2g056080	Csa05g081720, Csa16g027470, Csa07g033050
OG0013932	Bo1g023920	Csa12g037270, Csa11g025290, Csa10g022270
OG0013933	Bo9g114010	Csa11g038620, Csa12g057300, Csa10g031980
OG0013934	Bo1g039480, Bo7g109870	Csa10g018010, Csa12g029280, Csa11g019680
OG0013935	Bo9g017530, Bo3g104740	Csa02g071530, Csa18g036660, Csa18g036650
OG0013936	Bo1g025650	Csa10g021430, Csa12g036260, Csa11g024390
OG0013937	Bo3g022230	Csa11g086200, Csa18g025500
OG0013938	Bo3g149130	Csa12g057630, Csa11g039880, Csa10g032280
OG0013939	Bo3g037720	Csa05g003950, Csa04g063250, Csa06g051710
OG0013940	Bo4g008120	Csa05g002590, Csa06g053080, Csa04g065670
OG0013941	Bo9g006320	Csa02g007530, Csa13g054280, Csa08g050170
OG0013942	Bo5g009050	Csa03g011970, Csa17g011980, Csa14g010000
OG0013943	Bo5g008520	Csa14g009110, Csa03g011160, Csa17g011130
OG0013944	Bo3g029830, Bo4g036190, Bo4g185820	Csa04g049390
OG0013945	Bo6g022500	Csa03g056730, Csa14g059080, Csa17g088490
OG0013946	Bo1g010200	Csa10g009770, Csa11g010620, Csa12g013390
OG0013947	Bo1g039270	Csa10g018250, Csa12g029520, Csa11g019920
OG0013948	Bo3g175980, Bo5g001060	Csa17g002140, Csa03g001570, Csa14g001500
OG0013949	Bo00895s060	Csa04g044500, Csa06g033820, Csa09g070560, Csa17g090160
OG0013950	Bo3g184580, Bo6g051000	Csa03g061540, Csa14g064860
OG0013951	Bo4g157230	Csa16g046560, Csa07g054960, Csa09g090110
OG0013952	Bo4g188620	Csa05g013150, Csa06g043970, Csa04g053980
OG0013953	Bo8g098850, Bo4g160040	Csa09g092300, Csa07g057120, Csa16g047750
OG0013954	Bo8g083160, Bo4g120550	Csa04g039860, Csa09g062260, Csa06g028290
OG0013955	Bo7g089010	Csa11g074090, Csa02g032190, Csa18g014050
OG0013956	Bo5g151560	Csa15g002360, Csa19g004800, Csa01g002290
OG0013957	Bo4g046140	Csa07g010570, Csa16g009300, Csa05g026850
OG0013958	Bo6g060990	Csa14g037300, Csa03g032860
OG0013958	Bo7g045070, Bo3g145270	Csa17g042630
OG0013958	Bo7g045100, Bo3g146300	Csa03g032840
OG0013959	Bo9g033740	Csa16g056770, Csa09g098900, Csa07g065590
OG0013961	Bo9g121100	Csa02g058710, Csa18g028470, Csa02g058590, Csa11g089170, Csa11g089180
OG0013962	Bo3g141600, Bo2g092690	Csa16g041790
OG0013963	Bo1g108690	Csa01g023800, Csa19g028700, Csa15g031080
OG0013964	Bo2g062480, Bo6g108480	Csa16g028770, Csa05g085220, Csa05g085610
OG0013965	Bo4g006880	Csa06g053420, Csa05g002250, Csa04g066030
OG0013966	Bo7g081400	Csa10g045030, Csa11g053890, Csa09g006910, Csa06g004500, Csa04g009140
OG0013967	Bo6g031630	Csa17g094160, Csa03g060970, Csa14g064290
OG0013968	Bo2g138420	Csa06g005000, Csa09g007480, Csa04g009640
OG0013969	Bo5g071120	Csa14g051220, Csa17g072840
OG0013970	Bo4g137830	Csa10g045560, Csa12g082110, Csa11g055370
OG0013971	Bo6g119270	Csa16g039030, Csa07g046560
OG0013972	Bo3g027520	Csa07g007340, Csa05g021290, Csa16g007150
OG0013973	Bo6g118760	Csa09g079020, Csa07g045830, Csa16g038380
OG0013974	Bo6g074500	Csa06g033950, Csa04g044640, Csa09g070690
OG0013975	Bo8g105590, Bo8g066650	Csa03g019970, Csa17g021800, Csa14g020340
OG0013976	Bo1g039650	Csa12g028180, Csa11g019540, Csa10g017920
OG0013977	Bo3g022060	Csa02g055740, Csa11g087530, Csa18g025800
OG0013978	Bo4g136410	Csa10g040840, Csa12g074690, Csa11g051060
OG0013979	Bo6g083500	Csa09g083730, Csa16g041200, Csa07g048610
OG0013980	Bo3g094030, Bo7g011430	Csa01g041350, Csa19g057810, Csa15g076780
OG0013981	Bo9g146940, Bo2g024660	Csa02g067670, Csa11g094560, Csa18g034070
OG0013982	Bo4g188430, Bo4g025950	Csa05g013330
OG0013983	Bo1g112370	Csa19g027500, Csa01g022820, Csa15g027820
OG0013984	Bo1g105900	Csa15g031930, Csa01g024620, Csa19g029590
OG0013985	Bo3g013410	Csa13g021740, Csa20g027350
OG0013986	Bo7g077520	Csa11g064440, Csa18g002490, Csa20g081780
OG0013987	Bo5g133560	Csa15g016120, Csa01g013340, Csa19g016480
OG0013988	Bo9g017580, Bo3g103620	Csa11g100160, Csa02g071710, Csa18g036800
OG0013989	Bo9g175920	Csa08g057790, Csa20g009000, Csa13g008710
OG0013990	Bo8g107320, Bo5g017560	Csa17g018890, Csa14g016520, Csa03g017340
OG0013991	Bo3g001700	Csa20g002120, Csa13g001900, Csa08g062610
OG0013992	Bo1g007670	Csa10g008160, Csa12g009620, Csa11g008940, Csa15g084490
OG0013993	Bo3g096470	Csa11g103320, Csa18g039910, Csa02g075130
OG0013994	Bo2g134120	Csa09g001340, Csa04g002430
OG0013995	Bo6g125800, Bo6g080050	Csa16g050540, Csa07g059900
OG0013996	Bo4g184760	Csa05g018210, Csa06g038510, Csa04g049330
OG0013997	Bo7g025280	Csa01g035460, Csa00651s030, Csa19g044930
OG0013998	Bo3g004470, Bo3g004480	Csa13g009660, Csa20g010050, Csa08g056770
OG0013999	Bo9g174780	Csa20g011520, Csa08g056250, Csa13g010130
OG0014000	Bo1g020380	Csa10g024890, Csa12g042330, Csa11g028090
OG0014001	Bo9g127410	Csa02g061220, Csa18g029810, Csa05g002880, Csa11g090380
OG0014002	Bo9g160160	Csa20g025670, Csa08g009710, Csa13g020280
OG0014003	Bo6g112440	Csa11g094190, Csa18g033660, Csa02g067250
OG0014004	Bo3g101000, Bo9g018290	Csa02g074060
OG0014005	Bo4g179380, Bo3g026750	Csa05g023970, Csa07g008860, Csa16g008670
OG0014006	Bo00831s080	Csa17g023650, Csa03g021690, Csa14g022210
OG0014007	Bo6g106980	Csa05g084950, Csa05g084940, Csa07g034220
OG0014009	Bo2g028720	Csa18g031360, Csa02g062770, Csa11g091860
OG0014010	Bo3g009740	Csa09g042720, Csa06g020390, Csa04g029380
OG0014011	Bo8g112460	Csa14g009920, Csa03g011900
OG0014012	Bo3g043130	Csa02g024580, Csa08g034470, Csa13g041590
OG0014013	Bo2g097580	Csa13g057150, Csa08g001340, Csa02g001320
OG0014014	Bo9g010040	Csa08g032110, Csa20g058700, Csa13g039220
OG0014015	Bo6g098970, Bo2g055840	Csa16g027250, Csa05g081390
OG0014016	Bo7g098660	Csa02g068410, Csa18g034780, Csa11g097250
OG0014017	Bo2g007320	Csa20g008960, Csa08g057830
OG0014018	Bo7g094960, Bo9g010760	Csa13g034820, Csa20g054110
OG0014019	Bo2g046080	Csa02g049480, Csa18g024190, Csa11g085020
OG0014020	Bo5g005680, Bo8g004570	Csa14g006790
OG0014021	Bo4g019780	Csa06g049650, Csa05g007020, Csa04g061060
OG0014022	Bo3g013100	Csa20g026750, Csa13g021280, Csa08g010870
OG0014023	Bo9g165910	Csa20g021000, Csa08g006490, Csa13g017280
OG0014024	Bo7g087340	Csa09g022720, Csa06g012500, Csa04g016920
OG0014025	Bo1g017350	Csa10g014060, Csa11g015100, Csa12g020950
OG0014026	Bo5g127640, Bo1g007760, Bo7g116510	Csa10g008300, Csa12g009770, Csa11g009070
OG0014027	Bo5g008250, Bo8g009640	Csa17g010870, Csa03g010900, Csa14g008880
OG0014028	Bo8g116120	Csa03g004150, Csa14g003210, Csa17g004110
OG0014029	Bo1g138580	Csa01g015370, Csa19g018480, Csa15g017180
OG0014030	Bo8g096060	Csa16g003570, Csa07g003180, Csa05g093600
OG0014031	Bo9g058390	Csa18g011300, Csa20g066400, Csa11g072370
OG0014032	Bo6g033320	Csa14g065060, Csa03g061750, Csa17g094950
OG0014034	Bo8g002470	Csa03g004630, Csa17g005600, Csa14g004580
OG0014035	Bo9g098970	Csa18g021890, Csa11g082540, Csa09g050100
OG0014036	Bo3g015440	Csa20g032910, Csa13g024810, Csa08g014710
OG0014037	Bo5g148110	Csa01g005240, Csa19g006660, Csa28837s010, Csa15g005410, Csa15g005420
OG0014038	Bo3g184920, Bo3g185070	Csa03g061870, Csa17g095100, Csa14g066110
OG0014039	Bo3g036150	Csa04g059170, Csa06g048730
OG0014040	Bo8g104960	Csa17g023030, Csa14g021560, Csa03g021100
OG0014041	Bo9g004450	Csa02g005180, Csa08g052480, Csa13g055260
OG0014042	Bo3g044830, Bo9g088550	Csa13g047760, Csa08g040600, Csa02g026020
OG0014043	Bo8g054120, Bo7g111850	Csa10g014620
OG0014044	Bo5g086710	Csa14g043500, Csa17g055870, Csa03g037790
OG0014045	Bo8g097710	Csa05g094430, Csa07g002430, Csa16g002450
OG0014046	Bo7g025370	Csa11235s010, Csa01g036200, Csa15g064380, Csa19g043450
OG0014047	Bo2g001290	Csa20g001720, Csa08g063050, Csa13g001510
OG0014048	Bo6g087990	Csa07g040350, Csa09g077740, Csa16g035900
OG0014049	Bo6g079180, Bo8g097430	Csa07g002690, Csa16g002750, Csa05g094110
OG0014050	Bo9g111450	Csa11g085440, Csa18g024650, Csa00599s040
OG0014051	Bo4g048340	Csa16g009600, Csa05g028210
OG0014052	Bo7g092550, Bo2g150500	Csa02g035260, Csa18g018520, Csa11g078450, Csa00994s010
OG0014053	Bo9g074360	Csa06g004540, Csa09g006950, Csa04g009200
OG0014054	Bo1g039980	Csa11g019300, Csa10g017700, Csa12g027950
OG0014055	Bo8g030820	Csa12g069270, Csa02120s010, Csa11g044520, Csa10g038430
OG0014056	Bo5g105150	Csa01g023960, Csa19g028860, Csa15g031240
OG0014057	Bo9g093970	Csa02g015980, Csa08g044270, Csa13g050170
OG0014058	Bo4g137950, Bo00667s020	Csa10g047100, Csa11g055450, Csa12g081990
OG0014060	Bo2g004090	Csa08g061090
OG0014061	Bo5g007700	Csa03g010110, Csa14g008140, Csa17g010160
OG0014062	Bo4g039730	Csa04g046790, Csa06g036990, Csa05g020730
OG0014063	Bo5g098250	Csa03g062900, Csa17g097060, Csa14g069100
OG0014064	Bo9g144820, Bo3g017280	Csa02g067600, Csa11g094490, Csa18g033980
OG0014065	Bo6g055840	Csa10g031490, Csa12g056790
OG0014066	Bo9g022180	Csa11g104930, Csa02g076770, Csa02g076790
OG0014068	Bo2g124560	Csa20g071950, Csa11g069940, Csa18g008840
OG0014069	Bo1g058990	Csa06g025990, Csa04g037620, Csa09g058740, Csa04g037590
OG0014070	Bo3g027800	Csa05g020590, Csa04g046940, Csa06g037150
OG0014071	Bo9g104660	Csa02g044830, Csa18g022750, Csa11g083510
OG0014072	Bo1g157430	Csa19g002970, Csa01g001880, Csa15g001890, Csa15g001950
OG0014073	Bo4g174830	Csa05g030330, Csa16g012590
OG0014074	Bo2g121010	Csa03g034360, Csa17g048440, Csa14g039110
OG0014075	Bo4g160100	Csa09g092390, Csa07g057230
OG0014076	Bo1g025780	Csa10g021360, Csa12g036190, Csa02433s010, Csa11g024320
OG0014077	Bo5g065630	Csa17g048480, Csa03g034400, Csa14g039070
OG0014078	Bo9g179040	Csa05g052430, Csa08g059640, Csa20g006020, Csa13g006800
OG0014079	Bo3g042920	Csa11g082070, Csa02g039340
OG0014080	Bo4g112840	Csa09g069050, Csa06g031390, Csa04g043070
OG0014081	Bo3g086970	Csa00474s010, Csa01g040140, Csa15g062050
OG0014082	Bo8g118030	Csa17g002250, Csa03g001490
OG0014083	Bo3g041770	Csa07g060390, Csa16g051000
OG0014084	Bo8g102200	Csa19g047930, Csa15g081200
OG0014085	Bo7g065250	Csa18g010610, Csa11g071690, Csa20g067150
OG0014086	Bo5g025430	Csa14g023740, Csa03g022260
OG0014087	Bo1g138870, Bo1g138860, Bo9g135410	Csa02g064260, Csa18g031810, Csa11g092350
OG0014088	Bo3g122120	Csa09g034290, Csa06g017080, Csa26874s010, Csa04g024180
OG0014089	Bo5g004580	Csa03g005720, Csa14g005590, Csa17g007620
OG0014090	Bo8g118340, Bo17185s010, Bo4g200860	Csa12g030550, Csa11g021000
OG0014091	Bo2g018460, Bo9g152260	Csa08g013700, Csa20g031780, Csa13g022840
OG0014092	Bo8g054310	Csa12g022190, Csa11g015510, Csa10g014280
OG0014094	Bo3g005430, Bo9g173440	Csa20g015360, Csa13g011850
OG0014095	Bo3g042750	Csa02g037680, Csa11g081620, Csa18g020820
OG0014096	Bo9g126300	Csa11g090230, Csa18g029690, Csa02g060080
OG0014097	Bo9g078080, Bo9g078070	Csa02g012690, Csa00545s040, Csa13g052220
OG0014098	Bo3g153350	Csa11g003890, Csa10g003460, Csa12g003730
OG0014099	Bo6g022270	Csa17g002510, Csa14g001090, Csa14g001030, Csa03g001190
OG0014100	Bo9g032650, Bo9g030690	Csa09g098990, Csa16g056860
OG0014101	Bo9g022080	Csa18g042320, Csa11g104740, Csa02g076580
OG0014102	Bo7g064500	Csa02g075970, Csa11g104170, Csa18g040750
OG0014103	Bo2g161730	Csa02g069930, Csa18g035310, Csa11g098730
OG0014104	Bo5g148830	Csa15g003350, Csa01g003260, Csa19g005680
OG0014105	Bo8g114430	Csa03g010180, Csa14g008210, Csa03g010210, Csa17g010230
OG0014106	Bo6g036060, Bo4g080000	Csa05g063320, Csa17g098920, Csa07g026470
OG0014107	Bo3g149970	Csa11g002390, Csa12g002260, Csa10g002140
OG0014108	Bo5g062880, Bo3g148980	Csa17g043310
OG0014109	Bo5g136860	Csa19g015130, Csa01g012110, Csa15g014770
OG0014111	Bo5g023980	Csa14g022000, Csa03g021480, Csa17g023410
OG0014112	Bo8g082000, Bo4g125350	Csa04g038350
OG0014113	Bo9g022150	Csa02g076690, Csa11g104850, Csa18g042400
OG0014114	Bo00615s220	Csa18g038930, Csa02g073470, Csa11g102400
OG0014115	Bo5g041050	Csa17g031270, Csa03g027960, Csa14g031120
OG0014116	Bo9g008780, Bo2g147660	Csa00395s030
OG0014117	Bo2g028530, Bo3g018680, Bo9g135160	Csa18g031630, Csa11g092170, Csa02g064090
OG0014118	Bo1g156200	Csa15g002370, Csa19g004810, Csa15g002340
OG0014119	Bo3g107750	Csa11g098880, Csa02g070400, Csa18g035480
OG0014120	Bo3g154270, Bo7g109210	Csa12g030520, Csa10g019160, Csa11g020960
OG0014121	Bo2g147690, Bo7g087250	Csa09g022650
OG0014122	Bo5g146790	Csa01g005790, Csa19g007250, Csa15g006180
OG0014123	Bo9g171390	Csa20g016750, Csa13g014090, Csa08g002430
OG0014124	Bo7g089250	Csa11g074570, Csa18g014500, Csa20g041320
OG0014125	Bo9g035440	Csa16g056370, Csa09g098480
OG0014126	Bo1g011510	Csa10g011270, Csa11g012130, Csa12g015870
OG0014127	Bo5g004950	Csa03g006160, Csa14g006050, Csa17g008080
OG0014129	Bo7g082660	Csa09g009790, Csa04g011960, Csa06g006020
OG0014130	Bo4g136960	Csa13g011050, Csa08g055250, Csa20g012540
OG0014131	Bo5g145500, Bo1g151680	Csa15g006580, Csa19g007640, Csa01g006150
OG0014132	Bo01432s020	Csa15g050320, Csa19g036560, Csa01g030690
OG0014133	Bo9g124810	Csa11g089710, Csa02g059300, Csa18g029060
OG0014134	Bo1g056700	Csa02g017640, Csa11g034960, Csa10g030600
OG0014135	Bo8g081670	Csa09g058310, Csa06g025490, Csa04g037110
OG0014136	Bo5g034240, Bo7g059520	Csa14g026560, Csa17g027230, Csa14g026550, Csa03g025120
OG0014137	Bo7g066890	Csa11g070760, Csa20g069000, Csa18g009850
OG0014138	Bo6g043960	Csa05g058220, Csa23309s010, Csa14g047360, Csa03g039400
OG0014139	Bo2g069680, Bo6g112570	Csa07g037840, Csa09g072260, Csa16g032590
OG0014140	Bo5g023830	Csa03g021280, Csa17g023220, Csa15376s010, Csa14g021770
OG0014141	Bo2g010480	Csa20g017080, Csa08g002700, Csa13g014340
OG0014142	Bo5g009830	Csa14g010900, Csa17g012970, Csa03g012850
OG0014143	Bo7g078560, Bo9g070230	Csa06g001480, Csa04g002730, Csa09g002820
OG0014144	Bo4g025420	Csa05g012610, Csa06g044550
OG0014145	Bo8g115770	Csa17g007120, Csa03g005210, Csa14g005140
OG0014146	Bo7g064760, Bo9g021820, Bo9g021840, Bo7g064720	Csa02g076150
OG0014147	Bo9g010100	Csa05g060620, Csa07g023650
OG0014148	Bo5g020880, Bo8g066460, Bo8g066440	Csa17g021010, Csa14g018580
OG0014149	Bo9g022050, Bo2g167630	Csa02g076390, Csa11g104590, Csa18g042170
OG0014150	Bo6g046510	Csa14g043980, Csa03g038270
OG0014152	Bo5g126260	Csa01g018990, Csa15g021180, Csa19g023170
OG0014153	Bo9g169870	Csa13g014640, Csa20g017360, Csa08g002970
OG0014154	Bo4g045910	Csa07g010310, Csa16g009080, Csa05g024540
OG0014155	Bo1g138770	Csa01g014060, Csa15g016880, Csa19g017140
OG0014156	Bo9g176310	Csa20g008540, Csa08g058170, Csa13g008320
OG0014157	Bo7g041250, Bo5g064450	Csa03g034180
OG0014158	Bo3g130200	Csa04g028530, Csa06g019590, Csa09g040940
OG0014159	Bo1g127310	Csa15g020220, Csa01g018250, Csa19g022410
OG0014160	Bo8g108620	Csa03g015540, Csa14g014670, Csa17g015950
OG0014161	Bo9g181320	Csa08g060290, Csa13g006230
OG0014162	Bo5g145470	Csa01g006190, Csa19g007680
OG0014163	Bo1g021420	Csa12g042290, Csa10g024860
OG0014164	Bo1g147790	Csa15g008330, Csa19g010360, Csa01g007720
OG0014165	Bo9g028230, Bo8g102390	Csa15g082740, Csa19g048390, Csa01g043990
OG0014166	Bo00955s030	Csa12g084100, Csa10g044630, Csa11g053430
OG0014167	Bo5g010070, Bo8g058780	Csa14g011070, Csa03g013010, Csa17g013160
OG0014168	Bo1g138250	Csa19g018880, Csa01g015840, Csa15g017660
OG0014169	Bo4g187360	Csa06g040800, Csa05g015490, Csa04g051740
OG0014170	Bo8g071330, Bo7g060150	Csa03g026020, Csa14g027360, Csa17g029050
OG0014171	Bo1g157370	Csa15g002030, Csa01g001970, Csa19g003060
OG0014172	Bo8g115960	Csa14g004820, Csa17g006810, Csa03g004880
OG0014173	Bo5g053490	Csa03g031400, Csa14g035730, Csa17g037960
OG0014174	Bo2g032390, Bo9g133140	Csa02g061870, Csa18g030410, Csa11g090960
OG0014175	Bo8g118220	Csa17g002550, Csa03g001140, Csa00566s030
OG0014176	Bo2g150490	Csa18g017430, Csa02g035070, Csa02g035200
OG0014177	Bo3g004510	Csa08g056660, Csa13g009760, Csa20g010160
OG0014178	Bo3g010790	Csa08g008080, Csa20g023460, Csa13g018740
OG0014179	Bo4g182420	Csa01g021270, Csa19g025820, Csa15g025000
OG0014180	Bo1g055230	Csa12g053510, Csa11g034170, Csa11g034150, Csa11g034160, Csa10g029890
OG0014181	Bo6g003380	Csa03g046960, Csa17g070940, Csa14g049330
OG0014182	Bo3g028110, Bo4g039210	Csa05g020360, Csa06g037350, Csa04g047150
OG0014183	Bo1g119330	Csa01g020380, Csa15g023910, Csa19g024830, Csa15g024270
OG0014184	Bo6g005740	Csa03g047250, Csa17g071210, Csa14g049570
OG0014185	Bo5g137690	Csa01g011070, Csa15g012710, Csa19g013780
OG0014186	Bo8g023020	Csa12g001260, Csa11g001320
OG0014188	Bo9g174350	Csa08g055690, Csa20g012090
OG0014189	Bo6g054790	Csa11g036890, Csa00506s180, Csa10g031360
OG0014190	Bo2g057430	Csa07g033610, Csa05g083230, Csa16g028070
OG0014191	Bo7g094980	Csa20g054070, Csa16104s010, Csa13g034770, Csa08g027600
OG0014193	Bo7g054520	Csa14g031540, Csa03g028410, Csa17g033700
OG0014194	Bo5g008970	Csa03g011850, Csa17g011850, Csa14g009870
OG0014195	Bo2g042250	Csa11g085900, Csa02g051590
OG0014196	Bo4g186480, Bo3g031410	Csa04g050460, Csa05g016930
OG0014197	Bo3g097820	Csa18g039500, Csa11g102920, Csa02g074710
OG0014198	Bo8g065140, Bo5g016370	Csa17g018340, Csa03g016850
OG0014199	Bo1g087980	Csa05g053840, Csa07g018070, Csa16g018430
OG0014200	Bo5g112410, Bo1g111280	Csa15g027990, Csa01g022950, Csa19g027660
OG0014201	Bo4g136750	Csa10g041200, Csa11g051470, Csa12g075140
OG0014203	Bo9g177030	Csa20g006970, Csa08g058820, Csa20g006950
OG0014204	Bo3g084380, Bo3g085440	Csa01g036620, Csa19g040030
OG0014205	Bo3g049840	Csa02g007640, Csa19g042110, Csa13g036650
OG0014206	Bo5g009120	Csa17g012090, Csa14g010120
OG0014207	Bo3g007640, Bo2g010880	Csa20g017930, Csa08g004460
OG0014208	Bo4g182090	Csa05g021720, Csa07g004890, Csa16g007590, Csa07g007740
OG0014209	Bo5g003340	Csa14g002760, Csa17g003670, Csa03g002760
OG0014210	Bo2g097710	Csa08g001680, Csa02g001640, Csa13g056840
OG0014211	Bo7g089590	Csa18g016130
OG0014212	Bo2g048290	Csa02g043500, Csa11g083190, Csa18g022520
OG0014213	Bo3g061520	Csa15g009600, Csa01g008930, Csa01g008940, Csa19g011630
OG0014214	Bo1g139030, Bo5g133270	Csa19g016910, Csa15g016650, Csa01g013820
OG0014216	Bo9g160020	Csa20g025810, Csa13g020420, Csa08g009870
OG0014217	Bo7g093180, Bo2g152920	Csa08g029970, Csa20g057550, Csa13g038060
OG0014218	Bo9g011310, Bo7g095800	Csa13g031530, Csa20g049000
OG0014219	Bo2g127570	Csa11g066090, Csa18g005170, Csa20g077940
OG0014220	Bo2g165500, Bo8g067790	Csa17g024110, Csa14g023610, Csa03g022160
OG0014221	Bo3g108060	Csa18g035430, Csa11g098840, Csa02g070080
OG0014222	Bo4g192750	Csa05g008810, Csa04g059340, Csa06g048910
OG0014223	Bo2g008830	Csa20g010320, Csa08g056510, Csa13g009900
OG0014224	Bo9g094110	Csa02g015850, Csa13g050290, Csa08g044370
OG0014225	Bo3g016800, Bo2g023800	Csa13g025710, Csa20g035840, Csa08g015440
OG0014226	Bo3g035700, Bo4g013340	Csa04g056010, Csa05g011070
OG0014227	Bo1g148940	Csa19g010100, Csa15g008020, Csa01g007490
OG0014228	Bo00578s100	Csa12g081830, Csa10g046950, Csa11g055640
OG0014229	Bo1g016410	Csa12g017990, Csa10g013080, Csa11g014100
OG0014230	Bo9g005740	Csa05g059320, Csa07g023270, Csa16g020080
OG0014231	Bo3g029990	Csa05g017890, Csa04g049670
OG0014232	Bo8g095430	Csa16g004170, Csa02243s010, Csa07g004180
OG0014233	Bo9g173520	Csa20g015330, Csa13g011820, Csa08g054530
OG0014234	Bo5g120030	Csa15g024730, Csa01g021000, Csa19g025550
OG0014235	Bo3g100660	Csa02g073730, Csa11g102130, Csa18g038680
OG0014236	Bo9g054600	Csa05g063350, Csa17g098970, Csa07g026520, Csa07g026510
OG0014238	Bo9g108540	Csa02g049090, Csa11g084620, Csa18g023790
OG0014239	Bo2g070780	Csa16g032750, Csa09g072390, Csa07g037970
OG0014240	Bo4g085250, Bo1g094500	Csa13g011600, Csa08g054750
OG0014241	Bo3g071820, Bo5g116900	Csa19g026300
OG0014242	Bo2g013540	Csa08g009440, Csa20g025360
OG0014243	Bo1g038880	Csa10g018690, Csa12g030020, Csa11g020420
OG0014244	Bo4g142250	Csa11g060180, Csa02g055040, Csa10g050140
OG0014246	Bo7g097320	Csa20g039210, Csa13g028480, Csa08g018290
OG0014247	Bo5g027280	Csa17g025030, Csa03g023060, Csa14g024580
OG0014248	Bo8g011030, Bo8g011010	Csa14g009690, Csa17g011690
OG0014250	Bo5g145430	Csa15g006680, Csa01g006240, Csa19g007740
OG0014251	Bo9g163670, Bo9g163690, Bo20867s010	Csa20g023430, Csa13g018710, Csa08g008050
OG0014252	Bo8g080880	Csa06g026460, Csa04g038040, Csa09g059280
OG0014253	Bo2g161450	Csa02g021800, Csa13g041680, Csa08g034560
OG0014254	Bo3g003110, Bo2g006770	Csa08g059460, Csa20g006250, Csa13g006990
OG0014255	Bo9g174450	Csa08g055830, Csa20g011970, Csa13g010540
OG0014256	Bo00900s030, Bo1g034730, Bo1g034690	Csa11g022420, Csa12g031940, Csa10g019670
OG0014257	Bo9g027800	Csa12g069460, Csa10g038610, Csa11g044650
OG0014258	Bo3g101270	Csa18g038050, Csa02g073220, Csa11g101580
OG0014260	Bo7g067590	Csa20g071660, Csa20g071670, Csa11g070160, Csa18g009170
OG0014261	Bo8g068250, Bo8g068230, Bo10119s010	Csa14g024370, Csa03g022870, Csa17g024830
OG0014262	Bo1g107190, Bo5g102280	Csa01g024330, Csa19g029290, Csa15g031630
