Orthogroup	Brassica_oleracea	Eutrema_salsugineum
OG0012278	Bo2g086520, Bo4g106440	EUTSA_v10018807mg
OG0012279	Bo9g174240	EUTSA_v10015845mg
OG0012280	Bo4g026410	EUTSA_v10017350mg
OG0012281	Bo6g019850, Bo5g077590	EUTSA_v10011174mg
OG0012282	Bo5g133460	EUTSA_v10020154mg
OG0012283	Bo9g034160	EUTSA_v10023392mg
OG0012284	Bo3g036480	EUTSA_v10001453mg
OG0012285	Bo3g016850	EUTSA_v10014124mg
OG0012286	Bo3g045120	EUTSA_v10027320mg
OG0012287	Bo5g109750	EUTSA_v10020870mg
OG0012289	Bo7g081660	EUTSA_v10005541mg
OG0012290	Bo5g037460, Bo7g058210	EUTSA_v10008815mg
OG0012291	Bo1g048290	EUTSA_v10026547mg
OG0012292	Bo1g077040	EUTSA_v10010171mg
OG0012293	Bo9g177270	EUTSA_v10014558mg
OG0012294	Bo9g044160	EUTSA_v10023352mg
OG0012295	Bo3g133000	EUTSA_v10010650mg
OG0012296	Bo8g058270	EUTSA_v10007397mg
OG0012297	Bo1g133330, Bo5g130320	EUTSA_v10021088mg
OG0012298	Bo1g065070	EUTSA_v10002688mg
OG0012299	Bo9g133600	EUTSA_v10014592mg
OG0012300	Bo7g054220, Bo3g041870	EUTSA_v10011371mg
OG0012301	Bo9g166020, Bo3g009710	EUTSA_v10013549mg
OG0012302	Bo7g006000	EUTSA_v10022802mg
OG0012304	Bo5g139920	EUTSA_v10020278mg
OG0012305	Bo3g184740	EUTSA_v10011744mg
OG0012307	Bo2g106410	EUTSA_v10029061mg
OG0012308	Bo9g166070	EUTSA_v10013706mg
OG0012309	Bo1g019720	EUTSA_v10024197mg
OG0012310	Bo6g103600, Bo2g055490	EUTSA_v10018757mg
OG0012311	Bo7g089180	EUTSA_v10003546mg
OG0012312	Bo2g140390	EUTSA_v10003791mg
OG0012313	Bo4g130830	EUTSA_v10025497mg
OG0012314	Bo6g005750	EUTSA_v10011616mg
OG0012315	Bo1g112400	EUTSA_v10020106mg
OG0012316	Bo3g153440	EUTSA_v10025086mg
OG0012317	Bo00615s170, Bo3g099400	EUTSA_v10005022mg
OG0012318	Bo4g190690	EUTSA_v10017145mg
OG0012319	Bo4g195740	EUTSA_v10001326mg
OG0012320	Bo9g040840	EUTSA_v10023219mg
OG0012321	Bo4g151130	EUTSA_v10000381mg
OG0012322	Bo5g134730	EUTSA_v10020910mg
OG0012324	Bo9g167880	EUTSA_v10013191mg, EUTSA_v10028083mg
OG0012325	Bo1g006130	EUTSA_v10024926mg
OG0012326	Bo7g091530	EUTSA_v10004593mg
OG0012327	Bo3g018860	EUTSA_v10014691mg
OG0012328	Bo7g103760	EUTSA_v10026042mg
OG0012330	Bo9g035410	EUTSA_v10023402mg
OG0012331	Bo8g089630	EUTSA_v10010564mg
OG0012332	Bo6g121320	EUTSA_v10018497mg
OG0012333	Bo3g083760	EUTSA_v10002452mg
OG0012334	Bo5g014850	EUTSA_v10008296mg
OG0012335	Bo7g096750	EUTSA_v10004797mg, EUTSA_v10019836mg
OG0012336	Bo7g106250	EUTSA_v10024314mg
OG0012337	Bo4g140910	EUTSA_v10027633mg
OG0012338	Bo3g003930	EUTSA_v10012901mg
OG0012339	Bo3g162880	EUTSA_v10025955mg
OG0012340	Bo4g154470	EUTSA_v10000179mg
OG0012341	Bo4g130890	EUTSA_v10026599mg
OG0012342	Bo1g016390	EUTSA_v10025196mg
OG0012343	Bo3g044960	EUTSA_v10028519mg
OG0012344	Bo9g154510, Bo3g013400	EUTSA_v10015120mg
OG0012345	Bo4g160130	EUTSA_v10001976mg
OG0012346	Bo1g087760, Bo4g081220, Bo9g052110	EUTSA_v10023811mg
OG0012347	Bo6g044370	EUTSA_v10008044mg
OG0012348	Bo5g002630	EUTSA_v10009311mg
OG0012349	Bo3g001430	EUTSA_v10013664mg
OG0012350	Bo2g162870	EUTSA_v10004841mg
OG0012351	Bo3g171120	EUTSA_v10024793mg
OG0012352	Bo1g005430, Bo7g118150	EUTSA_v10025964mg
OG0012353	Bo3g035630, Bo3g035620, Bo4g190890	EUTSA_v10017476mg
OG0012354	Bo3g155380	EUTSA_v10006877mg
OG0012355	Bo8g089950	EUTSA_v10010312mg
OG0012356	Bo7g081430	EUTSA_v10003838mg
OG0012357	Bo5g017410, Bo8g108510	EUTSA_v10009060mg
OG0012358	Bo8g105870, Bo5g021360	EUTSA_v10007635mg
OG0012359	Bo8g082240	EUTSA_v10010920mg
OG0012360	Bo9g090720	EUTSA_v10028868mg, EUTSA_v10029255mg
OG0012361	Bo4g145680	EUTSA_v10000146mg
OG0012362	Bo6g112190	EUTSA_v10018848mg
OG0012363	Bo7g016130	EUTSA_v10022629mg
OG0012364	Bo7g106060	EUTSA_v10024756mg
OG0012365	Bo8g034040	EUTSA_v10026516mg
OG0012366	Bo7g090980	EUTSA_v10004293mg
OG0012367	Bo5g042860, Bo2g028590, Bo00825s040	EUTSA_v10006970mg
OG0012368	Bo5g094500, Bo3g081390	EUTSA_v10020174mg
OG0012369	Bo1g094480	EUTSA_v10018764mg
OG0012370	Bo3g179600, Bo5g048450	EUTSA_v10011653mg
OG0012371	Bo9g154520	EUTSA_v10013389mg
OG0012372	Bo9g160050	EUTSA_v10014961mg
OG0012373	Bo3g109450	EUTSA_v10010218mg
OG0012374	Bo3g017590	EUTSA_v10016051mg
OG0012375	Bo4g133260	EUTSA_v10026862mg
OG0012376	Bo1g021440	EUTSA_v10025996mg
OG0012377	Bo8g035480	EUTSA_v10025564mg
OG0012378	Bo3g039310	EUTSA_v10001774mg
OG0012379	Bo8g061400	EUTSA_v10006713mg
OG0012381	Bo3g107410	EUTSA_v10003944mg
OG0012382	Bo2g092500	EUTSA_v10018469mg
OG0012383	Bo3g101700	EUTSA_v10003868mg
OG0012384	Bo9g149870	EUTSA_v10012640mg
OG0012385	Bo6g116130, Bo2g078950	EUTSA_v10019700mg
OG0012386	Bo5g010870	EUTSA_v10007877mg
OG0012387	Bo3g001510	EUTSA_v10012754mg
OG0012388	Bo2g082300	EUTSA_v10018321mg
OG0012389	Bo2g018020, Bo9g153800	EUTSA_v10012551mg
OG0012390	Bo3g005300	EUTSA_v10014407mg
OG0012391	Bo3g122200, Bo3g123480	EUTSA_v10010503mg
OG0012392	Bo4g076770	EUTSA_v10017402mg
OG0012394	Bo9g017590	EUTSA_v10004112mg
OG0012395	Bo9g076000	EUTSA_v10004169mg
OG0012396	Bo2g047910	EUTSA_v10014733mg
OG0012397	Bo1g022310	EUTSA_v10024898mg
OG0012398	Bo8g100660	EUTSA_v10000163mg
OG0012399	Bo1g042950, Bo7g110740	EUTSA_v10025461mg
OG0012400	Bo3g042730	EUTSA_v10013975mg
OG0012401	Bo7g108420	EUTSA_v10024532mg
OG0012402	Bo1g020320	EUTSA_v10026367mg
OG0012403	Bo5g006860, Bo6g003240	EUTSA_v10011529mg
OG0012404	Bo9g169730	EUTSA_v10014010mg
OG0012405	Bo3g130150	EUTSA_v10002373mg
OG0012406	Bo7g098070	EUTSA_v10004213mg
OG0012407	Bo1g147690	EUTSA_v10021591mg
OG0012408	Bo5g034760	EUTSA_v10006746mg
OG0012409	Bo2g161550, Bo7g098740	EUTSA_v10005323mg
OG0012411	Bo8g091190	EUTSA_v10005811mg
OG0012412	Bo6g106660	EUTSA_v10019159mg
OG0012413	Bo2g159070	EUTSA_v10003765mg
OG0012414	Bo2g051060	EUTSA_v10022461mg
OG0012415	Bo2g011160, Bo9g168890	EUTSA_v10014602mg
OG0012416	Bo3g042980	EUTSA_v10028685mg
OG0012417	Bo6g066960, Bo8g082300	EUTSA_v10010391mg
OG0012418	Bo9g175210	EUTSA_v10015930mg
OG0012419	Bo1g007420	EUTSA_v10024491mg
OG0012420	Bo6g031230	EUTSA_v10012165mg
OG0012421	Bo4g134650	EUTSA_v10003439mg
OG0012422	Bo8g109260	EUTSA_v10007703mg
OG0012423	Bo9g175310	EUTSA_v10012465mg
OG0012424	Bo4g045790	EUTSA_v10016443mg
OG0012425	Bo9g171210	EUTSA_v10014059mg
OG0012426	Bo8g092410, Bo6g074460	EUTSA_v10006369mg
OG0012427	Bo4g139120	EUTSA_v10027648mg
OG0012428	Bo6g099340	EUTSA_v10018672mg
OG0012429	Bo4g052410	EUTSA_v10016433mg
OG0012430	Bo4g151260	EUTSA_v10000147mg
OG0012431	Bo1g024050	EUTSA_v10026413mg
OG0012432	Bo6g044010	EUTSA_v10001872mg
OG0012433	Bo3g009290	EUTSA_v10013151mg
OG0012434	Bo5g013280	EUTSA_v10009702mg
OG0012435	Bo9g152620	EUTSA_v10012770mg
OG0012436	Bo1g056820	EUTSA_v10025458mg
OG0012437	Bo6g067320	EUTSA_v10010573mg
OG0012438	Bo7g109160	EUTSA_v10024706mg
OG0012439	Bo9g059310	EUTSA_v10003263mg
OG0012440	Bo5g006960, Bo8g005800	EUTSA_v10006938mg
OG0012441	Bo7g061880	EUTSA_v10006798mg
OG0012442	Bo1g024010	EUTSA_v10025170mg
OG0012443	Bo6g110440	EUTSA_v10018099mg
OG0012444	Bo2g024650	EUTSA_v10013776mg
OG0012445	Bo2g010120	EUTSA_v10014419mg
OG0012447	Bo6g044240	EUTSA_v10007023mg
OG0012448	Bo3g128770, Bo1g065190	EUTSA_v10002405mg
OG0012449	Bo8g092710	EUTSA_v10006065mg
OG0012450	Bo6g113050	EUTSA_v10018960mg
OG0012451	Bo6g099600	EUTSA_v10018274mg
OG0012453	Bo7g119520	EUTSA_v10025413mg
OG0012454	Bo9g174000	EUTSA_v10015779mg
OG0012455	Bo9g006210	EUTSA_v10028659mg
OG0012456	Bo8g002490	EUTSA_v10000094mg
OG0012457	Bo1g093100	EUTSA_v10023528mg
OG0012458	Bo6g120790	EUTSA_v10018466mg
OG0012459	Bo8g095150	EUTSA_v10006081mg
OG0012460	Bo2g092550	EUTSA_v10018998mg
OG0012461	Bo8g105610	EUTSA_v10007762mg
OG0012462	Bo6g091500	EUTSA_v10019854mg
OG0012463	Bo1g139820	EUTSA_v10020165mg
OG0012464	Bo2g134750	EUTSA_v10004281mg
OG0012465	Bo8g030460	EUTSA_v10004244mg
OG0012466	Bo5g094630	EUTSA_v10020820mg
OG0012467	Bo8g082180	EUTSA_v10010611mg
OG0012468	Bo5g126180	EUTSA_v10020915mg
OG0012469	Bo6g123800	EUTSA_v10000653mg, EUTSA_v10018021mg
OG0012470	Bo7g100570	EUTSA_v10010773mg
OG0012471	Bo7g114960	EUTSA_v10026012mg
OG0012472	Bo8g034320	EUTSA_v10001827mg
OG0012473	Bo9g174040	EUTSA_v10013019mg
OG0012474	Bo6g125780	EUTSA_v10018440mg
OG0012475	Bo9g174800, Bo9g174810	EUTSA_v10014145mg
OG0012476	Bo3g143270, Bo5g054680	EUTSA_v10009792mg
OG0012477	Bo2g131450	EUTSA_v10001070mg
OG0012478	Bo9g084350	EUTSA_v10028699mg
OG0012479	Bo4g176290, Bo4g050840	EUTSA_v10017539mg
OG0012480	Bo7g078110	EUTSA_v10001036mg
OG0012481	Bo1g011340	EUTSA_v10025366mg
OG0012482	Bo9g135020	EUTSA_v10013426mg
OG0012483	Bo8g107850	EUTSA_v10007575mg
OG0012484	Bo9g018050, Bo3g101420	EUTSA_v10003710mg
OG0012485	Bo6g046720	EUTSA_v10009075mg
OG0012486	Bo00578s110	EUTSA_v10027724mg
OG0012487	Bo9g002250	EUTSA_v10028429mg
OG0012488	Bo3g063890	EUTSA_v10022413mg
OG0012489	Bo1g010250	EUTSA_v10026415mg
OG0012490	Bo2g149640	EUTSA_v10003552mg
OG0012491	Bo3g147610	EUTSA_v10008271mg
OG0012492	Bo7g083790	EUTSA_v10004197mg
OG0012493	Bo9g002330	EUTSA_v10028418mg
OG0012494	Bo5g042880	EUTSA_v10006590mg
OG0012495	Bo6g061030	EUTSA_v10027940mg
OG0012496	Bo9g088580	EUTSA_v10029474mg
OG0012497	Bo8g050360, Bo1g039200	EUTSA_v10026329mg
OG0012498	Bo3g084320	EUTSA_v10002592mg
OG0012499	Bo3g024490	EUTSA_v10016529mg
OG0012500	Bo2g143840, Bo7g085710	EUTSA_v10004412mg
OG0012501	Bo4g125580, Bo8g080910	EUTSA_v100104381mg
OG0012502	Bo3g001960	EUTSA_v10015145mg
OG0012503	Bo1g037740, Bo7g109430	EUTSA_v10025630mg
OG0012504	Bo4g154610, Bo8g099790	EUTSA_v10000334mg
OG0012505	Bo7g119600	EUTSA_v10025463mg
OG0012506	Bo3g036300, Bo4g192880	EUTSA_v10016715mg
OG0012507	Bo7g021720	EUTSA_v10022853mg
OG0012508	Bo4g137660	EUTSA_v10027684mg
OG0012509	Bo5g078800	EUTSA_v10011737mg
OG0012510	Bo2g007130, Bo9g176550	EUTSA_v10012516mg
OG0012511	Bo6g114660	EUTSA_v10018307mg
OG0012513	Bo3g058580	EUTSA_v10021503mg
OG0012514	Bo3g100830	EUTSA_v10004393mg
OG0012515	Bo1g063740	EUTSA_v10002908mg
OG0012516	Bo7g082310	EUTSA_v10005072mg
OG0012517	Bo6g118240	EUTSA_v10018013mg
OG0012518	Bo4g182370, Bo4g041220	EUTSA_v10017133mg
OG0012519	Bo8g088410	EUTSA_v10010346mg
OG0012520	Bo5g144830	EUTSA_v10021590mg
OG0012521	Bo9g100050	EUTSA_v10014342mg
OG0012522	Bo3g085560	EUTSA_v10002517mg
OG0012523	Bo7g111300	EUTSA_v10025576mg
OG0012524	Bo9g054430	EUTSA_v10010969mg
OG0012525	Bo8g005930	EUTSA_v10008762mg
OG0012526	Bo5g148820	EUTSA_v10021710mg
OG0012527	Bo00940s040	EUTSA_v10028802mg
OG0012528	Bo7g096530, Bo2g159190	EUTSA_v10003586mg
OG0012529	Bo8g024290	EUTSA_v10004217mg
OG0012530	Bo3g010270	EUTSA_v10014230mg
OG0012531	Bo4g015840	EUTSA_v10017150mg
OG0012532	Bo1g153620	EUTSA_v10020953mg
OG0012533	Bo3g066020, Bo5g130460	EUTSA_v10020111mg
OG0012534	Bo4g147130, Bo8g101490	EUTSA_v10000578mg
OG0012535	Bo4g071780	EUTSA_v10016207mg
OG0012536	Bo4g017260	EUTSA_v10016578mg
OG0012537	Bo1g006400, Bo7g117450	EUTSA_v10025668mg
OG0012539	Bo8g115990	EUTSA_v10007899mg
OG0012540	Bo3g001420	EUTSA_v10013293mg
OG0012541	Bo4g159950	EUTSA_v10002098mg
OG0012542	Bo9g154410, Bo3g013460	EUTSA_v10014847mg
OG0012543	Bo7g072620	EUTSA_v10000780mg
OG0012544	Bo5g139260	EUTSA_v10020118mg
OG0012545	Bo6g123890	EUTSA_v10018394mg
OG0012546	Bo9g007510	EUTSA_v10028836mg
OG0012547	Bo2g056000	EUTSA_v10018120mg
OG0012548	Bo3g167400	EUTSA_v10025752mg
OG0012549	Bo5g113640	EUTSA_v10019965mg
OG0012550	Bo2g018660	EUTSA_v10014769mg
OG0012551	Bo5g072540	EUTSA_v10011287mg
OG0012552	Bo1g055420	EUTSA_v10026189mg
OG0012553	Bo7g080860	EUTSA_v10003943mg
OG0012554	Bo4g137100	EUTSA_v10027906mg
OG0012555	Bo7g067430	EUTSA_v10003416mg
OG0012556	Bo6g124450, Bo2g095920	EUTSA_v10018376mg
OG0012557	Bo1g138940, Bo3g065150	EUTSA_v10021926mg
OG0012558	Bo7g006050	EUTSA_v10022886mg
OG0012559	Bo7g003490	EUTSA_v10002060mg
OG0012560	Bo4g043490	EUTSA_v10017289mg
OG0012561	Bo9g009500	EUTSA_v10004357mg
OG0012562	Bo4g119940	EUTSA_v10010067mg
OG0012563	Bo2g012980	EUTSA_v10012470mg
OG0012564	Bo2g134520	EUTSA_v10005716mg
OG0012565	Bo7g065650	EUTSA_v10003153mg
OG0012566	Bo6g079990	EUTSA_v100182340mg, EUTSA_v100182341mg
OG0012568	Bo9g135300	EUTSA_v10012604mg
OG0012569	Bo8g067440	EUTSA_v10006915mg
OG0012570	Bo3g107620, Bo2g164150	EUTSA_v10004664mg
OG0012571	Bo7g067190	EUTSA_v10003131mg
OG0012572	Bo4g192850	EUTSA_v10016539mg
OG0012573	Bo7g075350	EUTSA_v10000812mg
OG0012574	Bo2g026920	EUTSA_v100134590mg
OG0012575	Bo2g046070, Bo9g110900	EUTSA_v10014447mg
OG0012576	Bo2g110730	EUTSA_v10028854mg
OG0012577	Bo5g076470, Bo8g011320	EUTSA_v10011959mg
OG0012578	Bo4g030870	EUTSA_v10016877mg
OG0012579	Bo6g066520	EUTSA_v10028271mg
OG0012580	Bo4g148240	EUTSA_v10000172mg
OG0012581	Bo5g115110, Bo1g114680	EUTSA_v10022024mg
OG0012583	Bo5g004830	EUTSA_v10006649mg
OG0012584	Bo8g087260	EUTSA_v10010491mg
OG0012585	Bo7g110660	EUTSA_v10027087mg
OG0012586	Bo1g007750	EUTSA_v10025131mg
OG0012587	Bo3g019390	EUTSA_v10014295mg
OG0012588	Bo2g024440	EUTSA_v10013199mg
OG0012589	Bo2g013220	EUTSA_v10012651mg
OG0012590	Bo2g159240	EUTSA_v10004004mg
OG0012592	Bo9g144800, Bo3g017290	EUTSA_v10015987mg
OG0012593	Bo3g019070	EUTSA_v10013797mg
OG0012594	Bo9g171450	EUTSA_v10012983mg
OG0012595	Bo5g093240	EUTSA_v10020692mg
OG0012596	Bo1g086120	EUTSA_v10023577mg
OG0012597	Bo8g099120	EUTSA_v10011247mg
OG0012598	Bo8g070040, Bo7g061700	EUTSA_v10008566mg
OG0012599	Bo1g006080, Bo7g117700	EUTSA_v10027062mg
OG0012600	Bo9g095590	EUTSA_v10013194mg
OG0012601	Bo5g037440, Bo7g058270	EUTSA_v10009853mg
OG0012603	Bo1g003300	EUTSA_v10025278mg
OG0012604	Bo7g031040	EUTSA_v10002449mg
OG0012605	Bo3g134600	EUTSA_v10010864mg
OG0012606	Bo8g059700	EUTSA_v10027550mg
OG0012607	Bo5g061020	EUTSA_v10007421mg
OG0012608	Bo4g183260	EUTSA_v10016986mg
OG0012609	Bo9g135530	EUTSA_v10014898mg
OG0012610	Bo5g150090	EUTSA_v10021680mg
OG0012612	Bo3g023920	EUTSA_v10014119mg
OG0012613	Bo3g037210, Bo4g194880	EUTSA_v10001386mg
OG0012614	Bo6g043850	EUTSA_v10001813mg
OG0012615	Bo1g102320	EUTSA_v10020114mg
OG0012616	Bo5g020670	EUTSA_v10008936mg
OG0012617	Bo4g158700	EUTSA_v10000347mg
OG0012618	Bo9g004500, Bo3g052800	EUTSA_v10028471mg
OG0012619	Bo1g033070	EUTSA_v10025774mg
OG0012620	Bo9g177250	EUTSA_v10014675mg
OG0012621	Bo7g095820, Bo2g158570	EUTSA_v10005188mg
OG0012622	Bo9g022020	EUTSA_v10005112mg
OG0012623	Bo3g019370, Bo9g133010	EUTSA_v10014276mg
OG0012624	Bo5g021540	EUTSA_v10008259mg
OG0012625	Bo3g107040	EUTSA_v10005054mg
OG0012626	Bo3g021800	EUTSA_v10014237mg
OG0012627	Bo1g049390	EUTSA_v10026939mg
OG0012628	Bo1g144890, Bo5g139990	EUTSA_v10020426mg
OG0012629	Bo8g054090	EUTSA_v10025588mg
OG0012630	Bo00916s040, Bo3g017130	EUTSA_v10014246mg
OG0012631	Bo8g118150	EUTSA_v10007219mg
OG0012632	Bo5g030660	EUTSA_v10008601mg
OG0012633	Bo1g098470	EUTSA_v10023224mg
OG0012634	Bo6g079340	EUTSA_v10006046mg
OG0012635	Bo9g069720	EUTSA_v10001185mg
OG0012636	Bo5g131660, Bo3g065920	EUTSA_v10019917mg
OG0012637	Bo2g155410	EUTSA_v10004288mg
OG0012638	Bo4g197280	EUTSA_v10001366mg
OG0012639	Bo2g026670	EUTSA_v10013963mg
OG0012640	Bo1g036910	EUTSA_v10024469mg
OG0012641	Bo1g008470	EUTSA_v10025014mg
OG0012642	Bo4g135800	EUTSA_v10004354mg
OG0012643	Bo9g176880	EUTSA_v10013693mg
OG0012644	Bo9g123630, Bo2g036480	EUTSA_v10013539mg
OG0012645	Bo4g016010	EUTSA_v10016471mg
OG0012646	Bo4g187130	EUTSA_v10017226mg
OG0012647	Bo4g041210	EUTSA_v10016874mg
OG0012649	Bo6g005720	EUTSA_v10011734mg
OG0012650	Bo1g039060	EUTSA_v10024936mg
OG0012651	Bo3g135930	EUTSA_v10010485mg
OG0012652	Bo8g109140	EUTSA_v10007041mg
OG0012653	Bo3g107650, Bo2g164130	EUTSA_v10004655mg
OG0012654	Bo3g158660	EUTSA_v10025384mg
OG0012655	Bo3g048690	EUTSA_v10029329mg
OG0012656	Bo06029s010	EUTSA_v10022632mg
OG0012657	Bo9g174390	EUTSA_v10013320mg
OG0012658	Bo3g152960	EUTSA_v10026515mg
OG0012659	Bo9g164230, Bo3g010230	EUTSA_v10014101mg
OG0012660	Bo1g010620	EUTSA_v10026214mg
OG0012661	Bo5g114110	EUTSA_v10020633mg
OG0012662	Bo9g139520	EUTSA_v10013206mg
OG0012663	Bo1g002690	EUTSA_v10024997mg
OG0012664	Bo7g089020	EUTSA_v10004473mg
OG0012665	Bo8g035620	EUTSA_v10024181mg
OG0012666	Bo5g052250	EUTSA_v10007379mg
OG0012667	Bo1g154980	EUTSA_v10021666mg
OG0012668	Bo7g012730	EUTSA_v10022777mg
OG0012669	Bo1g016970	EUTSA_v10026246mg
OG0012670	Bo9g006330	EUTSA_v10028841mg
OG0012671	Bo6g082150, Bo6g121410, Bo2g092770	EUTSA_v10018575mg
OG0012672	Bo1g123140, Bo5g123680	EUTSA_v10021041mg
OG0012673	Bo8g108850	EUTSA_v10007263mg
OG0012674	Bo1g081350, Bo7g099140	EUTSA_v10010909mg
OG0012675	Bo9g169470	EUTSA_v10014957mg
OG0012676	Bo5g093200	EUTSA_v10020060mg
OG0012677	Bo01130s010, Bo9g066680	EUTSA_v10000853mg
OG0012678	Bo3g015760	EUTSA_v10013868mg
OG0012679	Bo6g119510	EUTSA_v10018007mg
OG0012681	Bo2g013440	EUTSA_v10014045mg
OG0012682	Bo4g002310	EUTSA_v10001614mg
OG0012683	Bo7g040480, Bo3g081810	EUTSA_v10022231mg
OG0012684	Bo6g076500, Bo4g107880	EUTSA_v10006500mg
OG0012685	Bo4g024110	EUTSA_v10001768mg
OG0012686	Bo1g147880, Bo5g143400	EUTSA_v10020460mg
OG0012687	Bo3g096430	EUTSA_v10004392mg
OG0012688	Bo7g026640	EUTSA_v10002477mg
OG0012689	Bo6g115990	EUTSA_v10018177mg
OG0012690	Bo3g153420	EUTSA_v10024891mg
OG0012691	Bo6g113350	EUTSA_v10018624mg
OG0012692	Bo5g009190	EUTSA_v10007596mg
OG0012693	Bo4g086400, Bo1g094580	EUTSA_v10023347mg
OG0012694	Bo3g157450, Bo1g020100	EUTSA_v10025157mg
OG0012695	Bo7g093520	EUTSA_v10004565mg
OG0012696	Bo1g008210, Bo3g170810	EUTSA_v10025691mg
OG0012697	Bo1g048220	EUTSA_v10024701mg
OG0012698	Bo3g012020	EUTSA_v10013226mg
OG0012699	Bo7g081010	EUTSA_v10003931mg
OG0012700	Bo7g113260, Bo1g017290	EUTSA_v10024961mg
OG0012701	Bo7g053000	EUTSA_v10008210mg
OG0012702	Bo4g145790	EUTSA_v10000395mg
OG0012703	Bo1g019980	EUTSA_v10024877mg
OG0012704	Bo4g071650, Bo4g071660	EUTSA_v10017369mg
OG0012705	Bo1g144660	EUTSA_v10021409mg
OG0012707	Bo7g118070	EUTSA_v10024972mg
OG0012708	Bo3g030220	EUTSA_v10016353mg
OG0012709	Bo8g117140	EUTSA_v10008499mg
OG0012710	Bo9g171420	EUTSA_v10013990mg
OG0012711	Bo2g061130, Bo6g107160	EUTSA_v10018737mg
OG0012712	Bo8g101670	EUTSA_v10000320mg
OG0012713	Bo6g121080	EUTSA_v10009962mg, EUTSA_v10018345mg
OG0012714	Bo9g088130	EUTSA_v10029346mg
OG0012715	Bo6g099700	EUTSA_v10018755mg
OG0012716	Bo3g178260	EUTSA_v10011388mg
OG0012717	Bo1g040210	EUTSA_v10027146mg
OG0012718	Bo4g160090, Bo8g098830	EUTSA_v10001951mg
OG0012719	Bo3g024470	EUTSA_v10017277mg
OG0012720	Bo7g084330	EUTSA_v10004265mg
OG0012721	Bo3g073380	EUTSA_v10020962mg
OG0012722	Bo7g031330	EUTSA_v10002500mg
OG0012723	Bo2g012310	EUTSA_v10015291mg
OG0012724	Bo2g010660, Bo9g169840	EUTSA_v10015656mg
OG0012725	Bo1g057280	EUTSA_v10024636mg
OG0012726	Bo3g022210	EUTSA_v10014125mg
OG0012727	Bo6g118980	EUTSA_v10018212mg
OG0012728	Bo6g082110	EUTSA_v10018556mg
OG0012729	Bo7g075880	EUTSA_v10000976mg
OG0012730	Bo6g106620	EUTSA_v10018942mg
OG0012731	Bo4g052140	EUTSA_v10017169mg
OG0012732	Bo8g045960	EUTSA_v10026747mg
OG0012733	Bo4g101170	EUTSA_v10005828mg
OG0012734	Bo4g002330	EUTSA_v10001458mg
OG0012735	Bo5g140040	EUTSA_v10021667mg
OG0012736	Bo8g082050, Bo4g125300, Bo4g125290	EUTSA_v10011097mg
OG0012737	Bo4g135850	EUTSA_v10005699mg
OG0012738	Bo3g052870	EUTSA_v10028897mg
OG0012739	Bo5g017870	EUTSA_v10008133mg
OG0012740	Bo4g075520	EUTSA_v10002110mg
OG0012741	Bo5g094640	EUTSA_v10022340mg
OG0012742	Bo4g038700	EUTSA_v10017211mg
OG0012743	Bo8g060070	EUTSA_v10008698mg
OG0012744	Bo1g007390	EUTSA_v10025569mg
OG0012745	Bo7g115530	EUTSA_v10026055mg
OG0012746	Bo7g080630	EUTSA_v10018610mg
OG0012747	Bo8g030700	EUTSA_v10004727mg
OG0012748	Bo8g102050, Bo3g042430	EUTSA_v10000149mg
OG0012749	Bo4g190300	EUTSA_v10016464mg
OG0012750	Bo1g019460, Bo7g105930	EUTSA_v10027182mg
OG0012751	Bo4g078530	EUTSA_v10003161mg
OG0012752	Bo1g144710	EUTSA_v10020022mg
OG0012753	Bo3g031480, Bo4g030890	EUTSA_v10016198mg
OG0012754	Bo1g129730, Bo3g066690	EUTSA_v10021186mg
OG0012755	Bo8g098800	EUTSA_v10002013mg
OG0012756	Bo6g118010	EUTSA_v10019624mg
OG0012757	Bo3g057260	EUTSA_v10020148mg
OG0012758	Bo4g182630	EUTSA_v10017058mg
OG0012759	Bo8g003030, Bo5g004690	EUTSA_v10009014mg
OG0012760	Bo6g046780	EUTSA_v10008168mg
OG0012761	Bo8g114690, Bo8g006000	EUTSA_v10006688mg
OG0012762	Bo2g146430	EUTSA_v100054041mg, EUTSA_v100054040mg
OG0012763	Bo3g153690	EUTSA_v10026229mg
OG0012764	Bo8g114920	EUTSA_v10007469mg
OG0012765	Bo7g106720, Bo7g106710, Bo10676s010	EUTSA_v10027326mg
OG0012766	Bo8g001380, Bo5g003780	EUTSA_v10009692mg
OG0012767	Bo3g101290, Bo1g017960, Bo1g017950	EUTSA_v10026928mg
OG0012768	Bo8g083110	EUTSA_v10010145mg
OG0012769	Bo1g090190	EUTSA_v10023553mg
OG0012770	Bo5g002570	EUTSA_v10009389mg
OG0012771	Bo4g025320	EUTSA_v10017062mg
OG0012772	Bo4g039470	EUTSA_v10016991mg
OG0012774	Bo9g071630	EUTSA_v10004194mg
OG0012775	Bo7g109120	EUTSA_v10026535mg
OG0012776	Bo8g066340, Bo5g020720	EUTSA_v10007225mg
OG0012777	Bo6g087430	EUTSA_v10018506mg
OG0012778	Bo8g098860	EUTSA_v10002087mg
OG0012779	Bo3g185330	EUTSA_v10011181mg
OG0012780	Bo1g072220, Bo3g114950	EUTSA_v10010670mg
OG0012781	Bo7g110770	EUTSA_v10026289mg
OG0012783	Bo6g119290, Bo6g086510	EUTSA_v10019387mg
