"chrom","chromStart","chromEnd","TranscriptID","GeneID","score","strand","thickStart","thickEnd","itemRgb","blockCount","blockSizes","blockStarts","MatureLength","CPATscore","Type","BioType","ConfidenceLevel"
"Chr5",6633998,6635746,"AtRegRNA_35904.1","AtRegRNA_35904",0,"-",6635746,6635746,0,1,"1748,","0,",1748,0.844467058842587,"monoexonic","lincRNA","HC"
"Chr5",6649075,6649316,"AT5G19675.1","AT5G19675",0,"-",6649316,6649316,0,2,"120,93,","0,148,",213,0.26553470352457,"multiexonic","NAT_lncRNA","HC"
"Chr5",6663546,6664440,"AT5G00420.1","AT5G00420",0,"-",6664440,6664440,0,2,"571,131,","0,763,",702,0.587625101087211,"multiexonic","lincRNA","HC"
"Chr5",6663546,6664440,"AT5G00420.2","AT5G00420",0,"-",6664440,6664440,0,1,"894,","0,",894,0.587625101087211,"monoexonic","lincRNA","HC"
"Chr5",6664185,6664456,"AT5G03085.1","AT5G03085",0,"+",6664456,6664456,0,1,"271,","0,",271,0.214528755394237,"monoexonic","lincRNA","HC"
"Chr5",6691782,6692085,"AtRegRNA_35927.1","AtRegRNA_35927",0,".",6692085,6692085,0,1,"303,","0,",303,0,"monoexonic","lincRNA","HC"
"Chr5",6711973,6712222,"AtRegRNA_35945.1","AtRegRNA_35945",0,"+",6712222,6712222,0,1,"249,","0,",249,0.225932233592746,"monoexonic","NAT_lncRNA","HC"
"Chr5",6713301,6713558,"AtRegRNA_35946.1","AtRegRNA_35946",0,"+",6713558,6713558,0,1,"257,","0,",257,0.128961665787181,"monoexonic","NAT_lncRNA","HC"
"Chr5",6827012,6827222,"AtRegRNA_35997.1","AtRegRNA_35997",0,"-",6827222,6827222,0,1,"210,","0,",210,0,"monoexonic","NAT_lncRNA","HC"
"Chr5",6827902,6828170,"AT5G03115.1","AT5G03115",0,"-",6828170,6828170,0,1,"268,","0,",268,0.366739995343467,"monoexonic","lincRNA","HC"
"Chr5",6831989,6832546,"AT5G00425.1","AT5G00425",0,"-",6832546,6832546,0,2,"212,254,","0,303,",466,0.167473640046809,"multiexonic","lincRNA","HC"
"Chr5",6839849,6840225,"AtRegRNA_36004.1","AtRegRNA_36004",0,".",6840225,6840225,0,1,"376,","0,",376,0.477441350478425,"monoexonic","lincRNA","HC"
"Chr5",6841944,6842151,"AtRegRNA_36006.1","AtRegRNA_36006",0,".",6842151,6842151,0,1,"207,","0,",207,0,"monoexonic","wsense_intronic_lncRNA","HC"
"Chr5",6844832,6845257,"AtRegRNA_36009.1","AtRegRNA_36009",0,"+",6845257,6845257,0,1,"425,","0,",425,0.23171812184002,"monoexonic","NAT_lncRNA","HC"
"Chr5",6914110,6914855,"AtRegRNA_36025.1","AtRegRNA_36025",0,"+",6914855,6914855,0,2,"249,83,","0,662,",332,0.684460992344404,"multiexonic","sense_exonic_lncRNA","HC"
"Chr5",6920198,6920402,"AT5G03125.1","AT5G03125",0,"+",6920402,6920402,0,1,"204,","0,",204,0,"monoexonic","lincRNA","LC"
"Chr5",6937701,6937917,"AT5G03155.1","AT5G03155",0,"+",6937917,6937917,0,1,"216,","0,",216,0.546023803656006,"monoexonic","NAT_lncRNA","HC"
"Chr5",6938815,6939201,"AT5G03165.1","AT5G03165",0,"-",6939201,6939201,0,1,"386,","0,",386,0.166171285788463,"monoexonic","NAT_lncRNA","HC"
"Chr5",6940252,6940772,"AT5G03175.1","AT5G03175",0,"+",6940772,6940772,0,1,"520,","0,",520,0.670225512111418,"monoexonic","NAT_lncRNA","HC"
"Chr5",6942153,6942769,"AT5G03175.2","AT5G03175",0,"+",6942769,6942769,0,1,"616,","0,",616,0.313738747640114,"monoexonic","NAT_lncRNA","HC"
"Chr5",6949686,6950591,"AtRegRNA_36047.1","AtRegRNA_36047",0,"-",6950591,6950591,0,1,"905,","0,",905,0.174595429381533,"monoexonic","intronic_lncRNA","HC"
"Chr5",6985686,6985952,"AT5G03185.1","AT5G03185",0,"+",6985952,6985952,0,1,"266,","0,",266,0,"monoexonic","NAT_lncRNA","HC"
"Chr5",6992229,6992776,"AtRegRNA_36058.1","AtRegRNA_36058",0,".",6992776,6992776,0,1,"547,","0,",547,0.352656764902771,"monoexonic","lincRNA","HC"
"Chr5",7014726,7015030,"AT5G03195.1","AT5G03195",0,"-",7015030,7015030,0,1,"304,","0,",304,0.359373145686201,"monoexonic","NAT_lncRNA","HC"
"Chr5",7018457,7018725,"AtRegRNA_36074.1","AtRegRNA_36074",0,"+",7018725,7018725,0,1,"268,","0,",268,0.972429877855629,"monoexonic","NAT_lncRNA","HC"
"Chr5",7045916,7046151,"AT5G03215.1","AT5G03215",0,"-",7046151,7046151,0,1,"235,","0,",235,0,"monoexonic","lincRNA","HC"
"Chr5",7046293,7046570,"AtRegRNA_36084.1","AtRegRNA_36084",0,"-",7046570,7046570,0,1,"277,","0,",277,0.128117655574437,"monoexonic","lincRNA","HC"
"Chr5",7050382,7050626,"AtRegRNA_36087.1","AtRegRNA_36087",0,"+",7050626,7050626,0,1,"244,","0,",244,0.291750052178981,"monoexonic","NAT_lncRNA","HC"
"Chr5",7061269,7061644,"AtRegRNA_36090.1","AtRegRNA_36090",0,"+",7061644,7061644,0,1,"375,","0,",375,0.414238883440621,"monoexonic","NAT_lncRNA","HC"
"Chr5",707525,707791,"AT5G00895.1","AT5G00895",0,"-",707791,707791,0,1,"266,","0,",266,0,"monoexonic","NAT_lncRNA","HC"
"Chr5",7085489,7085691,"AtRegRNA_36095.1","AtRegRNA_36095",0,".",7085691,7085691,0,1,"202,","0,",202,0,"monoexonic","lincRNA","HC"
"Chr5",709136,709370,"AT5G00900.1","AT5G00900",0,"+",709370,709370,0,1,"234,","0,",234,0.269464663625227,"monoexonic","NAT_lncRNA","HC"
"Chr5",7091914,7092125,"AT5G03235.1","AT5G03235",0,"-",7092125,7092125,0,1,"211,","0,",211,0.29891247210348,"monoexonic","NAT_lncRNA","HC"
"Chr5",7094153,7094423,"AT5G03245.1","AT5G03245",0,"+",7094423,7094423,0,1,"270,","0,",270,0.688148969751005,"monoexonic","NAT_lncRNA","HC"
"Chr5",7128638,7128855,"AtRegRNA_36117.1","AtRegRNA_36117",0,"+",7128855,7128855,0,1,"217,","0,",217,0,"monoexonic","NAT_lncRNA","HC"
"Chr5",7134753,7135261,"AT5G03275.1","AT5G03275",0,"+",7135261,7135261,0,2,"154,195,","0,313,",349,0.21606800641098,"multiexonic","sense_exonic_lncRNA","HC"
"Chr5",7163707,7163953,"AT5G03295.1","AT5G03295",0,"-",7163953,7163953,0,1,"246,","0,",246,0,"monoexonic","lincRNA","HC"
"Chr5",7166859,7167225,"AtRegRNA_36131.1","AtRegRNA_36131",0,"-",7167225,7167225,0,1,"366,","0,",366,0.242663846091252,"monoexonic","NAT_lncRNA","HC"
"Chr5",7205077,7205379,"AT5G00430.1","AT5G00430",0,"-",7205379,7205379,0,1,"302,","0,",302,0,"monoexonic","lincRNA","HC"
"Chr5",7206653,7206983,"AtRegRNA_36144.1","AtRegRNA_36144",0,"+",7206983,7206983,0,1,"330,","0,",330,0.561652791811361,"monoexonic","intronic_lncRNA","HC"
"Chr5",7214710,7215006,"AtRegRNA_36147.1","AtRegRNA_36147",0,"+",7215006,7215006,0,1,"296,","0,",296,0.446051908758945,"monoexonic","NAT_lncRNA","HC"
"Chr5",7222274,7222548,"AtRegRNA_36152.1","AtRegRNA_36152",0,"-",7222548,7222548,0,1,"274,","0,",274,0.412518805415179,"monoexonic","NAT_lncRNA","HC"
"Chr5",7270273,7271191,"AT5G00440.1","AT5G00440",0,"-",7271191,7271191,0,2,"276,522,","0,396,",798,0.640594753957961,"multiexonic","lincRNA","HC"
"Chr5",7270933,7271458,"AT5G03325.1","AT5G03325",0,"-",7271458,7271458,0,2,"196,191,","0,334,",387,0.624583702836502,"multiexonic","lincRNA","HC"
"Chr5",7271222,7271528,"AT5G03335.1","AT5G03335",0,"+",7271528,7271528,0,1,"306,","0,",306,0,"monoexonic","lincRNA","HC"
"Chr5",7321510,7322183,"AT5G03385.1","AT5G03385",0,"-",7322183,7322183,0,1,"673,","0,",673,0.302666461150815,"monoexonic","sense_exonic_lncRNA","HC"
"Chr5",7324672,7324914,"AtRegRNA_36177.1","AtRegRNA_36177",0,".",7324914,7324914,0,1,"242,","0,",242,0,"monoexonic","lincRNA","HC"
"Chr5",7349341,7349571,"AtRegRNA_36182.1","AtRegRNA_36182",0,"+",7349571,7349571,0,1,"230,","0,",230,0,"monoexonic","lincRNA","HC"
"Chr5",7366075,7366281,"AtRegRNA_36199.1","AtRegRNA_36199",0,"+",7366281,7366281,0,1,"206,","0,",206,0,"monoexonic","NAT_lncRNA","HC"
"Chr5",7412249,7412613,"AtRegRNA_36211.1","AtRegRNA_36211",0,".",7412613,7412613,0,1,"364,","0,",364,0.318645001199567,"monoexonic","lincRNA","HC"
"Chr5",7416513,7416827,"AtRegRNA_36212.1","AtRegRNA_36212",0,".",7416827,7416827,0,1,"314,","0,",314,0.312860362804829,"monoexonic","lincRNA","HC"
"Chr5",7420397,7421568,"AtRegRNA_36218.1","AT5G03395",0,"+",7421568,7421568,0,2,"214,523,","0,648,",737,0.653632308397747,"multiexonic","lincRNA","HC"
"Chr5",7421047,7421568,"AT5G03395.1","AT5G03395",0,"+",7421568,7421568,0,1,"521,","0,",521,0.517547414334109,"monoexonic","lincRNA","HC"
"Chr5",7462507,7462864,"AT5G03405.1","AT5G03405",0,"-",7462864,7462864,0,1,"357,","0,",357,0,"monoexonic","lincRNA","HC"
"Chr5",7472539,7473849,"AT5G22505.1","AT5G22505",0,"-",7473849,7473849,0,2,"135,75,","0,1235,",210,0.521991473355233,"multiexonic","NAT_lncRNA","HC"
"Chr5",7485621,7486981,"AtRegRNA_36239.1","AtRegRNA_36239",0,"+",7486981,7486981,0,2,"874,357,","0,1003,",1231,0.611568808243976,"multiexonic","lincRNA","HC"
"Chr5",7512925,7513129,"AT5G03465.1","AT5G03465",0,"-",7513129,7513129,0,1,"204,","0,",204,0,"monoexonic","NAT_lncRNA","HC"
"Chr5",7577801,7578283,"AT5G22765.1","AT5G22765",0,"-",7578283,7578283,0,3,"186,21,87,","0,297,395,",294,0.595269888584387,"multiexonic","NAT_lncRNA","HC"
"Chr5",758518,758719,"AT5G00905.1","AT5G00905",0,"-",758719,758719,0,1,"201,","0,",201,0,"monoexonic","NAT_lncRNA","HC"
"Chr5",7602912,7603499,"AT5G22788.1","AT5G22788",0,"-",7603499,7603499,0,1,"587,","0,",587,0.133268883476494,"monoexonic","lincRNA","HC"
"Chr5",761127,761505,"AtRegRNA_33479.1","AtRegRNA_33479",0,"+",761505,761505,0,2,"161,142,","0,236,",303,0.608271964815985,"multiexonic","NAT_lncRNA","HC"
"Chr5",7611994,7612236,"AT5G03485.1","AT5G03485",0,"+",7612236,7612236,0,1,"242,","0,",242,0.479658626715649,"monoexonic","lincRNA","HC"
"Chr5",7612205,7613224,"AT5G22796.1","AT5G22796",0,"+",7613224,7613224,0,4,"171,152,204,71,","0,259,555,948,",598,0.613497084528419,"multiexonic","lincRNA","HC"
"Chr5",7612880,7613614,"AT5G03515.1","AT5G03515",0,"+",7613614,7613614,0,2,"85,246,","0,488,",331,0.271818982806296,"multiexonic","sense_exonic_lncRNA","HC"
"Chr5",7614152,7614403,"AT5G03525.1","AT5G03525",0,"-",7614403,7614403,0,1,"251,","0,",251,0.151389664910898,"monoexonic","NAT_lncRNA","HC"
"Chr5",762043,762507,"AT5G03204.1","AT5G03204",0,"-",762507,762507,0,1,"464,","0,",464,0.407512568110699,"monoexonic","lincRNA","HC"
"Chr5",762854,763315,"AtRegRNA_33482.1","AtRegRNA_33482",0,"+",763315,763315,0,1,"461,","0,",461,0,"monoexonic","NAT_lncRNA","HC"
"Chr5",7637738,7637945,"AtRegRNA_36287.1","AtRegRNA_36287",0,".",7637945,7637945,0,1,"207,","0,",207,0.219321391380164,"monoexonic","lincRNA","HC"
"Chr5",7708762,7709172,"AtRegRNA_36306.1","AtRegRNA_36306",0,".",7709172,7709172,0,1,"410,","0,",410,0.203044115550298,"monoexonic","lincRNA","HC"
"Chr5",7718945,7719202,"AtRegRNA_36311.1","AtRegRNA_36311",0,"-",7719202,7719202,0,1,"257,","0,",257,0.177449724919977,"monoexonic","NAT_lncRNA","HC"
"Chr5",7722526,7722821,"AtRegRNA_36312.1","AtRegRNA_36312",0,".",7722821,7722821,0,1,"295,","0,",295,0,"monoexonic","lincRNA","HC"
"Chr5",7736564,7736981,"AtRegRNA_36319.1","AtRegRNA_36319",0,"+",7736981,7736981,0,2,"95,218,","0,199,",313,0.261368607149157,"multiexonic","NAT_lncRNA","HC"
"Chr5",7738800,7739395,"AT5G00450.1","AT5G00450",0,"-",7739395,7739395,0,1,"595,","0,",595,0.557745656044069,"monoexonic","lincRNA","HC"
"Chr5",7741923,7742212,"AtRegRNA_36327.1","AtRegRNA_36327",0,"-",7742212,7742212,0,1,"289,","0,",289,0.76946310259226,"monoexonic","NAT_lncRNA","HC"
"Chr5",7755379,7755953,"AT5G03575.1","AT5G03575",0,"+",7755953,7755953,0,2,"265,138,","0,436,",403,0.597608396454888,"multiexonic","lincRNA","HC"
"Chr5",7755476,7755862,"AtRegRNA_36325.2","AtRegRNA_36325",0,"+",7755862,7755862,0,1,"386,","0,",386,0.562492789316923,"monoexonic","lincRNA","HC"
"Chr5",7792731,7794952,"AT5G23155.1","AT5G23155",0,"+",7794952,7794952,0,4,"179,122,98,19,","0,1335,1615,2202,",418,0.831756051105273,"multiexonic","sense_exonic_lncRNA","HC"
"Chr5",7792731,7794581,"AT5G23155.2","AT5G23155",0,"+",7794581,7794581,0,3,"179,122,235,","0,1335,1615,",536,0.788099970919773,"multiexonic","sense_exonic_lncRNA","HC"
"Chr5",779798,780350,"AtRegRNA_33484.1","AtRegRNA_33484",0,".",780350,780350,0,1,"552,","0,",552,0.548582920819873,"monoexonic","lincRNA","HC"
"Chr5",7823918,7824790,"AtRegRNA_36347.1","AtRegRNA_36347",0,"+",7824790,7824790,0,1,"872,","0,",872,0.446787960470225,"monoexonic","lincRNA","HC"
"Chr5",7884875,7885151,"AT5G03595.1","AT5G03595",0,"+",7885151,7885151,0,1,"276,","0,",276,0,"monoexonic","lincRNA","HC"
"Chr5",7887689,7888235,"AT5G03605.1","AT5G03605",0,"+",7888235,7888235,0,2,"83,183,","0,363,",266,0.729877058329086,"multiexonic","lincRNA","HC"
"Chr5",7890909,7891272,"AtRegRNA_36379.1","AtRegRNA_36379",0,"+",7891272,7891272,0,1,"363,","0,",363,0,"monoexonic","lincRNA","HC"
"Chr5",7891345,7891734,"AT5G03615.1","AT5G03615",0,"+",7891734,7891734,0,1,"389,","0,",389,0.248488669736088,"monoexonic","lincRNA","HC"
"Chr5",7934123,7934674,"AtRegRNA_36389.1","AtRegRNA_36389",0,"+",7934674,7934674,0,1,"551,","0,",551,0.819246030840409,"monoexonic","NAT_lncRNA","HC"
"Chr5",793513,793717,"AT5G03285.1","AT5G03285",0,"+",793717,793717,0,1,"204,","0,",204,0.47868889843193,"monoexonic","lincRNA","HC"
"Chr5",7971879,7972146,"AtRegRNA_36404.1","AtRegRNA_36404",0,"+",7972146,7972146,0,1,"267,","0,",267,0,"monoexonic","NAT_lncRNA","HC"
"Chr5",7978710,7978953,"AtRegRNA_36402.1","AtRegRNA_36402",0,".",7978953,7978953,0,1,"243,","0,",243,0,"monoexonic","lincRNA","HC"
"Chr5",7985805,7986024,"AT5G03635.1","AT5G03635",0,"+",7986024,7986024,0,1,"219,","0,",219,0,"monoexonic","NAT_lncRNA","HC"
"Chr5",8007394,8007633,"AT5G03645.1","AT5G03645",0,"-",8007633,8007633,0,1,"239,","0,",239,0,"monoexonic","lincRNA","HC"
"Chr5",801291,801869,"AT5G00910.1","AT5G00910",0,"-",801869,801869,0,1,"578,","0,",578,0.378341157310356,"monoexonic","lincRNA","HC"
"Chr5",8014569,8014947,"AtRegRNA_36448.1","AtRegRNA_36448",0,"+",8014947,8014947,0,2,"203,87,","0,291,",290,0.333808634680441,"multiexonic","NAT_lncRNA","HC"
"Chr5",80379,81007,"AtRegRNA_33178.1","AtRegRNA_33178",0,".",81007,81007,0,1,"628,","0,",628,0.377121108876866,"monoexonic","lincRNA","HC"
"Chr5",8068070,8068280,"AT5G23908.1","AT5G23908",0,"-",8068280,8068280,0,1,"210,","0,",210,0.526328046323379,"monoexonic","NAT_lncRNA","HC"
"Chr5",8104510,8104872,"AtRegRNA_36416.1","AtRegRNA_36416",0,".",8104872,8104872,0,1,"362,","0,",362,0,"monoexonic","lincRNA","HC"
"Chr5",8124375,8125159,"AtRegRNA_36421.1","AtRegRNA_36421",0,".",8125159,8125159,0,1,"784,","0,",784,0.190570202072335,"monoexonic","lincRNA","HC"
"Chr5",8187807,8188078,"AT5G00460.2","AT5G00460",0,"-",8188078,8188078,0,1,"271,","0,",271,0.300205896518526,"monoexonic","lincRNA","HC"
"Chr5",8187809,8188196,"AT5G00460.1","AT5G00460",0,"-",8188196,8188196,0,2,"250,13,","0,374,",263,0.292258774668311,"multiexonic","lincRNA","HC"
"Chr5",8188165,8189470,"AT5G24165.1","AT5G24165",0,"+",8189470,8189470,0,4,"179,201,158,401,","0,307,633,904,",939,0.728259024429216,"multiexonic","NAT_lncRNA","HC"
"Chr5",8188165,8189470,"AT5G24165.2","AT5G24165",0,"+",8189470,8189470,0,3,"508,158,401,","0,633,904,",1067,0.728259024429216,"multiexonic","NAT_lncRNA","HC"
"Chr5",8217739,8218293,"AtRegRNA_36492.1","AtRegRNA_36492",0,"-",8218293,8218293,0,2,"211,192,","0,362,",403,0.35575691312051,"multiexonic","NAT_lncRNA","HC"
"Chr5",8221433,8221644,"AtRegRNA_36495.1","AtRegRNA_36495",0,"-",8221644,8221644,0,1,"211,","0,",211,0,"monoexonic","NAT_lncRNA","HC"
"Chr5",8221942,8222160,"AtRegRNA_36496.1","AtRegRNA_36496",0,"-",8222160,8222160,0,1,"218,","0,",218,0,"monoexonic","NAT_lncRNA","HC"
"Chr5",8222335,8222874,"AT5G03695.1","AT5G03695",0,"-",8222874,8222874,0,1,"539,","0,",539,0.184367923321995,"monoexonic","NAT_lncRNA","HC"
"Chr5",8244583,8245112,"AT5G03715.1","AT5G03715",0,"+",8245112,8245112,0,2,"123,356,","0,173,",479,0.333976083972594,"multiexonic","NAT_lncRNA","HC"
"Chr5",8262584,8262788,"AT5G03735.1","AT5G03735",0,"+",8262788,8262788,0,1,"204,","0,",204,0.153101712515289,"monoexonic","NAT_lncRNA","LC"
"Chr5",8267491,8267708,"AtRegRNA_36507.1","AtRegRNA_36507",0,"-",8267708,8267708,0,1,"217,","0,",217,0,"monoexonic","NAT_lncRNA","HC"
"Chr5",8270700,8271087,"AtRegRNA_36508.1","AtRegRNA_36508",0,"-",8271087,8271087,0,1,"387,","0,",387,0.125670617764357,"monoexonic","NAT_lncRNA","HC"
"Chr5",8354862,8355076,"AtRegRNA_36540.1","AtRegRNA_36540",0,"-",8355076,8355076,0,1,"214,","0,",214,0.650694544206986,"monoexonic","NAT_lncRNA","HC"
"Chr5",8355942,8356207,"AtRegRNA_36542.1","AtRegRNA_36542",0,"+",8356207,8356207,0,1,"265,","0,",265,0,"monoexonic","NAT_lncRNA","HC"
"Chr5",8365624,8365910,"AtRegRNA_36546.1","AtRegRNA_36546",0,"-",8365910,8365910,0,1,"286,","0,",286,0.268880080466352,"monoexonic","NAT_lncRNA","HC"
"Chr5",8366472,8366706,"AtRegRNA_36547.1","AtRegRNA_36547",0,"-",8366706,8366706,0,1,"234,","0,",234,0.238262985942669,"monoexonic","NAT_lncRNA","HC"
"Chr5",8381218,8381742,"AtRegRNA_36554.1","AtRegRNA_36554",0,".",8381742,8381742,0,1,"524,","0,",524,0.279784523629755,"monoexonic","wsense_intronic_lncRNA","HC"
"Chr5",8399726,8400337,"AtRegRNA_36556.1","AtRegRNA_36556",0,".",8400337,8400337,0,1,"611,","0,",611,0,"monoexonic","lincRNA","HC"
"Chr5",8408823,8409383,"AT5G00465.1","AT5G00465",0,"-",8409383,8409383,0,2,"84,245,","0,315,",329,0.104844111362308,"multiexonic","lincRNA","HC"
"Chr5",8409578,8409826,"AT5G03765.1","AT5G03765",0,"+",8409826,8409826,0,1,"248,","0,",248,0,"monoexonic","lincRNA","HC"
"Chr5",8419837,8420080,"AtRegRNA_36565.1","AtRegRNA_36565",0,".",8420080,8420080,0,1,"243,","0,",243,0.144387471725542,"monoexonic","lincRNA","HC"
"Chr5",8422456,8423088,"AtRegRNA_36569.1","AtRegRNA_36569",0,".",8423088,8423088,0,1,"632,","0,",632,0,"monoexonic","wsense_intronic_lncRNA","HC"
"Chr5",8424822,8425022,"AT5G03785.1","AT5G03785",0,"+",8425022,8425022,0,1,"200,","0,",200,0,"monoexonic","lincRNA","HC"
"Chr5",8429317,8429872,"AtRegRNA_36576.1","AtRegRNA_36576",0,"-",8429872,8429872,0,1,"555,","0,",555,0,"monoexonic","lincRNA","HC"
"Chr5",8440054,8440363,"AT5G03815.1","AT5G03815",0,"+",8440363,8440363,0,1,"309,","0,",309,0,"monoexonic","lincRNA","HC"
"Chr5",846528,846760,"AT5G00920.1","AT5G00920",0,"-",846760,846760,0,1,"232,","0,",232,0.285196312495429,"monoexonic","NAT_lncRNA","HC"
"Chr5",8468330,8469262,"AT5G24735.1","AT5G24735",0,"-",8469262,8469262,0,2,"342,243,","0,689,",585,0.309163248554526,"multiexonic","lincRNA","HC"
"Chr5",8498613,8499184,"AtRegRNA_36677.1","AtRegRNA_36677",0,".",8499184,8499184,0,1,"571,","0,",571,0.196164359032657,"monoexonic","lincRNA","HC"
"Chr5",8520897,8521247,"AT5G03825.1","AT5G03825",0,"+",8521247,8521247,0,1,"350,","0,",350,0.469073342691101,"monoexonic","NAT_lncRNA","HC"
"Chr5",8527445,8528555,"AtRegRNA_36688.1","AtRegRNA_36688",0,".",8528555,8528555,0,1,"1110,","0,",1110,0.666532404688703,"monoexonic","lincRNA","HC"
"Chr5",8530938,8531228,"AT5G03835.1","AT5G03835",0,"-",8531228,8531228,0,1,"290,","0,",290,0.9013118916675,"monoexonic","NAT_lncRNA","HC"
"Chr5",8554653,8554933,"AtRegRNA_36583.1","AtRegRNA_36583",0,".",8554933,8554933,0,1,"280,","0,",280,0,"monoexonic","lincRNA","HC"
"Chr5",8579875,8580592,"AtRegRNA_36588.1","AtRegRNA_36588",0,"+",8580592,8580592,0,1,"717,","0,",717,0.412678670355311,"monoexonic","lincRNA","HC"
"Chr5",8580762,8581113,"AT5G03845.1","AT5G03845",0,"+",8581113,8581113,0,1,"351,","0,",351,0,"monoexonic","lincRNA","HC"
"Chr5",8629223,8629495,"AtRegRNA_36604.1","AtRegRNA_36604",0,"-",8629495,8629495,0,1,"272,","0,",272,0.27855554983638,"monoexonic","lincRNA","HC"
"Chr5",8644323,8644580,"AtRegRNA_36613.1","AtRegRNA_36613",0,"-",8644580,8644580,0,1,"257,","0,",257,0,"monoexonic","intronic_lncRNA","HC"
"Chr5",8644913,8645262,"AT5G03875.1","AT5G03875",0,"-",8645262,8645262,0,1,"349,","0,",349,0,"monoexonic","intronic_lncRNA","HC"
"Chr5",868027,868243,"AtRegRNA_33532.1","AtRegRNA_33532",0,".",868243,868243,0,1,"216,","0,",216,0,"monoexonic","wsense_intronic_lncRNA","HC"
"Chr5",8688446,8688774,"AtRegRNA_36626.1","AtRegRNA_36626",0,".",8688774,8688774,0,1,"328,","0,",328,0,"monoexonic","lincRNA","HC"
"Chr5",8700110,8700460,"AtRegRNA_36628.1","AtRegRNA_36628",0,".",8700460,8700460,0,1,"350,","0,",350,0,"monoexonic","lincRNA","HC"
"Chr5",8724488,8724696,"AtRegRNA_36639.1","AtRegRNA_36639",0,".",8724696,8724696,0,1,"208,","0,",208,0.225691316581221,"monoexonic","wsense_intronic_lncRNA","HC"
"Chr5",8736129,8736421,"AtRegRNA_36641.1","AtRegRNA_36641",0,"-",8736421,8736421,0,1,"292,","0,",292,0.66185906522666,"monoexonic","NAT_lncRNA","HC"
"Chr5",8751789,8752228,"AtRegRNA_36646.1","AtRegRNA_36646",0,".",8752228,8752228,0,1,"439,","0,",439,0,"monoexonic","lincRNA","HC"
"Chr5",8776925,8777236,"AT5G03955.1","AT5G03955",0,"-",8777236,8777236,0,1,"311,","0,",311,0.426984498505871,"monoexonic","lincRNA","HC"
"Chr5",8777370,8777838,"AtRegRNA_36655.1","AtRegRNA_36655",0,".",8777838,8777838,0,1,"468,","0,",468,0.392101542752465,"monoexonic","lincRNA","HC"
"Chr5",8790731,8790947,"AtRegRNA_36659.1","AtRegRNA_36659",0,".",8790947,8790947,0,1,"216,","0,",216,0.140586373372303,"monoexonic","lincRNA","HC"
"Chr5",8875470,8875753,"AtRegRNA_36713.1","AtRegRNA_36713",0,".",8875753,8875753,0,1,"283,","0,",283,0,"monoexonic","lincRNA","HC"
"Chr5",887986,888714,"AtRegRNA_33541.1","AtRegRNA_33541",0,".",888714,888714,0,1,"728,","0,",728,0.443130811675868,"monoexonic","lincRNA","HC"
"Chr5",8881710,8882079,"AT5G04005.1","AT5G04005",0,"-",8882079,8882079,0,2,"169,65,","0,304,",234,0.39738757738691,"multiexonic","NAT_lncRNA","HC"
"Chr5",8884607,8884838,"AT5G04015.1","AT5G04015",0,"+",8884838,8884838,0,1,"231,","0,",231,0,"monoexonic","NAT_lncRNA","HC"
"Chr5",8920826,8921097,"AT5G04025.1","AT5G04025",0,"+",8921097,8921097,0,1,"271,","0,",271,0,"monoexonic","lincRNA","HC"
"Chr5",8927096,8927446,"AT5G04035.1","AT5G04035",0,"+",8927446,8927446,0,1,"350,","0,",350,0.0677567855101799,"monoexonic","lincRNA","HC"
"Chr5",8957541,8958629,"AT5G00470.1","AT5G00470",0,"+",8958629,8958629,0,1,"1088,","0,",1088,0.65191593006334,"monoexonic","lincRNA","HC"
"Chr5",8959353,8960074,"AT5G04055.1","AT5G04055",0,"+",8960074,8960074,0,1,"721,","0,",721,0.261578984323053,"monoexonic","NAT_lncRNA","HC"
"Chr5",8962937,8963803,"AT5G04065.1","AT5G04065",0,"-",8963803,8963803,0,2,"194,208,","0,658,",402,0.734347088518139,"multiexonic","sense_exonic_lncRNA","HC"
"Chr5",8963296,8963515,"AT5G04075.1","AT5G04075",0,"+",8963515,8963515,0,1,"219,","0,",219,0.0491156432764018,"monoexonic","lincRNA","HC"
"Chr5",896577,898025,"AtRegRNA_33546.1","AT5G03553",0,"+",898025,898025,0,1,"1448,","0,",1448,0.848682510023484,"monoexonic","lincRNA","HC"
"Chr5",896601,898025,"AtRegRNA_33547.1","AtRegRNA_33547",0,"-",898025,898025,0,2,"914,385,","0,1039,",1299,0.483230106445425,"multiexonic","lincRNA","HC"
"Chr5",896845,897746,"AT5G03553.1","AT5G03553",0,"+",897746,897746,0,2,"151,124,","0,777,",275,0.786620246513944,"multiexonic","lincRNA","HC"
"Chr5",9006055,9006302,"AT5G04125.1","AT5G04125",0,"+",9006302,9006302,0,1,"247,","0,",247,0.18754357401275,"monoexonic","lincRNA","HC"
"Chr5",9016269,9016516,"AT5G04135.1","AT5G04135",0,"+",9016516,9016516,0,1,"247,","0,",247,0.424963280757812,"monoexonic","lincRNA","LC"
"Chr5",9022741,9023617,"AtRegRNA_36727.1","AtRegRNA_36727",0,".",9023617,9023617,0,1,"876,","0,",876,0.637681564346441,"monoexonic","lincRNA","HC"
