"chrom","chromStart","chromEnd","TranscriptID","GeneID","score","strand","thickStart","thickEnd","itemRgb","blockCount","blockSizes","blockStarts","MatureLength","Type","BioType","ConfidenceLevel","ConservationType"
"Chr5",4800307,4800731,"AT5G00395.1","AT5G00395",0,"-",4800731,4800731,0,1,"424,","0,",424,"monoexonic","lincRNA","HC","Species-specific"
"Chr5",4866236,4866939,"AT5G15022.1","AT5G15022",0,"+",4866939,4866939,0,1,"703,","0,",703,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",4917186,4917590,"AT5G02335.1","AT5G02335",0,"-",4917590,4917590,0,1,"404,","0,",404,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",4971885,4972090,"AT5G02355.1","AT5G02355",0,"-",4972090,4972090,0,1,"205,","0,",205,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",4971954,4972298,"AT5G02365.1","AT5G02365",0,"+",4972298,4972298,0,1,"344,","0,",344,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",4972813,4973058,"AT5G02375.1","AT5G02375",0,"-",4973058,4973058,0,1,"245,","0,",245,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",4973105,4973387,"AT5G02395.1","AT5G02395",0,"+",4973387,4973387,0,1,"282,","0,",282,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",498655,498878,"AT5G00830.1","AT5G00830",0,"+",498878,498878,0,1,"223,","0,",223,"monoexonic","lincRNA","HC","Species-specific"
"Chr5",4990611,4991041,"AT5G02405.1","AT5G02405",0,"+",4991041,4991041,0,2,"148,181,","0,249,",329,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",499781,500107,"AT5G00835.1","AT5G00835",0,"-",500107,500107,0,1,"326,","0,",326,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",5012366,5013135,"AT5G02415.1","AT5G02415",0,"-",5013135,5013135,0,1,"769,","0,",769,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",5045300,5045978,"AT5G02425.1","AT5G02425",0,"+",5045978,5045978,0,1,"678,","0,",678,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",5045927,5046288,"AT5G00400.1","AT5G00400",0,"-",5046288,5046288,0,1,"361,","0,",361,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",5046602,5047053,"AT5G00405.1","AT5G00405",0,"-",5047053,5047053,0,2,"108,196,","0,255,",304,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",512219,512531,"AT5G00840.1","AT5G00840",0,"+",512531,512531,0,1,"312,","0,",312,"monoexonic","NAT_lncRNA","LC","NA"
"Chr5",5153719,5154168,"AT5G02455.1","AT5G02455",0,"+",5154168,5154168,0,1,"449,","0,",449,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",5169698,5169907,"AT5G02465.1","AT5G02465",0,"-",5169907,5169907,0,1,"209,","0,",209,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",5178106,5178395,"AT5G15853.1","AT5G15853",0,"+",5178395,5178395,0,1,"289,","0,",289,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",5216102,5216471,"AT5G02485.1","AT5G02485",0,"-",5216471,5216471,0,1,"369,","0,",369,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",5236633,5236879,"AT5G02495.1","AT5G02495",0,"+",5236879,5236879,0,1,"246,","0,",246,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",5338,5593,"AT5G01017.1","AT5G01017",0,"+",5593,5593,0,1,"255,","0,",255,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",5343698,5344026,"AT5G02525.1","AT5G02525",0,"+",5344026,5344026,0,1,"328,","0,",328,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",535043,535256,"AT5G00850.1","AT5G00850",0,"-",535256,535256,0,1,"213,","0,",213,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",5448917,5449170,"AT5G02565.1","AT5G02565",0,"+",5449170,5449170,0,1,"253,","0,",253,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",5449239,5449529,"AT5G02575.1","AT5G02575",0,"+",5449529,5449529,0,1,"290,","0,",290,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",545744,545953,"AT5G00855.1","AT5G00855",0,"-",545953,545953,0,1,"209,","0,",209,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",5534568,5534966,"AT5G02595.1","AT5G02595",0,"+",5534966,5534966,0,1,"398,","0,",398,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",5573595,5573907,"AT5G02635.1","AT5G02635",0,"+",5573907,5573907,0,1,"312,","0,",312,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",562929,563175,"AT5G00860.1","AT5G00860",0,"-",563175,563175,0,1,"246,","0,",246,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",564506,564810,"AT5G00865.1","AT5G00865",0,"+",564810,564810,0,1,"304,","0,",304,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",5678871,5679259,"AT5G02685.1","AT5G02685",0,"-",5679259,5679259,0,1,"388,","0,",388,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",5692699,5692924,"AT5G17305.1","AT5G17305",0,"+",5692924,5692924,0,1,"225,","0,",225,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",5741946,5742246,"AT5G02715.1","AT5G02715",0,"-",5742246,5742246,0,1,"300,","0,",300,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",5755024,5755264,"AT5G02735.1","AT5G02735",0,"+",5755264,5755264,0,1,"240,","0,",240,"monoexonic","sense_exonic_lncRNA","HC","NA"
"Chr5",5794878,5795196,"AT5G02745.1","AT5G02745",0,"-",5795196,5795196,0,1,"318,","0,",318,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",5810591,5810887,"AT5G02755.1","AT5G02755",0,"-",5810887,5810887,0,1,"296,","0,",296,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",5834577,5835108,"AT5G02765.1","AT5G02765",0,"+",5835108,5835108,0,2,"224,209,","0,322,",433,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",5963606,5964027,"AT5G02835.1","AT5G02835",0,"+",5964027,5964027,0,1,"421,","0,",421,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",5964474,5964713,"AT5G02855.1","AT5G02855",0,"+",5964713,5964713,0,1,"239,","0,",239,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",5987488,5987893,"AT5G02875.1","AT5G02875",0,"-",5987893,5987893,0,1,"405,","0,",405,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",60207,61214,"AT5G01175.1","AT5G01175",0,"+",61214,61214,0,2,"230,298,","0,709,",528,"multiexonic","NAT_lncRNA","HC","NA"
"Chr5",60207,61214,"AT5G01175.2","AT5G01175",0,"+",61214,61214,0,1,"1007,","0,",1007,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",6057368,6057577,"AT5G02885.1","AT5G02885",0,"+",6057577,6057577,0,1,"209,","0,",209,"monoexonic","intronic_lncRNA","HC","NA"
"Chr5",6177703,6177988,"AT5G02905.1","AT5G02905",0,"-",6177988,6177988,0,1,"285,","0,",285,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",624121,625391,"AT5G00875.2","AT5G00875",0,"-",625391,625391,0,3,"383,187,24,","0,477,1246,",594,"multiexonic","NAT_lncRNA","HC","NA"
"Chr5",624121,625391,"AT5G00875.1","AT5G00875",0,"-",625391,625391,0,2,"664,24,","0,1246,",688,"multiexonic","NAT_lncRNA","HC","NA"
"Chr5",6254559,6254769,"AT5G18748.1","AT5G18748",0,"-",6254769,6254769,0,1,"210,","0,",210,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",6313386,6314344,"AT5G18933.1","AT5G18933",0,"+",6314344,6314344,0,4,"61,61,36,73,","0,249,740,885,",231,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",6324292,6324905,"AT5G02935.1","AT5G02935",0,"-",6324905,6324905,0,1,"613,","0,",613,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",6391270,6391618,"AT5G02945.1","AT5G02945",0,"+",6391618,6391618,0,1,"348,","0,",348,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",6399626,6400099,"AT5G02985.1","AT5G02985",0,"-",6400099,6400099,0,1,"473,","0,",473,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",6399697,6400136,"AT5G03005.1","AT5G03005",0,"+",6400136,6400136,0,1,"439,","0,",439,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",6410736,6411073,"AT5G03015.1","AT5G03015",0,"+",6411073,6411073,0,1,"337,","0,",337,"monoexonic","lincRNA","HC","Species-specific"
"Chr5",6451663,6451867,"AT5G03035.1","AT5G03035",0,"-",6451867,6451867,0,1,"204,","0,",204,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",6452204,6452754,"AT5G00410.1","AT5G00410",0,"-",6452754,6452754,0,2,"189,210,","0,340,",399,"multiexonic","lincRNA","HC","Species-specific"
"Chr5",6452591,6452799,"AT5G03045.1","AT5G03045",0,"-",6452799,6452799,0,1,"208,","0,",208,"monoexonic","lincRNA","HC","Species-specific"
"Chr5",6484848,6485340,"AT5G03065.1","AT5G03065",0,"-",6485340,6485340,0,1,"492,","0,",492,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",6622382,6622728,"AT5G00415.1","AT5G00415",0,"+",6622728,6622728,0,1,"346,","0,",346,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",6649075,6649316,"AT5G19675.1","AT5G19675",0,"-",6649316,6649316,0,2,"120,93,","0,148,",213,"multiexonic","NAT_lncRNA","HC","NA"
"Chr5",6663546,6664440,"AT5G00420.1","AT5G00420",0,"-",6664440,6664440,0,2,"571,131,","0,763,",702,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",6663546,6664440,"AT5G00420.2","AT5G00420",0,"-",6664440,6664440,0,1,"894,","0,",894,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",6664185,6664456,"AT5G03085.1","AT5G03085",0,"+",6664456,6664456,0,1,"271,","0,",271,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",6827902,6828170,"AT5G03115.1","AT5G03115",0,"-",6828170,6828170,0,1,"268,","0,",268,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",6831989,6832546,"AT5G00425.1","AT5G00425",0,"-",6832546,6832546,0,2,"212,254,","0,303,",466,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",6920198,6920402,"AT5G03125.1","AT5G03125",0,"+",6920402,6920402,0,1,"204,","0,",204,"monoexonic","lincRNA","LC","Species-specific"
"Chr5",6937701,6937917,"AT5G03155.1","AT5G03155",0,"+",6937917,6937917,0,1,"216,","0,",216,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",6938815,6939201,"AT5G03165.1","AT5G03165",0,"-",6939201,6939201,0,1,"386,","0,",386,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",6940252,6940772,"AT5G03175.1","AT5G03175",0,"+",6940772,6940772,0,1,"520,","0,",520,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",6942153,6942769,"AT5G03175.2","AT5G03175",0,"+",6942769,6942769,0,1,"616,","0,",616,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",6985686,6985952,"AT5G03185.1","AT5G03185",0,"+",6985952,6985952,0,1,"266,","0,",266,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",7014726,7015030,"AT5G03195.1","AT5G03195",0,"-",7015030,7015030,0,1,"304,","0,",304,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",7045916,7046151,"AT5G03215.1","AT5G03215",0,"-",7046151,7046151,0,1,"235,","0,",235,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",707525,707791,"AT5G00895.1","AT5G00895",0,"-",707791,707791,0,1,"266,","0,",266,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",709136,709370,"AT5G00900.1","AT5G00900",0,"+",709370,709370,0,1,"234,","0,",234,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",7091914,7092125,"AT5G03235.1","AT5G03235",0,"-",7092125,7092125,0,1,"211,","0,",211,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",7094153,7094423,"AT5G03245.1","AT5G03245",0,"+",7094423,7094423,0,1,"270,","0,",270,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",7134753,7135261,"AT5G03275.1","AT5G03275",0,"+",7135261,7135261,0,2,"154,195,","0,313,",349,"multiexonic","sense_exonic_lncRNA","HC","NA"
"Chr5",7163707,7163953,"AT5G03295.1","AT5G03295",0,"-",7163953,7163953,0,1,"246,","0,",246,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",7205077,7205379,"AT5G00430.1","AT5G00430",0,"-",7205379,7205379,0,1,"302,","0,",302,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",7270273,7271191,"AT5G00440.1","AT5G00440",0,"-",7271191,7271191,0,2,"276,522,","0,396,",798,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",7270933,7271458,"AT5G03325.1","AT5G03325",0,"-",7271458,7271458,0,2,"196,191,","0,334,",387,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",7271222,7271528,"AT5G03335.1","AT5G03335",0,"+",7271528,7271528,0,1,"306,","0,",306,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",7321510,7322183,"AT5G03385.1","AT5G03385",0,"-",7322183,7322183,0,1,"673,","0,",673,"monoexonic","sense_exonic_lncRNA","HC","NA"
"Chr5",7420397,7421568,"AtRegRNA_36218.1","AT5G03395",0,"+",7421568,7421568,0,2,"214,523,","0,648,",737,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",7421047,7421568,"AT5G03395.1","AT5G03395",0,"+",7421568,7421568,0,1,"521,","0,",521,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",7462507,7462864,"AT5G03405.1","AT5G03405",0,"-",7462864,7462864,0,1,"357,","0,",357,"monoexonic","lincRNA","HC","Species-specific"
"Chr5",7472539,7473849,"AT5G22505.1","AT5G22505",0,"-",7473849,7473849,0,2,"135,75,","0,1235,",210,"multiexonic","NAT_lncRNA","HC","NA"
"Chr5",7512925,7513129,"AT5G03465.1","AT5G03465",0,"-",7513129,7513129,0,1,"204,","0,",204,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",7577801,7578283,"AT5G22765.1","AT5G22765",0,"-",7578283,7578283,0,3,"186,21,87,","0,297,395,",294,"multiexonic","NAT_lncRNA","HC","NA"
"Chr5",758518,758719,"AT5G00905.1","AT5G00905",0,"-",758719,758719,0,1,"201,","0,",201,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",7602912,7603499,"AT5G22788.1","AT5G22788",0,"-",7603499,7603499,0,1,"587,","0,",587,"monoexonic","lincRNA","HC","Species-specific"
"Chr5",7611994,7612236,"AT5G03485.1","AT5G03485",0,"+",7612236,7612236,0,1,"242,","0,",242,"monoexonic","lincRNA","HC","Species-specific"
"Chr5",7612205,7613224,"AT5G22796.1","AT5G22796",0,"+",7613224,7613224,0,4,"171,152,204,71,","0,259,555,948,",598,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",7612880,7613614,"AT5G03515.1","AT5G03515",0,"+",7613614,7613614,0,2,"85,246,","0,488,",331,"multiexonic","sense_exonic_lncRNA","HC","NA"
"Chr5",7614152,7614403,"AT5G03525.1","AT5G03525",0,"-",7614403,7614403,0,1,"251,","0,",251,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",762043,762507,"AT5G03204.1","AT5G03204",0,"-",762507,762507,0,1,"464,","0,",464,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",7738800,7739395,"AT5G00450.1","AT5G00450",0,"-",7739395,7739395,0,1,"595,","0,",595,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",7755379,7755953,"AT5G03575.1","AT5G03575",0,"+",7755953,7755953,0,2,"265,138,","0,436,",403,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",7792731,7794952,"AT5G23155.1","AT5G23155",0,"+",7794952,7794952,0,4,"179,122,98,19,","0,1335,1615,2202,",418,"multiexonic","sense_exonic_lncRNA","HC","NA"
"Chr5",7792731,7794581,"AT5G23155.2","AT5G23155",0,"+",7794581,7794581,0,3,"179,122,235,","0,1335,1615,",536,"multiexonic","sense_exonic_lncRNA","HC","NA"
"Chr5",7884875,7885151,"AT5G03595.1","AT5G03595",0,"+",7885151,7885151,0,1,"276,","0,",276,"monoexonic","lincRNA","HC","Species-specific"
"Chr5",7887689,7888235,"AT5G03605.1","AT5G03605",0,"+",7888235,7888235,0,2,"83,183,","0,363,",266,"multiexonic","lincRNA","HC","Species-specific"
"Chr5",7891345,7891734,"AT5G03615.1","AT5G03615",0,"+",7891734,7891734,0,1,"389,","0,",389,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",793513,793717,"AT5G03285.1","AT5G03285",0,"+",793717,793717,0,1,"204,","0,",204,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",7985805,7986024,"AT5G03635.1","AT5G03635",0,"+",7986024,7986024,0,1,"219,","0,",219,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",8007394,8007633,"AT5G03645.1","AT5G03645",0,"-",8007633,8007633,0,1,"239,","0,",239,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",801291,801869,"AT5G00910.1","AT5G00910",0,"-",801869,801869,0,1,"578,","0,",578,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",8068070,8068280,"AT5G23908.1","AT5G23908",0,"-",8068280,8068280,0,1,"210,","0,",210,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",8187807,8188078,"AT5G00460.2","AT5G00460",0,"-",8188078,8188078,0,1,"271,","0,",271,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",8187809,8188196,"AT5G00460.1","AT5G00460",0,"-",8188196,8188196,0,2,"250,13,","0,374,",263,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",8188165,8189470,"AT5G24165.1","AT5G24165",0,"+",8189470,8189470,0,4,"179,201,158,401,","0,307,633,904,",939,"multiexonic","NAT_lncRNA","HC","NA"
"Chr5",8188165,8189470,"AT5G24165.2","AT5G24165",0,"+",8189470,8189470,0,3,"508,158,401,","0,633,904,",1067,"multiexonic","NAT_lncRNA","HC","NA"
"Chr5",8222335,8222874,"AT5G03695.1","AT5G03695",0,"-",8222874,8222874,0,1,"539,","0,",539,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",8244583,8245112,"AT5G03715.1","AT5G03715",0,"+",8245112,8245112,0,2,"123,356,","0,173,",479,"multiexonic","NAT_lncRNA","HC","NA"
"Chr5",8262584,8262788,"AT5G03735.1","AT5G03735",0,"+",8262788,8262788,0,1,"204,","0,",204,"monoexonic","NAT_lncRNA","LC","NA"
"Chr5",8408823,8409383,"AT5G00465.1","AT5G00465",0,"-",8409383,8409383,0,2,"84,245,","0,315,",329,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",8409578,8409826,"AT5G03765.1","AT5G03765",0,"+",8409826,8409826,0,1,"248,","0,",248,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",8424822,8425022,"AT5G03785.1","AT5G03785",0,"+",8425022,8425022,0,1,"200,","0,",200,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",8440054,8440363,"AT5G03815.1","AT5G03815",0,"+",8440363,8440363,0,1,"309,","0,",309,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",846528,846760,"AT5G00920.1","AT5G00920",0,"-",846760,846760,0,1,"232,","0,",232,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",8468330,8469262,"AT5G24735.1","AT5G24735",0,"-",8469262,8469262,0,2,"342,243,","0,689,",585,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",8520897,8521247,"AT5G03825.1","AT5G03825",0,"+",8521247,8521247,0,1,"350,","0,",350,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",8530938,8531228,"AT5G03835.1","AT5G03835",0,"-",8531228,8531228,0,1,"290,","0,",290,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",8580762,8581113,"AT5G03845.1","AT5G03845",0,"+",8581113,8581113,0,1,"351,","0,",351,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",8644913,8645262,"AT5G03875.1","AT5G03875",0,"-",8645262,8645262,0,1,"349,","0,",349,"monoexonic","intronic_lncRNA","HC","NA"
"Chr5",8776925,8777236,"AT5G03955.1","AT5G03955",0,"-",8777236,8777236,0,1,"311,","0,",311,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",8881710,8882079,"AT5G04005.1","AT5G04005",0,"-",8882079,8882079,0,2,"169,65,","0,304,",234,"multiexonic","NAT_lncRNA","HC","NA"
"Chr5",8884607,8884838,"AT5G04015.1","AT5G04015",0,"+",8884838,8884838,0,1,"231,","0,",231,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",8920826,8921097,"AT5G04025.1","AT5G04025",0,"+",8921097,8921097,0,1,"271,","0,",271,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",8927096,8927446,"AT5G04035.1","AT5G04035",0,"+",8927446,8927446,0,1,"350,","0,",350,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",8957541,8958629,"AT5G00470.1","AT5G00470",0,"+",8958629,8958629,0,1,"1088,","0,",1088,"monoexonic","lincRNA","HC","OnlySynteny"
"Chr5",8959353,8960074,"AT5G04055.1","AT5G04055",0,"+",8960074,8960074,0,1,"721,","0,",721,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",8962937,8963803,"AT5G04065.1","AT5G04065",0,"-",8963803,8963803,0,2,"194,208,","0,658,",402,"multiexonic","sense_exonic_lncRNA","HC","NA"
"Chr5",8963296,8963515,"AT5G04075.1","AT5G04075",0,"+",8963515,8963515,0,1,"219,","0,",219,"monoexonic","lincRNA","HC","Species-specific"
"Chr5",896577,898025,"AtRegRNA_33546.1","AT5G03553",0,"+",898025,898025,0,1,"1448,","0,",1448,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",896601,898025,"AtRegRNA_33547.1","AtRegRNA_33547",0,"-",898025,898025,0,2,"914,385,","0,1039,",1299,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",896845,897746,"AT5G03553.1","AT5G03553",0,"+",897746,897746,0,2,"151,124,","0,777,",275,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",9006055,9006302,"AT5G04125.1","AT5G04125",0,"+",9006302,9006302,0,1,"247,","0,",247,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",9016269,9016516,"AT5G04135.1","AT5G04135",0,"+",9016516,9016516,0,1,"247,","0,",247,"monoexonic","lincRNA","LC","ConservedBySyntenyandSequence"
"Chr5",9042949,9043901,"AT5G04165.1","AT5G04165",0,"+",9043901,9043901,0,2,"254,121,","0,831,",375,"multiexonic","lincRNA","HC","Species-specific"
"Chr5",9054334,9054590,"AT5G04185.1","AT5G04185",0,"+",9054590,9054590,0,1,"256,","0,",256,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",910545,910883,"AT5G00930.1","AT5G00930",0,"+",910883,910883,0,1,"338,","0,",338,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",9166081,9166339,"AT5G04215.1","AT5G04215",0,"-",9166339,9166339,0,1,"258,","0,",258,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",9202697,9203064,"AT5G00475.1","AT5G00475",0,"+",9203064,9203064,0,2,"137,129,","0,238,",266,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",9207719,9207928,"AT5G04225.1","AT5G04225",0,"-",9207928,9207928,0,1,"209,","0,",209,"monoexonic","intronic_lncRNA","HC","NA"
"Chr5",9346378,9347111,"AT5G04245.1","AT5G04245",0,"-",9347111,9347111,0,1,"733,","0,",733,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",9461777,9462053,"AT5G04285.1","AT5G04285",0,"+",9462053,9462053,0,1,"276,","0,",276,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",9508105,9508349,"AT5G04335.1","AT5G04335",0,"-",9508349,9508349,0,1,"244,","0,",244,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",9518346,9519363,"AT5G04355.1","AT5G04355",0,"+",9519363,9519363,0,2,"632,269,","0,748,",901,"multiexonic","lincRNA","HC","Species-specific"
"Chr5",9532421,9532688,"AT5G04365.1","AT5G04365",0,"-",9532688,9532688,0,1,"267,","0,",267,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",9534617,9535388,"AT5G27093.1","AT5G27093",0,"+",9535388,9535388,0,2,"127,88,","0,683,",215,"multiexonic","NAT_lncRNA/sense_exonic_lncRNA","HC","NA"
