Orthogroup	Brassica_rapa	Arabis_alpina
OG0016519	Bra028700	AALP_AA8G069400
OG0016521	Bra001048	AALP_AA3G019000
OG0016525	Bra013594	AALP_AA7G048500
OG0016530	Bra032951	AALP_AA5G034700
OG0016531	Bra005549, Bra022922	AALP_AA6G068200
OG0016533	Bra014322	AALP_AA4G037000
OG0016534	Bra007374	AALP_AA5G224600
OG0016540	Bra016956	AALP_AA2G240200
OG0016542	Bra008417	AALP_AA2G245700
OG0016544	Bra027042	AALP_AA2G016500
OG0016547	Bra016524	AALP_AA1G209700
OG0016550	Bra019814	AALP_AA1G145900
OG0016551	Bra015034	AALP_AA3G281400
OG0016554	Bra015743	AALP_AA2G206700
OG0016555	Bra028632	AALP_AA8G088000
OG0016557	Bra009013	AALP_AA8G102100, AALP_AA8G102000
OG0016563	Bra009908	AALP_AA8G246800
OG0016566	Bra019570	AALP_AA5G111600
OG0016567	Bra002978	AALP_AA8G330000
OG0016572	Bra023167	AALP_AA3G013600
OG0016575	Bra039065, Bra025311	AALP_AA5G050100
OG0016576	Bra034779	AALP_AA3G131200
OG0016581	Bra035607	AALP_AA8G348300
OG0016582	Bra010803	AALP_AA1G307800
OG0016584	Bra035785	AALP_AA3G235900
OG0016587	Bra026045	AALP_AAs74839U000100
OG0016591	Bra025054	AALP_AA6G123100
OG0016592	Bra016197	AALP_AA2G136000
OG0016596	Bra003145	AALP_AA5G167700
OG0016597	Bra021230	AALP_AA3G195000
OG0016598	Bra001529	AALP_AA3G154700
OG0016599	Bra035931	AALP_AA8G444400
OG0016600	Bra004039, Bra033946	AALP_AA2G104700
OG0016602	Bra002747, Bra020459, Bra006830	AALP_AA8G361100
OG0016605	Bra008381	AALP_AA2G229500
OG0016606	Bra036154	AALP_AA6G091700
OG0016609	Bra026637	AALP_AA5G007400
OG0016610	Bra028813	AALP_AA8G032400
OG0016611	Bra036937	AALP_AAs55143U000300
OG0016615	Bra035252	AALP_AA6G172400
OG0016616	Bra024256	AALP_AA8G470900
OG0016617	Bra033715	AALP_AA6G143500
OG0016619	Bra020611	AALP_AA8G511000
OG0016620	Bra026847	AALP_AA1G156800
OG0016623	Bra009705	AALP_AA8G411100
OG0016624	Bra023320	AALP_AAs72065U000100, AALP_AAs61459U000100, AALP_AAs64319U000100
OG0016626	Bra000900	AALP_AA6G025300
OG0016629	Bra004294	AALP_AA2G103900
OG0016633	Bra032396	AALP_AA1G312100
OG0016635	Bra004154	AALP_AA2G078900
OG0016638	Bra032674	AALP_AA5G266800
OG0016644	Bra015024	AALP_AA3G276500
OG0016646	Bra012041	AALP_AA6G244900
OG0016648	Bra004817	AALP_AA4G231600
OG0016654	Bra010131	AALP_AA8G460800
OG0016658	Bra027227	AALP_AA3G176000
OG0016661	Bra019569	AALP_AA5G111400
OG0016663	Bra024529	AALP_AA1G247200
OG0016664	Bra022966, Bra004153	AALP_AA2G078300
OG0016665	Bra032803	AALP_AA1G265400
OG0016667	Bra032670	AALP_AA1G015600
OG0016671	Bra002069	AALP_AA3G335400
OG0016672	Bra015014	AALP_AA3G277800
OG0016677	Bra017330	AALP_AA4G121000
OG0016678	Bra032402	AALP_AA8G012600
OG0016679	Bra013381	AALP_AA7G016500
OG0016681	Bra024840	AALP_AA5G008900
OG0016682	Bra013053	AALP_AA4G165900
OG0016683	Bra020700	AALP_AA6G097300
OG0016684	Bra019977	AALP_AA1G104700, AALP_AA6G328300
OG0016687	Bra006566	AALP_AA8G228000
OG0016688	Bra006970	AALP_AA5G161300
OG0016690	Bra031650	AALP_AA1G093300
OG0016692	Bra004120	AALP_AA2G073200
OG0016694	Bra031154	AALP_AA4G208500
OG0016700	Bra011167	AALP_AA7G151800
OG0016702	Bra024340	AALP_AA6G031000
OG0016707	Bra032833	AALP_AA1G284100
OG0016708	Bra013171	AALP_AA3G113400
OG0016711	Bra005839	AALP_AA8G203800
OG0016714	Bra004478	AALP_AA4G261000
OG0016717	Bra007032	AALP_AA5G171600
OG0016719	Bra013343	AALP_AA7G010500
OG0016720	Bra013191	AALP_AAs45999U000200
OG0016722	Bra034247	AALP_AA5G034800
OG0016726	Bra013286	AALP_AA7G002900
OG0016728	Bra016889	AALP_AA4G211200
OG0016729	Bra000990	AALP_AA3G008900
OG0016730	Bra008487	AALP_AA2G254100
OG0016731	Bra025312	AALP_AA5G050200
OG0016733	Bra027677	AALP_AA2G002300
OG0016735	Bra012951	AALP_AA8G445200
OG0016742	Bra005189	AALP_AA4G151100
OG0016743	Bra035488	AALP_AA1G330000
OG0016746	Bra000209	AALP_AA4G194000
OG0016749	Bra025533	AALP_AA6G323000
OG0016751	Bra039211	AALP_AA6G279500
OG0016757	Bra034727	AALP_AA3G138500
OG0016764	Bra004796	AALP_AA4G229400
OG0016765	Bra006590	AALP_AA8G231600
OG0016766	Bra023871	AALP_AA3G268600
OG0016767	Bra031216	AALP_AA6G297300
OG0016770	Bra007044	AALP_AA5G174200
OG0016772	Bra021328	AALP_AA4G014000
OG0016777	Bra036929	AALP_AAs62367U000400
OG0016778	Bra013017	AALP_AA8G408700
OG0016782	Bra002884	AALP_AA8G341700
OG0016784	Bra009253	AALP_AA8G071200
OG0016785	Bra015913	AALP_AA2G184900
OG0016798	Bra005855	AALP_AA8G048900
OG0016799	Bra025255	AALP_AA6G310000
OG0016801	Bra002639	AALP_AA8G375600
OG0016804	Bra007496	AALP_AA5G254200
OG0016805	Bra033666	AALP_AA6G151900
OG0016806	Bra000543	AALP_AA6G251200
OG0016807	Bra001881, Bra001879	AALP_AA3G259300
OG0016808	Bra003802	AALP_AA2G185000
OG0016811	Bra040711, Bra040791	AALP_AA1G284700
OG0016812	Bra000550	AALP_AA6G261800
OG0016813	Bra019658	AALP_AA1G159200
OG0016814	Bra017945, Bra038564	AALP_AA1G237700
OG0016815	Bra004544	AALP_AA4G252400
OG0016819	Bra033395	AALP_AA1G028000
OG0016824	Bra005542	AALP_AA4G002600
OG0016827	Bra024052	AALP_AA7G160300
OG0016829	Bra021942	AALP_AA4G120000
OG0016830	Bra030255	AALP_AA6G293100
OG0016831	Bra012053	AALP_AA8G287800
OG0016832	Bra010673	AALP_AA7G274500
OG0016837	Bra028189	AALP_AA2G249400
OG0016839	Bra030249	AALP_AA6G292600
OG0016842	Bra027343	AALP_AA3G162100
OG0016844	Bra015942	AALP_AA2G178300
OG0016845	Bra022398	AALP_AA3G219100
OG0016847	Bra006082	AALP_AA8G105200
OG0016848	Bra030164	AALP_AA6G025900
OG0016850	Bra016009	AALP_AA2G168700
OG0016851	Bra023919, Bra031236	AALP_AA3G240500
OG0016855	Bra011049	AALP_AA7G130400
OG0016856	Bra019842	AALP_AA1G125200
OG0016857	Bra004271	AALP_AA2G100800
OG0016859	Bra000085	AALP_AA4G168500
OG0016861	Bra010936	AALP_AA7G073100
OG0016863	Bra038365, Bra004028	AALP_AA2G109800
OG0016868	Bra016148	AALP_AA2G145400
OG0016873	Bra029606	AALP_AA3G075100
OG0016874	Bra000200	AALP_AA4G192300
OG0016878	Bra013146	AALP_AA3G309100
OG0016880	Bra025551	AALP_AA6G326900
OG0016881	Bra030549	AALP_AA1G032800
OG0016884	Bra008349	AALP_AA2G224600
OG0016885	Bra009315	AALP_AA8G075800
OG0016887	Bra039680	AALP_AA4G028000, AALP_AA4G028100
OG0016890	Bra010054	AALP_AA8G451000
OG0016891	Bra025013	AALP_AA6G114200
OG0016892	Bra012937	AALP_AA8G446500
OG0016893	Bra011317	AALP_AA7G182900
OG0016895	Bra019893	AALP_AA1G118900
OG0016897	Bra022367	AALP_AA3G215200
OG0016899	Bra002166	AALP_AA8G201800
OG0016900	Bra011769	AALP_AA7G252100
OG0016903	Bra013837	AALP_AA8G276900
OG0016905	Bra011579	AALP_AA7G222100
OG0016907	Bra015829	AALP_AA2G198900
OG0016910	Bra007425, Bra014550	AALP_AA5G243700
OG0016912	Bra034625, Bra011531	AALP_AA7G213700
OG0016919	Bra038340	AALP_AA8G304300
OG0016921	Bra002833	AALP_AA8G348900
OG0016922	Bra020772	AALP_AA3G063700
OG0016923	Bra005663	AALP_AA8G012000
OG0016924	Bra038819	AALP_AA3G352300
OG0016927	Bra009179	AALP_AA8G057700
OG0016928	Bra024757	AALP_AA1G269900
OG0016931	Bra000380	AALP_AA4G241000
OG0016933	Bra013983	AALP_AA8G183700
OG0016936	Bra019833	AALP_AA1G126200
OG0016937	Bra040555	AALP_AA3G010800
OG0016940	Bra026699	AALP_AA1G187400
OG0016941	Bra015567	AALP_AA1G072200
OG0016942	Bra004374	AALP_AA6G189100
OG0016948	Bra024550	AALP_AA1G250100
OG0016949	Bra006634	AALP_AA3G305100
OG0016951	Bra005340	AALP_AA4G126100
OG0016955	Bra025295	AALP_AA5G045700
OG0016956	Bra032169	AALP_AA6G283500
OG0016957	Bra019894	AALP_AA1G118800
OG0016958	Bra040706	AALP_AA3G012100
OG0016960	Bra024938	AALP_AA6G102800
OG0016962	Bra016730	AALP_AA1G147700
OG0016964	Bra025968	AALP_AA1G193400
OG0016966	Bra013006	AALP_AA8G437200
OG0016967	Bra033756	AALP_AA6G136800
OG0016971	Bra039704	AALP_AAs49591U000300
OG0016974	Bra010997	AALP_AA1G270400
OG0016977	Bra024865	AALP_AA5G006100
OG0016979	Bra038291	AALP_AA5G079700
OG0016983	Bra035249	AALP_AA1G230600
OG0016985	Bra033400	AALP_AA1G028400
OG0016987	Bra003653	AALP_AA2G225200
OG0016991	Bra018997	AALP_AA4G032900
OG0016997	Bra026659	AALP_AA5G003800
OG0017000	Bra038614, Bra035852	AALP_AA8G463100
OG0017001	Bra040445	AALP_AA5G291100
OG0017003	Bra030335, Bra025593	AALP_AA6G333500
OG0017004	Bra007030	AALP_AA5G171200
OG0017006	Bra023203	AALP_AA1G322900
OG0017008	Bra020401	AALP_AA8G369300
OG0017009	Bra040531	AALP_AA3G053700
OG0017011	Bra024436, Bra031841	AALP_AA8G515300
OG0017012	Bra007239	AALP_AA5G206000
OG0017013	Bra039821	AALP_AA3G314600
OG0017014	Bra024275	AALP_AA8G472900
OG0017015	Bra035361	AALP_AA6G243000, AALP_AA6G008600
OG0017017	Bra029489, Bra000790	AALP_AA3G034300
OG0017019	Bra009965	AALP_AA8G253900
OG0017021	Bra004249	AALP_AA2G095700
OG0017023	Bra018573	AALP_AA1G096100
OG0017026	Bra011520	AALP_AA7G212500
OG0017029	Bra029626	AALP_AA3G077900
OG0017033	Bra023434	AALP_AA8G136200
OG0017036	Bra020216	AALP_AA8G406700
OG0017039	Bra012215, Bra012217	AALP_AA1G220500
OG0017042	Bra027327	AALP_AA3G164000
OG0017043	Bra025057	AALP_AA3G366300
OG0017045	Bra017142	AALP_AA4G158400
OG0017046	Bra005006	AALP_AA4G184000
OG0017047	Bra038292	AALP_AA5G079500
OG0017048	Bra006487	AALP_AA8G192800
OG0017048	Bra023649, Bra023648	AALP_AA8G193000
OG0017052	Bra028891	AALP_AA1G273400
OG0017053	Bra036017	AALP_AA4G066700
OG0017057	Bra040059	AALP_AA3G092500
OG0017058	Bra037282, Bra013030	AALP_AA3G330900
OG0017063	Bra015623	AALP_AA4G085000
OG0017079	Bra004270	AALP_AA2G100900
OG0017083	Bra038743	AALP_AA3G137400
OG0017084	Bra001755	AALP_AA3G225300
OG0017088	Bra000204	AALP_AA4G192800
OG0017089	Bra021841, Bra000888	AALP_AA8G313700
OG0017091	Bra007027	AALP_AA5G170900
OG0017092	Bra014818, Bra007072	AALP_AA5G177900
OG0017093	Bra039037, Bra033077	AALP_AA5G058000
OG0017095	Bra008778	AALP_AA8G141100
OG0017097	Bra023554	AALP_AA8G170400
OG0017098	Bra002372	AALP_AA8G237800
OG0017100	Bra000642	AALP_AA6G204400
OG0017101	Bra000654	AALP_AA6G200700
OG0017102	Bra035264	AALP_AA6G170000
OG0017104	Bra009205	AALP_AA8G059900
OG0017105	Bra009289	AALP_AA8G067000
OG0017106	Bra009288	AALP_AA8G067100, AALP_AA5G104800, AALP_AA8G067200
OG0017107	Bra011060	AALP_AA7G132000
OG0017108	Bra010447, Bra013919	AALP_AA7G087300
OG0017109	Bra019173	AALP_AA7G080600
OG0017110	Bra032684	AALP_AA5G202300
OG0017111	Bra012662, Bra021051	AALP_AAs42697U000100
OG0017116	Bra024302	AALP_AA8G477500
OG0017118	Bra025107	AALP_AA6G135700
OG0017120	Bra015380	AALP_AA1G045000
OG0017126	Bra024462	AALP_AA3G348200
OG0017128	Bra017097	AALP_AA4G170500
OG0017130	Bra008599	AALP_AA5G066800
OG0017131	Bra034960	AALP_AA5G068300
OG0017136	Bra002414	AALP_AAs62505U000200
OG0017143	Bra009573	AALP_AA8G016200
OG0017146	Bra029820, Bra034095	AALP_AA3G108800
OG0017147	Bra017135	AALP_AA4G159900
OG0017148	Bra027276	AALP_AA3G169900
OG0017149	Bra008159	AALP_AA2G187200
OG0017151	Bra024412	AALP_AA8G490200
OG0017152	Bra016177	AALP_AA2G139900
OG0017153	Bra035323	AALP_AA6G164300
OG0017154	Bra025794	AALP_AA1G220300
OG0017155	Bra023240, Bra005330	AALP_AA1G325200
OG0017156	Bra023256	AALP_AA1G333800
OG0017157	Bra041132, Bra030100	AALP_AA1G293900
OG0017183	Bra026755	AALP_AA1G176600
OG0017185	Bra025668	AALP_AA1G203200
OG0017187	Bra021052	AALP_AA6G208000
OG0017192	Bra038285	AALP_AA5G080500
OG0017195	Bra006930	AALP_AA5G153800
OG0017202	Bra014040	AALP_AA4G088100
OG0017203	Bra023188	AALP_AA1G320900
OG0017207	Bra003477	AALP_AA5G276500
OG0017208	Bra014962	AALP_AA3G272100
OG0017210	Bra010143	AALP_AA6G204100
OG0017211	Bra021922	AALP_AA4G113400
OG0017212	Bra011876	AALP_AA7G268800
OG0017213	Bra035776	AALP_AA3G234300
OG0017214	Bra001519	AALP_AA3G150600
OG0017219	Bra003771, Bra008178	AALP_AA2G193000
OG0017224	Bra037475	AALP_AA6G098300
OG0017227	Bra032527	AALP_AA1G035600
OG0017229	Bra009662	AALP_AA8G494900
OG0017246	Bra024025	AALP_AA7G165600
OG0017248	Bra024687	AALP_AA1G278000
OG0017249	Bra026070	AALP_AAs46367U000300
OG0017251	Bra033026	AALP_AA5G046500
OG0017266	Bra031899	AALP_AA8G481600
OG0017268	Bra037183	AALP_AA8G495400
OG0017269	Bra019806	AALP_AA1G143500
OG0017273	Bra023579	AALP_AA8G177500
OG0017280	Bra026163	AALP_AA1G170500
OG0017281	Bra013761	AALP_AA7G072100
OG0017283	Bra036208	AALP_AA5G004900, AALP_AA5G005000
OG0017289	Bra000984	AALP_AA3G010000
OG0017291	Bra027535	AALP_AA6G141600
OG0017294	Bra031146	AALP_AA3G376800
OG0017305	Bra002853	AALP_AA8G345300
OG0017308	Bra031224	AALP_AA6G294800
OG0017310	Bra030784	AALP_AA1G101100
OG0017321	Bra007247	AALP_AA5G208300
OG0017322	Bra026460	AALP_AA7G092000
OG0017323	Bra017444, Bra024876	AALP_AA5G005100
OG0017335	Bra028726	AALP_AA8G060900
OG0017336	Bra028915	AALP_AA8G011200
OG0017339	Bra003663	AALP_AA2G221800
OG0017341	Bra028606	AALP_AA8G093800
OG0017345	Bra006935	AALP_AA3G325000
OG0017349	Bra011533	AALP_AA7G213400
OG0017354	Bra007130	AALP_AA5G188500
OG0017357	Bra018859	AALP_AA4G053900
OG0017359	Bra032165	AALP_AA6G282000
OG0017363	Bra034310, Bra007751	AALP_AA6G251400
OG0017374	Bra005660	AALP_AA8G012400
OG0017378	Bra037505, Bra020712, Bra020711	AALP_AA8G192300
OG0017379	Bra018544	AALP_AA6G001800
OG0017380	Bra017293	AALP_AA4G129400
OG0017381	Bra020983	AALP_AA7G012800
OG0017382	Bra028510	AALP_AA6G315000
OG0017386	Bra004206	AALP_AA2G087800
OG0017387	Bra024633	AALP_AA1G260800
OG0017391	Bra022048	AALP_AA6G114000
OG0017392	Bra009089	AALP_AA8G203600
OG0017393	Bra023191	AALP_AA1G321300
OG0017399	Bra022816	AALP_AA6G088300
OG0017400	Bra003713	AALP_AA2G208200
OG0017403	Bra037462	AALP_AA6G093600
OG0017405	Bra031169	AALP_AA2G165100
OG0017407	Bra030132	AALP_AA1G301000
OG0017415	Bra002850	AALP_AA3G335000
OG0017417	Bra005637	AALP_AA6G081200
OG0017424	Bra016240	AALP_AA2G129100
OG0017428	Bra012063	AALP_AA8G499500
OG0017432	Bra007418	AALP_AA5G235600
OG0017438	Bra020104	AALP_AA8G226300
OG0017439	Bra015816	AALP_AA2G200800
OG0017450	Bra007357	AALP_AA5G219600, AALP_AA5G219500
OG0017458	Bra025761	AALP_AA1G214900
OG0017460	Bra025910	AALP_AA1G201600
OG0017470	Bra038889	AALP_AA5G135900
OG0017472	Bra040686	AALP_AA5G160400
OG0017475	Bra010399	AALP_AA7G111600
OG0017476	Bra007903	AALP_AA2G131400
OG0017481	Bra009964	AALP_AA8G254000
OG0017487	Bra019978	AALP_AA1G104600
OG0017491	Bra004839	AALP_AA4G233900
OG0017493	Bra018989	AALP_AA4G033700
OG0017496	Bra013532	AALP_AA7G039900
OG0017499	Bra020759	AALP_AA3G065800
OG0017499	Bra040227	AALP_AA3G065900
OG0017504	Bra005156	AALP_AA4G155700
OG0017505	Bra029513	AALP_AA6G053400, AALP_AA6G053200, AALP_AA6G053300, AALP_AA6G052800
OG0017509	Bra010993	AALP_AA1G268600
OG0017513	Bra012087	AALP_AA8G503500
OG0017514	Bra008073	AALP_AA2G167700
OG0017516	Bra027972	AALP_AA4G015900
OG0017519	Bra011525, Bra034622, Bra017646	AALP_AA7G214200
OG0017526	Bra018919	AALP_AA4G043100
OG0017532	Bra024637	AALP_AA1G261300
OG0017536	Bra011898	AALP_AA7G262500
OG0017537	Bra033297	AALP_AA1G000200
OG0017541	Bra035046	AALP_AA2G228500
OG0017542	Bra026571	AALP_AA5G018400
OG0017543	Bra015156	AALP_AAs45999U001000
OG0017544	Bra024040	AALP_AA7G163000
OG0017548	Bra006506	AALP_AA8G216800
OG0017551	Bra019450	AALP_AA8G497900
OG0017554	Bra036061	AALP_AA5G124800
OG0017555	Bra016139	AALP_AA2G147000
OG0017557	Bra032037	AALP_AA2G094700
OG0017563	Bra019659	AALP_AA1G158800
OG0017564	Bra033257	AALP_AA1G007500
OG0017566	Bra035080	AALP_AA2G233600
OG0017567	Bra026881	AALP_AA1G151800
OG0017570	Bra024429	AALP_AA8G516000
OG0017571	Bra016940	AALP_AA4G197500
OG0017574	Bra011565	AALP_AA7G218900
OG0017578	Bra010669	AALP_AA7G275200
OG0017580	Bra013674	AALP_AA7G059400
OG0017581	Bra018105	AALP_AA5G100600
OG0017582	Bra000513, Bra000512	AALP_AA4G064000
OG0017584	Bra031926	AALP_AA8G475100
OG0017588	Bra004185	AALP_AA2G081800
OG0017590	Bra030877	AALP_AA2G074300
OG0017591	Bra018181	AALP_AA5G091200
OG0017597	Bra024394	AALP_AA8G488300
OG0017598	Bra028436	AALP_AA6G342500
OG0017599	Bra040704	AALP_AA3G011700
OG0017605	Bra007482	AALP_AA5G252700, AALP_AA5G252600
OG0017606	Bra020316	AALP_AA8G388100
OG0017612	Bra007307	AALP_AA5G213300
OG0017613	Bra004384	AALP_AA2G120500
OG0017614	Bra014688	AALP_AA5G206900
OG0017621	Bra023359	AALP_AA8G119600
OG0017622	Bra038630	AALP_AA8G465800
OG0017628	Bra008352	AALP_AA2G224900, AALP_AA5G137100
OG0017630	Bra010915	AALP_AA1G287800
OG0017638	Bra037511	AALP_AA5G250100
OG0017642	Bra036805	AALP_AA8G509200
OG0017645	Bra014267	AALP_AA4G045900
OG0017648	Bra012211	AALP_AA1G220000
OG0017651	Bra025715	AALP_AA1G210600
OG0017657	Bra023779, Bra033897	AALP_AA3G262500
OG0017664	Bra023561	AALP_AAs48179U000100, AALP_AAs56912U000100, AALP_AA8G171700
OG0017665	Bra023591	AALP_AA8G180900
OG0017672	Bra015383	AALP_AA1G044500
OG0017674	Bra030344	AALP_AA6G339700
OG0017680	Bra026093	AALP_AA1G179300
OG0017684	Bra041123	AALP_AA3G367500
OG0017685	Bra015705	AALP_AA2G209700
OG0017689	Bra009290	AALP_AA8G066900
OG0017690	Bra006041	AALP_AA8G093900
OG0017692	Bra012747	AALP_AA2G073900
OG0017696	Bra030109	AALP_AA1G296800
OG0017697	Bra015283	AALP_AA1G034000
OG0017700	Bra030602	AALP_AA1G044400
OG0017701	Bra027926	AALP_AAs42893U000500
OG0017702	Bra034115	AALP_AA3G112900
OG0017704	Bra040828	AALP_AA3G259500
OG0017705	Bra034076	AALP_AA3G103200
OG0017708	Bra017098	AALP_AA4G170400
OG0017713	Bra008759	AALP_AA8G145300
OG0017719	Bra037482	AALP_AA6G097800
OG0017722	Bra001252, Bra029649	AALP_AA3G082300
OG0017726	Bra005163	AALP_AA4G154400
OG0017727	Bra004482	AALP_AA4G261100
OG0017729	Bra028585	AALP_AA8G097500
OG0017732	Bra011804	AALP_AA7G257500
OG0017733	Bra022525	AALP_AA8G282300
OG0017739	Bra003523	AALP_AA5G288900
OG0017741	Bra027135, Bra027139, Bra027138	AALP_AA1G117700
OG0017744	Bra033760	AALP_AA5G075200
OG0017745	Bra005950, Bra031561, Bra005909, Bra005908, Bra032838	AALP_AA7G004500
OG0017746	Bra020432	AALP_AA8G363700
OG0017783	Bra038728	AALP_AA3G135200
OG0017789	Bra025540	AALP_AA6G341100, AALP_AA6G341200
OG0017791	Bra026522	AALP_AA3G296500
OG0017797	Bra005815	AALP_AA5G040400
OG0017801	Bra018769	AALP_AA4G071500
OG0017818	Bra023077	AALP_AA4G136800
OG0017851	Bra006973	AALP_AA5G161900
OG0017855	Bra017935	AALP_AA1G236000
OG0017861	Bra031784	AALP_AA1G127400
OG0017862	Bra032352	AALP_AA1G307700
OG0017872	Bra008347	AALP_AA2G224400
OG0017874	Bra022821, Bra022822	AALP_AA6G154400
OG0017875	Bra027460	AALP_AA6G161400
OG0017879	Bra024432	AALP_AA8G515700
OG0017881	Bra039085	AALP_AA5G041500
OG0017886	Bra035778	AALP_AA3G233900
OG0017888	Bra012756	AALP_AA1G127700
OG0017897	Bra037097	AALP_AA4G006000
OG0017898	Bra001835	AALP_AA3G268300, AALP_AA3G268400
OG0017902	Bra032608	AALP_AA1G016000
OG0017904	Bra004862	AALP_AA4G236100
OG0017909	Bra008980	AALP_AA8G037900
OG0017928	Bra011348	AALP_AA7G187500
OG0017932	Bra040129	AALP_AA3G041000
OG0017935	Bra033352	AALP_AA1G021300
OG0017936	Bra037101	AALP_AA4G007600
OG0017948	Bra029977, Bra036034	AALP_AA5G120800
OG0017952	Bra027956	AALP_AA4G013000
OG0017959	Bra027107	AALP_AA2G035200
OG0017965	Bra026744, Bra026098	AALP_AA8G035500
OG0017966	Bra020173	AALP_AA3G107500
OG0017968	Bra039229	AALP_AA2G119900
OG0017969	Bra031988	AALP_AA3G028500
OG0017970	Bra025271	AALP_AA5G042700
OG0017971	Bra008574	AALP_AA1G286000
OG0017973	Bra015611	AALP_AA7G086600
OG0017975	Bra033355	AALP_AA1G021600
OG0017979	Bra014241	AALP_AA4G058700
OG0017980	Bra009296	AALP_AA8G066000
OG0017981	Bra002012	AALP_AAs57232U000100
OG0017984	Bra034702, Bra039371	AALP_AA3G142100
OG0017988	Bra029165	AALP_AA8G291700
OG0017995	Bra034384	AALP_AA6G230700
OG0018012	Bra027774	AALP_AA6G346600
OG0018017	Bra011054	AALP_AA6G060100
OG0018018	Bra014394	AALP_AA5G285500
OG0018036	Bra022988	AALP_AA4G115500
OG0018040	Bra023357	AALP_AA8G117800
OG0018052	Bra038334	AALP_AA4G136000
OG0018053	Bra033360, Bra033359	AALP_AA1G022600
OG0018055	Bra008158	AALP_AA2G187100
OG0018056	Bra022193	AALP_AA2G060800
OG0018066	Bra028707	AALP_AA8G066600
OG0018083	Bra033695	AALP_AA6G146200
OG0018085	Bra023127	AALP_AA1G315400
OG0018100	Bra005924	AALP_AA8G066700
OG0018107	Bra030627	AALP_AA1G055100
OG0018108	Bra041017, Bra038139	AALP_AA4G023800
OG0018112	Bra023459	AALP_AA8G143900
OG0018121	Bra021547	AALP_AA3G151400
OG0018122	Bra022364	AALP_AA3G214900
OG0018123	Bra001685	AALP_AA6G196800, AALP_AA6G197100
OG0018125	Bra000917, Bra036305, Bra036304, Bra036314	AALP_AA6G021300
OG0018127	Bra020608	AALP_AA8G265500
OG0018167	Bra003645	AALP_AA2G227100
OG0018170	Bra007153	AALP_AA5G192300
OG0018193	Bra040224	AALP_AA3G066500
OG0018210	Bra024039	AALP_AA7G163100
OG0018213	Bra030839	AALP_AA4G007900
OG0018216	Bra039420	AALP_AA3G053400
OG0018224	Bra026821	AALP_AAs74122U000200
OG0018228	Bra007648	AALP_AA5G273100
OG0018229	Bra010088	AALP_AA8G455700
OG0018240	Bra004607, Bra000221	AALP_AA4G196000
OG0018242	Bra018076	AALP_AA2G015200, AALP_AA7G198700, AALP_AA8G467300
OG0018253	Bra023050	AALP_AA4G132800
OG0018256	Bra015350	AALP_AA1G042900
OG0018260	Bra003647	AALP_AA2G226600
OG0018262	Bra028895	AALP_AA8G004800
OG0018270	Bra027323	AALP_AA3G164600
OG0018283	Bra009538	AALP_AA8G023900
OG0018302	Bra035094	AALP_AA2G239100
OG0018306	Bra038873	AALP_AA1G252900
OG0018317	Bra040441	AALP_AA5G290800
OG0018327	Bra027729	AALP_AA6G205700
OG0018333	Bra011755	AALP_AA7G250700
OG0018336	Bra022678	AALP_AA8G321800
OG0018341	Bra004724	AALP_AA4G215200
OG0018358	Bra041105	AALP_AA7G155500
OG0018360	Bra014941	AALP_AA3G267800
OG0018395	Bra007807	AALP_AA6G263100
OG0018396	Bra013231	AALP_AAs69413U000100
OG0018413	Bra004948, Bra039304	AALP_AA4G249200
OG0018415	Bra011131, Bra004224, Bra024034	AALP_AA7G163400
OG0018429	Bra021877	AALP_AAs59520U000100, AALP_AA3G237900, AALP_AA2G098900, AALP_AA3G276900, AALP_AAs64569U000100, AALP_AA6G354500, AALP_AAs72314U000200, AALP_AA7G158200, AALP_AA8G364500
OG0018432	Bra034646	AALP_AA3G360200
OG0018433	Bra012517	AALP_AA6G022500
OG0018434	Bra005424, Bra021909, Bra032345	AALP_AA8G347200
OG0018478	Bra035026, Bra019890	AALP_AA2G122300
OG0018485	Bra021448	AALP_AA4G270900
OG0018517	Bra019112	AALP_AA7G096300
OG0018530	Bra022913	AALP_AAs54867U000100
OG0018537	Bra031068, Bra016519, Bra025714	AALP_AA1G210500
OG0018545	Bra035584	AALP_AA8G342800
OG0018556	Bra035458	AALP_AA4G124300
OG0018576	Bra013898	AALP_AA7G082600
OG0018581	Bra034775	AALP_AA3G131600
OG0018598	Bra033864	AALP_AA1G324900
OG0018605	Bra032348	AALP_AA1G307300
OG0018618	Bra021948	AALP_AA2G179300
OG0018627	Bra021838	AALP_AA6G064000
OG0018632	Bra015062	AALP_AA3G286600
OG0018637	Bra026743	AALP_AA5G010600
OG0018644	Bra012222, Bra012227	AALP_AA2G193700, AALP_AA2G193600, AALP_AA2G193500
OG0018663	Bra002151	AALP_AA8G198900
OG0018671	Bra015645	AALP_AA2G222000
OG0018676	Bra009919	AALP_AA8G248900
OG0018677	Bra027492	AALP_AA6G198600
OG0018682	Bra023129	AALP_AAs63180U000100
OG0018696	Bra006932	AALP_AA5G153900
OG0018699	Bra031726	AALP_AA4G185100
OG0018703	Bra041112	AALP_AA6G151700
OG0018719	Bra005520	AALP_AAs67340U000100, AALP_AA4G174200
OG0018723	Bra021671, Bra021670, Bra022920	AALP_AA4G203100
