Orthogroup	Brassica_rapa	Capsella_rubella
OG0014483	Bra000036	Carub.0004s2000.1.p
OG0014484	Bra033663	Carub.0008s0558.1.p
OG0014485	Bra036792	Carub.0005s1792.1.p
OG0014486	Bra014186	Carub.0001s3859.1.p
OG0014487	Bra010715	Carub.0007s0089.1.p
OG0014488	Bra008602	Carub.0006s1493.1.p
OG0014489	Bra030104, Bra010861	Carub.0001s2700.1.p
OG0014490	Bra016977	Carub.0004s2298.1.p
OG0014491	Bra011365	Carub.0007s0791.1.p
OG0014492	Bra015548	Carub.0001s0634.1.p
OG0014493	Bra023860	Carub.0003s2189.1.p
OG0014494	Bra027272	Carub.0003s1485.1.p
OG0014495	Bra013327	Carub.0007s2264.1.p
OG0014496	Bra020548	Carub.0006s2386.1.p
OG0014497	Bra003973	Carub.0002s1661.1.p
OG0014498	Bra027184	Carub.0003s1594.1.p
OG0014499	Bra000111	Carub.0004s2105.1.p
OG0014500	Bra005795	Carub.0006s0310.1.p
OG0014501	Bra012721, Bra040578	Carub.0007s2511.1.p
OG0014502	Bra012296	Carub.0001s2129.1.p
OG0014503	Bra017387	Carub.0005s0237.1.p
OG0014504	Bra040411	Carub.0003s0406.1.p
OG0014506	Bra002746	Carub.0008s1773.1.p
OG0014507	Bra012754	Carub.0007s2577.1.p
OG0014508	Bra036447	Carub.0003s0280.1.p
OG0014509	Bra036673	Carub.0003s3522.1.p
OG0014510	Bra017803	Carub.0007s0313.1.p
OG0014511	Bra040933, Bra022618	Carub.0008s1312.1.p
OG0014512	Bra006607	Carub.0006s1969.1.p
OG0014514	Bra037214	Carub.0003s2839.1.p
OG0014515	Bra013938	Carub.0007s1497.1.p
OG0014516	Bra040608	Carub.0003s0198.1.p
OG0014517	Bra032213	Carub.0001s3591.1.p
OG0014518	Bra022493	Carub.0002s1056.1.p
OG0014519	Bra013312	Carub.0007s2277.1.p
OG0014522	Bra013447	Carub.0007s2097.1.p
OG0014523	Bra003543	Carub.0002s2751.1.p
OG0014524	Bra011445	Carub.0007s0699.1.p
OG0014525	Bra029627	Carub.0008s2721.1.p
OG0014526	Bra004598	Carub.0004s2341.1.p
OG0014527	Bra025056	Carub.0008s0220.1.p
OG0014528	Bra027174	Carub.0003s1606.1.p
OG0014529	Bra037346	Carub.0006s3669.1.p
OG0014530	Bra020860	Carub.0007s1930.1.p, Carub.0007s2121.1.p, Carub.0007s1928.1.p
OG0014531	Bra009139	Carub.0006s0474.1.p
OG0014532	Bra032407	Carub.0001s2886.1.p
OG0014533	Bra015281	Carub.0001s0312.1.p
OG0014534	Bra017625	Carub.0007s0633.1.p
OG0014535	Bra040147	Carub.0005s0871.1.p
OG0014536	Bra000047	Carub.0004s2022.1.p
OG0014537	Bra008448	Carub.0002s2691.1.p
OG0014539	Bra031931	Carub.0008s2502.1.p
OG0014540	Bra016199	Carub.0001s1596.1.p
OG0014541	Bra007348	Carub.0005s2452.1.p
OG0014542	Bra036355	Carub.0005s0382.1.p
OG0014545	Bra037513	Carub.0008s0759.1.p
OG0014546	Bra007688	Carub.0005s2928.1.p
OG0014547	Bra029431	Carub.0006s3111.1.p
OG0014548	Bra026232	Carub.0007s2423.1.p
OG0014550	Bra012788	Carub.0007s2648.1.p
OG0014551	Bra010986	Carub.0001s2526.1.p
OG0014552	Bra031597	Carub.0001s0722.1.p
OG0014553	Bra001125	Carub.0003s0400.1.p
OG0014554	Bra036832	Carub.0005s1757.1.p
OG0014555	Bra025254	Carub.0005s0545.1.p
OG0014556	Bra038972	Carub.0002s0863.1.p
OG0014557	Bra013210	Carub.0003s2603.1.p
OG0014558	Bra023408	Carub.0006s1156.1.p
OG0014559	Bra010173	Carub.0001s3098.1.p
OG0014561	Bra019990	Carub.0007s0016.1.p
OG0014562	Bra021709	Carub.0004s1247.1.p
OG0014563	Bra008994	Carub.0006s0955.1.p
OG0014564	Bra016953, Bra004597	Carub.0004s2339.1.p
OG0014565	Bra032660	Carub.0001s0022.1.p
OG0014566	Bra037472	Carub.0008s0832.1.p
OG0014567	Bra000956	Carub.0006s3643.1.p
OG0014568	Bra018667	Carub.0001s0734.1.p
OG0014570	Bra018067	Carub.0005s1451.1.p
OG0014571	Bra023537, Bra008677	Carub.0006s1392.1.p
OG0014572	Bra014943	Carub.0003s2363.1.p, Carub.0003s2362.1.p
OG0014573	Bra037410	Carub.0006s3583.1.p
OG0014574	Bra012982	Carub.0008s2179.1.p
OG0014575	Bra026260	Carub.0007s1236.1.p
OG0014576	Bra022397	Carub.0003s1906.1.p
OG0014577	Bra040495	Carub.0008s0952.1.p
OG0014578	Bra005844	Carub.0006s0408.1.p
OG0014579	Bra000637	Carub.0006s2665.1.p
OG0014580	Bra000567	Carub.0005s3015.1.p
OG0014581	Bra039733	Carub.0002s1147.1.p
OG0014582	Bra006293	Carub.0006s1345.1.p
OG0014583	Bra037863	Carub.0006s2709.1.p
OG0014584	Bra009108	Carub.0006s0429.1.p
OG0014585	Bra023283	Carub.0004s0677.1.p
OG0014586	Bra033254	Carub.0001s0069.1.p
OG0014587	Bra025869	Carub.0001s2051.1.p
OG0014588	Bra035389	Carub.0007s3142.1.p
OG0014589	Bra026144	Carub.0001s1507.1.p
OG0014590	Bra022228, Bra001673	Carub.0003s1735.1.p
OG0014591	Bra012382	Carub.0004s0837.1.p
OG0014594	Bra036170	Carub.0008s0804.1.p
OG0014595	Bra004241	Carub.0002s1404.1.p
OG0014596	Bra013642, Bra013641, Bra019361	Carub.0007s1855.1.p
OG0014598	Bra006812	Carub.0008s1811.1.p
OG0014599	Bra009750	Carub.0006s2210.1.p
OG0014600	Bra004146	Carub.0002s1208.1.p
OG0014601	Bra012842, Bra036781	Carub.0005s1804.1.p
OG0014602	Bra020773	Carub.0003s0557.1.p
OG0014603	Bra034270	Carub.0004s0559.1.p
OG0014604	Bra005759	Carub.0006s0139.1.p
OG0014605	Bra018137	Carub.0005s1361.1.p
OG0014606	Bra007961	Carub.0002s1792.1.p
OG0014607	Bra009227	Carub.0006s0568.1.p
OG0014608	Bra013142	Carub.0003s2813.1.p
OG0014609	Bra022461	Carub.0003s1972.1.p
OG0014610	Bra000070	Carub.0004s2056.1.p
OG0014611	Bra005769	Carub.0006s0238.1.p
OG0014612	Bra001262, Bra029665	Carub.0003s0721.1.p
OG0014613	Bra018179	Carub.0005s1320.1.p
OG0014614	Bra031944	Carub.0008s2470.1.p
OG0014615	Bra013203	Carub.0003s2616.1.p
OG0014616	Bra033636	Carub.0008s0658.1.p
OG0014617	Bra002022	Carub.0003s2785.1.p
OG0014618	Bra010413, Bra019071	Carub.0007s1376.1.p
OG0014619	Bra019466	Carub.0005s1012.1.p
OG0014620	Bra039035	Carub.0003s3426.1.p
OG0014621	Bra024971, Bra017513	Carub.0008s0081.1.p
OG0014622	Bra026113	Carub.0001s1551.1.p
OG0014623	Bra028945	Carub.0008s2142.1.p
OG0014624	Bra005150	Carub.0004s1983.1.p
OG0014625	Bra012108	Carub.0008s2766.1.p
OG0014626	Bra029272	Carub.0008s2290.1.p
OG0014627	Bra012781, Bra039540	Carub.0007s2635.1.p
OG0014628	Bra037191	Carub.0008s2847.1.p
OG0014629	Bra012440	Carub.0001s2416.1.p
OG0014630	Bra007071	Carub.0005s2102.1.p
OG0014631	Bra013182, Bra012189	Carub.0003s2665.1.p
OG0014632	Bra036444, Bra036443	Carub.0003s0284.1.p
OG0014633	Bra029808	Carub.0003s0906.1.p
OG0014634	Bra035745	Carub.0003s2074.1.p
OG0014637	Bra032665	Carub.0007s3261.1.p
OG0014638	Bra035233	Carub.0006s3023.1.p
OG0014640	Bra032466	Carub.0001s0470.1.p
OG0014641	Bra024777	Carub.0005s0235.1.p
OG0014642	Bra010608, Bra017849	Carub.0007s0254.1.p
OG0014643	Bra031754	Carub.0001s1022.1.p
OG0014644	Bra004875	Carub.0004s2751.1.p
OG0014645	Bra018672	Carub.0001s0731.1.p
OG0014646	Bra034083	Carub.0003s0882.1.p
OG0014647	Bra017434	Carub.0005s0069.1.p
OG0014649	Bra019738	Carub.0001s1173.1.p
OG0014650	Bra034196	Carub.0006s3381.1.p
OG0014651	Bra014564	Carub.0005s2535.1.p
OG0014652	Bra037400	Carub.0001s3453.1.p
OG0014653	Bra004381	Carub.0002s1605.1.p
OG0014654	Bra023581	Carub.0006s1496.1.p
OG0014655	Bra022686	Carub.0008s1427.1.p
OG0014656	Bra025769	Carub.0001s1933.1.p
OG0014657	Bra013153	Carub.0003s2776.1.p
OG0014658	Bra016717, Bra026871	Carub.0001s1364.1.p
OG0014659	Bra002877	Carub.0008s1612.1.p
OG0014660	Bra015388	Carub.0001s0439.1.p
OG0014661	Bra008433	Carub.0002s2666.1.p
OG0014662	Bra011104	Carub.0007s1117.1.p
OG0014663	Bra029881	Carub.0003s1021.1.p
OG0014664	Bra013806	Carub.0007s1659.1.p
OG0014666	Bra040997	Carub.0007s1942.1.p
OG0014667	Bra009032, Bra006060, Bra028587	Carub.0006s0890.1.p
OG0014668	Bra039957	Carub.0003s2267.1.p
OG0014669	Bra027861	Carub.0002s0605.1.p
OG0014670	Bra032733	Carub.0007s2872.1.p
OG0014671	Bra013372	Carub.0007s2209.1.p
OG0014672	Bra018909	Carub.0001s4031.1.p
OG0014673	Bra030009	Carub.0005s1673.1.p
OG0014674	Bra039480	Carub.0007s2931.1.p
OG0014675	Bra024182	Carub.0007s1190.1.p
OG0014676	Bra014829	Carub.0005s2083.1.p
OG0014677	Bra036907	Carub.0007s2729.1.p
OG0014678	Bra022255	Carub.0003s1759.1.p
OG0014679	Bra008116	Carub.0002s2070.1.p
OG0014680	Bra019835	Carub.0001s1137.1.p
OG0014681	Bra026235, Bra012673	Carub.0007s2420.1.p
OG0014683	Bra004172	Carub.0002s1253.1.p
OG0014684	Bra030599	Carub.0001s0423.1.p
OG0014685	Bra038536	Carub.0004s0140.1.p
OG0014686	Bra002898	Carub.0008s1589.1.p
OG0014688	Bra011413, Bra034549	Carub.0007s0735.1.p
OG0014689	Bra019437	Carub.0005s1011.1.p
OG0014691	Bra002118	Carub.0006s1617.1.p
OG0014692	Bra032652	Carub.0001s0036.1.p
OG0014693	Bra009973, Bra036105	Carub.0006s2528.1.p
OG0014694	Bra034272	Carub.0007s3519.1.p
OG0014695	Bra028574	Carub.0006s0915.1.p
OG0014696	Bra013645	Carub.0005s0641.1.p
OG0014697	Bra034424	Carub.0001s3286.1.p
OG0014698	Bra009005	Carub.0006s0932.1.p
OG0014699	Bra018736	Carub.0001s3768.1.p
OG0014700	Bra034030	Carub.0002s1336.1.p
OG0014701	Bra020664	Carub.0008s0890.1.p
OG0014702	Bra029550	Carub.0006s3303.1.p
OG0014704	Bra011225	Carub.0007s0974.1.p
OG0014705	Bra029872	Carub.0003s1009.1.p
OG0014706	Bra029574	Carub.0006s3330.1.p
OG0014708	Bra000295	Carub.0024s0003.1.p
OG0014709	Bra018066	Carub.0005s1452.1.p
OG0014710	Bra028513	Carub.0007s3347.1.p
OG0014711	Bra037179	Carub.0008s2824.1.p
OG0014712	Bra024507	Carub.0006s0444.1.p
OG0014713	Bra021500	Carub.0003s1320.1.p
OG0014714	Bra011137	Carub.0004s1482.1.p
OG0014715	Bra000902	Carub.0006s3524.1.p
OG0014716	Bra026410	Carub.0007s1417.1.p
OG0014717	Bra032873	Carub.0001s2652.1.p
OG0014718	Bra025958	Carub.0001s1739.1.p
OG0014719	Bra007218	Carub.0005s2288.1.p
OG0014720	Bra020636, Bra010037	Carub.0008s0928.1.p
OG0014721	Bra024761	Carub.0001s2520.1.p
OG0014722	Bra012654	Carub.0007s2376.1.p
OG0014723	Bra027251	Carub.0003s1507.1.p
OG0014724	Bra040962	Carub.0002s0442.1.p
OG0014725	Bra004626	Carub.0004s0610.1.p
OG0014726	Bra014062	Carub.0008s1056.1.p
OG0014727	Bra018770, Bra014166	Carub.0001s3816.1.p
OG0014729	Bra019786	Carub.0001s1251.1.p
OG0014730	Bra010924	Carub.0001s2619.1.p
OG0014731	Bra032188	Carub.0004s0223.1.p
OG0014732	Bra011097	Carub.0007s1123.1.p
OG0014733	Bra040110	Carub.0007s2434.1.p
OG0014734	Bra016410, Bra017941	Carub.0001s2112.1.p
OG0014736	Bra000855	Carub.0006s3418.1.p
OG0014737	Bra000675	Carub.0006s2774.1.p
OG0014738	Bra039761	Carub.0002s1237.1.p
OG0014739	Bra030671	Carub.0001s0640.1.p
OG0014740	Bra005281	Carub.0004s1811.1.p
OG0014741	Bra019178	Carub.0007s1572.1.p
OG0014742	Bra027611	Carub.0002s0198.1.p
OG0014743	Bra021324	Carub.0002s0856.1.p
OG0014744	Bra004962	Carub.0004s2880.1.p
OG0014746	Bra033667	Carub.0008s0550.1.p
OG0014747	Bra034895	Carub.0007s2973.1.p
OG0014748	Bra015733	Carub.0002s2347.1.p
OG0014749	Bra011863, Bra010685	Carub.0007s0131.1.p
OG0014750	Bra035586, Bra028964	Carub.0008s1607.1.p
OG0014751	Bra022395	Carub.0003s1904.1.p
OG0014752	Bra038539, Bra030254	Carub.0004s0137.1.p
OG0014753	Bra033472	Carub.0005s1824.1.p
OG0014755	Bra031464	Carub.0002s0422.1.p
OG0014756	Bra011013	Carub.0001s2478.1.p
OG0014757	Bra039935, Bra030202	Carub.0004s0193.1.p
OG0014758	Bra007284, Bra003254	Carub.0005s2367.1.p
OG0014759	Bra010793	Carub.0001s2839.1.p
OG0014760	Bra012668	Carub.0007s2404.1.p
OG0014761	Bra025089	Carub.0008s0302.1.p
OG0014762	Bra014765	Carub.0005s2192.1.p
OG0014764	Bra009312	Carub.0006s0687.1.p
OG0014765	Bra006923, Bra012804	Carub.0005s1883.1.p
OG0014766	Bra022660	Carub.0008s1373.1.p
OG0014767	Bra017250	Carub.0004s1804.1.p
OG0014768	Bra007266	Carub.0005s2347.1.p
OG0014769	Bra011811	Carub.0007s0203.1.p
OG0014771	Bra022752	Carub.0008s0636.1.p
OG0014772	Bra003544	Carub.0002s2750.1.p
OG0014773	Bra017736	Carub.0007s0432.1.p
OG0014774	Bra003055	Carub.0008s1361.1.p
OG0014775	Bra026351	Carub.0007s1343.1.p
OG0014776	Bra031126	Carub.0003s3501.1.p
OG0014777	Bra015681	Carub.0002s2414.1.p
OG0014778	Bra038005	Carub.0001s4411.1.p
OG0014779	Bra031808	Carub.0008s2825.1.p
OG0014780	Bra011442	Carub.0007s0703.1.p
OG0014781	Bra014132	Carub.0001s3748.1.p
OG0014782	Bra009023	Carub.0006s0904.1.p
OG0014783	Bra031645	Carub.0001s0821.1.p
OG0014784	Bra003417	Carub.0005s2725.1.p
OG0014785	Bra036228	Carub.0006s3406.1.p
OG0014786	Bra011714	Carub.0007s0431.1.p
OG0014787	Bra033660	Carub.0008s0561.1.p
OG0014788	Bra018143, Bra019503	Carub.0005s1357.1.p
OG0014789	Bra015132	Carub.0003s2586.1.p
OG0014790	Bra009789, Bra036522	Carub.0006s2255.1.p
OG0014791	Bra015729	Carub.0002s2353.1.p
OG0014792	Bra024549	Carub.0001s2243.1.p
OG0014793	Bra031963, Bra024912	Carub.0001s0250.1.p
OG0014794	Bra008699	Carub.0006s1358.1.p
OG0014795	Bra010109	Carub.0008s2341.1.p
OG0014796	Bra036504	Carub.0003s3545.1.p
OG0014797	Bra010690	Carub.0007s0126.1.p
OG0014798	Bra030289, Bra031204	Carub.0004s0064.1.p
OG0014799	Bra021667, Bra022814	Carub.0004s1203.1.p
OG0014800	Bra012363	Carub.0001s2265.1.p, Carub.0001s2266.1.p
OG0014801	Bra024423	Carub.0008s2674.1.p
OG0014802	Bra022748	Carub.0008s1101.1.p
OG0014803	Bra034082	Carub.0003s0881.1.p
OG0014804	Bra034388	Carub.0004s0887.1.p
OG0014805	Bra025762	Carub.0001s1928.1.p
OG0014806	Bra009088, Bra005840	Carub.0006s0405.1.p
OG0014807	Bra016260	Carub.0002s1656.1.p
OG0014808	Bra011288, Bra023991	Carub.0007s0894.1.p
OG0014809	Bra038069	Carub.0007s2593.1.p
OG0014810	Bra014323, Bra018964	Carub.0001s4133.1.p
OG0014812	Bra028104	Carub.0007s3225.1.p
OG0014813	Bra001558	Carub.0003s1430.1.p
OG0014814	Bra007564	Carub.0005s2756.1.p
OG0014815	Bra036476	Carub.0001s2595.1.p
OG0014816	Bra008678	Carub.0006s1391.1.p
OG0014817	Bra002370	Carub.0006s1952.1.p
OG0014818	Bra040439	Carub.0005s2993.1.p
OG0014819	Bra029403	Carub.0005s2234.1.p, Carub.0001s2895.1.p
OG0014820	Bra037320	Carub.0006s3704.1.p
OG0014821	Bra008518	Carub.0006s3694.1.p
OG0014822	Bra026840, Bra019668	Carub.0001s1394.1.p
OG0014823	Bra003090	Carub.0008s1321.1.p
OG0014824	Bra026458	Carub.0007s1478.1.p
OG0014825	Bra018003	Carub.0005s1540.1.p
OG0014826	Bra025988	Carub.0001s1698.1.p
OG0014827	Bra026125	Carub.0001s1529.1.p
OG0014828	Bra028559	Carub.0006s0938.1.p
OG0014829	Bra018954	Carub.0001s4119.1.p
OG0014830	Bra032130	Carub.0004s0319.1.p
OG0014831	Bra024240	Carub.0008s2461.1.p
OG0014832	Bra007076	Carub.0005s2113.1.p
OG0014833	Bra009450	Carub.0006s0341.1.p
OG0014835	Bra031849, Bra024408	Carub.0008s2655.1.p
OG0014836	Bra026430	Carub.0007s1440.1.p
OG0014837	Bra026344	Carub.0007s1336.1.p
OG0014838	Bra013023	Carub.0006s2096.1.p
OG0014839	Bra017873	Carub.0007s0187.1.p
OG0014840	Bra018709	Carub.0001s3722.1.p
OG0014841	Bra035138	Carub.0002s2657.1.p
OG0014842	Bra023858	Carub.0003s2195.1.p
OG0014843	Bra007181	Carub.0005s2239.1.p
OG0014844	Bra027605, Bra027604	Carub.0008s0274.1.p
OG0014846	Bra007370	Carub.0005s2481.1.p
OG0014847	Bra030407, Bra014304	Carub.0001s4089.1.p
OG0014848	Bra025415, Bra020738	Carub.0005s0860.1.p
OG0014849	Bra029631, Bra040365	Carub.0003s0672.1.p
OG0014850	Bra008892	Carub.0006s1088.1.p
OG0014851	Bra013462	Carub.0007s2075.1.p
OG0014852	Bra024070	Carub.0007s1007.1.p
OG0014853	Bra021714	Carub.0004s1253.1.p
OG0014854	Bra027235	Carub.0003s1525.1.p
OG0014856	Bra016232	Carub.0002s1684.1.p
OG0014857	Bra017788	Carub.0007s0349.1.p
OG0014858	Bra026875	Carub.0001s1359.1.p
OG0014859	Bra006317	Carub.0006s1385.1.p
OG0014860	Bra026026	Carub.0001s1652.1.p
OG0014861	Bra029783	Carub.0003s2734.1.p
OG0014862	Bra038548	Carub.0003s3298.1.p
OG0014863	Bra033729	Carub.0008s0432.1.p
OG0014865	Bra036479	Carub.0001s4477.1.p
OG0014867	Bra007360	Carub.0005s2467.1.p
OG0014868	Bra024721	Carub.0001s2466.1.p
OG0014869	Bra036213	Carub.0005s0812.1.p
OG0014870	Bra022933	Carub.0004s1472.1.p
OG0014871	Bra012818	Carub.0005s1851.1.p
OG0014872	Bra025336	Carub.0005s0699.1.p
OG0014873	Bra040770	Carub.0001s3058.1.p
OG0014874	Bra018658	Carub.0001s0742.1.p
OG0014875	Bra005235	Carub.0004s1873.1.p
OG0014876	Bra028515, Bra025455	Carub.0007s3344.1.p
OG0014877	Bra019648	Carub.0005s1927.1.p
OG0014878	Bra017802	Carub.0007s0315.1.p
OG0014879	Bra018858	Carub.0001s3961.1.p
OG0014880	Bra037344	Carub.0006s3677.1.p
OG0014881	Bra015998	Carub.0002s2008.1.p
OG0014882	Bra029669	Carub.0003s0727.1.p
OG0014883	Bra009031	Carub.0006s0891.1.p
OG0014884	Bra032149	Carub.0004s0291.1.p
OG0014885	Bra018594	Carub.0001s0823.1.p
OG0014886	Bra017959	Carub.0005s1608.1.p
OG0014887	Bra001954	Carub.0003s2985.1.p
OG0014888	Bra030833	Carub.0001s4437.1.p
OG0014889	Bra035866	Carub.0008s2375.1.p
OG0014890	Bra028288	Carub.0008s1206.1.p
OG0014891	Bra026209	Carub.0001s1428.1.p
OG0014892	Bra024760, Bra012482	Carub.0001s2518.1.p
OG0014893	Bra023709	Carub.0006s1749.1.p
OG0014894	Bra040854	Carub.0001s2206.1.p
OG0014895	Bra007272	Carub.0005s2356.1.p
OG0014896	Bra017666	Carub.0007s0567.1.p
OG0014897	Bra018653	Carub.0001s0747.1.p
OG0014898	Bra003758	Carub.0002s2216.1.p
OG0014899	Bra025727	Carub.0001s1890.1.p
OG0014900	Bra024601	Carub.0001s2302.1.p
OG0014901	Bra028057	Carub.0001s3256.1.p
OG0014902	Bra026706	Carub.0001s1653.1.p
OG0014903	Bra022167	Carub.0003s1629.1.p
OG0014904	Bra006220, Bra008796	Carub.0006s1206.1.p
OG0014905	Bra021418	Carub.0003s0181.1.p
OG0014906	Bra017031, Bra004988	Carub.0004s2229.1.p
OG0014907	Bra027969	Carub.0002s0910.1.p
OG0014908	Bra029924	Carub.0005s1507.1.p
OG0014909	Bra008733	Carub.0006s1302.1.p
OG0014910	Bra008636	Carub.0006s1439.1.p
OG0014911	Bra015364	Carub.0001s0416.1.p
OG0014912	Bra016637	Carub.0001s1622.1.p
OG0014913	Bra035857	Carub.0008s2387.1.p
OG0014914	Bra037210	Carub.0003s2804.1.p
OG0014916	Bra021906	Carub.0004s1605.1.p
OG0014917	Bra018673	Carub.0001s0732.1.p
OG0014918	Bra007362	Carub.0005s2470.1.p
OG0014919	Bra007794	Carub.0004s0522.1.p
OG0014921	Bra009511	Carub.0006s0268.1.p
OG0014922	Bra038368	Carub.0006s2822.1.p
OG0014923	Bra037032	Carub.0007s0752.1.p
OG0014924	Bra038355	Carub.0002s1532.1.p
OG0014925	Bra001660	Carub.0003s1710.1.p
OG0014926	Bra035117	Carub.0002s2628.1.p
OG0014927	Bra030777	Carub.0001s0877.1.p
OG0014928	Bra013800	Carub.0007s1664.1.p
OG0014929	Bra034296	Carub.0001s3487.1.p
OG0014930	Bra022443, Bra038224	Carub.0003s1953.1.p
OG0014931	Bra019803	Carub.0001s1276.1.p
OG0014932	Bra034827	Carub.0003s1091.1.p
OG0014933	Bra035557, Bra002929	Carub.0008s1545.1.p
OG0014934	Bra037927	Carub.0008s1039.1.p
OG0014935	Bra029485	Carub.0006s3209.1.p
OG0014936	Bra012064	Carub.0008s2816.1.p
OG0014937	Bra002467	Carub.0006s2733.1.p
OG0014938	Bra021740, Bra022864	Carub.0004s1306.1.p
OG0014939	Bra002090, Bra037251	Carub.0003s3191.1.p
OG0014940	Bra012078	Carub.0008s2801.1.p
OG0014941	Bra040702, Bra000989	Carub.0003s0027.1.p
OG0014942	Bra026336	Carub.0007s1327.1.p
OG0014943	Bra027422	Carub.0003s1303.1.p
OG0014944	Bra018127	Carub.0005s1374.1.p
OG0014946	Bra002000	Carub.0003s3067.1.p
OG0014947	Bra008859, Bra023390	Carub.0006s1124.1.p
OG0014948	Bra002248, Bra020051	Carub.0006s1794.1.p
OG0014949	Bra010742	Carub.0007s0037.1.p
OG0014950	Bra036591	Carub.0006s2438.1.p
OG0014951	Bra005257	Carub.0004s1845.1.p
OG0014952	Bra009161	Carub.0006s0495.1.p
OG0014953	Bra017899	Carub.0002s0567.1.p
OG0014954	Bra026239	Carub.0004s1258.1.p
OG0014955	Bra012761	Carub.0007s2581.1.p
OG0014956	Bra029553	Carub.0006s3306.1.p
OG0014957	Bra004178	Carub.0002s1288.1.p
OG0014958	Bra031559	Carub.0001s0655.1.p
OG0014959	Bra037771, Bra024282	Carub.0008s2508.1.p
OG0014960	Bra003827	Carub.0002s2057.1.p
OG0014961	Bra025316, Bra011318	Carub.0007s0850.1.p
OG0014962	Bra028393	Carub.0007s3301.1.p
OG0014963	Bra016249	Carub.0002s1665.1.p
OG0014964	Bra031865	Carub.0008s2620.1.p
OG0014965	Bra026855	Carub.0001s1382.1.p
OG0014966	Bra038937	Carub.0007s3112.1.p
OG0014967	Bra023266	Carub.0001s3082.1.p
OG0014968	Bra015963	Carub.0002s2056.1.p
OG0014969	Bra002999	Carub.0008s1462.1.p
OG0014970	Bra027698	Carub.0002s0039.1.p
OG0014971	Bra010312	Carub.0007s1072.1.p
OG0014972	Bra005825, Bra009417	Carub.0006s0380.1.p
OG0014973	Bra002046	Carub.0003s1084.1.p
OG0014974	Bra040101	Carub.0007s2447.1.p
OG0014975	Bra032538	Carub.0001s0303.1.p
OG0014976	Bra033578	Carub.0007s0069.1.p
OG0014977	Bra018972	Carub.0001s4152.1.p
OG0014978	Bra031806	Carub.0008s2832.1.p
OG0014981	Bra004340	Carub.0002s1542.1.p
OG0014982	Bra013068	Carub.0003s3020.1.p
OG0014983	Bra037521	Carub.0014s0004.1.p
OG0014984	Bra015971	Carub.0002s2047.1.p
OG0014985	Bra009018	Carub.0006s0910.1.p
OG0014986	Bra024555	Carub.0001s2247.1.p
OG0014987	Bra019822	Carub.0001s1302.1.p
OG0014988	Bra032359	Carub.0001s2832.1.p
OG0014989	Bra025900, Bra038171	Carub.0001s1812.1.p
OG0014990	Bra025225	Carub.0005s0472.1.p
OG0014991	Bra003678	Carub.0002s2448.1.p
OG0014993	Bra011950	Carub.0004s0937.1.p
OG0014994	Bra001585	Carub.0003s1481.1.p
OG0014995	Bra009153	Carub.0006s0483.1.p
OG0014996	Bra024968	Carub.0008s0078.1.p
OG0014997	Bra023646	Carub.0006s1614.1.p
OG0014998	Bra005342	Carub.0004s1711.1.p
OG0014999	Bra019606	Carub.0005s1600.1.p
OG0015000	Bra038015	Carub.0001s4439.1.p
OG0015001	Bra032931	Carub.0005s0430.1.p
OG0015002	Bra015488	Carub.0001s0564.1.p
OG0015003	Bra009797	Carub.0006s2269.1.p
OG0015004	Bra033396	Carub.0003s3093.1.p, Carub.0001s0254.1.p, Carub.0001s0255.1.p, Carub.0001s0253.1.p
OG0015005	Bra004438	Carub.0004s3040.1.p
OG0015006	Bra037369	Carub.0006s3627.1.p
OG0015007	Bra039238	Carub.0004s0349.1.p
OG0015008	Bra007737	Carub.0005s2992.1.p
OG0015009	Bra009268	Carub.0006s0634.1.p
OG0015010	Bra034263	Carub.0004s0533.1.p
OG0015011	Bra002672	Carub.0008s1866.1.p
OG0015012	Bra003040	Carub.0008s1402.1.p
OG0015013	Bra015889	Carub.0002s2163.1.p
OG0015014	Bra011163	Carub.0007s1051.1.p
OG0015015	Bra010359	Carub.0007s1208.1.p
OG0015016	Bra029596	Carub.0003s0615.1.p
OG0015017	Bra027895, Bra035472	Carub.0002s0690.1.p
OG0015018	Bra003475	Carub.0005s2855.1.p
OG0015019	Bra003628	Carub.0002s2586.1.p
OG0015020	Bra002308, Bra020108	Carub.0006s1885.1.p
OG0015021	Bra024119	Carub.0004s1475.1.p
OG0015022	Bra022223	Carub.0003s1730.1.p
OG0015023	Bra010219	Carub.0007s0874.1.p
OG0015024	Bra018398	Carub.0004s1044.1.p
OG0015025	Bra031063	Carub.0001s1872.1.p
OG0015026	Bra018027	Carub.0005s1510.1.p
OG0015027	Bra005206	Carub.0004s1920.1.p
OG0015028	Bra015884	Carub.0002s2169.1.p
OG0015029	Bra018923	Carub.0001s3325.1.p
OG0015033	Bra024202	Carub.0007s1225.1.p
OG0015034	Bra028713	Carub.0006s0588.1.p
OG0015035	Bra018671	Carub.0002s0263.1.p
OG0015036	Bra015688	Carub.0002s2405.1.p
OG0015037	Bra014244	Carub.0001s3939.1.p
OG0015038	Bra008568	Carub.0006s1544.1.p
OG0015039	Bra002865	Carub.0008s1628.1.p
OG0015040	Bra004336	Carub.0002s1534.1.p
OG0015041	Bra025349	Carub.0005s0727.1.p
OG0015042	Bra034938	Carub.0001s3428.1.p
OG0015043	Bra035497	Carub.0001s3105.1.p
OG0015044	Bra000734, Bra035251	Carub.0006s2994.1.p
