Orthogroup	Brassica_rapa	Brassica_oleracea
OG0012426	Bra007378	Bo8g092410
OG0012426	Bra003317	Bo6g074460
OG0012427	Bra040851	Bo4g139120
OG0012428	Bra004119	Bo6g099340
OG0012429	Bra018264	Bo4g052410
OG0012430	Bra032187	Bo4g151260
OG0012432	Bra028067	Bo6g044010
OG0012433	Bra006209	Bo3g009290
OG0012434	Bra019902	Bo5g013280
OG0012435	Bra002250	Bo9g152620
OG0012436	Bra039548	Bo1g056820
OG0012437	Bra003133	Bo6g067320
OG0012438	Bra019263	Bo7g109160
OG0012439	Bra027506	Bo9g059310
OG0012440	Bra015453	Bo5g006960
OG0012440	Bra030625	Bo8g005800
OG0012441	Bra012205	Bo7g061880
OG0012442	Bra013516	Bo1g024010
OG0012443	Bra016262	Bo6g110440
OG0012444	Bra020233	Bo2g024650
OG0012445	Bra028560	Bo2g010120
OG0012447	Bra023163, Bra028050	Bo6g044240
OG0012448	Bra038298	Bo3g128770
OG0012449	Bra007401	Bo8g092710
OG0012450	Bra016134	Bo6g113050
OG0012451	Bra004135	Bo6g099600
OG0012453	Bra033585	Bo7g119520
OG0012454	Bra009385	Bo9g174000
OG0012455	Bra000849	Bo3g052120
OG0012455	Bra034178	Bo9g006210
OG0012456	Bra030534	Bo8g002490
OG0012457	Bra031496	Bo1g093100
OG0012458	Bra015723	Bo6g120790
OG0012460	Bra008309	Bo2g092550
OG0012461	Bra026729	Bo8g105610
OG0012462	Bra003879	Bo6g091500
OG0012463	Bra038679	Bo1g139820
OG0012464	Bra026626	Bo2g134750
OG0012465	Bra035527	Bo8g030460
OG0012466	Bra040834	Bo5g094630
OG0012467	Bra006942	Bo8g082180
OG0012468	Bra027170	Bo5g126180
OG0012469	Bra035110	Bo6g123800
OG0012470	Bra012884	Bo7g100570
OG0012471	Bra024024	Bo7g114960
OG0012472	Bra034913	Bo8g034320
OG0012473	Bra009383	Bo9g174040
OG0012474	Bra035201	Bo6g125780
OG0012475	Bra009319	Bo9g174800, Bo9g174810
OG0012476	Bra032886	Bo3g143270, Bo5g054680
OG0012477	Bra022062	Bo2g131450
OG0012478	Bra037881	Bo9g084350
OG0012479	Bra021728	Bo4g176290
OG0012479	Bra018238, Bra018239	Bo4g050840
OG0012480	Bra024898	Bo7g078110
OG0012481	Bra011270	Bo1g011340
OG0012482	Bra002656	Bo9g135020
OG0012483	Bra026944	Bo8g107850
OG0012484	Bra037773	Bo9g018050
OG0012484	Bra024285	Bo3g101420
OG0012485	Bra028015	Bo6g046720
OG0012486	Bra025660	Bo00578s110
OG0012487	Bra037334	Bo9g002250
OG0012488	Bra001384, Bra001385	Bo3g063890
OG0012489	Bra011358	Bo1g010250
OG0012490	Bra020719, Bra025699	Bo2g149640
OG0012491	Bra010795	Bo3g147610
OG0012492	Bra025218	Bo7g083790
OG0012493	Bra037340	Bo9g002330
OG0012494	Bra024722	Bo5g042880
OG0012495	Bra028417	Bo6g061030
OG0012496	Bra035288	Bo9g088580
OG0012497	Bra013821	Bo8g050360, Bo1g039200
OG0012498	Bra013200	Bo3g084320
OG0012499	Bra022789	Bo3g024490
OG0012500	Bra033018	Bo2g143840
OG0012500	Bra025287	Bo7g085710
OG0012501	Bra006909	Bo4g125580, Bo8g080910
OG0012502	Bra005731	Bo3g001960
OG0012503	Bra019239	Bo1g037740, Bo7g109430
OG0012504	Bra032094	Bo4g154610
OG0012504	Bra007850	Bo8g099790
OG0012505	Bra033576	Bo7g119600
OG0012506	Bra000283	Bo3g036300
OG0012506	Bra037742	Bo4g192880
OG0012507	Bra040612	Bo7g021720
OG0012508	Bra028221	Bo4g137660
OG0012509	Bra030491	Bo5g078800
OG0012510	Bra028743	Bo2g007130
OG0012510	Bra009163	Bo9g176550
OG0012511	Bra016086	Bo6g114660
OG0012513	Bra001123	Bo3g058580
OG0012514	Bra024331	Bo3g100830
OG0012516	Bra036356	Bo7g082310, Bo2g138820
OG0012517	Bra015951	Bo6g118240
OG0012518	Bra021891	Bo4g182370
OG0012518	Bra005459	Bo4g041220
OG0012519	Bra007140	Bo8g088410
OG0012520	Bra001180, Bra020783	Bo5g144830
OG0012521	Bra035734	Bo9g100050
OG0012522	Bra013187	Bo3g085560
OG0012523	Bra019062	Bo7g111300
OG0012524	Bra027917	Bo9g054430
OG0012525	Bra030636	Bo8g005930
OG0012526	Bra031985	Bo5g148820
OG0012527	Bra000826	Bo00940s040
OG0012528	Bra009794	Bo7g096530
OG0012528	Bra020472	Bo2g159190
OG0012529	Bra034927	Bo8g024290
OG0012530	Bra006299	Bo3g010270
OG0012531	Bra004677	Bo4g015840
OG0012532	Bra036442	Bo1g153620
OG0012533	Bra001542	Bo3g066020
OG0012533	Bra027353	Bo5g130460
OG0012534	Bra031218	Bo4g147130, Bo8g101490
OG0012535	Bra011966	Bo4g071780
OG0012536	Bra004714	Bo4g017260
OG0012537	Bra011620	Bo1g006400
OG0012537	Bra017717	Bo7g117450
OG0012538	Bra027473	Bo9g058890
OG0012539	Bra032546	Bo8g115990
OG0012540	Bra005683	Bo3g001420
OG0012541	Bra034287	Bo4g159950
OG0012542	Bra002198	Bo9g154410
OG0012542	Bra006488	Bo3g013460
OG0012543	Bra025072	Bo7g072620
OG0012544	Bra029769	Bo5g139260
OG0012545	Bra035119	Bo6g123890
OG0012546	Bra034202	Bo9g007510
OG0012547	Bra033992	Bo2g056000
OG0012548	Bra034663	Bo3g167400
OG0012549	Bra022453	Bo5g113640
OG0012550	Bra020086	Bo2g018660
OG0012551	Bra032247	Bo5g072540
OG0012552	Bra033511	Bo1g055420
OG0012553	Bra024796	Bo7g080860
OG0012554	Bra028168	Bo4g137100
OG0012555	Bra033741	Bo7g067430
OG0012556	Bra035171	Bo6g124450
OG0012556	Bra008468	Bo2g095920
OG0012557	Bra039344	Bo1g138940
OG0012557	Bra001472	Bo3g065150
OG0012559	Bra036477	Bo7g003490
OG0012560	Bra005475	Bo4g043490
OG0012561	Bra036169	Bo9g009500
OG0012562	Bra014815	Bo4g119940
OG0012563	Bra023556	Bo2g012980
OG0012564	Bra026639	Bo2g134520
OG0012565	Bra033691	Bo7g065650
OG0012566	Bra003535	Bo6g079990
OG0012568	Bra002638	Bo9g135300
OG0012569	Bra016588	Bo8g067440
OG0012570	Bra010084	Bo3g107620
OG0012570	Bra029259	Bo2g164150
OG0012571	Bra033725	Bo7g067190
OG0012572	Bra037746	Bo4g192850
OG0012573	Bra025017	Bo7g075350
OG0012574	Bra020331	Bo2g026920
OG0012575	Bra022636	Bo2g046070
OG0012575	Bra003075	Bo9g110900
OG0012576	Bra033208, Bra033207	Bo2g110730
OG0012577	Bra014205	Bo5g076470, Bo8g011320
OG0012578	Bra005218	Bo4g030870
OG0012579	Bra028509	Bo6g066520
OG0012580	Bra030269	Bo4g148240
OG0012581	Bra022423	Bo5g115110
OG0012581	Bra038210	Bo1g114680
OG0012583	Bra015343	Bo5g004830
OG0012584	Bra007121	Bo8g087260
OG0012585	Bra019130	Bo7g110660
OG0012586	Bra011480	Bo1g007750
OG0012587	Bra006828	Bo3g019390
OG0012588	Bra020217	Bo2g024440
OG0012589	Bra023578	Bo2g013220
OG0012590	Bra020468	Bo2g159240
OG0012591	Bra005351	Bo4g038720
OG0012592	Bra002466	Bo9g144800
OG0012592	Bra006652	Bo3g017290
OG0012593	Bra006795	Bo3g019070
OG0012594	Bra023316, Bra008979	Bo9g171450
OG0012595	Bra033894	Bo5g093240
OG0012596	Bra021334	Bo1g086120
OG0012597	Bra007791	Bo8g099120
OG0012598	Bra012218	Bo8g070040, Bo7g061700
OG0012599	Bra011650	Bo1g006080
OG0012599	Bra017739	Bo7g117700
OG0012600	Bra037945	Bo9g095590
OG0012601	Bra031375	Bo5g037440
OG0012601	Bra012316	Bo7g058270
OG0012603	Bra011795	Bo1g003300
OG0012604	Bra015126	Bo7g031040
OG0012605	Bra018138	Bo3g134600
OG0012607	Bra032337	Bo5g061020
OG0012608	Bra017321	Bo4g183260
OG0012609	Bra002621	Bo9g135530
OG0012610	Bra032002	Bo5g150090
OG0012612	Bra022746	Bo3g023920
OG0012613	Bra037660	Bo3g037210, Bo4g194880
OG0012614	Bra028089	Bo6g043850
OG0012615	Bra023756	Bo1g102320
OG0012616	Bra026153	Bo5g020670
OG0012617	Bra034264	Bo4g158700
OG0012618	Bra036296	Bo9g004500
OG0012618	Bra000897	Bo3g052800
OG0012619	Bra013673	Bo1g033070
OG0012620	Bra009101	Bo9g177250
OG0012621	Bra009851	Bo7g095820, Bo2g158570
OG0012622	Bra037174	Bo9g022020
OG0012623	Bra006827	Bo3g019370
OG0012623	Bra002740	Bo9g133010
OG0012624	Bra026080	Bo5g021540
OG0012625	Bra035874, Bra010130	Bo3g107040
OG0012626	Bra028998	Bo3g021800
OG0012627	Bra026347	Bo1g049390
OG0012628	Bra040058	Bo1g144890
OG0012628	Bra029715	Bo5g139990
OG0012629	Bra010386	Bo8g054090
OG0012630	Bra002441	Bo00916s040
OG0012630	Bra006641	Bo3g017130
OG0012631	Bra032656	Bo8g118150
OG0012632	Bra025844	Bo5g030660
OG0012633	Bra031406	Bo1g098470
OG0012634	Bra003494	Bo6g079340
OG0012635	Bra024924, Bra017471	Bo9g069720
OG0012636	Bra027367	Bo5g131660
OG0012636	Bra001537	Bo3g065920
OG0012637	Bra020578	Bo2g155410
OG0012638	Bra039263	Bo4g197280
OG0012639	Bra020314	Bo2g026670
OG0012640	Bra013718	Bo1g036910
OG0012641	Bra011410	Bo1g008470
OG0012642	Bra035384	Bo4g135800
OG0012643	Bra009136	Bo9g176880
OG0012644	Bra002837	Bo9g123630
OG0012644	Bra035608	Bo2g036480
OG0012645	Bra004694	Bo4g016010
OG0012646	Bra017162	Bo4g187130
OG0012647	Bra005456, Bra005458	Bo4g041210
OG0012649	Bra041008	Bo6g005720
OG0012650	Bra013812	Bo1g039060
OG0012651	Bra018104	Bo3g135930
OG0012652	Bra031735	Bo8g109140
OG0012653	Bra010082	Bo3g107650
OG0012653	Bra029261	Bo2g164130
OG0012654	Bra013380, Bra020969	Bo3g158660
OG0012655	Bra000784	Bo3g048690
OG0012656	Bra040262	Bo06029s010
OG0012657	Bra009345	Bo9g174390
OG0012658	Bra010638	Bo3g152960
OG0012659	Bra008705	Bo9g164230
OG0012659	Bra006296	Bo3g010230
OG0012660	Bra011329	Bo1g010620
OG0012661	Bra022424	Bo5g114110
OG0012662	Bra006706, Bra002555	Bo9g139520
OG0012663	Bra011847	Bo1g002690
OG0012664	Bra037515	Bo7g089020
OG0012665	Bra040810	Bo8g035620
OG0012666	Bra032842	Bo5g052250
OG0012667	Bra021379	Bo1g154980
OG0012668	Bra024483, Bra039906	Bo7g012730
OG0012669	Bra011072	Bo1g016970
OG0012670	Bra034189	Bo9g006330
OG0012671	Bra008321	Bo6g082150, Bo6g121410, Bo2g092770
OG0012672	Bra021202	Bo1g123140
OG0012672	Bra022179	Bo5g123680
OG0012673	Bra031771	Bo8g108850
OG0012674	Bra029985	Bo1g081350
OG0012674	Bra012914	Bo7g099140
OG0012675	Bra008899	Bo9g169470
OG0012676	Bra033892	Bo5g093200
OG0012677	Bra017523	Bo01130s010
OG0012677	Bra017520	Bo9g066680
OG0012678	Bra006612	Bo3g015760
OG0012679	Bra015852	Bo6g119510
OG0012681	Bra023597	Bo2g013440
OG0012682	Bra004429	Bo4g002310
OG0012683	Bra001913	Bo7g040480, Bo3g081810
OG0012684	Bra003380	Bo6g076500
OG0012684	Bra014537	Bo4g107880
OG0012685	Bra004869	Bo4g024110
OG0012686	Bra029587	Bo1g147880, Bo5g143400
OG0012687	Bra024446	Bo3g096430
OG0012688	Bra015179	Bo7g026640
OG0012689	Bra016053	Bo6g115990
OG0012690	Bra010601	Bo3g153420
OG0012691	Bra016108	Bo6g113350
OG0012692	Bra018606	Bo5g009190
OG0012693	Bra031462	Bo4g086400, Bo1g094580
OG0012694	Bra020982	Bo3g157450
OG0012694	Bra013363	Bo1g020100
OG0012695	Bra009966	Bo7g093520
OG0012696	Bra034559	Bo1g008210, Bo3g170810
OG0012697	Bra026358	Bo1g048220
OG0012698	Bra006353	Bo3g012020
OG0012699	Bra024785	Bo7g081010
OG0012700	Bra024186	Bo7g113260
OG0012700	Bra011051	Bo1g017290
OG0012701	Bra012478	Bo7g053000
OG0012702	Bra030315	Bo4g145790
OG0012703	Bra013355	Bo1g019980
OG0012704	Bra011957	Bo4g071650
OG0012704	Bra011958	Bo4g071660
OG0012705	Bra034059	Bo1g144660
OG0012706	Bra033375	Bo5g003640
OG0012707	Bra017769	Bo7g118070
OG0012708	Bra023075	Bo3g030220
OG0012709	Bra032560	Bo8g117140
OG0012710	Bra008975	Bo9g171420
OG0012711	Bra038360	Bo2g061130
OG0012711	Bra004330	Bo6g107160
OG0012712	Bra031197	Bo8g101670
OG0012713	Bra015694	Bo6g121080
OG0012714	Bra037905	Bo9g088130
OG0012715	Bra004147	Bo6g099700
OG0012716	Bra014228	Bo3g178260
OG0012717	Bra013893	Bo1g040210
OG0012718	Bra034298	Bo4g160090
OG0012718	Bra007766	Bo8g098830
OG0012719	Bra022787	Bo3g024470
OG0012720	Bra025259	Bo7g084330
OG0012721	Bra001757	Bo3g073380
OG0012722	Bra015105	Bo7g031330
OG0012723	Bra023499	Bo2g012310
OG0012724	Bra023345	Bo2g010660
OG0012724	Bra008934	Bo9g169840
OG0012725	Bra036916	Bo1g057280
OG0012726	Bra029033	Bo3g022210
OG0012727	Bra015893	Bo6g118980
OG0012728	Bra003675	Bo6g082110
OG0012729	Bra024990	Bo7g075880
OG0012730	Bra004288	Bo6g106620
OG0012731	Bra021734, Bra022838, Bra018249	Bo4g052140
OG0012732	Bra021079	Bo8g045960
OG0012733	Bra014425	Bo4g101170
OG0012734	Bra004431	Bo4g002330
OG0012735	Bra029692	Bo5g140040
OG0012736	Bra033421	Bo8g082050, Bo4g125300, Bo4g125290
OG0012737	Bra035375	Bo4g135850
OG0012738	Bra000901	Bo3g052870
OG0012739	Bra019701	Bo5g017870
OG0012740	Bra012022	Bo4g075520
OG0012741	Bra040835	Bo5g094640
OG0012742	Bra005348	Bo4g038700
OG0012743	Bra016837	Bo8g060070
OG0012744	Bra011521	Bo1g007390
OG0012745	Bra023971	Bo7g115530
OG0012746	Bra007970	Bo7g080630
OG0012747	Bra038942	Bo8g030700
OG0012748	Bra031158	Bo8g102050
OG0012748	Bra000584	Bo3g042430
OG0012749	Bra016983	Bo4g190300
OG0012750	Bra013298	Bo1g019460
OG0012750	Bra012603	Bo7g105930
OG0012751	Bra033656	Bo4g078530
OG0012752	Bra029746, Bra034054	Bo1g144710
OG0012753	Bra023094	Bo3g031480
OG0012753	Bra005220	Bo4g030890
OG0012754	Bra021592	Bo1g129730
OG0012754	Bra001586	Bo3g066690
OG0012755	Bra007761	Bo8g098800
OG0012756	Bra015972	Bo6g118010
OG0012757	Bra001096	Bo3g057260
OG0012758	Bra021914	Bo4g182630
OG0012759	Bra015327	Bo5g004690
OG0012760	Bra028012	Bo6g046780
OG0012761	Bra024798, Bra030642	Bo8g114690, Bo8g006000
OG0012762	Bra033058	Bo2g146430
OG0012763	Bra010587	Bo3g153690
OG0012764	Bra032452	Bo8g114920
OG0012765	Bra040875	Bo7g106720, Bo7g106710, Bo10676s010
OG0012766	Bra030530	Bo8g001380
OG0012766	Bra033391	Bo5g003780
OG0012767	Bra013261	Bo1g017960, Bo1g017950
OG0012768	Bra007026	Bo8g083110
OG0012769	Bra035438	Bo1g090190
OG0012770	Bra033271	Bo5g002570
OG0012771	Bra004969	Bo4g025320
OG0012774	Bra017420	Bo9g071630
OG0012775	Bra019267	Bo7g109120
OG0012776	Bra016666	Bo8g066340
OG0012776	Bra026148	Bo5g020720
OG0012777	Bra003824	Bo6g087430
OG0012778	Bra007769	Bo8g098860
OG0012779	Bra030852	Bo3g185330
OG0012780	Bra019509	Bo1g072220, Bo3g114950
OG0012781	Bra019116	Bo7g110770
OG0012782	Bra001623	Bo3g068270, Bo3g068220
OG0012782	Bra021156	Bo3g184780
OG0012783	Bra003766	Bo6g119290, Bo6g086510
OG0012784	Bra003861	Bo6g088130
OG0012785	Bra020380	Bo2g028710
OG0012786	Bra010757	Bo3g149150
OG0012787	Bra011976	Bo4g071890
OG0012787	Bra034390	Bo4g165080
OG0012788	Bra029486	Bo9g078230
OG0012789	Bra005742	Bo3g002180
OG0012790	Bra012832	Bo8g081200, Bo7g101270
OG0012791	Bra012166	Bo7g063610
OG0012791	Bra037846	Bo9g019130
OG0012792	Bra014849	Bo4g120400
OG0012792	Bra003166	Bo6g067800
OG0012794	Bra018561	Bo2g100370
OG0012794	Bra036283	Bo9g005610
OG0012795	Bra032146	Bo4g151880
OG0012796	Bra011009	Bo7g052840, Bo3g138470
OG0012797	Bra012039	Bo4g076920
OG0012798	Bra002646	Bo9g135170
OG0012799	Bra003551	Bo6g080170
OG0012800	Bra009553	Bo9g183220
OG0012800	Bra028853	Bo2g002820
OG0012801	Bra004857	Bo4g023960
OG0012802	Bra032430	Bo8g114660
OG0012803	Bra003574	Bo6g080530
OG0012803	Bra039902, Bra000488	Bo3g040120
OG0012804	Bra011867	Bo1g002480
OG0012804	Bra033612	Bo7g119250
OG0012805	Bra008330	Bo2g092910
OG0012806	Bra030767	Bo8g058310
OG0012807	Bra019724	Bo5g017480
OG0012808	Bra015823	Bo6g086190
OG0012809	Bra004956	Bo4g025170
OG0012809	Bra039294	Bo4g196010
OG0012810	Bra031774	Bo8g108820
OG0012811	Bra040898	Bo2g023370
OG0012812	Bra005706	Bo3g001720
OG0012813	Bra015155	Bo7g030390
OG0012814	Bra025638	Bo4g139170
OG0012815	Bra037609	Bo1g063850
OG0012816	Bra016842	Bo8g059920
OG0012817	Bra023189	Bo5g067040
OG0012819	Bra025671	Bo5g025620
OG0012820	Bra010135	Bo3g106940
OG0012821	Bra019416	Bo3g120750
OG0012822	Bra002691, Bra020411	Bo2g029040
OG0012823	Bra008061	Bo2g079160
OG0012823	Bra003862	Bo6g088140
OG0012824	Bra029819	Bo5g137730
OG0012825	Bra016937	Bo4g190870
OG0012826	Bra022506, Bra037951	Bo9g095480
OG0012827	Bra014948	Bo7g040520
OG0012827	Bra023727	Bo1g101920
OG0012828	Bra035269	Bo9g090820
OG0012829	Bra038787	Bo7g107290
OG0012829	Bra013495	Bo1g023780
OG0012830	Bra003710	Bo6g083760
OG0012831	Bra027193	Bo5g126450
OG0012832	Bra023954	Bo7g115720
OG0012833	Bra011394	Bo1g008650
OG0012834	Bra000252	Bo3g035930
OG0012835	Bra014467	Bo4g103630
OG0012836	Bra013113	Bo3g088580
OG0012838	Bra026511	Bo2g138610
OG0012839	Bra037193	Bo9g022250
OG0012839	Bra031803	Bo2g167580
OG0012840	Bra015127	Bo7g031030
OG0012841	Bra039012	Bo7g005580
OG0012842	Bra021574	Bo1g130030
OG0012843	Bra001999	Bo7g016280
OG0012844	Bra014222	Bo8g011100
OG0012845	Bra011406	Bo1g008510
OG0012846	Bra037125, Bra035224	Bo9g020390
OG0012847	Bra034056	Bo1g144690
OG0012848	Bra026649	Bo2g134400
OG0012849	Bra027533	Bo9g059650
OG0012850	Bra005382	Bo4g039180
OG0012850	Bra021938	Bo4g182990
OG0012851	Bra032997	Bo2g140580
OG0012852	Bra011760	Bo1g003730
OG0012853	Bra030647	Bo8g114670, Bo8g006050
OG0012854	Bra022682	Bo2g043300
OG0012855	Bra038686	Bo1g139750
OG0012856	Bra005259	Bo4g034490
OG0012857	Bra024500	Bo3g093600
OG0012858	Bra018260	Bo4g052270
OG0012859	Bra030268	Bo4g148250
OG0012860	Bra012492	Bo7g050420
OG0012863	Bra027383	Bo3g065860, Bo5g131860
OG0012864	Bra024543	Bo5g038950
OG0012865	Bra036592	Bo9g010810
OG0012866	Bra034883	Bo8g033780
OG0012867	Bra000139, Bra005029	Bo4g026110
OG0012868	Bra007061	Bo4g120070, Bo8g083550
OG0012869	Bra026303	Bo1g050940
OG0012870	Bra027268	Bo5g127360
OG0012871	Bra018712	Bo6g011030
OG0012872	Bra038081, Bra039542	Bo1g056710
OG0012873	Bra006273	Bo9g165550, Bo3g009970
OG0012874	Bra029537	Bo9g076560
OG0012875	Bra031039	Bo8g104240
OG0012876	Bra010096, Bra029254	Bo2g164210
OG0012877	Bra014812	Bo4g119900
OG0012878	Bra002876	Bo9g121010
OG0012878	Bra035590	Bo2g037700
OG0012880	Bra004121	Bo6g099400
OG0012881	Bra038445	Bo8g036810
OG0012882	Bra032944	Bo00285s420
OG0012883	Bra020192	Bo9g148470, Bo2g023930
OG0012884	Bra015668	Bo6g121330
OG0012885	Bra040403	Bo5g147000
OG0012886	Bra006375	Bo3g012280
OG0012888	Bra010752	Bo3g149190
OG0012889	Bra006122, Bra023347	Bo2g010680
OG0012890	Bra001163	Bo3g060150
OG0012891	Bra021911	Bo4g182600
OG0012893	Bra032400	Bo5g063130
OG0012894	Bra017792	Bo7g118260
OG0012895	Bra027715	Bo9g031100
OG0012896	Bra005409	Bo4g182740
OG0012897	Bra038968	Bo8g036780
OG0012898	Bra023783	Bo1g103590
OG0012899	Bra030826	Bo3g185690
OG0012900	Bra031206	Bo8g101610
OG0012901	Bra035077	Bo6g122430
OG0012902	Bra001327, Bra041174	Bo3g062200
OG0012903	Bra032061	Bo4g156090
OG0012904	Bra018985	Bo6g030690
OG0012906	Bra018979	Bo6g030600
OG0012907	Bra013530	Bo1g024210
OG0012908	Bra000766	Bo3g045620
OG0012909	Bra022546	Bo9g101080
OG0012910	Bra026468	Bo9g013800
OG0012911	Bra040261	Bo6g006960
OG0012912	Bra037009	Bo7g116100
OG0012913	Bra029127	Bo3g023250
OG0012914	Bra040789	Bo4g136250
OG0012915	Bra018034	Bo8g077300
OG0012915	Bra025015	Bo7g075480
OG0012916	Bra038534, Bra030248	Bo4g149510
OG0012917	Bra025213	Bo7g082730
OG0012918	Bra031737	Bo8g109160
OG0012919	Bra005512	Bo04709s010, Bo4g043920
OG0012920	Bra012945	Bo7g098780
OG0012921	Bra022127	Bo2g132340
OG0012923	Bra030494	Bo3g001020
OG0012924	Bra025546	Bo4g140510
OG0012925	Bra018685	Bo5g008490
OG0012926	Bra029338	Bo2g161310
OG0012926	Bra012983	Bo7g098320
OG0012927	Bra039986, Bra018381	Bo4g061430
OG0012928	Bra033724	Bo7g067160
OG0012929	Bra010765	Bo3g149060
OG0012929	Bra014883	Bo7g043540
OG0012930	Bra028537	Bo6g066930
OG0012930	Bra019642	Bo4g124010
OG0012931	Bra034599	Bo3g169220
OG0012931	Bra017623	Bo7g116580
OG0012932	Bra032166	Bo4g151620
OG0012933	Bra038960	Bo8g030980
OG0012934	Bra011733, Bra010585	Bo3g153720
OG0012935	Bra009059	Bo9g173510, Bo9g173470
OG0012937	Bra012076	Bo7g064900
OG0012938	Bra013012	Bo00751s060, Bo7g097970
OG0012939	Bra012985	Bo7g098300
OG0012940	Bra015016	Bo7g036450
OG0012941	Bra010571	Bo3g153940
OG0012942	Bra025905	Bo5g025440
OG0012943	Bra032631, Bra033272	Bo5g002580
OG0012944	Bra028871	Bo2g002600
OG0012945	Bra010507	Bo3g156790
OG0012946	Bra015796	Bo6g120040
OG0012947	Bra029805	Bo5g137880
OG0012948	Bra005113	Bo4g027470
OG0012949	Bra028970	Bo3g021450
OG0012950	Bra015444	Bo5g006840
OG0012951	Bra023751	Bo1g102270
OG0012951	Bra014923	Bo7g040830
OG0012952	Bra012552	Bo7g106530
OG0012953	Bra006351	Bo3g012000
OG0012954	Bra029056	Bo6g037140, Bo3g022470
OG0012955	Bra031769	Bo8g108880
OG0012956	Bra005366	Bo4g039000
OG0012957	Bra022392	Bo5g115530
OG0012958	Bra009359	Bo9g174280
OG0012958	Bra028650	Bo2g009180
OG0012959	Bra023595	Bo2g013420
OG0012960	Bra005176	Bo4g030310
OG0012961	Bra032850	Bo5g052350
OG0012962	Bra020340	Bo2g028230
OG0012962	Bra002599	Bo9g136920
OG0012963	Bra018812	Bo6g018640
OG0012964	Bra030475, Bra018870	Bo6g022470
OG0012965	Bra030563	Bo8g002840
OG0012965	Bra015301	Bo5g004440
OG0012966	Bra004622	Bo4g013280
OG0012967	Bra022667	Bo2g044580
OG0012968	Bra013702	Bo1g035730
OG0012968	Bra013700	Bo1g034720
OG0012968	Bra013699, Bra013701	Bo00900s060, Bo02238s010, Bo1g034700
OG0012969	Bra016568	Bo8g067670
OG0012970	Bra015460	Bo5g007070
OG0012971	Bra003096	Bo9g108640
OG0012972	Bra037902	Bo9g088090
OG0012973	Bra006558	Bo3g015170
OG0012973	Bra002297, Bra020102	Bo2g021820
OG0012974	Bra000909	Bo3g052990
OG0012976	Bra031391	Bo7g057990, Bo5g038530
OG0012977	Bra010855	Bo3g143720
OG0012977	Bra032921	Bo5g057210
OG0012978	Bra036502	Bo7g003130
OG0012979	Bra029753	Bo5g139440
OG0012981	Bra022753	Bo3g024010, Bo3g024020
OG0012982	Bra040447	Bo4g097010
OG0012984	Bra033950	Bo2g057720
OG0012985	Bra028278	Bo9g103620
OG0012986	Bra019305	Bo7g108760
OG0012986	Bra013691	Bo1g034550, Bo2g026790
OG0012987	Bra029695	Bo5g139820
OG0012988	Bra026168	Bo5g020500
OG0012988	Bra026785	Bo8g106280
OG0012989	Bra004717	Bo4g017300
OG0012990	Bra002569	Bo9g139350
OG0012991	Bra019026	Bo7g111640
OG0012992	Bra020200	Bo2g024120
OG0012993	Bra026123	Bo5g021050
OG0012994	Bra006676	Bo3g017530
OG0012995	Bra004905	Bo4g024570
OG0012997	Bra037218	Bo9g025960
OG0012998	Bra005881	Bo3g003720
OG0012999	Bra007797	Bo8g099170
OG0013000	Bra027014	Bo9g036780
OG0013001	Bra032403, Bra028230	Bo2g091140
OG0013002	Bra029526	Bo9g077680
OG0013003	Bra019861	Bo5g014690
OG0013004	Bra013193	Bo3g085520
OG0013005	Bra010288, Bra024082	Bo7g114440
OG0013006	Bra039232	Bo8g100060
OG0013007	Bra030345	Bo4g145420
OG0013008	Bra026053	Bo5g021880
OG0013008	Bra026054	Bo5g021870
OG0013010	Bra028892	Bo2g002350
OG0013011	Bra009027	Bo9g172000
OG0013013	Bra037939	Bo9g095780
OG0013014	Bra040066	Bo3g173480
OG0013015	Bra011268	Bo1g011360
OG0013016	Bra015371	Bo5g005070
OG0013017	Bra013015	Bo7g097930
OG0013017	Bra035958	Bo9g014330
OG0013018	Bra012777	Bo7g103860
OG0013019	Bra026251	Bo1g051580
OG0013020	Bra038661	Bo2g165870, Bo3g103080
OG0013021	Bra011505	Bo1g007560
OG0013022	Bra034815	Bo5g136170
OG0013022	Bra001417	Bo3g064510
OG0013023	Bra028300	Bo9g104940
OG0013024	Bra002286	Bo9g152070
OG0013024	Bra020094	Bo2g020750
OG0013025	Bra036697	Bo9g027990
OG0013026	Bra018896	Bo6g024810
OG0013027	Bra038447	Bo1g054890
OG0013028	Bra040725	Bo5g017690
OG0013029	Bra023099	Bo3g031520
OG0013029	Bra017206	Bo4g186670
OG0013030	Bra038501	Bo1g053350
OG0013031	Bra020580	Bo2g155390
OG0013033	Bra016190	Bo6g112340
OG0013034	Bra005453	Bo4g041190
OG0013036	Bra013198	Bo3g084360
OG0013037	Bra039123	Bo5g155210
OG0013039	Bra018738	Bo6g014420
OG0013040	Bra016633	Bo8g066780
OG0013041	Bra028444	Bo6g063210
OG0013042	Bra033784	Bo1g072450
OG0013043	Bra016121	Bo6g113220
OG0013044	Bra006934	Bo8g082060
OG0013045	Bra022884	Bo3g026640
OG0013046	Bra030449	Bo5g082380
OG0013047	Bra024506	Bo3g093560
OG0013048	Bra002105	Bo9g159860
OG0013049	Bra004800	Bo4g021230
OG0013050	Bra024355	Bo3g100490
OG0013050	Bra037804	Bo9g018520
