Orthogroup	Brassica_rapa	Thellungiella_parvula
OG0015639	Bra003730	Sp5g31350.1
OG0015640	Bra003999	Sp5g24490.1
OG0015641	Bra010339	Sp7g27010.1
OG0015642	Bra006774	Sp6g19960.1
OG0015643	Bra016154	Sp5g26380.1
OG0015644	Bra021653	Sp4g13150.1
OG0015645	Bra013035	Sp3g30330.1
OG0015646	Bra010992	Sp1g22860.1
OG0015647	Bra031923	Sp2g27380.1
OG0015648	Bra021606	Sp4g12670.1
OG0015649	Bra000928	Sp6g01350.1
OG0015650	Bra012462	Sp1g22430.1
OG0015651	Bra010189	Sp1g28110.1
OG0015652	Bra026713	Sp1g14740.1
OG0015653	Bra006852	Sp6g18570.1
OG0015654	Bra022693	Sp6g16120.1
OG0015655	Bra025429, Bra028211	Sp7g03040.1
OG0015656	Bra040571	Sp7g14830.1
OG0015657	Bra025578	Sp7g01520.1
OG0015658	Bra008757	Sp6g29570.1
OG0015659	Bra028594	Sp6g33210.1
OG0015660	Bra011498	Sp7g31890.1
OG0015661	Bra032401	Sp1g26430.1
OG0015662	Bra019998	Sp1g08300.1
OG0015663	Bra038084	Sp7g13620.1
OG0015664	Bra039026	Sp3g33210.1
OG0015665	Bra030884	Sp1g40810.1
OG0015666	Bra002169, Bra023686	Sp6g25750.1
OG0015667	Bra017109	Sp4g21000.1
OG0015668	Bra014042	Sp1g33960.1
OG0015669	Bra015102	Sp3g22720.1
OG0015670	Bra007649	Sp5g01360.1
OG0015671	Bra036690	Sp3g33480.1
OG0015672	Bra035165	Sp5g35130.1
OG0015673	Bra012036	Sp4g08210.1
OG0015674	Bra007625	Sp5g01740.1
OG0015675	Bra032404	Sp1g26470.1
OG0015676	Bra013559	Sp7g19950.1
OG0015677	Bra003488	Sp5g01240.1
OG0015678	Bra002253	Sp6g24710.1
OG0015679	Bra030948	Sp1g39850.1
OG0015680	Bra009166	Sp6g36750.1
OG0015681	Bra039138	Sp3g00920.1
OG0015682	Bra015116	Sp3g22830.1
OG0015683	Bra013796	Sp7g22350.1
OG0015684	Bra008747	Sp6g29380.1
OG0015685	Bra030919	Sp1g40390.1
OG0015686	Bra009520	Sp6g39070.1
OG0015687	Bra017701	Sp7g32930.1
OG0015688	Bra029067	Sp6g15593.1
OG0015689	Bra027935	Sp2g06420.1
OG0015690	Bra002417	Sp6g22750.1
OG0015691	Bra025322	Sp7g01820.1, Sp2g17080.1
OG0015692	Bra011887	Sp7g36950.1
OG0015693	Bra006806	Sp6g19390.1
OG0015694	Bra035394	Sp7g06710.1
OG0015695	Bra019976	Sp1g08540.1
OG0015696	Bra015069	Sp3g22410.1
OG0015697	Bra023473	Sp6g29480.1
OG0015698	Bra021994	Sp2g10770.1
OG0015699	Bra038939	Sp7g07210.1
OG0015700	Bra028373	Sp3g22270.1
OG0015701	Bra022262	Sp3g16050.1
OG0015702	Bra015289	Sp1g02917.1
OG0015704	Bra026219, Bra026830	Sp1g12810.1
OG0015705	Bra036254	Sp6g02520.1
OG0015706	Bra023908	Sp3g19020.1
OG0015707	Bra038237	Sp3g17890.1
OG0015708	Bra034192	Sp6g03230.1
OG0015709	Bra038512	Sp4g01570.1
OG0015710	Bra008995	Sp6g32460.1
OG0015711	Bra036294	Sp6g01980.1
OG0015712	Bra002757	Sp6g18870.1
OG0015713	Bra003533	Sp5g35950.1
OG0015714	Bra033423	Sp5g09790.1
OG0015715	Bra013212	Sp3g23100.1
OG0015716	Bra011872	Sp7g36670.1
OG0015717	Bra003304	Sp5g04810.1
OG0015719	Bra033567	Sp7g37240.1
OG0015720	Bra002277	Sp6g24430.1
OG0015721	Bra018378	Sp4g12290.1
OG0015723	Bra023092	Sp4g19310.1
OG0015724	Bra037131	Sp2g29680.1
OG0015725	Bra001358	Sp3g08680.1
OG0015726	Bra030401, Bra034043, Bra037774	Sp5g21890.1
OG0015727	Bra011444	Sp7g31180.1
OG0015728	Bra015644	Sp1g20050.1, Sp5g33110.1
OG0015729	Bra027924	Sp2g06150.1
OG0015730	Bra017196	Sp4g19630.1
OG0015731	Bra034925	Sp1g32200.1
OG0015732	Bra011663	Sp7g33900.1
OG0015733	Bra000114	Sp4g21400.1
OG0015736	Bra028629	Sp6g33790.1
OG0015737	Bra018542	Sp6g02460.1
OG0015738	Bra028517	Sp7g00160.1
OG0015739	Bra003402	Sp5g03050.1
OG0015742	Bra019362, Bra020833	Sp7g20770.1
OG0015743	Bra006538	Sp6g24330.1
OG0015744	Bra010919	Sp1g23990.1
OG0015745	Bra000987	Sp3g00250.1
OG0015746	Bra028155	Sp7g04170.1
OG0015747	Bra024557	Sp1g20460.1
OG0015748	Bra002609	Sp6g20610.1
OG0015749	Bra023685	Sp6g25760.1
OG0015750	Bra022281	Sp3g16230.1
OG0015751	Bra008973	Sp6g32270.1
OG0015752	Bra032449, Bra015464	Sp1g04750.1
OG0015753	Bra031271	Sp3g19340.1
OG0015754	Bra036510	Sp2g23010.1
OG0015755	Bra016848	Sp1g09870.1
OG0015756	Bra015482	Sp1g05000.1
OG0015757	Bra008974	Sp6g32280.1
OG0015758	Bra028663	Sp6g34630.1
OG0015759	Bra038497	Sp7g15280.1
OG0015760	Bra025318	Sp2g17030.1
OG0015761	Bra026404	Sp7g24750.1
OG0015762	Bra032725	Sp7g11340.1
OG0015764	Bra015241	Sp3g29130.1
OG0015765	Bra008111	Sp5g28960.1
OG0015767	Bra011705	Sp7g34430.1
OG0015769	Bra013077	Sp3g29660.1
OG0015770	Bra038202, Bra001349	Sp3g07100.1
OG0015771	Bra005226	Sp4g19260.1
OG0015772	Bra001977	Sp3g29690.1
OG0015773	Bra024743	Sp1g22740.1
OG0015774	Bra018832, Bra014238	Sp1g37000.1
OG0015775	Bra028000	Sp1g28810.1
OG0015776	Bra002951	Sp6g16810.1
OG0015777	Bra009522	Sp6g39110.1
OG0015778	Bra029903	Sp5g13440.1
OG0015779	Bra026234	Sp7g16990.1
OG0015780	Bra015160	SpUn0142_0010.1, Sp3g23690.1
OG0015781	Bra025960	Sp1g15740.1
OG0015782	Bra040330	Sp4g27060.1
OG0015783	Bra026012	Sp1g15110.1
OG0015784	Bra038647	Sp2g26670.1
OG0015785	Bra009539	Sp6g39460.1
OG0015786	Bra021941	Sp4g17250.1
OG0015787	Bra030052	Sp1g23730.1
OG0015788	Bra031398	Sp2g02780.1
OG0015790	Bra026087	Sp1g14290.1
OG0015791	Bra007538	Sp5g02740.1
OG0015792	Bra013205	Sp3g23290.1
OG0015793	Bra034858	Sp3g09500.1
OG0015794	Bra035461	Sp2g05430.1
OG0015795	Bra037518	Sp2g18440.1
OG0015796	Bra013984	Sp6g26860.1
OG0015797	Bra009232	Sp6g36030.1
OG0015799	Bra005346	Sp4g17600.1
OG0015800	Bra000619	Sp6g12400.1
OG0015801	Bra031144	Sp3g34120.1
OG0015802	Bra028965	Sp6g17600.1
OG0015803	Bra004535	Sp4g28480.1
OG0015804	Bra012731	Sp7g14710.1
OG0015805	Bra013479	Sp7g18960.1
OG0015806	Bra002202	Sp6g25370.1
OG0015808	Bra036144	Sp2g19690.1
OG0015809	Bra027178	Sp3g14640.1
OG0015810	Bra002177	Sp6g25680.1
OG0015811	Bra007222	Sp5g06330.1
OG0015812	Bra005577	Sp4g14640.1
OG0015813	Bra026143	Sp1g13650.1
OG0015814	Bra034313	Sp4g08610.1
OG0015815	Bra013202	Sp3g23320.1
OG0015816	Bra011142	Sp7g27670.1
OG0015817	Bra037480	Sp2g18900.1
OG0015818	Bra009638	Sp6g40620.1
OG0015819	Bra014570	Sp5g04400.1
OG0015820	Bra023043	Sp4g18170.1
OG0015821	Bra031523	Sp2g04500.1
OG0015822	Bra000505	Sp4g10400.1
OG0015823	Bra025739	Sp7g09380.1
OG0015824	Bra026317	Sp7g25650.1
OG0015825	Bra028082	Sp1g30140.1
OG0015826	Bra027727	Sp2g00190.1
OG0015827	Bra028169	Sp7g03710.1
OG0015828	Bra004373	Sp5g24390.1
OG0015829	Bra004109	Sp5g19590.1
OG0015830	Bra004335, Bra038354	Sp5g23880.1
OG0015831	Bra028075	Sp1g30080.1
OG0015832	Bra038176	Sp2g06680.1
OG0015833	Bra019109, Bra026444	Sp7g24300.1
OG0015834	Bra001301	Sp3g08010.1
OG0015835	Bra026812	Sp1g13090.1
OG0015836	Bra021540, Bra014243	Sp1g37070.1
OG0015837	Bra025756	Sp1g17510.1
OG0015838	Bra035782	Sp3g18450.1
OG0015840	Bra012745	Sp7g14540.1
OG0015841	Bra004168	Sp5g21500.1
OG0015842	Bra008823, Bra023419	Sp6g30500.1
OG0015843	Bra038372	Sp6g07920.1
OG0015844	Bra024753, Bra012477	Sp1g22790.1
OG0015845	Bra004541	Sp4g28410.1
OG0015846	Bra038913	Sp2g06480.1
OG0015847	Bra034020	Sp5g22050.1
OG0015848	Bra027399	Sp3g11990.1
OG0015849	Bra027754	Sp2g00580.1
OG0015850	Bra006259	Sp6g29500.1
OG0015851	Bra033239	Sp1g00590.1
OG0015852	Bra031965	Sp3g02870.1
OG0015853	Bra008068	Sp5g28000.1
OG0015854	Bra018194	Sp5g14950.1
OG0015856	Bra019663	Sp1g12660.1
OG0015858	Bra021661	Sp4g13240.1
OG0015859	Bra025406, Bra040587	Sp2g18070.1
OG0015860	Bra028511	Sp7g00240.1
OG0015861	Bra033866	Sp1g27640.1
OG0015862	Bra003857	Sp5g28120.1
OG0015863	Bra003529	Sp5g36000.1
OG0015864	Bra018457	Sp1g08810.1
OG0015865	Bra014672	Sp5g05800.1
OG0015866	Bra040603	Sp3g01850.1
OG0015867	Bra007681	Sp5g00970.1
OG0015868	Bra005167	Sp4g20100.1
OG0015869	Bra011785	Sp7g35430.1
OG0015870	Bra038656	Sp2g26810.1
OG0015871	Bra027328	Sp3g12840.1
OG0015872	Bra009267	Sp6g35490.1
OG0015873	Bra038343	Sp5g23980.1
OG0015874	Bra024904	Sp2g12590.1
OG0015875	Bra006081	Sp6g41200.1
OG0015876	Bra033934	Sp5g23520.1
OG0015877	Bra033317	Sp6g01580.1
OG0015878	Bra015956	Sp5g29070.1
OG0015879	Bra006318	Sp6g28410.1
OG0015880	Bra034335	Sp4g10020.1
OG0015882	Bra016216	Sp5g25550.1
OG0015883	Bra012008	Sp4g10440.1
OG0015884	Bra036876	Sp7g12700.1
OG0015885	Bra018732	Sp1g35490.1
OG0015886	Bra021910	Sp6g13190.1, Sp4g16710.1
OG0015887	Bra010703	Sp7g36700.1
OG0015888	Bra031744	Sp1g09560.1
OG0015889	Bra028129	Sp7g04520.1
OG0015890	Bra040187	Sp3g03370.1
OG0015891	Bra022256	Sp3g16010.1
OG0015892	Bra001281	Sp3g06920.1
OG0015893	Bra003531	Sp5g35980.1
OG0015894	Bra030306	Sp4g00470.1
OG0015896	Bra005230	Sp4g19240.1
OG0015898	Bra027509	Sp2g08680.1
OG0015899	Bra031490	Sp2g04070.1
OG0015900	Bra012613	Sp7g15940.1
OG0015901	Bra038977	SpUn0004_0090.1
OG0015902	Bra038164	Sp2g06380.1
OG0015903	Bra036197, Bra025417	Sp2g18190.1
OG0015904	Bra037492	Sp2g18700.1
OG0015905	Bra029114, Bra022598	Sp6g14740.1
OG0015906	Bra033394	Sp1g02380.1
OG0015907	Bra011541	Sp7g32330.1
OG0015908	Bra037399	Sp6g01185.1
OG0015909	Bra029782	Sp3g07990.1
OG0015910	Bra039768	Sp6g10020.1
OG0015911	Bra020777	Sp3g05050.1
OG0015912	Bra005034	Sp4g21800.1
OG0015913	Bra009792	Sp2g22660.1
OG0015914	Bra004216	Sp5g22240.1
OG0015915	Bra000905	Sp6g01820.1
OG0015916	Bra010933	Sp1g23750.1
OG0015918	Bra018577	Sp1g07790.1
OG0015919	Bra018612	Sp1g07260.1
OG0015920	Bra022583	Sp6g14540.1
OG0015921	Bra034183	Sp6g03120.1
OG0015922	Bra004393	Sp5g24670.1
OG0015923	Bra039837	SpUn0368_0010.1
OG0015924	Bra015454	Sp1g04600.1
OG0015925	Bra033235	Sp1g00540.1
OG0015926	Bra036495	Sp3g33940.1
OG0015927	Bra030153	Sp1g25530.1
OG0015928	Bra033940	Sp5g23460.1
OG0015930	Bra035263	Sp6g06530.1
OG0015931	Bra018707	Sp1g35060.1
OG0015932	Bra010819	Sp1g25570.1
OG0015934	Bra032763	Sp7g12000.1
OG0015935	Bra006264, Bra023482	Sp6g29330.1
OG0015936	Bra005372	SpUn0157_0020.1, Sp4g17310.1, SpUn0026_0010.1
OG0015937	Bra005408, Bra040992	Sp1g30710.1
OG0015938	Bra026434	Sp7g24370.1
OG0015939	Bra030050, Bra010941	Sp1g23670.1
OG0015940	Bra030630	Sp1g04730.1
OG0015941	Bra008834	Sp6g30650.1
OG0015942	Bra012302, Bra016393	Sp1g19520.1
OG0015943	Bra038762	Sp7g19840.1
OG0015944	Bra018331	Sp4g12770.1
OG0015946	Bra030214	Sp4g01720.1
OG0015947	Bra009043	Sp6g33130.1
OG0015948	Bra009827	Sp2g22260.1
OG0015949	Bra006287	Sp6g28900.1
OG0015950	Bra006123, Bra008933	Sp6g31740.1
OG0015951	Bra010257	Sp7g28960.1
OG0015952	Bra017226	Sp4g19000.1
OG0015953	Bra024114	Sp7g27780.1
OG0015954	Bra015984	Sp5g28720.1
OG0015955	Bra033560	Sp7g37450.1
OG0015956	Bra014048	Sp1g34140.1
OG0015957	Bra002249	Sp6g24780.1
OG0015958	Bra000138	Sp4g21880.1
OG0015959	Bra026589	Sp2g13770.1
OG0015960	Bra031291	Sp3g19620.1
OG0015961	Bra025620	Sp7g02040.1
OG0015962	Bra024427	Sp2g28970.1
OG0015967	Bra007798	Sp4g04680.1
OG0015970	Bra036857	Sp5g11370.1
OG0015971	Bra036842	Sp5g11220.1
OG0015972	Bra006491	Sp6g25350.1
OG0015974	Bra000946	Sp6g00980.1
OG0015975	Bra010635	Sp4g20590.1
OG0015976	Bra033532, Bra038045	Sp7g14600.1
OG0015977	Bra027532	Sp2g08980.1
OG0015978	Bra008274, Bra015720	Sp5g31920.1
OG0015979	Bra039207	Sp4g02610.1
OG0015980	Bra029075	Sp6g15470.1
OG0015981	Bra014016	Sp1g32260.1
OG0015982	Bra030940	Sp1g39920.1
OG0015983	Bra016131	Sp5g26680.1
OG0015984	Bra008145, Bra015919	Sp5g29500.1
OG0015985	Bra003697, Bra015707	Sp5g32080.1
OG0015987	Bra006979, Bra008996	Sp6g32470.1
OG0015988	Bra040967	Sp6g05800.1
OG0015989	Bra038794	Sp7g18990.1
OG0015992	Bra026721	Sp1g14600.1
OG0015994	Bra023296	Sp1g28070.1
OG0015996	Bra030390	Sp1g38910.1
OG0015997	Bra031617	Sp1g06860.1
OG0015998	Bra018574	Sp1g07840.1
OG0016000	Bra015742	Sp5g31620.1
OG0016001	Bra015654	Sp5g32990.1
OG0016002	Bra015643	Sp5g33120.1
OG0016003	Bra004196	Sp5g21880.1
OG0016004	Bra039373, Bra001492	Sp3g11330.1
OG0016005	Bra022327	Sp3g16600.1
OG0016006	Bra001791, Bra023944	Sp3g18530.1
OG0016009	Bra017270	Sp4g18250.1
OG0016010	Bra005217	Sp4g19420.1
OG0016011	Bra004964	Sp4g22710.1
OG0016012	Bra033804, Bra018195	Sp5g14970.1
OG0016013	Bra033446, Bra006910	Sp5g10070.1
OG0016014	Bra014335, Bra014336	Sp2g12690.1
OG0016015	Bra026532	Sp2g14640.1
OG0016016	Bra039104	Sp2g16040.1
OG0016017	Bra037606	Sp5g16380.1
OG0016018	Bra023331	Sp6g32030.1
OG0016019	Bra006174	Sp6g30980.1
OG0016020	Bra023409	Sp6g30610.1
OG0016021	Bra006625	Sp6g22830.1
OG0016022	Bra005765	Sp6g39280.1
OG0016023	Bra000913	Sp6g01710.1
OG0016024	Bra036315	Sp6g01610.1
OG0016025	Bra000945, Bra008534	Sp6g01000.1
OG0016026	Bra010716	Sp7g36860.1
OG0016027	Bra011056, Bra024183, Bra010351	Sp7g26740.1
OG0016028	Bra013863	Sp7g23090.1
OG0016029	Bra020902	Sp7g19740.1
OG0016030	Bra011800	Sp7g35640.1
OG0016031	Bra028419	Sp7g12440.1
OG0016032	Bra010598, Bra011759	Sp6g18660.1, Sp7g35070.1
OG0016033	Bra028457	Sp7g01510.1
OG0016034	Bra011626	Sp7g33360.1
OG0016037	Bra018644	Sp1g06840.1
OG0016039	Bra035098	Sp5g34250.1
OG0016040	Bra035203	Sp5g35850.1
OG0016041	Bra000985	Sp3g00230.1
OG0016042	Bra029835	Sp3g08670.1
OG0016043	Bra037702	Sp4g25660.1
OG0016044	Bra006913	Sp5g10030.1
OG0016045	Bra012814	Sp5g10000.1
OG0016046	Bra021337	SpUn0557_0010.1
OG0016047	Bra009410, Bra005828	Sp6g37870.1
OG0016049	Bra006341, Bra008640	Sp6g27990.1
OG0016050	Bra011801	Sp7g35660.1
OG0016051	Bra011768	Sp7g35120.1
OG0016052	Bra038955	Sp7g07670.1
OG0016054	Bra015370	Sp1g03830.1
OG0016055	Bra016790	Sp1g10780.1
OG0016056	Bra039415, Bra040526	Sp3g04610.1
OG0016057	Bra040769	Sp1g27980.1
OG0016071	Bra006402, Bra006400, Bra006398	Sp6g26890.1, SpUn0004_0070.1, SpUn0066_0020.1
OG0016072	Bra001964	Sp6g09705.1
OG0016073	Bra014151, Bra033184, Bra035475, Bra036372, Bra034492, Bra033385, Bra036889, Bra037617, Bra037873, Bra030399, Bra023301, Bra017557	Sp6g11210.1, Sp7g11090.1
OG0016079	Bra018615, Bra030733	Sp1g07220.1
OG0016080	Bra015877	Sp5g30120.1
OG0016081	Bra040156	Sp7g26380.1
OG0016082	Bra017939	Sp1g19210.1
OG0016083	Bra021873	Sp4g16110.1
OG0016085	Bra039820	Sp3g27980.1
OG0016086	Bra036377	Sp3g27770.1
OG0016087	Bra018089	Sp5g13970.1
OG0016089	Bra039419	Sp3g04500.1
OG0016090	Bra000896	Sp6g01950.1
OG0016091	Bra028565	Sp6g32640.1
OG0016092	Bra031547	Sp1g05630.1
OG0016096	Bra040685	Sp5g09230.1
OG0016097	Bra035199	Sp5g35710.1
OG0016098	Bra000440	Sp4g29100.1
OG0016099	Bra024988	Sp2g11670.1
OG0016100	Bra018442	Sp1g08990.1
OG0016101	Bra002060	Sp3g30800.1
OG0016101	Bra024513	Sp3g30790.1
OG0016103	Bra035398	Sp7g06850.1
OG0016104	Bra028911	Sp6g41060.1
OG0016107	Bra027908	Sp2g05740.1
OG0016108	Bra005001	Sp4g22240.1
OG0016109	Bra002710	Sp6g19340.1
OG0016110	Bra032428	Sp1g05120.1
OG0016111	Bra030682	Sp1g06190.1
OG0016112	Bra008951	Sp6g32010.1
OG0016113	Bra019445	Sp5g18460.1
OG0016114	Bra037992	Sp1g40980.1
OG0016115	Bra029921	Sp5g13220.1
OG0016116	Bra020283	Sp6g21510.1
OG0016117	Bra022479	Sp5g20190.1
OG0016118	Bra037186	Sp2g30590.1
OG0016119	Bra015144	Sp3g23150.1
OG0016120	Bra025420, Bra020732	Sp2g18220.1
OG0016121	Bra032448	Sp1g04770.1
OG0016122	Bra008064	Sp5g27960.1
OG0016123	Bra037629	Sp5g16150.1
OG0016125	Bra016184	Sp5g26000.1
OG0016126	Bra014036, Bra036334	Sp1g33890.1
OG0016127	Bra038582	SpUn0005_0090.1, SpUn0422_0010.1
OG0016128	Bra027703	Sp2g00270.1
OG0016129	Bra016048	Sp5g27660.1
OG0016131	Bra031907	Sp2g27780.1
OG0016134	Bra009715	Sp2g23340.1
OG0016135	Bra001003	Sp3g00500.1
OG0016136	Bra019414, Bra017548	Sp5g16240.1
OG0016137	Bra005895	Sp6g36440.1
OG0016138	Bra028069	Sp1g30100.1
OG0016139	Bra037321	Sp6g00260.1
OG0016140	Bra009500	Sp6g38810.1
OG0016141	Bra028930	Sp6g18210.1
OG0016142	Bra030119	Sp1g25050.1
OG0016143	Bra011109	Sp7g27320.1
OG0016144	Bra026509	Sp2g14980.1
OG0016146	Bra005643	Sp4g14180.1
OG0016147	Bra016157	Sp5g26320.1
OG0016148	Bra027282	Sp3g13270.1
OG0016149	Bra034360	Sp4g10430.1
OG0016150	Bra029326	Sp2g30700.1
OG0016151	Bra035305	SpUn0029_0020.1, SpUn0261_0010.1, Sp2g06990.1
OG0016152	Bra037010	Sp7g31020.1
OG0016153	Bra019480	Sp5g15260.1
OG0016154	Bra038853	Sp3g32660.1
OG0016155	Bra038023	Sp1g41470.1
OG0016157	Bra002195	Sp6g25450.1
OG0016158	Bra028196	Sp7g03280.1
OG0016159	Bra015795	Sp5g31160.1
OG0016160	Bra004495	Sp4g28950.1
OG0016161	Bra027407	Sp3g11900.1
OG0016162	Bra007675	Sp5g01040.1
OG0016163	Bra009843	Sp2g22050.1
OG0016164	Bra019016	Sp1g39660.1
OG0016165	Bra031998	Sp3g02330.1
OG0016167	Bra000496	Sp4g10910.1
OG0016169	Bra037832	Sp2g28930.1
OG0016171	Bra029087	Sp6g15400.1
OG0016172	Bra040175	Sp7g16450.1
OG0016173	Bra033215	Sp1g00100.1
OG0016174	Bra002611	Sp6g20590.1
OG0016176	Bra031643	Sp1g07480.1
OG0016177	Bra029565	Sp6g03790.1
OG0016178	Bra028003	Sp1g28920.1
OG0016179	Bra024530	Sp1g20200.1
OG0016182	Bra025221	Sp2g15800.1
OG0016184	Bra024086	Sp7g28180.1
OG0016186	Bra024046	Sp7g28630.1
OG0016187	Bra030030	Sp1g23470.1
OG0016189	Bra021326	SpUn0002_0620.1
OG0016190	Bra037463	Sp2g19150.1
OG0016191	Bra039167	Sp3g01330.1
OG0016192	Bra014528, Bra014527	Sp5g03350.1
OG0016193	Bra038773, Bra011672	Sp7g33970.1
OG0016194	Bra022873	Sp4g14350.1
OG0016195	Bra018720	Sp1g35240.1
OG0016196	Bra022574	Sp6g14270.1
OG0016198	Bra027669	Sp2g00760.1
OG0016200	Bra032397	Sp1g26360.1
OG0016201	Bra014768	Sp5g07230.1
OG0016203	Bra022589	Sp6g14630.1
OG0016204	Bra034190	Sp6g03190.1
OG0016205	Bra011046	Sp7g26620.1
OG0016207	Bra002596	Sp6g20750.1
OG0016208	Bra017767	Sp7g34290.1
OG0016209	Bra032657	Sp1g00360.1
OG0016211	Bra020748	Sp3g05350.1
OG0016213	Bra018372	Sp4g12340.1
OG0016214	Bra041096	Sp2g14380.1
OG0016215	Bra015836	Sp5g30660.1
OG0016216	Bra024738	Sp1g22680.1
OG0016218	Bra037133	Sp2g29700.1
OG0016219	Bra000552	Sp4g05330.1
OG0016221	Bra038279	Sp5g15770.1
OG0016222	Bra018453, Bra019954	Sp1g08830.1
OG0016223	Bra001458, Bra038735	Sp3g10730.1
OG0016224	Bra013883	Sp7g23300.1
OG0016225	Bra033611	Sp7g02900.1
OG0016227	Bra034957	Sp5g18450.1
OG0016228	Bra006254	Sp6g29590.1
OG0016229	Bra015861, Bra008183	Sp5g30350.1
OG0016231	Bra035691	Sp4g11390.1
OG0016232	Bra027437	Sp3g11610.1
OG0016233	Bra010743	Sp7g37300.1
OG0016234	Bra036649	Sp2g01920.1
OG0016235	Bra038422	Sp1g27200.1
OG0016238	Bra027999	Sp1g28790.1
OG0016239	Bra030221, Bra039922	Sp4g01675.1
OG0016240	Bra025407	Sp2g18080.1
OG0016241	Bra029978	Sp5g12250.1
OG0016242	Bra027867	Sp2g05190.1
OG0016244	Bra030757, Bra018580	Sp1g07730.1
OG0016245	Bra029659	Sp3g06500.1
OG0016246	Bra016574	Sp1g16030.1
OG0016247	Bra011052	Sp7g26680.1
OG0016248	Bra022557	Sp6g13860.1
OG0016249	Bra018183	Sp5g14810.1
OG0016250	Bra011298	Sp7g29580.1
OG0016251	Bra032667	Sp1g00170.1
OG0016252	Bra036795	Sp5g10760.1
OG0016253	Bra033263	Sp1g00860.1
OG0016255	Bra023539	Sp6g28290.1
OG0016256	Bra013615	Sp7g20500.1
OG0016257	Bra027958	SpUn0002_0540.1
OG0016258	Bra015679	Sp5g32460.1
OG0016259	Bra004632, Bra015148	Sp3g23170.1
OG0016260	Bra014340	Sp2g12610.1
OG0016261	Bra021067	Sp7g17050.1
OG0016265	Bra030115	Sp1g24980.1
OG0016266	Bra008706	Sp6g28770.1
OG0016267	Bra032626	Sp1g01070.1
OG0016268	Bra004925	Sp4g27660.1
OG0016269	Bra005672	Sp6g40930.1
OG0016270	Bra040728	Sp1g12300.1
OG0016273	Bra034471	Sp2g02390.1
OG0016275	Bra031981	Sp3g02630.1
OG0016276	Bra017996	Sp5g12810.1
OG0016277	Bra014011	Sp1g32390.1
OG0016278	Bra009270	Sp6g35550.1
OG0016280	Bra006781	Sp6g19830.1
OG0016281	Bra028128	Sp7g04540.1
OG0016282	Bra009367	Sp6g34120.1
OG0016283	Bra009791	Sp2g22690.1
OG0016284	Bra027882, Bra035457	Sp2g05390.1
OG0016285	Bra022178	Sp3g15040.1
OG0016286	Bra019591	Sp5g12750.1
OG0016287	Bra024831	Sp2g13565.1
OG0016288	Bra035120	Sp5g34510.1
OG0016289	Bra001305	Sp3g07880.1
OG0016291	Bra028960	Sp3g33740.1
OG0016292	Bra038703	Sp3g10430.1
OG0016293	Bra035146	Sp5g34890.1
OG0016294	Bra016300	Sp1g21820.1
OG0016295	Bra007624	Sp5g01745.1
OG0016296	Bra001524	Sp3g12080.1
OG0016297	Bra027952	SpUn0004_0260.1
OG0016299	Bra029493	Sp6g04430.1
OG0016300	Bra030762	Sp1g07780.1
OG0016301	Bra024307	Sp2g27615.1
OG0016302	Bra038594	Sp2g02980.1
OG0016303	Bra009576	Sp6g39890.1
OG0016304	Bra029670	Sp3g06640.1
OG0016305	Bra021401	Sp4g29470.1
OG0016307	Bra001635	Sp3g14860.1
OG0016308	Bra037207, Bra013148	Sp3g26830.1
OG0016310	Bra011751	Sp7g34940.1
OG0016311	Bra036295	Sp6g01960.1
OG0016312	Bra026440	Sp7g24330.1
OG0016313	Bra015607	Sp1g34700.1
OG0016314	Bra005448	Sp4g16480.1
OG0016315	Bra016159	Sp5g26260.1
OG0016317	Bra033565	Sp7g37270.1
OG0016318	Bra027694	Sp2g00400.1
OG0016319	Bra022394	Sp3g17270.1
OG0016320	Bra028462	Sp7g01310.1
OG0016321	Bra000563	Sp4g03640.1
OG0016322	Bra017294	Sp4g18030.1
OG0016323	Bra016814	Sp1g10380.1
OG0016327	Bra015509	Sp1g05300.1
OG0016328	Bra008873	Sp6g31070.1
OG0016329	Bra036041	Sp5g12160.1
OG0016330	Bra026029	Sp1g14870.1
OG0016331	Bra002380	Sp6g23220.1
OG0016333	Bra000791	Sp6g04490.1
OG0016334	Bra028362	Sp3g21870.1
OG0016336	Bra039759	Sp5g21340.1
OG0016337	Bra000697	Sp6g07380.1
OG0016338	Bra030071, Bra010906	Sp1g24250.1
OG0016339	Bra019424	Sp5g16560.1
OG0016340	Bra038882	Sp5g11130.1
OG0016341	Bra011907	Sp1g40930.1
OG0016342	Bra028171	Sp7g03700.1
OG0016343	Bra021881	Sp4g16210.1
OG0016344	Bra035553	Sp6g17030.1
OG0016345	Bra011652	Sp7g33750.1
OG0016346	Bra007430	Sp5g03920.1
OG0016347	Bra013393	Sp7g18020.1
OG0016348	Bra024130	Sp7g27560.1
OG0016349	Bra014961	Sp3g21220.1
OG0016350	Bra016502	Sp1g17430.1
OG0016351	Bra009753	Sp2g22970.1
OG0016352	Bra034699	Sp3g11370.1
OG0016353	Bra023691	Sp6g25620.1
OG0016355	Bra009698	Sp2g23590.1
OG0016357	Bra033141	Sp6g05900.1
OG0016359	Bra011301	Sp7g29630.1
OG0016360	Bra004422	Sp4g29840.1
OG0016361	Bra013444	Sp7g18540.1
OG0016362	Bra019664	Sp1g12650.1
OG0016363	Bra025969	Sp1g15630.1
OG0016364	Bra008809	Sp6g30340.1
