Orthogroup	Brassica_rapa	Arabidopsis_thaliana
OG0013546	Bra012643	AT4G17760
OG0013547	Bra029519	AT4G04850
OG0013548	Bra037669, Bra000339	AT2G44060
OG0013550	Bra018621	AT1G08490
OG0013551	Bra022107, Bra024961	AT5G47140
OG0013552	Bra025357, Bra039044	AT3G28850
OG0013553	Bra001570	AT3G14860
OG0013554	Bra009374, Bra028641	AT5G09270
OG0013555	Bra032330	AT1G29680
OG0013556	Bra002405	AT5G22320
OG0013558	Bra004068	AT1G67840
OG0013559	Bra001178	AT3G06020
OG0013560	Bra001998, Bra019022	AT5G01830
OG0013561	Bra001522	AT3G13800
OG0013562	Bra031922, Bra024286	AT5G64340
OG0013563	Bra028937	AT5G56300
OG0013564	Bra035917	AT5G61660
OG0013565	Bra013443	AT4G20060
OG0013566	Bra034763, Bra001447	AT3G12290
OG0013567	Bra035965, Bra027474	AT5G43230
OG0013568	Bra032548	AT1G03650
OG0013569	Bra009430	AT5G04810
OG0013570	Bra025651	AT5G39710
OG0013571	Bra017318	AT2G35500
OG0013572	Bra007217	AT3G56120
OG0013573	Bra000705	AT4G10280
OG0013574	Bra013646, Bra019359	AT4G22770
OG0013575	Bra019238	AT4G24250
OG0013577	Bra027957	AT1G54890
OG0013578	Bra038459	AT4G16440
OG0013579	Bra032007	AT3G03210
OG0013580	Bra026329, Bra019039	AT4G27640
OG0013581	Bra026760	AT1G15470
OG0013582	Bra036853	AT3G50880
OG0013583	Bra008947	AT5G11650
OG0013584	Bra037405	AT4G00880
OG0013585	Bra017091	AT2G39100
OG0013586	Bra028845, Bra009545	AT5G03210
OG0013587	Bra000181	AT2G40280
OG0013588	Bra009747	AT5G24300
OG0013590	Bra013335, Bra012583	AT4G18630
OG0013591	Bra017467	AT5G47760
OG0013592	Bra027279	AT3G15095
OG0013593	Bra037464	AT5G48730
OG0013594	Bra021992, Bra025051	AT5G45820
OG0013595	Bra040822	AT2G20050
OG0013596	Bra026155	AT1G15215
OG0013597	Bra009012, Bra006072	AT5G10700
OG0013598	Bra005961, Bra028679	AT5G07920
OG0013599	Bra008143	AT1G74250
OG0013600	Bra002521	AT5G59900
OG0013601	Bra018320	AT2G30340
OG0013602	Bra032649	AT1G01770
OG0013603	Bra004914	AT2G45460
OG0013604	Bra000196	AT2G40630
OG0013605	Bra025806	AT1G20300
OG0013606	Bra033227	AT1G01840
OG0013607	Bra016373	AT1G22620
OG0013608	Bra026983	AT1G12244
OG0013609	Bra027454	AT5G42765
OG0013610	Bra031213	AT2G21710
OG0013611	Bra021480	AT3G01060
OG0013612	Bra011725	AT4G37110
OG0013613	Bra039521, Bra033757	AT5G44650
OG0013614	Bra040260	AT1G45249
OG0013615	Bra019981	AT1G09860
OG0013616	Bra028714	AT5G06905
OG0013617	Bra011523	AT4G34360
OG0013618	Bra004784, Bra000326	AT2G43790
OG0013619	Bra009358	AT5G08640
OG0013620	Bra009850	AT5G25550
OG0013621	Bra015229	AT2G15630
OG0013622	Bra009368	AT5G08770
OG0013623	Bra016765, Bra026964	AT1G12580
OG0013624	Bra035846	AT5G63410
OG0013625	Bra023694	AT5G18820
OG0013626	Bra002225	AT5G19300
OG0013627	Bra034803, Bra001425	AT3G11900
OG0013628	Bra037826	AT5G65720
OG0013629	Bra013707	AT4G23540
OG0013630	Bra038821	AT2G18850
OG0013631	Bra028837	AT5G52970
OG0013633	Bra011066	AT4G28850
OG0013634	Bra033241	AT1G01690
OG0013635	Bra008811	AT5G13650
OG0013636	Bra009788	AT5G24680
OG0013638	Bra000803	AT4G04670
OG0013639	Bra013436	AT4G19985
OG0013640	Bra016955	AT2G41020
OG0013641	Bra006182	AT5G13120
OG0013642	Bra039094	AT3G27050
OG0013643	Bra017414	AT2G02525, AT2G02515
OG0013644	Bra027807	AT1G63270
OG0013645	Bra033377	AT1G03150
OG0013646	Bra018949	AT1G52155
OG0013647	Bra019221	AT4G24540
OG0013648	Bra030508, Bra033338	AT1G02680
OG0013649	Bra025589	AT5G40330
OG0013650	Bra006115, Bra023339, Bra008940	AT5G11740
OG0013651	Bra003454	AT3G61540
OG0013652	Bra034591	AT4G33910
OG0013653	Bra007308	AT3G57170
OG0013654	Bra036147	AT5G49270
OG0013655	Bra020469	AT5G24760
OG0013656	Bra018148	AT3G47440
OG0013657	Bra016123	AT1G71720
OG0013658	Bra005685	AT5G01450
OG0013659	Bra032918	AT1G28680
OG0013660	Bra012993	AT5G60950
OG0013662	Bra034274	AT2G25830
OG0013663	Bra013902	AT4G25600
OG0013664	Bra029675, Bra040026	AT3G07760
OG0013665	Bra028416	AT5G38600
OG0013666	Bra007174	AT3G55530
OG0013667	Bra027728	AT1G64550
OG0013668	Bra008460	AT1G80580
OG0013669	Bra004513	AT3G10280, AT2G46720
OG0013670	Bra019006	AT1G53010
OG0013671	Bra028852	AT5G03070
OG0013672	Bra008841	AT5G13270
OG0013673	Bra017363, Bra025137	AT2G03810
OG0013674	Bra008244	AT4G16550, AT4G16560
OG0013675	Bra022610	AT5G52800
OG0013676	Bra009516	AT5G03700
OG0013677	Bra006993	AT3G53360
OG0013678	Bra002570	AT4G01180, AT5G59390
OG0013679	Bra013513	AT4G21210
OG0013680	Bra000988	AT3G01800
OG0013681	Bra004830	AT2G44420
OG0013682	Bra030236	AT2G22460
OG0013683	Bra021447	AT2G47910
OG0013684	Bra001158	AT3G05625
OG0013685	Bra002886, Bra028968	AT5G55620
OG0013686	Bra025592	AT5G40300
OG0013687	Bra037499, Bra020709	AT5G48250
OG0013688	Bra014096	AT1G47870
OG0013689	Bra013417	AT4G19670
OG0013690	Bra015001	AT1G64810
OG0013691	Bra008629	AT5G16260
OG0013692	Bra015785	AT1G64890
OG0013693	Bra000536	AT2G26600
OG0013694	Bra039565	AT4G15120
OG0013695	Bra038621	AT5G63310
OG0013696	Bra017909	AT1G21370
OG0013697	Bra002367	AT5G21222
OG0013698	Bra000349	AT2G44310
OG0013699	Bra017657, Bra011530	AT4G34412
OG0013700	Bra005445	AT2G34190
OG0013701	Bra008795, Bra006221	AT5G13880
OG0013702	Bra024920, Bra022153, Bra017468	AT5G47730
OG0013703	Bra027254	AT3G15353
OG0013704	Bra016972	AT2G40770
OG0013705	Bra013671	AT4G23030
OG0013706	Bra037656	AT2G44360
OG0013707	Bra020785	AT3G06030
OG0013708	Bra010914, Bra032852	AT1G27910
OG0013709	Bra017855	AT4G37800
OG0013710	Bra033689	AT5G43630
OG0013711	Bra016960	AT2G40935
OG0013712	Bra015182	AT2G06025
OG0013713	Bra033650	AT5G42920
OG0013714	Bra030754	AT1G09060
OG0013715	Bra006966	AT3G53000
OG0013716	Bra015564	AT1G07230
OG0013717	Bra015422	AT1G05410
OG0013718	Bra019185, Bra013868	AT4G25160
OG0013719	Bra015692	AT1G77122
OG0013720	Bra009474	AT5G04240
OG0013721	Bra040240, Bra020792	AT3G05975
OG0013722	Bra037947, Bra000601	AT5G49940
OG0013723	Bra025166	AT3G25855
OG0013724	Bra024316	AT5G64630
OG0013725	Bra008164	AT1G74700
OG0013726	Bra036548	AT5G25630
OG0013727	Bra001925	AT3G24050
OG0013728	Bra018142	AT3G47490
OG0013729	Bra005265, Bra017233	AT2G36480
OG0013730	Bra037042	AT4G32770
OG0013731	Bra013695, Bra020818	AT4G23493
OG0013732	Bra027263	AT3G15290
OG0013733	Bra013170	AT2G05760
OG0013734	Bra006103	AT5G11520
OG0013735	Bra006108	AT5G11680
OG0013736	Bra002633	AT5G58610
OG0013737	Bra040218	AT3G05440
OG0013738	Bra011434	AT4G33350
OG0013739	Bra016020	AT1G73060
OG0013740	Bra037055	AT4G13530
OG0013741	Bra018265	AT5G22370
OG0013742	Bra015787	AT1G76110
OG0013743	Bra009625, Bra028887	AT5G01075
OG0013744	Bra033245, Bra032646	AT1G01650
OG0013745	Bra005254	AT2G36670
OG0013746	Bra021576	AT3G14760
OG0013747	Bra038379	AT1G65280
OG0013748	Bra021215	AT3G17030
OG0013749	Bra011077, Bra010346, Bra024169	AT4G29020
OG0013750	Bra007595, Bra014444, Bra003446	AT3G61310
OG0013751	Bra037529	AT3G32940
OG0013752	Bra019495, Bra018168	AT3G47080
OG0013753	Bra031290, Bra023872	AT3G21560
OG0013754	Bra037510, Bra020720	AT5G48100
OG0013755	Bra000103	AT2G38890
OG0013756	Bra034896	AT4G13030
OG0013757	Bra019614	AT5G61800
OG0013758	Bra034320	AT5G45910
OG0013759	Bra022425	AT3G19450
OG0013760	Bra032587, Bra033345	AT1G02750
OG0013761	Bra018149	AT3G47430
OG0013762	Bra004386	AT1G69500
OG0013763	Bra022750	AT5G50930
OG0013764	Bra024663	AT1G27070
OG0013765	Bra024416	AT5G65740
OG0013766	Bra032988, Bra025258	AT3G27210
OG0013767	Bra015988, Bra015117	AT1G73510
OG0013768	Bra033976	AT1G67820
OG0013769	Bra005576, Bra037623	AT3G45040
OG0013770	Bra002455, Bra006649	AT5G60720
OG0013771	Bra022396	AT3G19220
OG0013772	Bra014290	AT1G51580
OG0013773	Bra037145	AT5G66840
OG0013774	Bra027332	AT3G14470
OG0013775	Bra000683	AT4G09560
OG0013776	Bra037132, Bra012121	AT5G66980
OG0013777	Bra036301	AT4G01970
OG0013778	Bra017149	AT2G37930
OG0013779	Bra027639	AT1G63420
OG0013780	Bra033520	AT4G15910
OG0013781	Bra035095	AT1G79150
OG0013782	Bra015844	AT1G75430
OG0013783	Bra007605	AT3G61450
OG0013784	Bra031606, Bra018668	AT1G07980
OG0013785	Bra031222	AT2G21910
OG0013786	Bra035652	AT2G29070
OG0013787	Bra009204	AT5G06540
OG0013788	Bra002649, Bra006766, Bra032836	AT5G37055
OG0013789	Bra036542, Bra009835	AT5G25350
OG0013790	Bra035047	AT1G78560
OG0013791	Bra017870	AT4G39955
OG0013792	Bra014258	AT1G50940
OG0013793	Bra002215	AT5G19130
OG0013794	Bra032613, Bra033309	AT1G02270
OG0013795	Bra021999	AT5G45900
OG0013796	Bra035603	AT5G56100
OG0013797	Bra022544	AT5G51310
OG0013798	Bra017944	AT1G21710
OG0013799	Bra031143	AT2G20860
OG0013800	Bra039124	AT3G01360
OG0013801	Bra023057	AT2G36305
OG0013802	Bra040914	AT1G64530
OG0013803	Bra016146	AT1G71350
OG0013804	Bra010358, Bra011041	AT4G28600
OG0013805	Bra002293	AT5G20320
OG0013806	Bra021687, Bra022820	AT2G31010
OG0013807	Bra021323	AT1G54990
OG0013808	Bra000236	AT2G41700
OG0013809	Bra010270	AT4G30860
OG0013810	Bra040094	AT4G16780
OG0013811	Bra026216	AT1G14470
OG0013812	Bra005286	AT2G36290
OG0013813	Bra017054	AT2G39740
OG0013814	Bra026274	AT4G28230
OG0013815	Bra015006, Bra001931	AT3G24170
OG0013816	Bra039907	AT2G18000
OG0013817	Bra021874	AT2G33770
OG0013818	Bra026158	AT1G15200
OG0013819	Bra003389	AT3G59780
OG0013820	Bra006889	AT3G51980
OG0013821	Bra040736	AT4G16510
OG0013822	Bra020761, Bra001190	AT3G06290
OG0013823	Bra013549	AT4G21700
OG0013824	Bra000468	AT2G29950
OG0013825	Bra039378	AT3G13220
OG0013826	Bra028825	AT5G03620
OG0013827	Bra036953, Bra038172	AT1G56260
OG0013828	Bra004760	AT5G09950
OG0013829	Bra016065	AT1G72320
OG0013830	Bra032042	AT2G25090
OG0013831	Bra001573, Bra021582	AT3G14920
OG0013832	Bra029539	AT4G04960
OG0013833	Bra018100	AT3G47930
OG0013835	Bra016747	AT1G12940, AT4G14358
OG0013836	Bra036498	AT2G20740
OG0013837	Bra039905	AT2G17975
OG0013838	Bra012820, Bra006897	AT3G52100
OG0013839	Bra016137	AT1G71440
OG0013840	Bra002352	AT5G21060
OG0013841	Bra021802, Bra021803	AT2G32660
OG0013842	Bra024569	AT1G23200
OG0013843	Bra007534	AT3G60400
OG0013844	Bra009070	AT5G09970
OG0013846	Bra026429	AT4G26490
OG0013847	Bra039753	AT1G66170
OG0013848	Bra009471	AT5G04270
OG0013849	Bra027932	AT1G56500
OG0013850	Bra014019	AT1G44090
OG0013851	Bra029773	AT3G09540
OG0013852	Bra000644	AT4G08210
OG0013853	Bra015576	AT1G07350
OG0013854	Bra028893	AT5G01210
OG0013855	Bra021397	AT2G47410
OG0013856	Bra020623	AT5G29560
OG0013857	Bra033293	AT1G01040
OG0013858	Bra012139	AT5G67180
OG0013859	Bra038521, Bra030234	AT2G22470
OG0013860	Bra040708	AT3G02065
OG0013861	Bra015344	AT1G04730
OG0013862	Bra015157	AT2G04900
OG0013863	Bra004954	AT2G45990
OG0013864	Bra037839, Bra024438	AT5G67580
OG0013865	Bra026416	AT4G26620
OG0013866	Bra006606	AT5G22040
OG0013867	Bra005615	AT2G31920
OG0013868	Bra038836, Bra038559	AT2G19000
OG0013869	Bra010909	AT1G27980
OG0013870	Bra036496	AT2G20720
OG0013871	Bra026342	AT4G27510
OG0013872	Bra009690	AT5G23520
OG0013873	Bra036238	AT4G02810
OG0013874	Bra018119	AT3G47700
OG0013876	Bra009076, Bra028612	AT5G09880
OG0013877	Bra012772, Bra024149	AT4G15720
OG0013878	Bra000555	AT2G25790
OG0013879	Bra034093	AT3G10080
OG0013880	Bra011339	AT4G32340
OG0013881	Bra003700	AT1G76920
OG0013882	Bra040754	AT4G12650
OG0013883	Bra007260	AT3G56640
OG0013884	Bra009411	AT5G04920
OG0013885	Bra028731	AT5G06490
OG0013886	Bra039844, Bra015227	AT2G15620
OG0013887	Bra016989, Bra004574	AT2G40490
OG0013888	Bra020168	AT5G22010
OG0013889	Bra027079	AT1G61680
OG0013890	Bra040893	AT3G51820
OG0013891	Bra011346	AT4G32420
OG0013892	Bra001223	AT3G06880
OG0013893	Bra032695	AT4G13200
OG0013894	Bra031894, Bra024336	AT5G64905
OG0013895	Bra011138	AT4G29820
OG0013896	Bra012033	AT2G27130
OG0013897	Bra019204	AT4G24880
OG0013898	Bra026382	AT4G27060
OG0013899	Bra016758	AT1G12770
OG0013900	Bra031953	AT3G04020
OG0013901	Bra010878	AT1G28390
OG0013902	Bra025042, Bra017581	AT5G46070
OG0013903	Bra023514	AT5G15280
OG0013904	Bra027655	AT1G63680
OG0013905	Bra006938	AT3G52660, AT5G28390
OG0013906	Bra001933, Bra028350	AT3G24250
OG0013907	Bra036436	AT3G03760
OG0013908	Bra015608	AT1G47310
OG0013909	Bra024435	AT5G67610
OG0013910	Bra011653	AT4G35987
OG0013911	Bra004078, Bra004244	AT1G67690
OG0013912	Bra033253	AT1G01570
OG0013913	Bra005086	AT2G38770
OG0013914	Bra014991	AT3G23880
OG0013916	Bra022507, Bra000596	AT5G49890
OG0013917	Bra031193	AT2G21500
OG0013918	Bra026561	AT5G67090
OG0013919	Bra000035	AT2G38020
OG0013920	Bra026396	AT4G26860
OG0013921	Bra029137	AT5G52120
OG0013922	Bra016776	AT1G12370
OG0013923	Bra017062	AT2G39580
OG0013924	Bra001813	AT1G51550
OG0013925	Bra024254, Bra031942	AT5G63970
OG0013926	Bra029332, Bra035940	AT5G61150
OG0013927	Bra006176, Bra008862	AT5G13030
OG0013928	Bra003718, Bra015744	AT1G76440
OG0013929	Bra027988	AT1G33265
OG0013930	Bra020077	AT5G19970
OG0013931	Bra033987	AT1G67630
OG0013932	Bra013509	AT4G21170
OG0013933	Bra003013	AT4G14520
OG0013934	Bra013851, Bra019199	AT4G24970
OG0013935	Bra035855, Bra038608	AT5G63130
OG0013936	Bra013568	AT4G21890
OG0013937	Bra029034, Bra029037	AT1G24062, AT5G54220
OG0013938	Bra010759	AT4G14310
OG0013939	Bra000386	AT2G45320
OG0013940	Bra004526	AT2G46560
OG0013941	Bra034188	AT4G03130
OG0013942	Bra018619	AT1G08520
OG0013944	Bra023045, Bra005310, Bra017277	AT2G35940
OG0013945	Bra018872	AT1G50730
OG0013946	Bra011364	AT4G32620
OG0013947	Bra013829	AT4G24740
OG0013948	Bra010318, Bra033243	AT1G01670
OG0013949	Bra014593	AT3G58010
OG0013950	Bra030895, Bra014366	AT1G54217
OG0013951	Bra032056	AT2G24860
OG0013952	Bra017049	AT2G39810
OG0013953	Bra034293	AT2G26140
OG0013954	Bra007029, Bra014861	AT3G53820
OG0013955	Bra037516	AT5G47960
OG0013956	Bra040593	AT3G02680
OG0013957	Bra005609	AT2G32150
OG0013959	Bra027759	AT1G64080
OG0013960	Bra018447	AT1G10310
OG0013961	Bra002869	AT5G55900
OG0013962	Bra008317	AT1G77600
OG0013963	Bra035752, Bra023934	AT3G20730
OG0013964	Bra004350	AT1G68930
OG0013965	Bra004498	AT2G46900
OG0013966	Bra025117	AT2G03550
OG0013967	Bra039683	AT1G53670
OG0013968	Bra026521	AT3G25545
OG0013969	Bra032215	AT1G47330
OG0013970	Bra028238	AT5G39360
OG0013971	Bra015865	AT1G75130
OG0013972	Bra022962	AT2G34010
OG0013973	Bra035210, Bra015909	AT1G74450
OG0013974	Bra003319	AT3G58110
OG0013975	Bra016641	AT1G16250
OG0013976	Bra013860	AT4G25070
OG0013977	Bra029021	AT5G54520
OG0013978	Bra028113	AT5G37360
OG0013979	Bra003694	AT1G77010
OG0013980	Bra039628	AT2G18220
OG0013981	Bra002456, Bra020234	AT5G60710
OG0013982	Bra017057, Bra005021	AT2G39710
OG0013983	Bra038232	AT3G19800
OG0013984	Bra023876	AT3G21510
OG0013985	Bra023698, Bra006483	AT5G18910
OG0013986	Bra024951	AT5G47310
OG0013987	Bra034768	AT3G12210
OG0013988	Bra038619	AT5G63260
OG0013989	Bra009217	AT5G06690
OG0013990	Bra026897, Bra019716	AT1G13590
OG0013991	Bra005704	AT5G02040
OG0013993	Bra024442	AT5G67530
OG0013994	Bra026671	AT2G01350
OG0013995	Bra003540	AT1G79950
OG0013996	Bra017283	AT2G35890
OG0013997	Bra036391	AT2G14680
OG0013998	Bra005947	AT5G07610
OG0013999	Bra009321	AT5G08120
OG0014000	Bra013387	AT4G19350
OG0014001	Bra002785	AT5G56900
OG0014002	Bra013972	AT5G17500
OG0014003	Bra002487, Bra006665	AT5G60340
OG0014004	Bra024322, Bra037791	AT5G64700
OG0014005	Bra021807, Bra022895	AT2G32690
OG0014006	Bra025941	AT1G17870
OG0014007	Bra008822, Bra004316	AT1G68540
OG0014008	Bra030448	AT1G51260
OG0014009	Bra020381	AT5G58200
OG0014010	Bra006250	AT3G46610
OG0014011	Bra031628	AT1G08460
OG0014014	Bra036127	AT5G28830
OG0014015	Bra004088, Bra034000	AT1G67410
OG0014016	Bra012958	AT5G61450
OG0014017	Bra028724	AT5G06650
OG0014018	Bra009923, Bra036597	AT5G26850
OG0014019	Bra022635	AT5G53170
OG0014020	Bra015431, Bra030612	AT1G05500
OG0014021	Bra004762	AT2G43420
OG0014022	Bra006455	AT5G18390
OG0014023	Bra008756	AT5G14460
OG0014024	Bra025382	AT3G29185
OG0014025	Bra011040	AT4G28560
OG0014026	Bra011479, Bra017614	AT4G33940
OG0014027	Bra015583, Bra030687	AT1G07500
OG0014028	Bra032557	AT1G03090
OG0014029	Bra039372	AT3G13150
OG0014030	Bra014432, Bra007613	AT3G61550
OG0014031	Bra027444	AT5G42680
OG0014032	Bra037982	AT1G55180
OG0014033	Bra005240	AT2G36835
OG0014034	Bra030533	AT1G03510
OG0014035	Bra029192, Bra035723	AT4G00650
OG0014036	Bra006585	AT5G20910
OG0014037	Bra040186	AT3G04530
OG0014038	Bra030871	AT1G55280
OG0014039	Bra000268	AT2G42590
OG0014040	Bra026674	AT1G17310
OG0014041	Bra036300	AT4G02020
OG0014042	Bra000715, Bra037923	AT4G10610
OG0014043	Bra010384, Bra024230	AT4G28080
OG0014044	Bra010207	AT1G33520
OG0014045	Bra007667	AT3G62190
OG0014047	Bra028898	AT5G01370
OG0014048	Bra003854	AT1G73180
OG0014049	Bra003478, Bra007640	AT3G61910
OG0014050	Bra003045	AT5G53580
OG0014051	Bra005617	AT2G31940
OG0014052	Bra037433, Bra020659	AT5G49170
OG0014053	Bra017380	AT2G03630
OG0014054	Bra013882	AT4G25270
OG0014055	Bra038950	AT5G33300
OG0014056	Bra031237	AT3G20870
OG0014057	Bra029428	AT4G11980
OG0014058	Bra013896, Bra028432	AT5G39420
OG0014059	Bra029040	AT5G54165
OG0014060	Bra028833	AT5G03460
OG0014061	Bra015523	AT1G06730
OG0014062	Bra005416	AT2G34540
OG0014063	Bra031333	AT1G54310
OG0014064	Bra002463, Bra006651	AT5G60650
OG0014065	Bra037071, Bra032699	AT4G14850
OG0014066	Bra009664	AT5G66060
OG0014067	Bra015423	AT1G05430
OG0014068	Bra039524	AT5G44680
OG0014069	Bra040894	AT3G51810
OG0014070	Bra022983	AT2G34670
OG0014071	Bra028284	AT5G51880
OG0014072	Bra021468	AT3G02330
OG0014073	Bra022824, Bra021694	AT2G31060
OG0014074	Bra039878	AT1G30950
OG0014075	Bra034299	AT2G26270
OG0014076	Bra013574	AT4G21930
OG0014077	Bra023154	AT1G31010
OG0014078	Bra009426	AT5G04840
OG0014079	Bra000628	AT5G50750
OG0014080	Bra014678	AT3G56680
OG0014081	Bra013156	AT2G11890
OG0014082	Bra032648	AT1G01730
OG0014083	Bra000533	AT2G26810
OG0014084	Bra036500, Bra031138	AT2G20760
OG0014085	Bra033668	AT5G43250
OG0014086	Bra025906	AT1G18420
OG0014087	Bra002631	AT5G58630
OG0014088	Bra019436	AT3G44460
OG0014089	Bra015315	AT1G04420
OG0014091	Bra020072, Bra002271	AT5G19890
OG0014092	Bra010369	AT4G28390
OG0014093	Bra023282	AT1G32740
OG0014094	Bra006047, Bra009057	AT5G10100
OG0014095	Bra000614	AT5G50240
OG0014096	Bra035630	AT5G56790
OG0014097	Bra029495, Bra029496	AT4G04490
OG0014098	Bra017843, Bra010607	AT4G37660
OG0014099	Bra018853	AT1G02020
OG0014100	Bra027755, Bra027679	AT1G64140
OG0014101	Bra037180	AT5G66230
OG0014102	Bra012104	AT5G66790
OG0014103	Bra029300	AT5G61910
OG0014104	Bra031986	AT3G03580
OG0014105	Bra031539	AT1G06820
OG0014106	Bra038928	AT1G56555
OG0014107	Bra010687	AT4G39370
OG0014108	Bra032382, Bra010775	AT1G30360
OG0014109	Bra034867	AT3G11090
OG0014110	Bra008968	AT5G11350
OG0014111	Bra025957	AT1G17665
OG0014112	Bra006929, Bra012800, Bra033427	AT3G52490
OG0014113	Bra037184	AT5G66130
OG0014114	Bra031875	AT5G65200
OG0014115	Bra024632	AT1G24040
OG0014116	Bra036222, Bra033080	AT3G29060
OG0014117	Bra020366, Bra002647	AT5G58470
OG0014118	Bra021420	AT3G02690
OG0014119	Bra010074	AT5G62310
OG0014120	Bra019258	AT4G23895
OG0014121	Bra033083, Bra025376	AT3G29090
OG0014122	Bra039472	AT4G08630
OG0014123	Bra008972	AT5G11310
OG0014124	Bra037486	AT5G48440
OG0014125	Bra027795	AT1G63660
OG0014126	Bra011255	AT4G31250
OG0014127	Bra015357	AT1G04840
OG0014128	Bra021144	AT3G15900
OG0014129	Bra025206	AT3G26430
OG0014130	Bra009381	AT5G09390
OG0014131	Bra040646	AT3G05320
OG0014132	Bra015061	AT3G24590
OG0014133	Bra002823	AT5G56340
OG0014134	Bra012782, Bra039541	AT4G15520
OG0014135	Bra036817	AT3G51320
OG0014136	Bra025892, Bra012276	AT1G21326
OG0014137	Bra033709	AT5G43980
OG0014138	Bra039579	AT1G36730
OG0014139	Bra007952, Bra016174	AT1G70920
OG0014140	Bra025971	AT1G17480
OG0014141	Bra023328	AT5G11540
OG0014142	Bra020022	AT1G09483, AT1G09470
OG0014143	Bra024872, Bra017442	AT2G01580
OG0014144	Bra004979	AT2G40190
OG0014145	Bra032532	AT1G04020
OG0014146	Bra037160	AT5G66620
OG0014147	Bra036122	AT5G30495, AT1G54770
OG0014148	Bra026132, Bra016660	AT1G15415
OG0014149	Bra037177, Bra031809	AT5G66400
OG0014150	Bra028034	AT1G34130
OG0014152	Bra027176	AT3G16290
OG0014153	Bra008937	AT5G11780
OG0014154	Bra005585	AT2G32350
OG0014155	Bra034716, Bra039355	AT3G12930
OG0014156	Bra009183	AT5G06310
OG0014157	Bra014893, Bra023140	AT1G30825
OG0014158	Bra038272	AT3G45870
OG0014159	Bra021122	AT3G15620
OG0014160	Bra031785, Bra016810	AT1G11860
OG0014161	Bra009476	AT5G04220
OG0014162	Bra022150, Bra039445	AT3G05340
OG0014163	Bra013390	AT4G19370
OG0014164	Bra040283	AT3G36659
OG0014165	Bra031118	AT2G20362
OG0014166	Bra028411	AT5G38520
OG0014167	Bra020003, Bra030791	AT1G09660
OG0014168	Bra027423, Bra039395	AT3G13540
OG0014169	Bra017141	AT2G38060
OG0014170	Bra016386, Bra012308	AT1G22130
OG0014171	Bra021462	AT3G02420
OG0014172	Bra032544	AT1G03750
OG0014173	Bra032878	AT1G28140
OG0014174	Bra020442, Bra002730	AT5G57400
OG0014175	Bra032663	AT1G02070
OG0014176	Bra020660	AT5G49150
OG0014177	Bra005951	AT5G07730
OG0014178	Bra006333	AT5G15920
OG0014179	Bra005451, Bra021896	AT3G18430
OG0014181	Bra026107	AT1G44414
OG0014182	Bra022995, Bra005385	AT2G34870
OG0014183	Bra022230, Bra021264	AT3G17675
OG0014184	Bra036329	AT1G44960
OG0014185	Bra029823	AT3G10210
OG0014186	Bra013992	AT4G38410
OG0014187	Bra004276	AT1G68030
OG0014188	Bra006003, Bra009350	AT5G08550
OG0014189	Bra037079	AT4G14965
OG0014190	Bra033961	AT1G68090
OG0014191	Bra009921	AT5G26810
OG0014192	Bra015508	AT1G06530
OG0014193	Bra012430	AT1G27050
OG0014194	Bra018627	AT1G08400
OG0014195	Bra022687	AT5G53980
OG0014196	Bra017216, Bra023087	AT2G36910
OG0014197	Bra024411	AT5G65687
OG0014198	Bra016744, Bra019805	AT1G13040
OG0014199	Bra035451	AT1G58280
OG0014200	Bra038239	AT3G19900
OG0014201	Bra028144	AT5G37710
OG0014202	Bra007221	AT3G56160
OG0014203	Bra009123	AT5G05660
OG0014204	Bra013196	AT2G04790
OG0014205	Bra000839, Bra034195	AT4G03240
OG0014206	Bra030735	AT1G08620
OG0014207	Bra006152, Bra023371	AT5G12290
OG0014208	Bra021866	AT2G33640
OG0014209	Bra033343	AT1G02700
OG0014210	Bra008524	AT4G00560
OG0014211	Bra037454, Bra037452	AT5G48910
OG0014212	Bra022558	AT5G51670
OG0014213	Bra001273	AT3G07870
OG0014214	Bra038744, Bra034743	AT3G12690
OG0014215	Bra002079	AT2G17705
OG0014216	Bra013961	AT5G17640
OG0014217	Bra009999, Bra020612	AT5G28590
OG0014218	Bra009853	AT5G25590
OG0014219	Bra022003	AT5G45960
OG0014220	Bra016559	AT1G18335
OG0014221	Bra010052	AT5G62040
