Orthogroup	Brassica_rapa	Eutrema_salsugineum
OG0015504	Bra038668	EUTSA_v10022040mg
OG0015505	Bra007883	EUTSA_v10018543mg
OG0015506	Bra030470	EUTSA_v10011243mg
OG0015507	Bra018147	EUTSA_v10010252mg
OG0015508	Bra005678	EUTSA_v10013251mg
OG0015509	Bra001355	EUTSA_v10019985mg
OG0015510	Bra030644	EUTSA_v10007851mg
OG0015511	Bra027455	EUTSA_v10009416mg
OG0015512	Bra009316	EUTSA_v10013858mg
OG0015513	Bra033437	EUTSA_v10010578mg
OG0015514	Bra009630	EUTSA_v10015965mg
OG0015515	Bra015842	EUTSA_v10018378mg
OG0015516	Bra037748	EUTSA_v10004142mg
OG0015517	Bra001308	EUTSA_v10022396mg
OG0015518	Bra014681	EUTSA_v10006177mg
OG0015519	Bra011583	EUTSA_v10025471mg
OG0015520	Bra037666	EUTSA_v10001415mg
OG0015521	Bra018150	EUTSA_v10010285mg
OG0015523	Bra011063	EUTSA_v10026155mg
OG0015524	Bra003408	EUTSA_v10006085mg
OG0015525	Bra019793, Bra036893, Bra016751	EUTSA_v10010043mg
OG0015526	Bra017921	EUTSA_v10009526mg
OG0015527	Bra020637	EUTSA_v10005097mg
OG0015528	Bra024118	EUTSA_v10025251mg
OG0015529	Bra015854, Bra008187	EUTSA_v10018910mg
OG0015530	Bra016172	EUTSA_v10018477mg
OG0015531	Bra035542	EUTSA_v10013739mg
OG0015532	Bra009369	EUTSA_v10015336mg
OG0015533	Bra009564	EUTSA_v10015802mg
OG0015534	Bra025545	EUTSA_v10028138mg
OG0015535	Bra015033	EUTSA_v10002376mg
OG0015536	Bra007232	EUTSA_v10006243mg
OG0015537	Bra000446	EUTSA_v10001438mg
OG0015538	Bra010224, Bra011293	EUTSA_v10026546mg
OG0015541	Bra029646	EUTSA_v10019992mg
OG0015542	Bra021068, Bra012677	EUTSA_v10026742mg
OG0015543	Bra038778	EUTSA_v10024459mg
OG0015544	Bra017577	EUTSA_v10000949mg
OG0015546	Bra005002	EUTSA_v10017044mg
OG0015547	Bra004432	EUTSA_v10001368mg
OG0015548	Bra004208	EUTSA_v10018615mg
OG0015549	Bra027644	EUTSA_v10023217mg
OG0015550	Bra019600, Bra017977	EUTSA_v10010792mg
OG0015551	Bra025827	EUTSA_v10007137mg
OG0015552	Bra032935	EUTSA_v10004130mg
OG0015553	Bra006017	EUTSA_v10013452mg
OG0015554	Bra029721	EUTSA_v10022535mg
OG0015555	Bra017560	EUTSA_v10000885mg
OG0015556	Bra022504	EUTSA_v10028379mg
OG0015558	Bra039831	EUTSA_v10022715mg
OG0015559	Bra015194	EUTSA_v10012792mg
OG0015560	Bra021861	EUTSA_v10016366mg
OG0015562	Bra008070	EUTSA_v10018923mg
OG0015565	Bra038929	EUTSA_v10023714mg
OG0015566	Bra031499	EUTSA_v10023307mg
OG0015567	Bra012519	EUTSA_v10024702mg, EUTSA_v10025370mg
OG0015568	Bra039488	EUTSA_v10005006mg
OG0015569	Bra002604	EUTSA_v10013123mg
OG0015570	Bra033443	EUTSA_v10010395mg
OG0015571	Bra034003, Bra004221	EUTSA_v10019308mg
OG0015572	Bra022231	EUTSA_v10021085mg
OG0015573	Bra034433	EUTSA_v10001839mg
OG0015574	Bra033144	EUTSA_v10028506mg
OG0015575	Bra034941	EUTSA_v10004064mg
OG0015576	Bra025567	EUTSA_v10027837mg
OG0015577	Bra015805	EUTSA_v10019693mg
OG0015578	Bra003377	EUTSA_v10006173mg
OG0015579	Bra038025	EUTSA_v10011512mg
OG0015580	Bra033945	EUTSA_v10019802mg
OG0015581	Bra016057	EUTSA_v10018056mg
OG0015582	Bra030113	EUTSA_v10009467mg
OG0015583	Bra009435	EUTSA_v10013255mg
OG0015584	Bra021205, Bra012029	EUTSA_v10020025mg
OG0015585	Bra036922	EUTSA_v10026084mg
OG0015586	Bra024853	EUTSA_v10004486mg
OG0015589	Bra013267	EUTSA_v10025810mg
OG0015590	Bra013161	EUTSA_v10002563mg
OG0015591	Bra003803	EUTSA_v10018864mg
OG0015592	Bra036757	EUTSA_v10001858mg
OG0015593	Bra036098	EUTSA_v10010353mg
OG0015594	Bra031701	EUTSA_v10006682mg
OG0015595	Bra004519	EUTSA_v10001576mg
OG0015596	Bra018953	EUTSA_v10011813mg
OG0015597	Bra018987	EUTSA_v10011482mg
OG0015598	Bra019548	EUTSA_v10027059mg
OG0015600	Bra028847	EUTSA_v10013453mg
OG0015601	Bra001407	EUTSA_v10021777mg
OG0015602	Bra035742	EUTSA_v10021129mg
OG0015603	Bra014933	EUTSA_v10021467mg
OG0015604	Bra032152	EUTSA_v10000353mg
OG0015605	Bra033803	EUTSA_v10002855mg
OG0015606	Bra000736	EUTSA_v10029132mg
OG0015607	Bra010639, Bra011806	EUTSA_v10027594mg
OG0015608	Bra020352	EUTSA_v10014688mg
OG0015609	Bra029182	EUTSA_v10015548mg
OG0015610	Bra011411	EUTSA_v10024933mg
OG0015611	Bra004359	EUTSA_v10018302mg
OG0015612	Bra039175	EUTSA_v10020311mg
OG0015614	Bra038063	EUTSA_v10025856mg
OG0015616	Bra035235	EUTSA_v10028797mg
OG0015617	Bra009891	EUTSA_v10003643mg
OG0015618	Bra039163	EUTSA_v10020716mg
OG0015619	Bra000685	EUTSA_v10028979mg
OG0015621	Bra015075	EUTSA_v10002691mg
OG0015622	Bra021831	EUTSA_v10016163mg
OG0015624	Bra019693	EUTSA_v10008453mg
OG0015625	Bra010892	EUTSA_v10007688mg
OG0015626	Bra036912	EUTSA_v10024261mg
OG0015627	Bra021066	EUTSA_v10027147mg
OG0015629	Bra039904	EUTSA_v10022884mg
OG0015630	Bra017881	EUTSA_v10027665mg
OG0015631	Bra009479	EUTSA_v10014397mg
OG0015632	Bra014097	EUTSA_v100112021mg
OG0015633	Bra003112	EUTSA_v10013346mg
OG0015634	Bra038948	EUTSA_v10003685mg
OG0015635	Bra028324	EUTSA_v10003119mg
OG0015636	Bra018535	EUTSA_v10028701mg
OG0015637	Bra004924	EUTSA_v10001557mg
OG0015638	Bra028295	EUTSA_v10015677mg
OG0015639	Bra003730	EUTSA_v10019410mg
OG0015640	Bra003999	EUTSA_v10018068mg
OG0015641	Bra010339	EUTSA_v10026099mg
OG0015642	Bra006774	EUTSA_v10012925mg
OG0015643	Bra016154	EUTSA_v10018004mg
OG0015644	Bra021653	EUTSA_v10016264mg
OG0015645	Bra013035	EUTSA_v10022675mg
OG0015646	Bra010992	EUTSA_v10006846mg
OG0015647	Bra031923	EUTSA_v10005307mg
OG0015648	Bra021606	EUTSA_v10016813mg
OG0015649	Bra000928	EUTSA_v10028369mg
OG0015650	Bra012462	EUTSA_v10007125mg
OG0015651	Bra010189	EUTSA_v10007089mg
OG0015652	Bra026713	EUTSA_v10008810mg
OG0015653	Bra006852	EUTSA_v10013398mg
OG0015654	Bra022693	EUTSA_v10012724mg
OG0015655	Bra025429, Bra028211	EUTSA_v10028187mg
OG0015656	Bra040571	EUTSA_v10024204mg
OG0015657	Bra025578	EUTSA_v10027688mg
OG0015658	Bra008757	EUTSA_v10013537mg
OG0015659	Bra028594	EUTSA_v10013341mg
OG0015660	Bra011498	EUTSA_v10025133mg
OG0015663	Bra038084	EUTSA_v10024806mg
OG0015664	Bra039026	EUTSA_v10002296mg
OG0015665	Bra030884	EUTSA_v10011413mg
OG0015666	Bra002169, Bra023686	EUTSA_v10013373mg
OG0015667	Bra017109	EUTSA_v10016863mg
OG0015668	Bra014042	EUTSA_v10011200mg
OG0015670	Bra007649	EUTSA_v10006151mg
OG0015671	Bra036690	EUTSA_v10001946mg
OG0015672	Bra035165	EUTSA_v10018340mg
OG0015673	Bra012036	EUTSA_v10001893mg
OG0015674	Bra007625	EUTSA_v10005787mg
OG0015675	Bra032404	EUTSA_v10006779mg
OG0015676	Bra013559	EUTSA_v10027254mg
OG0015677	Bra003488	EUTSA_v10005965mg
OG0015678	Bra002253	EUTSA_v10013011mg
OG0015679	Bra030948	EUTSA_v10011974mg
OG0015680	Bra009166	EUTSA_v10013711mg
OG0015681	Bra039138	EUTSA_v10020091mg
OG0015682	Bra015116	EUTSA_v10002564mg
OG0015683	Bra013796	EUTSA_v10026382mg
OG0015684	Bra008747	EUTSA_v10014367mg
OG0015685	Bra030919	EUTSA_v10011606mg
OG0015686	Bra009520	EUTSA_v10014828mg
OG0015687	Bra017701	EUTSA_v10025836mg
OG0015688	Bra029067	EUTSA_v10012414mg
OG0015689	Bra027935	EUTSA_v10023634mg
OG0015690	Bra002417	EUTSA_v10012973mg
OG0015691	Bra025322	EUTSA_v10005387mg
OG0015692	Bra011887	EUTSA_v10024574mg
OG0015693	Bra006806	EUTSA_v10013983mg
OG0015694	Bra035394	EUTSA_v10004211mg
OG0015695	Bra019976	EUTSA_v10007058mg
OG0015696	Bra015069	EUTSA_v10002425mg
OG0015697	Bra023473	EUTSA_v10014091mg
OG0015698	Bra021994	EUTSA_v10000904mg
OG0015699	Bra038939	EUTSA_v10003444mg
OG0015700	Bra028373	EUTSA_v10002887mg
OG0015701	Bra022262	EUTSA_v10021570mg
OG0015702	Bra015289	EUTSA_v10008519mg
OG0015704	Bra026219, Bra026830	EUTSA_v10008236mg
OG0015705	Bra036254	EUTSA_v10028877mg
OG0015706	Bra023908	EUTSA_v10020461mg
OG0015707	Bra038237	EUTSA_v10019942mg
OG0015708	Bra034192	EUTSA_v10028434mg
OG0015709	Bra038512	EUTSA_v10000032mg
OG0015710	Bra008995	EUTSA_v10013026mg
OG0015711	Bra036294	EUTSA_v10029320mg
OG0015712	Bra002757	EUTSA_v10013720mg
OG0015713	Bra003533	EUTSA_v10018845mg
OG0015714	Bra033423	EUTSA_v10011026mg
OG0015715	Bra013212	EUTSA_v10002408mg
OG0015716	Bra011872	EUTSA_v10025633mg
OG0015717	Bra003304	EUTSA_v10006171mg
OG0015718	Bra024715	EUTSA_v10007071mg
OG0015719	Bra033567	EUTSA_v10024782mg
OG0015720	Bra002277	EUTSA_v10013545mg
OG0015721	Bra018378	EUTSA_v10016594mg
OG0015722	Bra038353	EUTSA_v10019562mg
OG0015723	Bra023092	EUTSA_v10016738mg
OG0015725	Bra001358	EUTSA_v10021497mg
OG0015726	Bra030401, Bra034043, Bra037774	EUTSA_v10018994mg
OG0015727	Bra011444	EUTSA_v10025266mg
OG0015729	Bra027924	EUTSA_v10023492mg
OG0015730	Bra017196	EUTSA_v10016362mg
OG0015731	Bra034925	EUTSA_v10004635mg
OG0015732	Bra011663	EUTSA_v10024308mg
OG0015733	Bra000114	EUTSA_v10016121mg
OG0015735	Bra029551, Bra000813	EUTSA_v10029473mg
OG0015736	Bra028629	EUTSA_v10013860mg
OG0015737	Bra018542	EUTSA_v10028829mg
OG0015738	Bra028517	EUTSA_v10027801mg
OG0015739	Bra003402	EUTSA_v10005742mg
OG0015741	Bra020406, Bra002687	EUTSA_v10015603mg
OG0015742	Bra019362, Bra020833	EUTSA_v10025744mg
OG0015743	Bra006538	EUTSA_v100141990mg
OG0015744	Bra010919	EUTSA_v10006764mg
OG0015745	Bra000987	EUTSA_v10022949mg, EUTSA_v10020012mg
OG0015746	Bra028155	EUTSA_v10027854mg
OG0015747	Bra024557	EUTSA_v10009651mg
OG0015748	Bra002609	EUTSA_v10013285mg
OG0015749	Bra023685	EUTSA_v10012865mg
OG0015750	Bra022281	EUTSA_v10019896mg
OG0015751	Bra008973	EUTSA_v10013593mg
OG0015752	Bra032449, Bra015464	EUTSA_v10006586mg
OG0015753	Bra031271	EUTSA_v10020246mg
OG0015754	Bra036510	EUTSA_v10004182mg
OG0015755	Bra016848	EUTSA_v10008344mg
OG0015756	Bra015482	EUTSA_v10007829mg
OG0015757	Bra008974	EUTSA_v10014677mg
OG0015758	Bra028663	EUTSA_v10014924mg
OG0015759	Bra038497	EUTSA_v10025212mg
OG0015760	Bra025318	EUTSA_v10003517mg
OG0015761	Bra026404	EUTSA_v10025118mg
OG0015762	Bra032725	EUTSA_v10024808mg
OG0015764	Bra015241	EUTSA_v10022548mg
OG0015765	Bra008111	EUTSA_v10019822mg
OG0015766	Bra009571	EUTSA_v10014568mg
OG0015767	Bra011705	EUTSA_v10025160mg
OG0015768	Bra021979	EUTSA_v10000764mg
OG0015769	Bra013077	EUTSA_v10022532mg
OG0015770	Bra038202, Bra001349	EUTSA_v10020370mg
OG0015771	Bra005226	EUTSA_v10016383mg
OG0015772	Bra001977	EUTSA_v10022667mg
OG0015773	Bra024743	EUTSA_v10009619mg
OG0015774	Bra018832, Bra014238	EUTSA_v10011376mg
OG0015775	Bra028000	EUTSA_v10007834mg
OG0015776	Bra002951	EUTSA_v10014809mg
OG0015777	Bra009522	EUTSA_v10012602mg
OG0015778	Bra029903	EUTSA_v10010696mg
OG0015779	Bra026234	EUTSA_v10025663mg
OG0015780	Bra015160	EUTSA_v10002393mg
OG0015781	Bra025960	EUTSA_v10009551mg
OG0015782	Bra040330	EUTSA_v10001733mg
OG0015783	Bra026012	EUTSA_v10007085mg
OG0015785	Bra009539	EUTSA_v10012456mg
OG0015786	Bra021941	EUTSA_v10016446mg
OG0015787	Bra030052	EUTSA_v10007681mg
OG0015788	Bra031398	EUTSA_v10023612mg
OG0015790	Bra026087	EUTSA_v10007586mg
OG0015792	Bra013205	EUTSA_v10003003mg
OG0015793	Bra034858	EUTSA_v10021017mg
OG0015794	Bra035461	EUTSA_v10023626mg
OG0015795	Bra037518	EUTSA_v10003674mg
OG0015796	Bra013984	EUTSA_v10014812mg
OG0015797	Bra009232	EUTSA_v10013160mg
OG0015799	Bra005346	EUTSA_v10016900mg
OG0015800	Bra000619	EUTSA_v10013124mg
OG0015801	Bra031144	EUTSA_v10002109mg
OG0015802	Bra028965	EUTSA_v10015661mg
OG0015804	Bra012731	EUTSA_v10026021mg
OG0015805	Bra013479	EUTSA_v10026120mg
OG0015806	Bra002202	EUTSA_v10012849mg
OG0015807	Bra039261	EUTSA_v10001667mg
OG0015808	Bra036144	EUTSA_v10005359mg
OG0015809	Bra027178	EUTSA_v10020187mg
OG0015810	Bra002177	EUTSA_v10013668mg
OG0015811	Bra007222	EUTSA_v10006101mg
OG0015812	Bra005577	EUTSA_v10017871mg
OG0015813	Bra026143	EUTSA_v10008048mg
OG0015814	Bra034313	EUTSA_v10001963mg
OG0015815	Bra013202	EUTSA_v10002523mg
OG0015816	Bra011142	EUTSA_v10025433mg
OG0015817	Bra037480	EUTSA_v10005717mg
OG0015818	Bra009638	EUTSA_v10014869mg
OG0015819	Bra014570	EUTSA_v10005868mg
OG0015820	Bra023043	EUTSA_v10016179mg
OG0015821	Bra031523	EUTSA_v10023273mg
OG0015822	Bra000505	EUTSA_v10017328mg
OG0015823	Bra025739	EUTSA_v10012147mg
OG0015824	Bra026317	EUTSA_v10026184mg
OG0015825	Bra028082	EUTSA_v10001825mg
OG0015826	Bra027727	EUTSA_v10023221mg
OG0015827	Bra028169	EUTSA_v10027932mg
OG0015828	Bra004373	EUTSA_v10019012mg
OG0015829	Bra004109	EUTSA_v10022462mg
OG0015830	Bra004335, Bra038354	EUTSA_v10019748mg
OG0015831	Bra028075	EUTSA_v10001823mg
OG0015832	Bra038176	EUTSA_v10023302mg
OG0015833	Bra019109, Bra026444	EUTSA_v10025560mg
OG0015834	Bra001301	EUTSA_v10020687mg
OG0015835	Bra026812	EUTSA_v10008930mg
OG0015836	Bra021540, Bra014243	EUTSA_v10011182mg
OG0015837	Bra025756	EUTSA_v10008201mg
OG0015838	Bra035782	EUTSA_v10020019mg
OG0015840	Bra012745	EUTSA_v10024634mg
OG0015841	Bra004168	EUTSA_v10018694mg
OG0015842	Bra008823, Bra023419	EUTSA_v10012982mg
OG0015843	Bra038372	EUTSA_v10029299mg
OG0015845	Bra004541	EUTSA_v10001333mg
OG0015846	Bra038913	EUTSA_v10023424mg
OG0015847	Bra034020	EUTSA_v10017991mg
OG0015848	Bra027399	EUTSA_v10021213mg
OG0015849	Bra027754	EUTSA_v10023558mg
OG0015850	Bra006259	EUTSA_v10014090mg
OG0015851	Bra033239	EUTSA_v10008371mg
OG0015852	Bra031965	EUTSA_v10021488mg
OG0015853	Bra008068	EUTSA_v10019210mg
OG0015854	Bra018194	EUTSA_v10003041mg
OG0015856	Bra019663	EUTSA_v10008537mg
OG0015858	Bra021661	EUTSA_v10017006mg, EUTSA_v10016640mg
OG0015859	Bra025406, Bra040587	EUTSA_v10004232mg
OG0015860	Bra028511	EUTSA_v10027765mg
OG0015861	Bra033866	EUTSA_v10010030mg
OG0015862	Bra003857	EUTSA_v10019571mg
OG0015863	Bra003529	EUTSA_v10019197mg
OG0015864	Bra018457	EUTSA_v10006875mg
OG0015865	Bra014672	EUTSA_v10006410mg
OG0015866	Bra040603	EUTSA_v10021242mg
OG0015867	Bra007681	EUTSA_v10006352mg
OG0015868	Bra005167	EUTSA_v10017530mg
OG0015870	Bra038656	EUTSA_v10003898mg
OG0015871	Bra027328	EUTSA_v10019876mg
OG0015872	Bra009267	EUTSA_v10012911mg
OG0015873	Bra038343	EUTSA_v10019292mg
OG0015874	Bra024904	EUTSA_v10000894mg
OG0015875	Bra006081	EUTSA_v10013616mg
OG0015876	Bra033934	EUTSA_v10019299mg
OG0015877	Bra033317	EUTSA_v10028544mg
OG0015878	Bra015956	EUTSA_v10018567mg
OG0015879	Bra006318	EUTSA_v10015627mg
OG0015880	Bra034335	EUTSA_v10002247mg
OG0015882	Bra016216	EUTSA_v10019595mg
OG0015883	Bra012008	EUTSA_v10016319mg
OG0015884	Bra036876	EUTSA_v10025001mg
OG0015885	Bra018732	EUTSA_v10012210mg
OG0015886	Bra021910	EUTSA_v10017825mg
OG0015887	Bra010703	EUTSA_v10025644mg
OG0015888	Bra031744	EUTSA_v10009851mg
OG0015889	Bra028129	EUTSA_v10027806mg
OG0015890	Bra040187	EUTSA_v10021036mg
OG0015891	Bra022256	EUTSA_v10021642mg
OG0015892	Bra001281	EUTSA_v10020943mg
OG0015893	Bra003531	EUTSA_v10019052mg
OG0015894	Bra030306	EUTSA_v10000221mg
OG0015896	Bra005230	EUTSA_v10016298mg
OG0015898	Bra027509	EUTSA_v10003146mg
OG0015899	Bra031490	EUTSA_v10023624mg
OG0015900	Bra012613	EUTSA_v10027030mg
OG0015901	Bra038977	EUTSA_v10023646mg
OG0015902	Bra038164	EUTSA_v10024166mg
OG0015903	Bra036197, Bra025417	EUTSA_v10005099mg
OG0015904	Bra037492	EUTSA_v10003907mg
OG0015905	Bra029114, Bra022598	EUTSA_v10013447mg
OG0015906	Bra033394	EUTSA_v10006706mg
OG0015907	Bra011541	EUTSA_v10025756mg
OG0015908	Bra037399	EUTSA_v10028866mg
OG0015909	Bra029782	EUTSA_v10020112mg
OG0015910	Bra039768	EUTSA_v10028466mg
OG0015911	Bra020777	EUTSA_v10021311mg
OG0015913	Bra009792	EUTSA_v10004847mg
OG0015914	Bra004216	EUTSA_v10018450mg
OG0015915	Bra000905	EUTSA_v10028839mg
OG0015916	Bra010933	EUTSA_v10007043mg
OG0015918	Bra018577	EUTSA_v10009682mg
OG0015919	Bra018612	EUTSA_v10006555mg
OG0015920	Bra022583	EUTSA_v10012668mg
OG0015921	Bra034183	EUTSA_v10028409mg
OG0015922	Bra004393	EUTSA_v10019726mg, EUTSA_v10018691mg
OG0015923	Bra039837	EUTSA_v10022724mg
OG0015924	Bra015454	EUTSA_v10009478mg
OG0015925	Bra033235	EUTSA_v10007725mg
OG0015926	Bra036495	EUTSA_v10002078mg
OG0015927	Bra030153	EUTSA_v10006968mg
OG0015928	Bra033940	EUTSA_v10018235mg
OG0015929	Bra036469, Bra036679	EUTSA_v10002005mg
OG0015930	Bra035263	EUTSA_v10028954mg
OG0015931	Bra018707	EUTSA_v10011452mg
OG0015932	Bra010819	EUTSA_v10007234mg
OG0015933	Bra033705	EUTSA_v10003370mg
OG0015934	Bra032763	EUTSA_v10026384mg
OG0015935	Bra006264, Bra023482	EUTSA_v10015025mg
OG0015936	Bra005372	EUTSA_v10016379mg
OG0015937	Bra005408, Bra040992	EUTSA_v10004311mg
OG0015938	Bra026434	EUTSA_v10024990mg, EUTSA_v10010857mg
OG0015939	Bra030050, Bra010941	EUTSA_v10009236mg
OG0015940	Bra030630	EUTSA_v10009329mg
OG0015941	Bra008834	EUTSA_v10014512mg
OG0015942	Bra012302, Bra016393	EUTSA_v10009382mg
OG0015943	Bra038762	EUTSA_v10024998mg
OG0015944	Bra018331	EUTSA_v10016997mg
OG0015946	Bra030214	EUTSA_v10000128mg
OG0015947	Bra009043	EUTSA_v10014451mg
OG0015948	Bra009827	EUTSA_v10003804mg
OG0015949	Bra006287	EUTSA_v10012972mg
OG0015950	Bra006123, Bra008933	EUTSA_v10014204mg
OG0015951	Bra010257	EUTSA_v10025341mg
OG0015952	Bra017226	EUTSA_v10016173mg
OG0015953	Bra024114	EUTSA_v10026388mg
OG0015954	Bra015984	EUTSA_v10019626mg
OG0015955	Bra033560	EUTSA_v10024734mg
OG0015956	Bra014048	EUTSA_v10011725mg
OG0015957	Bra002249	EUTSA_v10012445mg
OG0015958	Bra000138	EUTSA_v10016248mg
OG0015959	Bra026589	EUTSA_v10004643mg
OG0015960	Bra031291	EUTSA_v10020930mg
OG0015961	Bra025620	EUTSA_v10027894mg
OG0015962	Bra024427	EUTSA_v10004129mg
OG0015964	Bra014898	EUTSA_v10016034mg
OG0015967	Bra007798	EUTSA_v10000627mg
OG0015969	Bra018701	EUTSA_v10011569mg
OG0015970	Bra036857	EUTSA_v10010765mg
OG0015971	Bra036842	EUTSA_v10011077mg
OG0015972	Bra006491	EUTSA_v10014796mg
OG0015974	Bra000946	EUTSA_v10028725mg
OG0015975	Bra010635	EUTSA_v10027500mg
OG0015977	Bra027532	EUTSA_v10003234mg
OG0015979	Bra039207	EUTSA_v10000566mg
OG0015980	Bra029075	EUTSA_v10013013mg
OG0015981	Bra014016	EUTSA_v10004335mg
OG0015982	Bra030940	EUTSA_v10011996mg
OG0015983	Bra016131	EUTSA_v10018938mg
OG0015984	Bra008145, Bra015919	EUTSA_v10019650mg
OG0015985	Bra003697, Bra015707	EUTSA_v10019319mg
OG0015987	Bra006979, Bra008996	EUTSA_v10013829mg
OG0015988	Bra040967	EUTSA_v100283710mg, EUTSA_v100283711mg
OG0015989	Bra038794	EUTSA_v10025164mg
OG0015992	Bra026721	EUTSA_v10008448mg
OG0015993	Bra016436, Bra025870	EUTSA_v10008709mg
OG0015994	Bra023296	EUTSA_v10007803mg
OG0015996	Bra030390	EUTSA_v10011771mg
OG0015997	Bra031617	EUTSA_v10007475mg
OG0015998	Bra018574	EUTSA_v10007645mg
OG0016000	Bra015742	EUTSA_v10019042mg
OG0016001	Bra015654	EUTSA_v10018693mg
OG0016002	Bra015643	EUTSA_v10019686mg
OG0016003	Bra004196	EUTSA_v10019248mg
OG0016004	Bra039373, Bra001492	EUTSA_v10020883mg
OG0016005	Bra022327	EUTSA_v10021890mg
OG0016006	Bra001791, Bra023944	EUTSA_v10020863mg
OG0016008	Bra005380, Bra038884	EUTSA_v10017483mg
OG0016009	Bra017270	EUTSA_v10017792mg
OG0016010	Bra005217	EUTSA_v10016942mg
OG0016011	Bra004964	EUTSA_v10016559mg
OG0016012	Bra033804, Bra018195	EUTSA_v10002567mg
OG0016013	Bra033446, Bra006910	EUTSA_v10010192mg
OG0016014	Bra014335, Bra014336	EUTSA_v10001131mg
OG0016015	Bra026532	EUTSA_v10005500mg
OG0016017	Bra037606	EUTSA_v10002437mg
OG0016018	Bra023331	EUTSA_v10013150mg
OG0016019	Bra008865, Bra023385, Bra006174	EUTSA_v10015931mg
OG0016020	Bra023409	EUTSA_v10014743mg
OG0016021	Bra006625	EUTSA_v10015841mg, EUTSA_v10013371mg
OG0016022	Bra005765	EUTSA_v10014956mg
OG0016023	Bra000913	EUTSA_v10029172mg, EUTSA_v10029281mg
OG0016024	Bra036315	EUTSA_v10028616mg
OG0016025	Bra000945, Bra008534	EUTSA_v10028895mg
OG0016026	Bra010716	EUTSA_v10027283mg
OG0016027	Bra011056, Bra024183, Bra010351	EUTSA_v10026359mg
OG0016028	Bra013863	EUTSA_v10026218mg
OG0016029	Bra020902	EUTSA_v10026412mg
OG0016030	Bra011800	EUTSA_v10027236mg
OG0016031	Bra028419	EUTSA_v10026740mg, EUTSA_v10025615mg, EUTSA_v10026129mg
OG0016032	Bra010598, Bra011759	EUTSA_v10024979mg, EUTSA_v10026880mg
OG0016033	Bra028457	EUTSA_v10027699mg
OG0016034	Bra011626	EUTSA_v10027037mg
OG0016035	Bra019129, Bra017564, Bra025024, Bra022030	EUTSA_v10001093mg
OG0016037	Bra018644	EUTSA_v10006697mg
OG0016039	Bra035098	EUTSA_v10019257mg
OG0016041	Bra000985	EUTSA_v10021726mg
OG0016042	Bra029835	EUTSA_v10021363mg
OG0016043	Bra037703	EUTSA_v10001701mg
OG0016043	Bra037702	EUTSA_v10001696mg
OG0016044	Bra006913	EUTSA_v10010807mg
OG0016045	Bra012814	EUTSA_v10010446mg
OG0016046	Bra021337	EUTSA_v10023396mg
OG0016047	Bra009410, Bra005828	EUTSA_v10012494mg
OG0016049	Bra006341, Bra008640	EUTSA_v10013176mg
OG0016050	Bra011801	EUTSA_v10025567mg
OG0016051	Bra011768	EUTSA_v100242861mg
OG0016052	Bra038955	EUTSA_v10003456mg
OG0016053	Bra011148, Bra011147	EUTSA_v10027170mg
OG0016054	Bra015370	EUTSA_v10018646mg
OG0016055	Bra016790	EUTSA_v10009083mg
OG0016056	Bra039415	EUTSA_v10021773mg
OG0016057	Bra040769	EUTSA_v10009436mg
OG0016060	Bra041115	EUTSA_v10028342mg, EUTSA_v10028274mg
OG0016071	Bra006402, Bra006400, Bra006398	EUTSA_v10015886mg, EUTSA_v10015780mg
OG0016079	Bra018615, Bra030733	EUTSA_v10008289mg
OG0016080	Bra015877	EUTSA_v10019588mg
OG0016082	Bra017939	EUTSA_v10006965mg
OG0016083	Bra021873	EUTSA_v10016424mg
OG0016084	Bra005132	EUTSA_v10016818mg
OG0016085	Bra039820	EUTSA_v10023006mg
OG0016086	Bra036377	EUTSA_v10023010mg
OG0016087	Bra018089	EUTSA_v10010934mg
OG0016089	Bra039419	EUTSA_v10020457mg
OG0016090	Bra000896	EUTSA_v10028364mg
OG0016091	Bra028565	EUTSA_v10013335mg
OG0016092	Bra031547	EUTSA_v10009633mg
OG0016096	Bra040685	EUTSA_v10010078mg
OG0016097	Bra035199	EUTSA_v10019455mg
OG0016098	Bra000440	EUTSA_v10001786mg
OG0016099	Bra024988	EUTSA_v10001235mg
OG0016100	Bra018442	EUTSA_v10009913mg
OG0016101	Bra002060, Bra024513	EUTSA_v10022918mg
OG0016103	Bra035398	EUTSA_v10003454mg
OG0016104	Bra028911	EUTSA_v10013601mg
OG0016107	Bra027908	EUTSA_v10023380mg
OG0016108	Bra005001	EUTSA_v10016275mg
OG0016109	Bra002710	EUTSA_v10013406mg
OG0016110	Bra032428	EUTSA_v10009000mg
OG0016111	Bra030682	EUTSA_v10009305mg
OG0016112	Bra008951	EUTSA_v10013187mg
OG0016113	Bra019445	EUTSA_v10002509mg
OG0016114	Bra037992	EUTSA_v10011267mg
OG0016115	Bra029921	EUTSA_v10010184mg
OG0016116	Bra020283	EUTSA_v10013844mg
OG0016117	Bra022479	EUTSA_v10018351mg
OG0016119	Bra015144	EUTSA_v10002385mg
OG0016120	Bra025420, Bra020732	EUTSA_v10005496mg
OG0016121	Bra032448	EUTSA_v10007042mg
OG0016122	Bra008064	EUTSA_v10019704mg
OG0016123	Bra037629	EUTSA_v10002745mg
OG0016125	Bra016184	EUTSA_v100183050mg
OG0016126	Bra014036, Bra036334	EUTSA_v10011265mg
