Orthogroup	Brassica_rapa	Aethionema_arabicum
OG0014684	Bra030599	AA19G00050
OG0014685	Bra038536	AA53G00332
OG0014686	Bra002898	AA25G00096
OG0014688	Bra011413, Bra034549	AA23G00031
OG0014691	Bra002118	AA40G00304
OG0014693	Bra009973, Bra036105	AA40G00068
OG0014694	Bra034272	AA32G01079
OG0014695	Bra028574	AA44G00327
OG0014697	Bra034424	AA54G00109
OG0014698	Bra009005	AA44G00342
OG0014699	Bra018736	AA2G00008
OG0014701	Bra020664	AA191G00003
OG0014704	Bra011225	AA102G00233
OG0014705	Bra029872	AA93G00277
OG0014706	Bra029574	AA6G00217
OG0014708	Bra000295	AA32G01214
OG0014710	Bra028513	AA87G00027
OG0014711	Bra037179	AA8G00102
OG0014713	Bra021500	AA26G00087
OG0014714	Bra011137	AA102G00122
OG0014715	Bra000902	AA32G00234
OG0014716	Bra026410	AA10G00431
OG0014717	Bra032873	AA403G00004
OG0014718	Bra025958	AA39G00063
OG0014719	Bra007218	AA61G00087
OG0014722	Bra012654	AA57G00035
OG0014724	Bra040962	AA53G00511
OG0014725	Bra004626	AA19G00453
OG0014729	Bra019786	AA53G01376
OG0014730	Bra010924	AA150G00002
OG0014731	Bra032188	AA46G00183
OG0014732	Bra011097	AA102G00083
OG0014734	Bra016410, Bra017941	AA39G00375
OG0014736	Bra000855	AA32G00313
OG0014737	Bra000675	AA9G00195
OG0014739	Bra030671	AA90G00017
OG0014740	Bra005281	AA60G00160
OG0014742	Bra027611	AA53G01388
OG0014743	Bra021324	AA53G00390
OG0014747	Bra034895	AA69G00005
OG0014748	Bra015733	AA31G00308
OG0014749	Bra011863, Bra010685	AA20G00009
OG0014750	Bra035586, Bra028964	AA25G00109
OG0014751	Bra022395	AA26G00595
OG0014755	Bra031464	AA53G00519
OG0014758	Bra007284, Bra003254	AA61G00155
OG0014761	Bra025089	AA6G00087
OG0014762	Bra014765	AA70G00003
OG0014764	Bra009312	AA44G00065
OG0014765	Bra006923, Bra012804	AA18G00054
OG0014766	Bra022660	AA11G00086
OG0014767	Bra017250	AA60G00167
OG0014768	Bra007266	AA61G00136
OG0014771	Bra022752	AA3G00210
OG0014772	Bra003544	AA89G00028
OG0014773	Bra017736	AA30G00113
OG0014774	Bra003055	AA11G00099
OG0014775	Bra026351	AA32G01098
OG0014776	Bra031126	AA139G00009
OG0014778	Bra038005	AA15G00269
OG0014779	Bra031808	AA8G00103
OG0014781	Bra014132	AA18G00236
OG0014782	Bra009023	AA44G00321
OG0014784	Bra003417	AA61G00428
OG0014785	Bra036228	AA32G00318
OG0014786	Bra011714	AA30G00197
OG0014787	Bra033660	AA3G00250
OG0014789	Bra015132	AA335G00003
OG0014790	Bra009789, Bra036522	AA12G00036
OG0014791	Bra015729	AA31G00302
OG0014792	Bra024549	AA39G00489
OG0014793	Bra031963, Bra024912	AA70G00017
OG0014794	Bra008699	AA40G00549
OG0014795	Bra010109	AA5G00052
OG0014796	Bra036504	AA33G00340
OG0014798	Bra030289, Bra031204	AA46G00085
OG0014801	Bra024423	AA4G00301
OG0014802	Bra022748	AA75G00048
OG0014803	Bra034082	AA93G00132
OG0014804	Bra034388	AA32G00891
OG0014805	Bra025762	AA31G00407
OG0014807	Bra016260	AA38G00098
OG0014810	Bra014323, Bra018964	AA32G01008
OG0014814	Bra007564	AA61G00456
OG0014816	Bra008678	AA40G00523
OG0014817	Bra002370	AA8G00228
OG0014818	Bra040439	AA61G00656
OG0014821	Bra008518	AA32G00101
OG0014823	Bra003090	AA11G00140
OG0014824	Bra026458	AA81G00050
OG0014825	Bra018003	AA96G00159
OG0014826	Bra025988	AA39G00022
OG0014827	Bra026125	AA37G00180
OG0014828	Bra028559	AA44G00348
OG0014829	Bra018954	AA15G00022
OG0014831	Bra024240	AA4G00121
OG0014832	Bra007076	AA147G00006
OG0014833	Bra009450	AA12G00167
OG0014836	Bra026430	AA160G00001
OG0014837	Bra026344	AA32G01091
OG0014838	Bra013023	AA44G00563
OG0014839	Bra017873	AA30G00346
OG0014840	Bra018709	AA18G00216
OG0014841	Bra035138	AA31G00834
OG0014842	Bra023858	AA26G00822
OG0014847	Bra030407, Bra014304	AA15G00003
OG0014849	Bra029631, Bra040365	AA29G00105
OG0014850	Bra008892	AA44G00482
OG0014851	Bra013462	AA57G00279
OG0014852	Bra024070	AA102G00195
OG0014853	Bra021714	AA32G00602
OG0014854	Bra027235	AA26G00264
OG0014856	Bra016232	AA38G00074
OG0014857	Bra017788	AA30G00192
OG0014859	Bra006317	AA40G00528
OG0014860	Bra026026	AA37G00047
OG0014861	Bra029783	AA540G00003
OG0014862	Bra038548	AA33G00154
OG0014863	Bra033729	AA32G00369
OG0014867	Bra007360	AA61G00222
OG0014868	Bra024721	AA102G00139, AA39G00654
OG0014870	Bra022933	AA32G00470
OG0014871	Bra012818	AA18G00075
OG0014872	Bra025336	AA53G01052
OG0014873	Bra040770	AA53G00213
OG0014874	Bra018658	AA24G00044
OG0014875	Bra005235	AA60G00101
OG0014877	Bra019648	AA18G00021
OG0014879	Bra018858	AA2G00157
OG0014880	Bra037344	AA32G00084
OG0014881	Bra015998	AA31G00617
OG0014882	Bra029669	AA29G00155
OG0014883	Bra009031	AA44G00301
OG0014884	Bra032149	AA22G00039
OG0014886	Bra017959	AA13G00108
OG0014887	Bra001954	AA123G00053
OG0014888	Bra030833	AA15G00291
OG0014889	Bra035866	AA5G00021
OG0014890	Bra028288	AA55G00052
OG0014891	Bra026209	AA14G00050
OG0014893	Bra023709	AA40G00205
OG0014894	Bra040854	AA39G00441
OG0014895	Bra007272	AA61G00147
OG0014896	Bra017666	AA123G00013
OG0014897	Bra018653	AA1040G00001
OG0014898	Bra003758	AA31G00422
OG0014899	Bra025727	AA39G00213
OG0014900	Bra024601	AA39G00539
OG0014901	Bra028057	AA9G00180
OG0014902	Bra026706	AA37G00046
OG0014903	Bra022167	AA26G00356
OG0014905	Bra021418	AA10G00342
OG0014908	Bra029924	AA96G00141
OG0014909	Bra008733	AA215G00012
OG0014910	Bra008636	AA40G00484
OG0014911	Bra015364	AA19G00062
OG0014912	Bra016637	AA37G00100
OG0014913	Bra035857	AA4G00047
OG0014914	Bra037210	AA116G00014
OG0014916	Bra021906	AA43G00037
OG0014917	Bra018673	AA123G00082
OG0014918	Bra007362	AA61G00224
OG0014919	Bra007794	AA31G00008
OG0014921	Bra009511	AA19G00213
OG0014922	Bra038368	AA9G00172
OG0014923	Bra037032	AA320G00001
OG0014925	Bra001660	AA26G00417
OG0014926	Bra035117	AA31G00805
OG0014927	Bra030777	AA42G00014
OG0014929	Bra034296	AA32G01048
OG0014930	Bra022443, Bra038224	AA26G00636
OG0014931	Bra019803	AA65G00328
OG0014932	Bra034827	AA52G00028
OG0014933	Bra035557, Bra002929	AA25G00055
OG0014934	Bra037927	AA28G00007
OG0014935	Bra029485	AA6G00284
OG0014936	Bra012064	AA8G00090
OG0014937	Bra002467	AA43G00119
OG0014940	Bra012078	AA8G00074
OG0014941	Bra040702, Bra000989	AA32G01181
OG0014943	Bra027422	AA26G00072
OG0014944	Bra018127	AA96G00031
OG0014946	Bra002000	AA33G00003
OG0014947	Bra008859, Bra023390	AA44G00515
OG0014950	Bra036591	AA40G00155
OG0014951	Bra005257	AA60G00130
OG0014953	Bra017899	AA53G00434
OG0014954	Bra026239	AA40G00538
OG0014956	Bra029553	AA6G00231
OG0014958	Bra031559	AA90G00038, AA90G00035
OG0014960	Bra003827	AA47G00030
OG0014961	Bra025316, Bra011318	AA48G00028
OG0014962	Bra028393	AA27G00053
OG0014966	Bra038937	AA715G00002
OG0014967	Bra023266	AA53G00230
OG0014968	Bra015963	AA31G00561
OG0014969	Bra002999	AA11G00033
OG0014971	Bra010312	AA102G00132
OG0014972	Bra005825, Bra009417	AA12G00212
OG0014973	Bra002046	AA52G00023
OG0014974	Bra040101	AA53G00273
OG0014975	Bra032538	AA7G00091
OG0014977	Bra018972	AA15G00047
OG0014978	Bra031806	AA8G00109
OG0014979	Bra035509	AA54G00064
OG0014981	Bra004340	AA78G00048
OG0014982	Bra013068	AA123G00009
OG0014983	Bra037521	AA44G00554
OG0014984	Bra015971	AA39G00118
OG0014985	Bra009018	AA44G00323
OG0014986	Bra024555	AA39G00493
OG0014987	Bra019822	AA65G00358
OG0014990	Bra025225	AA53G00883
OG0014991	Bra003678	AA31G00212
OG0014993	Bra011950	AA26G00514
OG0014994	Bra001585	AA26G00225
OG0014995	Bra009153	AA105G00020
OG0014996	Bra024968	AA99G00008
OG0014997	Bra023646	AA40G00311
OG0014998	Bra005342	AA9G00131
OG0014999	Bra019606	AA13G00116
OG0015000	Bra038015	AA15G00293
OG0015001	Bra032931	AA53G00856
OG0015002	Bra015488	AA23G00025
OG0015003	Bra009797	AA12G00049
OG0015006	Bra037369	AA32G00116
OG0015007	Bra039238	AA22G00097
OG0015008	Bra007737	AA61G00653
OG0015009	Bra009268	AA44G00019
OG0015010	Bra034263	AA649G00004
OG0015011	Bra002672	AA44G00579
OG0015013	Bra015889	AA31G00467
OG0015014	Bra011163	AA102G00150
OG0015015	Bra010359	AA102G00018
OG0015016	Bra029596	AA29G00058
OG0015018	Bra003475	AA61G00533
OG0015019	Bra003628	AA31G00765
OG0015020	Bra002308, Bra020108	AA8G00160
OG0015021	Bra024119	AA102G00128
OG0015023	Bra010219	AA207G00008
OG0015024	Bra018398	AA32G00752
OG0015025	Bra031063	AA39G00194
OG0015026	Bra018027	AA96G00142
OG0015027	Bra005206	AA60G00052
OG0015028	Bra015884	AA31G00462
OG0015029	Bra018923	AA54G00094
OG0015033	Bra024202	AA102G00002
OG0015035	Bra018671	AA53G01431
OG0015036	Bra015688	AA102G00067
OG0015037	Bra014244	AA2G00136
OG0015038	Bra008568	AA40G00383
OG0015039	Bra002865	AA25G00129
OG0015040	Bra004336	AA39G00672
OG0015041	Bra025349	AA53G01062
OG0015042	Bra034938	AA210G00001
OG0015043	Bra035497	AA53G00254
OG0015044	Bra000734, Bra035251	AA29G00144
OG0015045	Bra016120	AA31G00099
OG0015047	Bra036881	AA131G00031
OG0015048	Bra002264	AA3G00192
OG0015049	Bra028398	AA27G00047
OG0015050	Bra008427	AA31G00827
OG0015054	Bra004744	AA21G00096
OG0015055	Bra029797	AA93G00150
OG0015056	Bra009748	AA5G00329
OG0015058	Bra035993	AA32G00404
OG0015061	Bra013468	AA57G00284
OG0015062	Bra010030	AA40G00006
OG0015063	Bra016957	AA93G00019
OG0015064	Bra035703	AA32G00871
OG0015065	Bra036310	AA32G00223
OG0015066	Bra000809	AA6G00247
OG0015067	Bra007200	AA61G00069
OG0015068	Bra033860	AA53G00143, AA53G00142
OG0015069	Bra037460	AA208G00001
OG0015070	Bra038389	AA9G00201
OG0015071	Bra035801	AA26G00693
OG0015072	Bra009643	AA19G00429
OG0015073	Bra035982	AA32G00425
OG0015076	Bra013369	AA57G00174
OG0015077	Bra039682	AA15G00124
OG0015078	Bra030420, Bra018931	AA2G00229
OG0015079	Bra036827	AA13G00008
OG0015080	Bra035324	AA3G00213
OG0015081	Bra037335	AA32G00095
OG0015082	Bra034187	AA32G00329
OG0015083	Bra036092	AA8G00041, AA8G00042, AA13G00058
OG0015084	Bra027281	AA26G00218
OG0015086	Bra031205	AA46G00086
OG0015087	Bra025266, Bra032999	AA53G00928
OG0015089	Bra000968	AA32G00081
OG0015090	Bra027016	AA53G01406
OG0015092	Bra011033	AA102G00006
OG0015093	Bra029360	AA5G00210
OG0015094	Bra007400	AA61G00273
OG0015095	Bra014094, Bra015598	AA579G00001
OG0015097	Bra000702	AA3G00117
OG0015098	Bra020950	AA57G00230
OG0015100	Bra022862	AA32G00572
OG0015101	Bra012890	AA13G00045
OG0015102	Bra033312	AA1G00015
OG0015104	Bra016513	AA39G00211
OG0015107	Bra021474	AA10G00393
OG0015108	Bra034607	AA53G00326
OG0015109	Bra022792	AA32G00668
OG0015110	Bra010152	AA53G00218
OG0015111	Bra025848, Bra016448	AA39G00313
OG0015113	Bra022569	AA55G00055
OG0015114	Bra022903	AA32G00495
OG0015115	Bra012040	AA32G00971
OG0015116	Bra036448	AA10G00242
OG0015117	Bra012618	AA224G00010
OG0015119	Bra015362	AA19G00060
OG0015120	Bra013809	AA31G00032
OG0015121	Bra000615	AA28G00025
OG0015122	Bra019499	AA43G00079
OG0015123	Bra025621	AA87G00167
OG0015124	Bra003361	AA61G00308
OG0015126	Bra020809	AA79G00014
OG0015127	Bra000558	AA32G01051
OG0015128	Bra022487	AA53G01178
OG0015129	Bra003835	AA31G00578
OG0015131	Bra040212	AA10G00192
OG0015132	Bra012987	AA5G00177
OG0015134	Bra013498	AA57G00309
OG0015137	Bra029720	AA29G00206
OG0015138	Bra035869	AA5G00024
OG0015140	Bra011465	AA1115G00001
OG0015143	Bra021135	AA26G00287
OG0015146	Bra037551	AA26G00570
OG0015149	Bra010196	AA54G00181
OG0015151	Bra024712	AA39G00645
OG0015152	Bra038868, Bra012878, Bra036848	AA13G00032
OG0015155	Bra032658	AA1G00113
OG0015156	Bra010621	AA30G00301
OG0015157	Bra009669, Bra026504	AA5G00221
OG0015158	Bra020673	AA732G00001
OG0015159	Bra039745	AA53G01143
OG0015160	Bra000953	AA32G00110
OG0015161	Bra027297	AA26G00202
OG0015162	Bra029478	AA6G00290
OG0015165	Bra018616	AA103G00012
OG0015167	Bra020757	AA29G00020
OG0015168	Bra010902	AA155G00001
OG0015169	Bra012546	AA57G00205
OG0015170	Bra012145	AA8G00007
OG0015171	Bra029465, Bra000782	AA6G00297
OG0015172	Bra012940	AA5G00137
OG0015173	Bra022067	AA32G01180
OG0015174	Bra040703	AA32G01204
OG0015175	Bra037919	AA3G00099
OG0015176	Bra033380	AA7G00068
OG0015177	Bra035861	AA5G00018
OG0015179	Bra005013	AA29G00303
OG0015180	Bra024916	AA303G00006
OG0015181	Bra039562, Bra037086	AA17G00022
OG0015182	Bra031783	AA65G00226
OG0015183	Bra008077	AA31G00629
OG0015185	Bra003493	AA61G00573
OG0015186	Bra028423	AA27G00002
OG0015187	Bra034225	AA6G00174
OG0015189	Bra022601	AA309G00002
OG0015192	Bra025145	AA53G00796
OG0015193	Bra039691	AA15G00140
OG0015194	Bra003788	AA31G00478
OG0015197	Bra037897	AA31G00668
OG0015199	Bra011673	AA30G00140
OG0015200	Bra028270, Bra022561	AA41G00002
OG0015201	Bra025602	AA87G00155
OG0015202	Bra013737	AA54G00254
OG0015204	Bra040163	AA57G00026
OG0015205	Bra029567	AA6G00221
OG0015207	Bra011711	AA30G00193
OG0015208	Bra028651	AA44G00191
OG0015211	Bra023333	AA44G00414
OG0015212	Bra035934	AA5G00155
OG0015213	Bra027804	AA53G01367
OG0015214	Bra007753	AA32G01027
OG0015216	Bra007300	AA61G00116, AA61G00175
OG0015217	Bra008887	AA44G00487
OG0015219	Bra007107	AA108G00002
OG0015220	Bra011963	AA32G00880
OG0015221	Bra020006	AA65G00014
OG0015222	Bra011226	AA102G00234
OG0015223	Bra037396	AA32G00169
OG0015224	Bra020763	AA29G00006
OG0015225	Bra005009	AA29G00297
OG0015226	Bra007298	AA61G00173
OG0015227	Bra012464, Bra011014	AA39G00664
OG0015231	Bra015863	AA31G00440
OG0015232	Bra019819	AA65G00362
OG0015233	Bra038448	AA53G00335
OG0015237	Bra015547	AA39G00602
OG0015238	Bra017403	AA53G00739
OG0015241	Bra035984	AA32G00412
OG0015242	Bra028264	AA41G00014
OG0015243	Bra009117	AA35G00061
OG0015244	Bra013132	AA123G00142
OG0015245	Bra013218	AA394G00010
OG0015246	Bra027647	AA53G01359
OG0015248	Bra008513	AA168G00041
OG0015249	Bra033337	AA7G00012
OG0015250	Bra003691	AA31G00271
OG0015251	Bra005662	AA32G01228
OG0015252	Bra007309	AA61G00180
OG0015253	Bra008475	AA31G00889
OG0015254	Bra007235	AA61G00103
OG0015255	Bra010686	AA20G00010
OG0015256	Bra019430	AA72G00028
OG0015261	Bra018604	AA78G00010
OG0015264	Bra026309	AA11G00091
OG0015265	Bra039462	AA74G00020
OG0015267	Bra032103	AA22G00115
OG0015269	Bra000674	AA9G00197
OG0015271	Bra032654	AA1G00109
OG0015272	Bra035189	AA89G00059
OG0015273	Bra039374	AA26G00033
OG0015275	Bra010246	AA102G00279
OG0015276	Bra030924	AA15G00136
OG0015277	Bra002632	AA5G00005
OG0015278	Bra000544	AA32G01019
OG0015281	Bra032358	AA54G00416
OG0015282	Bra035614	AA25G00163
OG0015283	Bra029653	AA29G00134
OG0015284	Bra008188	AA31G00426
OG0015286	Bra026591	AA53G00710
OG0015291	Bra019748	AA65G00275
OG0015292	Bra009832	AA12G00082
OG0015294	Bra028912	AA10G00490
OG0015296	Bra009804	AA12G00055
OG0015297	Bra026081	AA37G00142
OG0015298	Bra025579	AA87G00127
OG0015300	Bra007193	AA61G00065
OG0015301	Bra002429	AA8G00290
OG0015302	Bra003762, Bra015859	AA31G00435
OG0015303	Bra008609	AA40G00448
OG0015304	Bra040716	AA123G00116
OG0015305	Bra032284	AA2G00078
OG0015306	Bra030522	AA7G00061
OG0015307	Bra037162	AA8G00065
OG0015308	Bra027013	AA53G01402
OG0015309	Bra018465	AA65G00063
OG0015310	Bra038228	AA26G00642
OG0015311	Bra025074	AA6G00043
OG0015312	Bra009380	AA44G00216
OG0015313	Bra025265	AA53G00930
OG0015314	Bra035220	AA3G00029
OG0015316	Bra003374	AA61G00329
OG0015317	Bra012920	AA13G00106
OG0015318	Bra013784	AA39G00818
OG0015319	Bra004310	AA21G00082
OG0015320	Bra027966	AA53G00356
OG0015321	Bra010464	AA738G00001
OG0015323	Bra010203	AA54G00179
OG0015324	Bra026600	AA53G00704
OG0015327	Bra015636	AA31G00171
OG0015330	Bra014857	AA101G00005
OG0015333	Bra021423	AA10G00348
OG0015334	Bra007118	AA108G00010
OG0015338	Bra017961	AA13G00110
OG0015339	Bra009535, Bra028841	AA19G00248
OG0015340	Bra023969	AA48G00031
OG0015341	Bra015958	AA31G00557
OG0015342	Bra028299	AA55G00032
OG0015343	Bra028909	AA19G00434
OG0015344	Bra026752	AA37G00169
OG0015346	Bra026664	AA53G00628
OG0015348	Bra028613	AA19G00220
OG0015349	Bra013776	AA39G00811
OG0015350	Bra007739	AA61G00665
OG0015351	Bra033279	AA1G00046
OG0015352	Bra016961	AA93G00028
OG0015353	Bra006833	AA44G00676
OG0015354	Bra015180	AA260G00010
OG0015355	Bra003855	AA31G00628
OG0015356	Bra024946	AA244G00007
OG0015357	Bra038212	AA26G00619
OG0015358	Bra011356	AA73G00003
OG0015359	Bra012992	AA5G00184
OG0015360	Bra012752	AA18G00163
OG0015361	Bra029588	AA29G00044
OG0015363	Bra035667	AA32G00832
OG0015364	Bra040552	AA32G01190
OG0015365	Bra001776	AA26G00683
OG0015366	Bra015054	AA85G00007
OG0015367	Bra020776	AA29G00002
OG0015372	Bra040022	AA29G00153
OG0015373	Bra025250	AA53G00915
OG0015374	Bra031229	AA46G00109
OG0015375	Bra027313, Bra027315	AA26G00191
OG0015376	Bra040370	AA29G00112
OG0015377	Bra012965	AA5G00154
OG0015378	Bra011810	AA30G00330
OG0015379	Bra005953	AA44G00047
OG0015380	Bra002796	AA44G00715
OG0015381	Bra024624	AA39G00563
OG0015382	Bra005954	AA44G00049
OG0015383	Bra000993	AA32G01175
OG0015387	Bra036928	AA39G00612
OG0015388	Bra015312	AA19G00114
OG0015389	Bra010751, Bra032770	AA87G00303
OG0015390	Bra000682	AA9G00189
OG0015391	Bra036291	AA32G00249
OG0015392	Bra004255	AA134G00043
OG0015393	Bra031408	AA53G00563
OG0015394	Bra006877	AA771G00003
OG0015396	Bra007578	AA61G00475
OG0015397	Bra019925	AA65G00099
OG0015398	Bra013135	AA123G00150
OG0015399	Bra037948	AA182G00001
OG0015402	Bra009695	AA5G00242
OG0015404	Bra037792	AA4G00208
OG0015405	Bra008961	AA44G00401
OG0015406	Bra032173	AA46G00212
OG0015407	Bra006227	AA40G00670
OG0015408	Bra009697	AA61G00393
OG0015409	Bra038834	AA33G00190
OG0015410	Bra010198	AA3G00119
OG0015413	Bra005693	AA19G00356
OG0015414	Bra018131	AA37G00129
OG0015415	Bra009739, Bra029394	AA5G00288
OG0015416	Bra013190	AA79G00007
OG0015417	Bra031147	AA33G00353
OG0015418	Bra008845	AA44G00531
OG0015420	Bra014131	AA18G00235
OG0015421	Bra002892	AA25G00100
OG0015422	Bra027819	AA53G00460
OG0015426	Bra034302	AA32G01041
OG0015429	Bra001769	AA26G00660
OG0015432	Bra037896	AA3G00142
OG0015433	Bra038165	AA42G00039
OG0015434	Bra036263	AA32G00278
OG0015435	Bra028063	AA54G00120
OG0015436	Bra013804	AA31G00037
OG0015437	Bra011608	AA79G00032
OG0015438	Bra010106	AA5G00054
OG0015439	Bra000636	AA668G00001
OG0015440	Bra028561	AA44G00346
OG0015441	Bra008656	AA40G00500
OG0015443	Bra018289	AA32G00626
OG0015444	Bra032713	AA87G00389
OG0015446	Bra032273	AA2G00046
OG0015448	Bra020131	AA8G00185
OG0015450	Bra011588	AA832G00003
OG0015453	Bra028301	AA55G00030
OG0015454	Bra002873	AA25G00119
OG0015456	Bra008432	AA31G00843
OG0015457	Bra025894	AA39G00139
OG0015460	Bra024511	AA33G00058
OG0015461	Bra035733	AA41G00039
OG0015462	Bra018758	AA2G00030
OG0015463	Bra003120	AA77G00004
OG0015464	Bra007750	AA32G01023
OG0015465	Bra001495	AA26G00045
OG0015467	Bra026024	AA37G00044
OG0015470	Bra011916	AA87G00274, AA15G00207, AA494G00001, AA61G00481, AA494G00002
OG0015471	Bra009980	AA40G00056
OG0015472	Bra018719	AA18G00229
OG0015473	Bra017223	AA60G00109
OG0015475	Bra033418	AA18G00033
OG0015479	Bra017686	AA67G00026
OG0015480	Bra000118	AA60G00277
OG0015481	Bra011252	AA5G00180
OG0015482	Bra021530	AA26G00126
OG0015483	Bra040707	AA32G01211
OG0015485	Bra018867	AA2G00167
OG0015486	Bra010361, Bra011038	AA102G00013
OG0015488	Bra004339	AA78G00044
OG0015489	Bra018993	AA15G00068
OG0015490	Bra034052	AA93G00077
OG0015493	Bra025558	AA87G00102
OG0015494	Bra016151	AA31G00064
OG0015496	Bra037512	AA76G00013
OG0015497	Bra035365	AA27G00207
OG0015499	Bra014060	AA75G00002
OG0015500	Bra036616	AA40G00112
OG0015502	Bra025288	AA53G01005
OG0015503	Bra019152	AA136G00007
OG0015505	Bra007883	AA38G00102
OG0015506	Bra030470	AA2G00203
OG0015507	Bra018147	AA96G00020
OG0015508	Bra005678	AA19G00418
OG0015509	Bra001355	AA93G00207
OG0015510	Bra030644	AA23G00022
OG0015511	Bra027455	AA3G00221
OG0015512	Bra009316	AA44G00069
OG0015513	Bra033437	AA18G00057
OG0015514	Bra009630	AA19G00347
OG0015515	Bra015842	AA31G00410
OG0015516	Bra037748	AA4G00095, AA16G00138, AA16G00137
OG0015517	Bra001308	AA93G00105
OG0015518	Bra014681	AA61G00128
OG0015519	Bra011583	AA67G00020
OG0015520	Bra037666	AA21G00176
OG0015521	Bra018150	AA96G00017
OG0015523	Bra011063	AA102G00038
OG0015524	Bra003408	AA61G00398
OG0015527	Bra020637	AA58G00016
OG0015528	Bra024118	AA102G00129
OG0015530	Bra016172	AA38G00011
OG0015531	Bra035542	AA25G00026
OG0015532	Bra009369	AA44G00201
OG0015533	Bra009564	AA19G00275
OG0015534	Bra025545	AA87G00088
OG0015535	Bra015033	AA50G00040
OG0015537	Bra000446	AA21G00454
OG0015538	Bra010224, Bra011293	AA102G00330
OG0015541	Bra029646	AA29G00123
OG0015543	Bra038778	AA57G00337, AA57G00336
OG0015544	Bra017577	AA56G00065
OG0015546	Bra005002	AA29G00289
OG0015547	Bra004432	AA21G00531, AA82G00002
OG0015549	Bra027644	AA53G01361
OG0015551	Bra025827	AA39G00296
OG0015552	Bra032935	AA53G00865
OG0015553	Bra006017	AA44G00209
OG0015554	Bra029721	AA29G00208
OG0015555	Bra017560	AA56G00044
OG0015556	Bra022504	AA296G00004
OG0015558	Bra039831	AA123G00097
OG0015559	Bra015194	AA41G00029
OG0015560	Bra021861	AA3G00283
OG0015562	Bra008070	AA31G00638
OG0015566	Bra031499	AA53G00490
OG0015567	Bra012519	AA57G00247
OG0015569	Bra002604	AA1G00151
OG0015570	Bra033443	AA18G00060
OG0015571	Bra034003, Bra004221	AA452G00007
OG0015572	Bra022231	AA26G00441
OG0015574	Bra033144	AA3G00026
OG0015575	Bra034941	AA428G00003
OG0015576	Bra025567	AA33G00126, AA87G00113
OG0015577	Bra015805	AA31G00369
OG0015578	Bra003377	AA61G00332
OG0015579	Bra038025	AA15G00299
OG0015581	Bra016057	AA31G00697
OG0015582	Bra030113	AA2248G00001
OG0015583	Bra009435	AA12G00186
OG0015584	Bra021205, Bra012029	AA26G00376
OG0015585	Bra036922	AA87G00214
OG0015586	Bra024853	AA53G00654
OG0015589	Bra013267	AA57G00062
OG0015590	Bra013161	AA260G00004
OG0015591	Bra003803	AA31G00508
OG0015592	Bra036757	AA54G00117
OG0015593	Bra036098	AA13G00049
OG0015594	Bra031701	AA65G00071
OG0015595	Bra004519	AA21G00395
OG0015596	Bra018953	AA15G00021
